date,ARGT_Open,ARGT_High,ARGT_Low,ARGT_Close,ARGT_Volume,ARGT_Dividends,ARGT_Stock Splits
2011-03-03 00:00:00+00:00,30.299999237060547,30.440000534057617,30.239999771118164,26.132007598876957,9800,0.0,
2011-03-04 00:00:00+00:00,30.459999084472656,30.5,30.15999984741211,26.04599380493164,28900,0.0,
2011-03-07 00:00:00+00:00,30.1200008392334,30.399999618530277,30.1200008392334,26.114809036254883,11150,0.0,
2011-03-08 00:00:00+00:00,30.34000015258789,30.540000915527344,30.34000015258789,26.2180290222168,4650,0.0,
2011-03-09 00:00:00+00:00,30.540000915527344,30.540000915527344,30.26000022888184,26.04599380493164,4950,0.0,
2011-03-10 00:00:00+00:00,30.15999984741211,30.15999984741211,29.36000061035156,25.40946578979492,17700,0.0,
2011-03-11 00:00:00+00:00,29.71999931335449,29.71999931335449,29.26000022888184,25.44387435913086,12250,0.0,
2011-03-14 00:00:00+00:00,29.6200008392334,29.799999237060547,29.1200008392334,25.237436294555664,7250,0.0,
2011-03-15 00:00:00+00:00,28.76000022888184,28.81999969482422,28.100000381469727,24.79014205932617,6550,0.0,
2011-03-16 00:00:00+00:00,29.020000457763672,29.020000457763672,28.100000381469727,24.2740421295166,1550,0.0,
2011-03-17 00:00:00+00:00,28.700000762939453,28.76000022888184,28.700000762939453,24.738529205322266,150,0.0,
2011-03-18 00:00:00+00:00,29.420000076293945,29.420000076293945,28.84000015258789,24.80734634399414,1700,0.0,
2011-03-21 00:00:00+00:00,29.5,29.5,29.18000030517578,25.099809646606445,900,0.0,
2011-03-22 00:00:00+00:00,29.5,29.5,29.18000030517578,25.099809646606445,1000,0.0,
2011-03-23 00:00:00+00:00,29.26000022888184,29.26000022888184,29.15999984741211,25.13421630859375,1000,0.0,
2011-03-24 00:00:00+00:00,29.57999992370605,29.57999992370605,29.299999237060547,25.39226722717285,850,0.0,
2011-03-25 00:00:00+00:00,29.700000762939453,29.700000762939453,29.399999618530277,25.34065055847168,3700,0.0,
2011-03-28 00:00:00+00:00,29.520000457763672,29.68000030517578,29.31999969482422,25.37506103515625,2550,0.0,
2011-03-29 00:00:00+00:00,29.65999984741211,29.76000022888184,29.63999938964844,25.59870338439941,4000,0.0,
2011-03-30 00:00:00+00:00,29.920000076293945,30.26000022888184,29.84000015258789,25.87396240234375,17950,0.0,
2011-03-31 00:00:00+00:00,30.100000381469727,30.200000762939453,30.0,25.85675621032715,6050,0.0,
2011-04-01 00:00:00+00:00,30.6200008392334,30.780000686645508,30.600000381469727,26.45887756347656,5900,0.0,
2011-04-04 00:00:00+00:00,31.15999984741211,31.26000022888184,30.979999542236328,26.820146560668945,13000,0.0,
2011-04-05 00:00:00+00:00,31.21999931335449,31.57999992370605,31.07999992370605,27.09540557861328,6600,0.0,
2011-04-06 00:00:00+00:00,31.739999771118164,31.739999771118164,31.18000030517578,26.99218368530273,5200,0.0,
2011-04-07 00:00:00+00:00,31.280000686645508,31.280000686645508,31.020000457763672,26.71693229675293,4350,0.0,
2011-04-08 00:00:00+00:00,31.3799991607666,31.440000534057617,31.299999237060547,27.04379272460937,4000,0.0,
