date,TY-P_Open,TY-P_High,TY-P_Low,TY-P_Close,TY-P_Volume,TY-P_Dividends,TY-P_Stock Splits
1973-07-13 00:00:00+00:00,32.5,32.75,32.5,3.999968528747559,600.0,0.0,
1973-07-16 00:00:00+00:00,32.625,32.75,32.625,4.015353679656982,700.0,0.0,
1973-07-17 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-07-18 00:00:00+00:00,33.25,33.25,33.25,4.092274188995361,100.0,0.0,
1973-07-19 00:00:00+00:00,33.25,33.5,33.25,4.092274188995361,500.0,0.0,
1973-07-20 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-07-23 00:00:00+00:00,33.0,33.25,33.0,4.061507225036621,600.0,0.0,
1973-07-24 00:00:00+00:00,32.625,33.0,32.625,4.015353679656982,300.0,0.0,
1973-07-25 00:00:00+00:00,32.875,32.875,32.875,4.046123027801514,100.0,0.0,
1973-07-26 00:00:00+00:00,32.5,32.875,32.5,3.999968528747559,300.0,0.0,
1973-07-27 00:00:00+00:00,32.75,32.75,32.375,4.030738830566406,1000.0,0.0,
1973-07-30 00:00:00+00:00,32.875,32.875,32.75,4.046123027801514,200.0,0.0,
1973-07-31 00:00:00+00:00,32.25,32.875,32.25,3.969202041625977,800.0,0.0,
1973-08-01 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1973-08-02 00:00:00+00:00,32.75,32.75,32.5,4.030738830566406,700.0,0.0,
1973-08-06 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,200.0,0.0,
1973-08-10 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-08-13 00:00:00+00:00,32.5,32.75,32.5,3.999968528747559,400.0,0.0,
1973-08-14 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,200.0,0.0,
1973-08-15 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,300.0,0.0,
1973-08-16 00:00:00+00:00,32.5,32.75,32.25,3.999968528747559,600.0,0.0,
1973-08-17 00:00:00+00:00,32.75,32.75,32.75,4.030738830566406,200.0,0.0,
1973-08-20 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-08-21 00:00:00+00:00,32.625,32.625,32.625,4.015353679656982,100.0,0.0,
1973-08-22 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1973-08-23 00:00:00+00:00,32.75,32.75,32.75,4.030738830566406,100.0,0.0,
1973-08-27 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1973-08-29 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,200.0,0.0,
1973-08-31 00:00:00+00:00,32.75,32.75,32.75,4.030738830566406,200.0,0.0,
1973-09-05 00:00:00+00:00,33.25,33.25,33.0,4.092274188995361,300.0,0.0,
1973-09-06 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-09-10 00:00:00+00:00,33.375,33.375,33.0,4.107659816741943,400.0,0.0,
1973-09-11 00:00:00+00:00,32.25,33.0,32.25,3.969202041625977,1100.0,0.0,
1973-09-12 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1973-09-17 00:00:00+00:00,32.0,32.125,31.625,3.938431739807129,1400.0,0.0,
1973-09-18 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,200.0,0.0,
1973-09-19 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,200.0,0.0,
1973-09-21 00:00:00+00:00,32.625,32.625,32.625,4.015353679656982,100.0,0.0,
1973-09-24 00:00:00+00:00,32.625,32.625,32.375,4.015353679656982,300.0,0.0,
1973-09-25 00:00:00+00:00,32.75,33.0,32.75,4.030738830566406,200.0,0.0,
1973-09-26 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-09-27 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1973-10-01 00:00:00+00:00,33.25,33.25,33.0,4.092274188995361,500.0,0.0,
1973-10-02 00:00:00+00:00,33.375,33.375,33.125,4.107659816741943,700.0,0.0,
1973-10-03 00:00:00+00:00,33.25,33.5,33.25,4.092274188995361,800.0,0.0,
1973-10-04 00:00:00+00:00,33.375,33.375,33.375,4.107659816741943,100.0,0.0,
1973-10-05 00:00:00+00:00,33.75,33.75,33.75,4.153815746307373,100.0,0.0,
1973-10-09 00:00:00+00:00,34.25,34.25,34.0,4.215351104736328,300.0,0.0,
1973-10-10 00:00:00+00:00,34.375,34.375,34.375,4.230735778808594,100.0,0.0,
1973-10-15 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,200.0,0.0,
1973-10-16 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,200.0,0.0,
1973-10-17 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,100.0,0.0,
1973-10-18 00:00:00+00:00,33.75,34.0,33.75,4.153815746307373,200.0,0.0,
1973-10-22 00:00:00+00:00,34.0,34.0,33.75,4.184584617614746,200.0,0.0,
1973-10-23 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,200.0,0.0,
1973-10-24 00:00:00+00:00,34.375,34.375,33.75,4.230735778808594,800.0,0.0,
1973-10-26 00:00:00+00:00,34.5,34.5,34.5,4.246121406555176,200.0,0.0,
1973-10-29 00:00:00+00:00,34.125,34.25,34.125,4.199967384338379,200.0,0.0,
1973-10-30 00:00:00+00:00,34.25,34.5,34.25,4.215351104736328,300.0,0.0,
1973-11-01 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,100.0,0.0,
1973-11-02 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,300.0,0.0,
1973-11-05 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,400.0,0.0,
1973-11-06 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,200.0,0.0,
1973-11-08 00:00:00+00:00,33.5,33.75,33.5,4.123046875,500.0,0.0,
1973-11-09 00:00:00+00:00,33.25,33.25,33.25,4.092274188995361,200.0,0.0,
1973-11-12 00:00:00+00:00,33.25,33.25,33.0,4.092274188995361,300.0,0.0,
1973-11-13 00:00:00+00:00,33.5,33.5,33.5,4.123046875,100.0,0.0,
1973-11-14 00:00:00+00:00,33.5,33.5,33.5,4.123046875,300.0,0.0,
1973-11-15 00:00:00+00:00,33.0,33.25,33.0,4.061507225036621,700.0,0.0,
1973-11-16 00:00:00+00:00,33.25,33.25,33.25,4.092274188995361,200.0,0.0,
1973-11-19 00:00:00+00:00,33.5,33.5,33.5,4.123046875,400.0,0.0,
1973-11-20 00:00:00+00:00,33.5,33.5,33.5,4.123046875,400.0,0.0,
1973-11-21 00:00:00+00:00,33.0,33.25,33.0,4.061507225036621,400.0,0.0,
1973-11-23 00:00:00+00:00,33.5,33.5,33.25,4.123046875,300.0,0.0,
1973-11-26 00:00:00+00:00,32.5,33.5,32.5,3.999968528747559,500.0,0.0,
1973-11-27 00:00:00+00:00,32.75,32.75,32.75,4.030738830566406,100.0,0.0,
1973-11-28 00:00:00+00:00,32.5,32.75,32.5,3.999968528747559,300.0,0.0,
1973-11-29 00:00:00+00:00,32.25,32.5,32.25,3.969202041625977,300.0,0.0,
1973-12-03 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,100.0,0.0,
1973-12-04 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,300.0,0.0,
1973-12-05 00:00:00+00:00,32.0,32.25,32.0,3.938431739807129,400.0,0.0,
1973-12-06 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,400.0,0.0,
1973-12-07 00:00:00+00:00,32.0,32.5,32.0,3.938431739807129,300.0,0.0,
1973-12-10 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,100.0,0.0,
1973-12-11 00:00:00+00:00,32.125,32.125,32.125,3.9538164138793945,300.0,0.0,
1973-12-12 00:00:00+00:00,31.875,31.875,31.375,3.92304801940918,1400.0,0.0,
1973-12-14 00:00:00+00:00,31.875,31.875,31.75,3.92304801940918,200.0,0.0,
1973-12-17 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,100.0,0.0,
1973-12-18 00:00:00+00:00,31.75,31.75,31.75,3.907661437988281,300.0,0.0,
1973-12-19 00:00:00+00:00,31.75,31.75,31.75,3.907661437988281,100.0,0.0,
1973-12-20 00:00:00+00:00,31.625,31.625,31.625,3.8922770023345943,300.0,0.0,
1973-12-24 00:00:00+00:00,31.5,32.0,31.5,3.876892566680908,400.0,0.0,
1973-12-26 00:00:00+00:00,31.625,31.625,31.375,3.8922770023345943,900.0,0.0,
1973-12-27 00:00:00+00:00,31.75,31.75,31.5,3.907661437988281,300.0,0.0,
1973-12-28 00:00:00+00:00,31.5,31.5,31.5,3.876892566680908,300.0,0.0,
1973-12-31 00:00:00+00:00,31.75,31.75,31.5,3.907661437988281,600.0,0.0,
1974-01-02 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,100.0,0.0,
1974-01-03 00:00:00+00:00,32.5,32.5,32.0,3.999968528747559,300.0,0.0,
1974-01-04 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,400.0,0.0,
1974-01-07 00:00:00+00:00,32.625,33.0,32.625,4.015353679656982,800.0,0.0,
1974-01-08 00:00:00+00:00,32.625,32.625,32.625,4.015353679656982,200.0,0.0,
1974-01-09 00:00:00+00:00,33.5,33.5,33.0,4.123046875,500.0,0.0,
1974-01-10 00:00:00+00:00,33.75,33.75,33.25,4.153815746307373,500.0,0.0,
1974-01-16 00:00:00+00:00,34.0,34.0,34.0,4.184584617614746,200.0,0.0,
1974-01-18 00:00:00+00:00,34.25,34.25,34.25,4.215351104736328,200.0,0.0,
1974-01-21 00:00:00+00:00,33.75,34.0,33.75,4.153815746307373,300.0,0.0,
1974-01-22 00:00:00+00:00,33.25,33.5,33.25,4.092274188995361,400.0,0.0,
1974-01-23 00:00:00+00:00,32.5,33.0,32.5,3.999968528747559,800.0,0.0,
1974-01-24 00:00:00+00:00,32.75,32.75,32.75,4.030738830566406,100.0,0.0,
1974-01-25 00:00:00+00:00,33.0,33.0,33.0,4.061507225036621,100.0,0.0,
1974-01-29 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,700.0,0.0,
1974-01-30 00:00:00+00:00,32.75,33.0,32.75,4.030738830566406,500.0,0.0,
1974-02-01 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1974-02-04 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1974-02-11 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1974-02-12 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,100.0,0.0,
1974-02-13 00:00:00+00:00,32.125,32.125,32.125,3.9538164138793945,100.0,0.0,
1974-02-15 00:00:00+00:00,32.375,32.375,32.125,3.984582901000977,400.0,0.0,
1974-02-19 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1974-02-22 00:00:00+00:00,32.25,32.5,32.25,3.969202041625977,400.0,0.0,
1974-02-25 00:00:00+00:00,32.125,32.125,32.125,3.9538164138793945,200.0,0.0,
1974-02-26 00:00:00+00:00,32.0,32.0,32.0,3.938431739807129,300.0,0.0,
1974-02-27 00:00:00+00:00,32.25,32.25,32.25,3.969202041625977,100.0,0.0,
1974-02-28 00:00:00+00:00,32.375,32.375,32.25,3.984582901000977,200.0,0.0,
1974-03-01 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,100.0,0.0,
1974-03-04 00:00:00+00:00,32.125,32.5,32.125,3.9538164138793945,500.0,0.0,
1974-03-05 00:00:00+00:00,32.5,32.5,32.25,3.999968528747559,700.0,0.0,
1974-03-06 00:00:00+00:00,32.375,32.375,32.375,3.984582901000977,300.0,0.0,
1974-03-07 00:00:00+00:00,32.5,32.5,32.5,3.999968528747559,500.0,0.0,
1974-03-08 00:00:00+00:00,32.875,32.875,32.75,4.046123027801514,200.0,0.0,
1974-03-11 00:00:00+00:00,32.5,32.875,32.25,3.999968528747559,1400.0,0.0,
1974-03-13 00:00:00+00:00,32.0,32.25,32.0,3.938431739807129,200.0,0.0,
1974-03-14 00:00:00+00:00,32.0,32.25,32.0,3.938431739807129,600.0,0.0,
1974-03-15 00:00:00+00:00,32.5,32.5,32.25,3.999968528747559,300.0,0.0,
1974-03-19 00:00:00+00:00,31.375,31.625,31.375,3.861508846282959,300.0,0.0,
1974-03-21 00:00:00+00:00,31.625,31.625,31.625,3.8922770023345943,100.0,0.0,
1974-03-22 00:00:00+00:00,31.5,31.5,31.5,3.876892566680908,100.0,0.0,
1974-03-25 00:00:00+00:00,31.75,31.75,31.75,3.907661437988281,100.0,0.0,
1974-03-27 00:00:00+00:00,31.5,31.5,31.5,3.876892566680908,200.0,0.0,
1974-03-28 00:00:00+00:00,31.625,31.625,31.5,3.8922770023345943,600.0,0.0,
1974-03-29 00:00:00+00:00,31.25,31.5,31.0,3.846123695373535,1900.0,0.0,
1974-04-01 00:00:00+00:00,31.5,31.5,31.375,3.876892566680908,200.0,0.0,
1974-04-04 00:00:00+00:00,31.25,31.5,31.25,3.846123695373535,700.0,0.0,
1974-04-05 00:00:00+00:00,31.25,31.25,31.25,3.846123695373535,300.0,0.0,
1974-04-08 00:00:00+00:00,31.0,31.0,31.0,3.815354585647583,100.0,0.0,
1974-04-10 00:00:00+00:00,31.0,31.25,31.0,3.815354585647583,400.0,0.0,
1974-04-15 00:00:00+00:00,31.125,31.125,31.125,3.8307385444641113,100.0,0.0,
1974-04-16 00:00:00+00:00,31.0,31.0,31.0,3.815354585647583,300.0,0.0,
1974-04-17 00:00:00+00:00,31.25,31.25,31.25,3.846123695373535,400.0,0.0,
1974-04-18 00:00:00+00:00,31.25,31.25,31.25,3.846123695373535,200.0,0.0,
1974-04-22 00:00:00+00:00,31.0,31.25,31.0,3.815354585647583,500.0,0.0,
1974-04-23 00:00:00+00:00,30.375,31.0,30.375,3.7384321689605713,500.0,0.0,
1974-04-25 00:00:00+00:00,30.375,30.375,30.375,3.7384321689605713,100.0,0.0,
1974-04-29 00:00:00+00:00,30.25,30.25,30.125,3.723047256469727,300.0,0.0,
1974-04-30 00:00:00+00:00,30.5,30.5,30.5,3.753816604614258,100.0,0.0,
1974-05-03 00:00:00+00:00,30.25,30.25,30.25,3.723047256469727,200.0,0.0,
1974-05-06 00:00:00+00:00,30.25,30.5,30.25,3.723047256469727,1200.0,0.0,
1974-05-07 00:00:00+00:00,30.375,30.375,30.375,3.7384321689605713,100.0,0.0,
1974-05-10 00:00:00+00:00,30.5,30.5,30.25,3.753816604614258,500.0,0.0,
1974-05-13 00:00:00+00:00,30.5,30.5,30.5,3.753816604614258,100.0,0.0,
1974-05-15 00:00:00+00:00,30.5,30.5,30.5,3.753816604614258,200.0,0.0,
1974-05-17 00:00:00+00:00,30.5,30.5,30.5,3.753816604614258,100.0,0.0,
1974-05-21 00:00:00+00:00,30.25,30.25,30.25,3.723047256469727,100.0,0.0,
1974-05-22 00:00:00+00:00,30.0,30.5,30.0,3.6922783851623535,500.0,0.0,
1974-05-23 00:00:00+00:00,30.25,30.25,30.25,3.723047256469727,200.0,0.0,
1974-05-24 00:00:00+00:00,30.125,30.25,30.125,3.707664251327514,200.0,0.0,
1974-05-29 00:00:00+00:00,30.25,30.375,30.25,3.723047256469727,200.0,0.0,
1974-05-30 00:00:00+00:00,30.125,30.125,30.125,3.707664251327514,100.0,0.0,
1974-05-31 00:00:00+00:00,30.125,30.125,30.125,3.707664251327514,300.0,0.0,
1974-06-03 00:00:00+00:00,30.5,30.5,30.25,3.753816604614258,600.0,0.0,
1974-06-05 00:00:00+00:00,30.75,30.75,30.75,3.784584045410156,200.0,0.0,
1974-06-07 00:00:00+00:00,30.5,30.5,30.5,3.753816604614258,100.0,0.0,
1974-06-10 00:00:00+00:00,30.0,30.75,30.0,3.6922783851623535,1400.0,0.0,
1974-06-11 00:00:00+00:00,30.0,30.0,29.75,3.6922783851623535,200.0,0.0,
1974-06-12 00:00:00+00:00,29.75,29.875,29.75,3.661510705947876,500.0,0.0,
1974-06-13 00:00:00+00:00,29.5,29.75,29.5,3.6307413578033447,300.0,0.0,
1974-06-14 00:00:00+00:00,29.0,29.25,29.0,3.5692026615142822,1000.0,0.0,
1974-06-17 00:00:00+00:00,28.375,28.375,28.375,3.4922800064086914,200.0,0.0,
1974-06-18 00:00:00+00:00,28.5,28.5,28.25,3.507664918899536,500.0,0.0,
1974-06-19 00:00:00+00:00,28.5,28.5,28.25,3.507664918899536,300.0,0.0,
1974-06-20 00:00:00+00:00,28.5,28.5,28.25,3.507664918899536,400.0,0.0,
1974-06-21 00:00:00+00:00,28.5,28.5,28.5,3.507664918899536,200.0,0.0,
1974-06-24 00:00:00+00:00,28.375,28.5,28.375,3.4922800064086914,200.0,0.0,
1974-06-26 00:00:00+00:00,28.375,28.375,28.375,3.4922800064086914,500.0,0.0,
1974-06-27 00:00:00+00:00,28.375,28.375,28.375,3.4922800064086914,300.0,0.0,
1974-06-28 00:00:00+00:00,28.375,28.375,28.375,3.4922800064086914,300.0,0.0,
1974-07-01 00:00:00+00:00,28.375,28.375,28.375,3.4922800064086914,300.0,0.0,
1974-07-02 00:00:00+00:00,28.125,28.25,28.125,3.461510419845581,700.0,0.0,
1974-07-03 00:00:00+00:00,27.875,28.25,27.625,3.4307425022125244,3000.0,0.0,
1974-07-05 00:00:00+00:00,28.375,28.375,27.875,3.4922800064086914,900.0,0.0,
1974-07-08 00:00:00+00:00,27.75,28.0,27.75,3.4153592586517334,300.0,0.0,
1974-07-09 00:00:00+00:00,27.875,27.875,27.875,3.4307425022125244,100.0,0.0,
1974-07-10 00:00:00+00:00,27.875,28.0,27.875,3.4307425022125244,300.0,0.0,
1974-07-11 00:00:00+00:00,27.875,27.875,27.875,3.4307425022125244,100.0,0.0,
1974-07-12 00:00:00+00:00,28.0,28.25,28.0,3.446127414703369,400.0,0.0,
1974-07-15 00:00:00+00:00,28.25,28.25,28.0,3.4768970012664795,400.0,0.0,
1974-07-16 00:00:00+00:00,28.5,28.5,28.5,3.507664918899536,100.0,0.0,
1974-07-17 00:00:00+00:00,29.25,29.25,28.75,3.599972724914551,500.0,0.0,
1974-07-18 00:00:00+00:00,29.5,29.5,29.25,3.6307413578033447,400.0,0.0,
1974-07-19 00:00:00+00:00,29.25,29.25,29.25,3.599972724914551,100.0,0.0,
1974-07-22 00:00:00+00:00,29.25,29.5,29.25,3.599972724914551,300.0,0.0,
1974-07-23 00:00:00+00:00,29.5,29.5,29.5,3.6307413578033447,300.0,0.0,
1974-07-25 00:00:00+00:00,29.0,29.25,29.0,3.5692026615142822,400.0,0.0,
1974-07-26 00:00:00+00:00,28.5,29.0,28.25,3.507664918899536,5400.0,0.0,
1974-07-29 00:00:00+00:00,27.75,28.25,27.75,3.4153592586517334,800.0,0.0,
1974-07-30 00:00:00+00:00,27.75,27.75,27.75,3.4153592586517334,2600.0,0.0,
1974-08-02 00:00:00+00:00,27.75,27.75,27.75,3.4153592586517334,500.0,0.0,
1974-08-05 00:00:00+00:00,28.0,28.0,28.0,3.446127414703369,200.0,0.0,
1974-08-06 00:00:00+00:00,28.0,28.0,28.0,3.446127414703369,200.0,0.0,
1974-08-07 00:00:00+00:00,28.0,28.0,27.75,3.446127414703369,300.0,0.0,
1974-08-08 00:00:00+00:00,28.0,28.0,28.0,3.446127414703369,500.0,0.0,
1974-08-09 00:00:00+00:00,28.25,28.25,28.0,3.4768970012664795,400.0,0.0,
1974-08-13 00:00:00+00:00,28.0,28.0,28.0,3.446127414703369,100.0,0.0,
1974-08-14 00:00:00+00:00,28.0,28.0,28.0,3.446127414703369,500.0,0.0,
1974-08-16 00:00:00+00:00,27.75,27.75,27.75,3.4153592586517334,200.0,0.0,
1974-08-19 00:00:00+00:00,27.5,27.625,27.5,3.384589433670044,400.0,0.0,
1974-08-20 00:00:00+00:00,27.5,27.5,27.5,3.384589433670044,400.0,0.0,
1974-08-22 00:00:00+00:00,27.25,27.5,27.25,3.3538198471069336,200.0,0.0,
1974-08-23 00:00:00+00:00,27.5,27.5,27.25,3.384589433670044,200.0,0.0,
1974-08-26 00:00:00+00:00,27.75,27.75,27.75,3.4153592586517334,100.0,0.0,
1974-08-28 00:00:00+00:00,27.25,27.5,27.25,3.3538198471069336,200.0,0.0,
1974-08-30 00:00:00+00:00,27.25,27.25,27.25,3.3538198471069336,100.0,0.0,
1974-09-03 00:00:00+00:00,27.5,27.5,27.5,3.384589433670044,100.0,0.0,
1974-09-04 00:00:00+00:00,27.25,27.25,27.25,3.3538198471069336,100.0,0.0,
1974-09-05 00:00:00+00:00,27.25,27.25,27.0,3.3538198471069336,700.0,0.0,
1974-09-06 00:00:00+00:00,27.5,27.5,27.5,3.384589433670044,100.0,0.0,
1974-09-09 00:00:00+00:00,27.5,27.5,27.25,3.384589433670044,500.0,0.0,
1974-09-11 00:00:00+00:00,27.75,27.75,27.75,3.4153592586517334,400.0,0.0,
