date,QRTEA_Open,QRTEA_High,QRTEA_Low,QRTEA_Close,QRTEA_Volume,QRTEA_Dividends,QRTEA_Stock Splits
2006-05-10 00:00:00+00:00,17.131980895996094,17.131980895996094,16.25211524963379,9.337186813354492,4323992,0.0,
2006-05-11 00:00:00+00:00,15.262267112731934,16.328256607055664,15.262267112731934,9.063551902770996,6547571,0.0,
2006-05-12 00:00:00+00:00,15.651437759399414,15.820643424987791,15.39763069152832,8.761113166809082,3815260,0.0,
2006-05-15 00:00:00+00:00,15.101523399353027,15.465312957763672,14.890016555786133,8.713107109069824,6803474,0.0,
2006-05-16 00:00:00+00:00,15.253807067871094,15.66835880279541,15.253807067871094,8.881128311157227,3799539,0.0,
2006-05-17 00:00:00+00:00,15.414551734924316,15.617596626281738,15.321489334106444,8.727509498596191,3708525,0.0,
2006-05-18 00:00:00+00:00,15.39763069152832,15.431471824645996,15.219965934753418,8.650699615478516,8314070,0.0,
2006-05-19 00:00:00+00:00,15.236886978149414,15.5668363571167,15.228425979614258,8.722708702087402,6415660,0.0,
2006-05-22 00:00:00+00:00,15.39763069152832,15.423011779785156,15.228425979614258,8.660301208496094,7958406,0.0,
2006-05-23 00:00:00+00:00,15.313029289245604,15.524535179138184,15.228425979614258,8.645898818969727,9256833,0.0,
2006-05-24 00:00:00+00:00,15.228425979614258,15.321489334106444,15.084602355957031,8.684304237365723,9385080,0.0,
2006-05-25 00:00:00+00:00,15.245347023010254,15.40609073638916,15.245347023010254,8.713107109069824,5105885,0.0,
2006-05-26 00:00:00+00:00,15.262267112731934,15.38917064666748,15.245347023010254,8.722708702087402,2416008,0.0,
2006-05-30 00:00:00+00:00,15.363789558410645,15.549915313720703,15.186124801635742,8.626696586608887,6937158,0.0,
2006-05-31 00:00:00+00:00,15.177664756774902,15.313029289245604,15.177664756774902,8.621895790100098,8894314,0.0,
2006-06-01 00:00:00+00:00,15.101523399353027,15.507614135742188,15.101523399353027,8.77071475982666,5892388,0.0,
2006-06-02 00:00:00+00:00,15.372249603271484,15.482234001159668,15.236886978149414,8.703506469726562,3440684,0.0,
2006-06-05 00:00:00+00:00,15.245347023010254,15.35533046722412,15.177664756774902,8.621895790100098,3904028,0.0,
2006-06-06 00:00:00+00:00,15.143823623657228,15.338409423828123,15.143823623657228,8.626696586608887,5068298,0.0,
2006-06-07 00:00:00+00:00,15.169204711914062,15.236886978149414,15.143823623657228,8.626696586608887,11283608,0.0,
2006-06-08 00:00:00+00:00,15.084602355957031,15.203045845031738,15.084602355957031,8.59309196472168,8515364,0.0,
2006-06-09 00:00:00+00:00,15.101523399353027,15.177664756774902,15.059222221374512,8.559487342834473,3676020,0.0,
2006-06-12 00:00:00+00:00,15.059222221374512,15.101523399353027,14.70389175415039,8.381865501403809,4399995,0.0,
2006-06-13 00:00:00+00:00,14.813875198364258,15.076142311096191,14.069374084472656,8.021820068359375,9240994,0.0,
2006-06-14 00:00:00+00:00,14.086294174194336,14.365482330322266,13.773265838623049,8.065025329589844,6401476,0.0,
2006-06-15 00:00:00+00:00,14.179356575012209,14.42470359802246,14.179356575012209,8.113030433654785,7068005,0.0,
2006-06-16 00:00:00+00:00,14.187816619873049,14.500845909118652,14.094755172729492,8.165838241577148,3018473,0.0,
2006-06-19 00:00:00+00:00,14.297800064086914,14.467004776000977,14.221657752990724,8.165838241577148,6444737,0.0,
2006-06-20 00:00:00+00:00,14.41624355316162,14.636210441589355,14.263958930969238,8.233046531677246,4796320,0.0,
2006-06-21 00:00:00+00:00,14.382403373718262,14.746192932128906,14.382403373718262,8.3194580078125,3537962,0.0,
2006-06-22 00:00:00+00:00,14.551607131958008,14.72081184387207,14.42470359802246,8.276251792907715,3785119,0.0,
2006-06-23 00:00:00+00:00,14.500845909118652,14.670050621032717,14.39932346343994,8.233046531677246,3372601,0.0,
2006-06-26 00:00:00+00:00,14.576988220214844,14.636210441589355,14.467004776000977,8.242648124694824,1095832,0.0,
2006-06-27 00:00:00+00:00,14.41624355316162,14.59390926361084,14.41624355316162,8.242648124694824,2742004,0.0,
2006-06-28 00:00:00+00:00,14.517765998840332,14.61928939819336,14.483925819396973,8.266651153564453,6332565,0.0,
2006-06-29 00:00:00+00:00,14.551607131958008,14.678510665893556,14.551607131958008,8.271451950073242,4788991,0.0,
2006-06-30 00:00:00+00:00,14.551607131958008,14.661590576171877,14.534687042236328,8.285853385925293,10026315,0.0,
2006-07-03 00:00:00+00:00,14.365482330322266,14.59390926361084,14.340102195739746,8.281052589416504,880472,0.0,
2006-07-05 00:00:00+00:00,14.526226997375488,14.636210441589355,14.526226997375488,8.271451950073242,2682431,0.0,
2006-07-06 00:00:00+00:00,14.568528175354004,14.627750396728516,14.517765998840332,8.266651153564453,3818806,0.0,
2006-07-07 00:00:00+00:00,14.526226997375488,14.576988220214844,14.492385864257812,8.271451950073242,3678029,0.0,
2006-07-10 00:00:00+00:00,14.526226997375488,14.60236930847168,14.526226997375488,8.242648124694824,2937506,0.0,
2006-07-11 00:00:00+00:00,14.526226997375488,14.576988220214844,14.509305953979492,8.237847328186035,5698422,0.0,
2006-07-12 00:00:00+00:00,14.509305953979492,14.534687042236328,14.255498886108398,8.146635055541992,2991878,0.0,
2006-07-13 00:00:00+00:00,14.204737663269045,14.39932346343994,14.204737663269045,8.093829154968262,3074027,0.0,
2006-07-14 00:00:00+00:00,14.272419929504396,14.407782554626465,13.401015281677246,7.868200302124023,3507940,0.0,
2006-07-17 00:00:00+00:00,13.739424705505373,13.967850685119627,13.6886625289917,7.791390419006348,2199466,0.0,
2006-07-18 00:00:00+00:00,13.680203437805176,13.857868194580078,13.62944221496582,7.815392971038818,1134956,0.0,
2006-07-19 00:00:00+00:00,13.705583572387695,14.289340019226074,13.6886625289917,8.065025329589844,4270921,0.0,
2006-07-20 00:00:00+00:00,13.959390640258787,14.213197708129885,13.790185928344728,8.045822143554688,1627378,0.0,
2006-07-21 00:00:00+00:00,14.170896530151367,14.170896530151367,13.883249282836914,7.945009708404541,2977931,0.0,
2006-07-24 00:00:00+00:00,14.170896530151367,14.196276664733888,13.984771728515623,7.964212417602539,1828081,0.0,
2006-07-25 00:00:00+00:00,13.959390640258787,14.204737663269045,13.934009552001951,8.050622940063477,1758580,0.0,
