date,BRTX_Open,BRTX_High,BRTX_Low,BRTX_Close,BRTX_Volume,BRTX_Dividends,BRTX_Stock Splits
2012-12-05 00:00:00+00:00,120000.0,136000.0,120000.0,128000.0,0,,
2012-12-06 00:00:00+00:00,120000.0,128000.0,120000.0,128000.0,0,,
2012-12-07 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2012-12-10 00:00:00+00:00,132000.0,132000.0,116000.0,120000.0,0,,
2012-12-11 00:00:00+00:00,120000.0,120000.0,107600.0,120000.0,0,,
2012-12-12 00:00:00+00:00,108000.0,113600.0,108000.0,113600.0,0,,
2012-12-13 00:00:00+00:00,119600.0,119600.0,80000.0,80000.0,0,,
2012-12-14 00:00:00+00:00,92000.0,128000.0,76000.0,120000.0,0,,
2012-12-17 00:00:00+00:00,116000.0,120000.0,116000.0,120000.0,0,,
2012-12-18 00:00:00+00:00,108400.0,116000.0,108400.0,114000.0,0,,
2012-12-19 00:00:00+00:00,112000.0,112000.0,108000.0,108000.0,0,,
2012-12-20 00:00:00+00:00,108000.0,112000.0,100000.0,112000.0,0,,
2012-12-21 00:00:00+00:00,111600.0,120000.0,111600.0,120000.0,0,,
2012-12-24 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2012-12-26 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2012-12-27 00:00:00+00:00,104400.0,120000.0,104400.0,120000.0,0,,
2012-12-28 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2012-12-31 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-02 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-03 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-04 00:00:00+00:00,93600.0,120000.0,93600.0,110000.0,0,,
2013-01-07 00:00:00+00:00,93600.0,102000.0,93600.0,102000.0,0,,
2013-01-08 00:00:00+00:00,101600.0,110000.0,101600.0,108000.0,0,,
2013-01-09 00:00:00+00:00,108000.0,120000.0,108000.0,120000.0,0,,
2013-01-10 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-11 00:00:00+00:00,120000.0,128000.0,120000.0,128000.0,0,,
2013-01-14 00:00:00+00:00,120000.0,136000.0,112000.0,112000.0,0,,
2013-01-15 00:00:00+00:00,136000.0,136000.0,104000.0,120000.0,0,,
2013-01-16 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-17 00:00:00+00:00,120000.0,120000.0,120000.0,120000.0,0,,
2013-01-18 00:00:00+00:00,112000.0,139200.0,112000.0,139200.0,0,,
2013-01-22 00:00:00+00:00,137600.0,156000.0,112000.0,154000.0,0,,
2013-01-23 00:00:00+00:00,154000.0,154000.0,120000.0,136000.0,0,,
2013-01-24 00:00:00+00:00,120000.0,131600.0,120000.0,131600.0,0,,
2013-01-25 00:00:00+00:00,120000.0,128000.0,120000.0,128000.0,0,,
2013-01-28 00:00:00+00:00,139200.0,139200.0,120000.0,127600.0,0,,
2013-01-29 00:00:00+00:00,127600.0,128000.0,120400.0,127600.0,0,,
2013-01-30 00:00:00+00:00,127600.0,128000.0,120800.0,120800.0,0,,
2013-01-31 00:00:00+00:00,120000.0,128000.0,120000.0,128000.0,0,,
2013-02-01 00:00:00+00:00,128000.0,128000.0,127600.0,128000.0,0,,
2013-02-04 00:00:00+00:00,124000.0,128000.0,124000.0,124000.0,0,,
2013-02-05 00:00:00+00:00,124000.0,124000.0,124000.0,124000.0,0,,
2013-02-06 00:00:00+00:00,124000.0,124000.0,120800.0,120800.0,0,,
2013-02-07 00:00:00+00:00,120400.0,127600.0,120000.0,127600.0,0,,
2013-02-08 00:00:00+00:00,137600.0,137600.0,137600.0,137600.0,0,,
2013-02-11 00:00:00+00:00,120000.0,124000.0,120000.0,124000.0,0,,
2013-02-12 00:00:00+00:00,124000.0,136000.0,120400.0,136000.0,0,,
2013-02-13 00:00:00+00:00,136000.0,136000.0,136000.0,136000.0,0,,
2013-02-14 00:00:00+00:00,120400.0,120400.0,120000.0,120000.0,0,,
2013-02-15 00:00:00+00:00,124000.0,124000.0,124000.0,124000.0,0,,
2013-02-19 00:00:00+00:00,120000.0,136000.0,120000.0,136000.0,0,,
2013-02-20 00:00:00+00:00,136000.0,136000.0,136000.0,136000.0,0,,
2013-02-21 00:00:00+00:00,136000.0,136000.0,136000.0,136000.0,0,,
2013-02-22 00:00:00+00:00,136000.0,136000.0,136000.0,136000.0,0,,
2013-02-25 00:00:00+00:00,136000.0,136000.0,120400.0,120400.0,0,,
2013-02-26 00:00:00+00:00,136000.0,136000.0,136000.0,136000.0,0,,
2013-02-27 00:00:00+00:00,124000.0,139200.0,124000.0,139200.0,0,,
2013-02-28 00:00:00+00:00,136000.0,137600.0,120000.0,137600.0,0,,
2013-03-01 00:00:00+00:00,132000.0,132000.0,128000.0,128000.0,0,,
2013-03-04 00:00:00+00:00,120400.0,120400.0,120400.0,120400.0,0,,
2013-03-05 00:00:00+00:00,122000.0,122000.0,120400.0,120400.0,0,,
2013-03-06 00:00:00+00:00,120800.0,120800.0,120400.0,120400.0,0,,
2013-03-07 00:00:00+00:00,120400.0,120400.0,120400.0,120400.0,0,,
2013-03-08 00:00:00+00:00,120400.0,120400.0,120000.0,120000.0,0,,
2013-03-11 00:00:00+00:00,120000.0,127600.0,120000.0,120000.0,0,,
2013-03-12 00:00:00+00:00,127600.0,136000.0,120000.0,136000.0,0,,
2013-03-13 00:00:00+00:00,136000.0,136000.0,124000.0,130000.0,0,,
2013-03-14 00:00:00+00:00,132000.0,132000.0,130000.0,130000.0,0,,
2013-03-15 00:00:00+00:00,132000.0,132000.0,132000.0,132000.0,0,,
2013-03-18 00:00:00+00:00,132000.0,132000.0,120400.0,120400.0,0,,
2013-03-19 00:00:00+00:00,131600.0,131600.0,131600.0,131600.0,0,,
2013-03-20 00:00:00+00:00,120400.0,120400.0,120400.0,120400.0,0,,
2013-03-21 00:00:00+00:00,110000.0,120000.0,110000.0,120000.0,0,,
2013-03-22 00:00:00+00:00,120000.0,131600.0,110000.0,131600.0,0,,
2013-03-25 00:00:00+00:00,131600.0,131600.0,131600.0,131600.0,0,,
2013-03-26 00:00:00+00:00,131600.0,131600.0,131600.0,131600.0,0,,
2013-03-27 00:00:00+00:00,110000.0,120000.0,92000.0,108000.0,0,,
2013-03-28 00:00:00+00:00,108000.0,108000.0,108000.0,108000.0,0,,
2013-04-01 00:00:00+00:00,92000.0,131600.0,91200.0,131600.0,0,,
2013-04-02 00:00:00+00:00,131600.0,131600.0,131600.0,131600.0,0,,
2013-04-03 00:00:00+00:00,92000.0,116000.0,80000.0,95200.0,0,,
2013-04-04 00:00:00+00:00,100000.0,108800.0,100000.0,100000.0,0,,
2013-04-05 00:00:00+00:00,88000.0,108000.0,86800.0,100000.0,0,,
2013-04-08 00:00:00+00:00,87200.0,96000.0,80000.0,95600.0,0,,
2013-04-09 00:00:00+00:00,88000.0,88000.0,88000.0,88000.0,0,,
2013-04-10 00:00:00+00:00,95600.0,95600.0,95600.0,95600.0,0,,
2013-04-11 00:00:00+00:00,92000.0,92000.0,92000.0,92000.0,0,,
2013-04-12 00:00:00+00:00,99200.0,99200.0,99200.0,99200.0,0,,
2013-04-15 00:00:00+00:00,99200.0,99200.0,99200.0,99200.0,0,,
2013-04-16 00:00:00+00:00,96000.0,96000.0,96000.0,96000.0,0,,
2013-04-17 00:00:00+00:00,96000.0,96000.0,96000.0,96000.0,0,,
2013-04-18 00:00:00+00:00,104000.0,104000.0,104000.0,104000.0,0,,
2013-04-19 00:00:00+00:00,116000.0,116000.0,112000.0,112000.0,0,,
2013-04-22 00:00:00+00:00,112000.0,112000.0,81600.0,92000.0,0,,
2013-04-23 00:00:00+00:00,92000.0,92000.0,70640.0,72000.0,0,,
2013-04-24 00:00:00+00:00,56000.0,80000.0,56000.0,80000.0,0,,
2013-04-25 00:00:00+00:00,80000.0,80000.0,56000.0,76000.0,0,,
2013-04-26 00:00:00+00:00,76000.0,80000.0,56000.0,80000.0,0,,
2013-04-29 00:00:00+00:00,71200.0,80000.0,71200.0,80000.0,0,,
2013-04-30 00:00:00+00:00,88000.0,95200.0,56400.0,80000.0,0,,
2013-05-01 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-02 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-03 00:00:00+00:00,80000.0,80000.0,61600.0,80000.0,0,,
2013-05-06 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-07 00:00:00+00:00,61600.0,94400.0,61600.0,94400.0,0,,
2013-05-08 00:00:00+00:00,61600.0,80000.0,61600.0,80000.0,0,,
2013-05-09 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-10 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-13 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-14 00:00:00+00:00,80000.0,80000.0,79200.0,79200.0,0,,
2013-05-15 00:00:00+00:00,79200.0,79200.0,79200.0,79200.0,0,,
2013-05-16 00:00:00+00:00,79200.0,79200.0,79200.0,79200.0,0,,
2013-05-17 00:00:00+00:00,79200.0,79200.0,79200.0,79200.0,0,,
2013-05-20 00:00:00+00:00,79200.0,79200.0,79200.0,79200.0,0,,
2013-05-21 00:00:00+00:00,76000.0,80000.0,76000.0,80000.0,0,,
2013-05-22 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-23 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-24 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-28 00:00:00+00:00,72000.0,72000.0,72000.0,72000.0,0,,
2013-05-29 00:00:00+00:00,72000.0,72000.0,72000.0,72000.0,0,,
2013-05-30 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-05-31 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-06-03 00:00:00+00:00,72000.0,72000.0,72000.0,72000.0,0,,
2013-06-04 00:00:00+00:00,72000.0,72000.0,64000.0,66400.0,0,,
2013-06-05 00:00:00+00:00,68000.0,68000.0,66400.0,66400.0,0,,
2013-06-06 00:00:00+00:00,66400.0,66400.0,66400.0,66400.0,0,,
2013-06-07 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-06-10 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-06-11 00:00:00+00:00,64000.0,80000.0,64000.0,80000.0,0,,
2013-06-12 00:00:00+00:00,80000.0,88000.0,80000.0,80000.0,0,,
2013-06-13 00:00:00+00:00,95200.0,95200.0,80000.0,80000.0,0,,
2013-06-14 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-06-17 00:00:00+00:00,84000.0,88000.0,84000.0,85600.0,0,,
2013-06-18 00:00:00+00:00,88000.0,95200.0,88000.0,92000.0,0,,
2013-06-19 00:00:00+00:00,92000.0,92000.0,84000.0,84000.0,0,,
2013-06-20 00:00:00+00:00,80000.0,83200.0,68000.0,80000.0,0,,
2013-06-21 00:00:00+00:00,80000.0,84000.0,80000.0,84000.0,0,,
2013-06-24 00:00:00+00:00,80000.0,80000.0,80000.0,80000.0,0,,
2013-06-25 00:00:00+00:00,80000.0,84000.0,80000.0,80000.0,0,,
2013-06-26 00:00:00+00:00,68800.0,69600.0,64000.0,68000.0,0,,
2013-06-27 00:00:00+00:00,68000.0,68000.0,56408.0,60000.0,0,,
2013-06-28 00:00:00+00:00,58400.0,58400.0,56800.0,58400.0,0,,
2013-07-01 00:00:00+00:00,58400.0,60000.0,56800.0,60000.0,0,,
2013-07-02 00:00:00+00:00,60800.0,60800.0,56800.0,58400.0,0,,
2013-07-03 00:00:00+00:00,58400.0,58400.0,58400.0,58400.0,0,,
2013-07-05 00:00:00+00:00,58400.0,58400.0,55920.0,55920.0,0,,
2013-07-08 00:00:00+00:00,55920.0,55920.0,51200.0,51200.0,0,,
2013-07-09 00:00:00+00:00,51200.0,51200.0,51200.0,51200.0,0,,
2013-07-10 00:00:00+00:00,51200.0,51200.0,51200.0,51200.0,0,,
2013-07-11 00:00:00+00:00,52000.0,61600.0,52000.0,61600.0,0,,
2013-07-12 00:00:00+00:00,61600.0,61600.0,40000.0,52000.0,0,,
2013-07-15 00:00:00+00:00,49600.0,49600.0,40000.0,47200.0,1,,
2013-07-16 00:00:00+00:00,47200.0,51200.0,40000.0,44800.0,1,,
2013-07-17 00:00:00+00:00,40800.0,48800.0,40472.0,48800.0,2,,
2013-07-18 00:00:00+00:00,48800.0,79200.0,48000.0,68000.0,1,,
2013-07-19 00:00:00+00:00,56000.0,68000.0,56000.0,68000.0,0,,
2013-07-22 00:00:00+00:00,56000.0,56000.0,56000.0,56000.0,0,,
2013-07-23 00:00:00+00:00,52800.0,56000.0,52800.0,56000.0,0,,
2013-07-24 00:00:00+00:00,56000.0,56000.0,56000.0,56000.0,0,,
2013-07-25 00:00:00+00:00,60800.0,68800.0,60000.0,68800.0,0,,
2013-07-26 00:00:00+00:00,68800.0,68800.0,64000.0,68000.0,0,,
2013-07-29 00:00:00+00:00,60000.0,65600.0,56000.0,65600.0,0,,
2013-07-30 00:00:00+00:00,60000.0,64000.0,44000.0,64000.0,0,,
2013-07-31 00:00:00+00:00,60000.0,64000.0,54400.0,64000.0,0,,
2013-08-01 00:00:00+00:00,60000.0,60000.0,60000.0,60000.0,0,,
2013-08-02 00:00:00+00:00,62400.0,64000.0,60000.0,64000.0,0,,
2013-08-05 00:00:00+00:00,64000.0,64800.0,64000.0,64800.0,0,,
2013-08-06 00:00:00+00:00,65600.0,65600.0,65600.0,65600.0,0,,
2013-08-07 00:00:00+00:00,65600.0,65600.0,65600.0,65600.0,0,,
2013-08-08 00:00:00+00:00,60000.0,64000.0,60000.0,64000.0,0,,
2013-08-09 00:00:00+00:00,60000.0,64000.0,60000.0,64000.0,0,,
2013-08-12 00:00:00+00:00,56000.0,62400.0,56000.0,62400.0,0,,
2013-08-13 00:00:00+00:00,45600.0,59200.0,45600.0,59200.0,0,,
2013-08-14 00:00:00+00:00,58400.0,58400.0,46000.0,47200.0,2,,
2013-08-15 00:00:00+00:00,48000.0,49600.0,48000.0,48800.0,0,,
2013-08-16 00:00:00+00:00,50000.0,59200.0,49600.0,59200.0,1,,
2013-08-19 00:00:00+00:00,56000.0,58400.0,54960.0,58400.0,0,,
2013-08-20 00:00:00+00:00,48000.0,58400.0,47040.0,58400.0,0,,
2013-08-21 00:00:00+00:00,52000.0,52000.0,52000.0,52000.0,0,,
2013-08-22 00:00:00+00:00,52000.0,52000.0,50960.0,50960.0,0,,
2013-08-23 00:00:00+00:00,59200.0,59200.0,59200.0,59200.0,0,,
2013-08-26 00:00:00+00:00,44000.0,52000.0,44000.0,52000.0,0,,
2013-08-27 00:00:00+00:00,57600.0,57600.0,57600.0,57600.0,0,,
2013-08-28 00:00:00+00:00,51200.0,52000.0,47200.0,47200.0,0,,
2013-08-29 00:00:00+00:00,58400.0,58400.0,45600.0,48000.0,0,,
2013-08-30 00:00:00+00:00,48400.0,48400.0,48000.0,48000.0,0,,
2013-09-03 00:00:00+00:00,40800.0,47200.0,40000.0,47200.0,0,,
2013-09-04 00:00:00+00:00,36800.0,56000.0,36800.0,48000.0,0,,
2013-09-05 00:00:00+00:00,44000.0,44000.0,32800.0,40800.0,0,,
2013-09-06 00:00:00+00:00,48000.0,48000.0,40800.0,48000.0,0,,
2013-09-09 00:00:00+00:00,48000.0,48000.0,26400.0,44000.0,0,,
2013-09-10 00:00:00+00:00,47200.0,47200.0,47200.0,47200.0,0,,
2013-09-11 00:00:00+00:00,48400.0,48400.0,40800.0,48000.0,0,,
2013-09-12 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-13 00:00:00+00:00,44000.0,44000.0,44000.0,44000.0,0,,
2013-09-16 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-17 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-18 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-19 00:00:00+00:00,28160.0,48000.0,28160.0,48000.0,0,,
2013-09-20 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-23 00:00:00+00:00,52000.0,57600.0,47440.0,48000.0,0,,
2013-09-24 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-25 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-26 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-09-27 00:00:00+00:00,50400.0,52000.0,50400.0,50400.0,0,,
2013-09-30 00:00:00+00:00,50400.0,50400.0,50400.0,50400.0,0,,
2013-10-01 00:00:00+00:00,52000.0,52000.0,40800.0,44000.0,0,,
2013-10-02 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-10-03 00:00:00+00:00,40800.0,48000.0,40800.0,48000.0,0,,
2013-10-04 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-10-07 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-10-08 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-10-09 00:00:00+00:00,48000.0,48000.0,41600.0,46400.0,0,,
2013-10-10 00:00:00+00:00,52000.0,52000.0,52000.0,52000.0,0,,
2013-10-11 00:00:00+00:00,52000.0,52000.0,52000.0,52000.0,0,,
2013-10-14 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
2013-10-15 00:00:00+00:00,48000.0,48000.0,48000.0,48000.0,0,,
