date,HL-PB_Open,HL-PB_High,HL-PB_Low,HL-PB_Close,HL-PB_Volume,HL-PB_Dividends,HL-PB_Stock Splits
1993-12-16 00:00:00+00:00,50.75,51.0,50.75,8.277220726013184,8600,0.0,
1993-12-17 00:00:00+00:00,50.75,51.0,50.75,8.277220726013184,1700,0.0,
1993-12-20 00:00:00+00:00,51.75,51.75,51.0,8.440319061279297,4000,0.0,
1993-12-21 00:00:00+00:00,51.5,51.75,51.25,8.399545669555664,10600,0.0,
1993-12-22 00:00:00+00:00,50.875,51.25,50.875,8.297612190246582,8500,0.0,
1993-12-23 00:00:00+00:00,51.0,51.0,50.875,8.31799030303955,3700,0.0,
1993-12-27 00:00:00+00:00,51.5,51.5,51.25,8.399545669555664,1800,0.0,
1993-12-28 00:00:00+00:00,51.5,51.75,51.5,8.399545669555664,22600,0.0,
1993-12-29 00:00:00+00:00,52.625,53.0,51.625,8.583028793334961,14600,0.0,
1993-12-30 00:00:00+00:00,52.625,52.75,52.375,8.583028793334961,8000,0.0,
1993-12-31 00:00:00+00:00,52.625,52.75,52.25,8.583028793334961,4100,0.0,
1994-01-03 00:00:00+00:00,54.0,54.25,52.75,8.807290077209473,13300,0.0,
1994-01-04 00:00:00+00:00,55.0,56.0,53.625,8.970390319824219,40300,0.0,
1994-01-05 00:00:00+00:00,54.625,55.375,54.375,8.909224510192871,28200,0.0,
1994-01-06 00:00:00+00:00,55.25,55.25,54.0,9.01116180419922,14800,0.0,
1994-01-07 00:00:00+00:00,54.0,55.25,54.0,8.807290077209473,13800,0.0,
1994-01-10 00:00:00+00:00,54.75,54.75,53.5,8.929614067077637,1900,0.0,
1994-01-11 00:00:00+00:00,54.875,54.875,54.0,8.950002670288086,10000,0.0,
1994-01-12 00:00:00+00:00,54.875,54.875,54.625,8.950002670288086,3200,0.0,
1994-01-13 00:00:00+00:00,54.75,55.0,54.375,8.929614067077637,5700,0.0,
1994-01-14 00:00:00+00:00,54.75,55.25,54.5,8.929614067077637,5400,0.0,
1994-01-17 00:00:00+00:00,54.75,55.25,54.5,8.929614067077637,10100,0.0,
1994-01-18 00:00:00+00:00,54.0,55.25,54.0,8.807290077209473,22700,0.0,
1994-01-19 00:00:00+00:00,56.0,56.625,54.25,9.133481979370115,21000,0.0,
1994-01-20 00:00:00+00:00,54.5,56.25,54.5,8.888836860656738,14900,0.0,
1994-01-21 00:00:00+00:00,53.875,54.25,53.75,8.786904335021973,2300,0.0,
1994-01-24 00:00:00+00:00,53.875,53.875,53.625,8.786904335021973,4800,0.0,
1994-01-25 00:00:00+00:00,53.875,54.125,53.625,8.786904335021973,13300,0.0,
1994-01-26 00:00:00+00:00,53.75,54.0,53.375,8.766514778137207,7000,0.0,
1994-01-27 00:00:00+00:00,52.5,54.0,52.5,8.562642097473145,7000,0.0,
1994-01-28 00:00:00+00:00,53.375,53.625,53.0,8.705352783203125,11400,0.0,
1994-01-31 00:00:00+00:00,54.0,54.0,53.0,8.807290077209473,8400,0.0,
1994-02-01 00:00:00+00:00,54.125,54.25,53.75,8.827678680419922,11400,0.0,
1994-02-02 00:00:00+00:00,54.375,54.625,54.25,8.868448257446289,11300,0.0,
1994-02-03 00:00:00+00:00,55.625,56.0,54.0,9.072319984436035,8700,0.0,
1994-02-04 00:00:00+00:00,55.375,56.25,55.375,9.031545639038086,7300,0.0,
1994-02-07 00:00:00+00:00,54.375,55.5,54.125,8.868448257446289,4200,0.0,
1994-02-08 00:00:00+00:00,54.875,54.875,54.125,8.950002670288086,8400,0.0,
1994-02-09 00:00:00+00:00,54.75,54.875,54.25,8.929614067077637,19700,0.0,
1994-02-10 00:00:00+00:00,54.875,54.875,54.5,8.950002670288086,3900,0.0,
1994-02-11 00:00:00+00:00,54.625,54.75,54.625,8.909224510192871,200,0.0,
1994-02-14 00:00:00+00:00,55.0,55.0,54.625,8.970390319824219,1100,0.0,
1994-02-15 00:00:00+00:00,55.0,55.25,54.5,8.970390319824219,9100,0.0,
1994-02-16 00:00:00+00:00,55.0,55.0,54.0,8.970390319824219,2800,0.0,
1994-02-17 00:00:00+00:00,55.75,56.0,55.0,9.092708587646484,4200,0.0,
1994-02-18 00:00:00+00:00,55.375,55.75,55.125,9.031545639038086,2200,0.0,
1994-02-22 00:00:00+00:00,55.125,55.125,54.75,8.990774154663086,2200,0.0,
1994-02-23 00:00:00+00:00,54.875,55.125,54.625,8.950002670288086,3200,0.0,
1994-02-24 00:00:00+00:00,54.875,54.875,54.625,8.950002670288086,1400,0.0,
1994-02-25 00:00:00+00:00,54.5,55.0,54.25,8.888836860656738,16200,0.0,
1994-02-28 00:00:00+00:00,54.875,54.875,54.5,8.950002670288086,3600,0.0,
1994-03-01 00:00:00+00:00,54.5,55.0,54.5,8.888836860656738,6800,0.0,
1994-03-02 00:00:00+00:00,54.25,54.25,54.25,8.848064422607422,500,0.0,
1994-03-03 00:00:00+00:00,54.0,54.25,54.0,8.807290077209473,1900,0.0,
1994-03-04 00:00:00+00:00,54.0,54.0,53.5,8.807290077209473,4200,0.0,
1994-03-07 00:00:00+00:00,53.5,53.625,53.25,8.869461059570312,2500,0.875,
1994-03-08 00:00:00+00:00,53.25,53.75,52.75,8.82801342010498,3400,0.0,
1994-03-09 00:00:00+00:00,53.875,53.875,53.5,8.931628227233887,9300,0.0,
1994-03-10 00:00:00+00:00,55.0,55.25,53.875,9.11813735961914,8100,0.0,
1994-03-11 00:00:00+00:00,54.875,55.25,54.75,9.097413063049316,20400,0.0,
1994-03-14 00:00:00+00:00,55.25,55.5,55.25,9.15958023071289,5800,0.0,
1994-03-15 00:00:00+00:00,54.25,55.25,54.25,8.993795394897461,5100,0.0,
1994-03-16 00:00:00+00:00,53.625,53.75,53.5,8.890183448791504,1100,0.0,
1994-03-17 00:00:00+00:00,53.75,53.75,53.375,8.910902976989746,800,0.0,
1994-03-18 00:00:00+00:00,54.0,54.0,54.0,8.952353477478027,2600,0.0,
1994-03-21 00:00:00+00:00,54.5,54.5,54.25,9.03524398803711,3400,0.0,
1994-03-22 00:00:00+00:00,55.25,55.25,54.75,9.15958023071289,1600,0.0,
1994-03-23 00:00:00+00:00,56.75,57.0,55.25,9.408260345458984,8600,0.0,
1994-03-24 00:00:00+00:00,57.25,58.25,56.25,9.491150856018066,20500,0.0,
1994-03-25 00:00:00+00:00,57.5,57.75,57.25,9.5325927734375,45100,0.0,
1994-03-28 00:00:00+00:00,57.375,57.5,57.0,9.511874198913574,6700,0.0,
1994-03-29 00:00:00+00:00,56.0,57.5,55.625,9.283918380737305,3000,0.0,
1994-03-30 00:00:00+00:00,56.375,56.5,55.75,9.346087455749512,1900,0.0,
1994-03-31 00:00:00+00:00,56.25,56.875,56.0,9.32536792755127,20400,0.0,
1994-04-04 00:00:00+00:00,55.75,56.25,55.75,9.242472648620604,11000,0.0,
1994-04-05 00:00:00+00:00,54.25,55.75,54.25,8.993795394897461,16900,0.0,
1994-04-06 00:00:00+00:00,53.375,54.125,53.25,8.848736763000488,2800,0.0,
1994-04-07 00:00:00+00:00,52.375,53.25,52.375,8.682947158813477,3500,0.0,
1994-04-08 00:00:00+00:00,52.0,53.25,51.5,8.620780944824219,12900,0.0,
1994-04-11 00:00:00+00:00,51.5,51.75,51.25,8.537888526916504,6400,0.0,
1994-04-12 00:00:00+00:00,51.5,52.0,51.5,8.537888526916504,8000,0.0,
1994-04-13 00:00:00+00:00,51.125,52.0,51.125,8.475717544555664,8700,0.0,
1994-04-14 00:00:00+00:00,51.125,51.375,51.125,8.475717544555664,5300,0.0,
1994-04-15 00:00:00+00:00,50.5,51.5,50.5,8.372101783752441,13000,0.0,
1994-04-18 00:00:00+00:00,50.0,51.25,50.0,8.289216995239258,8700,0.0,
1994-04-19 00:00:00+00:00,48.0,49.75,48.0,7.957643032073975,13100,0.0,
1994-04-20 00:00:00+00:00,48.5,48.5,48.0,8.040534973144531,5800,0.0,
1994-04-21 00:00:00+00:00,49.375,49.375,48.75,8.185592651367188,5700,0.0,
1994-04-22 00:00:00+00:00,48.75,49.125,48.0,8.08198356628418,5300,0.0,
1994-04-25 00:00:00+00:00,49.125,49.125,49.0,8.144153594970703,2000,0.0,
1994-04-26 00:00:00+00:00,49.0,49.625,49.0,8.123430252075195,8100,0.0,
1994-04-28 00:00:00+00:00,49.5,50.0,48.875,8.206319808959961,7400,0.0,
1994-04-29 00:00:00+00:00,49.75,50.0,49.5,8.24776840209961,4200,0.0,
1994-05-02 00:00:00+00:00,48.75,49.75,48.75,8.08198356628418,3200,0.0,
1994-05-03 00:00:00+00:00,48.375,48.5,48.375,8.019814491271973,800,0.0,
1994-05-04 00:00:00+00:00,47.625,48.25,47.5,7.895474433898926,8700,0.0,
1994-05-05 00:00:00+00:00,46.75,47.5,46.75,7.750413417816162,23600,0.0,
1994-05-06 00:00:00+00:00,47.375,47.625,46.5,7.854029655456543,68700,0.0,
1994-05-09 00:00:00+00:00,47.25,47.5,47.125,7.833305358886719,7900,0.0,
1994-05-10 00:00:00+00:00,46.5,47.25,46.5,7.708967208862305,4500,0.0,
1994-05-11 00:00:00+00:00,47.25,47.25,46.625,7.833305358886719,49900,0.0,
1994-05-12 00:00:00+00:00,46.625,47.0,46.5,7.7296929359436035,5500,0.0,
1994-05-13 00:00:00+00:00,46.125,46.625,46.0,7.646797180175781,3800,0.0,
1994-05-16 00:00:00+00:00,46.75,46.75,45.75,7.750413417816162,11700,0.0,
1994-05-17 00:00:00+00:00,46.625,46.75,46.5,7.7296929359436035,8500,0.0,
1994-05-18 00:00:00+00:00,47.25,47.375,46.625,7.833305358886719,9900,0.0,
1994-05-19 00:00:00+00:00,47.875,48.75,47.75,7.9369215965271,32600,0.0,
1994-05-20 00:00:00+00:00,49.0,49.0,48.125,8.123430252075195,75900,0.0,
1994-05-23 00:00:00+00:00,50.75,51.125,49.125,8.413548469543457,14500,0.0,
1994-05-24 00:00:00+00:00,49.875,50.75,49.5,8.268486976623535,8700,0.0,
1994-05-25 00:00:00+00:00,50.0,50.0,49.5,8.289216995239258,4300,0.0,
1994-05-26 00:00:00+00:00,49.125,49.75,49.125,8.144153594970703,13400,0.0,
1994-05-27 00:00:00+00:00,49.125,49.625,49.125,8.144153594970703,4200,0.0,
1994-05-31 00:00:00+00:00,50.375,50.375,49.5,8.351380348205566,4100,0.0,
1994-06-01 00:00:00+00:00,50.25,50.5,50.125,8.330657958984375,3300,0.0,
1994-06-02 00:00:00+00:00,49.75,50.125,49.5,8.24776840209961,3400,0.0,
1994-06-03 00:00:00+00:00,49.0,50.0,48.75,8.123430252075195,4800,0.0,
1994-06-06 00:00:00+00:00,48.25,48.25,48.0,8.144532203674316,3400,0.875,
1994-06-07 00:00:00+00:00,48.625,48.625,48.0,8.2078275680542,15700,0.0,
1994-06-08 00:00:00+00:00,49.0,49.0,48.5,8.27112865447998,4300,0.0,
1994-06-09 00:00:00+00:00,49.0,49.125,48.875,8.27112865447998,1700,0.0,
1994-06-10 00:00:00+00:00,48.625,48.875,48.5,8.2078275680542,9400,0.0,
1994-06-13 00:00:00+00:00,48.625,48.625,48.5,8.2078275680542,5900,0.0,
1994-06-14 00:00:00+00:00,48.5,48.875,48.375,8.186724662780762,3000,0.0,
1994-06-15 00:00:00+00:00,48.625,48.875,48.5,8.2078275680542,2800,0.0,
1994-06-16 00:00:00+00:00,48.25,48.875,48.125,8.144532203674316,6200,0.0,
1994-06-17 00:00:00+00:00,49.75,49.75,47.875,8.397725105285645,16700,0.0,
1994-06-20 00:00:00+00:00,50.0,50.125,49.5,8.439926147460938,3100,0.0,
1994-06-21 00:00:00+00:00,50.75,50.75,50.0,8.5665283203125,3700,0.0,
1994-06-22 00:00:00+00:00,49.75,50.75,49.75,8.397725105285645,8200,0.0,
1994-06-23 00:00:00+00:00,49.75,50.0,49.75,8.397725105285645,2600,0.0,
1994-06-24 00:00:00+00:00,49.875,50.0,49.5,8.41882610321045,4600,0.0,
1994-06-27 00:00:00+00:00,49.5,49.5,49.0,8.355525016784668,5200,0.0,
1994-06-28 00:00:00+00:00,49.375,49.375,48.75,8.334424018859863,3100,0.0,
1994-06-29 00:00:00+00:00,49.25,49.25,49.0,8.313326835632324,1800,0.0,
1994-06-30 00:00:00+00:00,49.5,49.5,49.5,8.355525016784668,600,0.0,
1994-07-01 00:00:00+00:00,49.25,49.75,49.25,8.313326835632324,2600,0.0,
1994-07-05 00:00:00+00:00,49.0,49.0,49.0,8.27112865447998,1100,0.0,
1994-07-06 00:00:00+00:00,49.0,49.0,49.0,8.27112865447998,600,0.0,
1994-07-07 00:00:00+00:00,49.0,49.0,49.0,8.27112865447998,1400,0.0,
1994-07-08 00:00:00+00:00,48.5,48.75,48.5,8.186724662780762,600,0.0,
1994-07-11 00:00:00+00:00,49.0,49.0,48.625,8.27112865447998,2500,0.0,
1994-07-12 00:00:00+00:00,49.0,49.0,49.0,8.27112865447998,2700,0.0,
1994-07-13 00:00:00+00:00,48.75,49.0,48.625,8.228927612304688,600,0.0,
1994-07-14 00:00:00+00:00,48.875,49.0,48.875,8.250024795532227,800,0.0,
1994-07-15 00:00:00+00:00,48.625,48.75,48.25,8.2078275680542,5300,0.0,
1994-07-18 00:00:00+00:00,48.625,48.875,48.375,8.2078275680542,3100,0.0,
1994-07-19 00:00:00+00:00,48.75,48.75,48.5,8.228927612304688,2400,0.0,
1994-07-20 00:00:00+00:00,48.875,49.125,48.5,8.250024795532227,3200,0.0,
1994-07-21 00:00:00+00:00,49.25,49.375,48.75,8.313326835632324,3100,0.0,
1994-07-22 00:00:00+00:00,49.25,49.5,49.0,8.313326835632324,3200,0.0,
1994-07-25 00:00:00+00:00,49.375,49.5,49.125,8.334424018859863,5200,0.0,
1994-07-26 00:00:00+00:00,49.25,49.375,49.125,8.313326835632324,4600,0.0,
1994-07-27 00:00:00+00:00,49.625,49.625,49.25,8.376627922058105,1800,0.0,
1994-07-28 00:00:00+00:00,49.375,49.375,49.125,8.334424018859863,3200,0.0,
1994-07-29 00:00:00+00:00,48.625,49.25,48.625,8.2078275680542,4700,0.0,
1994-08-01 00:00:00+00:00,49.0,49.0,48.875,8.27112865447998,1100,0.0,
1994-08-02 00:00:00+00:00,48.625,48.625,48.5,8.2078275680542,11100,0.0,
1994-08-03 00:00:00+00:00,48.5,48.625,48.375,8.186724662780762,13200,0.0,
1994-08-04 00:00:00+00:00,48.375,48.375,48.0,8.165629386901855,3300,0.0,
1994-08-05 00:00:00+00:00,48.5,48.5,48.375,8.186724662780762,1000,0.0,
1994-08-08 00:00:00+00:00,48.25,48.5,48.25,8.144532203674316,1200,0.0,
1994-08-09 00:00:00+00:00,48.25,48.375,48.125,8.144532203674316,1500,0.0,
1994-08-10 00:00:00+00:00,47.5,48.375,46.75,8.01793098449707,40800,0.0,
1994-08-11 00:00:00+00:00,48.0,48.0,47.5,8.102327346801758,7000,0.0,
1994-08-12 00:00:00+00:00,47.5,48.0,47.375,8.01793098449707,4900,0.0,
1994-08-15 00:00:00+00:00,47.25,47.875,47.0,7.975730895996094,3100,0.0,
1994-08-16 00:00:00+00:00,47.25,47.5,47.125,7.975730895996094,22600,0.0,
1994-08-17 00:00:00+00:00,48.0,48.0,47.5,8.102327346801758,4100,0.0,
1994-08-18 00:00:00+00:00,48.0,48.0,47.75,8.102327346801758,7900,0.0,
1994-08-19 00:00:00+00:00,48.375,48.375,48.0,8.165629386901855,7800,0.0,
1994-08-22 00:00:00+00:00,48.375,48.375,48.0,8.165629386901855,6300,0.0,
1994-08-23 00:00:00+00:00,48.625,49.0,48.375,8.2078275680542,7000,0.0,
1994-08-24 00:00:00+00:00,49.375,49.75,48.5,8.334424018859863,15200,0.0,
1994-08-25 00:00:00+00:00,49.0,49.375,48.75,8.27112865447998,16200,0.0,
1994-08-26 00:00:00+00:00,49.0,49.0,48.75,8.27112865447998,700,0.0,
1994-08-29 00:00:00+00:00,50.125,50.25,48.25,8.461026191711426,24500,0.0,
1994-08-30 00:00:00+00:00,51.125,51.5,50.375,8.629822731018066,18200,0.0,
1994-08-31 00:00:00+00:00,51.75,52.0,51.0,8.735325813293457,7300,0.0,
1994-09-01 00:00:00+00:00,52.25,52.25,51.5,8.819721221923828,11500,0.0,
1994-09-02 00:00:00+00:00,52.625,52.875,52.125,8.883023262023926,7900,0.0,
1994-09-06 00:00:00+00:00,52.5,52.625,52.0,9.011763572692873,14000,0.875,
1994-09-07 00:00:00+00:00,51.375,52.75,51.375,8.818653106689453,12000,0.0,
1994-09-08 00:00:00+00:00,51.25,51.75,51.0,8.797195434570312,4900,0.0,
1994-09-09 00:00:00+00:00,51.75,52.0,51.0,8.883023262023926,5700,0.0,
