date,BTCS_Open,BTCS_High,BTCS_Low,BTCS_Close,BTCS_Volume,BTCS_Dividends,BTCS_Stock Splits
2010-12-20 00:00:00+00:00,138.60000610351562,142.1999969482422,117.0,115.3474578857422,108,0.0,
2010-12-21 00:00:00+00:00,108.0,117.0,108.0,106.47457885742188,11,0.0,
2010-12-22 00:00:00+00:00,108.0,122.4000015258789,99.0,106.47457885742188,186,0.0,
2010-12-23 00:00:00+00:00,122.4000015258789,126.0,90.0,120.6711883544922,79,0.0,
2010-12-27 00:00:00+00:00,108.0,109.8000030517578,108.0,108.24916076660156,12,0.0,
2010-12-28 00:00:00+00:00,109.8000030517578,111.5999984741211,104.4000015258789,110.0237274169922,32,0.0,
2010-12-29 00:00:00+00:00,111.5999984741211,120.5999984741211,108.0,118.89661407470705,82,0.0,
2010-12-30 00:00:00+00:00,120.5999984741211,162.0,120.5999984741211,141.9661102294922,93,0.0,
2010-12-31 00:00:00+00:00,126.0,144.0,113.4000015258789,124.22034454345705,40,0.0,
2011-01-03 00:00:00+00:00,144.0,216.0,144.0,159.7118682861328,131,0.0,
2011-01-04 00:00:00+00:00,180.0,198.0,180.0,177.45762634277344,209,0.0,
2011-01-05 00:00:00+00:00,180.0,234.0,171.0,195.20339965820312,58,0.0,
2011-01-06 00:00:00+00:00,198.0,198.0,162.0,177.45762634277344,36,0.0,
2011-01-07 00:00:00+00:00,198.0,216.0,162.0,209.3999938964844,28,0.0,
2011-01-10 00:00:00+00:00,212.3999938964844,234.0,189.0,186.33050537109372,73,0.0,
2011-01-11 00:00:00+00:00,187.1999969482422,187.1999969482422,144.0,143.7406768798828,90,0.0,
2011-01-12 00:00:00+00:00,147.60000610351562,160.1999969482422,147.60000610351562,157.93728637695312,52,0.0,
2011-01-13 00:00:00+00:00,160.1999969482422,189.0,160.1999969482422,177.45762634277344,19,0.0,
2011-01-14 00:00:00+00:00,153.0,198.0,153.0,195.20339965820312,17,0.0,
2011-01-18 00:00:00+00:00,198.0,198.0,180.0,177.45762634277344,87,0.0,
2011-01-19 00:00:00+00:00,163.8000030517578,180.0,162.0,159.7118682861328,95,0.0,
2011-01-20 00:00:00+00:00,162.0,162.0,162.0,159.7118682861328,0,0.0,
2011-01-21 00:00:00+00:00,171.0,171.0,163.8000030517578,165.03558349609375,47,0.0,
2011-01-24 00:00:00+00:00,165.60000610351562,165.60000610351562,144.0,159.7118682861328,93,0.0,
2011-01-25 00:00:00+00:00,144.0,145.8000030517578,144.0,143.7406768798828,16,0.0,
2011-01-26 00:00:00+00:00,144.0,153.0,144.0,150.8389892578125,16,0.0,
2011-01-27 00:00:00+00:00,153.0,153.0,144.0,141.9661102294922,11,0.0,
2011-01-28 00:00:00+00:00,145.8000030517578,145.8000030517578,145.8000030517578,143.7406768798828,0,0.0,
2011-01-31 00:00:00+00:00,144.0,153.0,144.0,150.8389892578125,9,0.0,
2011-02-01 00:00:00+00:00,153.0,153.0,151.1999969482422,150.8389892578125,19,0.0,
2011-02-02 00:00:00+00:00,153.0,153.0,153.0,150.8389892578125,37,0.0,
2011-02-03 00:00:00+00:00,153.0,162.0,153.0,159.7118682861328,9,0.0,
2011-02-04 00:00:00+00:00,153.0,153.0,153.0,150.8389892578125,29,0.0,
2011-02-07 00:00:00+00:00,153.0,153.0,144.0,143.7406768798828,41,0.0,
2011-02-08 00:00:00+00:00,145.8000030517578,153.0,145.8000030517578,150.8389892578125,16,0.0,
2011-02-09 00:00:00+00:00,153.0,153.0,153.0,150.8389892578125,2,0.0,
2011-02-10 00:00:00+00:00,108.0,162.0,108.0,145.5152587890625,17,0.0,
2011-02-11 00:00:00+00:00,108.0,153.0,108.0,150.8389892578125,61,0.0,
2011-02-14 00:00:00+00:00,144.0,153.0,144.0,141.9661102294922,57,0.0,
2011-02-15 00:00:00+00:00,153.0,162.0,153.0,150.8389892578125,55,0.0,
2011-02-16 00:00:00+00:00,151.1999969482422,180.0,138.60000610351562,143.7406768798828,102,0.0,
2011-02-17 00:00:00+00:00,180.0,180.0,151.1999969482422,150.8389892578125,37,0.0,
2011-02-18 00:00:00+00:00,162.0,167.39999389648438,144.0,141.9661102294922,94,0.0,
2011-02-22 00:00:00+00:00,144.0,162.0,144.0,141.9661102294922,14,0.0,
2011-02-23 00:00:00+00:00,144.0,149.39999389648438,144.0,147.28982543945312,55,0.0,
2011-02-24 00:00:00+00:00,151.1999969482422,151.1999969482422,127.8000030517578,125.9949188232422,14,0.0,
2011-02-25 00:00:00+00:00,127.8000030517578,144.0,127.8000030517578,134.8677978515625,43,0.0,
2011-02-28 00:00:00+00:00,135.0,144.0,135.0,141.9661102294922,32,0.0,
2011-03-01 00:00:00+00:00,144.0,144.0,126.0,124.22034454345705,49,0.0,
2011-03-02 00:00:00+00:00,126.0,144.0,126.0,141.9661102294922,5,0.0,
2011-03-03 00:00:00+00:00,144.0,144.0,126.0,124.22034454345705,29,0.0,
2011-03-04 00:00:00+00:00,126.0,126.0,108.0,106.47457885742188,13,0.0,
2011-03-07 00:00:00+00:00,117.0,133.1999969482422,117.0,118.89661407470705,132,0.0,
2011-03-08 00:00:00+00:00,117.0,133.1999969482422,117.0,124.22034454345705,43,0.0,
2011-03-09 00:00:00+00:00,133.1999969482422,133.1999969482422,126.0,124.22034454345705,69,0.0,
2011-03-10 00:00:00+00:00,126.0,126.0,108.0,122.44576263427734,51,0.0,
2011-03-11 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,14,0.0,
2011-03-14 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,25,0.0,
2011-03-15 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,4,0.0,
2011-03-16 00:00:00+00:00,108.0,122.4000015258789,108.0,113.57288360595705,32,0.0,
2011-03-17 00:00:00+00:00,108.0,108.0,90.0,106.47457885742188,97,0.0,
2011-03-18 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,9,0.0,
2011-03-21 00:00:00+00:00,124.1999969482422,131.39999389648438,124.1999969482422,129.5440673828125,11,0.0,
2011-03-22 00:00:00+00:00,131.39999389648438,131.39999389648438,131.39999389648438,129.5440673828125,0,0.0,
2011-03-23 00:00:00+00:00,102.5999984741211,124.1999969482422,102.5999984741211,122.44576263427734,16,0.0,
2011-03-24 00:00:00+00:00,109.8000030517578,124.1999969482422,109.8000030517578,122.44576263427734,20,0.0,
2011-03-25 00:00:00+00:00,108.0,124.1999969482422,108.0,106.47457885742188,21,0.0,
2011-03-28 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,20,0.0,
2011-03-29 00:00:00+00:00,90.0,117.0,90.0,115.3474578857422,5,0.0,
2011-03-30 00:00:00+00:00,124.1999969482422,124.1999969482422,124.1999969482422,122.44576263427734,13,0.0,
2011-03-31 00:00:00+00:00,124.1999969482422,124.1999969482422,124.1999969482422,122.44576263427734,3,0.0,
2011-04-01 00:00:00+00:00,124.1999969482422,124.1999969482422,124.1999969482422,122.44576263427734,0,0.0,
2011-04-04 00:00:00+00:00,124.1999969482422,124.1999969482422,91.8000030517578,122.44576263427734,7,0.0,
2011-04-05 00:00:00+00:00,124.1999969482422,124.1999969482422,124.1999969482422,122.44576263427734,1,0.0,
2011-04-06 00:00:00+00:00,124.1999969482422,124.1999969482422,108.0,106.47457885742188,48,0.0,
2011-04-07 00:00:00+00:00,95.4000015258789,97.1999969482422,90.0,88.72881317138672,235,0.0,
2011-04-08 00:00:00+00:00,97.1999969482422,108.0,90.0,88.72881317138672,32,0.0,
2011-04-11 00:00:00+00:00,90.0,108.0,90.0,106.47457885742188,57,0.0,
2011-04-12 00:00:00+00:00,90.0,117.0,90.0,115.3474578857422,106,0.0,
2011-04-13 00:00:00+00:00,90.0,99.0,90.0,97.60169982910156,30,0.0,
2011-04-14 00:00:00+00:00,90.0,99.0,90.0,97.60169982910156,20,0.0,
2011-04-15 00:00:00+00:00,99.0,99.0,99.0,97.60169982910156,51,0.0,
2011-04-18 00:00:00+00:00,99.0,99.0,99.0,97.60169982910156,0,0.0,
2011-04-19 00:00:00+00:00,99.0,99.0,99.0,97.60169982910156,0,0.0,
2011-04-20 00:00:00+00:00,72.0,108.0,72.0,106.47457885742188,29,0.0,
2011-04-21 00:00:00+00:00,100.8000030517578,100.8000030517578,100.8000030517578,99.37627410888672,2,0.0,
2011-04-25 00:00:00+00:00,113.4000015258789,113.4000015258789,111.5999984741211,110.0237274169922,1,0.0,
2011-04-26 00:00:00+00:00,111.5999984741211,111.5999984741211,102.5999984741211,102.92543029785156,12,0.0,
2011-04-27 00:00:00+00:00,108.0,124.1999969482422,102.5999984741211,106.47457885742188,128,0.0,
2011-04-28 00:00:00+00:00,108.0,117.0,108.0,115.3474578857422,149,0.0,
2011-04-29 00:00:00+00:00,126.0,126.0,126.0,124.22034454345705,23,0.0,
2011-05-02 00:00:00+00:00,126.0,216.0,126.0,150.8389892578125,28,0.0,
2011-05-03 00:00:00+00:00,126.0,126.0,117.0,115.3474578857422,142,0.0,
2011-05-04 00:00:00+00:00,115.1999969482422,115.1999969482422,115.1999969482422,113.57288360595705,2,0.0,
2011-05-05 00:00:00+00:00,115.1999969482422,126.0,108.0,106.47457885742188,112,0.0,
2011-05-06 00:00:00+00:00,117.0,117.0,90.0,90.5033950805664,302,0.0,
2011-05-09 00:00:00+00:00,99.0,99.0,99.0,97.60169982910156,16,0.0,
2011-05-10 00:00:00+00:00,108.0,108.0,99.0,97.60169982910156,14,0.0,
2011-05-11 00:00:00+00:00,108.0,108.0,99.0,106.47457885742188,25,0.0,
2011-05-12 00:00:00+00:00,108.0,108.0,108.0,106.47457885742188,9,0.0,
2011-05-13 00:00:00+00:00,115.1999969482422,115.1999969482422,115.1999969482422,113.57288360595705,3,0.0,
2011-05-16 00:00:00+00:00,108.0,108.0,90.0,88.72881317138672,23,0.0,
2011-05-17 00:00:00+00:00,108.0,108.0,72.0,86.95423889160156,46,0.0,
2011-05-18 00:00:00+00:00,88.19999694824219,88.19999694824219,81.0,79.8559341430664,39,0.0,
2011-05-19 00:00:00+00:00,81.0,81.0,81.0,79.8559341430664,3,0.0,
2011-05-20 00:00:00+00:00,90.0,90.0,90.0,88.72881317138672,4,0.0,
2011-05-23 00:00:00+00:00,90.0,90.0,90.0,88.72881317138672,21,0.0,
2011-05-24 00:00:00+00:00,90.0,90.0,54.0,62.11017227172852,121,0.0,
2011-05-25 00:00:00+00:00,70.19999694824219,77.4000015258789,63.0,76.3067855834961,270,0.0,
2011-05-26 00:00:00+00:00,72.0,79.19999694824219,72.0,78.08135223388672,175,0.0,
2011-05-27 00:00:00+00:00,72.0,81.0,72.0,70.9830551147461,36,0.0,
2011-05-31 00:00:00+00:00,72.0,90.0,72.0,88.72881317138672,123,0.0,
2011-06-01 00:00:00+00:00,90.0,90.0,90.0,88.72881317138672,0,0.0,
2011-06-02 00:00:00+00:00,90.0,90.0,90.0,88.72881317138672,0,0.0,
2011-06-03 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,28,0.0,
2011-06-06 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-07 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-08 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-09 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-10 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,28,0.0,
2011-06-13 00:00:00+00:00,90.0,90.0,90.0,88.72881317138672,6,0.0,
2011-06-14 00:00:00+00:00,72.0,84.5999984741211,63.0,83.40508270263672,86,0.0,
2011-06-15 00:00:00+00:00,84.5999984741211,84.5999984741211,84.5999984741211,83.40508270263672,0,0.0,
2011-06-16 00:00:00+00:00,84.5999984741211,84.5999984741211,84.5999984741211,83.40508270263672,0,0.0,
2011-06-17 00:00:00+00:00,84.5999984741211,108.0,72.0,70.9830551147461,7,0.0,
2011-06-20 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-21 00:00:00+00:00,72.0,72.0,72.0,70.9830551147461,0,0.0,
2011-06-22 00:00:00+00:00,99.0,99.0,90.0,88.72881317138672,2,0.0,
2011-06-23 00:00:00+00:00,82.80000305175781,84.5999984741211,82.80000305175781,83.40508270263672,20,0.0,
2011-06-24 00:00:00+00:00,84.5999984741211,86.4000015258789,66.5999984741211,85.1796646118164,28,0.0,
2011-06-27 00:00:00+00:00,84.5999984741211,84.5999984741211,73.80000305175781,72.75762939453125,117,0.0,
2011-06-28 00:00:00+00:00,70.19999694824219,72.0,55.79999923706055,55.011863708496094,15,0.0,
2011-06-29 00:00:00+00:00,59.400001525878906,59.400001525878906,59.400001525878906,58.56101989746094,42,0.0,
2011-06-30 00:00:00+00:00,72.0,72.0,66.5999984741211,67.43389892578125,72,0.0,
2011-07-01 00:00:00+00:00,63.0,72.0,63.0,70.9830551147461,63,0.0,
2011-07-05 00:00:00+00:00,72.0,72.0,54.0,53.23728942871094,85,0.0,
2011-07-06 00:00:00+00:00,63.0,63.0,54.0,53.23728942871094,51,0.0,
2011-07-07 00:00:00+00:00,54.0,66.5999984741211,45.0,53.23728942871094,89,0.0,
2011-07-08 00:00:00+00:00,77.4000015258789,77.4000015258789,54.0,62.11017227172852,59,0.0,
2011-07-11 00:00:00+00:00,63.0,63.0,54.0,53.23728942871094,18,0.0,
2011-07-12 00:00:00+00:00,50.400001525878906,50.400001525878906,45.0,44.36440658569336,122,0.0,
2011-07-13 00:00:00+00:00,54.0,54.0,48.59999847412109,47.91355895996094,13,0.0,
2011-07-14 00:00:00+00:00,54.0,54.0,50.400001525878906,49.68813705444336,6,0.0,
2011-07-15 00:00:00+00:00,52.20000076293945,52.20000076293945,48.59999847412109,47.91355895996094,33,0.0,
2011-07-18 00:00:00+00:00,37.79999923706055,41.400001525878906,37.79999923706055,40.81525802612305,15,0.0,
2011-07-19 00:00:00+00:00,37.79999923706055,41.400001525878906,36.0,40.81525802612305,184,0.0,
2011-07-20 00:00:00+00:00,46.79999923706055,46.79999923706055,36.0,42.5898323059082,236,0.0,
2011-07-21 00:00:00+00:00,48.59999847412109,48.59999847412109,36.0,35.49152755737305,77,0.0,
2011-07-22 00:00:00+00:00,43.20000076293945,43.20000076293945,36.0,35.49152755737305,93,0.0,
2011-07-25 00:00:00+00:00,34.20000076293945,43.20000076293945,34.20000076293945,37.2661018371582,112,0.0,
2011-07-26 00:00:00+00:00,45.0,45.0,37.79999923706055,37.2661018371582,109,0.0,
2011-07-27 00:00:00+00:00,41.400001525878906,48.59999847412109,37.79999923706055,46.13898468017578,129,0.0,
2011-07-28 00:00:00+00:00,39.59999847412109,41.400001525878906,37.79999923706055,39.04067611694336,305,0.0,
2011-07-29 00:00:00+00:00,39.59999847412109,39.59999847412109,34.20000076293945,33.716949462890625,152,0.0,
2011-08-01 00:00:00+00:00,32.400001525878906,34.20000076293945,32.400001525878906,33.716949462890625,64,0.0,
2011-08-02 00:00:00+00:00,34.20000076293945,34.20000076293945,32.400001525878906,31.94237518310547,213,0.0,
2011-08-03 00:00:00+00:00,30.600000381469727,34.20000076293945,28.799999237060547,33.716949462890625,129,0.0,
2011-08-04 00:00:00+00:00,34.20000076293945,34.20000076293945,28.799999237060547,28.393220901489254,171,0.0,
2011-08-05 00:00:00+00:00,32.400001525878906,32.400001525878906,27.0,26.61864471435547,137,0.0,
2011-08-08 00:00:00+00:00,27.0,27.0,27.0,26.61864471435547,3,0.0,
2011-08-09 00:00:00+00:00,28.799999237060547,28.799999237060547,27.0,26.61864471435547,97,0.0,
2011-08-10 00:00:00+00:00,27.0,27.0,27.0,26.61864471435547,4,0.0,
2011-08-11 00:00:00+00:00,28.799999237060547,28.799999237060547,27.0,26.61864471435547,4,0.0,
2011-08-12 00:00:00+00:00,28.799999237060547,28.799999237060547,27.0,26.61864471435547,102,0.0,
2011-08-15 00:00:00+00:00,27.0,27.0,27.0,26.61864471435547,88,0.0,
2011-08-16 00:00:00+00:00,27.0,27.0,27.0,26.61864471435547,108,0.0,
2011-08-17 00:00:00+00:00,27.0,28.799999237060547,27.0,28.393220901489254,9,0.0,
2011-08-18 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,4,0.0,
2011-08-19 00:00:00+00:00,28.799999237060547,30.600000381469727,27.0,30.167797088623047,116,0.0,
2011-08-22 00:00:00+00:00,28.799999237060547,28.799999237060547,28.799999237060547,28.393220901489254,58,0.0,
2011-08-23 00:00:00+00:00,28.799999237060547,28.799999237060547,28.799999237060547,28.393220901489254,0,0.0,
2011-08-24 00:00:00+00:00,32.400001525878906,32.400001525878906,18.0,17.745763778686523,27,0.0,
2011-08-25 00:00:00+00:00,25.200000762939453,25.200000762939453,25.200000762939453,24.84406852722168,25,0.0,
2011-08-26 00:00:00+00:00,21.600000381469727,21.600000381469727,18.0,19.52033805847168,45,0.0,
2011-08-29 00:00:00+00:00,21.600000381469727,21.600000381469727,19.799999237060547,19.52033805847168,42,0.0,
2011-08-30 00:00:00+00:00,21.600000381469727,21.600000381469727,21.600000381469727,21.2949161529541,18,0.0,
2011-08-31 00:00:00+00:00,21.600000381469727,32.400001525878906,21.600000381469727,31.94237518310547,65,0.0,
2011-09-01 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,39.04067611694336,6,0.0,
2011-09-02 00:00:00+00:00,39.59999847412109,39.59999847412109,27.0,39.04067611694336,6,0.0,
2011-09-06 00:00:00+00:00,39.59999847412109,39.59999847412109,36.0,35.49152755737305,28,0.0,
2011-09-07 00:00:00+00:00,36.0,45.0,36.0,44.36440658569336,31,0.0,
2011-09-08 00:00:00+00:00,36.0,45.0,21.600000381469727,44.36440658569336,7,0.0,
2011-09-09 00:00:00+00:00,45.0,45.0,45.0,44.36440658569336,0,0.0,
2011-09-12 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,0,0.0,
2011-09-13 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,0,0.0,
2011-09-14 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,3,0.0,
2011-09-15 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-09-16 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-09-19 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-09-20 00:00:00+00:00,45.0,45.0,45.0,44.36440658569336,6,0.0,
2011-09-21 00:00:00+00:00,45.0,45.0,45.0,44.36440658569336,6,0.0,
2011-09-22 00:00:00+00:00,45.0,45.0,45.0,44.36440658569336,0,0.0,
2011-09-23 00:00:00+00:00,45.0,45.0,27.0,26.61864471435547,35,0.0,
2011-09-26 00:00:00+00:00,43.20000076293945,43.20000076293945,43.20000076293945,42.5898323059082,23,0.0,
2011-09-27 00:00:00+00:00,43.20000076293945,43.20000076293945,43.20000076293945,42.5898323059082,0,0.0,
2011-09-28 00:00:00+00:00,43.20000076293945,43.20000076293945,43.20000076293945,42.5898323059082,17,0.0,
2011-09-29 00:00:00+00:00,43.20000076293945,43.20000076293945,36.0,35.49152755737305,36,0.0,
2011-09-30 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,77,0.0,
2011-10-03 00:00:00+00:00,32.400001525878906,36.0,32.400001525878906,35.49152755737305,70,0.0,
2011-10-04 00:00:00+00:00,36.0,36.0,36.0,35.49152755737305,0,0.0,
2011-10-05 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,33.716949462890625,29,0.0,
2011-10-06 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,33.716949462890625,0,0.0,
2011-10-07 00:00:00+00:00,28.799999237060547,43.20000076293945,28.799999237060547,42.5898323059082,63,0.0,
2011-10-10 00:00:00+00:00,36.0,36.0,36.0,35.49152755737305,172,0.0,
2011-10-11 00:00:00+00:00,36.0,36.0,32.400001525878906,31.94237518310547,6,0.0,
2011-10-12 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,4,0.0,
2011-10-13 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,0,0.0,
2011-10-14 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,33.716949462890625,1,0.0,
2011-10-17 00:00:00+00:00,25.200000762939453,34.20000076293945,25.200000762939453,33.716949462890625,1,0.0,
2011-10-18 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,33.716949462890625,0,0.0,
2011-10-19 00:00:00+00:00,34.20000076293945,34.20000076293945,34.20000076293945,33.716949462890625,3,0.0,
2011-10-20 00:00:00+00:00,34.20000076293945,34.20000076293945,27.0,26.61864471435547,10,0.0,
2011-10-21 00:00:00+00:00,27.0,27.0,25.200000762939453,24.84406852722168,24,0.0,
2011-10-24 00:00:00+00:00,45.0,54.0,36.0,35.49152755737305,31,0.0,
2011-10-25 00:00:00+00:00,36.0,36.0,36.0,35.49152755737305,5,0.0,
2011-10-26 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,49.68813705444336,6,0.0,
2011-10-27 00:00:00+00:00,50.400001525878906,54.0,45.0,53.23728942871094,67,0.0,
2011-10-28 00:00:00+00:00,54.0,54.0,54.0,53.23728942871094,3,0.0,
2011-10-31 00:00:00+00:00,54.0,54.0,54.0,53.23728942871094,6,0.0,
2011-11-01 00:00:00+00:00,54.0,54.0,54.0,53.23728942871094,0,0.0,
2011-11-02 00:00:00+00:00,54.0,54.0,36.0,53.23728942871094,2,0.0,
2011-11-03 00:00:00+00:00,54.0,54.0,54.0,53.23728942871094,0,0.0,
2011-11-04 00:00:00+00:00,54.0,54.0,54.0,53.23728942871094,1,0.0,
2011-11-07 00:00:00+00:00,36.0,36.0,32.400001525878906,31.94237518310547,6,0.0,
2011-11-08 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,1,0.0,
2011-11-09 00:00:00+00:00,34.20000076293945,52.20000076293945,34.20000076293945,51.46271514892578,10,0.0,
2011-11-10 00:00:00+00:00,34.20000076293945,52.20000076293945,34.20000076293945,51.46271514892578,9,0.0,
2011-11-11 00:00:00+00:00,52.20000076293945,52.20000076293945,52.20000076293945,51.46271514892578,0,0.0,
2011-11-14 00:00:00+00:00,52.20000076293945,52.20000076293945,52.20000076293945,51.46271514892578,0,0.0,
2011-11-15 00:00:00+00:00,52.20000076293945,52.20000076293945,52.20000076293945,51.46271514892578,0,0.0,
2011-11-16 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,6,0.0,
2011-11-17 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-11-18 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-11-21 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,10,0.0,
2011-11-22 00:00:00+00:00,32.400001525878906,32.400001525878906,32.400001525878906,31.94237518310547,1,0.0,
2011-11-23 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,12,0.0,
2011-11-25 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,6,0.0,
2011-11-28 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,3,0.0,
2011-11-29 00:00:00+00:00,30.600000381469727,30.600000381469727,30.600000381469727,30.167797088623047,0,0.0,
2011-11-30 00:00:00+00:00,25.200000762939453,25.200000762939453,23.399999618530277,23.06949234008789,15,0.0,
2011-12-01 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,0,0.0,
2011-12-02 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,0,0.0,
2011-12-05 00:00:00+00:00,23.399999618530277,23.399999618530277,23.399999618530277,23.06949234008789,0,0.0,
2011-12-06 00:00:00+00:00,18.0,18.0,18.0,17.745763778686523,14,0.0,
2011-12-07 00:00:00+00:00,18.0,18.0,18.0,17.745763778686523,14,0.0,
2011-12-08 00:00:00+00:00,18.0,18.0,18.0,17.745763778686523,6,0.0,
2011-12-09 00:00:00+00:00,18.0,21.600000381469727,18.0,21.2949161529541,12,0.0,
2011-12-12 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.52033805847168,6,0.0,
2011-12-13 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.52033805847168,0,0.0,
2011-12-14 00:00:00+00:00,19.799999237060547,19.799999237060547,19.799999237060547,19.52033805847168,10,0.0,
2011-12-15 00:00:00+00:00,18.0,18.0,18.0,17.745763778686523,14,0.0,
2011-12-16 00:00:00+00:00,14.399999618530272,14.399999618530272,12.600000381469728,12.42203426361084,9,0.0,
2011-12-19 00:00:00+00:00,9.0,9.0,9.0,8.872881889343262,28,0.0,
2011-12-20 00:00:00+00:00,9.0,9.0,9.0,8.872881889343262,33,0.0,
2011-12-21 00:00:00+00:00,9.0,12.600000381469728,9.0,12.42203426361084,33,0.0,
2011-12-22 00:00:00+00:00,10.800000190734863,10.800000190734863,10.800000190734863,10.64745807647705,16,0.0,
