date,MXC_Open,MXC_High,MXC_Low,MXC_Close,MXC_Volume,MXC_Dividends,MXC_Stock Splits
1994-05-03 00:00:00+00:00,1.3636360168457031,2.2727270126342773,1.3636360168457031,2.2537717819213867,3960,0.0,
1994-05-04 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-05 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,1760,0.0,
1994-05-06 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-09 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-10 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-11 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-12 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-13 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-16 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-17 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-18 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-19 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-20 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-23 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-24 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-25 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-26 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-27 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
1994-05-31 00:00:00+00:00,2.2727270126342773,2.2727270126342773,2.2727270126342773,2.2537717819213867,0,0.0,
