date,STRT_Open,STRT_High,STRT_Low,STRT_Close,STRT_Volume,STRT_Dividends,STRT_Stock Splits
1995-06-09 00:00:00+00:00,12.875,13.0,12.125,10.047672271728516,44700,0.0,
1995-06-12 00:00:00+00:00,12.5,12.5,12.0,10.047672271728516,11700,0.0,
1995-06-13 00:00:00+00:00,12.5,12.5,12.125,9.846715927124023,6700,0.0,
1995-06-14 00:00:00+00:00,12.5,12.5,12.0,9.645764350891112,134000,0.0,
1995-06-15 00:00:00+00:00,12.0,12.5,12.0,9.846715927124023,135100,0.0,
1995-06-16 00:00:00+00:00,12.5,12.5,12.0,9.645764350891112,37700,0.0,
1995-06-19 00:00:00+00:00,12.0,12.5,12.0,10.047672271728516,11700,0.0,
1995-06-20 00:00:00+00:00,12.5,12.5,11.75,9.44481086730957,14800,0.0,
1995-06-21 00:00:00+00:00,12.25,12.25,11.75,9.44481086730957,29100,0.0,
1995-06-22 00:00:00+00:00,11.75,12.25,11.75,9.54528522491455,85800,0.0,
1995-06-23 00:00:00+00:00,12.25,12.25,11.75,9.44481086730957,6900,0.0,
1995-06-26 00:00:00+00:00,11.75,12.125,11.75,9.54528522491455,16900,0.0,
1995-06-27 00:00:00+00:00,12.125,12.125,11.75,9.44481086730957,17900,0.0,
1995-06-28 00:00:00+00:00,11.75,12.125,11.75,9.44481086730957,15000,0.0,
1995-06-29 00:00:00+00:00,12.25,12.25,11.75,9.44481086730957,21100,0.0,
1995-06-30 00:00:00+00:00,12.25,12.25,11.75,9.846715927124023,40600,0.0,
1995-07-03 00:00:00+00:00,12.0,12.25,12.0,9.645764350891112,4400,0.0,
1995-07-05 00:00:00+00:00,12.25,12.5,12.0,9.645764350891112,28000,0.0,
1995-07-06 00:00:00+00:00,12.5,12.5,12.0,9.947192192077637,36300,0.0,
1995-07-07 00:00:00+00:00,12.5,13.0,12.25,10.449576377868652,21200,0.0,
1995-07-10 00:00:00+00:00,13.0,13.0,12.375,9.947192192077637,20900,0.0,
1995-07-11 00:00:00+00:00,12.375,13.0,12.25,10.449576377868652,23000,0.0,
1995-07-12 00:00:00+00:00,13.0,13.125,12.375,10.34910011291504,65100,0.0,
1995-07-13 00:00:00+00:00,13.125,13.125,12.625,10.148147583007812,10800,0.0,
1995-07-14 00:00:00+00:00,13.0,13.0,12.625,10.449576377868652,13900,0.0,
1995-07-17 00:00:00+00:00,12.625,13.0,12.625,10.148147583007812,14900,0.0,
1995-07-18 00:00:00+00:00,12.625,13.125,12.625,10.550052642822266,72000,0.0,
1995-07-19 00:00:00+00:00,12.75,13.125,12.625,10.248624801635742,35400,0.0,
1995-07-20 00:00:00+00:00,12.625,13.0,12.5,10.148147583007812,13400,0.0,
1995-07-21 00:00:00+00:00,13.0,13.0,12.5,10.148147583007812,40900,0.0,
1995-07-24 00:00:00+00:00,13.0,13.0,12.375,10.248624801635742,73100,0.0,
1995-07-25 00:00:00+00:00,12.75,12.75,12.375,10.047672271728516,7200,0.0,
1995-07-26 00:00:00+00:00,12.75,12.75,12.375,10.248624801635742,16400,0.0,
1995-07-27 00:00:00+00:00,12.375,12.75,12.375,10.047672271728516,36700,0.0,
1995-07-28 00:00:00+00:00,12.625,12.625,12.375,10.148147583007812,45700,0.0,
1995-07-31 00:00:00+00:00,12.375,12.75,12.375,9.947192192077637,13100,0.0,
1995-08-01 00:00:00+00:00,12.375,12.75,12.375,10.248624801635742,34500,0.0,
1995-08-02 00:00:00+00:00,13.0,13.0,12.375,10.047672271728516,47800,0.0,
1995-08-03 00:00:00+00:00,12.375,13.0,12.375,10.148147583007812,46900,0.0,
1995-08-04 00:00:00+00:00,13.0,13.25,12.625,10.449576377868652,260000,0.0,
1995-08-07 00:00:00+00:00,13.375,13.75,13.0,10.951959609985352,84100,0.0,
1995-08-08 00:00:00+00:00,13.125,13.75,13.125,10.650531768798828,86900,0.0,
1995-08-09 00:00:00+00:00,13.75,13.75,13.25,10.85147762298584,4600,0.0,
1995-08-10 00:00:00+00:00,13.5,13.75,13.25,10.650531768798828,26200,0.0,
1995-08-11 00:00:00+00:00,13.25,14.125,13.25,11.35386562347412,27500,0.0,
1995-08-14 00:00:00+00:00,14.125,14.5,13.5,11.65529727935791,41100,0.0,
1995-08-15 00:00:00+00:00,14.5,14.5,13.75,11.454344749450684,5000,0.0,
1995-08-16 00:00:00+00:00,14.0,14.5,13.75,11.052438735961914,10200,0.0,
1995-08-17 00:00:00+00:00,13.75,14.5,13.75,11.554819107055664,29200,0.0,
1995-08-18 00:00:00+00:00,14.0,14.5,14.0,11.454344749450684,92400,0.0,
1995-08-21 00:00:00+00:00,14.75,15.5,14.5,11.956725120544434,123000,0.0,
1995-08-22 00:00:00+00:00,14.75,15.25,14.75,12.107441902160645,102100,0.0,
1995-08-23 00:00:00+00:00,14.75,15.25,14.75,11.856249809265137,196000,0.0,
1995-08-24 00:00:00+00:00,14.75,15.125,14.5,12.057202339172363,66600,0.0,
1995-08-25 00:00:00+00:00,14.5,15.0,14.5,11.956725120544434,10000,0.0,
1995-08-28 00:00:00+00:00,14.5,15.0,14.5,11.65529727935791,1600,0.0,
1995-08-29 00:00:00+00:00,14.5,14.625,14.5,11.755773544311523,23000,0.0,
1995-08-30 00:00:00+00:00,15.0,15.0,13.75,11.152915000915527,42500,0.0,
1995-08-31 00:00:00+00:00,14.0,14.5,14.0,11.65529727935791,10800,0.0,
1995-09-01 00:00:00+00:00,14.5,14.75,14.25,11.856249809265137,28300,0.0,
1995-09-05 00:00:00+00:00,14.75,14.75,14.25,11.454344749450684,5400,0.0,
1995-09-06 00:00:00+00:00,14.75,14.75,14.25,11.856249809265137,296700,0.0,
1995-09-07 00:00:00+00:00,14.75,15.25,14.5,12.25815773010254,485300,0.0,
1995-09-08 00:00:00+00:00,15.25,15.25,15.0,12.157681465148926,13100,0.0,
1995-09-11 00:00:00+00:00,15.25,15.25,14.75,12.25815773010254,8800,0.0,
1995-09-12 00:00:00+00:00,14.75,15.25,14.75,11.956725120544434,17400,0.0,
1995-09-13 00:00:00+00:00,15.0,15.0625,14.875,11.956725120544434,183300,0.0,
1995-09-14 00:00:00+00:00,14.875,15.125,14.75,12.157681465148926,58600,0.0,
1995-09-15 00:00:00+00:00,15.125,15.125,14.625,11.856249809265137,22900,0.0,
1995-09-18 00:00:00+00:00,14.25,14.75,14.25,11.65529727935791,11700,0.0,
1995-09-19 00:00:00+00:00,15.0,15.0,14.25,11.65529727935791,34500,0.0,
1995-09-20 00:00:00+00:00,14.25,15.0,14.25,11.755773544311523,51100,0.0,
1995-09-21 00:00:00+00:00,15.0,15.0,14.5,11.65529727935791,34400,0.0,
1995-09-22 00:00:00+00:00,14.5,15.0,14.5,11.65529727935791,8200,0.0,
1995-09-25 00:00:00+00:00,14.5,14.875,14.5,11.755773544311523,8700,0.0,
1995-09-26 00:00:00+00:00,14.75,14.75,14.375,11.554819107055664,3800,0.0,
1995-09-27 00:00:00+00:00,14.375,14.75,14.25,11.856249809265137,10700,0.0,
1995-09-28 00:00:00+00:00,14.25,14.75,14.25,11.856249809265137,15600,0.0,
1995-09-29 00:00:00+00:00,14.25,14.75,14.25,11.454344749450684,17800,0.0,
1995-10-02 00:00:00+00:00,14.75,15.0,14.25,12.057202339172363,5900,0.0,
1995-10-03 00:00:00+00:00,15.0,15.0,14.75,11.856249809265137,21800,0.0,
1995-10-04 00:00:00+00:00,14.75,15.0,14.25,11.454344749450684,22200,0.0,
1995-10-05 00:00:00+00:00,15.0,15.0,14.25,12.057202339172363,3900,0.0,
1995-10-06 00:00:00+00:00,15.0,15.0,14.25,11.856249809265137,4100,0.0,
1995-10-09 00:00:00+00:00,15.0,15.0,14.25,11.856249809265137,8400,0.0,
1995-10-10 00:00:00+00:00,14.25,14.5,14.0,11.454344749450684,14600,0.0,
1995-10-11 00:00:00+00:00,14.125,14.75,14.125,11.856249809265137,3100,0.0,
1995-10-12 00:00:00+00:00,14.25,14.75,14.125,11.554819107055664,22800,0.0,
1995-10-13 00:00:00+00:00,15.0,15.0,14.5,12.057202339172363,20600,0.0,
1995-10-16 00:00:00+00:00,15.0,15.25,14.5,12.107441902160645,11500,0.0,
1995-10-17 00:00:00+00:00,15.0,16.0,15.0,12.861016273498535,325000,0.0,
1995-10-18 00:00:00+00:00,15.875,16.75,15.75,13.363399505615234,78000,0.0,
1995-10-19 00:00:00+00:00,16.25,17.5,16.25,13.86578369140625,125000,0.0,
1995-10-20 00:00:00+00:00,17.5,17.5,16.75,13.86578369140625,29800,0.0,
1995-10-23 00:00:00+00:00,17.25,17.25,16.75,13.664831161499023,8800,0.0,
1995-10-24 00:00:00+00:00,16.75,17.25,16.75,13.463875770568848,55000,0.0,
1995-10-25 00:00:00+00:00,17.25,17.25,16.5,13.463875770568848,21000,0.0,
1995-10-26 00:00:00+00:00,16.25,16.75,16.25,13.463875770568848,46500,0.0,
1995-10-27 00:00:00+00:00,16.25,16.75,16.25,13.061970710754396,4300,0.0,
1995-10-30 00:00:00+00:00,16.25,16.75,16.25,13.262919425964355,3800,0.0,
1995-10-31 00:00:00+00:00,16.25,16.75,16.25,13.463875770568848,6000,0.0,
1995-11-01 00:00:00+00:00,16.75,16.75,16.25,13.463875770568848,1400,0.0,
1995-11-02 00:00:00+00:00,16.25,16.75,16.25,13.363399505615234,40000,0.0,
1995-11-03 00:00:00+00:00,16.75,16.75,16.5625,13.463875770568848,9700,0.0,
1995-11-06 00:00:00+00:00,16.75,16.75,16.375,13.16244888305664,3700,0.0,
1995-11-07 00:00:00+00:00,16.375,16.75,16.375,13.463875770568848,3400,0.0,
1995-11-08 00:00:00+00:00,16.75,17.0,16.5,13.463875770568848,27200,0.0,
1995-11-09 00:00:00+00:00,16.5,17.0,16.5,13.262919425964355,2800,0.0,
1995-11-10 00:00:00+00:00,17.0,17.0,16.5,13.262919425964355,21300,0.0,
1995-11-13 00:00:00+00:00,16.5,17.0,16.25,13.262919425964355,9300,0.0,
1995-11-14 00:00:00+00:00,16.25,16.75,16.25,13.363399505615234,16400,0.0,
1995-11-15 00:00:00+00:00,16.75,16.75,16.25,13.262919425964355,25300,0.0,
1995-11-16 00:00:00+00:00,16.5,16.5,16.25,13.061970710754396,32100,0.0,
1995-11-17 00:00:00+00:00,16.75,16.75,16.25,13.061970710754396,7500,0.0,
1995-11-20 00:00:00+00:00,16.75,16.75,16.25,13.463875770568848,5800,0.0,
1995-11-21 00:00:00+00:00,16.25,16.75,16.25,13.061970710754396,5600,0.0,
1995-11-22 00:00:00+00:00,16.5,16.75,16.0,12.861016273498535,36800,0.0,
1995-11-24 00:00:00+00:00,16.25,16.25,16.0,12.861016273498535,7000,0.0,
1995-11-27 00:00:00+00:00,16.25,16.625,16.0,12.861016273498535,10200,0.0,
1995-11-28 00:00:00+00:00,16.0,16.75,16.0,13.363399505615234,24400,0.0,
1995-11-29 00:00:00+00:00,16.0,16.75,16.0,13.463875770568848,6800,0.0,
1995-11-30 00:00:00+00:00,16.0,16.75,16.0,13.463875770568848,8600,0.0,
1995-12-01 00:00:00+00:00,16.75,16.75,16.0,12.861016273498535,5300,0.0,
1995-12-04 00:00:00+00:00,16.75,16.75,16.0,13.262919425964355,16600,0.0,
1995-12-05 00:00:00+00:00,17.0,17.25,16.25,13.363399505615234,28800,0.0,
1995-12-06 00:00:00+00:00,16.5,17.25,16.5,13.262919425964355,122000,0.0,
1995-12-07 00:00:00+00:00,16.5,17.0,16.25,13.463875770568848,19000,0.0,
1995-12-08 00:00:00+00:00,16.25,17.0,16.25,13.664831161499023,3200,0.0,
1995-12-11 00:00:00+00:00,17.0,17.25,16.75,13.86578369140625,6900,0.0,
1995-12-12 00:00:00+00:00,16.75,17.25,16.75,13.86578369140625,5900,0.0,
1995-12-13 00:00:00+00:00,17.25,17.5,17.125,14.066736221313477,8400,0.0,
1995-12-14 00:00:00+00:00,17.5,18.375,17.375,14.71983814239502,49500,0.0,
1995-12-15 00:00:00+00:00,18.125,18.5,18.125,14.56911849975586,13400,0.0,
1995-12-18 00:00:00+00:00,18.75,18.75,17.5,14.066736221313477,16900,0.0,
1995-12-19 00:00:00+00:00,18.0,18.0,17.25,13.86578369140625,500,0.0,
1995-12-20 00:00:00+00:00,18.0,18.0,17.25,14.167214393615724,5100,0.0,
1995-12-21 00:00:00+00:00,17.25,17.625,17.25,14.167214393615724,18400,0.0,
1995-12-22 00:00:00+00:00,17.25,17.25,17.25,13.86578369140625,300,0.0,
1995-12-26 00:00:00+00:00,17.25,17.25,17.25,13.86578369140625,500,0.0,
1995-12-27 00:00:00+00:00,17.75,18.0,17.25,13.86578369140625,3600,0.0,
1995-12-28 00:00:00+00:00,17.25,18.0,17.25,14.468643188476562,10400,0.0,
1995-12-29 00:00:00+00:00,18.0,18.0,17.75,14.267690658569336,4100,0.0,
1996-01-02 00:00:00+00:00,17.25,17.75,17.0,13.966263771057127,12400,0.0,
1996-01-03 00:00:00+00:00,17.75,17.75,17.0,13.86578369140625,2600,0.0,
1996-01-04 00:00:00+00:00,17.125,17.375,17.125,13.966263771057127,3300,0.0,
1996-01-05 00:00:00+00:00,17.125,17.75,17.125,13.76530647277832,1600,0.0,
1996-01-08 00:00:00+00:00,17.125,17.125,17.125,13.76530647277832,500,0.0,
1996-01-09 00:00:00+00:00,17.5,17.75,16.75,13.463875770568848,15400,0.0,
1996-01-10 00:00:00+00:00,17.0,17.25,16.5,13.262919425964355,3900,0.0,
1996-01-11 00:00:00+00:00,17.25,17.25,16.5,13.363399505615234,6200,0.0,
1996-01-12 00:00:00+00:00,16.625,17.25,16.625,13.86578369140625,4000,0.0,
1996-01-15 00:00:00+00:00,16.625,17.25,16.625,13.363399505615234,13800,0.0,
1996-01-16 00:00:00+00:00,17.25,17.25,16.625,13.614595413208008,15600,0.0,
1996-01-17 00:00:00+00:00,16.625,17.25,16.625,13.463875770568848,22000,0.0,
1996-01-18 00:00:00+00:00,16.625,17.25,16.625,13.664831161499023,25600,0.0,
1996-01-19 00:00:00+00:00,17.5,17.5,17.125,13.991379737854004,40200,0.0,
1996-01-22 00:00:00+00:00,16.75,17.5,16.75,13.86578369140625,24800,0.0,
1996-01-23 00:00:00+00:00,17.125,17.25,17.0,13.86578369140625,30800,0.0,
1996-01-24 00:00:00+00:00,17.0,18.25,17.0,14.066736221313477,35900,0.0,
1996-01-25 00:00:00+00:00,17.5,17.5,17.0,14.066736221313477,9200,0.0,
1996-01-26 00:00:00+00:00,17.5,17.5,17.0,13.664831161499023,2500,0.0,
1996-01-29 00:00:00+00:00,17.5,17.5,16.5,13.262919425964355,6500,0.0,
1996-01-30 00:00:00+00:00,17.0,17.5,16.75,13.664831161499023,36700,0.0,
1996-01-31 00:00:00+00:00,17.5,18.0,16.75,14.468643188476562,29500,0.0,
1996-02-01 00:00:00+00:00,17.625,17.75,17.25,14.217455863952637,30000,0.0,
1996-02-02 00:00:00+00:00,18.0,18.0,17.25,14.468643188476562,13100,0.0,
1996-02-05 00:00:00+00:00,18.0,18.0,17.25,14.066736221313477,8500,0.0,
1996-02-06 00:00:00+00:00,17.25,18.0,17.25,13.86578369140625,4500,0.0,
1996-02-07 00:00:00+00:00,17.25,17.75,17.25,13.86578369140625,2200,0.0,
1996-02-08 00:00:00+00:00,17.25,17.75,17.25,14.167214393615724,7500,0.0,
1996-02-09 00:00:00+00:00,17.5,18.0,17.25,14.066736221313477,7100,0.0,
1996-02-12 00:00:00+00:00,17.5,17.5,16.5,13.262919425964355,18300,0.0,
1996-02-13 00:00:00+00:00,16.5,17.25,16.5,13.564352989196776,6300,0.0,
1996-02-14 00:00:00+00:00,16.875,17.25,16.75,13.86578369140625,104400,0.0,
1996-02-15 00:00:00+00:00,16.75,16.75,16.75,13.463875770568848,1100,0.0,
1996-02-16 00:00:00+00:00,16.75,17.25,16.75,13.86578369140625,5600,0.0,
1996-02-20 00:00:00+00:00,17.0,17.0,16.25,13.061970710754396,1400,0.0,
1996-02-21 00:00:00+00:00,16.5,17.0,16.25,13.16244888305664,37500,0.0,
1996-02-22 00:00:00+00:00,16.75,16.75,16.25,13.262919425964355,7200,0.0,
1996-02-23 00:00:00+00:00,16.25,16.75,16.0,12.861016273498535,14600,0.0,
1996-02-26 00:00:00+00:00,16.0,16.5,15.75,13.262919425964355,7400,0.0,
1996-02-27 00:00:00+00:00,16.0,16.75,16.0,13.463875770568848,9400,0.0,
1996-02-28 00:00:00+00:00,16.25,16.5,16.25,13.061970710754396,10500,0.0,
1996-02-29 00:00:00+00:00,16.3125,16.75,16.25,13.463875770568848,7700,0.0,
1996-03-01 00:00:00+00:00,16.5,16.625,16.25,13.262919425964355,36100,0.0,
1996-03-04 00:00:00+00:00,16.75,16.75,16.265625,13.363399505615234,19400,0.0,
1996-03-05 00:00:00+00:00,16.5,16.75,16.5,13.463875770568848,19100,0.0,
1996-03-06 00:00:00+00:00,16.75,16.75,16.5,13.262919425964355,4100,0.0,
1996-03-07 00:00:00+00:00,17.25,17.25,16.5,13.262919425964355,44700,0.0,
1996-03-08 00:00:00+00:00,16.25,16.75,16.25,13.074532508850098,3900,0.0,
1996-03-11 00:00:00+00:00,16.5,16.5,16.25,13.262919425964355,20000,0.0,
1996-03-12 00:00:00+00:00,17.0,17.0,16.25,13.061970710754396,31500,0.0,
1996-03-13 00:00:00+00:00,16.25,16.5,16.25,13.061970710754396,23000,0.0,
1996-03-14 00:00:00+00:00,16.25,17.0,16.25,13.664831161499023,8700,0.0,
1996-03-15 00:00:00+00:00,16.5,16.5,16.0,13.262919425964355,137100,0.0,
1996-03-18 00:00:00+00:00,16.5,17.5,16.5,13.463875770568848,32400,0.0,
1996-03-19 00:00:00+00:00,16.75,17.0,16.5,13.262919425964355,16100,0.0,
1996-03-20 00:00:00+00:00,16.125,16.5,16.125,13.262919425964355,12700,0.0,
1996-03-21 00:00:00+00:00,16.25,16.75,16.0,13.16244888305664,7600,0.0,
1996-03-22 00:00:00+00:00,16.875,17.0,16.5,13.262919425964355,10100,0.0,
1996-03-25 00:00:00+00:00,16.5,17.625,16.5,14.066736221313477,32000,0.0,
1996-03-26 00:00:00+00:00,17.0,17.5,17.0,13.664831161499023,40100,0.0,
1996-03-27 00:00:00+00:00,17.0,17.25,16.5,13.86578369140625,14100,0.0,
1996-03-28 00:00:00+00:00,16.5,17.25,16.5,13.463875770568848,10100,0.0,
1996-03-29 00:00:00+00:00,16.75,17.25,16.5,13.262919425964355,47000,0.0,
1996-04-01 00:00:00+00:00,16.5,16.5625,16.5,13.262919425964355,3400,0.0,
1996-04-02 00:00:00+00:00,17.25,17.25,16.5,13.262919425964355,9800,0.0,
1996-04-03 00:00:00+00:00,17.25,17.25,16.5,13.463875770568848,3300,0.0,
1996-04-04 00:00:00+00:00,17.125,17.5,16.75,14.066736221313477,10500,0.0,
1996-04-08 00:00:00+00:00,17.5,17.5,16.75,13.76530647277832,7100,0.0,
1996-04-09 00:00:00+00:00,16.75,17.5,16.75,13.664831161499023,2300,0.0,
1996-04-10 00:00:00+00:00,16.75,17.5,16.75,13.463875770568848,2700,0.0,
1996-04-11 00:00:00+00:00,17.125,17.5,16.75,13.463875770568848,10100,0.0,
1996-04-12 00:00:00+00:00,17.0,18.25,16.875,14.066736221313477,39000,0.0,
1996-04-15 00:00:00+00:00,17.5,18.25,17.25,13.86578369140625,32700,0.0,
1996-04-16 00:00:00+00:00,17.25,17.75,17.0,13.76530647277832,82300,0.0,
1996-04-17 00:00:00+00:00,17.25,17.5,17.25,13.966263771057127,5200,0.0,
1996-04-18 00:00:00+00:00,17.75,17.75,17.25,13.86578369140625,500,0.0,
1996-04-19 00:00:00+00:00,17.5,18.5,17.5,14.82030963897705,230000,0.0,
1996-04-22 00:00:00+00:00,18.25,18.75,17.75,14.669597625732422,37600,0.0,
1996-04-23 00:00:00+00:00,18.25,18.75,18.25,14.669597625732422,17400,0.0,
1996-04-24 00:00:00+00:00,18.5,19.0,18.5,14.870546340942385,27300,0.0,
1996-04-25 00:00:00+00:00,19.25,19.25,18.75,15.473413467407228,25000,0.0,
1996-04-26 00:00:00+00:00,18.75,19.25,18.75,15.071504592895508,23100,0.0,
1996-04-29 00:00:00+00:00,19.25,19.25,18.5,15.071504592895508,23000,0.0,
1996-04-30 00:00:00+00:00,18.5,19.25,18.5,15.473413467407228,20400,0.0,
1996-05-01 00:00:00+00:00,19.25,19.25,18.5,15.071504592895508,19000,0.0,
1996-05-02 00:00:00+00:00,19.25,19.25,18.5,15.372932434082031,7500,0.0,
1996-05-03 00:00:00+00:00,18.5,19.125,18.5,14.870546340942385,2500,0.0,
1996-05-06 00:00:00+00:00,18.5,19.125,18.5,15.372932434082031,10100,0.0,
1996-05-07 00:00:00+00:00,18.5,19.125,18.5,14.870546340942385,3200,0.0,
1996-05-08 00:00:00+00:00,18.5,18.984375,18.5,14.870546340942385,18200,0.0,
1996-05-09 00:00:00+00:00,19.125,19.125,18.5,14.870546340942385,13300,0.0,
1996-05-10 00:00:00+00:00,18.625,19.125,18.5,15.372932434082031,41100,0.0,
