date,MFA_Open,MFA_High,MFA_Low,MFA_Close,MFA_Volume,MFA_Dividends,MFA_Stock Splits
1998-06-25 00:00:00+00:00,31.25,32.5,31.25,1.5392582416534424,7450,0.0,
1998-06-26 00:00:00+00:00,30.5,30.5,29.0,1.4805302619934082,4150,1.06,
1998-06-29 00:00:00+00:00,30.25,32.0,30.25,1.5792324542999268,1950,0.0,
1998-06-30 00:00:00+00:00,31.5,31.5,31.0,1.529880404472351,2450,0.0,
1998-07-01 00:00:00+00:00,31.0,31.5,31.0,1.529880404472351,3900,0.0,
1998-07-02 00:00:00+00:00,31.0,31.5,31.0,1.529880404472351,1700,0.0,
1998-07-06 00:00:00+00:00,31.25,31.25,30.0,1.4928685426712036,3450,0.0,
1998-07-07 00:00:00+00:00,30.75,30.75,30.25,1.4928685426712036,2100,0.0,
1998-07-08 00:00:00+00:00,30.25,30.25,28.25,1.3941657543182373,9950,0.0,
1998-07-09 00:00:00+00:00,28.25,29.75,28.25,1.468192219734192,6375,0.0,
1998-07-10 00:00:00+00:00,29.5,30.0,29.25,1.4805302619934082,4800,0.0,
1998-07-13 00:00:00+00:00,29.5,30.0,29.5,1.4805302619934082,4100,0.0,
1998-07-14 00:00:00+00:00,29.75,30.25,29.5,1.468192219734192,1950,0.0,
1998-07-15 00:00:00+00:00,29.75,30.0,28.75,1.443516969680786,7200,0.0,
1998-07-16 00:00:00+00:00,29.0,31.0,29.0,1.4558546543121338,7575,0.0,
1998-07-17 00:00:00+00:00,30.0,30.25,29.5,1.468192219734192,2050,0.0,
1998-07-20 00:00:00+00:00,29.5,29.5,28.5,1.4558546543121338,5250,0.0,
1998-07-21 00:00:00+00:00,29.0,29.5,28.0,1.4558546543121338,19800,0.0,
1998-07-22 00:00:00+00:00,29.5,29.75,28.25,1.468192219734192,4100,0.0,
1998-07-23 00:00:00+00:00,29.5,30.0,29.25,1.468192219734192,1700,0.0,
1998-07-24 00:00:00+00:00,29.75,29.75,29.5,1.4558546543121338,275,0.0,
1998-07-27 00:00:00+00:00,29.25,29.5,28.75,1.4558546543121338,5050,0.0,
1998-07-28 00:00:00+00:00,29.0,29.75,29.0,1.4558546543121338,4550,0.0,
1998-07-29 00:00:00+00:00,29.5,29.75,29.5,1.468192219734192,975,0.0,
1998-07-30 00:00:00+00:00,29.5,29.75,29.5,1.468192219734192,1500,0.0,
1998-07-31 00:00:00+00:00,29.75,30.0,29.5,1.4805302619934082,2000,0.0,
1998-08-03 00:00:00+00:00,30.0,30.0,29.75,1.468192219734192,1900,0.0,
1998-08-04 00:00:00+00:00,29.75,29.75,29.75,1.468192219734192,1050,0.0,
1998-08-05 00:00:00+00:00,29.75,29.75,29.0,1.4311789274215698,1975,0.0,
1998-08-06 00:00:00+00:00,29.0,30.5,29.0,1.5052053928375244,900,0.0,
1998-08-07 00:00:00+00:00,30.5,31.5,29.5,1.529880404472351,4975,0.0,
1998-08-10 00:00:00+00:00,31.0,31.0,28.75,1.41884183883667,3450,0.0,
1998-08-11 00:00:00+00:00,28.5,28.5,28.0,1.3941657543182373,4250,0.0,
1998-08-12 00:00:00+00:00,27.75,28.5,27.0,1.381828546524048,5750,0.0,
1998-08-13 00:00:00+00:00,28.25,29.0,27.0,1.357153296470642,5725,0.0,
1998-08-14 00:00:00+00:00,27.75,27.75,25.75,1.3078018426895142,7300,0.0,
1998-08-17 00:00:00+00:00,26.0,27.0,25.0,1.3324768543243408,4700,0.0,
1998-08-18 00:00:00+00:00,26.5,27.5,25.75,1.3448154926300049,4250,0.0,
1998-08-19 00:00:00+00:00,27.25,27.25,26.5,1.3324768543243408,5650,0.0,
1998-08-20 00:00:00+00:00,27.5,27.5,26.75,1.3448154926300049,1425,0.0,
1998-08-21 00:00:00+00:00,26.75,27.0,26.5,1.3078018426895142,2250,0.0,
1998-08-24 00:00:00+00:00,26.5,26.5,26.5,1.3078018426895142,1050,0.0,
1998-08-25 00:00:00+00:00,26.5,27.0,25.75,1.295464038848877,3100,0.0,
1998-08-26 00:00:00+00:00,26.0,28.5,26.0,1.381828546524048,1975,0.0,
1998-08-27 00:00:00+00:00,27.75,28.0,27.25,1.3448154926300049,4475,0.0,
1998-08-28 00:00:00+00:00,27.75,27.75,27.25,1.3448154926300049,800,0.0,
1998-08-31 00:00:00+00:00,26.75,27.0,26.0,1.2831257581710815,6925,0.0,
1998-09-01 00:00:00+00:00,25.5,25.5,24.25,1.1967616081237793,7750,0.0,
1998-09-02 00:00:00+00:00,24.25,24.5,24.0,1.1967616081237793,2200,0.0,
1998-09-03 00:00:00+00:00,24.0,24.75,24.0,1.2214370965957642,2000,0.0,
1998-09-04 00:00:00+00:00,25.0,25.0,24.75,1.2214370965957642,675,0.0,
1998-09-08 00:00:00+00:00,24.75,24.75,24.0,1.184424638748169,9250,0.0,
1998-09-09 00:00:00+00:00,24.0,24.25,24.0,1.184424638748169,750,0.0,
1998-09-10 00:00:00+00:00,24.0,24.0,23.75,1.1720865964889526,4275,0.0,
1998-09-11 00:00:00+00:00,23.75,24.0,23.75,1.1720865964889526,1750,0.0,
1998-09-14 00:00:00+00:00,23.75,24.0,23.75,1.184424638748169,1375,0.0,
1998-09-15 00:00:00+00:00,23.75,24.75,23.75,1.2091004848480225,2925,0.0,
1998-09-16 00:00:00+00:00,24.5,24.75,24.25,1.2214370965957642,500,0.0,
1998-09-17 00:00:00+00:00,24.25,24.75,22.75,1.2091004848480225,11050,0.0,
1998-09-18 00:00:00+00:00,25.0,25.0,24.5,1.2091004848480225,2925,0.0,
1998-09-21 00:00:00+00:00,24.5,24.75,24.5,1.2214370965957642,3075,0.0,
1998-09-22 00:00:00+00:00,25.0,25.75,25.0,1.233775615692139,5175,0.0,
1998-09-23 00:00:00+00:00,25.0,25.25,24.75,1.233775615692139,2175,0.0,
1998-09-24 00:00:00+00:00,25.0,25.0,24.0,1.2214370965957642,5650,0.0,
1998-09-25 00:00:00+00:00,24.75,25.25,24.25,1.233775615692139,7450,0.0,
1998-09-28 00:00:00+00:00,23.5,23.5,23.5,1.2110999822616575,4125,1.06,
1998-09-29 00:00:00+00:00,23.5,23.5,22.75,1.1982146501541138,4625,0.0,
1998-09-30 00:00:00+00:00,23.75,23.75,23.0,1.1982146501541138,2500,0.0,
1998-10-01 00:00:00+00:00,23.0,23.0,23.0,1.1853307485580444,2150,0.0,
1998-10-02 00:00:00+00:00,23.0,23.0,21.5,1.1080269813537598,4400,0.0,
1998-10-05 00:00:00+00:00,21.5,21.75,21.0,1.09514319896698,3600,0.0,
1998-10-06 00:00:00+00:00,21.25,22.0,21.25,1.1337954998016355,1350,0.0,
1998-10-07 00:00:00+00:00,21.5,21.75,21.25,1.1080269813537598,3500,0.0,
1998-10-08 00:00:00+00:00,21.0,21.0,20.5,1.0693752765655518,3175,0.0,
1998-10-09 00:00:00+00:00,20.5,20.5,20.25,1.043607234954834,1600,0.0,
1998-10-12 00:00:00+00:00,20.25,20.5,20.0,1.0307228565216064,4375,0.0,
1998-10-13 00:00:00+00:00,20.25,20.25,20.0,1.0307228565216064,3050,0.0,
1998-10-14 00:00:00+00:00,20.0,20.0,19.0,1.0307228565216064,5600,0.0,
1998-10-15 00:00:00+00:00,20.0,21.5,19.5,1.1080269813537598,10975,0.0,
1998-10-16 00:00:00+00:00,21.75,21.75,20.0,1.0307228565216064,5325,0.0,
1998-10-19 00:00:00+00:00,20.0,20.0,19.75,1.0307228565216064,1700,0.0,
1998-10-20 00:00:00+00:00,19.75,20.25,19.0,1.043607234954834,5000,0.0,
1998-10-21 00:00:00+00:00,20.75,21.25,20.0,1.0307228565216064,8225,0.0,
1998-10-22 00:00:00+00:00,20.25,20.5,20.25,1.043607234954834,6175,0.0,
1998-10-23 00:00:00+00:00,19.5,20.25,19.5,1.0307228565216064,4400,0.0,
1998-10-26 00:00:00+00:00,20.0,20.25,19.5,1.0307228565216064,1925,0.0,
1998-10-27 00:00:00+00:00,20.0,20.25,20.0,1.0307228565216064,2475,0.0,
1998-10-28 00:00:00+00:00,20.0,20.25,19.75,1.0307228565216064,1900,0.0,
1998-10-29 00:00:00+00:00,20.0,20.25,19.75,1.043607234954834,2825,0.0,
1998-10-30 00:00:00+00:00,20.0,20.0,19.75,1.0307228565216064,8075,0.0,
1998-11-02 00:00:00+00:00,19.75,20.0,19.0,1.017838954925537,8575,0.0,
1998-11-03 00:00:00+00:00,19.5,20.0,19.5,1.017838954925537,3100,0.0,
1998-11-04 00:00:00+00:00,19.75,19.75,19.5,1.017838954925537,3350,0.0,
1998-11-05 00:00:00+00:00,19.5,20.0,19.5,1.0049545764923096,1975,0.0,
1998-11-06 00:00:00+00:00,19.75,19.75,19.5,1.0049545764923096,3650,0.0,
1998-11-09 00:00:00+00:00,19.25,19.5,19.25,0.9920713305473328,8200,0.0,
1998-11-10 00:00:00+00:00,19.25,19.25,18.75,0.966303050518036,6800,0.0,
1998-11-11 00:00:00+00:00,18.25,18.75,18.0,0.9405348300933838,5275,0.0,
1998-11-12 00:00:00+00:00,18.25,19.5,18.25,1.0049545764923096,5875,0.0,
1998-11-13 00:00:00+00:00,19.75,19.75,19.25,1.0049545764923096,1725,0.0,
1998-11-16 00:00:00+00:00,19.75,20.0,19.0,1.0049545764923096,9725,0.0,
1998-11-17 00:00:00+00:00,19.5,19.75,19.0,1.0049545764923096,7900,0.0,
1998-11-18 00:00:00+00:00,19.5,19.75,19.5,1.0049545764923096,2425,0.0,
1998-11-19 00:00:00+00:00,19.75,20.0,19.5,1.0049545764923096,5225,0.0,
1998-11-20 00:00:00+00:00,19.75,20.0,19.5,1.0307228565216064,9425,0.0,
1998-11-23 00:00:00+00:00,19.75,20.25,19.5,1.043607234954834,13750,0.0,
1998-11-24 00:00:00+00:00,20.25,20.5,19.5,1.0049545764923096,6325,0.0,
1998-11-25 00:00:00+00:00,19.0,19.5,18.5,0.9920713305473328,3850,0.0,
1998-11-27 00:00:00+00:00,19.25,19.25,19.25,0.9920713305473328,0,0.0,
1998-11-30 00:00:00+00:00,19.75,19.75,19.25,1.0049545764923096,2650,0.0,
1998-12-01 00:00:00+00:00,20.0,20.25,20.0,1.0307228565216064,21875,0.0,
1998-12-02 00:00:00+00:00,19.5,20.0,19.25,1.0049545764923096,8800,0.0,
1998-12-03 00:00:00+00:00,19.5,19.75,19.25,1.0049545764923096,6925,0.0,
1998-12-04 00:00:00+00:00,19.25,19.75,19.0,1.0049545764923096,3525,0.0,
1998-12-07 00:00:00+00:00,19.75,19.75,18.75,0.966303050518036,2350,0.0,
1998-12-08 00:00:00+00:00,19.0,20.0,18.5,1.0049545764923096,9050,0.0,
1998-12-09 00:00:00+00:00,19.5,19.75,19.25,1.0049545764923096,2350,0.0,
1998-12-10 00:00:00+00:00,19.5,20.0,19.5,1.017838954925537,3750,0.0,
1998-12-11 00:00:00+00:00,19.5,20.0,19.5,1.017838954925537,3875,0.0,
1998-12-14 00:00:00+00:00,19.75,19.75,19.25,1.017838954925537,8125,0.0,
1998-12-15 00:00:00+00:00,19.0,19.5,18.75,0.9791865944862366,9300,0.0,
1998-12-16 00:00:00+00:00,18.75,19.25,18.75,0.9791865944862366,4725,0.0,
1998-12-17 00:00:00+00:00,19.25,19.75,19.25,1.017838954925537,3550,0.0,
1998-12-18 00:00:00+00:00,19.75,19.75,18.75,0.9791865944862366,1975,0.0,
1998-12-21 00:00:00+00:00,19.25,19.75,18.5,1.017838954925537,2650,0.0,
1998-12-22 00:00:00+00:00,19.25,19.5,18.75,1.0049545764923096,3225,0.0,
1998-12-23 00:00:00+00:00,19.25,19.75,19.0,0.9791865944862366,5550,0.0,
1998-12-24 00:00:00+00:00,19.0,19.75,19.0,0.9791865944862366,2600,0.0,
1998-12-28 00:00:00+00:00,19.5,19.75,18.5,1.017838954925537,7125,0.0,
1998-12-29 00:00:00+00:00,18.25,18.25,17.25,0.966647207736969,8100,1.06,
1998-12-30 00:00:00+00:00,18.25,18.5,17.25,0.9938770532608032,7350,0.0,
1998-12-31 00:00:00+00:00,19.25,19.5,17.5,0.9938770532608032,8450,0.0,
1999-01-04 00:00:00+00:00,18.75,18.75,17.75,0.966647207736969,1750,0.0,
1999-01-05 00:00:00+00:00,18.0,18.25,17.75,0.9802623391151428,350,0.0,
1999-01-06 00:00:00+00:00,17.75,18.0,17.5,0.9802623391151428,3725,0.0,
1999-01-07 00:00:00+00:00,17.75,17.75,17.5,0.9530324339866638,6325,0.0,
1999-01-08 00:00:00+00:00,17.5,17.75,17.5,0.9530324339866638,1550,0.0,
1999-01-11 00:00:00+00:00,17.5,19.0,17.5,1.0074917078018188,2775,0.0,
1999-01-12 00:00:00+00:00,19.0,19.0,17.25,1.0074917078018188,4425,0.0,
1999-01-13 00:00:00+00:00,18.0,18.5,17.5,0.9938770532608032,3075,0.0,
1999-01-14 00:00:00+00:00,18.75,18.75,17.75,0.9802623391151428,4125,0.0,
1999-01-15 00:00:00+00:00,18.5,18.5,17.5,0.9938770532608032,3325,0.0,
1999-01-19 00:00:00+00:00,19.5,19.75,19.0,1.0483359098434448,9000,0.0,
1999-01-20 00:00:00+00:00,19.25,19.75,19.0,1.0619505643844604,1475,0.0,
1999-01-21 00:00:00+00:00,19.75,20.5,19.75,1.1027950048446655,8250,0.0,
1999-01-22 00:00:00+00:00,20.5,20.5,20.0,1.1027950048446655,1875,0.0,
1999-01-25 00:00:00+00:00,20.25,21.25,20.25,1.1436395645141602,4275,0.0,
1999-01-26 00:00:00+00:00,21.0,21.25,21.0,1.1572538614273071,1700,0.0,
1999-01-27 00:00:00+00:00,21.5,21.5,20.75,1.130024790763855,2500,0.0,
1999-01-28 00:00:00+00:00,21.0,21.0,20.25,1.130024790763855,1775,0.0,
1999-01-29 00:00:00+00:00,21.0,22.5,21.0,1.2117125988006592,2575,0.0,
1999-02-01 00:00:00+00:00,22.5,22.5,21.75,1.1844826936721802,1525,0.0,
1999-02-02 00:00:00+00:00,21.75,21.75,21.5,1.1844826936721802,2525,0.0,
1999-02-03 00:00:00+00:00,21.75,21.75,21.5,1.1708685159683228,475,0.0,
1999-02-04 00:00:00+00:00,21.5,21.75,20.5,1.1708685159683228,1075,0.0,
1999-02-05 00:00:00+00:00,21.5,21.75,20.25,1.1844826936721802,3350,0.0,
1999-02-08 00:00:00+00:00,21.75,21.75,21.5,1.1708685159683228,1375,0.0,
1999-02-09 00:00:00+00:00,21.0,21.0,20.0,1.0891801118850708,1575,0.0,
1999-02-10 00:00:00+00:00,20.0,20.0,19.25,1.0483359098434448,1425,0.0,
1999-02-11 00:00:00+00:00,19.25,19.5,19.0,1.0347208976745603,1625,0.0,
1999-02-12 00:00:00+00:00,18.5,19.0,18.25,1.0347208976745603,4000,0.0,
1999-02-16 00:00:00+00:00,19.0,20.0,18.5,1.0074917078018188,2850,0.0,
1999-02-17 00:00:00+00:00,18.75,19.0,18.25,1.0074917078018188,2750,0.0,
1999-02-18 00:00:00+00:00,19.0,19.5,18.75,1.021106481552124,4050,0.0,
1999-02-19 00:00:00+00:00,19.0,19.75,18.75,1.021106481552124,5025,0.0,
1999-02-22 00:00:00+00:00,20.0,20.5,19.75,1.0891801118850708,6550,0.0,
1999-02-23 00:00:00+00:00,20.0,21.0,20.0,1.1436395645141602,2150,0.0,
1999-02-24 00:00:00+00:00,20.75,21.25,20.75,1.130024790763855,825,0.0,
1999-02-25 00:00:00+00:00,20.5,20.75,20.5,1.1164101362228394,625,0.0,
1999-02-26 00:00:00+00:00,20.25,20.5,20.25,1.1164101362228394,450,0.0,
1999-03-01 00:00:00+00:00,20.5,21.5,20.5,1.1708685159683228,1900,0.0,
1999-03-02 00:00:00+00:00,21.75,23.25,21.75,1.2117125988006592,11300,0.0,
1999-03-03 00:00:00+00:00,22.5,22.5,21.25,1.1844826936721802,2575,0.0,
1999-03-04 00:00:00+00:00,21.75,21.75,21.0,1.1436395645141602,1650,0.0,
1999-03-05 00:00:00+00:00,21.0,21.0,20.25,1.130024790763855,1275,0.0,
1999-03-08 00:00:00+00:00,20.5,20.75,20.25,1.1164101362228394,700,0.0,
1999-03-09 00:00:00+00:00,21.0,21.0,20.5,1.130024790763855,1525,0.0,
1999-03-10 00:00:00+00:00,20.25,20.5,19.75,1.0755656957626345,6450,0.0,
1999-03-11 00:00:00+00:00,20.0,20.25,19.75,1.0755656957626345,2075,0.0,
1999-03-12 00:00:00+00:00,19.5,19.75,19.0,1.0619505643844604,3100,0.0,
1999-03-15 00:00:00+00:00,19.25,19.5,19.25,1.0619505643844604,2125,0.0,
1999-03-16 00:00:00+00:00,19.75,20.0,19.25,1.0619505643844604,2200,0.0,
1999-03-17 00:00:00+00:00,19.25,19.5,19.25,1.0483359098434448,1250,0.0,
1999-03-18 00:00:00+00:00,19.75,19.75,19.25,1.0483359098434448,950,0.0,
1999-03-19 00:00:00+00:00,19.5,19.5,19.25,1.0483359098434448,200,0.0,
1999-03-22 00:00:00+00:00,19.25,19.75,19.0,1.0347208976745603,4475,0.0,
1999-03-23 00:00:00+00:00,19.0,19.25,18.5,1.021106481552124,3650,0.0,
1999-03-24 00:00:00+00:00,18.5,19.0,18.25,1.0347208976745603,1775,0.0,
1999-03-25 00:00:00+00:00,19.0,19.25,18.5,1.0074917078018188,1325,0.0,
1999-03-26 00:00:00+00:00,18.5,18.75,18.5,1.0074917078018188,3625,0.0,
1999-03-29 00:00:00+00:00,18.75,19.0,18.5,1.0074917078018188,8125,0.0,
1999-03-30 00:00:00+00:00,18.75,19.5,18.25,1.0619505643844604,7550,0.0,
1999-03-31 00:00:00+00:00,18.25,18.25,17.0,1.051008701324463,11900,1.06,
1999-04-01 00:00:00+00:00,17.5,18.0,17.25,1.022213339805603,4150,0.0,
1999-04-05 00:00:00+00:00,17.5,18.0,17.25,0.993419110774994,3075,0.0,
1999-04-06 00:00:00+00:00,17.25,17.25,17.0,0.993419110774994,5550,0.0,
1999-04-07 00:00:00+00:00,17.0,17.0,16.75,0.9646243453025818,6450,0.0,
1999-04-08 00:00:00+00:00,17.25,17.25,16.25,0.9502268433570862,5475,0.0,
1999-04-09 00:00:00+00:00,17.0,17.25,16.5,0.993419110774994,4900,0.0,
1999-04-12 00:00:00+00:00,16.75,17.5,16.75,0.9646243453025818,875,0.0,
1999-04-13 00:00:00+00:00,16.75,17.25,16.25,0.9502268433570862,5425,0.0,
1999-04-14 00:00:00+00:00,16.25,17.5,16.0,0.9358296394348145,13200,0.0,
1999-04-15 00:00:00+00:00,16.5,17.5,16.5,0.9502268433570862,7125,0.0,
1999-04-16 00:00:00+00:00,16.5,16.75,16.5,0.9502268433570862,500,0.0,
1999-04-19 00:00:00+00:00,16.5,17.0,16.5,0.9646243453025818,3800,0.0,
1999-04-20 00:00:00+00:00,16.75,17.75,16.75,1.022213339805603,1075,0.0,
1999-04-21 00:00:00+00:00,17.0,17.0,16.5,0.9790219664573668,3000,0.0,
1999-04-22 00:00:00+00:00,17.5,17.5,16.5,0.9646243453025818,1600,0.0,
1999-04-23 00:00:00+00:00,18.0,18.25,17.0,0.9790219664573668,5725,0.0,
1999-04-26 00:00:00+00:00,17.0,17.5,17.0,1.007816195487976,1625,0.0,
1999-04-27 00:00:00+00:00,17.0,17.75,17.0,1.022213339805603,1775,0.0,
1999-04-28 00:00:00+00:00,17.25,17.5,17.25,0.993419110774994,1450,0.0,
1999-04-29 00:00:00+00:00,17.25,17.5,17.25,1.007816195487976,225,0.0,
1999-04-30 00:00:00+00:00,17.25,17.75,17.25,0.993419110774994,2025,0.0,
1999-05-03 00:00:00+00:00,17.0,17.5,16.75,0.9790219664573668,3600,0.0,
1999-05-04 00:00:00+00:00,17.5,17.5,16.75,0.9790219664573668,2875,0.0,
1999-05-05 00:00:00+00:00,18.0,18.0,17.5,1.007816195487976,6325,0.0,
1999-05-06 00:00:00+00:00,18.0,19.0,18.0,1.0654057264328003,5925,0.0,
1999-05-07 00:00:00+00:00,18.5,18.5,18.25,1.051008701324463,3550,0.0,
1999-05-10 00:00:00+00:00,18.25,18.25,17.75,1.0366114377975464,3850,0.0,
1999-05-11 00:00:00+00:00,18.0,18.0,17.75,1.022213339805603,950,0.0,
1999-05-12 00:00:00+00:00,18.0,18.0,17.75,1.022213339805603,925,0.0,
1999-05-13 00:00:00+00:00,18.0,18.5,17.75,1.0366114377975464,6600,0.0,
1999-05-14 00:00:00+00:00,18.5,18.5,17.75,1.051008701324463,2100,0.0,
1999-05-17 00:00:00+00:00,17.75,18.5,17.5,1.051008701324463,4775,0.0,
1999-05-18 00:00:00+00:00,19.25,19.75,18.25,1.1085984706878662,6800,0.0,
1999-05-19 00:00:00+00:00,19.25,19.25,18.5,1.0654057264328003,1225,0.0,
1999-05-20 00:00:00+00:00,18.25,19.25,18.25,1.0942004919052124,2725,0.0,
1999-05-21 00:00:00+00:00,18.75,19.5,18.25,1.1085984706878662,2400,0.0,
1999-05-24 00:00:00+00:00,19.25,19.25,18.0,1.0366114377975464,3825,0.0,
1999-05-25 00:00:00+00:00,18.25,18.25,17.75,1.0366114377975464,2650,0.0,
1999-05-26 00:00:00+00:00,17.75,18.0,17.75,1.0366114377975464,700,0.0,
1999-05-27 00:00:00+00:00,18.0,18.0,18.0,1.0366114377975464,550,0.0,
1999-05-28 00:00:00+00:00,17.75,19.0,17.75,1.0942004919052124,4325,0.0,
1999-06-01 00:00:00+00:00,18.75,18.75,18.25,1.051008701324463,1000,0.0,
1999-06-02 00:00:00+00:00,18.25,18.25,18.0,1.051008701324463,900,0.0,
1999-06-03 00:00:00+00:00,18.75,19.0,17.75,1.022213339805603,1450,0.0,
1999-06-04 00:00:00+00:00,18.0,18.25,17.5,1.051008701324463,5950,0.0,
1999-06-07 00:00:00+00:00,18.0,18.5,18.0,1.0366114377975464,3225,0.0,
1999-06-08 00:00:00+00:00,18.5,18.75,18.0,1.051008701324463,3900,0.0,
1999-06-09 00:00:00+00:00,18.0,18.5,18.0,1.0654057264328003,575,0.0,
1999-06-10 00:00:00+00:00,18.5,18.5,18.0,1.0654057264328003,1700,0.0,
1999-06-11 00:00:00+00:00,18.5,18.75,18.25,1.0654057264328003,500,0.0,
1999-06-14 00:00:00+00:00,18.75,19.0,18.75,1.0942004919052124,500,0.0,
1999-06-15 00:00:00+00:00,18.5,19.5,18.5,1.1229957342147827,3225,0.0,
1999-06-16 00:00:00+00:00,19.5,19.75,19.25,1.1085984706878662,14325,0.0,
1999-06-17 00:00:00+00:00,18.75,20.0,18.75,1.13739275932312,10750,0.0,
1999-06-18 00:00:00+00:00,19.75,20.75,19.0,1.1949827671051023,10250,0.0,
1999-06-21 00:00:00+00:00,21.0,21.5,20.5,1.1949827671051023,7300,0.0,
1999-06-22 00:00:00+00:00,20.75,20.75,20.25,1.1661876440048218,800,0.0,
1999-06-23 00:00:00+00:00,20.25,20.5,19.75,1.1517895460128784,3775,0.0,
1999-06-24 00:00:00+00:00,20.0,20.5,19.25,1.1229957342147827,4875,0.0,
