date,MDL_Open,MDL_High,MDL_Low,MDL_Close,MDL_Volume,MDL_Dividends,MDL_Stock Splits
1996-10-17 00:00:00+00:00,26.0,26.0,26.0,26.0,0.0,,
1996-10-18 00:00:00+00:00,24.0,24.0,24.0,24.0,100.0,,
1996-10-21 00:00:00+00:00,23.0,23.0,21.399999618530277,22.600000381469727,600.0,,
1996-10-22 00:00:00+00:00,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,125.0,,
1996-10-23 00:00:00+00:00,24.0,31.0,24.0,26.0,1525.0,,
1996-10-24 00:00:00+00:00,26.0,26.0,26.0,26.0,0.0,,
1996-10-28 00:00:00+00:00,23.600000381469727,23.600000381469727,23.600000381469727,23.600000381469727,25.0,,
1996-10-29 00:00:00+00:00,22.0,25.0,20.0,25.0,225.0,,
1996-10-30 00:00:00+00:00,20.200000762939453,20.399999618530277,20.200000762939453,20.399999618530277,400.0,,
1996-11-01 00:00:00+00:00,20.0,21.0,20.0,21.0,250.0,,
1996-11-06 00:00:00+00:00,21.0,21.0,21.0,21.0,100.0,,
1996-11-07 00:00:00+00:00,20.0,20.0,19.0,19.0,125.0,,
1996-11-08 00:00:00+00:00,19.0,19.0,19.0,19.0,0.0,,
1996-11-11 00:00:00+00:00,19.0,19.0,19.0,19.0,0.0,,
1996-11-12 00:00:00+00:00,19.0,19.0,19.0,19.0,200.0,,
1996-11-13 00:00:00+00:00,19.0,19.0,19.0,19.0,150.0,,
1996-11-14 00:00:00+00:00,18.0,18.0,18.0,18.0,125.0,,
1996-11-15 00:00:00+00:00,18.0,18.0,18.0,18.0,0.0,,
1996-11-19 00:00:00+00:00,18.0,18.0,18.0,18.0,50.0,,
1996-11-20 00:00:00+00:00,17.200000762939453,18.0,17.0,17.0,4050.0,,
1996-11-21 00:00:00+00:00,20.0,20.0,20.0,20.0,0.0,,
1996-11-22 00:00:00+00:00,20.0,20.0,20.0,20.0,600.0,,
1996-11-25 00:00:00+00:00,17.0,17.0,17.0,17.0,100.0,,
1996-11-26 00:00:00+00:00,17.0,17.0,17.0,17.0,50.0,,
1996-11-27 00:00:00+00:00,20.0,23.0,20.0,23.0,650.0,,
1996-11-29 00:00:00+00:00,18.0,18.0,18.0,18.0,50.0,,
1996-12-03 00:00:00+00:00,18.799999237060547,22.0,18.200000762939453,18.200000762939453,275.0,,
1996-12-05 00:00:00+00:00,18.0,20.0,18.0,20.0,175.0,,
1996-12-06 00:00:00+00:00,20.0,20.0,20.0,20.0,0.0,,
1996-12-09 00:00:00+00:00,17.0,17.0,17.0,17.0,175.0,,
1996-12-10 00:00:00+00:00,18.0,18.0,18.0,18.0,125.0,,
1996-12-11 00:00:00+00:00,18.399999618530277,20.0,18.0,20.0,3850.0,,
1996-12-12 00:00:00+00:00,18.0,18.0,17.399999618530273,17.399999618530273,350.0,,
1996-12-13 00:00:00+00:00,18.0,18.0,18.0,18.0,400.0,,
1996-12-16 00:00:00+00:00,18.0,18.0,18.0,18.0,0.0,,
1996-12-17 00:00:00+00:00,20.0,20.0,17.399999618530273,17.399999618530273,625.0,,
1996-12-18 00:00:00+00:00,18.0,18.0,17.399999618530273,17.399999618530273,300.0,,
1996-12-19 00:00:00+00:00,18.200000762939453,19.200000762939453,18.200000762939453,18.200000762939453,325.0,,
1996-12-20 00:00:00+00:00,18.200000762939453,18.200000762939453,17.200000762939453,17.200000762939453,1125.0,,
1996-12-23 00:00:00+00:00,18.0,18.0,17.0,17.0,500.0,,
1996-12-24 00:00:00+00:00,17.0,17.0,17.0,17.0,0.0,,
1996-12-27 00:00:00+00:00,17.399999618530273,18.399999618530277,17.399999618530273,18.399999618530277,150.0,,
1996-12-30 00:00:00+00:00,17.399999618530273,17.799999237060547,17.0,17.0,450.0,,
1996-12-31 00:00:00+00:00,17.399999618530273,17.399999618530273,17.0,17.0,800.0,,
1997-01-08 00:00:00+00:00,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,0.0,,
1997-01-09 00:00:00+00:00,17.0,17.0,17.0,17.0,350.0,,
1997-01-13 00:00:00+00:00,16.799999237060547,16.799999237060547,16.799999237060547,16.799999237060547,150.0,,
1997-01-14 00:00:00+00:00,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,75.0,,
1997-01-15 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,125.0,,
1997-01-20 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,15.600000381469728,50.0,,
1997-01-22 00:00:00+00:00,16.0,17.799999237060547,16.0,17.799999237060547,600.0,,
1997-01-23 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0.0,,
1997-01-24 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0.0,,
1997-01-27 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,0.0,,
1997-01-28 00:00:00+00:00,16.200000762939453,16.200000762939453,15.600000381469728,15.600000381469728,250.0,,
1997-01-29 00:00:00+00:00,15.600000381469728,15.600000381469728,15.600000381469728,15.600000381469728,0.0,,
1997-01-31 00:00:00+00:00,17.0,20.0,17.0,20.0,575.0,,
1997-02-03 00:00:00+00:00,20.0,20.0,20.0,20.0,0.0,,
1997-02-04 00:00:00+00:00,17.799999237060547,18.0,17.799999237060547,18.0,175.0,,
1997-02-05 00:00:00+00:00,17.799999237060547,17.799999237060547,17.799999237060547,17.799999237060547,100.0,,
1997-02-07 00:00:00+00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,100.0,,
1997-02-10 00:00:00+00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,0.0,,
1997-02-11 00:00:00+00:00,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,100.0,,
1997-02-14 00:00:00+00:00,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0.0,,
1997-02-18 00:00:00+00:00,15.0,15.0,15.0,15.0,50.0,,
1997-02-19 00:00:00+00:00,15.0,15.0,15.0,15.0,0.0,,
1997-02-20 00:00:00+00:00,13.0,13.0,13.0,13.0,175.0,,
1997-02-21 00:00:00+00:00,14.0,14.600000381469728,14.0,14.600000381469728,375.0,,
1997-02-25 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,50.0,,
1997-02-26 00:00:00+00:00,13.399999618530272,13.399999618530272,13.399999618530272,13.399999618530272,100.0,,
1997-02-27 00:00:00+00:00,13.399999618530272,14.399999618530272,13.399999618530272,14.399999618530272,975.0,,
1997-02-28 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,25.0,,
1997-03-04 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-03-06 00:00:00+00:00,14.199999809265137,14.199999809265137,14.0,14.0,450.0,,
1997-03-10 00:00:00+00:00,14.0,14.0,14.0,14.0,25.0,,
1997-03-11 00:00:00+00:00,14.0,14.0,14.0,14.0,25.0,,
1997-03-12 00:00:00+00:00,14.0,14.0,13.800000190734863,13.800000190734863,325.0,,
1997-03-13 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,150.0,,
1997-03-14 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,0.0,,
1997-03-17 00:00:00+00:00,13.600000381469728,13.600000381469728,13.600000381469728,13.600000381469728,150.0,,
1997-03-19 00:00:00+00:00,13.800000190734863,13.800000190734863,13.800000190734863,13.800000190734863,175.0,,
1997-03-25 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,0.0,,
1997-03-31 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-04-01 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-04-02 00:00:00+00:00,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,50.0,,
1997-04-04 00:00:00+00:00,10.800000190734863,10.800000190734863,10.800000190734863,10.800000190734863,100.0,,
1997-04-07 00:00:00+00:00,10.800000190734863,10.800000190734863,10.0,10.0,1300.0,,
1997-04-10 00:00:00+00:00,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,0.0,,
1997-04-14 00:00:00+00:00,10.199999809265137,10.199999809265137,10.199999809265137,10.199999809265137,150.0,,
1997-04-15 00:00:00+00:00,10.0,10.0,10.0,10.0,25.0,,
1997-04-16 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-04-18 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-04-21 00:00:00+00:00,10.199999809265137,11.0,10.199999809265137,10.399999618530272,500.0,,
1997-04-22 00:00:00+00:00,11.0,11.0,11.0,11.0,425.0,,
1997-04-25 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-04-28 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,200.0,,
1997-04-29 00:00:00+00:00,13.600000381469728,13.600000381469728,13.600000381469728,13.600000381469728,75.0,,
1997-05-01 00:00:00+00:00,14.0,14.0,14.0,14.0,50.0,,
1997-05-08 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-05-09 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-05-12 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,275.0,,
1997-05-13 00:00:00+00:00,11.800000190734863,11.800000190734863,11.800000190734863,11.800000190734863,0.0,,
1997-05-14 00:00:00+00:00,12.0,12.0,12.0,12.0,125.0,,
1997-05-15 00:00:00+00:00,14.0,14.0,14.0,14.0,50.0,,
1997-05-16 00:00:00+00:00,13.0,13.0,13.0,13.0,250.0,,
1997-05-19 00:00:00+00:00,13.0,13.0,13.0,13.0,0.0,,
1997-05-20 00:00:00+00:00,14.0,14.0,14.0,14.0,1075.0,,
1997-05-23 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-05-27 00:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,
1997-05-28 00:00:00+00:00,14.0,14.0,13.600000381469728,13.600000381469728,800.0,,
1997-05-29 00:00:00+00:00,13.800000190734863,14.800000190734863,13.600000381469728,14.800000190734863,2150.0,,
1997-05-30 00:00:00+00:00,14.199999809265137,15.0,14.199999809265137,14.600000381469728,475.0,,
1997-06-02 00:00:00+00:00,14.600000381469728,15.800000190734863,14.600000381469728,15.800000190734863,1100.0,,
1997-06-03 00:00:00+00:00,15.800000190734863,15.800000190734863,15.800000190734863,15.800000190734863,200.0,,
1997-06-04 00:00:00+00:00,14.800000190734863,15.0,14.0,14.0,1575.0,,
1997-06-06 00:00:00+00:00,14.0,15.0,14.0,14.600000381469728,1650.0,,
1997-06-09 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,250.0,,
1997-06-10 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,0.0,,
1997-06-13 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,13.199999809265137,0.0,,
1997-06-17 00:00:00+00:00,14.600000381469728,14.600000381469728,14.600000381469728,14.600000381469728,0.0,,
1997-06-18 00:00:00+00:00,13.0,13.0,13.0,13.0,75.0,,
1997-06-19 00:00:00+00:00,13.0,13.0,13.0,13.0,0.0,,
1997-06-20 00:00:00+00:00,10.0,10.0,10.0,10.0,25.0,,
1997-06-23 00:00:00+00:00,12.0,12.0,10.0,10.0,575.0,,
1997-06-24 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-06-25 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-06-27 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-06-30 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-01 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-02 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-03 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-07 00:00:00+00:00,11.0,11.0,11.0,11.0,300.0,,
1997-07-09 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-10 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-11 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-14 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-16 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-17 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-18 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-21 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-22 00:00:00+00:00,10.0,10.0,10.0,10.0,0.0,,
1997-07-23 00:00:00+00:00,10.0,10.0,9.0,9.0,150.0,,
1997-07-24 00:00:00+00:00,9.0,9.0,9.0,9.0,0.0,,
1997-07-28 00:00:00+00:00,12.199999809265137,12.800000190734863,10.199999809265137,10.199999809265137,1450.0,,
1997-07-30 00:00:00+00:00,11.199999809265137,11.199999809265137,11.0,11.0,350.0,,
1997-07-31 00:00:00+00:00,11.0,11.0,11.0,11.0,0.0,,
1997-08-01 00:00:00+00:00,11.0,12.0,11.0,12.0,250.0,,
1997-08-05 00:00:00+00:00,12.0,12.0,12.0,12.0,0.0,,
1997-08-07 00:00:00+00:00,12.199999809265137,12.199999809265137,12.199999809265137,12.199999809265137,0.0,,
1997-08-08 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,50.0,,
1997-08-11 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,550.0,,
1997-08-12 00:00:00+00:00,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,0.0,,
1997-08-14 00:00:00+00:00,9.0,9.199999809265137,8.600000381469727,9.199999809265137,1050.0,,
1997-08-15 00:00:00+00:00,9.0,9.0,9.0,9.0,500.0,,
1997-08-18 00:00:00+00:00,9.0,9.0,9.0,9.0,0.0,,
1997-08-19 00:00:00+00:00,9.0,9.0,9.0,9.0,150.0,,
1997-08-20 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,250.0,,
1997-08-22 00:00:00+00:00,9.0,9.0,8.0,8.0,300.0,,
1997-08-25 00:00:00+00:00,8.0,8.0,8.0,8.0,1250.0,,
1997-08-26 00:00:00+00:00,8.0,8.0,8.0,8.0,250.0,,
1997-08-27 00:00:00+00:00,8.0,8.0,8.0,8.0,0.0,,
1997-08-29 00:00:00+00:00,8.0,8.0,7.800000190734863,7.800000190734863,500.0,,
1997-09-02 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0.0,,
1997-09-03 00:00:00+00:00,7.800000190734863,7.800000190734863,7.800000190734863,7.800000190734863,0.0,,
1997-09-05 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,250.0,,
1997-09-08 00:00:00+00:00,9.0,9.0,9.0,9.0,750.0,,
1997-09-09 00:00:00+00:00,9.0,9.0,9.0,9.0,0.0,,
1997-09-10 00:00:00+00:00,9.0,9.0,9.0,9.0,0.0,,
1997-09-11 00:00:00+00:00,7.800000190734863,7.800000190734863,7.199999809265137,7.199999809265137,350.0,,
1997-09-12 00:00:00+00:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,325.0,,
1997-09-16 00:00:00+00:00,8.600000381469727,8.600000381469727,8.600000381469727,8.600000381469727,0.0,,
1997-09-18 00:00:00+00:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,550.0,,
1997-09-24 00:00:00+00:00,8.0,8.0,8.0,8.0,500.0,,
1997-09-25 00:00:00+00:00,8.0,8.0,8.0,8.0,500.0,,
1997-09-26 00:00:00+00:00,8.0,8.0,8.0,8.0,0.0,,
1997-09-30 00:00:00+00:00,8.0,8.0,8.0,8.0,25.0,,
1997-10-01 00:00:00+00:00,8.0,8.0,8.0,8.0,0.0,,
1997-10-02 00:00:00+00:00,8.0,8.0,8.0,8.0,0.0,,
1997-10-06 00:00:00+00:00,8.199999809265137,8.199999809265137,6.0,6.0,675.0,,
1997-10-08 00:00:00+00:00,6.0,6.0,6.0,6.0,250.0,,
1997-10-10 00:00:00+00:00,7.199999809265137,8.0,7.0,8.0,625.0,,
1997-10-13 00:00:00+00:00,8.0,8.0,8.0,8.0,0.0,,
1997-10-14 00:00:00+00:00,7.0,7.0,6.0,6.0,250.0,,
1997-10-15 00:00:00+00:00,6.0,6.0,6.0,6.0,525.0,,
1997-10-16 00:00:00+00:00,4.400000095367432,4.400000095367432,4.400000095367432,4.400000095367432,450.0,,
1997-10-20 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,375.0,,
1997-10-21 00:00:00+00:00,3.5999999046325684,4.199999809265137,3.0,3.200000047683716,6425.0,,
1997-10-22 00:00:00+00:00,3.0,3.0,2.5999999046325684,2.5999999046325684,2150.0,,
1997-10-23 00:00:00+00:00,3.0,3.0,3.0,3.0,1525.0,,
1997-10-24 00:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,
1997-10-27 00:00:00+00:00,3.0,3.0,2.400000095367432,2.799999952316284,2250.0,,
1997-10-28 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.400000095367432,2.400000095367432,1000.0,,
1997-10-29 00:00:00+00:00,2.400000095367432,2.799999952316284,2.400000095367432,2.799999952316284,850.0,,
1997-10-30 00:00:00+00:00,3.0,3.0,3.0,3.0,150.0,,
1997-10-31 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.400000095367432,2.400000095367432,1500.0,,
1997-11-04 00:00:00+00:00,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,2350.0,,
1997-11-05 00:00:00+00:00,3.200000047683716,3.200000047683716,3.200000047683716,3.200000047683716,0.0,,
1997-11-07 00:00:00+00:00,3.0,3.0,3.0,3.0,500.0,,
1997-11-10 00:00:00+00:00,2.799999952316284,3.0,2.799999952316284,3.0,1600.0,,
1997-11-11 00:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,
1997-11-12 00:00:00+00:00,3.0,3.0,3.0,3.0,0.0,,
1997-11-13 00:00:00+00:00,3.200000047683716,3.200000047683716,2.799999952316284,2.799999952316284,2550.0,,
1997-11-14 00:00:00+00:00,2.799999952316284,2.799999952316284,2.799999952316284,2.799999952316284,0.0,,
1997-11-18 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,100.0,,
1997-11-19 00:00:00+00:00,2.5999999046325684,2.5999999046325684,2.400000095367432,2.400000095367432,2425.0,,
1997-11-20 00:00:00+00:00,2.200000047683716,2.200000047683716,2.200000047683716,2.200000047683716,1000.0,,
1997-11-21 00:00:00+00:00,2.0,2.0,2.0,2.0,2900.0,,
1997-11-25 00:00:00+00:00,2.200000047683716,2.200000047683716,2.0,2.0,2825.0,,
1997-11-26 00:00:00+00:00,2.0,2.0,2.0,2.0,0.0,,
1997-11-28 00:00:00+00:00,2.0,2.0,2.0,2.0,375.0,,
1997-12-02 00:00:00+00:00,2.0,2.0,2.0,2.0,25.0,,
1997-12-03 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,700.0,,
1997-12-04 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.600000023841858,1.600000023841858,3675.0,,
1997-12-05 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,250.0,,
1997-12-08 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,150.0,,
1997-12-09 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,350.0,,
1997-12-10 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,3250.0,,
1997-12-11 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,2750.0,,
1997-12-16 00:00:00+00:00,1.399999976158142,1.399999976158142,1.0,1.0,2575.0,,
1997-12-17 00:00:00+00:00,1.0,1.0,1.0,1.0,150.0,,
1997-12-18 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,250.0,,
1997-12-19 00:00:00+00:00,1.2000000476837158,1.600000023841858,1.2000000476837158,1.600000023841858,400.0,,
1997-12-22 00:00:00+00:00,1.600000023841858,1.600000023841858,1.2000000476837158,1.2000000476837158,325.0,,
1997-12-23 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,1100.0,,
1997-12-24 00:00:00+00:00,1.399999976158142,1.399999976158142,0.800000011920929,0.800000011920929,7200.0,,
1997-12-26 00:00:00+00:00,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0,,
1997-12-30 00:00:00+00:00,0.800000011920929,1.399999976158142,0.800000011920929,1.399999976158142,3650.0,,
1998-01-02 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,500.0,,
1998-01-06 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.600000023841858,1.600000023841858,600.0,,
1998-01-07 00:00:00+00:00,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1125.0,,
1998-01-08 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,225.0,,
1998-01-12 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.0,1.2000000476837158,1875.0,,
1998-01-14 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-16 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,500.0,,
1998-01-20 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-22 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-23 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-26 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-27 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-29 00:00:00+00:00,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142,0.0,,
1998-01-30 00:00:00+00:00,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,100.0,,
1998-02-04 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,500.0,,
1998-02-06 00:00:00+00:00,1.0,1.2000000476837158,1.0,1.2000000476837158,700.0,,
1998-02-09 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.0,1.2000000476837158,2350.0,,
1998-02-10 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0,,
1998-02-11 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0,,
1998-02-17 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158,0.0,,
1998-02-18 00:00:00+00:00,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.3600000143051147,350.0,,
1998-02-23 00:00:00+00:00,1.3600000143051147,1.3600000143051147,1.3600000143051147,1.3600000143051147,0.0,,
1998-02-24 00:00:00+00:00,1.600000023841858,2.0,1.600000023841858,2.0,3375.0,,
1998-02-26 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0.0,,
1998-03-04 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0.0,,
1998-03-05 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,750.0,,
1998-03-06 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0.0,,
1998-03-09 00:00:00+00:00,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,0.0,,
1998-03-10 00:00:00+00:00,3.5999999046325684,3.5999999046325684,2.640000104904175,2.640000104904175,775.0,,
1998-03-12 00:00:00+00:00,2.640000104904175,2.640000104904175,2.640000104904175,2.640000104904175,0.0,,
1998-03-13 00:00:00+00:00,2.440000057220459,2.440000057220459,2.400000095367432,2.400000095367432,250.0,,
1998-03-16 00:00:00+00:00,2.400000095367432,2.400000095367432,2.400000095367432,2.400000095367432,0.0,,
1998-03-18 00:00:00+00:00,2.440000057220459,2.440000057220459,2.440000057220459,2.440000057220459,150.0,,
1998-03-19 00:00:00+00:00,2.440000057220459,2.440000057220459,2.400000095367432,2.400000095367432,1500.0,,
