date,UNH_Open,UNH_High,UNH_Low,UNH_Close,UNH_Volume,UNH_Dividends,UNH_Stock Splits
1985-01-10 00:00:00+00:00,0.0,0.15625,0.1484380066394806,0.1183659061789512,1062400,0.0,
1985-01-11 00:00:00+00:00,0.0,0.1601559966802597,0.1484380066394806,0.1183659061789512,188800,0.0,
1985-01-14 00:00:00+00:00,0.0,0.1601559966802597,0.1523440033197403,0.1214806139469146,131200,0.0,
1985-01-15 00:00:00+00:00,0.0,0.1640630066394806,0.15625,0.124595358967781,320000,0.0,
1985-01-16 00:00:00+00:00,0.0,0.1601559966802597,0.15625,0.124595358967781,134400,0.0,
1985-01-17 00:00:00+00:00,0.0,0.1601559966802597,0.15625,0.124595358967781,441600,0.0,
1985-01-18 00:00:00+00:00,0.0,0.1640630066394806,0.15625,0.124595358967781,556800,0.0,
1985-01-21 00:00:00+00:00,0.0,0.1640630066394806,0.15625,0.124595358967781,112000,0.0,
1985-01-22 00:00:00+00:00,0.0,0.1640630066394806,0.15625,0.124595358967781,441600,0.0,
1985-01-23 00:00:00+00:00,0.0,0.1640630066394806,0.15625,0.124595358967781,156800,0.0,
1985-01-24 00:00:00+00:00,0.0,0.1835940033197403,0.1757809966802597,0.1401694864034652,1475200,0.0,
1985-01-25 00:00:00+00:00,0.0,0.1914059966802597,0.1875,0.1495142877101898,1110400,0.0,
1985-01-28 00:00:00+00:00,0.0,0.1914059966802597,0.1875,0.1495142877101898,908800,0.0,
1985-01-29 00:00:00+00:00,0.0,0.1953130066394806,0.1875,0.1495142877101898,1660800,0.0,
1985-01-30 00:00:00+00:00,0.0,0.203125,0.1953130066394806,0.1557445675134658,928000,0.0,
1985-01-31 00:00:00+00:00,0.0,0.203125,0.1953130066394806,0.1557445675134658,656000,0.0,
1985-02-01 00:00:00+00:00,0.0,0.203125,0.1953130066394806,0.1557445675134658,208000,0.0,
1985-02-04 00:00:00+00:00,0.0,0.2148440033197403,0.2070309966802597,0.1650885641574859,966400,0.0,
1985-02-05 00:00:00+00:00,0.0,0.2382809966802597,0.234375,0.1868929117918014,2320000,0.0,
1985-02-06 00:00:00+00:00,0.0,0.2460940033197403,0.2421880066394806,0.1931230276823043,1280000,0.0,
1985-02-07 00:00:00+00:00,0.0,0.25,0.2382809966802597,0.190007597208023,1113600,0.0,
1985-02-08 00:00:00+00:00,0.0,0.2695310115814209,0.265625,0.2118120044469833,4268800,0.0,
1985-02-11 00:00:00+00:00,0.0,0.2734380066394806,0.2695310115814209,0.2149267494678497,998400,0.0,
1985-02-12 00:00:00+00:00,0.0,0.2695310115814209,0.2617189884185791,0.2086973488330841,1472000,0.0,
1985-02-13 00:00:00+00:00,0.0,0.2695310115814209,0.2617189884185791,0.2086973488330841,611200,0.0,
1985-02-14 00:00:00+00:00,0.0,0.2617189884185791,0.2578130066394806,0.2055826634168625,355200,0.0,
1985-02-15 00:00:00+00:00,0.0,0.2617189884185791,0.2539060115814209,0.2024671286344528,304000,0.0,
1985-02-19 00:00:00+00:00,0.0,0.2539060115814209,0.2460940033197403,0.1962378174066543,784000,0.0,
1985-02-20 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,473600,0.0,
1985-02-21 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,281600,0.0,
1985-02-22 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1993525028228759,809600,0.0,
1985-02-25 00:00:00+00:00,0.0,0.2539060115814209,0.25,0.1993525028228759,496000,0.0,
1985-02-26 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1993525028228759,672000,0.0,
1985-02-27 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1993525028228759,1955200,0.0,
1985-02-28 00:00:00+00:00,0.0,0.2773439884185791,0.2695310115814209,0.2149267494678497,1049600,0.0,
1985-03-01 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,467200,0.0,
1985-03-04 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,556800,0.0,
1985-03-05 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,441600,0.0,
1985-03-06 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,496000,0.0,
1985-03-07 00:00:00+00:00,0.0,0.2773439884185791,0.265625,0.2118120044469833,531200,0.0,
1985-03-08 00:00:00+00:00,0.0,0.2773439884185791,0.265625,0.2118120044469833,19200,0.0,
1985-03-11 00:00:00+00:00,0.0,0.2734380066394806,0.2617189884185791,0.2086973488330841,246400,0.0,
1985-03-12 00:00:00+00:00,0.0,0.2734380066394806,0.2617189884185791,0.2086973488330841,4275200,0.0,
1985-03-13 00:00:00+00:00,0.0,0.2617189884185791,0.2539060115814209,0.2024671286344528,486400,0.0,
1985-03-14 00:00:00+00:00,0.0,0.2578130066394806,0.25,0.1993525028228759,195200,0.0,
1985-03-15 00:00:00+00:00,0.0,0.2539060115814209,0.25,0.1993525028228759,124800,0.0,
1985-03-18 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,153600,0.0,
1985-03-19 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,604800,0.0,
1985-03-20 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,547200,0.0,
1985-03-21 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,204800,0.0,
1985-03-22 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,192000,0.0,
1985-03-25 00:00:00+00:00,0.0,0.25,0.2421880066394806,0.1931230276823043,355200,0.0,
1985-03-26 00:00:00+00:00,0.0,0.2460940033197403,0.2421880066394806,0.1931230276823043,300800,0.0,
1985-03-27 00:00:00+00:00,0.0,0.2460940033197403,0.2382809966802597,0.190007597208023,76800,0.0,
1985-03-28 00:00:00+00:00,0.0,0.2460940033197403,0.2382809966802597,0.190007597208023,96000,0.0,
1985-03-29 00:00:00+00:00,0.0,0.2421880066394806,0.234375,0.1868929117918014,144000,0.0,
1985-04-01 00:00:00+00:00,0.0,0.234375,0.2265630066394806,0.1806635409593582,838400,0.0,
1985-04-02 00:00:00+00:00,0.0,0.21875,0.2109380066394806,0.1682040393352508,384000,0.0,
1985-04-03 00:00:00+00:00,0.0,0.2148440033197403,0.2109380066394806,0.1682040393352508,835200,0.0,
1985-04-04 00:00:00+00:00,0.0,0.1992190033197403,0.1914059966802597,0.1526289880275726,1017600,0.0,
1985-04-08 00:00:00+00:00,0.1914059966802597,0.1914059966802597,0.1914059966802597,0.1526289880275726,0,0.0,
1985-04-09 00:00:00+00:00,0.0,0.1914059966802597,0.1875,0.1495142877101898,416000,0.0,
1985-04-10 00:00:00+00:00,0.0,0.1914059966802597,0.1835940033197403,0.1463997215032577,1862400,0.0,
1985-04-11 00:00:00+00:00,0.0,0.2109380066394806,0.203125,0.1619738787412643,1139200,0.0,
1985-04-12 00:00:00+00:00,0.0,0.234375,0.2226559966802597,0.1775481402873993,512000,0.0,
1985-04-15 00:00:00+00:00,0.0,0.2265630066394806,0.21875,0.1744333803653717,761600,0.0,
1985-04-16 00:00:00+00:00,0.0,0.2304690033197403,0.2265630066394806,0.1806635409593582,1414400,0.0,
1985-04-17 00:00:00+00:00,0.0,0.2382809966802597,0.2304690033197403,0.183778241276741,816000,0.0,
1985-04-18 00:00:00+00:00,0.0,0.2382809966802597,0.2304690033197403,0.183778241276741,332800,0.0,
1985-04-19 00:00:00+00:00,0.0,0.2382809966802597,0.2304690033197403,0.183778241276741,89600,0.0,
1985-04-22 00:00:00+00:00,0.0,0.2460940033197403,0.2421880066394806,0.1931230276823043,6096000,0.0,
1985-04-23 00:00:00+00:00,0.0,0.2578130066394806,0.2460940033197403,0.1962378174066543,364800,0.0,
1985-04-24 00:00:00+00:00,0.0,0.2734380066394806,0.265625,0.2118120044469833,691200,0.0,
1985-04-25 00:00:00+00:00,0.0,0.2890630066394806,0.28125,0.2242714911699295,2662400,0.0,
1985-04-26 00:00:00+00:00,0.0,0.2851560115814209,0.2773439884185791,0.2211567759513855,1532800,0.0,
1985-04-29 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,1600000,0.0,
1985-04-30 00:00:00+00:00,0.0,0.28125,0.2695310115814209,0.2149267494678497,393600,0.0,
1985-05-01 00:00:00+00:00,0.0,0.2734380066394806,0.2695310115814209,0.2149267494678497,400000,0.0,
1985-05-02 00:00:00+00:00,0.0,0.2773439884185791,0.2695310115814209,0.2149267494678497,540800,0.0,
1985-05-03 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,368000,0.0,
1985-05-06 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,329600,0.0,
1985-05-07 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,208000,0.0,
1985-05-08 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,387200,0.0,
1985-05-09 00:00:00+00:00,0.0,0.2851560115814209,0.2734380066394806,0.2180421203374862,1993600,0.0,
1985-05-10 00:00:00+00:00,0.0,0.2851560115814209,0.2734380066394806,0.2180421203374862,435200,0.0,
1985-05-13 00:00:00+00:00,0.0,0.2851560115814209,0.2773439884185791,0.2211567759513855,137600,0.0,
1985-05-14 00:00:00+00:00,0.0,0.28125,0.2773439884185791,0.2211567759513855,150400,0.0,
1985-05-15 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,675200,0.0,
1985-05-16 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,163200,0.0,
1985-05-17 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,387200,0.0,
1985-05-20 00:00:00+00:00,0.0,0.2851560115814209,0.2773439884185791,0.2211567759513855,425600,0.0,
1985-05-21 00:00:00+00:00,0.0,0.3046880066394806,0.3007810115814209,0.2398457676172256,2787200,0.0,
1985-05-22 00:00:00+00:00,0.0,0.3085939884185791,0.3046880066394806,0.2429612278938293,1788800,0.0,
1985-05-23 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2523053884506225,1129600,0.0,
1985-05-24 00:00:00+00:00,0.0,0.3320310115814209,0.3242189884185791,0.2585354745388031,1433600,0.0,
1985-05-28 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2523053884506225,723200,0.0,
1985-05-29 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2523053884506225,233600,0.0,
1985-05-30 00:00:00+00:00,0.0,0.328125,0.3203130066394806,0.2554207742214203,384000,0.0,
1985-05-31 00:00:00+00:00,0.0,0.328125,0.3203130066394806,0.2554207742214203,412800,0.0,
1985-06-03 00:00:00+00:00,0.0,0.3476560115814209,0.3359380066394806,0.2678802907466888,2524800,0.0,
1985-06-04 00:00:00+00:00,0.0,0.3515630066394806,0.3476560115814209,0.2772243618965149,1529600,0.0,
1985-06-05 00:00:00+00:00,0.0,0.3671880066394806,0.3554689884185791,0.2834544777870178,1433600,0.0,
1985-06-06 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.2741096019744873,1891200,0.0,
1985-06-07 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.2741096019744873,1001600,0.0,
1985-06-10 00:00:00+00:00,0.0,0.3632810115814209,0.3554689884185791,0.2834544777870178,1088000,0.0,
1985-06-11 00:00:00+00:00,0.0,0.3554689884185791,0.3476560115814209,0.2772243618965149,857600,0.0,
1985-06-12 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,515200,0.0,
1985-06-13 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,1315200,0.0,
1985-06-14 00:00:00+00:00,0.0,0.3671880066394806,0.3632810115814209,0.2896839082241058,617600,0.0,
1985-06-17 00:00:00+00:00,0.0,0.3671880066394806,0.359375,0.2865690886974334,512000,0.0,
1985-06-18 00:00:00+00:00,0.0,0.3554689884185791,0.34375,0.2741096019744873,969600,0.0,
1985-06-19 00:00:00+00:00,0.0,0.3476560115814209,0.3398439884185791,0.270995020866394,252800,0.0,
1985-06-20 00:00:00+00:00,0.0,0.3320310115814209,0.328125,0.2616500854492187,649600,0.0,
1985-06-21 00:00:00+00:00,0.0,0.3398439884185791,0.3359380066394806,0.2678802907466888,428800,0.0,
1985-06-24 00:00:00+00:00,0.0,0.3359380066394806,0.328125,0.2616500854492187,236800,0.0,
1985-06-25 00:00:00+00:00,0.0,0.3359380066394806,0.3320310115814209,0.2647647857666015,198400,0.0,
1985-06-26 00:00:00+00:00,0.0,0.34375,0.3359380066394806,0.2678802907466888,515200,0.0,
1985-06-27 00:00:00+00:00,0.0,0.3476560115814209,0.3398439884185791,0.270995020866394,198400,0.0,
1985-06-28 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.2803398072719574,259200,0.0,
1985-07-01 00:00:00+00:00,0.0,0.3554689884185791,0.34375,0.2741096019744873,140800,0.0,
1985-07-02 00:00:00+00:00,0.0,0.3632810115814209,0.3554689884185791,0.2834544777870178,732800,0.0,
1985-07-03 00:00:00+00:00,0.0,0.359375,0.3476560115814209,0.2772243618965149,444800,0.0,
1985-07-05 00:00:00+00:00,0.0,0.3515630066394806,0.34375,0.2741096019744873,92800,0.0,
1985-07-08 00:00:00+00:00,0.0,0.34375,0.3359380066394806,0.2678802907466888,396800,0.0,
1985-07-09 00:00:00+00:00,0.0,0.3398439884185791,0.3320310115814209,0.2647647857666015,256000,0.0,
1985-07-10 00:00:00+00:00,0.0,0.3359380066394806,0.328125,0.2616500854492187,217600,0.0,
1985-07-11 00:00:00+00:00,0.0,0.3515630066394806,0.3398439884185791,0.270995020866394,326400,0.0,
1985-07-12 00:00:00+00:00,0.0,0.3554689884185791,0.3476560115814209,0.2772243618965149,963200,0.0,
1985-07-15 00:00:00+00:00,0.0,0.359375,0.3476560115814209,0.2772243618965149,617600,0.0,
1985-07-16 00:00:00+00:00,0.0,0.3632810115814209,0.3554689884185791,0.2834544777870178,716800,0.0,
1985-07-17 00:00:00+00:00,0.0,0.375,0.3632810115814209,0.2896839082241058,755200,0.0,
1985-07-18 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,432000,0.0,
1985-07-19 00:00:00+00:00,0.0,0.3789060115814209,0.3710939884185791,0.2959139943122864,988800,0.0,
1985-07-22 00:00:00+00:00,0.0,0.3789060115814209,0.375,0.2990285754203796,726400,0.0,
1985-07-23 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2927994430065155,1020800,0.0,
1985-07-24 00:00:00+00:00,0.0,0.375,0.3632810115814209,0.2896839082241058,467200,0.0,
1985-07-25 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2927994430065155,355200,0.0,
1985-07-26 00:00:00+00:00,0.0,0.375,0.3671880066394806,0.2927994430065155,252800,0.0,
1985-07-29 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,566400,0.0,
1985-07-30 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,355200,0.0,
1985-07-31 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,262400,0.0,
1985-08-01 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,409600,0.0,
1985-08-02 00:00:00+00:00,0.0,0.3710939884185791,0.3632810115814209,0.2896839082241058,179200,0.0,
1985-08-05 00:00:00+00:00,0.0,0.3671880066394806,0.359375,0.2865690886974334,252800,0.0,
1985-08-06 00:00:00+00:00,0.0,0.359375,0.3515630066394806,0.2803398072719574,342400,0.0,
1985-08-07 00:00:00+00:00,0.0,0.3164060115814209,0.3046880066394806,0.2429612278938293,1219200,0.0,
1985-08-08 00:00:00+00:00,0.0,0.3164060115814209,0.3085939884185791,0.2460759878158569,665600,0.0,
1985-08-09 00:00:00+00:00,0.0,0.3164060115814209,0.3085939884185791,0.2460759878158569,438400,0.0,
1985-08-12 00:00:00+00:00,0.0,0.3203130066394806,0.3085939884185791,0.2460759878158569,268800,0.0,
1985-08-13 00:00:00+00:00,0.0,0.3046880066394806,0.296875,0.2367310971021652,764800,0.0,
1985-08-14 00:00:00+00:00,0.0,0.3085939884185791,0.3046880066394806,0.2429612278938293,259200,0.0,
1985-08-15 00:00:00+00:00,0.0,0.3085939884185791,0.3007810115814209,0.2398457676172256,124800,0.0,
1985-08-16 00:00:00+00:00,0.0,0.3085939884185791,0.3007810115814209,0.2398457676172256,105600,0.0,
1985-08-19 00:00:00+00:00,0.0,0.2929689884185791,0.2890630066394806,0.2305017262697219,1139200,0.0,
1985-08-20 00:00:00+00:00,0.0,0.296875,0.2890630066394806,0.2305017262697219,1529600,0.0,
1985-08-21 00:00:00+00:00,0.0,0.3398439884185791,0.3320310115814209,0.2647647857666015,1056000,0.0,
1985-08-22 00:00:00+00:00,0.0,0.3398439884185791,0.3320310115814209,0.2647647857666015,662400,0.0,
1985-08-23 00:00:00+00:00,0.0,0.3359380066394806,0.328125,0.2616500854492187,368000,0.0,
1985-08-26 00:00:00+00:00,0.0,0.3359380066394806,0.328125,0.2616500854492187,812800,0.0,
1985-08-27 00:00:00+00:00,0.0,0.3320310115814209,0.328125,0.2616500854492187,1225600,0.0,
1985-08-28 00:00:00+00:00,0.0,0.3320310115814209,0.3242189884185791,0.2585354745388031,1104000,0.0,
1985-08-29 00:00:00+00:00,0.0,0.3320310115814209,0.3242189884185791,0.2585354745388031,915200,0.0,
1985-08-30 00:00:00+00:00,0.0,0.3320310115814209,0.328125,0.2616500854492187,64000,0.0,
1985-09-03 00:00:00+00:00,0.0,0.328125,0.3164060115814209,0.2523053884506225,880000,0.0,
1985-09-04 00:00:00+00:00,0.0,0.3203130066394806,0.3085939884185791,0.2460759878158569,860800,0.0,
1985-09-05 00:00:00+00:00,0.0,0.3125,0.3007810115814209,0.2460759878158569,524800,0.0,
1985-09-06 00:00:00+00:00,0.0,0.3125,0.3007810115814209,0.2491907179355621,793600,0.0,
1985-09-09 00:00:00+00:00,0.0,0.3125,0.3007810115814209,0.2460759878158569,278400,0.0,
1985-09-10 00:00:00+00:00,0.0,0.3085939884185791,0.3007810115814209,0.2429612278938293,156800,0.0,
1985-09-11 00:00:00+00:00,0.0,0.3046880066394806,0.296875,0.2367310971021652,176000,0.0,
1985-09-12 00:00:00+00:00,0.0,0.296875,0.265625,0.2211567759513855,1424000,0.0,
1985-09-13 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,1955200,0.0,
1985-09-16 00:00:00+00:00,0.0,0.28125,0.2734380066394806,0.2180421203374862,272000,0.0,
1985-09-17 00:00:00+00:00,0.0,0.2929689884185791,0.28125,0.2273861914873123,1795200,0.0,
1985-09-18 00:00:00+00:00,0.0,0.3007810115814209,0.2851560115814209,0.23361636698246,361600,0.0,
1985-09-19 00:00:00+00:00,0.0,0.3007810115814209,0.2890630066394806,0.23361636698246,1446400,0.0,
1985-09-20 00:00:00+00:00,0.0,0.2929689884185791,0.2773439884185791,0.2273861914873123,1280000,0.0,
1985-09-23 00:00:00+00:00,0.0,0.28125,0.25,0.2242714911699295,3734400,0.0,
1985-09-24 00:00:00+00:00,0.0,0.2929689884185791,0.265625,0.2118120044469833,1504000,0.0,
1985-09-25 00:00:00+00:00,0.0,0.2734380066394806,0.2539060115814209,0.2086973488330841,1097600,0.0,
1985-09-26 00:00:00+00:00,0.0,0.265625,0.2539060115814209,0.2086973488330841,752000,0.0,
1985-09-30 00:00:00+00:00,0.0,0.2617189884185791,0.2421880066394806,0.1931230276823043,1606400,0.0,
1985-10-01 00:00:00+00:00,0.0,0.2539060115814209,0.2421880066394806,0.2024671286344528,1635200,0.0,
1985-10-02 00:00:00+00:00,0.0,0.2539060115814209,0.2460940033197403,0.1962378174066543,764800,0.0,
1985-10-03 00:00:00+00:00,0.0,0.2734380066394806,0.25,0.2180421203374862,2150400,0.0,
1985-10-04 00:00:00+00:00,0.0,0.2890630066394806,0.2734380066394806,0.2273861914873123,2419200,0.0,
1985-10-07 00:00:00+00:00,0.0,0.296875,0.2851560115814209,0.23361636698246,780800,0.0,
1985-10-08 00:00:00+00:00,0.0,0.2929689884185791,0.2773439884185791,0.2305017262697219,1142400,0.0,
1985-10-09 00:00:00+00:00,0.0,0.3046880066394806,0.28125,0.2398457676172256,1708800,0.0,
1985-10-10 00:00:00+00:00,0.0,0.3242189884185791,0.3046880066394806,0.2523053884506225,2864000,0.0,
1985-10-11 00:00:00+00:00,0.0,0.3203130066394806,0.3085939884185791,0.2523053884506225,569600,0.0,
1985-10-14 00:00:00+00:00,0.0,0.3320310115814209,0.3125,0.2647647857666015,419200,0.0,
1985-10-15 00:00:00+00:00,0.0,0.3398439884185791,0.3164060115814209,0.2523053884506225,2118400,0.0,
1985-10-16 00:00:00+00:00,0.0,0.328125,0.3125,0.2585354745388031,1926400,0.0,
1985-10-17 00:00:00+00:00,0.0,0.328125,0.3242189884185791,0.2585354745388031,1948800,0.0,
1985-10-18 00:00:00+00:00,0.0,0.3320310115814209,0.3164060115814209,0.2585354745388031,3267200,0.0,
1985-10-21 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2523053884506225,150400,0.0,
1985-10-22 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2585354745388031,1244800,0.0,
1985-10-23 00:00:00+00:00,0.0,0.3242189884185791,0.3164060115814209,0.2523053884506225,1190400,0.0,
