date,SDOW_Open,SDOW_High,SDOW_Low,SDOW_Close,SDOW_Volume,SDOW_Dividends,SDOW_Stock Splits
2010-04-07 00:00:00+00:00,15572.48046875,15918.080078125,15464.9599609375,14112.0341796875,78,0.0,
2010-04-08 00:00:00+00:00,15892.48046875,15966.7197265625,15518.7197265625,13972.150390625,71,0.0,
2010-04-09 00:00:00+00:00,15526.400390625,15564.7998046875,15308.7998046875,13719.904296875,67,0.0,
2010-04-12 00:00:00+00:00,15244.7998046875,15316.48046875,15173.1201171875,13710.7314453125,47,0.0,
2010-04-13 00:00:00+00:00,15324.16015625,15513.599609375,15157.759765625,13644.228515625,54,0.0,
2010-04-14 00:00:00+00:00,15068.16015625,15078.400390625,14784.0,13256.6884765625,91,0.0,
2010-04-15 00:00:00+00:00,14850.5595703125,14860.7998046875,14656.0,13164.9619140625,120,0.0,
2010-04-16 00:00:00+00:00,14776.3203125,15360.0,14720.0,13600.6591796875,182,0.0,
2010-04-19 00:00:00+00:00,15321.599609375,15360.0,14891.51953125,13346.119140625,104,0.0,
2010-04-20 00:00:00+00:00,14763.51953125,14912.0,14691.83984375,13272.7392578125,74,0.0,
2010-04-21 00:00:00+00:00,14791.6796875,14955.51953125,14656.0,13236.05078125,101,0.0,
2010-04-22 00:00:00+00:00,15034.8798828125,15178.240234375,14656.0,13178.720703125,93,0.0,
2010-04-23 00:00:00+00:00,14740.48046875,14786.5595703125,14443.51953125,12940.2333984375,123,0.0,
2010-04-26 00:00:00+00:00,14330.8798828125,14417.919921875,14248.9599609375,12915.0078125,52,0.0,
2010-04-27 00:00:00+00:00,14528.0,15303.6796875,14197.759765625,13660.2802734375,180,0.0,
2010-04-28 00:00:00+00:00,15047.6796875,15336.9599609375,14904.3203125,13479.12109375,170,0.0,
2010-04-29 00:00:00+00:00,14830.080078125,14830.080078125,14412.7998046875,13031.9619140625,83,0.0,
2010-04-30 00:00:00+00:00,14471.6796875,15162.8798828125,14338.5595703125,13559.3837890625,214,0.0,
2010-05-03 00:00:00+00:00,14894.080078125,14924.7998046875,14451.2001953125,13031.9619140625,91,0.0,
2010-05-04 00:00:00+00:00,14958.080078125,15546.8798828125,14958.080078125,13820.8037109375,217,0.0,
2010-05-05 00:00:00+00:00,15746.5595703125,15859.2001953125,15334.400390625,14034.0654296875,388,0.0,
2010-05-06 00:00:00+00:00,15802.8798828125,20224.0,12800.0,15343.4541015625,877,0.0,
2010-05-07 00:00:00+00:00,17305.599609375,18457.599609375,16857.599609375,15969.4853515625,827,0.0,
2010-05-10 00:00:00+00:00,15933.4404296875,16212.48046875,15493.1201171875,14079.9267578125,605,0.0,
2010-05-11 00:00:00+00:00,16110.080078125,16156.16015625,15326.7197265625,14217.517578125,277,0.0,
2010-05-12 00:00:00+00:00,15713.2802734375,15731.2001953125,15137.2802734375,13582.3154296875,169,0.0,
2010-05-13 00:00:00+00:00,15311.3603515625,15680.0,15075.83984375,14040.9443359375,199,0.0,
2010-05-14 00:00:00+00:00,15941.1201171875,16693.759765625,15884.7998046875,14662.38671875,355,0.0,
2010-05-17 00:00:00+00:00,16258.5595703125,17162.240234375,16151.0400390625,14602.7646484375,384,0.0,
2010-05-18 00:00:00+00:00,15987.2001953125,16947.19921875,15892.48046875,15056.8095703125,355,0.0,
2010-05-19 00:00:00+00:00,17039.359375,17697.279296875,16770.560546875,15357.2109375,472,0.0,
2010-05-20 00:00:00+00:00,18045.439453125,19000.3203125,17950.720703125,17012.86328125,796,0.0,
2010-05-21 00:00:00+00:00,19755.51953125,19898.880859375,18242.560546875,16379.9560546875,770,0.0,
2010-05-24 00:00:00+00:00,18613.759765625,18990.080078125,18263.0390625,17010.57421875,511,0.0,
2010-05-25 00:00:00+00:00,20177.919921875,20597.759765625,19041.279296875,17056.435546875,880,0.0,
2010-05-26 00:00:00+00:00,18810.880859375,19568.640625,18329.599609375,17453.146484375,493,0.0,
2010-05-27 00:00:00+00:00,18483.19921875,18685.439453125,17758.720703125,15907.5654296875,520,0.0,
2010-05-28 00:00:00+00:00,17856.0,18585.599609375,17832.9609375,16503.783203125,343,0.0,
2010-06-01 00:00:00+00:00,18833.919921875,19018.240234375,17989.119140625,17017.447265625,485,0.0,
2010-06-02 00:00:00+00:00,18700.80078125,18910.720703125,17707.51953125,15866.291015625,437,0.0,
2010-06-03 00:00:00+00:00,17507.83984375,18104.3203125,17408.0,15850.2412109375,233,0.0,
2010-06-04 00:00:00+00:00,18557.439453125,19550.720703125,18457.599609375,17322.435546875,750,0.0,
2010-06-07 00:00:00+00:00,19217.919921875,20075.51953125,19072.0,17943.880859375,588,0.0,
2010-06-08 00:00:00+00:00,19993.599609375,20364.80078125,19197.439453125,17294.919921875,573,0.0,
2010-06-09 00:00:00+00:00,18974.720703125,19640.3203125,18549.759765625,17443.9765625,529,0.0,
2010-06-10 00:00:00+00:00,18636.80078125,18636.80078125,17820.16015625,16033.6904296875,616,0.0,
2010-06-11 00:00:00+00:00,18304.0,18316.80078125,17628.16015625,15790.6171875,479,0.0,
2010-06-14 00:00:00+00:00,17251.83984375,17753.599609375,17024.0,15857.119140625,743,0.0,
2010-06-15 00:00:00+00:00,17346.560546875,17443.83984375,16614.400390625,14916.9267578125,543,0.0,
2010-06-16 00:00:00+00:00,16901.119140625,16944.640625,16535.0390625,14871.0625,389,0.0,
2010-06-17 00:00:00+00:00,16458.240234375,17024.0,16448.0,14770.16796875,348,0.0,
2010-06-18 00:00:00+00:00,16414.720703125,16506.880859375,16258.5595703125,14683.0244140625,183,0.0,
2010-06-21 00:00:00+00:00,15813.1201171875,16665.599609375,15728.6396484375,14724.302734375,674,0.0,
2010-06-22 00:00:00+00:00,16412.16015625,17177.599609375,16204.7998046875,15370.97265625,1078,0.0,
2010-06-23 00:00:00+00:00,17077.759765625,17461.759765625,16765.439453125,15338.8662109375,452,0.0,
2010-06-24 00:00:00+00:00,17369.599609375,17940.48046875,17313.279296875,15978.6513671875,823,0.0,
2010-06-25 00:00:00+00:00,17725.439453125,18206.720703125,17576.9609375,15880.0478515625,388,0.0,
2010-06-28 00:00:00+00:00,17761.279296875,18060.80078125,17587.19921875,16035.98046875,546,0.0,
2010-06-29 00:00:00+00:00,18534.400390625,19619.83984375,18513.919921875,17313.265625,1158,0.0,
2010-06-30 00:00:00+00:00,19456.0,19993.599609375,19107.83984375,17794.828125,502,0.0,
2010-07-01 00:00:00+00:00,19898.880859375,20802.560546875,19814.400390625,18060.83203125,747,0.0,
2010-07-02 00:00:00+00:00,20037.119140625,20851.19921875,19901.439453125,18301.611328125,550,0.0,
2010-07-06 00:00:00+00:00,19727.359375,20544.0,19356.16015625,17975.984375,386,0.0,
2010-07-07 00:00:00+00:00,20001.279296875,20021.759765625,18283.51953125,16439.580078125,392,0.0,
2010-07-08 00:00:00+00:00,17981.439453125,18247.6796875,17661.439453125,15820.42578125,866,0.0,
2010-07-09 00:00:00+00:00,17684.48046875,17758.720703125,17326.080078125,15542.95703125,582,0.0,
2010-07-12 00:00:00+00:00,17451.51953125,17592.3203125,17249.279296875,15453.521484375,261,0.0,
2010-07-13 00:00:00+00:00,16778.240234375,16791.0390625,16291.83984375,14781.6318359375,304,0.0,
2010-07-14 00:00:00+00:00,16622.080078125,16798.720703125,16340.48046875,14786.21875,559,0.0,
2010-07-15 00:00:00+00:00,16517.119140625,17098.240234375,16448.0,14802.2705078125,405,0.0,
2010-07-16 00:00:00+00:00,16849.919921875,17856.0,16785.919921875,15884.634765625,678,0.0,
2010-07-19 00:00:00+00:00,17556.48046875,17894.400390625,17315.83984375,15648.44140625,667,0.0,
2010-07-20 00:00:00+00:00,18232.3203125,18232.3203125,17052.16015625,15318.23046875,519,0.0,
2010-07-21 00:00:00+00:00,16906.240234375,17884.16015625,16896.0,15779.15234375,422,0.0,
2010-07-22 00:00:00+00:00,17111.0390625,17116.16015625,16350.7197265625,14838.9609375,939,0.0,
2010-07-23 00:00:00+00:00,16634.880859375,16719.359375,15984.6396484375,14384.9189453125,801,0.0,
2010-07-26 00:00:00+00:00,16007.6796875,16104.9599609375,15590.400390625,13979.03125,593,0.0,
2010-07-27 00:00:00+00:00,15375.3603515625,15736.3203125,15360.0,13923.994140625,475,0.0,
2010-07-28 00:00:00+00:00,15631.3603515625,15869.4404296875,15493.1201171875,14045.53125,503,0.0,
2010-07-29 00:00:00+00:00,15447.0400390625,16192.0,15334.400390625,14217.517578125,528,0.0,
2010-07-30 00:00:00+00:00,16279.0400390625,16394.240234375,15672.3203125,14203.7568359375,455,0.0,
2010-08-02 00:00:00+00:00,15232.0,15321.599609375,14830.080078125,13369.052734375,608,0.0,
2010-08-03 00:00:00+00:00,15047.6796875,15203.83984375,14932.48046875,13527.279296875,522,0.0,
2010-08-04 00:00:00+00:00,14988.7998046875,15073.2802734375,14743.0400390625,13293.3759765625,290,0.0,
2010-08-05 00:00:00+00:00,15075.83984375,15124.48046875,14873.599609375,13323.1884765625,313,0.0,
2010-08-06 00:00:00+00:00,15290.8798828125,15521.2802734375,14937.599609375,13391.984375,640,0.0,
2010-08-09 00:00:00+00:00,14822.400390625,14955.51953125,14663.6796875,13224.5830078125,340,0.0,
2010-08-10 00:00:00+00:00,15093.759765625,15334.400390625,14668.7998046875,13428.6767578125,461,0.0,
2010-08-11 00:00:00+00:00,15552.0,16112.6396484375,15552.0,14329.8818359375,621,0.0,
2010-08-12 00:00:00+00:00,16611.83984375,16640.0,16140.7998046875,14623.404296875,433,0.0,
2010-08-13 00:00:00+00:00,16460.80078125,16486.400390625,16166.400390625,14685.3173828125,326,0.0,
2010-08-16 00:00:00+00:00,16629.759765625,16788.48046875,16294.400390625,14719.716796875,245,0.0,
2010-08-17 00:00:00+00:00,16064.0,16192.0,15544.3203125,14267.9658203125,297,0.0,
2010-08-18 00:00:00+00:00,15943.6796875,16192.0,15559.6796875,14157.896484375,238,0.0,
2010-08-19 00:00:00+00:00,16035.83984375,16701.439453125,15930.8798828125,14710.5458984375,622,0.0,
2010-08-20 00:00:00+00:00,16627.19921875,17049.599609375,16591.359375,15013.23828125,322,0.0,
2010-08-23 00:00:00+00:00,16535.0390625,16957.439453125,16312.3203125,15166.8779296875,306,0.0,
2010-08-24 00:00:00+00:00,17456.640625,17840.640625,17246.720703125,15760.8076171875,667,0.0,
2010-08-25 00:00:00+00:00,17873.919921875,18109.439453125,17326.080078125,15673.66796875,531,0.0,
2010-08-26 00:00:00+00:00,17318.400390625,17968.640625,17267.19921875,16024.5185546875,397,0.0,
2010-08-27 00:00:00+00:00,17538.560546875,18101.759765625,16947.19921875,15201.279296875,706,0.0,
2010-08-30 00:00:00+00:00,17134.080078125,17671.6796875,16990.720703125,15790.6171875,280,0.0,
2010-08-31 00:00:00+00:00,17817.599609375,18004.48046875,17333.759765625,15825.0126953125,743,0.0,
2010-09-01 00:00:00+00:00,17026.560546875,17062.400390625,16245.759765625,14602.7646484375,640,0.0,
2010-09-02 00:00:00+00:00,16212.48046875,16366.080078125,16051.2001953125,14378.0390625,261,0.0,
2010-09-03 00:00:00+00:00,15592.9599609375,15838.7197265625,15426.5595703125,13850.6142578125,427,0.0,
2010-09-07 00:00:00+00:00,15656.9599609375,15953.919921875,15592.9599609375,14242.7412109375,221,0.0,
2010-09-08 00:00:00+00:00,15836.16015625,15836.16015625,15505.919921875,14070.7529296875,262,0.0,
2010-09-09 00:00:00+00:00,15224.3203125,15700.48046875,15224.3203125,13956.099609375,229,0.0,
2010-09-10 00:00:00+00:00,15475.2001953125,15587.83984375,15326.7197265625,13754.3017578125,105,0.0,
2010-09-13 00:00:00+00:00,14950.400390625,15214.080078125,14871.0400390625,13421.7958984375,245,0.0,
2010-09-14 00:00:00+00:00,15060.48046875,15155.2001953125,14784.0,13479.12109375,308,0.0,
2010-09-15 00:00:00+00:00,15165.4404296875,15237.1201171875,14781.4404296875,13286.4990234375,293,0.0,
2010-09-16 00:00:00+00:00,14945.2802734375,15032.3203125,14717.4404296875,13183.30859375,336,0.0,
2010-09-17 00:00:00+00:00,14581.759765625,14853.1201171875,14520.3203125,13183.30859375,261,0.0,
2010-09-20 00:00:00+00:00,14566.400390625,14622.7197265625,14000.6396484375,12628.3662109375,520,0.0,
2010-09-21 00:00:00+00:00,14059.51953125,14184.9599609375,13777.919921875,12589.3828125,411,0.0,
2010-09-22 00:00:00+00:00,14082.5595703125,14254.080078125,13905.919921875,12658.17578125,465,0.0,
2010-09-23 00:00:00+00:00,14451.2001953125,14528.0,14054.400390625,12880.609375,413,0.0,
2010-09-24 00:00:00+00:00,13982.7197265625,14013.4404296875,13621.759765625,12227.0654296875,367,0.0,
2010-09-27 00:00:00+00:00,13649.919921875,13824.0,13598.7197265625,12371.5341796875,299,0.0,
2010-09-28 00:00:00+00:00,13719.0400390625,14123.51953125,13537.2802734375,12211.01171875,460,0.0,
2010-09-29 00:00:00+00:00,13757.4404296875,13849.599609375,13598.7197265625,12316.4951171875,175,0.0,
2010-09-30 00:00:00+00:00,13524.48046875,14067.2001953125,13306.8798828125,12440.326171875,725,0.0,
2010-10-01 00:00:00+00:00,13662.7197265625,13921.2802734375,13601.2802734375,12245.41015625,302,0.0,
2010-10-04 00:00:00+00:00,13821.4404296875,14179.83984375,13634.5595703125,12534.345703125,399,0.0,
2010-10-05 00:00:00+00:00,13716.48046875,13739.51953125,13194.240234375,11910.6103515625,454,0.0,
2010-10-06 00:00:00+00:00,13291.51953125,13340.16015625,13145.599609375,11802.833984375,288,0.0,
2010-10-07 00:00:00+00:00,13056.0,13432.3203125,13032.9599609375,11860.162109375,436,0.0,
2010-10-08 00:00:00+00:00,13209.599609375,13281.2802734375,12943.3603515625,11676.70703125,309,0.0,
2010-10-11 00:00:00+00:00,12958.7197265625,13112.3203125,12943.3603515625,11635.43359375,133,0.0,
2010-10-12 00:00:00+00:00,13181.4404296875,13350.400390625,12851.2001953125,11628.552734375,513,0.0,
2010-10-13 00:00:00+00:00,12792.3203125,12833.2802734375,12490.240234375,11376.3076171875,685,0.0,
2010-10-14 00:00:00+00:00,12697.599609375,12951.0400390625,12661.759765625,11378.6005859375,405,0.0,
2010-10-15 00:00:00+00:00,12549.1201171875,12984.3203125,12531.2001953125,11474.91015625,392,0.0,
2010-10-18 00:00:00+00:00,12797.4404296875,12830.7197265625,12480.0,11241.01171875,387,0.0,
2010-10-19 00:00:00+00:00,12915.2001953125,13286.400390625,12792.3203125,11706.5185546875,626,0.0,
2010-10-20 00:00:00+00:00,13007.3603515625,13009.919921875,12464.6396484375,11316.68359375,539,0.0,
2010-10-21 00:00:00+00:00,12439.0400390625,12753.919921875,12249.599609375,11167.630859375,345,0.0,
2010-10-22 00:00:00+00:00,12464.6396484375,12597.759765625,12439.0400390625,11224.9580078125,194,0.0,
2010-10-25 00:00:00+00:00,12346.8798828125,12426.240234375,12060.16015625,11110.3017578125,345,0.0,
2010-10-26 00:00:00+00:00,12595.2001953125,12643.83984375,12352.0,11121.7685546875,231,0.0,
2010-10-27 00:00:00+00:00,12664.3203125,12876.7998046875,12508.16015625,11229.5458984375,634,0.0,
2010-10-28 00:00:00+00:00,12387.83984375,12789.759765625,12375.0400390625,11293.751953125,312,0.0,
2010-10-29 00:00:00+00:00,12641.2802734375,12705.2802734375,12515.83984375,11250.1845703125,251,0.0,
2010-11-01 00:00:00+00:00,12426.240234375,12751.3603515625,12165.1201171875,11236.42578125,474,0.0,
2010-11-02 00:00:00+00:00,12290.5595703125,12352.0,12221.4404296875,11043.7998046875,307,0.0,
2010-11-03 00:00:00+00:00,12280.3203125,12610.5595703125,12188.16015625,10952.072265625,347,0.0,
2010-11-04 00:00:00+00:00,11865.599609375,11893.759765625,11486.7197265625,10326.04296875,795,0.0,
2010-11-05 00:00:00+00:00,11517.4404296875,11614.7197265625,11456.0,10287.0625,283,0.0,
2010-11-08 00:00:00+00:00,11578.8798828125,11699.2001953125,11553.2802734375,10365.0283203125,267,0.0,
2010-11-09 00:00:00+00:00,11514.8798828125,11863.0400390625,11512.3203125,10516.3779296875,470,0.0,
2010-11-10 00:00:00+00:00,11760.6396484375,11998.7197265625,11681.2802734375,10495.7373046875,527,0.0,
2010-11-11 00:00:00+00:00,11980.7998046875,12075.51953125,11880.9599609375,10681.484375,244,0.0,
2010-11-12 00:00:00+00:00,12111.3603515625,12364.7998046875,11952.6396484375,10938.3154296875,496,0.0,
2010-11-15 00:00:00+00:00,12144.6396484375,12198.400390625,11929.599609375,10906.208984375,320,0.0,
2010-11-16 00:00:00+00:00,12405.759765625,12887.0400390625,12377.599609375,11399.23828125,825,0.0,
2010-11-17 00:00:00+00:00,12705.2802734375,12820.48046875,12654.080078125,11408.4111328125,227,0.0,
2010-11-18 00:00:00+00:00,12439.0400390625,12439.0400390625,12096.0,10908.50390625,422,0.0,
2010-11-19 00:00:00+00:00,12231.6796875,12364.7998046875,12090.8798828125,10842.0029296875,332,0.0,
2010-11-22 00:00:00+00:00,12241.919921875,12551.6796875,12144.6396484375,10899.33203125,399,0.0,
2010-11-23 00:00:00+00:00,12503.0400390625,12774.400390625,12492.7998046875,11305.2177734375,870,0.0,
2010-11-24 00:00:00+00:00,12410.8798828125,12462.080078125,12088.3203125,10862.640625,379,0.0,
2010-11-26 00:00:00+00:00,12426.240234375,12497.919921875,12290.5595703125,11117.181640625,245,0.0,
2010-11-29 00:00:00+00:00,12648.9599609375,12930.5595703125,12446.7197265625,11202.025390625,636,0.0,
2010-11-30 00:00:00+00:00,12853.759765625,12876.7998046875,12485.1201171875,11337.3232421875,561,0.0,
2010-12-01 00:00:00+00:00,12124.16015625,12170.240234375,11735.0400390625,10592.0498046875,634,0.0,
2010-12-02 00:00:00+00:00,11773.4404296875,11778.5595703125,11440.6396484375,10287.0625,466,0.0,
2010-12-03 00:00:00+00:00,11645.4404296875,11645.4404296875,11394.5595703125,10234.318359375,444,0.0,
2010-12-06 00:00:00+00:00,11435.51953125,11507.2001953125,11389.4404296875,10280.18359375,375,0.0,
2010-12-07 00:00:00+00:00,11200.0,11489.2802734375,11184.6396484375,10282.4765625,439,0.0,
2010-12-08 00:00:00+00:00,11491.83984375,11560.9599609375,11397.1201171875,10225.146484375,218,0.0,
2010-12-09 00:00:00+00:00,11302.400390625,11540.48046875,11284.48046875,10238.9052734375,425,0.0,
2010-12-10 00:00:00+00:00,11379.2001953125,11456.0,11299.83984375,10142.59375,264,0.0,
2010-12-13 00:00:00+00:00,11189.759765625,11264.0,11092.48046875,10069.2119140625,205,0.0,
2010-12-14 00:00:00+00:00,11228.16015625,11228.16015625,10982.400390625,9940.794921875,363,0.0,
2010-12-15 00:00:00+00:00,11123.2001953125,11179.51953125,10969.599609375,9975.19140625,455,0.0,
2010-12-16 00:00:00+00:00,11107.83984375,11251.2001953125,10992.6396484375,9876.587890625,241,0.0,
2010-12-17 00:00:00+00:00,11069.4404296875,11171.83984375,11023.3603515625,9888.0556640625,214,0.0,
2010-12-20 00:00:00+00:00,10995.2001953125,11187.2001953125,10974.7197265625,9931.625,179,0.0,
2010-12-21 00:00:00+00:00,10982.400390625,11023.3603515625,10880.0,9787.154296875,229,0.0,
2010-12-22 00:00:00+00:00,10918.400390625,10936.3203125,10831.3603515625,9713.775390625,136,0.0,
2010-12-23 00:00:00+00:00,10828.7998046875,10895.3603515625,10800.6396484375,9677.083984375,108,0.0,
2010-12-27 00:00:00+00:00,10887.6796875,10969.599609375,10841.599609375,9722.9462890625,149,0.0,
2010-12-28 00:00:00+00:00,10792.9599609375,10900.48046875,10764.7998046875,9674.7900390625,106,0.0,
2010-12-29 00:00:00+00:00,10744.3203125,10759.6796875,10667.51953125,9635.8076171875,188,0.0,
2010-12-30 00:00:00+00:00,10790.400390625,10854.400390625,10744.3203125,9681.671875,116,0.0,
2010-12-31 00:00:00+00:00,10851.83984375,10918.400390625,10739.2001953125,9651.8603515625,100,0.0,
2011-01-03 00:00:00+00:00,10524.16015625,10547.2001953125,10421.759765625,9443.1865234375,571,0.0,
2011-01-04 00:00:00+00:00,10447.3603515625,10621.4404296875,10447.3603515625,9385.8544921875,387,0.0,
2011-01-05 00:00:00+00:00,10567.6796875,10575.3603515625,10337.2802734375,9305.595703125,324,0.0,
2011-01-06 00:00:00+00:00,10344.9599609375,10513.919921875,10334.7197265625,9353.751953125,395,0.0,
2011-01-07 00:00:00+00:00,10419.2001953125,10698.240234375,10375.6796875,9401.90625,475,0.0,
2011-01-10 00:00:00+00:00,10608.6396484375,10754.5595703125,10554.8798828125,9466.1142578125,133,0.0,
2011-01-11 00:00:00+00:00,10483.2001953125,10593.2802734375,10414.080078125,9411.0791015625,327,0.0,
2011-01-12 00:00:00+00:00,10344.9599609375,10357.759765625,10211.83984375,9206.9892578125,393,0.0,
2011-01-13 00:00:00+00:00,10275.83984375,10408.9599609375,10275.83984375,9262.0234375,148,0.0,
2011-01-14 00:00:00+00:00,10414.080078125,10414.080078125,10176.0,9133.6083984375,343,0.0,
2011-01-18 00:00:00+00:00,10183.6796875,10183.6796875,10001.919921875,9007.484375,221,0.0,
2011-01-19 00:00:00+00:00,10017.2802734375,10137.599609375,9989.1201171875,9023.5361328125,369,0.0,
2011-01-20 00:00:00+00:00,10173.4404296875,10275.83984375,10032.6396484375,9028.1220703125,471,0.0,
2011-01-21 00:00:00+00:00,9904.6396484375,10012.16015625,9876.48046875,8920.34765625,258,0.0,
2011-01-24 00:00:00+00:00,9989.1201171875,9989.1201171875,9679.3603515625,8674.98046875,713,0.0,
2011-01-25 00:00:00+00:00,9763.83984375,9871.3603515625,9669.1201171875,8679.5654296875,646,0.0,
2011-01-26 00:00:00+00:00,9687.0400390625,9712.6396484375,9579.51953125,8656.6328125,588,0.0,
2011-01-27 00:00:00+00:00,9666.5595703125,9697.2802734375,9587.2001953125,8658.92578125,233,0.0,
2011-01-28 00:00:00+00:00,9656.3203125,10109.4404296875,9615.3603515625,8998.3115234375,930,0.0,
2011-01-31 00:00:00+00:00,10001.919921875,10063.3603515625,9889.2802734375,8858.431640625,520,0.0,
2011-02-01 00:00:00+00:00,9735.6796875,9771.51953125,9484.7998046875,8525.9248046875,639,0.0,
2011-02-02 00:00:00+00:00,9584.6396484375,9584.6396484375,9466.8798828125,8514.4599609375,300,0.0,
2011-02-03 00:00:00+00:00,9541.1201171875,9635.83984375,9413.1201171875,8461.716796875,231,0.0,
2011-02-04 00:00:00+00:00,9436.16015625,9518.080078125,9392.6396484375,8415.853515625,186,0.0,
2011-02-07 00:00:00+00:00,9331.2001953125,9333.759765625,9157.1201171875,8262.2119140625,272,0.0,
2011-02-08 00:00:00+00:00,9195.51953125,9223.6796875,9031.6796875,8101.693359375,205,0.0,
2011-02-09 00:00:00+00:00,9064.9599609375,9128.9599609375,8995.83984375,8076.46728515625,334,0.0,
2011-02-10 00:00:00+00:00,9136.6396484375,9195.51953125,9031.6796875,8099.39892578125,379,0.0,
2011-02-11 00:00:00+00:00,9128.9599609375,9128.9599609375,8919.0400390625,8009.96533203125,316,0.0,
2011-02-14 00:00:00+00:00,8954.8798828125,9003.51953125,8919.0400390625,8003.0859375,137,0.0,
2011-02-15 00:00:00+00:00,9006.080078125,9090.5595703125,8939.51953125,8081.0546875,338,0.0,
2011-02-16 00:00:00+00:00,8962.5595703125,8985.599609375,8842.240234375,7945.75732421875,339,0.0,
2011-02-17 00:00:00+00:00,8931.83984375,8934.400390625,8780.7998046875,7890.72216796875,196,0.0,
2011-02-18 00:00:00+00:00,8788.48046875,8811.51953125,8652.7998046875,7750.84130859375,326,0.0,
2011-02-22 00:00:00+00:00,8855.0400390625,9088.0,8729.599609375,8071.8828125,1030,0.0,
2011-02-23 00:00:00+00:00,9052.16015625,9346.5595703125,9041.919921875,8275.97265625,548,0.0,
2011-02-24 00:00:00+00:00,9269.759765625,9528.3203125,9203.2001953125,8360.81640625,687,0.0,
