date,DEO_Open,DEO_High,DEO_Low,DEO_Close,DEO_Volume,DEO_Dividends,DEO_Stock Splits
1991-05-22 00:00:00+00:00,0.0,26.875,26.5,10.07868766784668,237300,0.0,
1991-05-23 00:00:00+00:00,0.0,27.375,26.875,10.315277099609377,273500,0.0,
1991-05-24 00:00:00+00:00,0.0,27.375,27.125,10.315277099609377,166700,0.0,
1991-05-28 00:00:00+00:00,0.0,27.875,27.375,10.50454807281494,378800,0.0,
1991-05-29 00:00:00+00:00,0.0,27.75,27.5,10.457231521606444,278600,0.0,
1991-05-30 00:00:00+00:00,0.0,27.625,26.875,10.220640182495115,309300,0.0,
1991-05-31 00:00:00+00:00,0.0,27.25,26.375,10.031370162963867,467900,0.0,
1991-06-03 00:00:00+00:00,0.0,26.625,26.125,9.984055519104004,550800,0.0,
1991-06-04 00:00:00+00:00,0.0,26.5,26.0,9.936735153198242,460100,0.0,
1991-06-05 00:00:00+00:00,0.0,26.75,26.25,9.984055519104004,293100,0.0,
1991-06-06 00:00:00+00:00,0.0,26.625,26.25,9.984055519104004,234400,0.0,
1991-06-07 00:00:00+00:00,0.0,26.25,25.125,9.70014762878418,449000,0.0,
1991-06-10 00:00:00+00:00,0.0,25.875,25.5,9.747459411621094,335400,0.0,
1991-06-11 00:00:00+00:00,0.0,26.0,25.75,9.794779777526855,425700,0.0,
1991-06-12 00:00:00+00:00,0.0,25.875,25.375,9.652824401855469,396600,0.0,
1991-06-13 00:00:00+00:00,0.0,25.625,25.25,9.652824401855469,309000,0.0,
1991-06-14 00:00:00+00:00,0.0,25.625,25.25,9.605510711669922,356300,0.0,
1991-06-17 00:00:00+00:00,0.0,25.875,24.625,9.32160186767578,625400,0.0,
1991-06-18 00:00:00+00:00,0.0,24.75,24.375,9.32160186767578,602400,0.0,
1991-06-19 00:00:00+00:00,0.0,25.125,24.625,9.463558197021484,542400,0.0,
1991-06-20 00:00:00+00:00,0.0,25.125,24.75,9.41623878479004,335100,0.0,
1991-06-21 00:00:00+00:00,0.0,24.875,24.625,9.32160186767578,222000,0.0,
1991-06-24 00:00:00+00:00,0.0,24.75,24.375,9.226966857910156,252600,0.0,
1991-06-25 00:00:00+00:00,0.0,24.75,24.375,9.32160186767578,310000,0.0,
1991-06-26 00:00:00+00:00,0.0,24.375,24.0,9.085013389587402,339400,0.0,
1991-06-27 00:00:00+00:00,0.0,24.5,24.25,9.226966857910156,208000,0.0,
1991-06-28 00:00:00+00:00,0.0,23.75,23.375,8.943059921264648,423000,0.0,
1991-07-01 00:00:00+00:00,0.0,24.375,23.75,9.226966857910156,255800,0.0,
1991-07-02 00:00:00+00:00,0.0,24.375,24.0,9.132332801818848,322200,0.0,
1991-07-03 00:00:00+00:00,0.0,24.125,23.875,9.085013389587402,128800,0.0,
1991-07-05 00:00:00+00:00,0.0,24.75,24.5,9.368921279907228,127300,0.0,
1991-07-08 00:00:00+00:00,0.0,24.75,24.5,9.368921279907228,202700,0.0,
1991-07-09 00:00:00+00:00,0.0,25.25,24.5,9.32160186767578,180200,0.0,
1991-07-10 00:00:00+00:00,0.0,25.125,24.75,9.463558197021484,255700,0.0,
1991-07-11 00:00:00+00:00,0.0,25.375,24.625,9.368921279907228,247800,0.0,
1991-07-12 00:00:00+00:00,0.0,26.25,25.5,9.936735153198242,408200,0.0,
1991-07-15 00:00:00+00:00,0.0,26.25,26.0,9.889418601989746,195000,0.0,
1991-07-16 00:00:00+00:00,0.0,26.5,26.25,9.984055519104004,260100,0.0,
1991-07-17 00:00:00+00:00,0.0,26.625,26.0,9.984055519104004,248000,0.0,
1991-07-18 00:00:00+00:00,0.0,26.75,26.375,10.031370162963867,295700,0.0,
1991-07-19 00:00:00+00:00,0.0,26.625,25.75,9.794779777526855,310000,0.0,
1991-07-22 00:00:00+00:00,0.0,26.25,25.875,9.889418601989746,348800,0.0,
1991-07-23 00:00:00+00:00,0.0,26.75,26.375,10.07868766784668,401400,0.0,
1991-07-24 00:00:00+00:00,0.0,26.875,26.5,10.07868766784668,314100,0.0,
1991-07-25 00:00:00+00:00,0.0,26.625,26.25,10.031370162963867,99400,0.0,
1991-07-26 00:00:00+00:00,0.0,26.625,26.25,9.936735153198242,232600,0.0,
1991-07-29 00:00:00+00:00,0.0,26.5,26.125,9.984055519104004,97200,0.0,
1991-07-30 00:00:00+00:00,0.0,26.625,26.375,10.07868766784668,110200,0.0,
1991-07-31 00:00:00+00:00,0.0,26.75,26.5,10.031370162963867,427700,0.0,
1991-08-01 00:00:00+00:00,0.0,26.625,26.5,10.031370162963867,157800,0.0,
1991-08-02 00:00:00+00:00,0.0,27.0,26.75,10.173322677612305,279400,0.0,
1991-08-05 00:00:00+00:00,0.0,26.875,26.625,10.226325035095217,105700,0.388,
1991-08-06 00:00:00+00:00,0.0,27.125,26.75,10.370361328125,429900,0.0,
1991-08-07 00:00:00+00:00,0.0,27.0,26.75,10.274335861206056,260800,0.0,
1991-08-08 00:00:00+00:00,0.0,27.125,26.75,10.370361328125,184600,0.0,
1991-08-09 00:00:00+00:00,0.0,27.125,26.75,10.322348594665527,249700,0.0,
1991-08-12 00:00:00+00:00,0.0,27.0,26.75,10.370361328125,137200,0.0,
1991-08-13 00:00:00+00:00,0.0,27.875,27.25,10.6104154586792,380700,0.0,
1991-08-14 00:00:00+00:00,0.0,28.0,26.75,10.658424377441406,224000,0.0,
1991-08-15 00:00:00+00:00,0.0,27.875,27.0,10.418370246887209,99900,0.0,
1991-08-16 00:00:00+00:00,0.0,27.375,27.0,10.370361328125,91200,0.0,
1991-08-19 00:00:00+00:00,0.0,26.25,25.625,9.986271858215332,277200,0.0,
1991-08-20 00:00:00+00:00,0.0,26.5,26.0,10.08229637145996,262900,0.0,
1991-08-21 00:00:00+00:00,0.0,27.375,26.75,10.514395713806152,347900,0.0,
1991-08-22 00:00:00+00:00,0.0,28.125,27.375,10.706438064575195,648300,0.0,
1991-08-23 00:00:00+00:00,0.0,27.875,27.625,10.6104154586792,230200,0.0,
1991-08-26 00:00:00+00:00,0.0,27.75,27.375,10.514395713806152,85200,0.0,
1991-08-27 00:00:00+00:00,0.0,27.625,27.125,10.466383934020996,160500,0.0,
1991-08-28 00:00:00+00:00,0.0,27.875,27.5,10.658424377441406,304700,0.0,
1991-08-29 00:00:00+00:00,0.0,28.0,27.625,10.6104154586792,220400,0.0,
1991-08-30 00:00:00+00:00,0.0,27.875,27.625,10.658424377441406,102000,0.0,
1991-09-03 00:00:00+00:00,0.0,28.375,27.875,10.706438064575195,288200,0.0,
1991-09-04 00:00:00+00:00,0.0,28.375,28.0,10.802456855773926,284000,0.0,
1991-09-05 00:00:00+00:00,0.0,28.75,28.25,10.898481369018556,424800,0.0,
1991-09-06 00:00:00+00:00,0.0,28.875,28.375,10.99450397491455,301500,0.0,
1991-09-09 00:00:00+00:00,0.0,29.0,28.625,11.090521812438965,372900,0.0,
1991-09-10 00:00:00+00:00,0.0,28.875,28.25,10.898481369018556,273500,0.0,
1991-09-11 00:00:00+00:00,0.0,28.5,28.125,10.946492195129396,246500,0.0,
1991-09-12 00:00:00+00:00,0.0,29.375,28.75,11.23455810546875,548000,0.0,
1991-09-13 00:00:00+00:00,0.0,29.25,28.5,10.99450397491455,271400,0.0,
1991-09-16 00:00:00+00:00,0.0,28.625,28.0,10.946492195129396,263100,0.0,
1991-09-17 00:00:00+00:00,0.0,28.5,28.0,10.898481369018556,242300,0.0,
1991-09-18 00:00:00+00:00,0.0,28.0,27.625,10.6104154586792,177400,0.0,
1991-09-19 00:00:00+00:00,0.0,28.0,27.625,10.75444507598877,261300,0.0,
1991-09-20 00:00:00+00:00,0.0,28.375,28.0,10.802456855773926,287400,0.0,
1991-09-23 00:00:00+00:00,0.0,28.375,27.875,10.75444507598877,203500,0.0,
1991-09-24 00:00:00+00:00,0.0,28.125,27.875,10.75444507598877,248700,0.0,
1991-09-25 00:00:00+00:00,0.0,28.125,27.75,10.75444507598877,101500,0.0,
1991-09-26 00:00:00+00:00,0.0,27.875,27.625,10.6104154586792,108200,0.0,
1991-09-27 00:00:00+00:00,0.0,28.125,27.875,10.75444507598877,220500,0.0,
1991-09-30 00:00:00+00:00,0.0,28.625,28.25,10.946492195129396,258600,0.0,
1991-10-01 00:00:00+00:00,0.0,29.0,28.75,11.090521812438965,223200,0.0,
1991-10-02 00:00:00+00:00,0.0,29.5,29.125,11.282565116882324,453100,0.0,
1991-10-03 00:00:00+00:00,0.0,29.625,29.375,11.330577850341797,287300,0.0,
1991-10-04 00:00:00+00:00,0.0,29.625,29.25,11.330577850341797,255100,0.0,
1991-10-07 00:00:00+00:00,0.0,29.375,29.0,11.138532638549805,219200,0.0,
1991-10-08 00:00:00+00:00,0.0,29.25,28.875,11.138532638549805,134400,0.0,
1991-10-09 00:00:00+00:00,0.0,29.25,28.625,11.090521812438965,494600,0.0,
1991-10-10 00:00:00+00:00,0.0,29.375,29.125,11.282565116882324,503700,0.0,
1991-10-11 00:00:00+00:00,0.0,29.5,29.0,11.186546325683594,91000,0.0,
1991-10-14 00:00:00+00:00,0.0,29.125,28.875,11.138532638549805,127600,0.0,
1991-10-15 00:00:00+00:00,0.0,29.125,28.75,11.138532638549805,116500,0.0,
1991-10-16 00:00:00+00:00,0.0,29.125,28.875,11.138532638549805,121900,0.0,
1991-10-17 00:00:00+00:00,0.0,29.125,28.875,11.138532638549805,237900,0.0,
1991-10-18 00:00:00+00:00,0.0,29.5,29.25,11.282565116882324,219000,0.0,
1991-10-21 00:00:00+00:00,0.0,29.375,28.75,11.090521812438965,194800,0.0,
1991-10-22 00:00:00+00:00,0.0,29.125,28.75,11.042510986328123,206400,0.0,
1991-10-23 00:00:00+00:00,0.0,29.0,28.5,10.99450397491455,212500,0.0,
1991-10-24 00:00:00+00:00,0.0,29.125,28.625,11.042510986328123,221700,0.0,
1991-10-25 00:00:00+00:00,0.0,29.0,28.625,10.99450397491455,151700,0.0,
1991-10-28 00:00:00+00:00,0.0,29.0,28.625,11.090521812438965,122200,0.0,
1991-10-29 00:00:00+00:00,0.0,29.125,28.75,11.090521812438965,251700,0.0,
1991-10-30 00:00:00+00:00,0.0,29.625,29.25,11.330577850341797,312100,0.0,
1991-10-31 00:00:00+00:00,0.0,29.625,29.5,11.330577850341797,87300,0.0,
1991-11-01 00:00:00+00:00,0.0,29.875,29.625,11.42660140991211,222400,0.0,
1991-11-04 00:00:00+00:00,0.0,30.0,29.75,11.42660140991211,235800,0.0,
1991-11-05 00:00:00+00:00,0.0,30.0,28.875,11.474613189697266,293000,0.0,
1991-11-06 00:00:00+00:00,0.0,30.125,29.875,11.522625923156738,300500,0.0,
1991-11-07 00:00:00+00:00,0.0,30.875,30.0,11.570632934570312,248000,0.0,
1991-11-08 00:00:00+00:00,0.0,30.25,30.0,11.570632934570312,403100,0.0,
1991-11-11 00:00:00+00:00,30.375,30.5,30.25,11.618644714355469,398500,0.0,
1991-11-12 00:00:00+00:00,30.625,30.625,30.25,11.66665744781494,290600,0.0,
1991-11-13 00:00:00+00:00,30.25,30.5,30.125,11.66665744781494,256900,0.0,
1991-11-14 00:00:00+00:00,30.5,30.625,30.375,11.714666366577148,173400,0.0,
1991-11-15 00:00:00+00:00,30.375,30.5,29.0,11.23455810546875,232200,0.0,
1991-11-18 00:00:00+00:00,30.0,30.25,29.75,11.618644714355469,468300,0.0,
1991-11-19 00:00:00+00:00,29.75,29.75,29.25,11.330577850341797,436900,0.0,
1991-11-20 00:00:00+00:00,29.625,29.75,29.5,11.330577850341797,215200,0.0,
1991-11-21 00:00:00+00:00,29.5,30.0,29.5,11.42660140991211,189800,0.0,
1991-11-22 00:00:00+00:00,29.875,30.125,29.5,11.378589630126951,147700,0.0,
1991-11-25 00:00:00+00:00,29.75,29.875,29.625,11.42660140991211,132700,0.0,
1991-11-26 00:00:00+00:00,30.0,30.125,29.75,11.42660140991211,292100,0.0,
1991-11-27 00:00:00+00:00,29.75,29.875,29.5,11.330577850341797,64700,0.0,
1991-11-29 00:00:00+00:00,29.0,29.125,28.75,11.090521812438965,125200,0.0,
1991-12-02 00:00:00+00:00,28.875,29.375,28.75,11.23455810546875,260400,0.0,
1991-12-03 00:00:00+00:00,29.125,29.125,29.0,11.186546325683594,126100,0.0,
1991-12-04 00:00:00+00:00,30.0,30.125,29.75,11.522625923156738,307500,0.0,
1991-12-05 00:00:00+00:00,30.0,30.25,30.0,11.570632934570312,133800,0.0,
1991-12-06 00:00:00+00:00,30.625,30.875,30.625,11.810687065124512,221300,0.0,
1991-12-09 00:00:00+00:00,31.0,31.375,30.625,11.954719543457031,253800,0.0,
1991-12-10 00:00:00+00:00,30.75,30.875,30.625,11.810687065124512,96500,0.0,
1991-12-11 00:00:00+00:00,30.75,30.75,30.125,11.66665744781494,170400,0.0,
1991-12-12 00:00:00+00:00,30.5,30.875,30.5,11.810687065124512,160100,0.0,
1991-12-13 00:00:00+00:00,31.0,31.0,30.625,11.810687065124512,198800,0.0,
1991-12-16 00:00:00+00:00,30.875,31.0,30.75,11.85869312286377,93800,0.0,
1991-12-17 00:00:00+00:00,30.875,31.125,30.875,11.85869312286377,113400,0.0,
1991-12-18 00:00:00+00:00,31.0,31.25,31.0,12.002730369567873,135600,0.0,
1991-12-19 00:00:00+00:00,31.25,31.25,31.0,11.906709671020508,127900,0.0,
1991-12-20 00:00:00+00:00,31.625,31.75,31.0,12.002730369567873,120500,0.0,
1991-12-23 00:00:00+00:00,31.375,32.125,31.375,12.290796279907228,162200,0.0,
1991-12-24 00:00:00+00:00,31.875,32.0,31.75,12.290796279907228,273900,0.0,
1991-12-26 00:00:00+00:00,31.875,32.125,31.875,12.290796279907228,109300,0.0,
1991-12-27 00:00:00+00:00,32.0,32.125,31.75,12.290796279907228,136600,0.0,
1991-12-30 00:00:00+00:00,31.875,32.125,31.125,12.290796279907228,136300,0.0,
1991-12-31 00:00:00+00:00,32.75,32.875,32.25,12.530853271484377,251200,0.0,
1992-01-02 00:00:00+00:00,32.875,33.875,32.5,12.674887657165527,293700,0.0,
1992-01-03 00:00:00+00:00,33.125,33.375,33.0,12.77090835571289,218100,0.0,
1992-01-06 00:00:00+00:00,34.25,34.375,34.0,13.058974266052246,452000,0.0,
1992-01-07 00:00:00+00:00,34.0,34.25,33.875,13.106980323791504,228700,0.0,
1992-01-08 00:00:00+00:00,33.875,34.375,33.875,13.154989242553713,240900,0.0,
1992-01-09 00:00:00+00:00,34.25,34.5,32.875,12.77090835571289,346000,0.0,
1992-01-10 00:00:00+00:00,33.5,34.25,32.5,12.48283863067627,280300,0.0,
1992-01-13 00:00:00+00:00,33.25,33.5,33.25,12.81891918182373,195000,0.0,
1992-01-14 00:00:00+00:00,33.875,33.875,33.375,12.914937019348145,143700,0.0,
1992-01-15 00:00:00+00:00,33.25,33.75,32.875,12.674887657165527,150600,0.0,
1992-01-16 00:00:00+00:00,33.125,33.5,33.0,12.722896575927734,1144900,0.0,
1992-01-17 00:00:00+00:00,32.625,33.0,32.625,12.885956764221191,218500,0.666,
1992-01-20 00:00:00+00:00,32.875,33.125,32.75,12.98394775390625,205000,0.0,
1992-01-21 00:00:00+00:00,33.25,33.625,33.25,13.081941604614258,228700,0.0,
1992-01-22 00:00:00+00:00,33.75,34.0,33.625,13.277917861938477,112800,0.0,
1992-01-23 00:00:00+00:00,33.875,34.25,33.5,13.179929733276367,115200,0.0,
1992-01-24 00:00:00+00:00,33.75,34.25,33.625,13.277917861938477,141800,0.0,
1992-01-27 00:00:00+00:00,34.125,34.125,33.75,13.326916694641112,132400,0.0,
1992-01-28 00:00:00+00:00,34.0,34.25,34.0,13.375911712646484,313900,0.0,
1992-01-29 00:00:00+00:00,34.0,34.125,33.25,13.130934715270996,181900,0.0,
1992-01-30 00:00:00+00:00,33.5,33.5,32.875,12.934951782226562,132000,0.0,
1992-01-31 00:00:00+00:00,33.75,33.875,33.5,13.130934715270996,178900,0.0,
1992-02-03 00:00:00+00:00,33.5,33.625,33.25,13.130934715270996,185900,0.0,
1992-02-04 00:00:00+00:00,33.25,33.375,32.875,12.934951782226562,283600,0.0,
1992-02-05 00:00:00+00:00,33.0,33.125,32.625,12.836957931518556,202800,0.0,
1992-02-06 00:00:00+00:00,32.875,33.375,32.875,13.03294277191162,213500,0.0,
1992-02-07 00:00:00+00:00,33.5,33.75,33.25,13.03294277191162,104700,0.0,
1992-02-10 00:00:00+00:00,33.625,33.75,33.5,13.130934715270996,116700,0.0,
1992-02-11 00:00:00+00:00,33.375,33.5,33.25,13.03294277191162,98300,0.0,
1992-02-12 00:00:00+00:00,33.125,33.25,32.875,12.98394775390625,132100,0.0,
1992-02-13 00:00:00+00:00,33.125,33.125,32.5,12.738968849182127,107500,0.0,
1992-02-14 00:00:00+00:00,33.0,33.125,32.75,12.934951782226562,124800,0.0,
1992-02-18 00:00:00+00:00,33.125,33.375,33.0,12.934951782226562,108100,0.0,
1992-02-19 00:00:00+00:00,33.125,33.375,33.125,13.03294277191162,97200,0.0,
1992-02-20 00:00:00+00:00,33.125,33.5,33.0,13.081941604614258,143200,0.0,
1992-02-21 00:00:00+00:00,33.0,33.0,32.625,12.7879638671875,90600,0.0,
1992-02-24 00:00:00+00:00,32.875,33.25,32.75,12.98394775390625,190900,0.0,
1992-02-25 00:00:00+00:00,33.25,33.25,32.25,12.640972137451172,320800,0.0,
1992-02-26 00:00:00+00:00,32.0,32.5,32.0,12.689967155456545,413600,0.0,
1992-02-27 00:00:00+00:00,32.625,32.75,32.25,12.689967155456545,241800,0.0,
1992-02-28 00:00:00+00:00,32.5,32.625,31.875,12.591978073120115,311800,0.0,
1992-03-02 00:00:00+00:00,32.125,32.25,31.625,12.493985176086426,286200,0.0,
1992-03-03 00:00:00+00:00,31.75,31.875,31.75,12.444992065429688,283700,0.0,
1992-03-04 00:00:00+00:00,31.625,31.75,31.0,12.200008392333984,310600,0.0,
1992-03-05 00:00:00+00:00,30.625,31.0,30.375,11.95502758026123,422600,0.0,
1992-03-06 00:00:00+00:00,30.625,30.75,30.375,11.95502758026123,135000,0.0,
1992-03-09 00:00:00+00:00,31.125,31.375,31.0,12.200008392333984,367500,0.0,
1992-03-10 00:00:00+00:00,31.5,32.0,31.5,12.444992065429688,371300,0.0,
1992-03-11 00:00:00+00:00,31.25,31.375,30.875,12.102011680603027,175500,0.0,
1992-03-12 00:00:00+00:00,30.875,31.0,30.5,12.053020477294922,153200,0.0,
1992-03-13 00:00:00+00:00,30.75,30.875,30.0,11.8080415725708,198100,0.0,
1992-03-16 00:00:00+00:00,30.25,30.5,30.25,11.95502758026123,400800,0.0,
1992-03-17 00:00:00+00:00,30.5,30.875,30.5,12.004023551940918,95400,0.0,
1992-03-18 00:00:00+00:00,30.5,30.75,30.125,11.8080415725708,473400,0.0,
1992-03-19 00:00:00+00:00,30.125,30.125,29.75,11.71004867553711,277000,0.0,
1992-03-20 00:00:00+00:00,29.875,29.875,29.375,11.612055778503418,231000,0.0,
1992-03-23 00:00:00+00:00,29.375,29.875,29.375,11.661053657531738,150500,0.0,
1992-03-24 00:00:00+00:00,29.875,30.125,29.875,11.759045600891112,131800,0.0,
1992-03-25 00:00:00+00:00,30.0,30.375,30.0,11.8080415725708,174600,0.0,
1992-03-26 00:00:00+00:00,30.5,30.5,30.125,11.857038497924805,99800,0.0,
1992-03-27 00:00:00+00:00,30.125,30.375,30.125,11.8080415725708,170000,0.0,
1992-03-30 00:00:00+00:00,30.25,30.25,30.0,11.857038497924805,91800,0.0,
1992-03-31 00:00:00+00:00,30.375,30.5,30.125,11.8080415725708,98300,0.0,
1992-04-01 00:00:00+00:00,30.25,30.75,30.0,12.053020477294922,113200,0.0,
1992-04-02 00:00:00+00:00,30.875,31.125,30.875,12.102011680603027,124000,0.0,
1992-04-03 00:00:00+00:00,30.875,31.125,30.875,12.151015281677246,41400,0.0,
1992-04-06 00:00:00+00:00,31.0,31.875,30.625,12.053020477294922,78300,0.0,
1992-04-07 00:00:00+00:00,30.75,30.75,29.75,11.661053657531738,214900,0.0,
1992-04-08 00:00:00+00:00,30.375,30.5,30.25,11.906035423278809,194900,0.0,
1992-04-09 00:00:00+00:00,30.875,31.0,30.625,12.102011680603027,119500,0.0,
1992-04-10 00:00:00+00:00,33.0,33.25,32.625,12.934951782226562,676800,0.0,
1992-04-13 00:00:00+00:00,33.0,33.375,32.875,12.934951782226562,290700,0.0,
1992-04-14 00:00:00+00:00,33.5,33.75,33.375,13.130934715270996,377100,0.0,
1992-04-15 00:00:00+00:00,33.5,33.75,33.125,13.03294277191162,182900,0.0,
1992-04-16 00:00:00+00:00,33.25,33.25,32.25,12.689967155456545,155100,0.0,
1992-04-20 00:00:00+00:00,32.5,32.5,31.875,12.493985176086426,168900,0.0,
1992-04-21 00:00:00+00:00,32.0,32.25,31.625,12.493985176086426,291300,0.0,
1992-04-22 00:00:00+00:00,32.5,32.5,32.0,12.54298496246338,341800,0.0,
1992-04-23 00:00:00+00:00,32.5,32.75,32.375,12.738968849182127,292900,0.0,
1992-04-24 00:00:00+00:00,33.25,33.5,33.25,13.03294277191162,314200,0.0,
1992-04-27 00:00:00+00:00,33.5,33.5,33.25,13.03294277191162,170700,0.0,
1992-04-28 00:00:00+00:00,33.0,33.5,33.0,13.081941604614258,366700,0.0,
1992-04-29 00:00:00+00:00,33.75,33.75,33.375,13.130934715270996,345400,0.0,
1992-04-30 00:00:00+00:00,33.5,33.75,33.25,13.179929733276367,307400,0.0,
1992-05-01 00:00:00+00:00,34.25,34.5,34.125,13.375911712646484,228600,0.0,
1992-05-04 00:00:00+00:00,34.125,34.375,34.125,13.424907684326172,177700,0.0,
1992-05-05 00:00:00+00:00,34.0,34.25,33.875,13.375911712646484,89800,0.0,
1992-05-06 00:00:00+00:00,35.0,35.625,34.875,13.914873123168944,350500,0.0,
1992-05-07 00:00:00+00:00,35.75,35.875,35.0,14.012862205505373,218200,0.0,
1992-05-08 00:00:00+00:00,37.0,37.0,36.25,14.25784397125244,318300,0.0,
1992-05-11 00:00:00+00:00,35.75,35.875,35.625,14.061863899230955,154200,0.0,
1992-05-12 00:00:00+00:00,35.75,35.75,35.125,13.816877365112305,187800,0.0,
1992-05-13 00:00:00+00:00,35.5,35.625,35.25,13.816877365112305,187800,0.0,
1992-05-14 00:00:00+00:00,36.5,36.5,35.375,14.061863899230955,312000,0.0,
1992-05-15 00:00:00+00:00,35.5,35.75,35.25,13.865872383117676,112400,0.0,
1992-05-18 00:00:00+00:00,36.25,36.5,36.125,14.306836128234863,174800,0.0,
1992-05-19 00:00:00+00:00,36.375,36.5,36.125,14.25784397125244,145000,0.0,
1992-05-20 00:00:00+00:00,36.625,36.875,36.5,14.404829978942873,176500,0.0,
1992-05-21 00:00:00+00:00,36.5,36.5,36.0,14.11085033416748,217400,0.0,
1992-05-22 00:00:00+00:00,36.125,36.5,36.0,14.25784397125244,146800,0.0,
1992-05-26 00:00:00+00:00,36.5,36.625,36.375,14.355835914611816,145500,0.0,
1992-05-27 00:00:00+00:00,35.625,35.875,35.625,14.012862205505373,136700,0.0,
1992-05-28 00:00:00+00:00,36.125,36.5,36.0,14.306836128234863,138300,0.0,
1992-05-29 00:00:00+00:00,36.875,37.25,36.5,14.306836128234863,174500,0.0,
1992-06-01 00:00:00+00:00,37.125,37.25,37.0,14.5518159866333,69400,0.0,
