date,HQI_Open,HQI_High,HQI_Low,HQI_Close,HQI_Volume,HQI_Dividends,HQI_Stock Splits
2003-10-07 00:00:00+00:00,14.399999618530272,14.399999618530272,12.600000381469728,12.405702590942385,5000,0.0,
2003-10-08 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-09 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-10 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-13 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-14 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-15 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-16 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-17 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-20 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-21 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-22 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-23 00:00:00+00:00,12.720000267028809,13.199999809265137,12.720000267028809,12.405702590942385,1125,0.0,
2003-10-24 00:00:00+00:00,13.199999809265137,13.199999809265137,13.199999809265137,12.405702590942385,0,0.0,
2003-10-27 00:00:00+00:00,14.399999618530272,14.399999618530272,13.5600004196167,12.744041442871094,3333,0.0,
2003-10-28 00:00:00+00:00,13.5600004196167,13.5600004196167,13.5600004196167,12.744041442871094,0,0.0,
2003-10-29 00:00:00+00:00,13.5600004196167,13.5600004196167,13.5600004196167,12.744041442871094,0,0.0,
2003-10-30 00:00:00+00:00,13.5600004196167,13.5600004196167,13.5600004196167,12.744041442871094,0,0.0,
