date,DHT_Open,DHT_High,DHT_Low,DHT_Close,DHT_Volume,DHT_Dividends,DHT_Stock Splits
2005-10-13 00:00:00+00:00,144.0,145.67999267578125,142.1999969482422,32.64091110229492,466358,0.0,
2005-10-14 00:00:00+00:00,144.0,144.1199951171875,142.1999969482422,32.153316497802734,30700,0.0,
2005-10-17 00:00:00+00:00,142.1999969482422,148.8000030517578,142.1999969482422,33.182647705078125,35267,0.0,
2005-10-18 00:00:00+00:00,145.8000030517578,149.39999389648438,144.24000549316406,32.9930305480957,28442,0.0,
2005-10-19 00:00:00+00:00,145.1999969482422,145.8000030517578,143.39999389648438,32.88467788696289,11800,0.0,
2005-10-20 00:00:00+00:00,148.1999969482422,148.1999969482422,143.39999389648438,32.586727142333984,6567,0.0,
2005-10-21 00:00:00+00:00,144.0,144.36000061035156,142.8000030517578,32.23458480834961,9083,0.0,
2005-10-24 00:00:00+00:00,143.0399932861328,144.60000610351562,142.9199981689453,32.61381530761719,5217,0.0,
2005-10-25 00:00:00+00:00,144.47999572753906,144.47999572753906,143.39999389648438,32.397098541259766,6008,0.0,
2005-10-26 00:00:00+00:00,143.52000427246094,144.0,142.1999969482422,32.12623596191406,3792,0.0,
2005-10-27 00:00:00+00:00,142.1999969482422,143.63999938964844,141.1199951171875,32.0991325378418,5975,0.0,
2005-10-28 00:00:00+00:00,141.83999633789062,142.67999267578125,141.0,31.855356216430664,4058,0.0,
2005-10-31 00:00:00+00:00,141.1199951171875,142.1999969482422,141.1199951171875,32.04496383666992,3992,0.0,
2005-11-01 00:00:00+00:00,141.60000610351562,141.72000122070312,141.1199951171875,31.93660926818848,6317,0.0,
2005-11-02 00:00:00+00:00,143.8800048828125,143.8800048828125,141.36000061035156,32.01787185668945,2958,0.0,
2005-11-03 00:00:00+00:00,143.0399932861328,144.36000061035156,141.60000610351562,32.370025634765625,5458,0.0,
2005-11-04 00:00:00+00:00,143.39999389648438,144.0,142.32000732421875,32.451290130615234,5633,0.0,
2005-11-07 00:00:00+00:00,144.0,144.24000549316406,143.75999450683594,32.55963134765625,7600,0.0,
2005-11-08 00:00:00+00:00,144.1199951171875,144.36000061035156,143.39999389648438,32.370025634765625,10750,0.0,
2005-11-09 00:00:00+00:00,143.39999389648438,145.0800018310547,143.39999389648438,32.64091110229492,14100,0.0,
2005-11-10 00:00:00+00:00,144.1199951171875,144.9600067138672,142.1999969482422,32.50545883178711,11242,0.0,
2005-11-11 00:00:00+00:00,142.8000030517578,145.1999969482422,141.60000610351562,32.370025634765625,19233,0.0,
2005-11-14 00:00:00+00:00,142.1999969482422,142.1999969482422,129.47999572753906,31.828264236450195,25717,0.0,
2005-11-15 00:00:00+00:00,140.39999389648438,140.39999389648438,126.0,30.121723175048828,43767,0.0,
2005-11-16 00:00:00+00:00,133.1999969482422,135.0,132.36000061035156,30.202993392944336,23333,0.0,
2005-11-17 00:00:00+00:00,133.1999969482422,135.0,129.0,30.202993392944336,28408,0.0,
2005-11-18 00:00:00+00:00,132.60000610351562,133.8000030517578,129.24000549316406,30.202993392944336,8917,0.0,
2005-11-21 00:00:00+00:00,132.0,135.60000610351562,131.39999389648438,30.473861694335938,7092,0.0,
2005-11-22 00:00:00+00:00,138.60000610351562,146.8800048828125,138.60000610351562,33.02012634277344,47175,0.0,
2005-11-23 00:00:00+00:00,146.27999877929688,147.60000610351562,144.0,33.3181037902832,19883,0.0,
2005-11-25 00:00:00+00:00,144.24000549316406,148.32000732421875,144.1199951171875,33.45352935791016,12317,0.0,
2005-11-28 00:00:00+00:00,148.55999755859375,148.8000030517578,146.52000427246094,33.5348014831543,28167,0.0,
2005-11-29 00:00:00+00:00,148.8000030517578,151.1999969482422,148.55999755859375,33.99528884887695,34100,0.0,
2005-11-30 00:00:00+00:00,149.39999389648438,153.60000610351562,149.16000366210938,34.672508239746094,27942,0.0,
2005-12-01 00:00:00+00:00,153.0,157.0800018310547,152.39999389648438,35.2142333984375,33633,0.0,
2005-12-02 00:00:00+00:00,157.0800018310547,157.1999969482422,153.36000061035156,34.94337463378906,14233,0.0,
2005-12-05 00:00:00+00:00,154.32000732421875,155.8800048828125,153.72000122070312,34.889198303222656,10833,0.0,
2005-12-06 00:00:00+00:00,154.55999755859375,155.8800048828125,154.1999969482422,34.889198303222656,11850,0.0,
2005-12-07 00:00:00+00:00,155.16000366210938,155.39999389648438,150.60000610351562,34.26617813110352,17383,0.0,
2005-12-08 00:00:00+00:00,153.0,154.0800018310547,148.8000030517578,33.832763671875,11525,0.0,
2005-12-09 00:00:00+00:00,149.8800048828125,152.39999389648438,148.8000030517578,34.40162658691406,8067,0.0,
2005-12-12 00:00:00+00:00,150.0,151.1999969482422,148.9199981689453,33.8598518371582,10783,0.0,
2005-12-13 00:00:00+00:00,148.8000030517578,151.32000732421875,148.8000030517578,33.96820831298828,10792,0.0,
2005-12-14 00:00:00+00:00,149.27999877929688,150.60000610351562,149.27999877929688,33.91403579711914,11325,0.0,
2005-12-15 00:00:00+00:00,150.60000610351562,151.32000732421875,149.63999938964844,34.15781784057617,6792,0.0,
2005-12-16 00:00:00+00:00,152.39999389648438,153.0,149.52000427246094,34.537052154541016,7892,0.0,
2005-12-19 00:00:00+00:00,153.60000610351562,156.24000549316406,153.1199951171875,35.2142333984375,13358,0.0,
2005-12-20 00:00:00+00:00,156.0,158.39999389648438,154.67999267578125,34.916290283203125,20200,0.0,
2005-12-21 00:00:00+00:00,155.39999389648438,156.0,154.32000732421875,35.078800201416016,10617,0.0,
2005-12-22 00:00:00+00:00,155.39999389648438,156.0,154.67999267578125,35.02464294433594,8908,0.0,
2005-12-23 00:00:00+00:00,155.8800048828125,159.83999633789062,154.9199981689453,35.756011962890625,8592,0.0,
2005-12-27 00:00:00+00:00,158.52000427246094,159.0,156.83999633789062,35.53932571411133,5933,0.0,
2005-12-28 00:00:00+00:00,157.55999755859375,159.36000061035156,157.0800018310547,35.78310775756836,5525,0.0,
2005-12-29 00:00:00+00:00,158.39999389648438,159.0,154.9199981689453,35.322601318359375,13192,0.0,
2005-12-30 00:00:00+00:00,157.67999267578125,158.27999877929688,155.63999938964844,35.67474365234375,9033,0.0,
2006-01-03 00:00:00+00:00,159.0,161.0399932861328,157.8000030517578,36.16232299804688,11133,0.0,
