date,MITT-PB_Open,MITT-PB_High,MITT-PB_Low,MITT-PB_Close,MITT-PB_Volume,MITT-PB_Dividends,MITT-PB_Stock Splits
2013-01-25 00:00:00+00:00,25.229999542236328,25.25,25.13999938964844,9.10232162475586,5383,0.0,
2013-01-28 00:00:00+00:00,25.15999984741211,25.197799682617188,25.100000381469727,9.095085144042969,9179,0.0,
2013-01-29 00:00:00+00:00,25.25,25.25,25.1200008392334,9.117876052856444,16377,0.0,
2013-01-30 00:00:00+00:00,25.25,25.25,25.14109992980957,9.098703384399414,15054,0.0,
2013-01-31 00:00:00+00:00,25.25,25.25,25.1200008392334,9.116791725158691,12725,0.0,
2013-02-01 00:00:00+00:00,25.1200008392334,25.25,25.1200008392334,9.095085144042969,9100,0.0,
2013-02-04 00:00:00+00:00,25.25,25.25,25.11000061035156,9.12040901184082,9570,0.0,
2013-02-05 00:00:00+00:00,25.239999771118164,25.25,25.1299991607666,9.11317253112793,13700,0.0,
2013-02-06 00:00:00+00:00,25.190000534057617,25.209999084472656,25.149999618530277,9.11317253112793,8100,0.0,
2013-02-07 00:00:00+00:00,25.149999618530277,25.149999618530277,25.01000022888184,9.087847709655762,28866,0.0,
2013-02-08 00:00:00+00:00,25.100000381469727,25.22800064086914,25.100000381469727,9.116791725158691,6950,0.0,
2013-02-11 00:00:00+00:00,25.18000030517578,25.25,25.15999984741211,9.134881973266602,16970,0.0,
2013-02-12 00:00:00+00:00,25.25,25.26000022888184,25.21999931335449,9.13849639892578,11357,0.0,
2013-02-13 00:00:00+00:00,25.26000022888184,25.280000686645508,25.229999542236328,9.127643585205078,10885,0.0,
2013-02-14 00:00:00+00:00,25.25589942932129,25.277999877929688,25.18000030517578,9.127643585205078,10985,0.0,
2013-02-15 00:00:00+00:00,25.229999542236328,25.33799934387207,25.166000366210938,9.16382122039795,5285,0.0,
2013-02-19 00:00:00+00:00,25.33989906311035,25.34000015258789,25.239999771118164,9.152968406677246,11940,0.0,
2013-02-20 00:00:00+00:00,25.21999931335449,25.31999969482422,25.21999931335449,9.160202980041504,24245,0.0,
2013-02-21 00:00:00+00:00,25.30010032653809,25.34000015258789,25.299999237060547,9.156586647033691,18055,0.0,
2013-02-22 00:00:00+00:00,25.350000381469727,25.450000762939453,25.349899291992188,9.207240104675291,10925,0.0,
2013-02-25 00:00:00+00:00,25.450000762939453,25.450000762939453,25.309999465942383,9.207240104675291,25442,0.0,
2013-02-26 00:00:00+00:00,25.0,25.149999618530277,25.0,9.269970893859863,22959,0.5,
2013-02-27 00:00:00+00:00,25.239999771118164,25.239999771118164,25.100000381469727,9.262591361999512,5245,0.0,
2013-02-28 00:00:00+00:00,25.11000061035156,25.1200008392334,25.030000686645508,9.236761093139648,20760,0.0,
2013-03-01 00:00:00+00:00,25.1200008392334,25.1200008392334,25.049999237060547,9.269970893859863,4500,0.0,
2013-03-04 00:00:00+00:00,25.149999618530277,25.18000030517578,25.120100021362305,9.288421630859377,11750,0.0,
2013-03-05 00:00:00+00:00,25.15999984741211,25.25,25.1200008392334,9.305468559265137,7887,0.0,
2013-03-06 00:00:00+00:00,25.239999771118164,25.239999771118164,25.06999969482422,9.284730911254885,11985,0.0,
2013-03-07 00:00:00+00:00,25.18000030517578,25.25,25.149999618530277,9.312222480773926,10577,0.0,
2013-03-08 00:00:00+00:00,25.120100021362305,25.239999771118164,25.1200008392334,9.304802894592283,11775,0.0,
2013-03-11 00:00:00+00:00,25.25,25.25,25.06999969482422,9.251517295837402,15676,0.0,
2013-03-12 00:00:00+00:00,25.1200008392334,25.1200008392334,25.07999992370605,9.255209922790527,15200,0.0,
2013-03-13 00:00:00+00:00,25.06999969482422,25.239999771118164,25.066999435424805,9.314217567443848,12950,0.0,
2013-03-14 00:00:00+00:00,25.239900588989254,25.239900588989254,25.1200008392334,9.314217567443848,1712,0.0,
2013-03-15 00:00:00+00:00,25.149999618530277,25.149999618530277,25.13999938964844,9.28104305267334,2365,0.0,
2013-03-18 00:00:00+00:00,25.229999542236328,25.229999542236328,25.170000076293945,9.295801162719728,6180,0.0,
2013-03-19 00:00:00+00:00,25.18000030517578,25.222000122070312,25.100000381469727,9.262591361999512,19370,0.0,
2013-03-20 00:00:00+00:00,25.11000061035156,25.229999542236328,25.07999992370605,9.288421630859377,12705,0.0,
2013-03-21 00:00:00+00:00,25.180099487304688,25.3700008392334,25.18000030517578,9.336393356323242,12200,0.0,
2013-03-22 00:00:00+00:00,25.200000762939453,25.3700008392334,25.190000534057617,9.32532787322998,6600,0.0,
2013-03-25 00:00:00+00:00,25.299999237060547,25.350000381469727,25.170000076293945,9.336393356323242,22175,0.0,
2013-03-26 00:00:00+00:00,25.229999542236328,25.38999938964844,25.229999542236328,9.351158142089844,14100,0.0,
2013-03-27 00:00:00+00:00,25.229999542236328,25.479999542236328,25.229999542236328,9.40281867980957,8450,0.0,
2013-03-28 00:00:00+00:00,25.450000762939453,25.489999771118164,25.32999992370605,9.40281867980957,5550,0.0,
2013-04-01 00:00:00+00:00,25.5,25.5,25.5,9.410200119018556,100,0.0,
2013-04-02 00:00:00+00:00,25.3700008392334,25.479999542236328,25.26000022888184,9.40281867980957,7050,0.0,
2013-04-03 00:00:00+00:00,25.36000061035156,25.44910049438477,25.36000061035156,9.391416549682615,3600,0.0,
2013-04-04 00:00:00+00:00,25.5,25.5,25.32999992370605,9.369609832763672,10520,0.0,
2013-04-05 00:00:00+00:00,25.420000076293945,25.479999542236328,25.4060001373291,9.40281867980957,2545,0.0,
2013-04-08 00:00:00+00:00,25.36000061035156,25.479999542236328,25.299999237060547,9.34008502960205,28249,0.0,
2013-04-09 00:00:00+00:00,25.3700008392334,25.420000076293945,25.3700008392334,9.362225532531738,4525,0.0,
2013-04-10 00:00:00+00:00,25.489999771118164,25.489999771118164,25.309999465942383,9.34008502960205,1400,0.0,
2013-04-11 00:00:00+00:00,25.32999992370605,25.46999931335449,25.31999969482422,9.351158142089844,11960,0.0,
2013-04-12 00:00:00+00:00,25.3700008392334,25.46999931335449,25.3700008392334,9.369609832763672,2212,0.0,
2013-04-15 00:00:00+00:00,25.399999618530277,25.399999618530277,25.3700008392334,9.362225532531738,616,0.0,
2013-04-16 00:00:00+00:00,25.3700008392334,25.399999618530277,25.34000015258789,9.351158142089844,14632,0.0,
2013-04-17 00:00:00+00:00,25.399999618530277,25.399999618530277,25.280000686645508,9.329014778137209,107354,0.0,
2013-04-18 00:00:00+00:00,25.31999969482422,25.479999542236328,25.31999969482422,9.355217933654783,5350,0.0,
2013-04-19 00:00:00+00:00,25.36000061035156,25.45989990234375,25.309999465942383,9.388059616088867,7550,0.0,
2013-04-22 00:00:00+00:00,25.46999931335449,25.46999931335449,25.309999465942383,9.34008502960205,2280,0.0,
2013-04-23 00:00:00+00:00,25.399999618530277,25.46999931335449,25.399999618530277,9.373298645019531,8825,0.0,
2013-04-24 00:00:00+00:00,25.399999618530277,25.450000762939453,25.31999969482422,9.34377670288086,7511,0.0,
2013-04-25 00:00:00+00:00,25.34000015258789,25.3799991607666,25.32999992370605,9.365917205810549,2200,0.0,
2013-04-26 00:00:00+00:00,25.31999969482422,25.3799991607666,25.280000686645508,9.34746551513672,8464,0.0,
2013-04-29 00:00:00+00:00,25.3799991607666,25.399999618530277,25.32999992370605,9.351158142089844,11907,0.0,
2013-04-30 00:00:00+00:00,25.38999938964844,25.38999938964844,25.309999465942383,9.361858367919922,18526,0.0,
2013-05-01 00:00:00+00:00,25.350099563598636,25.3700008392334,25.34000015258789,9.351158142089844,6545,0.0,
2013-05-02 00:00:00+00:00,25.34000015258789,25.38999938964844,25.34000015258789,9.369609832763672,5342,0.0,
2013-05-03 00:00:00+00:00,25.3700008392334,25.46999931335449,25.36000061035156,9.399130821228027,8759,0.0,
2013-05-06 00:00:00+00:00,25.46999931335449,25.46999931335449,25.32999992370605,9.365917205810549,18495,0.0,
2013-05-07 00:00:00+00:00,25.399999618530277,25.420000076293945,25.39900016784668,9.373298645019531,11060,0.0,
2013-05-08 00:00:00+00:00,25.420000076293945,25.489999771118164,25.38999938964844,9.373298645019531,19870,0.0,
2013-05-09 00:00:00+00:00,25.467199325561523,25.559999465942383,25.399999618530277,9.42864990234375,39884,0.0,
2013-05-10 00:00:00+00:00,25.5,25.559999465942383,25.459999084472656,9.410200119018556,8405,0.0,
2013-05-13 00:00:00+00:00,25.548999786376957,25.548999786376957,25.5,9.410200119018556,1286,0.0,
2013-05-14 00:00:00+00:00,25.5,25.549999237060547,25.40999984741211,9.3806791305542,21560,0.0,
2013-05-15 00:00:00+00:00,25.520000457763672,25.63999938964844,25.420000076293945,9.417616844177246,23954,0.0,
2013-05-16 00:00:00+00:00,25.53730010986328,25.61000061035156,25.499900817871094,9.410200119018556,13525,0.0,
2013-05-17 00:00:00+00:00,25.5,25.608999252319336,25.450000762939453,9.40281867980957,12777,0.0,
2013-05-20 00:00:00+00:00,25.51099967956543,25.549999237060547,25.51000022888184,9.417582511901855,30095,0.0,
2013-05-21 00:00:00+00:00,25.51000022888184,25.63999938964844,25.51000022888184,9.458171844482422,14050,0.0,
2013-05-22 00:00:00+00:00,25.63999938964844,25.68989944458008,25.6200008392334,9.47293758392334,10052,0.0,
2013-05-23 00:00:00+00:00,25.6299991607666,25.65999984741211,25.520000457763672,9.469246864318848,500,0.0,
2013-05-24 00:00:00+00:00,25.63999938964844,25.649999618530277,25.540000915527344,9.465556144714355,18805,0.0,
2013-05-28 00:00:00+00:00,25.600000381469727,25.63999938964844,25.3700008392334,9.42496109008789,40071,0.0,
2013-05-29 00:00:00+00:00,25.1200008392334,25.1200008392334,24.56100082397461,9.315430641174316,177166,0.5,
2013-05-30 00:00:00+00:00,24.850000381469727,24.989999771118164,24.790000915527344,9.391085624694824,57948,0.0,
2013-05-31 00:00:00+00:00,24.96999931335449,24.979999542236328,24.65999984741211,9.29698657989502,29859,0.0,
2013-06-03 00:00:00+00:00,24.940000534057617,24.940000534057617,24.5,9.289458274841309,40205,0.0,
2013-06-04 00:00:00+00:00,24.530000686645508,24.899999618530277,24.5,9.372154235839844,23342,0.0,
2013-06-05 00:00:00+00:00,24.88990020751953,24.88990020751953,24.700000762939453,9.310537338256836,5047,0.0,
2013-06-06 00:00:00+00:00,24.850000381469727,24.850000381469727,24.700000762939453,9.334624290466309,20577,0.0,
2013-06-07 00:00:00+00:00,24.82999992370605,24.8799991607666,24.799999237060547,9.335982322692873,19435,0.0,
2013-06-10 00:00:00+00:00,24.799999237060547,24.799999237060547,24.649999618530277,9.332745552062988,5700,0.0,
2013-06-11 00:00:00+00:00,24.75,24.799999237060547,24.700000762939453,9.327099800109863,13508,0.0,
2013-06-12 00:00:00+00:00,24.770000457763672,24.770000457763672,24.549999237060547,9.240528106689451,24790,0.0,
2013-06-13 00:00:00+00:00,24.57999992370605,24.81999969482422,24.450000762939453,9.334624290466309,36491,0.0,
2013-06-14 00:00:00+00:00,24.920000076293945,24.920000076293945,24.790000915527344,9.334662437438965,16731,0.0,
2013-06-17 00:00:00+00:00,24.899999618530277,24.920000076293945,24.709999084472656,9.368502616882324,2966,0.0,
2013-06-18 00:00:00+00:00,24.88999938964844,24.90999984741211,24.479999542236328,9.342529296875,16494,0.0,
2013-06-19 00:00:00+00:00,24.6299991607666,25.0,24.600000381469727,9.278542518615724,14693,0.0,
2013-06-20 00:00:00+00:00,24.549999237060547,24.61000061035156,24.479999542236328,9.214178085327148,16381,0.0,
2013-06-21 00:00:00+00:00,24.459999084472656,24.520000457763672,23.68000030517578,8.995869636535645,28292,0.0,
2013-06-24 00:00:00+00:00,24.0,24.0,23.209999084472656,8.867895126342773,20823,0.0,
2013-06-25 00:00:00+00:00,23.780000686645508,23.940000534057617,23.549999237060547,8.93188190460205,8585,0.0,
2013-06-26 00:00:00+00:00,23.8700008392334,23.979999542236328,23.850099563598636,8.995869636535645,11410,0.0,
2013-06-27 00:00:00+00:00,23.96999931335449,24.01000022888184,23.600000381469727,8.9996337890625,39050,0.0,
2013-06-28 00:00:00+00:00,23.864999771118164,24.399999618530277,23.864999771118164,9.127233505249023,34107,0.0,
2013-07-01 00:00:00+00:00,24.26000022888184,24.489999771118164,24.26000022888184,9.184067726135254,16325,0.0,
2013-07-02 00:00:00+00:00,24.448999404907227,24.57999992370605,24.399999618530277,9.21794605255127,21391,0.0,
2013-07-03 00:00:00+00:00,24.46999931335449,24.63999938964844,24.450000762939453,9.221705436706545,1405,0.0,
2013-07-05 00:00:00+00:00,24.5,24.5,23.709999084472656,9.018454551696776,10355,0.0,
2013-07-08 00:00:00+00:00,23.780000686645508,23.989599227905277,23.75,9.01092529296875,10720,0.0,
2013-07-09 00:00:00+00:00,23.950000762939453,23.950000762939453,23.480100631713867,8.957854270935059,17043,0.0,
2013-07-10 00:00:00+00:00,23.700000762939453,23.75,23.420000076293945,8.897970199584961,10700,0.0,
2013-07-11 00:00:00+00:00,23.68000030517578,23.899999618530277,23.54800033569336,8.984578132629395,8894,0.0,
2013-07-12 00:00:00+00:00,23.920000076293945,23.940000534057617,23.75,8.958229064941406,41720,0.0,
2013-07-15 00:00:00+00:00,23.450000762939453,23.899999618530277,23.450000762939453,8.97704792022705,5168,0.0,
2013-07-16 00:00:00+00:00,23.850000381469727,23.920000076293945,23.850000381469727,8.984578132629395,5691,0.0,
2013-07-17 00:00:00+00:00,23.899999618530277,23.950000762939453,23.8302001953125,9.000765800476074,3628,0.0,
2013-07-18 00:00:00+00:00,23.920000076293945,23.979999542236328,23.81999969482422,8.995869636535645,2757,0.0,
2013-07-19 00:00:00+00:00,23.899999618530277,23.899999618530277,23.86000061035156,8.995869636535645,2500,0.0,
2013-07-22 00:00:00+00:00,23.899999618530277,24.159900665283203,23.899999618530277,9.036898612976074,6108,0.0,
2013-07-23 00:00:00+00:00,24.200000762939453,24.200000762939453,23.989999771118164,9.05981731414795,3203,0.0,
2013-07-24 00:00:00+00:00,24.06999969482422,24.06999969482422,24.0,9.033507347106934,5200,0.0,
2013-07-25 00:00:00+00:00,24.059999465942383,24.059999465942383,23.36000061035156,8.950703620910645,11125,0.0,
2013-07-26 00:00:00+00:00,23.739999771118164,23.739999771118164,23.56999969482422,8.901772499084473,6895,0.0,
2013-07-29 00:00:00+00:00,23.649999618530277,23.699899673461918,23.51000022888184,8.901772499084473,9138,0.0,
2013-07-30 00:00:00+00:00,23.63999938964844,23.739999771118164,23.63999938964844,8.935648918151855,4400,0.0,
2013-07-31 00:00:00+00:00,23.71999931335449,23.71999931335449,23.48150062561035,8.894241333007812,7080,0.0,
2013-08-01 00:00:00+00:00,23.63999938964844,23.649999618530277,23.40999984741211,8.845271110534668,5087,0.0,
2013-08-02 00:00:00+00:00,23.604999542236328,23.649999618530277,23.45400047302246,8.898005485534668,3688,0.0,
2013-08-05 00:00:00+00:00,23.700000762939453,23.700000762939453,23.530000686645508,8.856602668762207,4437,0.0,
2013-08-06 00:00:00+00:00,23.450000762939453,23.559999465942383,23.25,8.840604782104492,5420,0.0,
2013-08-07 00:00:00+00:00,23.479999542236328,23.51000022888184,23.40999984741211,8.849074363708496,9310,0.0,
2013-08-08 00:00:00+00:00,23.540000915527344,23.540000915527344,23.459999084472656,8.84531307220459,5600,0.0,
2013-08-09 00:00:00+00:00,23.600000381469727,23.600000381469727,23.299999237060547,8.78885269165039,7100,0.0,
2013-08-12 00:00:00+00:00,23.350000381469727,23.39900016784668,23.350000381469727,8.807297706604004,850,0.0,
2013-08-13 00:00:00+00:00,23.399999618530277,23.489999771118164,23.25,8.80014705657959,10052,0.0,
2013-08-14 00:00:00+00:00,23.3799991607666,23.40999984741211,23.25,8.807673454284668,9718,0.0,
2013-08-15 00:00:00+00:00,23.25,23.388999938964844,22.799999237060547,8.803531646728516,16875,0.0,
2013-08-16 00:00:00+00:00,23.25,23.25,22.850000381469727,8.657114028930664,20920,0.0,
2013-08-19 00:00:00+00:00,23.18000030517578,23.18000030517578,21.600000381469727,8.220495223999023,68407,0.0,
2013-08-20 00:00:00+00:00,21.979999542236328,22.099899291992188,21.850099563598636,8.269425392150879,27199,0.0,
2013-08-21 00:00:00+00:00,21.96999931335449,22.530000686645508,21.75,8.352232933044434,15217,0.0,
2013-08-22 00:00:00+00:00,22.46999931335449,22.581600189208984,22.350000381469727,8.499628067016602,16323,0.0,
2013-08-23 00:00:00+00:00,22.739999771118164,23.0,22.51000022888184,8.657114028930664,8152,0.0,
2013-08-26 00:00:00+00:00,23.0,23.21999931335449,23.0,8.660876274108887,7153,0.0,
2013-08-27 00:00:00+00:00,23.100000381469727,23.18000030517578,22.899999618530277,8.717373847961426,14122,0.0,
2013-08-28 00:00:00+00:00,22.5,22.709999084472656,22.5,8.71733570098877,9293,0.5,
2013-08-29 00:00:00+00:00,22.649999618530277,22.68000030517578,21.989999771118164,8.648091316223145,34868,0.0,
2013-08-30 00:00:00+00:00,22.399999618530277,22.979999542236328,22.399999618530277,8.84044075012207,2877,0.0,
2013-09-03 00:00:00+00:00,22.799999237060547,22.799999237060547,22.559999465942383,8.732725143432617,3077,0.0,
2013-09-04 00:00:00+00:00,22.700000762939453,22.700000762939453,22.31999969482422,8.671173095703125,5550,0.0,
2013-09-05 00:00:00+00:00,22.350000381469727,22.549999237060547,22.350000381469727,8.621161460876465,5559,0.0,
2013-09-06 00:00:00+00:00,22.440000534057617,22.88999938964844,22.40999984741211,8.805817604064941,14140,0.0,
2013-09-09 00:00:00+00:00,22.549999237060547,22.88500022888184,22.549999237060547,8.693485260009766,5691,0.0,
2013-09-10 00:00:00+00:00,22.540000915527344,22.729999542236328,22.440099716186523,8.659628868103027,12135,0.0,
2013-09-11 00:00:00+00:00,22.5,23.100000381469727,22.399999618530277,8.678862571716309,3400,0.0,
2013-09-12 00:00:00+00:00,22.76000022888184,22.799999237060547,22.43000030517578,8.709446907043457,8589,0.0,
2013-09-13 00:00:00+00:00,23.170000076293945,23.170000076293945,22.739999771118164,8.748111724853516,27494,0.0,
2013-09-16 00:00:00+00:00,22.799999237060547,23.100000381469727,22.799999237060547,8.844285011291504,9200,0.0,
2013-09-17 00:00:00+00:00,23.1299991607666,23.25,22.84000015258789,8.909686088562012,19436,0.0,
2013-09-18 00:00:00+00:00,23.06999969482422,23.299999237060547,22.600000381469727,8.917379379272461,9692,0.0,
