date,NDAQ_Open,NDAQ_High,NDAQ_Low,NDAQ_Close,NDAQ_Volume,NDAQ_Dividends,NDAQ_Stock Splits
2002-07-01 00:00:00+00:00,5.0,5.0,5.0,4.092411994934082,3900,0.0,
2002-07-02 00:00:00+00:00,5.1666669845581055,5.5,5.0,4.127879142761231,21000,0.0,
2002-07-03 00:00:00+00:00,4.6666669845581055,5.333333015441895,4.6666669845581055,4.092411994934082,30600,0.0,
2002-07-05 00:00:00+00:00,5.0,5.0,5.0,4.092411994934082,1500,0.0,
2002-07-08 00:00:00+00:00,4.6666669845581055,4.6666669845581055,4.6666669845581055,3.819584846496582,900,0.0,
2002-07-09 00:00:00+00:00,4.6666669845581055,5.1666669845581055,4.6666669845581055,4.228825569152832,6900,0.0,
2002-07-10 00:00:00+00:00,4.583333015441895,5.1666669845581055,4.583333015441895,4.228825569152832,1500,0.0,
2002-07-11 00:00:00+00:00,5.1666669845581055,5.1666669845581055,5.1666669845581055,4.228825569152832,0,0.0,
2002-07-12 00:00:00+00:00,5.0,5.0,5.0,4.092411994934082,300,0.0,
2002-07-15 00:00:00+00:00,4.9166669845581055,4.9166669845581055,4.1666669845581055,3.478548526763916,128100,0.0,
2002-07-16 00:00:00+00:00,4.25,4.25,4.1666669845581055,3.410342216491699,17700,0.0,
2002-07-17 00:00:00+00:00,4.1666669845581055,4.1666669845581055,4.083333015441895,3.410342216491699,7200,0.0,
2002-07-18 00:00:00+00:00,4.099999904632568,4.099999904632568,3.9166669845581055,3.2057223320007324,4200,0.0,
2002-07-19 00:00:00+00:00,3.866667032241821,3.866667032241821,3.3499999046325684,2.8646883964538574,32100,0.0,
2002-07-22 00:00:00+00:00,3.5,3.5,3.3333330154418945,2.782839775085449,13800,0.0,
2002-07-23 00:00:00+00:00,3.400000095367432,3.400000095367432,3.400000095367432,2.782839775085449,300,0.0,
2002-07-24 00:00:00+00:00,3.400000095367432,3.5,3.400000095367432,2.8646883964538574,6600,0.0,
2002-07-25 00:00:00+00:00,3.5,3.5,3.3833329677581787,2.769198179244995,3900,0.0,
2002-07-26 00:00:00+00:00,3.3833329677581787,3.3833329677581787,3.3833329677581787,2.769198179244995,0,0.0,
2002-07-29 00:00:00+00:00,3.5,3.700000047683716,3.483333110809326,3.02838397026062,12300,0.0,
2002-07-30 00:00:00+00:00,3.75,3.950000047683716,3.75,3.1375157833099365,26700,0.0,
2002-07-31 00:00:00+00:00,3.9666669368743896,4.0,3.9166669845581055,3.2739288806915283,15000,0.0,
2002-08-01 00:00:00+00:00,3.933332920074463,3.9666669368743896,3.933332920074463,3.2193639278411865,12900,0.0,
2002-08-02 00:00:00+00:00,3.933332920074463,3.933332920074463,3.933332920074463,3.2193639278411865,0,0.0,
2002-08-05 00:00:00+00:00,3.9666669368743896,4.0,3.950000047683716,3.23300576210022,85800,0.0,
2002-08-06 00:00:00+00:00,4.0,4.0,4.0,3.2739288806915283,30000,0.0,
2002-08-07 00:00:00+00:00,3.993333101272583,4.016666889190674,3.983333110809326,3.2875702381134038,13200,0.0,
2002-08-08 00:00:00+00:00,4.033332824707031,4.033332824707031,4.016666889190674,3.3012118339538574,36900,0.0,
2002-08-09 00:00:00+00:00,4.050000190734863,4.050000190734863,4.050000190734863,3.3148531913757324,10200,0.0,
2002-08-12 00:00:00+00:00,4.050000190734863,4.050000190734863,4.033332824707031,3.3148531913757324,73200,0.0,
2002-08-13 00:00:00+00:00,4.066667079925537,4.066667079925537,4.033332824707031,3.328495502471924,11700,0.0,
2002-08-14 00:00:00+00:00,4.050000190734863,4.066667079925537,4.050000190734863,3.328495502471924,11100,0.0,
2002-08-15 00:00:00+00:00,4.050000190734863,4.050000190734863,4.033332824707031,3.3012118339538574,2100,0.0,
2002-08-16 00:00:00+00:00,4.0,4.050000190734863,4.0,3.3148531913757324,25800,0.0,
2002-08-19 00:00:00+00:00,4.050000190734863,4.050000190734863,3.8833329677581783,3.1784393787384038,26100,0.0,
2002-08-20 00:00:00+00:00,3.866667032241821,3.866667032241821,3.866667032241821,3.16479754447937,300,0.0,
2002-08-21 00:00:00+00:00,3.9666669368743896,4.0,3.9166669845581055,3.2057223320007324,49200,0.0,
2002-08-22 00:00:00+00:00,3.9166669845581055,3.9166669845581055,3.6666669845581055,3.0011017322540283,106500,0.0,
2002-08-23 00:00:00+00:00,3.6666669845581055,3.700000047683716,3.6666669845581055,3.02838397026062,11100,0.0,
2002-08-26 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.616667032241821,2.9656341075897217,35700,0.0,
2002-08-27 00:00:00+00:00,3.616667032241821,3.6666669845581055,3.50333309173584,2.8674161434173584,71700,0.0,
2002-08-28 00:00:00+00:00,3.5,3.5,3.3333330154418945,2.7555577754974365,74100,0.0,
2002-08-29 00:00:00+00:00,3.400000095367432,3.400000095367432,3.3666670322418213,2.782839775085449,25500,0.0,
2002-08-30 00:00:00+00:00,3.433332920074463,3.433332920074463,3.3333330154418945,2.728273868560791,12600,0.0,
2002-09-03 00:00:00+00:00,3.316667079925537,3.3333330154418945,3.0999999046325684,2.70099139213562,24000,0.0,
2002-09-04 00:00:00+00:00,3.1166670322418213,3.166666984558105,2.9666669368743896,2.5372958183288574,267300,0.0,
2002-09-05 00:00:00+00:00,3.0999999046325684,3.0999999046325684,3.0999999046325684,2.5372958183288574,9300,0.0,
2002-09-06 00:00:00+00:00,3.0999999046325684,3.233333110809326,3.0999999046325684,2.6464264392852783,91200,0.0,
2002-09-09 00:00:00+00:00,3.25,3.299999952316284,3.233333110809326,2.67370867729187,78000,0.0,
2002-09-10 00:00:00+00:00,3.299999952316284,3.316667079925537,3.273333072662353,2.70099139213562,108600,0.0,
2002-09-11 00:00:00+00:00,3.3333330154418945,3.3499999046325684,3.299999952316284,2.7419161796569824,7200,0.0,
2002-09-12 00:00:00+00:00,3.3666670322418213,3.3666670322418213,3.299999952316284,2.70099139213562,12000,0.0,
2002-09-13 00:00:00+00:00,3.299999952316284,3.313333034515381,3.299999952316284,2.711904525756836,8400,0.0,
2002-09-16 00:00:00+00:00,3.313333034515381,3.3333330154418945,3.2833330631256104,2.728273868560791,30900,0.0,
2002-09-17 00:00:00+00:00,3.25,3.299999952316284,3.25,2.70099139213562,14400,0.0,
2002-09-18 00:00:00+00:00,3.289999961853028,3.289999961853028,3.289999961853028,2.6928067207336426,4500,0.0,
2002-09-19 00:00:00+00:00,3.266666889190674,3.266666889190674,3.266666889190674,2.67370867729187,18600,0.0,
2002-09-20 00:00:00+00:00,3.2166669368743896,3.2166669368743896,3.1333329677581787,2.564577341079712,8100,0.0,
2002-09-23 00:00:00+00:00,3.25,3.25,3.233333110809326,2.6464264392852783,3600,0.0,
2002-09-24 00:00:00+00:00,3.1333329677581787,3.1333329677581787,3.1333329677581787,2.564577341079712,6000,0.0,
2002-09-25 00:00:00+00:00,3.200000047683716,3.233333110809326,3.166666984558105,2.6191442012786865,21000,0.0,
2002-09-26 00:00:00+00:00,3.233333110809326,3.233333110809326,3.233333110809326,2.6464264392852783,3000,0.0,
2002-09-27 00:00:00+00:00,3.200000047683716,3.200000047683716,3.0999999046325684,2.589131116867065,18600,0.0,
