date,TSI_Open,TSI_High,TSI_Low,TSI_Close,TSI_Volume,TSI_Dividends,TSI_Stock Splits
1987-07-14 00:00:00+00:00,0.0,8.875,8.625,0.2860123515129089,21900,0.0,
1987-07-15 00:00:00+00:00,0.0,8.875,8.625,0.2779557704925537,16500,0.0,
1987-07-16 00:00:00+00:00,0.0,8.75,8.5,0.2779557704925537,24600,0.0,
1987-07-17 00:00:00+00:00,0.0,8.75,8.5,0.2779557704925537,28500,0.0,
1987-07-20 00:00:00+00:00,0.0,8.75,8.625,0.2779557704925537,30100,0.0,
1987-07-21 00:00:00+00:00,0.0,8.75,8.5,0.2739272117614746,35700,0.0,
1987-07-22 00:00:00+00:00,0.0,8.625,8.375,0.2698990106582641,41400,0.0,
1987-07-23 00:00:00+00:00,0.0,8.625,8.375,0.2698990106582641,54500,0.0,
1987-07-24 00:00:00+00:00,0.0,8.625,8.375,0.2779557704925537,63400,0.0,
1987-07-27 00:00:00+00:00,0.0,8.625,8.375,0.2739272117614746,35600,0.0,
1987-07-28 00:00:00+00:00,0.0,8.625,8.375,0.2739272117614746,45700,0.0,
1987-07-29 00:00:00+00:00,0.0,8.625,8.375,0.2698990106582641,34600,0.0,
1987-07-30 00:00:00+00:00,0.0,8.75,8.5,0.2819839119911194,29500,0.0,
1987-07-31 00:00:00+00:00,0.0,8.75,8.5,0.2739272117614746,16900,0.0,
1987-08-03 00:00:00+00:00,0.0,8.625,8.5,0.2739272117614746,25600,0.0,
1987-08-04 00:00:00+00:00,0.0,8.625,8.375,0.2698990106582641,17000,0.0,
1987-08-05 00:00:00+00:00,0.0,8.625,8.375,0.2779557704925537,26900,0.0,
1987-08-06 00:00:00+00:00,0.0,8.5,8.25,0.2739272117614746,49800,0.0,
1987-08-07 00:00:00+00:00,0.0,8.625,8.25,0.2779557704925537,33800,0.0,
1987-08-10 00:00:00+00:00,0.0,8.5,8.375,0.2698990106582641,29200,0.0,
1987-08-11 00:00:00+00:00,0.0,8.5,8.375,0.2698990106582641,54000,0.0,
1987-08-12 00:00:00+00:00,0.0,8.625,8.375,0.2779557704925537,86400,0.0,
1987-08-13 00:00:00+00:00,0.0,8.625,8.5,0.2739272117614746,67200,0.0,
1987-08-14 00:00:00+00:00,0.0,8.625,8.375,0.2779557704925537,257000,0.0,
1987-08-17 00:00:00+00:00,0.0,8.625,8.5,0.2739272117614746,44100,0.0,
1987-08-18 00:00:00+00:00,0.0,8.625,7.75,0.261842280626297,229600,0.0,
1987-08-19 00:00:00+00:00,0.0,8.375,8.125,0.2698990106582641,48500,0.0,
1987-08-20 00:00:00+00:00,0.0,8.5,8.125,0.2739272117614746,87300,0.0,
1987-08-21 00:00:00+00:00,0.0,8.5,8.375,0.2739272117614746,81100,0.0,
1987-08-24 00:00:00+00:00,0.0,8.5,8.375,0.2739272117614746,49600,0.0,
1987-08-25 00:00:00+00:00,0.0,8.375,8.25,0.265870600938797,52000,0.0,
1987-08-26 00:00:00+00:00,0.0,8.5,8.25,0.2698990106582641,29100,0.0,
1987-08-27 00:00:00+00:00,0.0,8.375,8.25,0.265870600938797,63900,0.0,
1987-08-28 00:00:00+00:00,0.0,8.5,8.25,0.2698990106582641,24000,0.0,
1987-08-31 00:00:00+00:00,0.0,8.5,8.375,0.2698990106582641,51700,0.0,
1987-09-01 00:00:00+00:00,0.0,8.5,8.375,0.2698990106582641,37000,0.0,
1987-09-02 00:00:00+00:00,0.0,8.5,8.25,0.265870600938797,53600,0.0,
1987-09-03 00:00:00+00:00,0.0,8.375,8.25,0.2698990106582641,76000,0.0,
1987-09-04 00:00:00+00:00,0.0,8.375,8.25,0.265870600938797,25000,0.0,
1987-09-08 00:00:00+00:00,0.0,8.375,8.25,0.265870600938797,24200,0.0,
1987-09-09 00:00:00+00:00,0.0,8.375,8.25,0.265870600938797,26500,0.0,
1987-09-10 00:00:00+00:00,0.0,8.375,8.125,0.2701271474361419,86600,0.13,
1987-09-11 00:00:00+00:00,0.0,8.5,8.25,0.2742200195789337,56100,0.0,
1987-09-14 00:00:00+00:00,0.0,8.375,8.25,0.2742200195789337,66900,0.0,
1987-09-15 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,38300,0.0,
1987-09-16 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,38600,0.0,
1987-09-17 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,32000,0.0,
1987-09-18 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,36600,0.0,
1987-09-21 00:00:00+00:00,0.0,8.375,8.125,0.266034334897995,52400,0.0,
1987-09-22 00:00:00+00:00,0.0,8.25,8.125,0.2701271474361419,31200,0.0,
1987-09-23 00:00:00+00:00,0.0,8.25,8.125,0.266034334897995,37500,0.0,
1987-09-24 00:00:00+00:00,0.0,8.5,8.125,0.2742200195789337,115900,0.0,
1987-09-25 00:00:00+00:00,0.0,8.625,8.375,0.28240567445755,28500,0.0,
1987-09-28 00:00:00+00:00,0.0,8.625,8.375,0.2742200195789337,40700,0.0,
1987-09-29 00:00:00+00:00,0.0,8.625,8.375,0.2783129215240478,55900,0.0,
1987-09-30 00:00:00+00:00,0.0,8.625,8.5,0.2783129215240478,18300,0.0,
1987-10-01 00:00:00+00:00,0.0,8.625,8.5,0.2783129215240478,56000,0.0,
1987-10-02 00:00:00+00:00,0.0,8.625,8.5,0.2783129215240478,22900,0.0,
1987-10-05 00:00:00+00:00,0.0,8.625,8.5,0.2783129215240478,58800,0.0,
1987-10-06 00:00:00+00:00,0.0,8.5,8.25,0.2701271474361419,28500,0.0,
1987-10-07 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,31700,0.0,
1987-10-08 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,274600,0.0,
1987-10-09 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,109900,0.0,
1987-10-12 00:00:00+00:00,0.0,8.375,8.25,0.2701271474361419,27000,0.0,
1987-10-13 00:00:00+00:00,0.0,8.375,8.125,0.2701271474361419,39900,0.0,
1987-10-14 00:00:00+00:00,0.0,8.25,8.125,0.266034334897995,52800,0.0,
1987-10-15 00:00:00+00:00,0.0,8.25,8.125,0.266034334897995,48900,0.0,
1987-10-16 00:00:00+00:00,0.0,8.25,8.0,0.2619415819644928,95900,0.0,
1987-10-19 00:00:00+00:00,0.0,7.875,7.125,0.2373845130205154,85300,0.0,
1987-10-20 00:00:00+00:00,0.0,7.125,6.0,0.2005489319562912,172000,0.0,
1987-10-21 00:00:00+00:00,0.0,7.125,6.5,0.2251060307025909,321500,0.0,
1987-10-22 00:00:00+00:00,0.0,7.0,6.75,0.2210132032632827,89700,0.0,
1987-10-23 00:00:00+00:00,0.0,7.0,6.75,0.2251060307025909,16000,0.0,
1987-10-26 00:00:00+00:00,0.0,6.75,6.125,0.2005489319562912,86800,0.0,
1987-10-27 00:00:00+00:00,0.0,6.625,6.0,0.2005489319562912,40800,0.0,
1987-10-28 00:00:00+00:00,0.0,6.125,5.75,0.1923632770776748,55900,0.0,
1987-10-29 00:00:00+00:00,0.0,6.75,6.0,0.2169201970100402,48500,0.0,
1987-10-30 00:00:00+00:00,0.0,6.875,6.375,0.2169201970100402,39100,0.0,
1987-11-02 00:00:00+00:00,0.0,7.0,6.625,0.2251060307025909,51500,0.0,
1987-11-03 00:00:00+00:00,0.0,6.875,6.625,0.2210132032632827,41600,0.0,
1987-11-04 00:00:00+00:00,0.0,6.625,6.25,0.2046417742967605,28300,0.0,
1987-11-05 00:00:00+00:00,0.0,6.625,6.25,0.212827444076538,81000,0.0,
1987-11-06 00:00:00+00:00,0.0,6.875,6.25,0.2210132032632827,44500,0.0,
1987-11-09 00:00:00+00:00,0.0,6.875,6.5,0.2169201970100402,22100,0.0,
1987-11-10 00:00:00+00:00,0.0,6.625,6.25,0.2169201970100402,37100,0.0,
1987-11-11 00:00:00+00:00,0.0,6.875,6.5,0.2169201970100402,24300,0.0,
1987-11-12 00:00:00+00:00,0.0,7.0,6.75,0.2210132032632827,105700,0.0,
1987-11-13 00:00:00+00:00,0.0,6.75,6.5,0.212827444076538,54400,0.0,
1987-11-16 00:00:00+00:00,0.0,6.75,6.25,0.212827444076538,105900,0.0,
1987-11-17 00:00:00+00:00,0.0,6.625,6.25,0.2046417742967605,147300,0.0,
1987-11-18 00:00:00+00:00,0.0,6.5,6.25,0.2087347656488418,105600,0.0,
1987-11-19 00:00:00+00:00,0.0,6.625,6.25,0.2169201970100402,72700,0.0,
1987-11-20 00:00:00+00:00,0.0,6.75,6.25,0.2210132032632827,57300,0.0,
1987-11-23 00:00:00+00:00,0.0,7.0,6.625,0.2251060307025909,53500,0.0,
1987-11-24 00:00:00+00:00,0.0,7.0,6.75,0.2210132032632827,63400,0.0,
1987-11-25 00:00:00+00:00,0.0,6.875,6.75,0.2210132032632827,31200,0.0,
1987-11-27 00:00:00+00:00,0.0,6.75,6.5,0.2210132032632827,16400,0.0,
1987-11-30 00:00:00+00:00,0.0,6.75,6.25,0.2087347656488418,109600,0.0,
1987-12-01 00:00:00+00:00,0.0,6.5,6.25,0.2087347656488418,84100,0.0,
1987-12-02 00:00:00+00:00,0.0,6.375,6.25,0.2046417742967605,36400,0.0,
1987-12-03 00:00:00+00:00,0.0,6.75,6.25,0.2087347656488418,100600,0.0,
1987-12-04 00:00:00+00:00,0.0,6.625,6.25,0.2087347656488418,87800,0.0,
1987-12-07 00:00:00+00:00,0.0,6.625,6.25,0.2046417742967605,244900,0.0,
1987-12-08 00:00:00+00:00,0.0,6.625,6.25,0.212827444076538,35800,0.0,
1987-12-09 00:00:00+00:00,0.0,6.625,6.375,0.2087347656488418,87600,0.0,
1987-12-10 00:00:00+00:00,0.0,6.375,6.125,0.2046417742967605,81900,0.0,
1987-12-11 00:00:00+00:00,0.0,6.375,6.125,0.2046417742967605,49500,0.0,
1987-12-14 00:00:00+00:00,0.0,6.625,6.25,0.212827444076538,129100,0.0,
1987-12-15 00:00:00+00:00,0.0,6.5,6.25,0.2129945009946823,116300,0.13,
1987-12-16 00:00:00+00:00,0.0,6.5,6.25,0.2129945009946823,68700,0.0,
1987-12-17 00:00:00+00:00,0.0,6.5,6.375,0.2129945009946823,75800,0.0,
1987-12-18 00:00:00+00:00,0.0,6.625,6.375,0.2171709239482879,123900,0.0,
1987-12-21 00:00:00+00:00,0.0,6.625,6.5,0.2213472425937652,126700,0.0,
1987-12-22 00:00:00+00:00,0.0,6.625,6.375,0.2129945009946823,78200,0.0,
1987-12-23 00:00:00+00:00,0.0,6.625,6.375,0.2171709239482879,94700,0.0,
1987-12-24 00:00:00+00:00,0.0,6.625,6.375,0.2180094420909881,23800,0.025,
1987-12-28 00:00:00+00:00,0.0,6.5,6.375,0.2138169407844543,60100,0.0,
1987-12-29 00:00:00+00:00,0.0,6.5,6.375,0.2138169407844543,75500,0.0,
1987-12-30 00:00:00+00:00,0.0,6.5,6.25,0.2138169407844543,151200,0.0,
1987-12-31 00:00:00+00:00,0.0,6.5,6.25,0.2180094420909881,184200,0.0,
1988-01-04 00:00:00+00:00,0.0,6.875,6.625,0.230586901307106,111600,0.0,
1988-01-05 00:00:00+00:00,7.0,7.125,7.0,0.234779343008995,59200,0.0,
1988-01-06 00:00:00+00:00,7.0,7.125,7.0,0.234779343008995,47000,0.0,
1988-01-07 00:00:00+00:00,7.125,7.125,6.875,0.234779343008995,24100,0.0,
1988-01-08 00:00:00+00:00,6.875,7.0,6.75,0.2263944000005722,33800,0.0,
1988-01-11 00:00:00+00:00,6.75,7.0,6.75,0.234779343008995,47100,0.0,
1988-01-12 00:00:00+00:00,7.0,7.0,6.625,0.230586901307106,29500,0.0,
1988-01-13 00:00:00+00:00,6.75,6.875,6.75,0.230586901307106,18700,0.0,
1988-01-14 00:00:00+00:00,6.75,6.875,6.625,0.230586901307106,49300,0.0,
1988-01-15 00:00:00+00:00,6.875,7.0,6.75,0.2263944000005722,38900,0.0,
1988-01-18 00:00:00+00:00,6.875,6.875,6.75,0.230586901307106,20900,0.0,
1988-01-19 00:00:00+00:00,6.875,7.0,6.75,0.230586901307106,25400,0.0,
1988-01-20 00:00:00+00:00,7.0,7.0,6.75,0.2263944000005722,29600,0.0,
1988-01-21 00:00:00+00:00,6.875,7.0,6.75,0.2263944000005722,93100,0.0,
1988-01-22 00:00:00+00:00,6.75,7.0,6.75,0.234779343008995,33800,0.0,
1988-01-25 00:00:00+00:00,6.875,7.25,6.875,0.234779343008995,27400,0.0,
1988-01-26 00:00:00+00:00,7.0,7.125,7.0,0.2389718294143676,21500,0.0,
1988-01-27 00:00:00+00:00,7.125,7.125,7.0,0.234779343008995,92900,0.0,
1988-01-28 00:00:00+00:00,7.0,7.125,6.875,0.234779343008995,25700,0.0,
1988-01-29 00:00:00+00:00,7.125,7.125,7.0,0.234779343008995,29300,0.0,
1988-02-01 00:00:00+00:00,7.125,7.125,7.0,0.2389718294143676,17300,0.0,
1988-02-02 00:00:00+00:00,7.125,7.125,7.0,0.234779343008995,17900,0.0,
1988-02-03 00:00:00+00:00,7.0,7.125,7.0,0.2389718294143676,29300,0.0,
1988-02-04 00:00:00+00:00,7.0,7.125,7.0,0.2389718294143676,21700,0.0,
1988-02-05 00:00:00+00:00,7.125,7.125,7.0,0.2389718294143676,33800,0.0,
1988-02-08 00:00:00+00:00,7.0,7.125,7.0,0.2389718294143676,27200,0.0,
1988-02-09 00:00:00+00:00,7.0,7.25,7.0,0.2389718294143676,31200,0.0,
1988-02-10 00:00:00+00:00,7.25,7.25,7.0,0.234779343008995,23000,0.0,
1988-02-11 00:00:00+00:00,7.125,7.125,7.0,0.2389718294143676,14700,0.0,
1988-02-12 00:00:00+00:00,7.0,7.125,7.0,0.234779343008995,21200,0.0,
1988-02-16 00:00:00+00:00,7.25,7.5,7.125,0.2473568767309188,33400,0.0,
1988-02-17 00:00:00+00:00,7.5,7.5,7.25,0.2431642711162567,21200,0.0,
1988-02-18 00:00:00+00:00,7.25,7.375,7.25,0.2431642711162567,14000,0.0,
1988-02-19 00:00:00+00:00,7.375,7.375,7.25,0.2431642711162567,32100,0.0,
1988-02-22 00:00:00+00:00,7.375,7.5,7.25,0.2431642711162567,14700,0.0,
1988-02-23 00:00:00+00:00,7.25,7.5,7.25,0.251549482345581,15500,0.0,
1988-02-24 00:00:00+00:00,7.375,7.5,7.375,0.2473568767309188,14700,0.0,
1988-02-25 00:00:00+00:00,7.375,7.5,7.375,0.251549482345581,32300,0.0,
1988-02-26 00:00:00+00:00,7.375,7.5,7.25,0.251549482345581,36700,0.0,
1988-02-29 00:00:00+00:00,7.5,7.75,7.375,0.2599343061447143,24600,0.0,
1988-03-01 00:00:00+00:00,7.75,7.75,7.5,0.2557418644428253,29300,0.0,
1988-03-02 00:00:00+00:00,7.625,7.625,7.5,0.251549482345581,21700,0.0,
1988-03-03 00:00:00+00:00,7.5,7.625,7.5,0.251549482345581,20600,0.0,
1988-03-04 00:00:00+00:00,7.5,7.625,7.5,0.251549482345581,13100,0.0,
1988-03-07 00:00:00+00:00,7.5,7.625,7.375,0.2473568767309188,28200,0.0,
1988-03-08 00:00:00+00:00,7.375,7.625,7.375,0.251549482345581,18400,0.0,
1988-03-09 00:00:00+00:00,7.5,7.625,7.5,0.2557418644428253,18500,0.0,
1988-03-10 00:00:00+00:00,7.625,7.75,7.5,0.2557418644428253,40700,0.0,
1988-03-11 00:00:00+00:00,7.625,7.625,7.5,0.251549482345581,19000,0.0,
1988-03-14 00:00:00+00:00,7.75,7.75,7.5,0.251549482345581,35400,0.0,
1988-03-15 00:00:00+00:00,7.5,7.625,7.5,0.251549482345581,19800,0.0,
1988-03-16 00:00:00+00:00,7.5,7.875,7.5,0.2599343061447143,71300,0.0,
1988-03-17 00:00:00+00:00,7.875,7.875,7.625,0.2557418644428253,27200,0.0,
1988-03-18 00:00:00+00:00,7.625,7.75,7.625,0.2599343061447143,15300,0.0,
1988-03-21 00:00:00+00:00,7.625,7.75,7.625,0.2599343061447143,5500,0.0,
1988-03-22 00:00:00+00:00,7.625,7.75,7.5,0.251549482345581,44400,0.0,
1988-03-23 00:00:00+00:00,7.625,7.75,7.375,0.251549482345581,50000,0.0,
1988-03-24 00:00:00+00:00,7.375,7.375,7.25,0.2473568767309188,34300,0.0,
1988-03-25 00:00:00+00:00,7.125,7.25,7.0,0.243259772658348,23900,0.13,
1988-03-28 00:00:00+00:00,7.125,7.25,7.0,0.2389920502901077,23700,0.0,
1988-03-29 00:00:00+00:00,7.125,7.25,7.0,0.243259772658348,28800,0.0,
1988-03-30 00:00:00+00:00,7.125,7.25,7.125,0.2475275695323944,40800,0.0,
1988-03-31 00:00:00+00:00,7.125,7.375,7.125,0.243259772658348,9200,0.0,
1988-04-04 00:00:00+00:00,7.25,7.375,7.125,0.2517953813076019,15000,0.0,
1988-04-05 00:00:00+00:00,7.25,7.375,7.125,0.2475275695323944,25500,0.0,
1988-04-06 00:00:00+00:00,7.25,7.5,7.125,0.2517953813076019,29000,0.0,
1988-04-07 00:00:00+00:00,7.5,7.625,7.375,0.2560629546642303,23800,0.0,
1988-04-08 00:00:00+00:00,7.5,7.5,7.25,0.2517953813076019,16800,0.0,
1988-04-11 00:00:00+00:00,7.25,7.375,7.125,0.2475275695323944,26300,0.0,
1988-04-12 00:00:00+00:00,7.25,7.5,7.25,0.2560629546642303,12100,0.0,
1988-04-13 00:00:00+00:00,7.375,7.5,7.375,0.2560629546642303,14000,0.0,
1988-04-14 00:00:00+00:00,7.375,7.375,7.25,0.2517953813076019,36800,0.0,
1988-04-15 00:00:00+00:00,7.375,7.5,7.25,0.2475275695323944,20000,0.0,
1988-04-18 00:00:00+00:00,7.25,7.375,7.25,0.2475275695323944,40200,0.0,
1988-04-19 00:00:00+00:00,7.25,7.375,7.25,0.2517953813076019,23600,0.0,
1988-04-20 00:00:00+00:00,7.25,7.375,7.25,0.2475275695323944,20100,0.0,
1988-04-21 00:00:00+00:00,7.375,7.375,7.25,0.2517953813076019,30300,0.0,
1988-04-22 00:00:00+00:00,7.25,7.375,7.25,0.2475275695323944,21400,0.0,
1988-04-25 00:00:00+00:00,7.125,7.25,7.125,0.243259772658348,127700,0.0,
1988-04-26 00:00:00+00:00,7.125,7.25,7.125,0.2475275695323944,25300,0.0,
1988-04-27 00:00:00+00:00,7.125,7.375,7.125,0.2475275695323944,35900,0.0,
1988-04-28 00:00:00+00:00,7.25,7.375,7.125,0.2475275695323944,12200,0.0,
1988-04-29 00:00:00+00:00,7.125,7.25,7.125,0.243259772658348,15100,0.0,
1988-05-02 00:00:00+00:00,7.375,7.375,7.25,0.2475275695323944,17900,0.0,
1988-05-03 00:00:00+00:00,7.375,7.375,7.25,0.2475275695323944,17900,0.0,
1988-05-04 00:00:00+00:00,7.25,7.375,7.25,0.2475275695323944,18500,0.0,
1988-05-05 00:00:00+00:00,7.25,7.375,7.125,0.2475275695323944,25800,0.0,
1988-05-06 00:00:00+00:00,7.375,7.375,7.25,0.2475275695323944,13500,0.0,
