date,PCG-PG_Open,PCG-PG_High,PCG-PG_Low,PCG-PG_Close,PCG-PG_Volume,PCG-PG_Dividends,PCG-PG_Stock Splits
2000-02-16 00:00:00+00:00,16.625,16.625,16.625,9.712353706359863,1000.0,0.0,
2000-02-17 00:00:00+00:00,16.625,16.625,16.625,9.712353706359863,100.0,0.0,
2000-02-18 00:00:00+00:00,16.625,16.625,16.625,9.712353706359863,100.0,0.0,
2000-02-22 00:00:00+00:00,16.625,16.625,16.625,9.712353706359863,1200.0,0.0,
2000-02-23 00:00:00+00:00,17.0,17.0,16.5,9.931429862976074,4300.0,0.0,
2000-02-24 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,400.0,0.0,
2000-02-25 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-02-28 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-02-29 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,100.0,0.0,
2000-03-01 00:00:00+00:00,17.25,17.25,17.25,10.077481269836426,5300.0,0.0,
2000-03-02 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,100.0,0.0,
2000-03-03 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,200.0,0.0,
2000-03-06 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,100.0,0.0,
2000-03-07 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,900.0,0.0,
2000-03-08 00:00:00+00:00,17.0,17.0,17.0,9.931429862976074,1500.0,0.0,
2000-03-09 00:00:00+00:00,17.0,17.75,17.0,9.931429862976074,0.0,0.0,
2000-03-10 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-03-13 00:00:00+00:00,17.0,17.75,17.0,9.931429862976074,0.0,0.0,
2000-03-14 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-03-15 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-03-16 00:00:00+00:00,16.875,17.5,16.875,9.858403205871582,0.0,0.0,
2000-03-17 00:00:00+00:00,17.375,17.449220657348633,17.375,10.193866729736328,3200.0,0.0,
2000-03-20 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-03-21 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-03-22 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-03-23 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-03-24 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-03-27 00:00:00+00:00,17.625,17.625,17.625,10.296555519104004,200.0,0.0,
2000-03-28 00:00:00+00:00,17.589839935302734,17.589839935302734,17.589839935302734,10.276016235351562,21000.0,0.0,
2000-03-29 00:00:00+00:00,17.125,18.125,17.125,10.004456520080566,0.0,0.0,
2000-03-30 00:00:00+00:00,17.125,18.125,17.125,10.004456520080566,0.0,0.0,
2000-03-31 00:00:00+00:00,17.375,17.375,17.375,10.150506019592283,300.0,0.0,
2000-04-03 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-04 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-05 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-06 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-07 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-10 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-11 00:00:00+00:00,16.875,17.875,16.875,9.858403205871582,0.0,0.0,
2000-04-12 00:00:00+00:00,16.625,17.5,16.625,9.888144493103027,0.0,0.3,
2000-04-13 00:00:00+00:00,16.625,16.625,16.625,9.888144493103027,500.0,0.0,
2000-04-14 00:00:00+00:00,16.625,17.5,16.625,9.888144493103027,0.0,0.0,
2000-04-17 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,200.0,0.0,
2000-04-18 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,600.0,0.0,
2000-04-19 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,300.0,0.0,
2000-04-20 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-04-24 00:00:00+00:00,16.75,17.5,16.75,9.96249294281006,0.0,0.0,
2000-04-25 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-04-26 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-04-27 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,500.0,0.0,
2000-04-28 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-05-01 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,500.0,0.0,
2000-05-02 00:00:00+00:00,16.6875,17.25,16.6875,9.925317764282228,0.0,0.0,
2000-05-03 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-05-04 00:00:00+00:00,16.625,16.625,16.625,9.888144493103027,100.0,0.0,
2000-05-05 00:00:00+00:00,16.5,16.5,16.5,9.813796043395996,600.0,0.0,
2000-05-08 00:00:00+00:00,16.25,16.25,16.25,9.665102005004885,300.0,0.0,
2000-05-09 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-10 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-11 00:00:00+00:00,16.125,17.0,16.125,9.5907564163208,0.0,0.0,
2000-05-12 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-15 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-16 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-17 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-18 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-19 00:00:00+00:00,16.1875,17.0,16.1875,9.6279296875,0.0,0.0,
2000-05-22 00:00:00+00:00,16.375,16.375,16.375,9.739452362060549,200.0,0.0,
2000-05-23 00:00:00+00:00,16.125,16.875,16.125,9.5907564163208,0.0,0.0,
2000-05-24 00:00:00+00:00,16.125,16.875,16.125,9.5907564163208,0.0,0.0,
2000-05-25 00:00:00+00:00,16.125,16.875,16.125,9.5907564163208,0.0,0.0,
2000-05-26 00:00:00+00:00,16.125,16.875,16.125,9.5907564163208,0.0,0.0,
2000-05-30 00:00:00+00:00,16.25,16.25,16.25,9.665102005004885,300.0,0.0,
2000-05-31 00:00:00+00:00,16.25,16.25,16.25,9.665102005004885,500.0,0.0,
2000-06-01 00:00:00+00:00,16.0,16.75,16.0,9.516409873962402,0.0,0.0,
2000-06-02 00:00:00+00:00,16.125,16.125,16.125,9.5907564163208,500.0,0.0,
2000-06-05 00:00:00+00:00,16.0,16.625,16.0,9.516409873962402,0.0,0.0,
2000-06-06 00:00:00+00:00,16.0,16.625,16.0,9.516409873962402,0.0,0.0,
2000-06-07 00:00:00+00:00,16.0,16.625,16.0,9.516409873962402,0.0,0.0,
2000-06-08 00:00:00+00:00,16.0,16.625,16.0,9.516409873962402,0.0,0.0,
2000-06-09 00:00:00+00:00,16.625,16.625,16.625,9.888144493103027,4700.0,0.0,
2000-06-12 00:00:00+00:00,16.125,16.625,16.125,9.5907564163208,0.0,0.0,
2000-06-13 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-14 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-15 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-16 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-19 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-20 00:00:00+00:00,16.1875,16.625,16.1875,9.6279296875,0.0,0.0,
2000-06-21 00:00:00+00:00,16.1875,16.1875,16.1875,9.6279296875,200.0,0.0,
2000-06-22 00:00:00+00:00,16.0625,16.625,16.0625,9.553581237792969,0.0,0.0,
2000-06-23 00:00:00+00:00,16.0,16.625,16.0,9.516409873962402,0.0,0.0,
2000-06-26 00:00:00+00:00,16.0625,16.5,16.0625,9.553581237792969,0.0,0.0,
2000-06-27 00:00:00+00:00,16.0625,16.625,16.0625,9.553581237792969,0.0,0.0,
2000-06-28 00:00:00+00:00,16.0625,16.625,16.0625,9.553581237792969,0.0,0.0,
2000-06-29 00:00:00+00:00,16.0625,16.625,16.0625,9.553581237792969,0.0,0.0,
2000-06-30 00:00:00+00:00,16.5,16.75,16.5,9.96249294281006,8000.0,0.0,
2000-07-03 00:00:00+00:00,16.625,17.125,16.625,9.888144493103027,0.0,0.0,
2000-07-05 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,1000.0,0.0,
2000-07-06 00:00:00+00:00,16.625,17.125,16.625,9.888144493103027,0.0,0.0,
2000-07-07 00:00:00+00:00,16.75,16.75,16.75,9.96249294281006,300.0,0.0,
2000-07-10 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-07-11 00:00:00+00:00,16.625,17.25,16.625,9.888144493103027,0.0,0.0,
2000-07-12 00:00:00+00:00,16.375,16.375,16.375,9.918432235717772,300.0,0.3,
2000-07-13 00:00:00+00:00,16.25,16.875,16.25,9.842717170715332,0.0,0.0,
2000-07-14 00:00:00+00:00,16.4375,16.4375,16.4375,9.95628547668457,200.0,0.0,
2000-07-17 00:00:00+00:00,16.3125,16.875,16.3125,9.880571365356444,0.0,0.0,
2000-07-18 00:00:00+00:00,16.3125,16.875,16.3125,9.880571365356444,0.0,0.0,
2000-07-19 00:00:00+00:00,16.3125,16.875,16.3125,9.880571365356444,0.0,0.0,
2000-07-20 00:00:00+00:00,16.4375,16.5625,16.4375,10.031999588012695,1200.0,0.0,
2000-07-21 00:00:00+00:00,16.4375,17.0,16.4375,9.95628547668457,0.0,0.0,
2000-07-24 00:00:00+00:00,16.375,17.0,16.375,9.918432235717772,0.0,0.0,
2000-07-25 00:00:00+00:00,16.5,17.125,16.5,9.994141578674316,0.0,0.0,
2000-07-26 00:00:00+00:00,16.5,17.125,16.5,9.994141578674316,0.0,0.0,
2000-07-27 00:00:00+00:00,16.75,16.75,16.75,10.145569801330566,100.0,0.0,
2000-07-28 00:00:00+00:00,16.75,16.75,16.75,10.145569801330566,1000.0,0.0,
2000-07-31 00:00:00+00:00,16.625,17.25,16.625,10.069856643676758,0.0,0.0,
2000-08-01 00:00:00+00:00,16.75,16.75,16.75,10.145569801330566,100.0,0.0,
2000-08-02 00:00:00+00:00,16.625,17.25,16.625,10.069856643676758,0.0,0.0,
2000-08-03 00:00:00+00:00,16.625,17.25,16.625,10.069856643676758,0.0,0.0,
2000-08-04 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,300.0,0.0,
2000-08-07 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,600.0,0.0,
2000-08-08 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-09 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-10 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-11 00:00:00+00:00,17.0,17.5,17.0,10.29699420928955,0.0,0.0,
2000-08-14 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-15 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-16 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,100.0,0.0,
2000-08-17 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,1000.0,0.0,
2000-08-18 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-21 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-22 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,300.0,0.0,
2000-08-23 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,1000.0,0.0,
2000-08-24 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,100.0,0.0,
2000-08-25 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-08-28 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,300.0,0.0,
2000-08-29 00:00:00+00:00,16.875,17.625,16.875,10.22128200531006,0.0,0.0,
2000-08-30 00:00:00+00:00,17.300779342651367,17.300779342651367,17.300779342651367,10.479180335998535,5300.0,0.0,
2000-08-31 00:00:00+00:00,16.875,17.625,16.875,10.22128200531006,0.0,0.0,
2000-09-01 00:00:00+00:00,16.875,17.625,16.875,10.22128200531006,0.0,0.0,
2000-09-05 00:00:00+00:00,16.875,17.625,16.875,10.22128200531006,0.0,0.0,
2000-09-06 00:00:00+00:00,16.875,17.625,16.875,10.22128200531006,0.0,0.0,
2000-09-07 00:00:00+00:00,17.0,17.0,17.0,10.29699420928955,1000.0,0.0,
2000-09-08 00:00:00+00:00,16.875,17.5,16.875,10.22128200531006,0.0,0.0,
2000-09-11 00:00:00+00:00,17.0,17.0,17.0,10.29699420928955,300.0,0.0,
2000-09-12 00:00:00+00:00,17.375,17.375,17.375,10.52413558959961,2200.0,0.0,
2000-09-13 00:00:00+00:00,17.25,17.875,17.25,10.448420524597168,0.0,0.0,
2000-09-14 00:00:00+00:00,17.0625,17.875,17.0625,10.334850311279297,0.0,0.0,
2000-09-15 00:00:00+00:00,17.125,17.125,17.125,10.372711181640623,100.0,0.0,
2000-09-18 00:00:00+00:00,17.0,17.625,17.0,10.29699420928955,0.0,0.0,
2000-09-19 00:00:00+00:00,17.5,17.75,17.5,10.75127410888672,700.0,0.0,
2000-09-20 00:00:00+00:00,17.75,17.75,17.75,10.75127410888672,400.0,0.0,
2000-09-21 00:00:00+00:00,18.261720657348636,18.261720657348636,18.0,10.978412628173828,258800.0,0.0,
2000-09-22 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-09-25 00:00:00+00:00,17.625,18.125,17.625,10.675561904907228,0.0,0.0,
2000-09-26 00:00:00+00:00,18.0625,18.0625,18.0625,10.940558433532717,1000.0,0.0,
2000-09-27 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-09-28 00:00:00+00:00,17.625,18.125,17.625,10.675561904907228,0.0,0.0,
2000-09-29 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-02 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-03 00:00:00+00:00,17.625,18.1875,17.625,10.675561904907228,0.0,0.0,
2000-10-04 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-05 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-06 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-09 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-10 00:00:00+00:00,17.5625,18.5,17.5625,10.637702941894531,0.0,0.0,
2000-10-11 00:00:00+00:00,17.625,18.5,17.625,10.675561904907228,0.0,0.0,
2000-10-12 00:00:00+00:00,17.25,18.1875,17.25,10.629345893859863,0.0,0.3,
2000-10-13 00:00:00+00:00,17.375,17.375,17.375,10.70637321472168,400.0,0.0,
2000-10-16 00:00:00+00:00,15.875,16.875,15.875,9.782079696655272,0.0,0.0,
2000-10-17 00:00:00+00:00,16.875,17.875,16.875,10.398274421691896,0.0,0.0,
2000-10-18 00:00:00+00:00,16.875,17.75,16.875,10.398274421691896,0.0,0.0,
2000-10-19 00:00:00+00:00,16.875,17.75,16.875,10.398274421691896,0.0,0.0,
2000-10-20 00:00:00+00:00,16.875,17.75,16.875,10.398274421691896,0.0,0.0,
2000-10-23 00:00:00+00:00,16.875,17.75,16.875,10.398274421691896,0.0,0.0,
2000-10-24 00:00:00+00:00,17.125,17.125,17.125,10.552323341369627,200.0,0.0,
2000-10-25 00:00:00+00:00,16.875,16.875,16.875,10.398274421691896,100.0,0.0,
2000-10-26 00:00:00+00:00,16.375,17.125,16.375,10.090176582336426,0.0,0.0,
2000-10-27 00:00:00+00:00,16.375,17.125,16.375,10.090176582336426,0.0,0.0,
2000-10-30 00:00:00+00:00,16.375,17.125,16.375,10.090176582336426,0.0,0.0,
2000-10-31 00:00:00+00:00,16.5,16.5,16.5,10.167201042175291,100.0,0.0,
2000-11-01 00:00:00+00:00,16.375,17.125,16.375,10.090176582336426,0.0,0.0,
2000-11-02 00:00:00+00:00,16.375,17.125,16.375,10.090176582336426,0.0,0.0,
2000-11-03 00:00:00+00:00,16.375,17.375,16.375,10.090176582336426,0.0,0.0,
2000-11-06 00:00:00+00:00,16.375,17.375,16.375,10.090176582336426,0.0,0.0,
2000-11-07 00:00:00+00:00,16.375,17.375,16.375,10.090176582336426,0.0,0.0,
2000-11-08 00:00:00+00:00,16.375,17.375,16.375,10.090176582336426,0.0,0.0,
2000-11-09 00:00:00+00:00,16.5,16.5,16.5,10.167201042175291,500.0,0.0,
2000-11-10 00:00:00+00:00,16.0,17.0,16.0,9.85910415649414,0.0,0.0,
2000-11-13 00:00:00+00:00,16.25,16.25,16.25,10.013154029846191,200.0,0.0,
2000-11-14 00:00:00+00:00,15.875,16.75,15.875,9.782079696655272,0.0,0.0,
2000-11-15 00:00:00+00:00,15.875,16.625,15.875,9.782079696655272,0.0,0.0,
2000-11-16 00:00:00+00:00,15.875,16.75,15.875,9.782079696655272,0.0,0.0,
2000-11-17 00:00:00+00:00,16.0625,16.0625,16.0,9.85910415649414,2800.0,0.0,
2000-11-20 00:00:00+00:00,16.0,16.75,16.0,9.85910415649414,0.0,0.0,
2000-11-21 00:00:00+00:00,16.25,16.25,16.25,10.013154029846191,100.0,0.0,
2000-11-22 00:00:00+00:00,16.0,16.375,16.0,9.85910415649414,0.0,0.0,
2000-11-24 00:00:00+00:00,16.0,16.75,16.0,9.85910415649414,0.0,0.0,
2000-11-27 00:00:00+00:00,16.0,16.75,16.0,9.85910415649414,0.0,0.0,
2000-11-28 00:00:00+00:00,15.875,16.75,15.875,9.782079696655272,0.0,0.0,
2000-11-29 00:00:00+00:00,16.0,16.375,16.0,10.090176582336426,2800.0,0.0,
2000-11-30 00:00:00+00:00,15.875,16.5,15.875,9.782079696655272,0.0,0.0,
2000-12-01 00:00:00+00:00,16.0,16.0,16.0,9.85910415649414,1400.0,0.0,
2000-12-04 00:00:00+00:00,15.875,16.5,15.875,9.782079696655272,0.0,0.0,
2000-12-05 00:00:00+00:00,15.875,16.5,15.875,9.782079696655272,0.0,0.0,
2000-12-06 00:00:00+00:00,16.0,16.0,16.0,9.85910415649414,1100.0,0.0,
2000-12-07 00:00:00+00:00,15.5,16.5,15.5,9.551006317138672,0.0,0.0,
2000-12-08 00:00:00+00:00,16.375,16.375,16.0,9.85910415649414,2300.0,0.0,
2000-12-11 00:00:00+00:00,15.625,15.625,15.625,9.628032684326172,400.0,0.0,
2000-12-12 00:00:00+00:00,15.25,15.25,15.0,9.242912292480469,500.0,0.0,
2000-12-13 00:00:00+00:00,14.5,15.5,14.5,8.934812545776367,0.0,0.0,
2000-12-14 00:00:00+00:00,14.5,15.5,14.5,8.934812545776367,0.0,0.0,
2000-12-15 00:00:00+00:00,14.5,15.375,14.5,8.934812545776367,0.0,0.0,
2000-12-18 00:00:00+00:00,14.75,14.75,14.125,8.703741073608398,600.0,0.0,
2000-12-19 00:00:00+00:00,13.625,14.625,13.625,8.395645141601562,0.0,0.0,
2000-12-20 00:00:00+00:00,13.75,13.75,13.375,8.241597175598145,600.0,0.0,
2000-12-21 00:00:00+00:00,13.0,13.0,10.25,6.31598711013794,15700.0,0.0,
2000-12-22 00:00:00+00:00,10.25,11.375,10.25,7.009209632873535,4400.0,0.0,
2000-12-26 00:00:00+00:00,11.5,11.5,11.25,6.932180881500244,1500.0,0.0,
2000-12-27 00:00:00+00:00,11.75,12.125,11.75,7.471352100372314,1000.0,0.0,
2000-12-28 00:00:00+00:00,11.9375,11.9375,11.9375,7.355816841125488,800.0,0.0,
2000-12-29 00:00:00+00:00,11.8125,12.375,11.8125,7.278792381286621,0.0,0.0,
2001-01-02 00:00:00+00:00,11.9375,11.9375,11.9375,7.355816841125488,4200.0,0.0,
2001-01-03 00:00:00+00:00,11.9375,11.9375,11.9375,7.355816841125488,5000.0,0.0,
2001-01-04 00:00:00+00:00,11.5,11.5,9.25,5.699794769287109,4500.0,0.0,
2001-01-05 00:00:00+00:00,9.5,10.75,9.5,6.161940097808838,5300.0,0.0,
2001-01-08 00:00:00+00:00,9.0,11.125,9.0,6.31598711013794,8400.0,0.0,
2001-01-09 00:00:00+00:00,9.875,10.375,9.375,6.393013000488281,2400.0,0.0,
2001-01-10 00:00:00+00:00,10.875,10.875,9.625,6.007891178131104,8800.0,0.0,
2001-01-11 00:00:00+00:00,8.625,9.0,8.375,5.545745849609375,19700.0,0.0,
2001-01-12 00:00:00+00:00,7.5,8.4375,7.5,5.083600521087647,17500.0,0.0,
2001-01-16 00:00:00+00:00,8.125,8.125,7.75,4.775503158569336,500.0,0.0,
2001-01-17 00:00:00+00:00,7.5,7.5,7.5,4.621456146240234,200.0,0.0,
2001-01-18 00:00:00+00:00,7.25,8.5,7.25,5.083600521087647,3100.0,0.0,
2001-01-19 00:00:00+00:00,8.0,8.5,7.9375,4.92955207824707,2700.0,0.0,
2001-01-22 00:00:00+00:00,7.625,8.5,7.625,4.92955207824707,8300.0,0.0,
2001-01-23 00:00:00+00:00,8.0,8.25,8.0,5.083600521087647,2200.0,0.0,
2001-01-24 00:00:00+00:00,8.375,8.375,8.375,5.160626411437988,200.0,0.0,
2001-01-25 00:00:00+00:00,8.75,9.25,8.75,5.699794769287109,2200.0,0.0,
2001-01-26 00:00:00+00:00,10.25,10.25,10.0,6.161940097808838,6400.0,0.0,
2001-01-29 00:00:00+00:00,10.0,10.75,10.0,6.624086380004883,1800.0,0.0,
2001-01-30 00:00:00+00:00,10.75,11.0,10.420000076293944,6.685704708099365,12700.0,0.0,
2001-01-31 00:00:00+00:00,11.0,11.0,10.0,6.161940097808838,6600.0,0.0,
2001-02-01 00:00:00+00:00,10.369999885559082,10.369999885559082,10.369999885559082,6.38992977142334,500.0,0.0,
2001-02-02 00:00:00+00:00,11.869999885559082,11.869999885559082,11.0,6.778135299682617,3300.0,0.0,
2001-02-05 00:00:00+00:00,11.25,11.25,11.25,6.932180881500244,100.0,0.0,
2001-02-06 00:00:00+00:00,10.989999771118164,11.460000038146973,10.989999771118164,6.771972179412842,0.0,0.0,
2001-02-07 00:00:00+00:00,10.949999809265137,10.949999809265137,10.949999809265137,6.7473249435424805,200.0,0.0,
2001-02-08 00:00:00+00:00,10.640000343322754,10.960000038146973,10.640000343322754,6.5563063621521,0.0,0.0,
2001-02-09 00:00:00+00:00,10.649999618530272,10.649999618530272,10.449999809265137,6.439228057861328,700.0,0.0,
2001-02-12 00:00:00+00:00,10.149999618530272,10.149999618530272,9.850000381469728,6.161940097808838,2300.0,0.0,
2001-02-13 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,5.9770827293396,500.0,0.0,
2001-02-14 00:00:00+00:00,9.699999809265137,9.699999809265137,9.699999809265137,5.9770827293396,200.0,0.0,
2001-02-15 00:00:00+00:00,9.5,9.5,9.3100004196167,5.736767292022705,1600.0,0.0,
2001-02-16 00:00:00+00:00,9.5,9.5,9.5,5.853842258453369,1100.0,0.0,
2001-02-20 00:00:00+00:00,9.600000381469728,9.600000381469728,9.600000381469728,5.915462493896484,2000.0,0.0,
2001-02-21 00:00:00+00:00,9.3100004196167,9.3100004196167,9.3100004196167,5.736767292022705,900.0,0.0,
2001-02-22 00:00:00+00:00,9.25,9.75,9.25,5.853842258453369,2600.0,0.0,
2001-02-23 00:00:00+00:00,9.75,9.75,9.75,6.007891178131104,2000.0,0.0,
2001-02-26 00:00:00+00:00,9.899999618530272,10.5,9.899999618530272,6.439228057861328,7300.0,0.0,
2001-02-27 00:00:00+00:00,10.149999618530272,10.25,10.149999618530272,6.31598711013794,1700.0,0.0,
2001-02-28 00:00:00+00:00,10.25,10.25,10.25,6.31598711013794,1000.0,0.0,
2001-03-01 00:00:00+00:00,9.989999771118164,10.460000038146973,9.989999771118164,6.155776977539063,0.0,0.0,
