date,WDFC_Open,WDFC_High,WDFC_Low,WDFC_Close,WDFC_Volume,WDFC_Dividends,WDFC_Stock Splits
1973-05-03 00:00:00+00:00,1.5833330154418943,1.625,1.5833330154418943,0.5240587592124939,79200,0.0,
1973-05-04 00:00:00+00:00,1.6145830154418943,1.6354169845581057,1.6145830154418943,0.5344023108482361,55200,0.0,
1973-05-07 00:00:00+00:00,1.6145830154418943,1.6354169845581057,1.6145830154418943,0.5344023108482361,4800,0.0,
1973-05-08 00:00:00+00:00,1.6666669845581057,1.6979169845581057,1.6666669845581057,0.5516412854194641,37200,0.0,
1973-05-09 00:00:00+00:00,1.6875,1.7395830154418943,1.6875,0.5585368871688843,55200,0.0,
1973-05-10 00:00:00+00:00,1.6875,1.71875,1.6666669845581057,0.5516412854194641,28800,0.0,
1973-05-11 00:00:00+00:00,1.71875,1.7708330154418943,1.71875,0.5688799023628235,43200,0.0,
1973-05-14 00:00:00+00:00,1.71875,1.7395830154418943,1.6875,0.5585368871688843,105600,0.0,
1973-05-15 00:00:00+00:00,1.75,1.8020830154418943,1.75,0.5792234539985657,32400,0.0,
1973-05-16 00:00:00+00:00,1.6979169845581057,1.6979169845581057,1.65625,0.5481936931610107,69600,0.0,
1973-05-17 00:00:00+00:00,1.65625,1.6979169845581057,1.65625,0.5481936931610107,7200,0.0,
1973-05-18 00:00:00+00:00,1.4479169845581057,1.4479169845581057,1.40625,0.4654471278190613,68400,0.0,
1973-05-21 00:00:00+00:00,1.46875,1.5208330154418943,1.46875,0.4861339330673218,78000,0.0,
1973-05-22 00:00:00+00:00,1.5208330154418943,1.5625,1.5208330154418943,0.5033724308013916,31200,0.0,
1973-05-23 00:00:00+00:00,1.5208330154418943,1.5520830154418943,1.5208330154418943,0.5033724308013916,68400,0.0,
1973-05-24 00:00:00+00:00,1.5625,1.6145830154418943,1.5625,0.5171635746955872,49200,0.0,
1973-05-25 00:00:00+00:00,1.65625,1.6979169845581057,1.65625,0.5481936931610107,94800,0.0,
1973-05-29 00:00:00+00:00,1.65625,1.6666669845581057,1.625,0.5378502607345581,33600,0.0,
1973-05-30 00:00:00+00:00,1.625,1.65625,1.6145830154418943,0.5344023108482361,18000,0.0,
1973-05-31 00:00:00+00:00,1.625,1.6666669845581057,1.625,0.5378502607345581,36000,0.0,
1973-06-01 00:00:00+00:00,1.625,1.65625,1.6145830154418943,0.5344023108482361,3600,0.0,
1973-06-04 00:00:00+00:00,1.6145830154418943,1.6354169845581057,1.6145830154418943,0.5344023108482361,31200,0.0,
1973-06-05 00:00:00+00:00,1.6354169845581057,1.6666669845581057,1.6354169845581057,0.5412980318069458,38400,0.0,
1973-06-06 00:00:00+00:00,1.6354169845581057,1.6354169845581057,1.6145830154418943,0.5344023108482361,27600,0.0,
1973-06-07 00:00:00+00:00,1.6145830154418943,1.6354169845581057,1.6145830154418943,0.5344023108482361,14400,0.0,
1973-06-08 00:00:00+00:00,1.6145830154418943,1.65625,1.6145830154418943,0.5344023108482361,33600,0.0,
