date,SJM_Open,SJM_High,SJM_Low,SJM_Close,SJM_Volume,SJM_Dividends,SJM_Stock Splits
1995-01-25 00:00:00+00:00,23.25,23.625,23.125,11.700922012329102,14200,0.0,
1995-01-26 00:00:00+00:00,23.625,23.75,23.25,11.577098846435549,8600,0.0,
1995-01-27 00:00:00+00:00,23.375,23.375,22.875,11.329458236694336,11200,0.0,
1995-01-30 00:00:00+00:00,22.875,23.25,22.875,11.329458236694336,5800,0.0,
1995-01-31 00:00:00+00:00,22.875,23.125,22.875,11.453280448913574,7600,0.0,
1995-02-01 00:00:00+00:00,23.125,23.125,22.75,11.329458236694336,10800,0.0,
1995-02-02 00:00:00+00:00,22.875,23.0,22.625,11.391375541687012,3800,0.0,
1995-02-03 00:00:00+00:00,22.875,22.875,22.625,11.329458236694336,9400,0.0,
1995-02-06 00:00:00+00:00,22.875,23.25,22.875,11.453280448913574,8400,0.0,
1995-02-07 00:00:00+00:00,23.0,23.0,22.75,11.391375541687012,2600,0.0,
1995-02-08 00:00:00+00:00,23.0,23.0,22.25,11.01991367340088,15600,0.0,
1995-02-09 00:00:00+00:00,22.375,22.75,22.375,11.267555236816406,2800,0.0,
1995-02-10 00:00:00+00:00,22.875,23.375,22.875,11.577098846435549,9400,0.0,
1995-02-13 00:00:00+00:00,23.375,23.625,23.375,11.63901138305664,6400,0.0,
1995-02-14 00:00:00+00:00,23.5,23.75,23.375,11.762829780578612,10400,0.0,
1995-02-15 00:00:00+00:00,23.75,23.875,23.0,11.577098846435549,20000,0.0,
1995-02-16 00:00:00+00:00,23.375,23.375,23.0,11.391375541687012,10600,0.0,
1995-02-17 00:00:00+00:00,23.0,23.25,22.5,11.515192031860352,16400,0.0,
1995-02-21 00:00:00+00:00,23.25,23.375,22.625,11.391375541687012,16800,0.0,
1995-02-22 00:00:00+00:00,23.0,23.25,22.875,11.329458236694336,4200,0.0,
1995-02-23 00:00:00+00:00,22.875,23.0,22.625,11.267555236816406,4000,0.0,
1995-02-24 00:00:00+00:00,22.75,23.0,22.75,11.329458236694336,3600,0.0,
1995-02-27 00:00:00+00:00,22.875,23.5,22.625,11.515192031860352,19400,0.0,
1995-02-28 00:00:00+00:00,23.25,23.5,23.0,11.63901138305664,20400,0.0,
1995-03-01 00:00:00+00:00,23.25,23.25,22.75,11.329458236694336,13400,0.0,
1995-03-02 00:00:00+00:00,22.875,23.125,22.75,11.453280448913574,5000,0.0,
1995-03-03 00:00:00+00:00,23.125,23.5,22.875,11.453280448913574,11600,0.0,
1995-03-06 00:00:00+00:00,23.125,23.375,22.75,11.515192031860352,9000,0.0,
1995-03-07 00:00:00+00:00,23.25,23.375,22.75,11.267555236816406,10000,0.0,
1995-03-08 00:00:00+00:00,22.75,23.0,22.75,11.267555236816406,3000,0.0,
1995-03-09 00:00:00+00:00,22.875,23.125,22.875,11.453280448913574,1400,0.0,
1995-03-10 00:00:00+00:00,23.125,23.375,23.0,11.453280448913574,9400,0.0,
1995-03-13 00:00:00+00:00,23.125,23.5,23.125,11.515192031860352,15600,0.0,
1995-03-14 00:00:00+00:00,23.25,23.375,22.875,11.329458236694336,6600,0.0,
1995-03-15 00:00:00+00:00,22.875,22.875,22.375,11.267555236816406,5400,0.0,
1995-03-16 00:00:00+00:00,22.75,22.75,22.125,10.958003997802734,18200,0.0,
1995-03-17 00:00:00+00:00,22.125,22.125,21.75,10.772275924682615,30800,0.0,
1995-03-20 00:00:00+00:00,21.75,21.875,21.375,10.5865478515625,18400,0.0,
1995-03-21 00:00:00+00:00,21.375,21.375,20.875,10.400816917419434,25000,0.0,
1995-03-22 00:00:00+00:00,21.0,21.0,20.75,10.27699851989746,19400,0.0,
1995-03-23 00:00:00+00:00,20.75,20.875,20.75,10.27699851989746,13800,0.0,
1995-03-24 00:00:00+00:00,20.75,21.125,20.75,10.462725639343262,26200,0.0,
1995-03-27 00:00:00+00:00,21.125,21.25,20.875,10.524639129638672,7200,0.0,
1995-03-28 00:00:00+00:00,21.25,21.75,21.0,10.400816917419434,8600,0.0,
1995-03-29 00:00:00+00:00,21.0,21.75,20.75,10.710371971130373,12000,0.0,
1995-03-30 00:00:00+00:00,21.75,22.375,21.75,11.081825256347656,8200,0.0,
1995-03-31 00:00:00+00:00,22.375,22.375,22.125,10.958003997802734,13800,0.0,
1995-04-03 00:00:00+00:00,22.125,23.0,22.0,11.391375541687012,18400,0.0,
1995-04-04 00:00:00+00:00,23.0,23.0,22.125,10.958003997802734,8800,0.0,
1995-04-05 00:00:00+00:00,22.125,22.375,22.0,10.896093368530272,5200,0.0,
1995-04-06 00:00:00+00:00,22.0,22.0,21.625,10.772275924682615,23600,0.0,
1995-04-07 00:00:00+00:00,21.75,22.0,21.5,10.834186553955078,7200,0.0,
1995-04-10 00:00:00+00:00,21.875,22.375,21.75,11.01991367340088,7000,0.0,
1995-04-11 00:00:00+00:00,22.125,22.125,21.5,10.648455619812012,14000,0.0,
1995-04-12 00:00:00+00:00,21.5,21.75,21.25,10.772275924682615,4600,0.0,
1995-04-13 00:00:00+00:00,21.75,21.75,21.125,10.648455619812012,21000,0.0,
1995-04-17 00:00:00+00:00,21.5,21.875,21.375,10.710371971130373,16600,0.0,
1995-04-18 00:00:00+00:00,21.625,21.625,21.5,10.710371971130373,13600,0.0,
1995-04-19 00:00:00+00:00,21.625,21.625,21.25,10.524639129638672,9200,0.0,
1995-04-20 00:00:00+00:00,21.25,21.375,21.0,10.400816917419434,13800,0.0,
1995-04-21 00:00:00+00:00,21.0,21.375,20.875,10.5865478515625,11000,0.0,
1995-04-24 00:00:00+00:00,21.375,21.875,21.375,10.772275924682615,4800,0.0,
1995-04-25 00:00:00+00:00,21.75,21.875,21.5,10.648455619812012,3800,0.0,
1995-04-26 00:00:00+00:00,21.5,21.625,21.375,10.5865478515625,4600,0.0,
1995-04-27 00:00:00+00:00,21.375,21.5,21.25,10.648455619812012,8000,0.0,
1995-04-28 00:00:00+00:00,21.5,21.5,21.25,10.648455619812012,7000,0.0,
1995-05-01 00:00:00+00:00,21.5,21.875,21.375,10.648455619812012,8800,0.0,
1995-05-02 00:00:00+00:00,21.5,21.75,21.375,10.648455619812012,6800,0.0,
1995-05-03 00:00:00+00:00,21.5,21.5,20.875,10.5865478515625,10200,0.0,
1995-05-04 00:00:00+00:00,21.375,21.625,21.25,10.648455619812012,6800,0.0,
1995-05-05 00:00:00+00:00,21.5,22.0,21.0,10.834186553955078,8400,0.0,
1995-05-08 00:00:00+00:00,21.875,22.0,21.375,10.710371971130373,10600,0.0,
1995-05-09 00:00:00+00:00,21.625,22.0,21.5,10.710371971130373,6000,0.0,
1995-05-10 00:00:00+00:00,21.625,21.875,21.375,10.5865478515625,11800,0.0,
1995-05-11 00:00:00+00:00,21.375,21.5,21.0,10.524639129638672,16800,0.0,
1995-05-12 00:00:00+00:00,21.25,21.5,21.0,10.648455619812012,7600,0.0,
1995-05-15 00:00:00+00:00,21.5,21.875,21.375,10.648455619812012,5800,0.0,
1995-05-16 00:00:00+00:00,21.5,21.625,21.25,10.710371971130373,9400,0.0,
1995-05-17 00:00:00+00:00,21.625,21.875,21.5,10.772275924682615,8200,0.0,
1995-05-18 00:00:00+00:00,21.875,22.25,21.875,11.01991367340088,25800,0.0,
1995-05-19 00:00:00+00:00,22.125,22.125,21.875,10.896093368530272,5400,0.0,
1995-05-22 00:00:00+00:00,22.0,22.0,21.625,10.710371971130373,8400,0.0,
1995-05-23 00:00:00+00:00,21.625,22.5,21.625,11.081825256347656,16000,0.0,
1995-05-24 00:00:00+00:00,22.375,22.375,22.0,10.958003997802734,9000,0.0,
1995-05-25 00:00:00+00:00,22.125,22.125,21.75,10.958003997802734,10600,0.0,
1995-05-26 00:00:00+00:00,22.125,22.375,22.0,10.896093368530272,9800,0.0,
1995-05-30 00:00:00+00:00,22.25,22.5,22.25,11.1437349319458,14800,0.0,
1995-05-31 00:00:00+00:00,22.5,22.625,22.25,11.1437349319458,17200,0.0,
1995-06-01 00:00:00+00:00,22.5,22.75,22.5,11.205642700195312,25600,0.0,
1995-06-02 00:00:00+00:00,22.75,23.625,22.75,11.63901138305664,12800,0.0,
1995-06-05 00:00:00+00:00,23.5,23.875,23.25,11.700922012329102,21800,0.0,
1995-06-06 00:00:00+00:00,23.625,23.75,23.375,11.700922012329102,15800,0.0,
1995-06-07 00:00:00+00:00,23.5,23.5,22.875,11.63901138305664,15600,0.0,
1995-06-08 00:00:00+00:00,23.5,23.5,23.125,11.515192031860352,5600,0.0,
1995-06-09 00:00:00+00:00,23.25,23.625,23.0,11.63901138305664,3600,0.0,
1995-06-12 00:00:00+00:00,23.125,23.125,22.25,11.1437349319458,31800,0.0,
1995-06-13 00:00:00+00:00,22.25,22.25,21.75,10.896093368530272,18600,0.0,
1995-06-14 00:00:00+00:00,22.0,22.5,21.625,11.1437349319458,24000,0.0,
1995-06-15 00:00:00+00:00,22.25,22.25,21.625,10.958003997802734,17000,0.0,
1995-06-16 00:00:00+00:00,22.125,22.375,21.75,10.896093368530272,16800,0.0,
1995-06-19 00:00:00+00:00,22.0,22.25,21.5,10.834186553955078,28800,0.0,
1995-06-20 00:00:00+00:00,21.875,22.0,21.5,10.896093368530272,18200,0.0,
1995-06-21 00:00:00+00:00,22.0,22.25,21.625,11.01991367340088,24200,0.0,
1995-06-22 00:00:00+00:00,22.25,22.25,21.75,10.958003997802734,10600,0.0,
1995-06-23 00:00:00+00:00,22.125,22.125,21.625,10.772275924682615,17200,0.0,
1995-06-26 00:00:00+00:00,21.75,22.0,21.5,10.772275924682615,27600,0.0,
1995-06-27 00:00:00+00:00,21.75,22.0,21.125,10.5865478515625,20800,0.0,
1995-06-28 00:00:00+00:00,21.375,21.5,21.125,10.5865478515625,11400,0.0,
1995-06-29 00:00:00+00:00,21.375,21.625,21.375,10.710371971130373,9400,0.0,
1995-06-30 00:00:00+00:00,21.625,22.125,21.25,10.958003997802734,32400,0.0,
1995-07-03 00:00:00+00:00,22.125,22.25,21.875,10.834186553955078,4200,0.0,
1995-07-05 00:00:00+00:00,21.875,22.0,21.75,10.834186553955078,9800,0.0,
1995-07-06 00:00:00+00:00,21.875,22.5,21.75,11.1437349319458,46600,0.0,
1995-07-07 00:00:00+00:00,22.5,23.0,22.125,10.958003997802734,23800,0.0,
1995-07-10 00:00:00+00:00,22.125,22.125,21.625,10.772275924682615,16800,0.0,
1995-07-11 00:00:00+00:00,21.75,22.375,21.75,10.958003997802734,13200,0.0,
1995-07-12 00:00:00+00:00,22.125,22.25,21.875,10.896093368530272,7800,0.0,
1995-07-13 00:00:00+00:00,22.0,22.25,21.75,11.01991367340088,5800,0.0,
1995-07-14 00:00:00+00:00,22.25,22.25,21.75,10.896093368530272,8600,0.0,
1995-07-17 00:00:00+00:00,22.0,22.0,21.625,10.834186553955078,11400,0.0,
1995-07-18 00:00:00+00:00,21.75,21.75,20.75,10.338907241821287,39400,0.0,
1995-07-19 00:00:00+00:00,20.875,21.0,20.75,10.27699851989746,13200,0.0,
1995-07-20 00:00:00+00:00,20.75,21.0,20.375,10.338907241821287,30000,0.0,
1995-07-21 00:00:00+00:00,20.875,21.25,20.75,10.462725639343262,8200,0.0,
1995-07-24 00:00:00+00:00,21.125,21.25,20.625,10.27699851989746,21000,0.0,
1995-07-25 00:00:00+00:00,20.75,21.125,20.75,10.400816917419434,7600,0.0,
1995-07-26 00:00:00+00:00,21.0,21.5,21.0,10.5865478515625,12000,0.0,
1995-07-27 00:00:00+00:00,21.375,21.75,21.25,10.710371971130373,10800,0.0,
1995-07-28 00:00:00+00:00,21.625,21.875,21.375,10.5865478515625,16000,0.0,
1995-07-31 00:00:00+00:00,21.375,21.875,21.125,10.834186553955078,10400,0.0,
1995-08-01 00:00:00+00:00,21.875,22.125,21.5,10.896093368530272,9000,0.0,
1995-08-02 00:00:00+00:00,22.0,22.375,21.75,11.081825256347656,13800,0.0,
1995-08-03 00:00:00+00:00,22.375,22.375,22.0,11.01991367340088,6800,0.0,
1995-08-04 00:00:00+00:00,22.25,22.375,22.125,11.081825256347656,10000,0.0,
1995-08-07 00:00:00+00:00,22.375,22.5,22.25,11.1437349319458,9200,0.0,
1995-08-08 00:00:00+00:00,22.5,22.5,22.25,11.1437349319458,28800,0.0,
1995-08-09 00:00:00+00:00,22.5,22.5,21.875,10.834186553955078,4000,0.0,
1995-08-10 00:00:00+00:00,21.875,21.875,21.5,10.710371971130373,14800,0.0,
1995-08-11 00:00:00+00:00,21.625,21.75,21.25,10.710371971130373,3400,0.0,
1995-08-14 00:00:00+00:00,21.625,22.0,21.625,10.834186553955078,13800,0.0,
1995-08-15 00:00:00+00:00,21.875,22.0,21.5,10.648455619812012,7400,0.0,
1995-08-16 00:00:00+00:00,21.5,21.625,21.375,10.710371971130373,20600,0.0,
1995-08-17 00:00:00+00:00,21.625,21.75,21.5,10.772275924682615,18600,0.0,
1995-08-18 00:00:00+00:00,21.75,21.75,21.5,10.648455619812012,10800,0.0,
1995-08-21 00:00:00+00:00,21.5,21.75,21.375,10.772275924682615,10800,0.0,
1995-08-22 00:00:00+00:00,21.75,21.75,21.0,10.5865478515625,25000,0.0,
1995-08-23 00:00:00+00:00,21.375,21.625,21.25,10.648455619812012,8200,0.0,
1995-08-24 00:00:00+00:00,21.5,21.625,21.0,10.648455619812012,18600,0.0,
1995-08-25 00:00:00+00:00,21.5,21.5,21.0,10.648455619812012,6400,0.0,
1995-08-28 00:00:00+00:00,21.375,21.375,20.75,10.5865478515625,15200,0.0,
1995-08-29 00:00:00+00:00,21.375,21.625,20.5,10.27699851989746,9600,0.0,
1995-08-30 00:00:00+00:00,20.75,20.875,20.375,10.338907241821287,12000,0.0,
1995-08-31 00:00:00+00:00,20.875,21.125,20.75,10.400816917419434,8800,0.0,
1995-09-01 00:00:00+00:00,21.0,21.125,20.75,10.338907241821287,16400,0.0,
1995-09-05 00:00:00+00:00,20.875,20.875,20.25,10.21509075164795,20000,0.0,
1995-09-06 00:00:00+00:00,20.625,21.125,20.375,10.338907241821287,11200,0.0,
1995-09-07 00:00:00+00:00,20.875,21.25,20.75,10.462725639343262,15000,0.0,
1995-09-08 00:00:00+00:00,21.125,21.125,20.875,10.462725639343262,14800,0.0,
1995-09-11 00:00:00+00:00,21.125,21.25,21.0,10.400816917419434,13200,0.0,
1995-09-12 00:00:00+00:00,21.125,21.25,21.125,10.462725639343262,10000,0.0,
1995-09-13 00:00:00+00:00,21.125,21.25,20.875,10.524639129638672,9200,0.0,
1995-09-14 00:00:00+00:00,21.25,21.375,21.125,10.462725639343262,14400,0.0,
1995-09-15 00:00:00+00:00,21.125,21.25,21.0,10.524639129638672,31000,0.0,
1995-09-18 00:00:00+00:00,21.25,21.25,21.0,10.524639129638672,11600,0.0,
1995-09-19 00:00:00+00:00,21.25,21.25,21.0,10.462725639343262,7600,0.0,
1995-09-20 00:00:00+00:00,21.125,21.125,21.0,10.462725639343262,6000,0.0,
1995-09-21 00:00:00+00:00,21.125,21.125,20.625,10.27699851989746,14800,0.0,
1995-09-22 00:00:00+00:00,20.75,20.875,20.5,10.21509075164795,5400,0.0,
1995-09-25 00:00:00+00:00,20.75,21.125,20.75,10.338907241821287,8200,0.0,
1995-09-26 00:00:00+00:00,20.875,21.25,20.5,10.400816917419434,6400,0.0,
1995-09-27 00:00:00+00:00,21.0,21.0,20.75,10.338907241821287,4600,0.0,
1995-09-28 00:00:00+00:00,20.875,20.875,20.625,10.21509075164795,2800,0.0,
1995-09-29 00:00:00+00:00,20.625,20.875,20.625,10.338907241821287,11200,0.0,
1995-10-02 00:00:00+00:00,20.875,20.875,20.5,10.27699851989746,10400,0.0,
1995-10-03 00:00:00+00:00,20.75,20.875,20.25,10.27699851989746,9200,0.0,
1995-10-04 00:00:00+00:00,20.75,20.75,20.5,10.27699851989746,3800,0.0,
1995-10-05 00:00:00+00:00,20.75,20.875,20.375,10.091268539428713,6600,0.0,
1995-10-06 00:00:00+00:00,20.375,20.875,20.25,10.338907241821287,9200,0.0,
1995-10-09 00:00:00+00:00,20.875,20.875,20.625,10.27699851989746,5200,0.0,
1995-10-10 00:00:00+00:00,20.75,20.75,20.5,10.27699851989746,5600,0.0,
1995-10-11 00:00:00+00:00,20.75,20.75,20.5,10.21509075164795,5400,0.0,
1995-10-12 00:00:00+00:00,20.625,20.875,20.625,10.21509075164795,8600,0.0,
1995-10-13 00:00:00+00:00,20.625,20.875,20.625,10.27699851989746,6800,0.0,
1995-10-16 00:00:00+00:00,20.75,20.875,20.625,10.21509075164795,3800,0.0,
1995-10-17 00:00:00+00:00,20.625,20.875,20.625,10.27699851989746,4400,0.0,
1995-10-18 00:00:00+00:00,20.75,20.75,20.625,10.27699851989746,5200,0.0,
1995-10-19 00:00:00+00:00,20.625,20.625,20.375,10.21509075164795,8200,0.0,
1995-10-20 00:00:00+00:00,20.625,20.75,20.5,10.21509075164795,6200,0.0,
1995-10-23 00:00:00+00:00,20.5,20.5,20.0,9.967447280883787,13400,0.0,
1995-10-24 00:00:00+00:00,20.25,20.75,20.25,10.27699851989746,10400,0.0,
1995-10-25 00:00:00+00:00,20.75,20.75,20.5,10.153180122375488,19200,0.0,
1995-10-26 00:00:00+00:00,20.5,20.75,20.375,10.153180122375488,6800,0.0,
1995-10-27 00:00:00+00:00,20.5,20.5,20.25,10.091268539428713,5200,0.0,
1995-10-30 00:00:00+00:00,20.375,20.625,20.125,10.029364585876465,13000,0.0,
1995-10-31 00:00:00+00:00,20.25,20.5,19.625,9.719813346862791,53600,0.0,
1995-11-01 00:00:00+00:00,19.625,19.75,19.375,9.657903671264648,37400,0.0,
1995-11-02 00:00:00+00:00,19.5,19.75,19.375,9.657903671264648,35200,0.0,
1995-11-03 00:00:00+00:00,19.5,20.0,19.5,9.905540466308594,10400,0.0,
1995-11-06 00:00:00+00:00,20.0,20.25,19.875,9.843628883361816,8600,0.0,
1995-11-07 00:00:00+00:00,19.125,19.125,18.0,9.100716590881348,78000,0.0,
1995-11-08 00:00:00+00:00,18.375,18.5,17.875,8.914989471435547,36800,0.0,
1995-11-09 00:00:00+00:00,18.0,18.625,18.0,9.038806915283203,16800,0.0,
1995-11-10 00:00:00+00:00,18.25,18.375,18.125,9.038806915283203,22400,0.0,
1995-11-13 00:00:00+00:00,18.25,18.25,17.75,8.79116439819336,32200,0.0,
1995-11-14 00:00:00+00:00,17.75,18.0,17.625,8.914989471435547,32000,0.0,
1995-11-15 00:00:00+00:00,18.0,18.125,17.75,8.914989471435547,13200,0.0,
1995-11-16 00:00:00+00:00,18.0,18.5,17.75,9.162628173828123,21600,0.0,
1995-11-17 00:00:00+00:00,18.5,18.625,18.125,9.224531173706056,17600,0.0,
1995-11-20 00:00:00+00:00,18.625,18.625,18.375,9.100716590881348,15400,0.0,
1995-11-21 00:00:00+00:00,18.375,18.5,18.25,9.162628173828123,17400,0.0,
1995-11-22 00:00:00+00:00,18.5,19.375,18.5,9.534080505371094,44200,0.0,
1995-11-24 00:00:00+00:00,19.75,20.25,19.75,10.029364585876465,29800,0.0,
1995-11-27 00:00:00+00:00,20.375,21.0,20.375,10.153180122375488,87400,0.0,
1995-11-28 00:00:00+00:00,20.5,20.75,20.25,10.153180122375488,37800,0.0,
1995-11-29 00:00:00+00:00,20.5,20.875,20.5,10.153180122375488,37400,0.0,
1995-11-30 00:00:00+00:00,20.5,20.875,20.5,10.338907241821287,16800,0.0,
1995-12-01 00:00:00+00:00,20.875,20.875,20.625,10.338907241821287,26800,0.0,
1995-12-04 00:00:00+00:00,20.875,21.0,20.625,10.21509075164795,39800,0.0,
1995-12-05 00:00:00+00:00,20.625,20.75,20.25,10.21509075164795,11400,0.0,
1995-12-06 00:00:00+00:00,20.625,20.75,20.25,10.21509075164795,18000,0.0,
1995-12-07 00:00:00+00:00,20.625,20.625,20.0,10.029364585876465,23600,0.0,
1995-12-08 00:00:00+00:00,20.125,20.125,19.375,9.843628883361816,11000,0.0,
1995-12-11 00:00:00+00:00,19.875,20.0,19.25,9.595986366271973,16000,0.0,
1995-12-12 00:00:00+00:00,19.25,19.25,18.875,9.348358154296877,49800,0.0,
1995-12-13 00:00:00+00:00,18.875,19.375,18.875,9.41026210784912,23400,0.0,
1995-12-14 00:00:00+00:00,19.0,19.0,18.625,9.348358154296877,24400,0.0,
1995-12-15 00:00:00+00:00,18.875,18.875,18.375,9.286447525024414,45400,0.0,
1995-12-18 00:00:00+00:00,18.375,18.375,18.0,8.914989471435547,23200,0.0,
1995-12-19 00:00:00+00:00,18.0,18.375,17.75,8.97690200805664,40600,0.0,
1995-12-20 00:00:00+00:00,18.125,18.875,18.125,9.038806915283203,14400,0.0,
1995-12-21 00:00:00+00:00,18.25,18.5,17.625,8.853075981140137,31400,0.0,
1995-12-22 00:00:00+00:00,17.875,18.375,17.25,8.914989471435547,72200,0.0,
1995-12-26 00:00:00+00:00,18.125,18.875,18.125,9.348358154296877,32800,0.0,
1995-12-27 00:00:00+00:00,18.875,20.125,18.75,9.905540466308594,55600,0.0,
1995-12-28 00:00:00+00:00,20.625,21.375,20.625,10.5865478515625,105400,0.0,
1995-12-29 00:00:00+00:00,21.375,22.0,21.375,10.896093368530272,83000,0.0,
1996-01-02 00:00:00+00:00,21.75,21.75,20.625,10.400816917419434,23800,0.0,
1996-01-03 00:00:00+00:00,21.0,21.125,20.625,10.338907241821287,18400,0.0,
1996-01-04 00:00:00+00:00,20.875,21.75,20.875,10.772275924682615,45200,0.0,
1996-01-05 00:00:00+00:00,21.625,21.625,21.25,10.648455619812012,8800,0.0,
1996-01-08 00:00:00+00:00,21.25,21.25,21.0,10.400816917419434,2200,0.0,
1996-01-09 00:00:00+00:00,21.0,21.125,20.625,10.462725639343262,17400,0.0,
1996-01-10 00:00:00+00:00,21.125,21.125,20.5,10.21509075164795,11600,0.0,
1996-01-11 00:00:00+00:00,20.625,20.625,20.5,10.153180122375488,23800,0.0,
1996-01-12 00:00:00+00:00,20.375,20.375,19.875,10.029364585876465,35600,0.0,
1996-01-15 00:00:00+00:00,20.25,20.5,19.5,9.843628883361816,19800,0.0,
1996-01-16 00:00:00+00:00,19.875,20.25,19.875,10.029364585876465,28400,0.0,
1996-01-17 00:00:00+00:00,20.25,20.25,20.0,9.905540466308594,3800,0.0,
1996-01-18 00:00:00+00:00,20.0,20.125,20.0,9.967447280883787,11000,0.0,
