date,TLT_Open,TLT_High,TLT_Low,TLT_Close,TLT_Volume,TLT_Dividends,TLT_Stock Splits
2002-07-30 00:00:00+00:00,81.75,81.9000015258789,81.5199966430664,39.0728645324707,6100,0.0,
2002-07-31 00:00:00+00:00,81.94999694824219,82.80000305175781,81.9000015258789,39.55696868896485,29400,0.0,
2002-08-01 00:00:00+00:00,82.54000091552734,83.0199966430664,82.54000091552734,39.782222747802734,25000,0.0,
2002-08-02 00:00:00+00:00,83.16000366210938,84.0999984741211,82.87999725341797,40.18960952758789,52800,0.0,
2002-08-05 00:00:00+00:00,84.04000091552734,84.44000244140625,83.8499984741211,40.36695861816406,61100,0.0,
2002-08-06 00:00:00+00:00,83.87000274658203,83.9000015258789,83.22000122070312,40.02186584472656,64900,0.0,
2002-08-07 00:00:00+00:00,83.5999984741211,84.13999938964844,83.36000061035156,40.11772537231445,40300,0.0,
2002-08-08 00:00:00+00:00,83.58000183105469,83.7699966430664,83.36000061035156,40.11772537231445,40900,0.0,
2002-08-09 00:00:00+00:00,84.0,84.87999725341797,84.0,40.68331527709961,35900,0.0,
2002-08-12 00:00:00+00:00,85.30000305175781,86.69999694824219,85.13999938964844,40.932579040527344,32100,0.0,
2002-08-13 00:00:00+00:00,85.77999877929688,86.47000122070312,85.37000274658203,41.435821533203125,75400,0.0,
2002-08-14 00:00:00+00:00,87.45999908447266,87.9000015258789,86.75,41.5940055847168,130000,0.0,
2002-08-15 00:00:00+00:00,86.37999725341797,86.5,85.8499984741211,41.22970962524414,87100,0.0,
2002-08-16 00:00:00+00:00,86.44000244140625,86.5199966430664,84.81999969482422,40.76958465576172,85000,0.0,
2002-08-19 00:00:00+00:00,85.05000305175781,85.33999633789062,84.70999908447266,40.89420318603516,47300,0.0,
2002-08-20 00:00:00+00:00,85.62000274658203,86.29000091552734,85.5999984741211,41.349517822265625,40800,0.0,
2002-08-21 00:00:00+00:00,85.68000030517578,86.0999984741211,85.62999725341797,41.129093170166016,40000,0.0,
2002-08-22 00:00:00+00:00,85.55000305175781,85.55000305175781,85.05999755859375,40.76958465576172,34400,0.0,
2002-08-23 00:00:00+00:00,85.19999694824219,85.94999694824219,85.19999694824219,41.17221450805664,20100,0.0,
2002-08-26 00:00:00+00:00,85.69999694824219,86.20999908447266,85.66999816894531,41.210567474365234,23900,0.0,
2002-08-27 00:00:00+00:00,85.4000015258789,85.68000030517578,85.19999694824219,40.95172119140625,301800,0.0,
2002-08-28 00:00:00+00:00,86.04000091552734,86.18000030517578,85.83999633789062,41.15780258178711,18100,0.0,
2002-08-29 00:00:00+00:00,86.76000213623047,86.86000061035156,86.3499984741211,41.48855209350586,135700,0.0,
2002-08-30 00:00:00+00:00,86.75,87.12999725341797,86.44999694824219,41.7377815246582,78100,0.0,
2002-09-03 00:00:00+00:00,87.08000183105469,88.04000091552734,87.0,42.37944412231445,102100,0.373,
2002-09-04 00:00:00+00:00,88.02999877929688,88.30000305175781,87.83999633789062,42.36983871459961,66300,0.0,
2002-09-05 00:00:00+00:00,88.56999969482422,88.6500015258789,87.37999725341797,42.600860595703125,648400,0.0,
2002-09-06 00:00:00+00:00,87.97000122070312,88.19000244140625,87.19999694824219,42.10026550292969,140000,0.0,
2002-09-09 00:00:00+00:00,87.5,87.83000183105469,87.26000213623047,42.03766632080078,83800,0.0,
2002-09-10 00:00:00+00:00,87.16999816894531,88.0,87.0,42.239837646484375,336000,0.0,
2002-09-11 00:00:00+00:00,87.0,87.30000305175781,86.75,42.01842498779297,177700,0.0,
2002-09-12 00:00:00+00:00,87.4800033569336,88.13999938964844,87.47000122070312,42.34572982788086,43400,0.0,
2002-09-13 00:00:00+00:00,88.33000183105469,88.94000244140625,88.18000030517578,42.73565673828125,155100,0.0,
2002-09-16 00:00:00+00:00,89.19999694824219,89.22000122070312,88.9000015258789,42.80788040161133,73000,0.0,
2002-09-17 00:00:00+00:00,88.63999938964844,89.31999969482422,88.36000061035156,42.88972091674805,75400,0.0,
2002-09-18 00:00:00+00:00,89.16000366210938,89.55999755859375,89.0199966430664,42.89934158325195,196600,0.0,
2002-09-19 00:00:00+00:00,89.69999694824219,89.7699966430664,89.26000213623047,43.18815612792969,109900,0.0,
2002-09-20 00:00:00+00:00,89.44999694824219,89.5199966430664,89.05999755859375,42.98599624633789,113500,0.0,
2002-09-23 00:00:00+00:00,90.0,90.23999786376952,89.7699966430664,43.3710823059082,163200,0.0,
2002-09-24 00:00:00+00:00,90.3000030517578,90.94000244140624,90.20999908447266,43.65025329589844,251900,0.0,
2002-09-25 00:00:00+00:00,90.0999984741211,90.36000061035156,89.26000213623047,43.120750427246094,127200,0.0,
2002-09-26 00:00:00+00:00,89.05000305175781,89.52999877929688,88.61000061035156,43.01966857910156,429000,0.0,
2002-09-27 00:00:00+00:00,89.52999877929688,90.04000091552734,89.4800033569336,43.34219741821289,298200,0.0,
2002-09-30 00:00:00+00:00,90.66000366210938,90.9000015258789,90.08000183105467,43.515472412109375,297800,0.0,
2002-10-01 00:00:00+00:00,89.16000366210938,89.30000305175781,88.80000305175781,42.97576522827149,257500,0.343,
2002-10-02 00:00:00+00:00,89.23999786376953,89.4800033569336,88.83999633789062,43.22214889526367,91000,0.0,
2002-10-03 00:00:00+00:00,89.30000305175781,89.51000213623047,88.80000305175781,43.115867614746094,29900,0.0,
2002-10-04 00:00:00+00:00,88.4000015258789,89.72000122070312,88.4000015258789,43.251197814941406,131000,0.0,
2002-10-07 00:00:00+00:00,89.9000015258789,89.95999908447266,89.45999908447266,43.32368469238281,433800,0.0,
2002-10-08 00:00:00+00:00,89.5,90.5199966430664,89.36000061035156,43.33815383911133,530900,0.0,
2002-10-09 00:00:00+00:00,90.3000030517578,90.37999725341795,89.94999694824219,43.56040191650391,402900,0.0,
2002-10-10 00:00:00+00:00,90.16999816894533,90.16999816894533,89.27999877929688,43.21735000610352,97100,0.0,
2002-10-11 00:00:00+00:00,89.0999984741211,89.22000122070312,88.05999755859375,42.705116271972656,421800,0.0,
2002-10-14 00:00:00+00:00,88.5,88.55000305175781,88.06999969482422,42.64234924316406,18300,0.0,
2002-10-15 00:00:00+00:00,87.0,87.30000305175781,86.1500015258789,41.63245391845703,297100,0.0,
2002-10-16 00:00:00+00:00,86.5999984741211,86.5999984741211,85.88999938964844,41.65177154541016,125200,0.0,
2002-10-17 00:00:00+00:00,85.13999938964844,85.55999755859375,85.06999969482422,41.14439392089844,233400,0.0,
2002-10-18 00:00:00+00:00,85.0199966430664,85.38999938964844,84.27999877929688,41.25070190429688,459100,0.0,
2002-10-21 00:00:00+00:00,85.5,85.5999984741211,84.5,40.849647521972656,134900,0.0,
2002-10-22 00:00:00+00:00,84.8499984741211,84.8499984741211,84.22000122070312,40.73369216918945,205000,0.0,
2002-10-23 00:00:00+00:00,84.75,85.19999694824219,84.18000030517578,40.74819946289063,127800,0.0,
2002-10-24 00:00:00+00:00,84.16000366210938,85.25,84.08000183105469,41.10579681396485,339600,0.0,
2002-10-25 00:00:00+00:00,85.3499984741211,85.55999755859375,85.1500015258789,41.25553894042969,146100,0.0,
2002-10-28 00:00:00+00:00,85.55999755859375,85.63999938964844,85.19999694824219,41.19753646850586,97800,0.0,
2002-10-29 00:00:00+00:00,85.81999969482422,86.88999938964844,85.7699966430664,41.73394393920898,125000,0.0,
2002-10-30 00:00:00+00:00,86.37000274658203,86.68000030517578,86.06999969482422,41.71942901611328,31900,0.0,
2002-10-31 00:00:00+00:00,86.05000305175781,86.86000061035156,86.0199966430664,41.90787506103516,512700,0.0,
2002-11-01 00:00:00+00:00,86.30000305175781,86.93000030517578,85.25,41.73265838623047,125100,0.389,
2002-11-04 00:00:00+00:00,85.4800033569336,85.75,85.25,41.54820251464844,342500,0.0,
2002-11-05 00:00:00+00:00,85.5999984741211,85.5999984741211,85.08999633789062,41.388031005859375,73800,0.0,
2002-11-06 00:00:00+00:00,85.05000305175781,86.12999725341797,84.91000366210938,41.553104400634766,118500,0.0,
2002-11-07 00:00:00+00:00,87.05000305175781,87.7300033569336,86.8499984741211,42.58204650878906,147900,0.0,
2002-11-08 00:00:00+00:00,88.4000015258789,88.6500015258789,87.94999694824219,42.92667770385742,294700,0.0,
2002-11-11 00:00:00+00:00,88.55000305175781,88.91999816894531,88.4000015258789,43.1596565246582,70000,0.0,
2002-11-12 00:00:00+00:00,89.1500015258789,89.1500015258789,88.37000274658203,42.9120979309082,494300,0.0,
2002-11-13 00:00:00+00:00,88.44999694824219,88.69000244140625,87.95999908447266,43.00434875488281,104700,0.0,
2002-11-14 00:00:00+00:00,87.6500015258789,87.6500015258789,86.76000213623047,42.11125183105469,118000,0.0,
2002-11-15 00:00:00+00:00,86.54000091552734,87.2300033569336,86.26000213623047,42.28108978271485,110700,0.0,
2002-11-18 00:00:00+00:00,87.0199966430664,87.62999725341797,86.95999908447266,42.47040557861328,32200,0.0,
2002-11-19 00:00:00+00:00,87.94999694824219,88.2300033569336,87.51000213623047,42.625736236572266,51800,0.0,
2002-11-20 00:00:00+00:00,88.19999694824219,88.22000122070312,86.80999755859375,42.20832443237305,307400,0.0,
2002-11-21 00:00:00+00:00,86.5,86.5,85.86000061035156,41.80060958862305,323200,0.0,
2002-11-22 00:00:00+00:00,86.33000183105469,86.38999938964844,85.87999725341797,41.76178359985352,184800,0.0,
2002-11-25 00:00:00+00:00,86.0,86.37999725341797,85.80000305175781,41.68409729003906,288200,0.0,
2002-11-26 00:00:00+00:00,86.19999694824219,87.0199966430664,86.1500015258789,42.20832443237305,377800,0.0,
2002-11-27 00:00:00+00:00,86.25,86.33000183105469,84.95999908447266,41.25701904296875,325600,0.0,
2002-11-29 00:00:00+00:00,85.16000366210938,85.62999725341797,85.13999938964844,41.52392959594727,31700,0.0,
2002-12-02 00:00:00+00:00,84.36000061035156,85.4000015258789,84.1500015258789,41.56242752075195,284900,0.389,
2002-12-03 00:00:00+00:00,85.69999694824219,85.69999694824219,85.12000274658203,41.62095260620117,113800,0.0,
2002-12-04 00:00:00+00:00,85.9000015258789,86.0,85.55000305175781,41.83553314208984,129000,0.0,
2002-12-05 00:00:00+00:00,85.27999877929688,86.27999877929688,85.26000213623047,41.94278717041016,206400,0.0,
2002-12-06 00:00:00+00:00,87.0,87.08999633789062,85.76000213623047,42.01592254638672,440500,0.0,
2002-12-09 00:00:00+00:00,86.19999694824219,86.8499984741211,86.16999816894531,42.24996948242188,400300,0.0,
2002-12-10 00:00:00+00:00,86.61000061035156,86.93000030517578,86.5,42.36208724975586,151600,0.0,
2002-12-11 00:00:00+00:00,87.1500015258789,87.6500015258789,86.95999908447266,42.64494705200195,163800,0.0,
2002-12-12 00:00:00+00:00,87.05999755859375,87.5999984741211,87.05999755859375,42.60589599609375,135800,0.0,
2002-12-13 00:00:00+00:00,87.13999938964844,87.16000366210938,86.52999877929688,42.1914176940918,425800,0.0,
2002-12-16 00:00:00+00:00,86.9000015258789,86.9000015258789,85.83999633789062,41.87452697753906,115700,0.0,
2002-12-17 00:00:00+00:00,86.30000305175781,86.3499984741211,85.68000030517578,41.87452697753906,290600,0.0,
2002-12-18 00:00:00+00:00,86.4800033569336,86.69000244140625,86.25,42.201210021972656,191000,0.0,
2002-12-19 00:00:00+00:00,86.80000305175781,87.48999786376953,86.6500015258789,42.57664489746094,134400,0.0,
2002-12-20 00:00:00+00:00,87.2300033569336,87.55999755859375,87.1500015258789,42.60589599609375,41900,0.0,
2002-12-23 00:00:00+00:00,87.36000061035156,87.4000015258789,86.25,42.61567306518555,74200,0.0,
2002-12-24 00:00:00+00:00,88.0,88.08000183105469,87.83999633789062,42.85459899902344,46600,0.0,
2002-12-26 00:00:00+00:00,87.9000015258789,88.05999755859375,87.7300033569336,42.93748474121094,13500,0.0,
2002-12-27 00:00:00+00:00,88.55000305175781,89.02999877929688,88.27999877929688,43.41045379638672,140200,0.0,
2002-12-30 00:00:00+00:00,88.9000015258789,89.23999786376953,88.62999725341797,43.512840270996094,274900,0.0,
2002-12-31 00:00:00+00:00,88.94999694824219,89.33000183105469,88.31999969482422,43.40305709838867,109400,0.446,
