date,RDUS_Open,RDUS_High,RDUS_Low,RDUS_Close,RDUS_Volume,RDUS_Dividends,RDUS_Stock Splits
1993-12-28 00:00:00+00:00,8.333333015441895,9.666666984558104,8.333333015441895,5.43226432800293,265800,0.0,
1993-12-29 00:00:00+00:00,9.083333015441896,9.416666984558104,8.916666984558105,5.6861066818237305,115200,0.0,
1993-12-30 00:00:00+00:00,9.083333015441896,9.416666984558104,9.083333015441896,5.736876964569092,46800,0.0,
1993-12-31 00:00:00+00:00,9.416666984558104,10.25,9.333333015441896,6.244563102722168,102300,0.0,
1994-01-03 00:00:00+00:00,10.25,10.25,9.75,5.965334415435791,1169700,0.0,
1994-01-04 00:00:00+00:00,9.75,10.0,9.25,5.736876964569092,1297800,0.0,
1994-01-05 00:00:00+00:00,9.333333015441896,9.5,8.666666984558105,5.483033657073975,393900,0.0,
1994-01-06 00:00:00+00:00,8.75,9.083333015441896,8.75,5.533801555633545,24300,0.0,
1994-01-07 00:00:00+00:00,9.041666984558104,9.166666984558104,8.916666984558105,5.508416175842285,48000,0.0,
1994-01-10 00:00:00+00:00,9.125,9.25,9.0,5.635338306427002,42300,0.0,
1994-01-11 00:00:00+00:00,9.333333015441896,9.916666984558104,9.166666984558104,5.965334415435791,222900,0.0,
1994-01-12 00:00:00+00:00,9.916666984558104,10.25,9.416666984558104,5.889182090759277,194400,0.0,
1994-01-13 00:00:00+00:00,9.75,9.75,9.333333015441896,5.838412761688232,61800,0.0,
1994-01-14 00:00:00+00:00,9.458333015441896,9.833333015441896,9.458333015441896,5.889182090759277,38400,0.0,
1994-01-17 00:00:00+00:00,9.916666984558104,10.208333015441896,9.666666984558104,6.092257976531982,69900,0.0,
1994-01-18 00:00:00+00:00,10.0,10.583333015441896,10.0,6.371487140655518,143700,0.0,
1994-01-19 00:00:00+00:00,10.416666984558104,11.083333015441896,10.416666984558104,6.599947452545166,595500,0.0,
1994-01-20 00:00:00+00:00,10.833333015441896,11.083333015441896,10.833333015441896,6.599947452545166,176700,0.0,
1994-01-21 00:00:00+00:00,11.0,11.0,10.583333015441896,6.447638511657715,77100,0.0,
1994-01-24 00:00:00+00:00,10.833333015441896,10.833333015441896,10.583333015441896,6.447638511657715,26400,0.0,
1994-01-25 00:00:00+00:00,10.583333015441896,10.833333015441896,10.583333015441896,6.447638511657715,27300,0.0,
1994-01-26 00:00:00+00:00,10.583333015441896,10.583333015441896,10.583333015441896,6.447638511657715,0,0.0,
1994-01-27 00:00:00+00:00,10.833333015441896,10.833333015441896,10.416666984558104,6.447638511657715,84000,0.0,
1994-01-28 00:00:00+00:00,10.666666984558104,10.666666984558104,10.333333015441896,6.39686918258667,17100,0.0,
1994-01-31 00:00:00+00:00,10.333333015441896,10.583333015441896,10.166666984558104,6.2953314781188965,171900,0.0,
1994-02-01 00:00:00+00:00,10.333333015441896,10.333333015441896,9.916666984558104,6.041487693786621,128700,0.0,
1994-02-02 00:00:00+00:00,9.916666984558104,10.166666984558104,9.5,5.787643909454346,68400,0.0,
1994-02-03 00:00:00+00:00,9.5,9.583333015441896,9.5,5.813028812408447,162600,0.0,
1994-02-04 00:00:00+00:00,9.5,9.583333015441896,9.5,5.797770023345947,98700,0.016667,
1994-02-07 00:00:00+00:00,9.5,9.666666984558104,9.5,5.899487018585205,12300,0.0,
1994-02-08 00:00:00+00:00,9.666666984558104,9.666666984558104,9.166666984558104,5.797770023345947,52800,0.0,
1994-02-09 00:00:00+00:00,9.583333015441896,9.583333015441896,9.416666984558104,5.848628520965576,24900,0.0,
1994-02-10 00:00:00+00:00,9.416666984558104,9.583333015441896,9.333333015441896,5.696059226989746,12300,0.0,
1994-02-11 00:00:00+00:00,9.333333015441896,9.333333015441896,9.333333015441896,5.696059226989746,3000,0.0,
1994-02-14 00:00:00+00:00,9.333333015441896,9.375,9.333333015441896,5.696059226989746,69300,0.0,
1994-02-15 00:00:00+00:00,9.375,9.583333015441896,9.375,5.848628520965576,53400,0.0,
1994-02-16 00:00:00+00:00,9.5,9.583333015441896,9.333333015441896,5.848628520965576,7200,0.0,
1994-02-17 00:00:00+00:00,9.583333015441896,9.583333015441896,9.5,5.797770023345947,285300,0.0,
1994-02-18 00:00:00+00:00,9.583333015441896,9.583333015441896,9.333333015441896,5.696059226989746,22500,0.0,
1994-02-22 00:00:00+00:00,9.583333015441896,9.583333015441896,9.375,5.72148323059082,150300,0.0,
1994-02-23 00:00:00+00:00,9.583333015441896,9.583333015441896,9.416666984558104,5.797770023345947,16800,0.0,
1994-02-24 00:00:00+00:00,9.666666984558104,9.666666984558104,9.5,5.823200225830078,33000,0.0,
1994-02-25 00:00:00+00:00,9.666666984558104,9.666666984558104,9.416666984558104,5.899487018585205,7500,0.0,
1994-02-28 00:00:00+00:00,9.583333015441896,9.666666984558104,9.416666984558104,5.899487018585205,77700,0.0,
1994-03-01 00:00:00+00:00,9.375,9.416666984558104,9.333333015441896,5.696059226989746,149700,0.0,
1994-03-02 00:00:00+00:00,9.25,9.333333015441896,8.833333015441895,5.390911102294922,55800,0.0,
1994-03-03 00:00:00+00:00,9.083333015441896,9.083333015441896,9.083333015441896,5.543482303619385,600,0.0,
1994-03-04 00:00:00+00:00,8.833333015441895,9.5,8.833333015441895,5.797770023345947,54300,0.0,
1994-03-07 00:00:00+00:00,9.583333015441896,9.583333015441896,9.333333015441896,5.696059226989746,51300,0.0,
1994-03-08 00:00:00+00:00,9.333333015441896,9.333333015441896,9.083333015441896,5.543482303619385,12000,0.0,
1994-03-09 00:00:00+00:00,8.916666984558105,9.166666984558104,8.916666984558105,5.594341278076172,51900,0.0,
1994-03-10 00:00:00+00:00,8.916666984558105,9.0,8.833333015441895,5.492626190185547,26400,0.0,
1994-03-11 00:00:00+00:00,8.75,8.75,8.75,5.340054035186768,600,0.0,
1994-03-14 00:00:00+00:00,9.0,9.0,8.916666984558105,5.441769123077393,1500,0.0,
1994-03-15 00:00:00+00:00,8.75,9.0,8.75,5.492626190185547,1500,0.0,
1994-03-16 00:00:00+00:00,8.833333015441895,9.0,8.833333015441895,5.416338920593262,24900,0.0,
1994-03-17 00:00:00+00:00,9.0,9.0,8.75,5.416338920593262,12900,0.0,
1994-03-18 00:00:00+00:00,8.916666984558105,9.083333015441896,8.833333015441895,5.441769123077393,168600,0.0,
1994-03-21 00:00:00+00:00,8.958333015441895,9.083333015441896,8.833333015441895,5.390911102294922,54000,0.0,
1994-03-22 00:00:00+00:00,8.958333015441895,9.0,8.833333015441895,5.492626190185547,123000,0.0,
1994-03-23 00:00:00+00:00,9.083333015441896,9.25,9.0,5.645198822021484,3900,0.0,
1994-03-24 00:00:00+00:00,9.25,9.25,9.166666984558104,5.594341278076172,16800,0.0,
1994-03-25 00:00:00+00:00,9.166666984558104,9.25,9.083333015441896,5.645198822021484,128100,0.0,
1994-03-28 00:00:00+00:00,9.0,9.0,8.666666984558105,5.441769123077393,60000,0.0,
1994-03-29 00:00:00+00:00,8.916666984558105,8.916666984558105,8.666666984558105,5.289196491241455,14700,0.0,
1994-03-30 00:00:00+00:00,8.75,8.75,8.333333015441895,5.238336086273193,63600,0.0,
1994-03-31 00:00:00+00:00,8.333333015441895,8.75,8.333333015441895,5.340054035186768,25200,0.0,
1994-04-04 00:00:00+00:00,8.5,8.541666984558105,8.25,5.136624813079834,37200,0.0,
1994-04-05 00:00:00+00:00,8.25,8.583333015441895,8.25,5.238336086273193,9600,0.0,
1994-04-06 00:00:00+00:00,8.583333015441895,8.666666984558105,8.416666984558105,5.289196491241455,6900,0.0,
1994-04-07 00:00:00+00:00,8.583333015441895,8.583333015441895,8.416666984558105,5.136624813079834,12600,0.0,
1994-04-08 00:00:00+00:00,8.583333015441895,8.583333015441895,8.333333015441895,5.085762977600098,5400,0.0,
1994-04-11 00:00:00+00:00,8.583333015441895,8.583333015441895,8.333333015441895,5.136624813079834,60600,0.0,
1994-04-12 00:00:00+00:00,8.416666984558105,8.416666984558105,8.416666984558105,5.136624813079834,0,0.0,
1994-04-13 00:00:00+00:00,8.5,8.583333015441895,8.5,5.238336086273193,3300,0.0,
1994-04-14 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.238336086273193,0,0.0,
1994-04-15 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.238336086273193,9000,0.0,
1994-04-18 00:00:00+00:00,8.5,8.5,8.333333015441895,5.085762977600098,900,0.0,
1994-04-19 00:00:00+00:00,8.333333015441895,8.583333015441895,8.25,5.034908771514893,34200,0.0,
1994-04-20 00:00:00+00:00,8.333333015441895,8.333333015441895,7.8333330154418945,4.7806172370910645,82800,0.0,
1994-04-21 00:00:00+00:00,7.875,8.083333015441895,7.875,4.933191299438477,24600,0.0,
1994-04-22 00:00:00+00:00,8.041666984558105,8.083333015441895,7.8333330154418945,4.7806172370910645,30900,0.0,
1994-04-25 00:00:00+00:00,7.8333330154418945,8.083333015441895,7.8333330154418945,4.856902599334717,12600,0.0,
1994-04-26 00:00:00+00:00,7.75,7.8333330154418945,7.75,4.7806172370910645,32100,0.0,
1994-04-28 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.625,4.653475284576416,18600,0.0,
1994-04-29 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.5833330154418945,4.628046989440918,14700,0.0,
1994-05-02 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.6666669845581055,4.7806172370910645,10200,0.0,
1994-05-03 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.8333330154418945,4.7806172370910645,0,0.0,
1994-05-04 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.3333330154418945,4.628046989440918,41700,0.0,
1994-05-05 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.3333330154418945,4.4754719734191895,6000,0.0,
1994-05-06 00:00:00+00:00,7.4166669845581055,7.5,7.3333330154418945,4.4754719734191895,23700,0.0,
1994-05-09 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.3333330154418945,4.4754719734191895,9000,0.0,
1994-05-10 00:00:00+00:00,7.375,7.375,7.375,4.500903606414795,1500,0.0,
1994-05-11 00:00:00+00:00,7.5833330154418945,7.5833330154418945,6.75,4.119469165802002,77400,0.0,
1994-05-12 00:00:00+00:00,6.833333015441895,6.833333015441895,6.833333015441895,4.170326232910156,7500,0.0,
1994-05-13 00:00:00+00:00,6.833333015441895,6.9166669845581055,6.75,4.119469165802002,24600,0.0,
1994-05-16 00:00:00+00:00,6.9166669845581055,7.0,6.583333015441895,4.017752170562744,12900,0.0,
1994-05-17 00:00:00+00:00,6.75,6.75,6.25,3.8397510051727295,227700,0.0,
1994-05-18 00:00:00+00:00,6.5,6.5,6.2916669845581055,3.9160404205322266,87600,0.0,
1994-05-19 00:00:00+00:00,6.375,6.5,6.25,3.966896295547485,30000,0.0,
1994-05-20 00:00:00+00:00,6.5,6.5,6.0,3.814324378967285,37500,0.0,
1994-05-23 00:00:00+00:00,6.0,6.25,5.9166669845581055,3.712608337402344,25500,0.0,
1994-05-24 00:00:00+00:00,5.833333015441895,6.083333015441895,5.833333015441895,3.712608337402344,13800,0.0,
1994-05-25 00:00:00+00:00,6.083333015441895,6.25,6.0,3.712608337402344,358500,0.0,
1994-05-26 00:00:00+00:00,6.25,6.25,6.083333015441895,3.712608337402344,208200,0.0,
1994-05-27 00:00:00+00:00,6.25,6.333333015441895,6.0,3.814324378967285,266400,0.0,
1994-05-31 00:00:00+00:00,6.333333015441895,6.333333015441895,6.25,3.8651819229125977,515400,0.0,
1994-06-01 00:00:00+00:00,6.333333015441895,6.333333015441895,6.1666669845581055,3.76346755027771,102900,0.0,
1994-06-02 00:00:00+00:00,6.333333015441895,6.333333015441895,6.1666669845581055,3.8651819229125977,112500,0.0,
1994-06-03 00:00:00+00:00,6.333333015441895,6.333333015441895,6.1666669845581055,3.8651819229125977,285300,0.0,
1994-06-06 00:00:00+00:00,6.25,6.583333015441895,6.208333015441895,3.8651819229125977,242400,0.0,
1994-06-07 00:00:00+00:00,6.333333015441895,6.75,6.333333015441895,4.094039916992188,257400,0.0,
1994-06-08 00:00:00+00:00,6.75,6.9166669845581055,6.708333015441895,4.221183776855469,26100,0.0,
1994-06-09 00:00:00+00:00,7.0,7.0,6.833333015441895,4.221183776855469,46200,0.0,
1994-06-10 00:00:00+00:00,7.0,7.1666669845581055,6.9166669845581055,4.373760223388672,134100,0.0,
1994-06-13 00:00:00+00:00,7.1666669845581055,7.1666669845581055,7.083333015441895,4.373760223388672,3600,0.0,
1994-06-14 00:00:00+00:00,7.083333015441895,7.1666669845581055,7.0,4.373760223388672,11400,0.0,
1994-06-15 00:00:00+00:00,7.1666669845581055,7.1666669845581055,6.9166669845581055,4.221183776855469,14100,0.0,
1994-06-16 00:00:00+00:00,7.083333015441895,7.3333330154418945,7.083333015441895,4.4754719734191895,12000,0.0,
1994-06-17 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.083333015441895,4.4754719734191895,78000,0.0,
1994-06-20 00:00:00+00:00,7.1666669845581055,7.1666669845581055,7.083333015441895,4.322898387908936,24000,0.0,
1994-06-21 00:00:00+00:00,7.083333015441895,7.3333330154418945,7.083333015441895,4.373760223388672,153000,0.0,
1994-06-22 00:00:00+00:00,7.3333330154418945,7.3333330154418945,6.9166669845581055,4.221183776855469,157500,0.0,
1994-06-23 00:00:00+00:00,7.0,7.3333330154418945,6.833333015441895,4.373760223388672,129900,0.0,
1994-06-24 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.083333015441895,4.361041069030762,164400,0.0,
1994-06-27 00:00:00+00:00,7.083333015441895,7.1666669845581055,7.083333015441895,4.373760223388672,23100,0.0,
1994-06-28 00:00:00+00:00,7.3333330154418945,7.5833330154418945,7.25,4.628046989440918,77100,0.0,
1994-06-29 00:00:00+00:00,7.5833330154418945,7.5833330154418945,7.3333330154418945,4.4754719734191895,45600,0.0,
1994-06-30 00:00:00+00:00,7.25,7.3333330154418945,7.083333015441895,4.373760223388672,28800,0.0,
1994-07-01 00:00:00+00:00,7.3333330154418945,7.3333330154418945,7.1666669845581055,4.424614906311035,86700,0.0,
1994-07-05 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.3333330154418945,4.4754719734191895,25500,0.0,
1994-07-06 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.1666669845581055,4.373760223388672,7200,0.0,
1994-07-07 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.083333015441895,4.373760223388672,115800,0.0,
1994-07-08 00:00:00+00:00,7.1666669845581055,7.1666669845581055,7.125,4.348329544067383,17700,0.0,
1994-07-11 00:00:00+00:00,6.9166669845581055,7.1666669845581055,6.9166669845581055,4.322898387908936,196200,0.0,
1994-07-12 00:00:00+00:00,7.0,7.083333015441895,6.9166669845581055,4.221183776855469,229500,0.0,
1994-07-13 00:00:00+00:00,7.0416669845581055,7.0416669845581055,6.875,4.221183776855469,190500,0.0,
1994-07-14 00:00:00+00:00,6.833333015441895,6.875,6.833333015441895,4.170326232910156,51300,0.0,
1994-07-15 00:00:00+00:00,7.083333015441895,7.083333015441895,6.958333015441895,4.24661111831665,23100,0.0,
1994-07-18 00:00:00+00:00,7.083333015441895,7.25,6.833333015441895,4.424614906311035,348300,0.0,
1994-07-19 00:00:00+00:00,7.25,7.25,7.1666669845581055,4.373760223388672,34800,0.0,
1994-07-20 00:00:00+00:00,7.1666669845581055,7.4166669845581055,7.1666669845581055,4.526330471038818,63900,0.0,
1994-07-21 00:00:00+00:00,7.4166669845581055,7.75,7.4166669845581055,4.729761600494385,27600,0.0,
1994-07-22 00:00:00+00:00,7.5,7.5,7.5,4.577187538146973,1500,0.0,
1994-07-25 00:00:00+00:00,7.5833330154418945,7.5833330154418945,7.5,4.577187538146973,13800,0.0,
1994-07-26 00:00:00+00:00,8.0,8.416666984558105,7.9166669845581055,5.034908771514893,50700,0.0,
1994-07-27 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.831477642059326,9600,0.0,
1994-07-28 00:00:00+00:00,8.166666984558105,8.75,8.0,5.187477111816406,213000,0.0,
1994-07-29 00:00:00+00:00,8.5,9.125,8.416666984558105,5.340054035186768,96300,0.0,
1994-08-01 00:00:00+00:00,9.0,9.0,8.75,5.441769123077393,18600,0.0,
1994-08-02 00:00:00+00:00,8.833333015441895,9.25,8.833333015441895,5.645198822021484,107700,0.0,
1994-08-03 00:00:00+00:00,8.916666984558105,9.25,8.916666984558105,5.492626190185547,140100,0.0,
1994-08-04 00:00:00+00:00,9.25,9.25,8.916666984558105,5.490078926086426,72300,0.016667,
1994-08-05 00:00:00+00:00,9.166666984558104,9.166666984558104,8.166666984558105,5.3499603271484375,99000,0.0,
1994-08-08 00:00:00+00:00,8.583333015441895,8.75,8.583333015441895,5.3499603271484375,1800,0.0,
1994-08-09 00:00:00+00:00,8.75,8.75,8.5,5.209842205047607,121200,0.0,
1994-08-10 00:00:00+00:00,8.5,8.5,8.5,5.197103023529053,17400,0.0,
1994-08-11 00:00:00+00:00,8.5,8.5,8.5,5.197103023529053,0,0.0,
1994-08-12 00:00:00+00:00,8.75,8.75,8.75,5.3499603271484375,1500,0.0,
1994-08-15 00:00:00+00:00,8.625,8.625,8.5,5.197103023529053,94200,0.0,
1994-08-16 00:00:00+00:00,8.583333015441895,8.583333015441895,8.5,5.197103023529053,4200,0.0,
1994-08-17 00:00:00+00:00,8.5,8.5,8.5,5.197103023529053,900,0.0,
1994-08-18 00:00:00+00:00,8.75,8.75,8.375,5.197103023529053,29400,0.0,
1994-08-19 00:00:00+00:00,8.333333015441895,8.333333015441895,8.333333015441895,5.09520149230957,300,0.0,
1994-08-22 00:00:00+00:00,8.416666984558105,8.416666984558105,8.166666984558105,5.09520149230957,21300,0.0,
1994-08-23 00:00:00+00:00,8.333333015441895,8.5,8.333333015441895,5.197103023529053,24600,0.0,
1994-08-24 00:00:00+00:00,8.166666984558105,8.208333015441895,8.166666984558105,5.018773078918457,15900,0.0,
1994-08-25 00:00:00+00:00,8.333333015441895,8.5,8.333333015441895,5.09520149230957,1800,0.0,
1994-08-26 00:00:00+00:00,8.166666984558105,8.666666984558105,8.166666984558105,5.2480549812316895,27900,0.0,
1994-08-29 00:00:00+00:00,8.666666984558105,8.791666984558105,8.583333015441895,5.3499603271484375,57300,0.0,
1994-08-30 00:00:00+00:00,8.75,8.916666984558105,8.583333015441895,5.451864719390869,205800,0.0,
1994-08-31 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,900,0.0,
1994-09-01 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,0,0.0,
1994-09-02 00:00:00+00:00,8.583333015441895,8.833333015441895,8.583333015441895,5.400912284851074,36300,0.0,
1994-09-06 00:00:00+00:00,8.833333015441895,8.833333015441895,8.833333015441895,5.400912284851074,0,0.0,
1994-09-07 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,900,0.0,
1994-09-08 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,300,0.0,
1994-09-09 00:00:00+00:00,8.583333015441895,8.916666984558105,8.583333015441895,5.451864719390869,3000,0.0,
1994-09-12 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,300,0.0,
1994-09-13 00:00:00+00:00,8.583333015441895,8.583333015441895,8.583333015441895,5.2480549812316895,2100,0.0,
1994-09-14 00:00:00+00:00,8.583333015441895,8.833333015441895,8.583333015441895,5.400912284851074,8400,0.0,
1994-09-15 00:00:00+00:00,8.916666984558105,8.916666984558105,8.708333015441895,5.324485301971436,9600,0.0,
1994-09-16 00:00:00+00:00,8.916666984558105,8.916666984558105,8.708333015441895,5.324485301971436,5700,0.0,
1994-09-19 00:00:00+00:00,8.916666984558105,8.916666984558105,8.666666984558105,5.299009323120117,45600,0.0,
1994-09-20 00:00:00+00:00,8.666666984558105,8.708333015441895,8.666666984558105,5.324485301971436,12300,0.0,
1994-09-21 00:00:00+00:00,8.666666984558105,8.666666984558105,8.666666984558105,5.299009323120117,15600,0.0,
1994-09-22 00:00:00+00:00,8.416666984558105,8.5,8.291666984558105,5.09520149230957,36000,0.0,
1994-09-23 00:00:00+00:00,8.333333015441895,8.333333015441895,7.9166669845581055,4.993297100067139,35100,0.0,
1994-09-26 00:00:00+00:00,7.875,8.0,7.875,4.891395092010498,28800,0.0,
1994-09-27 00:00:00+00:00,8.041666984558105,8.083333015441895,7.875,4.865916728973389,68100,0.0,
1994-09-28 00:00:00+00:00,8.083333015441895,8.166666984558105,8.0,4.993297100067139,175500,0.0,
1994-09-29 00:00:00+00:00,8.166666984558105,8.166666984558105,7.9166669845581055,4.993297100067139,75900,0.0,
1994-09-30 00:00:00+00:00,7.8333330154418945,8.166666984558105,7.8333330154418945,4.789486408233643,51600,0.0,
1994-10-03 00:00:00+00:00,8.083333015441895,8.166666984558105,8.0,4.942344665527344,123900,0.0,
1994-10-04 00:00:00+00:00,8.166666984558105,8.166666984558105,7.9166669845581055,4.840441703796387,7800,0.0,
1994-10-05 00:00:00+00:00,7.9166669845581055,7.9583330154418945,7.9166669845581055,4.840441703796387,49500,0.0,
1994-10-06 00:00:00+00:00,8.0,8.166666984558105,7.9166669845581055,4.840441703796387,34500,0.0,
1994-10-07 00:00:00+00:00,7.9166669845581055,7.9166669845581055,7.9166669845581055,4.840441703796387,0,0.0,
1994-10-10 00:00:00+00:00,7.875,7.875,7.875,4.814964294433594,3000,0.0,
1994-10-11 00:00:00+00:00,8.0,8.0,7.8333330154418945,4.814964294433594,25800,0.0,
1994-10-12 00:00:00+00:00,7.75,8.0,7.75,4.891395092010498,1200,0.0,
1994-10-13 00:00:00+00:00,8.0,8.0,8.0,4.891395092010498,6000,0.0,
1994-10-14 00:00:00+00:00,8.0,8.0,8.0,4.891395092010498,0,0.0,
1994-10-17 00:00:00+00:00,8.083333015441895,8.083333015441895,7.75,4.738537311553955,38400,0.0,
1994-10-18 00:00:00+00:00,8.083333015441895,8.083333015441895,7.875,4.891395092010498,129900,0.0,
1994-10-19 00:00:00+00:00,8.083333015441895,8.083333015441895,7.8333330154418945,4.891395092010498,101400,0.0,
1994-10-20 00:00:00+00:00,7.9166669845581055,8.083333015441895,7.9166669845581055,4.891395092010498,5100,0.0,
1994-10-21 00:00:00+00:00,8.083333015441895,8.083333015441895,7.75,4.865916728973389,60300,0.0,
1994-10-24 00:00:00+00:00,8.083333015441895,8.083333015441895,7.75,4.840441703796387,16500,0.0,
1994-10-25 00:00:00+00:00,8.083333015441895,8.083333015441895,7.75,4.840441703796387,16500,0.0,
1994-10-26 00:00:00+00:00,8.083333015441895,8.083333015441895,7.75,4.738537311553955,292500,0.0,
1994-10-27 00:00:00+00:00,7.75,7.8333330154418945,7.5833330154418945,4.662105560302734,21600,0.0,
1994-10-28 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.625,4.789486408233643,4200,0.0,
1994-10-31 00:00:00+00:00,7.5833330154418945,7.5833330154418945,7.5833330154418945,4.636631965637207,4800,0.0,
1994-11-01 00:00:00+00:00,7.8333330154418945,7.8333330154418945,7.625,4.687583923339844,393300,0.0,
1994-11-02 00:00:00+00:00,7.5833330154418945,7.7083330154418945,7.375,4.534729480743408,77700,0.0,
1994-11-03 00:00:00+00:00,7.4166669845581055,7.5,7.3333330154418945,4.534729480743408,60000,0.0,
1994-11-04 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.4166669845581055,4.544942855834961,1800,0.016667,
1994-11-07 00:00:00+00:00,7.4166669845581055,7.4166669845581055,7.4166669845581055,4.544942855834961,0,0.0,
1994-11-08 00:00:00+00:00,7.5,7.5,7.3333330154418945,4.493874549865723,55800,0.0,
1994-11-09 00:00:00+00:00,7.25,7.25,7.25,4.442809104919434,600,0.0,
1994-11-10 00:00:00+00:00,7.25,7.4166669845581055,7.25,4.442809104919434,15300,0.0,
1994-11-11 00:00:00+00:00,7.1666669845581055,7.2083330154418945,7.0416669845581055,4.340675354003906,21600,0.0,
1994-11-14 00:00:00+00:00,7.1666669845581055,7.1666669845581055,7.0,4.289608955383301,9000,0.0,
1994-11-15 00:00:00+00:00,7.0,7.0,6.958333015441895,4.289608955383301,14700,0.0,
1994-11-16 00:00:00+00:00,7.1666669845581055,7.1666669845581055,6.9166669845581055,4.238540649414063,178500,0.0,
1994-11-17 00:00:00+00:00,6.833333015441895,7.083333015441895,6.75,4.136407375335693,86400,0.0,
1994-11-18 00:00:00+00:00,7.083333015441895,7.083333015441895,6.75,4.187474727630615,213600,0.0,
