date,IGPT_Open,IGPT_High,IGPT_Low,IGPT_Close,IGPT_Volume,IGPT_Dividends,IGPT_Stock Splits
2005-06-23 00:00:00+00:00,5.03000020980835,5.083333015441895,5.03000020980835,4.682311058044434,66000,0.0,
2005-06-24 00:00:00+00:00,4.993332862854004,4.993332862854004,4.936666965484619,4.568182945251465,20400,0.0,
2005-06-27 00:00:00+00:00,4.923333168029785,4.923333168029785,4.906667232513428,4.5404229164123535,7200,0.0,
2005-06-28 00:00:00+00:00,4.9633331298828125,5.006667137145996,4.9633331298828125,4.632958889007568,7200,0.0,
2005-06-29 00:00:00+00:00,5.039999961853027,5.039999961853027,5.016666889190674,4.6422119140625,4200,0.0,
2005-06-30 00:00:00+00:00,5.016666889190674,5.016666889190674,5.016666889190674,4.6422119140625,0,0.0,
2005-07-01 00:00:00+00:00,4.97333288192749,4.983333110809326,4.97333288192749,4.611366271972656,37800,0.0,
2005-07-05 00:00:00+00:00,4.966667175292969,5.016666889190674,4.966667175292969,4.6422119140625,22500,0.0,
2005-07-06 00:00:00+00:00,5.016666889190674,5.046667098999023,5.016666889190674,4.6422119140625,3000,0.0,
2005-07-07 00:00:00+00:00,5.03000020980835,5.03000020980835,5.0233330726623535,4.648380756378174,600,0.0,
2005-07-08 00:00:00+00:00,5.039999961853027,5.119999885559082,5.039999961853027,4.737832546234131,22800,0.0,
2005-07-11 00:00:00+00:00,5.123332977294922,5.170000076293945,5.123332977294922,4.765592575073242,5400,0.0,
2005-07-12 00:00:00+00:00,5.210000038146973,5.210000038146973,5.210000038146973,4.821114540100098,300,0.0,
2005-07-13 00:00:00+00:00,5.226666927337647,5.239999771118164,5.216667175292969,4.845791339874268,21900,0.0,
2005-07-14 00:00:00+00:00,5.266666889190674,5.266666889190674,5.243332862854004,4.855043888092041,15000,0.0,
2005-07-15 00:00:00+00:00,5.233333110809326,5.260000228881836,5.233333110809326,4.867382526397705,4200,0.0,
2005-07-18 00:00:00+00:00,5.243332862854004,5.243332862854004,5.216667175292969,4.827284812927246,6000,0.0,
2005-07-19 00:00:00+00:00,5.239999771118164,5.28000020980835,5.226666927337647,4.885890483856201,97800,0.0,
2005-07-20 00:00:00+00:00,5.283332824707031,5.320000171661377,5.283332824707031,4.9229044914245605,6900,0.0,
2005-07-21 00:00:00+00:00,5.289999961853027,5.289999961853027,5.256667137145996,4.8642988204956055,6600,0.0,
2005-07-22 00:00:00+00:00,5.266666889190674,5.266666889190674,5.25,4.858128070831299,2400,0.0,
2005-07-25 00:00:00+00:00,5.309999942779541,5.309999942779541,5.256667137145996,4.873551368713379,8700,0.0,
2005-07-26 00:00:00+00:00,5.269999980926514,5.269999980926514,5.25,4.861213207244873,1800,0.0,
2005-07-27 00:00:00+00:00,5.263332843780518,5.300000190734863,5.263332843780518,4.901313304901123,5100,0.0,
2005-07-28 00:00:00+00:00,5.320000171661377,5.320000171661377,5.320000171661377,4.9229044914245605,2700,0.0,
2005-07-29 00:00:00+00:00,5.353332996368408,5.366666793823242,5.336667060852051,4.950664043426514,39600,0.0,
2005-08-01 00:00:00+00:00,5.353332996368408,5.3566670417785645,5.309999942779541,4.938326835632324,78600,0.0,
2005-08-02 00:00:00+00:00,5.323332786560059,5.363333225250244,5.323332786560059,4.963003158569336,17100,0.0,
2005-08-03 00:00:00+00:00,5.360000133514404,5.400000095367432,5.360000133514404,4.9907636642456055,42000,0.0,
2005-08-04 00:00:00+00:00,5.336667060852051,5.3466668128967285,5.336667060852051,4.94141149520874,2400,0.0,
2005-08-05 00:00:00+00:00,5.329999923706055,5.329999923706055,5.286666870117188,4.901313304901123,24300,0.0,
2005-08-08 00:00:00+00:00,5.27666711807251,5.27666711807251,5.269999980926514,4.882806301116943,10200,0.0,
2005-08-09 00:00:00+00:00,5.306666851043701,5.306666851043701,5.306666851043701,4.9105658531188965,2700,0.0,
2005-08-10 00:00:00+00:00,5.260000228881836,5.260000228881836,5.260000228881836,4.867382526397705,600,0.0,
2005-08-11 00:00:00+00:00,5.303332805633545,5.329999923706055,5.303332805633545,4.932157039642334,1200,0.0,
2005-08-12 00:00:00+00:00,5.28000020980835,5.283332824707031,5.266666889190674,4.873551368713379,105000,0.0,
2005-08-15 00:00:00+00:00,5.296667098999023,5.366666793823242,5.296667098999023,4.963003158569336,7800,0.0,
2005-08-16 00:00:00+00:00,5.340000152587891,5.340000152587891,5.340000152587891,4.94141149520874,3600,0.0,
2005-08-17 00:00:00+00:00,5.326666831970215,5.340000152587891,5.326666831970215,4.94141149520874,7800,0.0,
2005-08-18 00:00:00+00:00,5.313333034515381,5.313333034515381,5.313333034515381,4.91673469543457,600,0.0,
2005-08-19 00:00:00+00:00,5.316667079925537,5.316667079925537,5.316667079925537,4.9198198318481445,1500,0.0,
2005-08-22 00:00:00+00:00,5.333333015441895,5.333333015441895,5.333333015441895,4.935241222381592,300,0.0,
2005-08-23 00:00:00+00:00,5.349999904632568,5.360000133514404,5.333333015441895,4.95991849899292,3600,0.0,
2005-08-24 00:00:00+00:00,5.396667003631592,5.396667003631592,5.383333206176758,4.981510639190674,2400,0.0,
2005-08-25 00:00:00+00:00,5.369999885559082,5.369999885559082,5.369999885559082,4.969171524047852,600,0.0,
