date,USEG_Open,USEG_High,USEG_Low,USEG_Close,USEG_Volume,USEG_Dividends,USEG_Stock Splits
1980-06-25 00:00:00+00:00,0.0,990.0,930.0,871.4141235351562,67,0.0,
1980-06-26 00:00:00+00:00,0.0,975.0,915.0,857.3590698242188,52,0.0,
1980-06-27 00:00:00+00:00,0.0,975.0,915.0,857.3590698242188,37,0.0,
1980-06-30 00:00:00+00:00,0.0,930.0,870.0,815.19384765625,88,0.0,
1980-07-01 00:00:00+00:00,0.0,930.0,870.0,815.19384765625,215,0.0,
1980-07-02 00:00:00+00:00,0.0,990.0,930.0,871.4141235351562,447,0.0,
1980-07-03 00:00:00+00:00,0.0,990.0,930.0,871.4141235351562,223,0.0,
1980-07-07 00:00:00+00:00,0.0,945.0,930.0,871.4141235351562,247,0.0,
1980-07-08 00:00:00+00:00,0.0,990.0,975.0,913.5792846679688,392,0.0,
1980-07-09 00:00:00+00:00,0.0,1035.0,1020.0,955.7445068359376,537,0.0,
1980-07-10 00:00:00+00:00,0.0,1080.0,1065.0,997.9098510742188,912,0.0,
1980-07-11 00:00:00+00:00,0.0,1080.0,1050.0,983.8546142578124,210,0.0,
1980-07-14 00:00:00+00:00,0.0,1050.0,1020.0,955.7445068359376,358,0.0,
1980-07-15 00:00:00+00:00,0.0,1065.0,1035.0,969.7996215820312,433,0.0,
1980-07-16 00:00:00+00:00,0.0,1050.0,1020.0,955.7445068359376,105,0.0,
1980-07-17 00:00:00+00:00,0.0,1020.0,990.0,927.6343994140624,145,0.0,
1980-07-18 00:00:00+00:00,0.0,990.0,975.0,913.5792846679688,107,0.0,
1980-07-21 00:00:00+00:00,0.0,990.0,975.0,913.5792846679688,20,0.0,
1980-07-22 00:00:00+00:00,0.0,975.0,945.0,885.4691772460938,142,0.0,
1980-07-23 00:00:00+00:00,0.0,975.0,945.0,885.4691772460938,45,0.0,
1980-07-24 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,175,0.0,
1980-07-25 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,35,0.0,
1980-07-28 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,33,0.0,
1980-07-29 00:00:00+00:00,0.0,975.0,960.0,899.5242309570312,87,0.0,
1980-07-30 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,105,0.0,
1980-07-31 00:00:00+00:00,0.0,960.0,945.0,885.4691772460938,63,0.0,
1980-08-01 00:00:00+00:00,0.0,975.0,945.0,885.4691772460938,40,0.0,
1980-08-04 00:00:00+00:00,0.0,975.0,945.0,885.4691772460938,43,0.0,
1980-08-05 00:00:00+00:00,0.0,960.0,945.0,885.4691772460938,53,0.0,
1980-08-06 00:00:00+00:00,0.0,945.0,915.0,857.3590698242188,165,0.0,
1980-08-07 00:00:00+00:00,0.0,945.0,930.0,871.4141235351562,155,0.0,
1980-08-08 00:00:00+00:00,0.0,930.0,915.0,857.3590698242188,90,0.0,
1980-08-11 00:00:00+00:00,0.0,930.0,915.0,857.3590698242188,13,0.0,
1980-08-12 00:00:00+00:00,0.0,930.0,900.0,843.303955078125,108,0.0,
1980-08-13 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,413,0.0,
1980-08-14 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,38,0.0,
1980-08-15 00:00:00+00:00,0.0,885.0,855.0,801.1387939453125,100,0.0,
1980-08-18 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,47,0.0,
1980-08-19 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,120,0.0,
1980-08-20 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,208,0.0,
1980-08-21 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,98,0.0,
1980-08-22 00:00:00+00:00,0.0,885.0,870.0,815.19384765625,150,0.0,
1980-08-25 00:00:00+00:00,0.0,915.0,900.0,843.303955078125,93,0.0,
1980-08-26 00:00:00+00:00,0.0,915.0,900.0,843.303955078125,107,0.0,
1980-08-27 00:00:00+00:00,0.0,915.0,900.0,843.303955078125,47,0.0,
1980-08-28 00:00:00+00:00,0.0,915.0,900.0,843.303955078125,18,0.0,
1980-08-29 00:00:00+00:00,0.0,930.0,900.0,843.303955078125,102,0.0,
1980-09-02 00:00:00+00:00,0.0,960.0,945.0,885.4691772460938,158,0.0,
1980-09-03 00:00:00+00:00,0.0,1035.0,1020.0,955.7445068359376,272,0.0,
1980-09-04 00:00:00+00:00,0.0,1005.0,990.0,927.6343994140624,287,0.0,
1980-09-05 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,73,0.0,
1980-09-08 00:00:00+00:00,0.0,960.0,930.0,871.4141235351562,178,0.0,
1980-09-09 00:00:00+00:00,0.0,990.0,975.0,913.5792846679688,85,0.0,
1980-09-10 00:00:00+00:00,0.0,1005.0,960.0,899.5242309570312,50,0.0,
1980-09-11 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,58,0.0,
1980-09-12 00:00:00+00:00,0.0,1005.0,975.0,913.5792846679688,127,0.0,
1980-09-15 00:00:00+00:00,0.0,975.0,960.0,899.5242309570312,130,0.0,
1980-09-16 00:00:00+00:00,0.0,960.0,930.0,871.4141235351562,82,0.0,
1980-09-17 00:00:00+00:00,0.0,960.0,945.0,885.4691772460938,88,0.0,
1980-09-18 00:00:00+00:00,0.0,915.0,885.0,829.2489624023438,188,0.0,
1980-09-19 00:00:00+00:00,0.0,960.0,930.0,871.4141235351562,135,0.0,
1980-09-22 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,128,0.0,
1980-09-23 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,115,0.0,
1980-09-24 00:00:00+00:00,0.0,1020.0,1005.0,941.689453125,207,0.0,
1980-09-25 00:00:00+00:00,0.0,1005.0,990.0,927.6343994140624,97,0.0,
1980-09-26 00:00:00+00:00,0.0,990.0,975.0,913.5792846679688,175,0.0,
1980-09-29 00:00:00+00:00,0.0,960.0,930.0,871.4141235351562,93,0.0,
1980-09-30 00:00:00+00:00,0.0,960.0,945.0,885.4691772460938,65,0.0,
1980-10-01 00:00:00+00:00,0.0,900.0,885.0,829.2489624023438,68,0.0,
1980-10-02 00:00:00+00:00,0.0,885.0,855.0,801.1387939453125,55,0.0,
1980-10-03 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,167,0.0,
1980-10-06 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,62,0.0,
1980-10-07 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,62,0.0,
1980-10-08 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,65,0.0,
1980-10-09 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,117,0.0,
1980-10-10 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,22,0.0,
1980-10-13 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,50,0.0,
1980-10-14 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,135,0.0,
1980-10-15 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,63,0.0,
1980-10-16 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,562,0.0,
1980-10-17 00:00:00+00:00,0.0,795.0,765.0,716.8084106445312,160,0.0,
1980-10-20 00:00:00+00:00,0.0,795.0,780.0,730.8634643554688,25,0.0,
1980-10-21 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,102,0.0,
1980-10-22 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,25,0.0,
1980-10-23 00:00:00+00:00,0.0,765.0,750.0,702.7532958984375,108,0.0,
1980-10-24 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,33,0.0,
1980-10-27 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,35,0.0,
1980-10-28 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,85,0.0,
1980-10-29 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,50,0.0,
1980-10-30 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,68,0.0,
1980-10-31 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,40,0.0,
1980-11-03 00:00:00+00:00,0.0,750.0,735.0,688.6983032226562,122,0.0,
1980-11-05 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,38,0.0,
1980-11-06 00:00:00+00:00,0.0,765.0,750.0,702.7532958984375,350,0.0,
1980-11-07 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,558,0.0,
1980-11-10 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,347,0.0,
1980-11-11 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,82,0.0,
1980-11-12 00:00:00+00:00,0.0,855.0,810.0,758.9736328125,10,0.0,
1980-11-13 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,72,0.0,
1980-11-14 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,93,0.0,
1980-11-17 00:00:00+00:00,0.0,795.0,765.0,716.8084106445312,70,0.0,
1980-11-18 00:00:00+00:00,0.0,780.0,765.0,716.8084106445312,25,0.0,
1980-11-19 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,55,0.0,
1980-11-20 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,180,0.0,
1980-11-21 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,90,0.0,
1980-11-24 00:00:00+00:00,0.0,900.0,870.0,815.19384765625,588,0.0,
1980-11-25 00:00:00+00:00,0.0,885.0,870.0,815.19384765625,545,0.0,
1980-11-26 00:00:00+00:00,0.0,915.0,900.0,843.303955078125,442,0.0,
1980-11-28 00:00:00+00:00,0.0,945.0,900.0,843.303955078125,280,0.0,
1980-12-01 00:00:00+00:00,0.0,930.0,915.0,857.3590698242188,317,0.0,
1980-12-02 00:00:00+00:00,0.0,945.0,915.0,857.3590698242188,170,0.0,
1980-12-03 00:00:00+00:00,0.0,990.0,960.0,899.5242309570312,383,0.0,
1980-12-04 00:00:00+00:00,0.0,975.0,945.0,885.4691772460938,225,0.0,
1980-12-05 00:00:00+00:00,0.0,960.0,915.0,857.3590698242188,153,0.0,
1980-12-08 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,160,0.0,
1980-12-09 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,255,0.0,
1980-12-10 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,85,0.0,
1980-12-11 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,450,0.0,
1980-12-12 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,278,0.0,
1980-12-15 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,212,0.0,
1980-12-16 00:00:00+00:00,0.0,840.0,817.5,766.0010986328125,120,0.0,
1980-12-17 00:00:00+00:00,0.0,840.0,817.5,766.0010986328125,55,0.0,
1980-12-18 00:00:00+00:00,0.0,840.0,832.5,780.05615234375,210,0.0,
1980-12-19 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,202,0.0,
1980-12-22 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,82,0.0,
1980-12-23 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,118,0.0,
1980-12-24 00:00:00+00:00,0.0,825.0,810.0,758.9736328125,97,0.0,
1980-12-26 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,88,0.0,
1980-12-29 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,122,0.0,
1980-12-30 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,223,0.0,
1980-12-31 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,127,0.0,
1981-01-02 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,62,0.0,
1981-01-05 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,132,0.0,
1981-01-06 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,155,0.0,
1981-01-07 00:00:00+00:00,0.0,795.0,765.0,716.8084106445312,240,0.0,
1981-01-08 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,350,0.0,
1981-01-09 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,55,0.0,
1981-01-12 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,47,0.0,
1981-01-13 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,133,0.0,
1981-01-14 00:00:00+00:00,0.0,765.0,750.0,702.7532958984375,150,0.0,
1981-01-15 00:00:00+00:00,0.0,765.0,750.0,702.7532958984375,42,0.0,
1981-01-16 00:00:00+00:00,0.0,780.0,750.0,702.7532958984375,147,0.0,
1981-01-19 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,127,0.0,
1981-01-20 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,47,0.0,
1981-01-21 00:00:00+00:00,0.0,720.0,705.0,660.588134765625,65,0.0,
1981-01-22 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,168,0.0,
1981-01-23 00:00:00+00:00,0.0,735.0,720.0,674.6431884765625,145,0.0,
1981-01-26 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,15,0.0,
1981-01-27 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,142,0.0,
1981-01-28 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,68,0.0,
1981-01-29 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,50,0.0,
1981-01-30 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,117,0.0,
1981-02-02 00:00:00+00:00,0.0,705.0,675.0,632.4779663085938,225,0.0,
1981-02-03 00:00:00+00:00,0.0,712.5,690.0,646.5330810546875,40,0.0,
1981-02-04 00:00:00+00:00,0.0,735.0,720.0,674.6431884765625,123,0.0,
1981-02-05 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,38,0.0,
1981-02-06 00:00:00+00:00,0.0,720.0,705.0,660.588134765625,57,0.0,
1981-02-09 00:00:00+00:00,0.0,720.0,705.0,660.588134765625,32,0.0,
1981-02-10 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,60,0.0,
1981-02-11 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,60,0.0,
1981-02-12 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,180,0.0,
1981-02-13 00:00:00+00:00,0.0,765.0,750.0,702.7532958984375,88,0.0,
1981-02-17 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,65,0.0,
1981-02-18 00:00:00+00:00,0.0,735.0,720.0,674.6431884765625,77,0.0,
1981-02-19 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,95,0.0,
1981-02-20 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,83,0.0,
1981-02-23 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,80,0.0,
1981-02-24 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,42,0.0,
1981-02-25 00:00:00+00:00,0.0,720.0,690.0,646.5330810546875,123,0.0,
1981-02-26 00:00:00+00:00,0.0,690.0,675.0,632.4779663085938,98,0.0,
1981-02-27 00:00:00+00:00,0.0,690.0,675.0,632.4779663085938,20,0.0,
1981-03-02 00:00:00+00:00,0.0,660.0,645.0,604.3677978515625,162,0.0,
1981-03-03 00:00:00+00:00,0.0,675.0,645.0,604.3677978515625,153,0.0,
1981-03-04 00:00:00+00:00,0.0,630.0,615.0,576.2576904296875,223,0.0,
1981-03-05 00:00:00+00:00,0.0,630.0,615.0,576.2576904296875,278,0.0,
1981-03-06 00:00:00+00:00,0.0,705.0,690.0,646.5330810546875,438,0.0,
1981-03-09 00:00:00+00:00,0.0,735.0,720.0,674.6431884765625,230,0.0,
1981-03-10 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,258,0.0,
1981-03-11 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,173,0.0,
1981-03-12 00:00:00+00:00,0.0,765.0,735.0,688.6983032226562,88,0.0,
1981-03-13 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,688,0.0,
1981-03-16 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,168,0.0,
1981-03-17 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,218,0.0,
1981-03-18 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,133,0.0,
1981-03-19 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,107,0.0,
1981-03-20 00:00:00+00:00,0.0,810.0,795.0,744.9185180664062,67,0.0,
1981-03-23 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,95,0.0,
1981-03-24 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,37,0.0,
1981-03-25 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,47,0.0,
1981-03-26 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,97,0.0,
1981-03-27 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,112,0.0,
1981-03-30 00:00:00+00:00,0.0,825.0,810.0,758.9736328125,13,0.0,
1981-03-31 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,190,0.0,
1981-04-01 00:00:00+00:00,0.0,870.0,840.0,787.083740234375,130,0.0,
1981-04-02 00:00:00+00:00,0.0,870.0,855.0,801.1387939453125,130,0.0,
1981-04-03 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,83,0.0,
1981-04-06 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,97,0.0,
1981-04-07 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,73,0.0,
1981-04-08 00:00:00+00:00,0.0,810.0,795.0,744.9185180664062,113,0.0,
1981-04-09 00:00:00+00:00,0.0,840.0,810.0,758.9736328125,260,0.0,
1981-04-10 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,288,0.0,
1981-04-13 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,102,0.0,
1981-04-14 00:00:00+00:00,0.0,855.0,825.0,773.0286254882812,168,0.0,
1981-04-15 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,157,0.0,
1981-04-16 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,170,0.0,
1981-04-20 00:00:00+00:00,0.0,855.0,840.0,787.083740234375,150,0.0,
1981-04-21 00:00:00+00:00,0.0,840.0,825.0,773.0286254882812,82,0.0,
1981-04-22 00:00:00+00:00,0.0,825.0,795.0,744.9185180664062,148,0.0,
1981-04-23 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,70,0.0,
1981-04-24 00:00:00+00:00,0.0,795.0,780.0,730.8634643554688,52,0.0,
1981-04-27 00:00:00+00:00,0.0,810.0,780.0,730.8634643554688,37,0.0,
1981-04-28 00:00:00+00:00,0.0,780.0,765.0,716.8084106445312,53,0.0,
1981-04-29 00:00:00+00:00,0.0,780.0,765.0,716.8084106445312,10,0.0,
1981-04-30 00:00:00+00:00,0.0,795.0,765.0,716.8084106445312,45,0.0,
1981-05-01 00:00:00+00:00,0.0,795.0,765.0,716.8084106445312,10,0.0,
1981-05-04 00:00:00+00:00,0.0,750.0,720.0,674.6431884765625,92,0.0,
1981-05-05 00:00:00+00:00,0.0,705.0,690.0,646.5330810546875,252,0.0,
1981-05-06 00:00:00+00:00,0.0,750.0,735.0,688.6983032226562,192,0.0,
1981-05-07 00:00:00+00:00,0.0,750.0,735.0,688.6983032226562,13,0.0,
1981-05-08 00:00:00+00:00,0.0,750.0,735.0,688.6983032226562,28,0.0,
1981-05-11 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,15,0.0,
1981-05-12 00:00:00+00:00,0.0,735.0,720.0,674.6431884765625,20,0.0,
1981-05-13 00:00:00+00:00,0.0,735.0,705.0,660.588134765625,68,0.0,
1981-05-14 00:00:00+00:00,0.0,720.0,705.0,660.588134765625,33,0.0,
1981-05-15 00:00:00+00:00,0.0,705.0,690.0,646.5330810546875,162,0.0,
1981-05-18 00:00:00+00:00,0.0,705.0,690.0,646.5330810546875,87,0.0,
1981-05-19 00:00:00+00:00,0.0,705.0,690.0,646.5330810546875,103,0.0,
1981-05-20 00:00:00+00:00,0.0,690.0,660.0,618.4229736328125,143,0.0,
1981-05-21 00:00:00+00:00,0.0,660.0,630.0,590.312744140625,102,0.0,
1981-05-22 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,175,0.0,
1981-05-26 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,20,0.0,
1981-05-27 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,50,0.0,
1981-05-28 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,88,0.0,
1981-05-29 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,27,0.0,
1981-06-01 00:00:00+00:00,0.0,675.0,660.0,618.4229736328125,32,0.0,
1981-06-02 00:00:00+00:00,0.0,660.0,645.0,604.3677978515625,102,0.0,
1981-06-03 00:00:00+00:00,0.0,660.0,630.0,590.312744140625,18,0.0,
1981-06-04 00:00:00+00:00,0.0,660.0,645.0,604.3677978515625,73,0.0,
1981-06-05 00:00:00+00:00,0.0,660.0,630.0,590.312744140625,113,0.0,
1981-06-08 00:00:00+00:00,0.0,660.0,630.0,590.312744140625,38,0.0,
1981-06-09 00:00:00+00:00,0.0,660.0,630.0,590.312744140625,82,0.0,
1981-06-10 00:00:00+00:00,0.0,660.0,637.5,597.34033203125,27,0.0,
1981-06-11 00:00:00+00:00,0.0,720.0,705.0,660.588134765625,168,0.0,
1981-06-12 00:00:00+00:00,0.0,705.0,675.0,632.4779663085938,117,0.0,
