date,SBB_Open,SBB_High,SBB_Low,SBB_Close,SBB_Volume,SBB_Dividends,SBB_Stock Splits
2007-01-25 00:00:00+00:00,277.8800048828125,277.8800048828125,277.8800048828125,158.7939910888672,750,0.0,
2007-01-26 00:00:00+00:00,277.8800048828125,277.8800048828125,277.8800048828125,158.7939910888672,0,0.0,
2007-01-29 00:00:00+00:00,279.8800048828125,279.8800048828125,279.44000244140625,159.82261657714844,75,0.0,
2007-01-30 00:00:00+00:00,276.8399963378906,276.8399963378906,276.8399963378906,158.19970703125,25,0.0,
2007-01-31 00:00:00+00:00,276.8399963378906,276.8399963378906,276.8399963378906,158.19970703125,0,0.0,
2007-02-01 00:00:00+00:00,270.7200012207031,270.7200012207031,270.7200012207031,154.7024383544922,1000,0.0,
2007-02-02 00:00:00+00:00,270.7200012207031,270.7200012207031,270.7200012207031,154.7024383544922,0,0.0,
2007-02-05 00:00:00+00:00,271.760009765625,271.760009765625,271.760009765625,155.2967529296875,1000,0.0,
2007-02-06 00:00:00+00:00,273.0400085449219,273.0400085449219,272.8800048828125,155.93679809570312,1375,0.0,
2007-02-07 00:00:00+00:00,271.6400146484375,271.6400146484375,270.44000244140625,154.5424346923828,175,0.0,
2007-02-08 00:00:00+00:00,270.44000244140625,270.44000244140625,270.44000244140625,154.5424346923828,0,0.0,
2007-02-09 00:00:00+00:00,273.1600036621094,273.1600036621094,273.1600036621094,156.0968017578125,25,0.0,
2007-02-12 00:00:00+00:00,273.6400146484375,274.3999938964844,273.6400146484375,156.805419921875,300,0.0,
2007-02-13 00:00:00+00:00,273.79998779296875,273.79998779296875,272.0,155.43392944335938,450,0.0,
2007-02-14 00:00:00+00:00,271.760009765625,271.760009765625,271.32000732421875,155.0453338623047,250,0.0,
2007-02-15 00:00:00+00:00,270.9599914550781,270.9599914550781,270.9599914550781,154.83958435058594,50,0.0,
2007-02-16 00:00:00+00:00,270.9599914550781,270.9599914550781,270.9599914550781,154.83958435058594,0,0.0,
2007-02-20 00:00:00+00:00,270.9599914550781,270.9599914550781,270.9599914550781,154.83958435058594,0,0.0,
2007-02-21 00:00:00+00:00,270.9599914550781,270.9599914550781,270.9599914550781,154.83958435058594,0,0.0,
2007-02-22 00:00:00+00:00,270.9599914550781,270.9599914550781,270.9599914550781,154.83958435058594,0,0.0,
2007-02-23 00:00:00+00:00,267.67999267578125,267.67999267578125,267.67999267578125,152.96522521972656,25,0.0,
2007-02-26 00:00:00+00:00,267.67999267578125,267.67999267578125,267.67999267578125,152.96522521972656,0,0.0,
2007-02-27 00:00:00+00:00,274.0,279.79998779296875,273.0,159.89117431640625,825,0.0,
2007-02-28 00:00:00+00:00,276.8399963378906,277.9200134277344,276.8399963378906,158.2682647705078,225,0.0,
2007-03-01 00:00:00+00:00,282.20001220703125,284.7200012207031,276.7200012207031,159.1369171142578,4700,0.0,
2007-03-02 00:00:00+00:00,281.5599975585937,283.760009765625,280.5599975585937,161.55982971191406,9275,0.0,
2007-03-05 00:00:00+00:00,287.3999938964844,287.67999267578125,283.1199951171875,164.09706115722656,3150,0.0,
2007-03-06 00:00:00+00:00,285.20001220703125,286.3999938964844,282.67999267578125,162.10838317871094,450,0.0,
2007-03-07 00:00:00+00:00,283.2799987792969,284.8800048828125,282.20001220703125,161.28555297851562,2775,0.0,
2007-03-08 00:00:00+00:00,281.32000732421875,281.8800048828125,280.5599975585937,161.0797882080078,2625,0.0,
2007-03-09 00:00:00+00:00,280.9599914550781,282.1199951171875,280.760009765625,160.4398193359375,1700,0.0,
2007-03-12 00:00:00+00:00,280.760009765625,280.760009765625,280.760009765625,160.4398193359375,0,0.0,
2007-03-13 00:00:00+00:00,282.0,286.8399963378906,281.32000732421875,163.9141845703125,1325,0.0,
2007-03-14 00:00:00+00:00,286.6000061035156,287.6400146484375,284.5599975585937,162.611328125,1600,0.0,
2007-03-15 00:00:00+00:00,282.5599975585937,282.9599914550781,281.3599853515625,160.78265380859375,225,0.0,
2007-03-16 00:00:00+00:00,282.44000244140625,282.44000244140625,282.44000244140625,161.3998260498047,25,0.0,
2007-03-19 00:00:00+00:00,280.9200134277344,280.9200134277344,279.3999938964844,160.30264282226562,150,0.0,
2007-03-20 00:00:00+00:00,280.0799865722656,280.0799865722656,276.9599914550781,158.2682647705078,3625,0.0,
2007-03-21 00:00:00+00:00,277.6000061035156,277.6000061035156,273.20001220703125,156.11964416503906,1725,0.0,
2007-03-22 00:00:00+00:00,273.5599975585937,273.6000061035156,272.7200012207031,156.34823608398438,300,0.0,
2007-03-23 00:00:00+00:00,272.0,272.0,271.7200012207031,155.31959533691406,2750,0.0,
2007-03-26 00:00:00+00:00,272.6400146484375,272.6400146484375,272.6400146484375,155.79962158203125,25,0.0,
2007-03-27 00:00:00+00:00,272.6400146484375,272.6400146484375,272.6400146484375,155.79962158203125,0,0.0,
2007-03-28 00:00:00+00:00,274.20001220703125,275.2799987792969,274.20001220703125,157.30828857421875,100,0.0,
2007-03-29 00:00:00+00:00,275.2799987792969,275.2799987792969,275.2799987792969,157.30828857421875,0,0.0,
2007-03-30 00:00:00+00:00,274.4800109863281,276.2799987792969,274.4800109863281,157.8797149658203,275,0.0,
2007-04-02 00:00:00+00:00,273.9200134277344,273.9200134277344,273.9200134277344,156.53106689453125,125,0.0,
2007-04-03 00:00:00+00:00,271.6000061035156,271.6000061035156,270.9599914550781,154.8852996826172,350,0.0,
2007-04-04 00:00:00+00:00,271.67999267578125,271.9599914550781,271.3599853515625,155.06817626953125,225,0.0,
2007-04-05 00:00:00+00:00,271.3599853515625,271.3599853515625,271.3599853515625,155.06817626953125,0,0.0,
2007-04-09 00:00:00+00:00,270.8800048828125,270.8800048828125,270.8800048828125,154.7938690185547,250,0.0,
2007-04-10 00:00:00+00:00,270.8800048828125,270.8800048828125,270.8800048828125,154.7938690185547,0,0.0,
2007-04-11 00:00:00+00:00,270.8800048828125,270.8800048828125,270.8800048828125,154.7938690185547,0,0.0,
2007-04-12 00:00:00+00:00,272.79998779296875,272.79998779296875,271.1199951171875,154.93104553222656,525,0.0,
2007-04-13 00:00:00+00:00,270.8800048828125,270.8800048828125,269.9200134277344,154.24530029296875,375,0.0,
2007-04-16 00:00:00+00:00,267.1600036621094,267.1600036621094,266.44000244140625,152.41668701171875,350,0.0,
2007-04-17 00:00:00+00:00,266.7200012207031,266.7200012207031,266.7200012207031,152.41668701171875,0,0.0,
2007-04-18 00:00:00+00:00,268.1600036621094,268.1600036621094,268.1600036621094,153.23953247070312,125,0.0,
2007-04-19 00:00:00+00:00,271.4800109863281,271.4800109863281,269.5599975585937,154.31387329101562,700,0.0,
2007-04-20 00:00:00+00:00,266.6000061035156,267.9200134277344,266.6000061035156,152.78237915039062,550,0.0,
2007-04-23 00:00:00+00:00,267.0799865722656,267.0799865722656,267.0799865722656,152.62234497070312,50,0.0,
2007-04-24 00:00:00+00:00,267.0799865722656,267.0799865722656,267.0799865722656,152.62234497070312,0,0.0,
2007-04-25 00:00:00+00:00,266.3999938964844,266.3999938964844,265.8800048828125,151.9366455078125,150,0.0,
2007-04-26 00:00:00+00:00,265.2799987792969,265.3999938964844,265.2799987792969,151.5937957763672,75,0.0,
2007-04-27 00:00:00+00:00,265.2799987792969,265.2799987792969,265.2799987792969,151.5937957763672,0,0.0,
2007-04-30 00:00:00+00:00,270.67999267578125,270.9200134277344,270.67999267578125,154.8167724609375,50,0.0,
2007-05-01 00:00:00+00:00,271.1199951171875,271.1199951171875,269.9599914550781,154.26812744140625,175,0.0,
2007-05-02 00:00:00+00:00,265.4800109863281,265.4800109863281,265.1199951171875,151.50233459472656,225,0.0,
2007-05-03 00:00:00+00:00,265.1199951171875,265.1199951171875,265.1199951171875,151.50233459472656,0,0.0,
2007-05-04 00:00:00+00:00,264.32000732421875,264.32000732421875,264.0799865722656,150.90802001953125,75,0.0,
2007-05-07 00:00:00+00:00,264.1199951171875,264.3599853515625,264.1199951171875,151.06802368164062,975,0.0,
2007-05-08 00:00:00+00:00,266.8800048828125,266.8800048828125,265.9200134277344,151.98236083984375,400,0.0,
2007-05-09 00:00:00+00:00,264.760009765625,264.760009765625,263.239990234375,150.4280242919922,3025,0.0,
2007-05-10 00:00:00+00:00,265.6000061035156,267.79998779296875,265.6000061035156,152.87384033203125,675,0.0,
2007-05-11 00:00:00+00:00,267.0,267.0,265.8800048828125,151.9366455078125,300,0.0,
2007-05-14 00:00:00+00:00,264.1600036621094,267.8800048828125,264.1600036621094,153.0795440673828,650,0.0,
2007-05-15 00:00:00+00:00,267.3999938964844,269.9200134277344,265.6000061035156,154.1767120361328,1600,0.0,
2007-05-16 00:00:00+00:00,268.6400146484375,271.0,268.0,153.14810180664062,3750,0.0,
2007-05-17 00:00:00+00:00,269.0,270.1199951171875,268.6400146484375,153.78811645507812,3075,0.0,
2007-05-18 00:00:00+00:00,269.3999938964844,269.9599914550781,266.3999938964844,152.8052215576172,1250,0.0,
2007-05-21 00:00:00+00:00,267.20001220703125,267.20001220703125,262.8800048828125,150.4965362548828,1800,0.0,
2007-05-22 00:00:00+00:00,263.760009765625,264.7200012207031,261.760009765625,150.0623016357422,600,0.0,
2007-05-23 00:00:00+00:00,261.6000061035156,263.760009765625,259.9599914550781,150.72518920898438,1200,0.0,
2007-05-24 00:00:00+00:00,264.0,268.1199951171875,262.0,153.21669006347656,1100,0.0,
2007-05-25 00:00:00+00:00,266.0,266.20001220703125,265.0400085449219,151.45660400390625,125,0.0,
2007-05-29 00:00:00+00:00,263.9200134277344,264.79998779296875,262.7200012207031,150.38230895996094,675,0.0,
2007-05-30 00:00:00+00:00,262.7200012207031,262.7200012207031,262.0,149.7194366455078,275,0.0,
2007-05-31 00:00:00+00:00,260.9200134277344,260.9200134277344,259.3999938964844,149.0565185546875,1150,0.0,
2007-06-01 00:00:00+00:00,258.0799865722656,259.1199951171875,257.4800109863281,147.93653869628906,375,0.0,
2007-06-04 00:00:00+00:00,259.5199890136719,259.5199890136719,258.6000061035156,147.7765350341797,325,0.0,
2007-06-05 00:00:00+00:00,259.20001220703125,261.32000732421875,259.20001220703125,149.17083740234375,350,0.0,
2007-06-06 00:00:00+00:00,262.20001220703125,264.2799987792969,262.20001220703125,150.1765899658203,1925,0.0,
2007-06-07 00:00:00+00:00,264.6000061035156,268.2799987792969,264.3999938964844,152.9424591064453,5650,0.0,
2007-06-08 00:00:00+00:00,268.6000061035156,268.6000061035156,265.9200134277344,152.09661865234375,3575,0.0,
2007-06-11 00:00:00+00:00,266.20001220703125,266.20001220703125,264.7200012207031,151.8909149169922,950,0.0,
2007-06-12 00:00:00+00:00,268.760009765625,269.2799987792969,266.8399963378906,153.87957763671875,1275,0.0,
2007-06-13 00:00:00+00:00,268.3999938964844,268.8800048828125,265.0799865722656,151.47947692871094,4600,0.0,
2007-06-14 00:00:00+00:00,262.9599914550781,263.760009765625,262.9599914550781,150.63375854492188,1375,0.0,
2007-06-15 00:00:00+00:00,260.79998779296875,260.79998779296875,259.79998779296875,148.85084533691406,2300,0.0,
2007-06-18 00:00:00+00:00,260.5199890136719,261.44000244140625,260.5199890136719,149.14794921875,250,0.0,
2007-06-19 00:00:00+00:00,263.239990234375,263.5199890136719,260.67999267578125,148.9879913330078,225,0.0,
2007-06-20 00:00:00+00:00,260.79998779296875,266.8399963378906,260.79998779296875,152.48524475097656,1050,0.0,
2007-06-21 00:00:00+00:00,266.3599853515625,266.3599853515625,263.9200134277344,150.86233520507812,100,0.0,
2007-06-22 00:00:00+00:00,264.0799865722656,267.1199951171875,264.0799865722656,152.27952575683594,650,0.0,
2007-06-25 00:00:00+00:00,267.239990234375,268.0,264.6400146484375,153.14810180664062,1925,0.0,
2007-06-26 00:00:00+00:00,262.3999938964844,264.7200012207031,262.3999938964844,154.0770263671875,150,4.876,
2007-06-27 00:00:00+00:00,263.20001220703125,263.20001220703125,260.4800109863281,151.60923767089844,100,0.0,
2007-06-28 00:00:00+00:00,259.5199890136719,259.5199890136719,259.239990234375,150.88748168945312,175,0.0,
2007-06-29 00:00:00+00:00,259.239990234375,259.239990234375,259.239990234375,150.88748168945312,0,0.0,
2007-07-02 00:00:00+00:00,258.7200012207031,258.9599914550781,258.67999267578125,150.56153869628906,450,0.0,
2007-07-03 00:00:00+00:00,257.6000061035156,257.9200134277344,257.6000061035156,150.11917114257812,200,0.0,
2007-07-05 00:00:00+00:00,257.6000061035156,258.3599853515625,257.4800109863281,150.375244140625,150,0.0,
2007-07-06 00:00:00+00:00,258.3599853515625,258.3599853515625,258.3599853515625,150.375244140625,0,0.0,
2007-07-09 00:00:00+00:00,257.20001220703125,257.20001220703125,256.5199890136719,149.583740234375,350,0.0,
2007-07-10 00:00:00+00:00,258.8399963378906,260.0,258.8399963378906,151.32984924316406,225,0.0,
2007-07-11 00:00:00+00:00,260.44000244140625,260.5199890136719,259.5199890136719,151.3997039794922,1350,0.0,
