date,MITT_Open,MITT_High,MITT_Low,MITT_Close,MITT_Volume,MITT_Dividends,MITT_Stock Splits
2011-06-30 00:00:00+00:00,58.5,59.18999862670898,57.77999877929688,13.71322250366211,902367,0.0,
2011-07-01 00:00:00+00:00,59.06999969482422,59.970001220703125,58.650001525878906,13.859851837158203,97267,0.0,
2011-07-05 00:00:00+00:00,59.66999816894531,59.93999862670898,59.09999847412109,13.790030479431152,37167,0.0,
2011-07-06 00:00:00+00:00,59.09999847412109,59.52000045776367,59.09999847412109,13.769083976745604,16300,0.0,
2011-07-07 00:00:00+00:00,59.15999984741211,59.66999816894531,59.040000915527344,13.797011375427246,14300,0.0,
2011-07-08 00:00:00+00:00,59.25,59.790000915527344,59.0099983215332,13.894765853881836,36967,0.0,
2011-07-11 00:00:00+00:00,59.54999923706055,59.84999847412109,59.4900016784668,13.929668426513672,16967,0.0,
2011-07-12 00:00:00+00:00,59.54999923706055,59.84999847412109,59.459999084472656,13.83890438079834,14700,0.0,
2011-07-13 00:00:00+00:00,59.81999969482422,59.81999969482422,59.400001525878906,13.894765853881836,16900,0.0,
2011-07-14 00:00:00+00:00,59.70000076293945,59.7599983215332,59.34000015258789,13.908727645874023,21633,0.0,
2011-07-15 00:00:00+00:00,59.81999969482422,59.81999969482422,59.58000183105469,13.894765853881836,38233,0.0,
2011-07-18 00:00:00+00:00,59.70000076293945,59.70000076293945,59.09999847412109,13.894765853881836,8200,0.0,
2011-07-19 00:00:00+00:00,59.54999923706055,59.70000076293945,59.25,13.866832733154297,8500,0.0,
2011-07-20 00:00:00+00:00,59.84999847412109,59.84999847412109,59.27999877929688,13.866832733154297,19367,0.0,
2011-07-21 00:00:00+00:00,59.58000183105469,59.58000183105469,59.130001068115234,13.824942588806152,13233,0.0,
2011-07-22 00:00:00+00:00,59.54999923706055,59.54999923706055,59.15999984741211,13.817957878112791,8533,0.0,
2011-07-25 00:00:00+00:00,59.369998931884766,59.58000183105469,58.52999877929688,13.629437446594238,14267,0.0,
2011-07-26 00:00:00+00:00,58.79999923706055,59.66999816894531,58.79999923706055,13.790030479431152,12000,0.0,
2011-07-27 00:00:00+00:00,59.18999862670898,59.18999862670898,58.650001525878906,13.664350509643556,8100,0.0,
2011-07-28 00:00:00+00:00,58.709999084472656,58.95000076293945,58.650001525878906,13.664350509643556,5133,0.0,
2011-07-29 00:00:00+00:00,58.5,58.5,53.880001068115234,13.468846321105955,24300,0.0,
2011-08-01 00:00:00+00:00,57.84000015258789,57.84000015258789,56.70000076293945,13.406000137329102,15433,0.0,
2011-08-02 00:00:00+00:00,57.810001373291016,57.900001525878906,57.209999084472656,13.419964790344238,9133,0.0,
2011-08-03 00:00:00+00:00,57.810001373291016,58.02000045776367,55.560001373291016,13.440914154052734,38233,0.0,
2011-08-04 00:00:00+00:00,57.59999847412109,57.900001525878906,56.400001525878906,13.161619186401367,18800,0.0,
2011-08-05 00:00:00+00:00,57.02999877929688,57.33000183105469,52.5,12.95913314819336,21033,0.0,
2011-08-08 00:00:00+00:00,54.45000076293945,55.95000076293945,54.0,12.847417831420898,27033,0.0,
2011-08-09 00:00:00+00:00,55.5,57.65999984741211,53.52000045776367,13.336179733276367,39467,0.0,
2011-08-10 00:00:00+00:00,57.0,57.56999969482422,55.5,13.196533203125,35633,0.0,
2011-08-11 00:00:00+00:00,56.70000076293945,57.47999954223633,56.25,13.280322074890137,15633,0.0,
2011-08-12 00:00:00+00:00,57.5099983215332,57.630001068115234,56.61000061035156,13.39902114868164,7767,0.0,
2011-08-15 00:00:00+00:00,57.45000076293945,58.20000076293945,57.060001373291016,13.47582721710205,12933,0.0,
2011-08-16 00:00:00+00:00,57.9900016784668,58.04999923706055,57.56999969482422,13.433932304382324,9533,0.0,
2011-08-17 00:00:00+00:00,58.08000183105469,58.470001220703125,58.04999923706055,13.559613227844238,10000,0.0,
2011-08-18 00:00:00+00:00,58.11000061035156,58.11000061035156,57.0,13.322213172912598,10600,0.0,
2011-08-19 00:00:00+00:00,56.790000915527344,57.27000045776367,56.54999923706055,13.273334503173828,4433,0.0,
2011-08-22 00:00:00+00:00,57.869998931884766,57.869998931884766,54.75,12.98008155822754,8800,0.0,
2011-08-23 00:00:00+00:00,55.77000045776367,56.310001373291016,55.380001068115234,13.049906730651855,13967,0.0,
2011-08-24 00:00:00+00:00,56.63999938964844,57.77999877929688,54.29999923706055,13.161619186401367,24500,0.0,
2011-08-25 00:00:00+00:00,56.459999084472656,56.459999084472656,54.959999084472656,12.95913314819336,25300,0.0,
2011-08-26 00:00:00+00:00,55.11000061035156,56.459999084472656,54.56999969482422,13.070853233337402,7733,0.0,
2011-08-29 00:00:00+00:00,56.54999923706055,56.70000076293945,56.09999847412109,13.056885719299316,4233,0.0,
2011-08-30 00:00:00+00:00,55.88999938964844,56.70000076293945,55.7400016784668,13.154637336730955,4167,0.0,
2011-08-31 00:00:00+00:00,57.33000183105469,57.33000183105469,55.08000183105469,12.868362426757812,10233,0.0,
2011-09-01 00:00:00+00:00,55.290000915527344,55.290000915527344,53.09999847412109,12.49132251739502,17900,0.0,
2011-09-02 00:00:00+00:00,52.95000076293945,53.880001068115234,52.59000015258789,12.505285263061523,27333,0.0,
2011-09-06 00:00:00+00:00,52.650001525878906,53.130001068115234,52.22999954223633,12.365642547607422,6867,0.0,
2011-09-07 00:00:00+00:00,53.790000915527344,56.970001220703125,53.790000915527344,12.749662399291992,15400,0.0,
2011-09-08 00:00:00+00:00,54.209999084472656,54.56999969482422,53.790000915527344,12.582093238830566,5000,0.0,
2011-09-09 00:00:00+00:00,54.0,54.18000030517578,53.66999816894531,12.49132251739502,4767,0.0,
2011-09-12 00:00:00+00:00,53.27999877929688,54.59999847412109,53.25,12.463390350341797,17367,0.0,
2011-09-13 00:00:00+00:00,53.81999969482422,56.15999984741211,53.72999954223633,12.735702514648438,11867,0.0,
2011-09-14 00:00:00+00:00,54.75,54.75,53.70000076293945,12.512266159057615,3133,0.0,
2011-09-15 00:00:00+00:00,54.29999923706055,54.68999862670898,53.7599983215332,12.67984104156494,4033,0.0,
2011-09-16 00:00:00+00:00,54.75,56.970001220703125,54.75,13.23843002319336,4800,0.0,
2011-09-19 00:00:00+00:00,56.84999847412109,56.84999847412109,54.02999877929688,13.056885719299316,10100,0.0,
2011-09-20 00:00:00+00:00,56.369998931884766,56.880001068115234,55.560001373291016,13.23144245147705,5433,0.0,
