date,DXR_Open,DXR_High,DXR_Low,DXR_Close,DXR_Volume,DXR_Dividends,DXR_Stock Splits
1983-09-20 00:00:00+00:00,0.0,10.5,10.0,6.511703968048096,3500,0.0,
1983-09-21 00:00:00+00:00,0.0,10.5,10.0,6.511703968048096,700,0.0,
1983-09-22 00:00:00+00:00,0.0,11.25,10.75,7.000082492828369,7300,0.0,
1983-09-23 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,4200,0.0,
1983-09-26 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,800,0.0,
1983-09-27 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,600,0.0,
1983-09-28 00:00:00+00:00,11.0,11.0,11.0,7.162874698638916,0,0.0,
1983-09-29 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,200,0.0,
1983-09-30 00:00:00+00:00,11.0,11.0,11.0,7.162874698638916,0,0.0,
1983-10-03 00:00:00+00:00,11.0,11.0,11.0,7.162874698638916,0,0.0,
1983-10-04 00:00:00+00:00,11.0,11.0,11.0,7.162874698638916,0,0.0,
1983-10-05 00:00:00+00:00,0.0,11.5,11.25,7.325667858123779,2100,0.0,
1983-10-06 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,1600,0.0,
1983-10-07 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,2000,0.0,
1983-10-10 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-11 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-12 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,100,0.0,
1983-10-13 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,500,0.0,
1983-10-14 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-17 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,100,0.0,
1983-10-18 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-19 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,700,0.0,
1983-10-20 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,100,0.0,
1983-10-21 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-24 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-10-25 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,300,0.0,
1983-10-26 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,200,0.0,
1983-10-27 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,1200,0.0,
1983-10-28 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,4100,0.0,
1983-10-31 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,200,0.0,
1983-11-01 00:00:00+00:00,0.0,12.5,11.5,7.488459587097168,200,0.0,
1983-11-02 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1983-11-03 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,1600,0.0,
1983-11-04 00:00:00+00:00,0.0,12.25,11.25,7.325667858123779,800,0.0,
1983-11-07 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-11-08 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,200,0.0,
1983-11-09 00:00:00+00:00,0.0,12.0,11.25,7.325667858123779,700,0.0,
1983-11-10 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-11-11 00:00:00+00:00,0.0,12.0,11.25,7.325667858123779,100,0.0,
1983-11-14 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-11-15 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,300,0.0,
1983-11-16 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,700,0.0,
1983-11-17 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,3000,0.0,
1983-11-18 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,100,0.0,
1983-11-21 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-11-22 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,700,0.0,
1983-11-23 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-11-25 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,1000,0.0,
1983-11-28 00:00:00+00:00,0.0,12.0,11.25,7.325667858123779,200,0.0,
1983-11-29 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,3800,0.0,
1983-11-30 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-12-01 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,800,0.0,
1983-12-02 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,200,0.0,
1983-12-05 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-12-06 00:00:00+00:00,11.25,11.25,11.25,7.325667858123779,0,0.0,
1983-12-07 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,200,0.0,
1983-12-08 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,900,0.0,
1983-12-09 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,800,0.0,
1983-12-12 00:00:00+00:00,0.0,12.5,12.0,7.8140459060668945,1500,0.0,
1983-12-13 00:00:00+00:00,0.0,13.0,12.25,7.9768385887146,1100,0.0,
1983-12-14 00:00:00+00:00,12.25,12.25,12.25,7.9768385887146,0,0.0,
1983-12-15 00:00:00+00:00,12.25,12.25,12.25,7.9768385887146,0,0.0,
1983-12-16 00:00:00+00:00,12.25,12.25,12.25,7.9768385887146,0,0.0,
1983-12-19 00:00:00+00:00,0.0,12.75,12.25,7.9768385887146,600,0.0,
1983-12-20 00:00:00+00:00,0.0,12.75,12.0,7.8140459060668945,700,0.0,
1983-12-21 00:00:00+00:00,12.0,12.0,12.0,7.8140459060668945,0,0.0,
1983-12-22 00:00:00+00:00,12.0,12.0,12.0,7.8140459060668945,0,0.0,
1983-12-23 00:00:00+00:00,0.0,12.5,12.0,7.8140459060668945,400,0.0,
1983-12-27 00:00:00+00:00,12.0,12.0,12.0,7.8140459060668945,0,0.0,
1983-12-28 00:00:00+00:00,0.0,12.25,11.5,7.488459587097168,800,0.0,
1983-12-29 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,300,0.0,
1983-12-30 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1984-01-03 00:00:00+00:00,0.0,12.0,11.25,7.325667858123779,400,0.0,
1984-01-04 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,5700,0.0,
1984-01-05 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,3100,0.0,
1984-01-06 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,200,0.0,
1984-01-09 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,200,0.0,
1984-01-10 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,2000,0.0,
1984-01-11 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,700,0.0,
1984-01-12 00:00:00+00:00,0.0,11.75,11.25,7.325667858123779,1500,0.0,
1984-01-13 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,2400,0.0,
1984-01-16 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,400,0.0,
1984-01-17 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,300,0.0,
1984-01-18 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,500,0.0,
1984-01-19 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,200,0.0,
1984-01-20 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1984-01-23 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,400,0.0,
1984-01-24 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,400,0.0,
1984-01-25 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,2000,0.0,
1984-01-26 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,900,0.0,
1984-01-27 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1984-01-30 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,300,0.0,
1984-01-31 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,1600,0.0,
1984-02-01 00:00:00+00:00,0.0,12.25,11.75,7.651252269744873,100,0.0,
1984-02-02 00:00:00+00:00,0.0,12.25,11.75,7.651252269744873,400,0.0,
1984-02-03 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,1400,0.0,
1984-02-06 00:00:00+00:00,0.0,12.0,11.5,7.488459587097168,1500,0.0,
1984-02-07 00:00:00+00:00,11.5,11.5,11.5,7.488459587097168,0,0.0,
1984-02-08 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,1000,0.0,
1984-02-09 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,1000,0.0,
1984-02-10 00:00:00+00:00,0.0,11.5,11.0,7.162874698638916,300,0.0,
1984-02-13 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,900,0.0,
1984-02-14 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,800,0.0,
1984-02-15 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,500,0.0,
1984-02-16 00:00:00+00:00,0.0,11.5,10.75,7.000082492828369,500,0.0,
1984-02-17 00:00:00+00:00,0.0,10.75,10.25,6.674497604370117,1200,0.0,
1984-02-21 00:00:00+00:00,0.0,9.75,9.0,5.86053466796875,1300,0.0,
1984-02-22 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-02-23 00:00:00+00:00,0.0,9.5,9.0,5.86053466796875,400,0.0,
1984-02-24 00:00:00+00:00,0.0,10.5,9.5,6.186119556427002,2000,0.0,
1984-02-27 00:00:00+00:00,0.0,11.0,10.0,6.511703968048096,500,0.0,
1984-02-28 00:00:00+00:00,0.0,11.0,10.0,6.511703968048096,800,0.0,
1984-02-29 00:00:00+00:00,0.0,11.0,10.25,6.674497604370117,700,0.0,
1984-03-01 00:00:00+00:00,0.0,11.0,10.25,6.674497604370117,1500,0.0,
1984-03-02 00:00:00+00:00,0.0,11.0,10.5,6.8372907638549805,800,0.0,
1984-03-05 00:00:00+00:00,0.0,11.0,10.5,6.8372907638549805,500,0.0,
1984-03-06 00:00:00+00:00,10.5,10.5,10.5,6.8372907638549805,0,0.0,
1984-03-07 00:00:00+00:00,0.0,10.5,9.5,6.186119556427002,700,0.0,
1984-03-08 00:00:00+00:00,0.0,10.25,9.5,6.186119556427002,500,0.0,
1984-03-09 00:00:00+00:00,9.5,9.5,9.5,6.186119556427002,0,0.0,
1984-03-12 00:00:00+00:00,9.5,9.5,9.5,6.186119556427002,0,0.0,
1984-03-13 00:00:00+00:00,0.0,10.25,9.75,6.348912239074707,1100,0.0,
1984-03-14 00:00:00+00:00,0.0,10.25,9.5,6.186119556427002,900,0.0,
1984-03-15 00:00:00+00:00,0.0,10.25,9.5,6.186119556427002,200,0.0,
1984-03-16 00:00:00+00:00,0.0,10.75,10.0,6.511703968048096,2300,0.0,
1984-03-19 00:00:00+00:00,0.0,10.75,10.0,6.511703968048096,800,0.0,
1984-03-20 00:00:00+00:00,0.0,10.5,10.0,6.511703968048096,400,0.0,
1984-03-21 00:00:00+00:00,0.0,10.5,10.0,6.511703968048096,300,0.0,
1984-03-22 00:00:00+00:00,10.0,10.0,10.0,6.511703968048096,0,0.0,
1984-03-23 00:00:00+00:00,0.0,10.5,10.0,6.511703968048096,700,0.0,
1984-03-26 00:00:00+00:00,0.0,10.5,10.25,6.674497604370117,4800,0.0,
1984-03-27 00:00:00+00:00,0.0,10.5,10.25,6.674497604370117,300,0.0,
1984-03-28 00:00:00+00:00,10.25,10.25,10.25,6.674497604370117,0,0.0,
1984-03-29 00:00:00+00:00,10.25,10.25,10.25,6.674497604370117,0,0.0,
1984-03-30 00:00:00+00:00,10.25,10.25,10.25,6.674497604370117,0,0.0,
1984-04-02 00:00:00+00:00,0.0,10.5,9.75,6.348912239074707,500,0.0,
1984-04-03 00:00:00+00:00,9.75,9.75,9.75,6.348912239074707,0,0.0,
1984-04-04 00:00:00+00:00,9.75,9.75,9.75,6.348912239074707,0,0.0,
1984-04-05 00:00:00+00:00,0.0,10.0,9.25,6.0233259201049805,1200,0.0,
1984-04-06 00:00:00+00:00,0.0,9.5,9.0,5.86053466796875,900,0.0,
1984-04-09 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-04-10 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-04-11 00:00:00+00:00,0.0,9.5,9.0,5.86053466796875,500,0.0,
1984-04-12 00:00:00+00:00,0.0,9.25,8.5,5.534948348999023,2000,0.0,
1984-04-13 00:00:00+00:00,0.0,9.25,8.5,5.534948348999023,1000,0.0,
1984-04-16 00:00:00+00:00,8.5,8.5,8.5,5.534948348999023,0,0.0,
1984-04-17 00:00:00+00:00,0.0,9.25,8.75,5.697742462158203,2000,0.0,
1984-04-18 00:00:00+00:00,8.75,8.75,8.75,5.697742462158203,0,0.0,
1984-04-19 00:00:00+00:00,8.75,8.75,8.75,5.697742462158203,0,0.0,
1984-04-23 00:00:00+00:00,0.0,8.75,8.25,5.372157096862793,600,0.0,
1984-04-24 00:00:00+00:00,8.25,8.25,8.25,5.372157096862793,0,0.0,
1984-04-25 00:00:00+00:00,0.0,9.0,8.5,5.534948348999023,3500,0.0,
1984-04-26 00:00:00+00:00,0.0,9.5,9.0,5.86053466796875,1600,0.0,
1984-04-27 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-04-30 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-05-01 00:00:00+00:00,0.0,9.75,9.25,6.0233259201049805,700,0.0,
1984-05-02 00:00:00+00:00,9.25,9.25,9.25,6.0233259201049805,0,0.0,
1984-05-03 00:00:00+00:00,9.25,9.25,9.25,6.0233259201049805,0,0.0,
1984-05-04 00:00:00+00:00,0.0,9.75,9.25,6.0233259201049805,200,0.0,
1984-05-07 00:00:00+00:00,9.25,9.25,9.25,6.0233259201049805,0,0.0,
1984-05-08 00:00:00+00:00,0.0,9.75,9.25,6.0233259201049805,500,0.0,
1984-05-09 00:00:00+00:00,0.0,9.75,9.0,5.86053466796875,1000,0.0,
1984-05-10 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-05-11 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-05-14 00:00:00+00:00,0.0,9.75,9.0,5.86053466796875,1100,0.0,
1984-05-15 00:00:00+00:00,0.0,9.5,9.0,5.86053466796875,200,0.0,
1984-05-16 00:00:00+00:00,0.0,9.25,9.0,5.86053466796875,200,0.0,
1984-05-17 00:00:00+00:00,0.0,9.25,9.0,5.86053466796875,200,0.0,
1984-05-18 00:00:00+00:00,0.0,9.25,9.0,5.86053466796875,200,0.0,
1984-05-21 00:00:00+00:00,9.0,9.0,9.0,5.86053466796875,0,0.0,
1984-05-22 00:00:00+00:00,0.0,9.0,8.5,5.534948348999023,500,0.0,
1984-05-23 00:00:00+00:00,0.0,9.0,8.5,5.534948348999023,1000,0.0,
1984-05-24 00:00:00+00:00,0.0,8.75,7.75,5.046570777893066,1000,0.0,
1984-05-25 00:00:00+00:00,0.0,8.25,7.25,4.720985889434815,1500,0.0,
1984-05-29 00:00:00+00:00,0.0,8.25,7.25,4.720985889434815,300,0.0,
1984-05-30 00:00:00+00:00,0.0,8.25,7.25,4.720985889434815,500,0.0,
1984-05-31 00:00:00+00:00,0.0,8.0,7.0,4.558192253112793,200,0.0,
1984-06-01 00:00:00+00:00,0.0,8.0,7.0,4.558192253112793,300,0.0,
1984-06-04 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,1000,0.0,
1984-06-05 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-06-06 00:00:00+00:00,0.0,8.0,7.0,4.558192253112793,100,0.0,
1984-06-07 00:00:00+00:00,0.0,8.0,7.0,4.558192253112793,0,0.0,
1984-06-08 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,200,0.0,
1984-06-11 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-06-12 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,1000,0.0,
1984-06-13 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-06-14 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,900,0.0,
1984-06-15 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,300,0.0,
1984-06-18 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-06-19 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-06-20 00:00:00+00:00,0.0,8.0,7.5,4.883779525756836,1200,0.0,
1984-06-21 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-06-22 00:00:00+00:00,0.0,8.0,7.5,4.883779525756836,700,0.0,
1984-06-25 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-06-26 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-06-27 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-06-28 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,1100,0.0,
1984-06-29 00:00:00+00:00,0.0,7.75,7.0,4.558192253112793,2300,0.0,
1984-07-02 00:00:00+00:00,0.0,7.75,7.0,4.558192253112793,400,0.0,
1984-07-03 00:00:00+00:00,7.0,7.0,7.0,4.558192253112793,0,0.0,
1984-07-05 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,200,0.0,
1984-07-06 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,500,0.0,
1984-07-09 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-07-10 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,500,0.0,
1984-07-11 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,200,0.0,
1984-07-12 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-07-13 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-07-16 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-07-17 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,200,0.0,
1984-07-18 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,300,0.0,
1984-07-19 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-07-20 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,800,0.0,
1984-07-23 00:00:00+00:00,0.0,7.75,7.0,4.558192253112793,600,0.0,
1984-07-24 00:00:00+00:00,0.0,7.5,7.0,4.558192253112793,2300,0.0,
1984-07-25 00:00:00+00:00,0.0,7.75,7.0,4.558192253112793,200,0.0,
1984-07-26 00:00:00+00:00,7.0,7.0,7.0,4.558192253112793,0,0.0,
1984-07-27 00:00:00+00:00,0.0,7.75,7.0,4.558192253112793,1000,0.0,
1984-07-30 00:00:00+00:00,7.0,7.0,7.0,4.558192253112793,0,0.0,
1984-07-31 00:00:00+00:00,7.0,7.0,7.0,4.558192253112793,0,0.0,
1984-08-01 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,300,0.0,
1984-08-02 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,200,0.0,
1984-08-03 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,200,0.0,
1984-08-06 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,200,0.0,
1984-08-07 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-08 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-09 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,500,0.0,
1984-08-10 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-13 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-14 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-15 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-16 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,300,0.0,
1984-08-17 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-20 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,2100,0.0,
1984-08-21 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-22 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-23 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-24 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-27 00:00:00+00:00,7.25,7.25,7.25,4.720985889434815,0,0.0,
1984-08-28 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,200,0.0,
1984-08-29 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,0,0.0,
1984-08-30 00:00:00+00:00,0.0,7.75,7.25,4.720985889434815,500,0.0,
1984-08-31 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,200,0.0,
1984-09-04 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,300,0.0,
1984-09-05 00:00:00+00:00,0.0,8.0,7.25,4.720985889434815,500,0.0,
1984-09-06 00:00:00+00:00,0.0,8.25,7.5,4.883779525756836,1000,0.0,
1984-09-07 00:00:00+00:00,0.0,8.25,7.25,4.720985889434815,5000,0.0,
1984-09-10 00:00:00+00:00,0.0,8.25,7.5,4.883779525756836,1500,0.0,
1984-09-11 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-09-12 00:00:00+00:00,0.0,8.25,7.5,4.883779525756836,600,0.0,
1984-09-13 00:00:00+00:00,0.0,8.25,7.5,4.883779525756836,1800,0.0,
1984-09-14 00:00:00+00:00,7.5,7.5,7.5,4.883779525756836,0,0.0,
1984-09-17 00:00:00+00:00,0.0,8.5,7.75,5.046570777893066,100,0.0,
1984-09-18 00:00:00+00:00,7.75,7.75,7.75,5.046570777893066,0,0.0,
1984-09-19 00:00:00+00:00,0.0,8.5,7.75,5.046570777893066,1000,0.0,
1984-09-20 00:00:00+00:00,0.0,8.5,7.75,5.046570777893066,100,0.0,
1984-09-21 00:00:00+00:00,0.0,8.5,7.75,5.046570777893066,900,0.0,
1984-09-24 00:00:00+00:00,0.0,8.5,8.0,5.20936393737793,1000,0.0,
1984-09-25 00:00:00+00:00,8.0,8.0,8.0,5.20936393737793,0,0.0,
1984-09-26 00:00:00+00:00,0.0,8.75,8.0,5.20936393737793,3600,0.0,
1984-09-27 00:00:00+00:00,0.0,8.75,8.0,5.20936393737793,500,0.0,
1984-09-28 00:00:00+00:00,8.0,8.0,8.0,5.20936393737793,0,0.0,
1984-10-01 00:00:00+00:00,0.0,8.75,8.25,5.372157096862793,300,0.0,
1984-10-02 00:00:00+00:00,0.0,8.75,8.25,5.372157096862793,600,0.0,
1984-10-03 00:00:00+00:00,0.0,8.75,8.25,5.372157096862793,100,0.0,
1984-10-04 00:00:00+00:00,8.25,8.25,8.25,5.372157096862793,0,0.0,
1984-10-05 00:00:00+00:00,8.25,8.25,8.25,5.372157096862793,0,0.0,
1984-10-08 00:00:00+00:00,0.0,9.0,8.25,5.372157096862793,1600,0.0,
1984-10-09 00:00:00+00:00,0.0,9.0,8.25,5.372157096862793,500,0.0,
1984-10-10 00:00:00+00:00,0.0,9.0,8.25,5.372157096862793,100,0.0,
1984-10-11 00:00:00+00:00,0.0,9.25,8.5,5.534948348999023,3000,0.0,
1984-10-12 00:00:00+00:00,0.0,9.5,8.75,5.697742462158203,700,0.0,
1984-10-15 00:00:00+00:00,8.75,8.75,8.75,5.697742462158203,0,0.0,
1984-10-16 00:00:00+00:00,0.0,9.5,8.75,5.697742462158203,1100,0.0,
