date,AIRT_Open,AIRT_High,AIRT_Low,AIRT_Close,AIRT_Volume,AIRT_Dividends,AIRT_Stock Splits
1984-04-24 00:00:00+00:00,2.916666984558105,4.1666669845581055,2.916666984558105,1.7602624893188477,1500,0.0,
1984-04-25 00:00:00+00:00,2.916666984558105,4.1666669845581055,2.916666984558105,1.7602624893188477,1500,0.0,
1984-04-26 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-04-27 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-04-30 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-01 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-02 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-03 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-04 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-07 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-08 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-09 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-10 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-11 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-14 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-15 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-16 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-17 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-18 00:00:00+00:00,2.916666984558105,4.1666669845581055,2.916666984558105,1.7602624893188477,300,0.0,
1984-05-21 00:00:00+00:00,2.916666984558105,4.1666669845581055,2.916666984558105,1.7602624893188477,600,0.0,
1984-05-22 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-23 00:00:00+00:00,2.916666984558105,3.75,2.916666984558105,1.7602624893188477,1500,0.0,
1984-05-24 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-25 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-29 00:00:00+00:00,2.916666984558105,2.916666984558105,2.916666984558105,1.7602624893188477,0,0.0,
1984-05-30 00:00:00+00:00,2.916666984558105,3.75,2.5,1.508796215057373,750,0.0,
1984-05-31 00:00:00+00:00,2.5,2.5,2.5,1.508796215057373,0,0.0,
1984-06-01 00:00:00+00:00,2.5,3.75,2.5,1.508796215057373,750,0.0,
1984-06-04 00:00:00+00:00,2.5,3.3333330154418945,2.5,1.508796215057373,300,0.0,
1984-06-05 00:00:00+00:00,2.5,2.5,2.5,1.508796215057373,0,0.0,
1984-06-06 00:00:00+00:00,2.5,2.5,2.5,1.508796215057373,0,0.0,
1984-06-07 00:00:00+00:00,2.5,3.3333330154418945,2.5,1.508796215057373,600,0.0,
1984-06-08 00:00:00+00:00,2.5,2.5,2.5,1.508796215057373,0,0.0,
1984-06-11 00:00:00+00:00,2.5,3.3333330154418945,2.0833330154418945,1.257330060005188,60,0.0,
1984-06-12 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,1.257330060005188,0,0.0,
1984-06-13 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,1.257330060005188,0,0.0,
1984-06-14 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,1.257330060005188,0,0.0,
1984-06-15 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,1.257330060005188,0,0.0,
1984-06-18 00:00:00+00:00,2.0833330154418945,2.0833330154418945,2.0833330154418945,1.257330060005188,0,0.0,
