date,HTHT_Open,HTHT_High,HTHT_Low,HTHT_Close,HTHT_Volume,HTHT_Dividends,HTHT_Stock Splits
2010-03-26 00:00:00+00:00,3.375,3.875,3.372499942779541,3.211141347885132,23327200,0.0,
2010-03-29 00:00:00+00:00,3.5299999713897705,3.7274999618530273,3.525000095367432,3.4026100635528564,4630400,0.0,
2010-03-30 00:00:00+00:00,3.652499914169312,3.8125,3.565000057220459,3.3380184173583984,2663200,0.0,
2010-03-31 00:00:00+00:00,3.6575000286102295,3.775000095367432,3.5824999809265137,3.455667734146118,2232400,0.0,
2010-04-01 00:00:00+00:00,3.755000114440918,4.0,3.755000114440918,3.690966844558716,2813600,0.0,
2010-04-05 00:00:00+00:00,4.139999866485596,4.644999980926514,4.017499923706055,3.949334383010864,3405200,0.0,
2010-04-06 00:00:00+00:00,4.315000057220459,4.427499771118164,4.025000095367432,3.8962771892547607,1514000,0.0,
2010-04-07 00:00:00+00:00,4.257500171661377,4.329999923706055,4.099999904632568,3.863980770111084,855600,0.0,
2010-04-08 00:00:00+00:00,4.144999980926514,4.164999961853027,4.012499809265137,3.734797477722168,510000,0.0,
2010-04-09 00:00:00+00:00,4.125,4.1875,3.847500085830689,3.746331214904785,1247600,0.0,
2010-04-12 00:00:00+00:00,4.102499961853027,4.114999771118164,3.997499942779541,3.734797477722168,422800,0.0,
2010-04-13 00:00:00+00:00,4.002500057220459,4.065000057220459,3.912499904632568,3.647136688232422,1053600,0.0,
2010-04-14 00:00:00+00:00,3.9175000190734863,4.0,3.740000009536743,3.471815586090088,3005600,0.0,
2010-04-15 00:00:00+00:00,3.744999885559082,3.9375,3.6675000190734863,3.594078779220581,1077200,0.0,
2010-04-16 00:00:00+00:00,3.875,3.875,3.799999952316284,3.5525553226470947,189600,0.0,
2010-04-19 00:00:00+00:00,3.825000047683716,4.119999885559082,3.8125,3.794775485992432,1584400,0.0,
2010-04-20 00:00:00+00:00,4.125,4.137499809265137,3.9600000381469727,3.815537452697754,475200,0.0,
2010-04-21 00:00:00+00:00,4.177499771118164,4.177499771118164,4.0,3.697887420654297,370000,0.0,
2010-04-22 00:00:00+00:00,3.9700000286102295,4.102499961853027,3.880000114440918,3.769399642944336,203600,0.0,
2010-04-23 00:00:00+00:00,4.085000038146973,4.139999866485596,4.010000228881836,3.820150375366211,191600,0.0,
2010-04-26 00:00:00+00:00,4.182499885559082,4.182499885559082,4.087500095367432,3.80400276184082,224000,0.0,
2010-04-27 00:00:00+00:00,4.099999904632568,4.175000190734863,4.0625,3.748638391494751,354400,0.0,
2010-04-28 00:00:00+00:00,4.0625,4.082499980926514,3.882499933242798,3.5986928939819336,440000,0.0,
2010-04-29 00:00:00+00:00,3.892499923706055,3.8949999809265137,3.75,3.4902706146240234,460000,0.0,
2010-04-30 00:00:00+00:00,3.775000095367432,3.862499952316284,3.732500076293945,3.481043100357056,440800,0.0,
2010-05-03 00:00:00+00:00,3.755000114440918,3.7925000190734863,3.737499952316284,3.483350276947021,158000,0.0,
2010-05-04 00:00:00+00:00,3.762500047683716,3.765000104904175,3.625,3.354166030883789,410000,0.0,
2010-05-05 00:00:00+00:00,3.625,3.630000114440918,3.487499952316284,3.252664804458618,1049600,0.0,
2010-05-06 00:00:00+00:00,3.484999895095825,3.547499895095825,3.452500104904175,3.2203688621521,1473200,0.0,
2010-05-07 00:00:00+00:00,3.5,3.5975000858306885,3.494999885559082,3.2941882610321045,242000,0.0,
2010-05-10 00:00:00+00:00,3.587500095367432,3.8524999618530273,3.587500095367432,3.4948842525482178,255600,0.0,
2010-05-11 00:00:00+00:00,3.75,3.7699999809265137,3.6875,3.409530639648437,805200,0.0,
2010-05-12 00:00:00+00:00,3.697499990463257,3.75,3.630000114440918,3.3841552734375,174400,0.0,
2010-05-13 00:00:00+00:00,3.674999952316284,3.732500076293945,3.630000114440918,3.3887689113616943,117600,0.0,
2010-05-14 00:00:00+00:00,3.722500085830689,3.722500085830689,3.632499933242798,3.3841552734375,262000,0.0,
2010-05-17 00:00:00+00:00,3.682499885559082,3.75,3.6475000381469727,3.457974433898926,558400,0.0,
2010-05-18 00:00:00+00:00,3.7899999618530273,3.8125,3.6575000286102295,3.471815586090088,277200,0.0,
2010-05-19 00:00:00+00:00,3.742500066757202,3.755000114440918,3.5799999237060547,3.3449387550354004,837200,0.0,
2010-05-20 00:00:00+00:00,3.625,3.634999990463257,3.502500057220459,3.3218703269958496,106400,0.0,
2010-05-21 00:00:00+00:00,3.5350000858306885,3.622499942779541,3.4649999141693115,3.2918810844421387,173600,0.0,
2010-05-24 00:00:00+00:00,3.5425000190734863,3.6575000286102295,3.5425000190734863,3.319563627243042,14800,0.0,
2010-05-25 00:00:00+00:00,3.507499933242798,3.5999999046325684,3.490000009536743,3.275733232498169,48000,0.0,
2010-05-26 00:00:00+00:00,3.6050000190734863,3.6050000190734863,3.462500095367432,3.236516237258911,79200,0.0,
2010-05-27 00:00:00+00:00,3.559999942779541,3.6475000381469727,3.525000095367432,3.252664804458618,75600,0.0,
2010-05-28 00:00:00+00:00,3.549999952316284,3.5850000381469727,3.549999952316284,3.3080294132232666,57200,0.0,
2010-06-01 00:00:00+00:00,3.650000095367432,3.724999904632568,3.549999952316284,3.296494722366333,104400,0.0,
2010-06-02 00:00:00+00:00,3.5625,3.602499961853028,3.525000095367432,3.289574384689331,81200,0.0,
2010-06-03 00:00:00+00:00,3.5450000762939453,3.6449999809265137,3.5274999141693115,3.2549712657928467,120000,0.0,
2010-06-04 00:00:00+00:00,3.525000095367432,3.555000066757202,3.525000095367432,3.2803468704223637,51600,0.0,
2010-06-07 00:00:00+00:00,3.5425000190734863,3.5450000762939453,3.512500047683716,3.241130352020264,97200,0.0,
2010-06-08 00:00:00+00:00,3.515000104904175,3.5274999141693115,3.4749999046325684,3.2065274715423584,104800,0.0,
2010-06-09 00:00:00+00:00,3.612499952316284,3.617500066757202,3.512500047683716,3.248051166534424,68000,0.0,
2010-06-10 00:00:00+00:00,3.477499961853028,3.5374999046325684,3.477499961853028,3.252664804458618,153200,0.0,
2010-06-11 00:00:00+00:00,3.494999885559082,3.525000095367432,3.4749999046325684,3.2065274715423584,46400,0.0,
2010-06-14 00:00:00+00:00,3.4749999046325684,3.5999999046325684,3.4749999046325684,3.229595899581909,54800,0.0,
2010-06-15 00:00:00+00:00,3.5,3.5199999809265137,3.4749999046325684,3.248051166534424,122800,0.0,
2010-06-16 00:00:00+00:00,3.492500066757202,3.5924999713897705,3.492500066757202,3.2665059566497803,95200,0.0,
2010-06-17 00:00:00+00:00,3.5924999713897705,3.5975000858306885,3.539999961853028,3.319563627243042,41600,0.0,
2010-06-18 00:00:00+00:00,3.587500095367432,3.650000095367432,3.587500095367432,3.354166030883789,21600,0.0,
2010-06-21 00:00:00+00:00,3.650000095367432,3.8550000190734863,3.650000095367432,3.4695088863372803,234800,0.0,
2010-06-22 00:00:00+00:00,3.744999885559082,3.809999942779541,3.700000047683716,3.457974433898926,39600,0.0,
2010-06-23 00:00:00+00:00,3.740000009536743,3.847500085830689,3.700000047683716,3.550248861312866,47200,0.0,
2010-06-24 00:00:00+00:00,3.847500085830689,4.012499809265137,3.765000104904175,3.690966844558716,397600,0.0,
2010-06-25 00:00:00+00:00,4.017499923706055,4.050000190734863,4.0,3.704807996749878,162400,0.0,
2010-06-28 00:00:00+00:00,4.012499809265137,4.045000076293945,3.924999952316284,3.633295774459839,188000,0.0,
2010-06-29 00:00:00+00:00,3.932499885559082,3.942500114440918,3.7699999809265137,3.5341007709503174,115600,0.0,
2010-06-30 00:00:00+00:00,3.825000047683716,3.910000085830689,3.755000114440918,3.522566556930542,238800,0.0,
2010-07-01 00:00:00+00:00,3.8550000190734863,3.8550000190734863,3.700000047683716,3.50872540473938,176400,0.0,
2010-07-02 00:00:00+00:00,3.8524999618530273,3.8524999618530273,3.700000047683716,3.4741227626800537,453200,0.0,
2010-07-06 00:00:00+00:00,3.837500095367432,3.8550000190734863,3.75,3.4902706146240234,241600,0.0,
2010-07-07 00:00:00+00:00,3.690000057220459,3.802500009536743,3.565000057220459,3.4395198822021484,748800,0.0,
2010-07-08 00:00:00+00:00,3.7200000286102295,3.7200000286102295,3.625,3.356472969055176,86000,0.0,
2010-07-09 00:00:00+00:00,3.637500047683716,3.7200000286102295,3.595000028610229,3.3449387550354004,128000,0.0,
2010-07-12 00:00:00+00:00,3.6475000381469727,3.8524999618530273,3.6475000381469727,3.517952680587769,398000,0.0,
2010-07-13 00:00:00+00:00,3.825000047683716,3.849999904632568,3.765000104904175,3.4948842525482178,413200,0.0,
2010-07-14 00:00:00+00:00,3.787499904632568,3.799999952316284,3.775000095367432,3.483350276947021,28800,0.0,
2010-07-15 00:00:00+00:00,3.775000095367432,3.875,3.755000114440918,3.483350276947021,59600,0.0,
2010-07-16 00:00:00+00:00,3.755000114440918,3.785000085830689,3.6649999618530273,3.4233715534210205,39200,0.0,
2010-07-19 00:00:00+00:00,3.75,3.75,3.704999923706055,3.418757915496826,152400,0.0,
2010-07-20 00:00:00+00:00,3.7100000381469727,3.809999942779541,3.7100000381469727,3.513339042663574,44800,0.0,
2010-07-21 00:00:00+00:00,3.809999942779541,3.865000009536743,3.809999942779541,3.529487133026123,92800,0.0,
2010-07-22 00:00:00+00:00,3.867500066757202,3.900000095367432,3.825000047683716,3.5986928939819336,110400,0.0,
2010-07-23 00:00:00+00:00,3.900000095367432,3.974999904632568,3.825000047683716,3.633295774459839,131200,0.0,
2010-07-26 00:00:00+00:00,3.900000095367432,4.014999866485596,3.900000095367432,3.704807996749878,142800,0.0,
