date,LARK_Open,LARK_High,LARK_Low,LARK_Close,LARK_Volume,LARK_Dividends,LARK_Stock Splits
1994-03-28 00:00:00+00:00,4.466846942901611,4.570726871490479,4.259087085723877,1.5820646286010742,1313533,0.0,
1994-03-29 00:00:00+00:00,4.466846942901611,4.466846942901611,4.15520715713501,1.5067284107208252,793222,0.0,
1994-03-30 00:00:00+00:00,4.259087085723877,4.259087085723877,4.15520715713501,1.5443968772888184,472179,0.0,
1994-03-31 00:00:00+00:00,4.15520715713501,4.259087085723877,4.15520715713501,1.5255625247955322,185069,0.0,
1994-04-04 00:00:00+00:00,4.259087085723877,4.259087085723877,4.051325798034668,1.5443968772888184,241384,0.0,
1994-04-05 00:00:00+00:00,4.259087085723877,4.259087085723877,4.15520715713501,1.5255625247955322,172555,0.0,
1994-04-06 00:00:00+00:00,4.207147121429443,4.362967014312744,4.207147121429443,1.5820646286010742,66904,0.0,
1994-04-07 00:00:00+00:00,4.362967014312744,4.362967014312744,4.15520715713501,1.5443968772888184,40431,0.0,
1994-04-08 00:00:00+00:00,4.362967014312744,4.362967014312744,4.207147121429443,1.5443968772888184,218280,0.0,
1994-04-11 00:00:00+00:00,4.207147121429443,4.362967014312744,4.207147121429443,1.5443968772888184,104929,0.0,
1994-04-12 00:00:00+00:00,4.362967014312744,4.362967014312744,4.15520715713501,1.5255625247955322,21660,0.0,
1994-04-13 00:00:00+00:00,4.259087085723877,4.259087085723877,4.15520715713501,1.5255625247955322,14440,0.0,
1994-04-14 00:00:00+00:00,4.259087085723877,4.259087085723877,4.259087085723877,1.5443968772888184,481,0.0,
1994-04-15 00:00:00+00:00,4.15520715713501,4.15520715713501,4.051325798034668,1.487894058227539,37303,0.0,
1994-04-18 00:00:00+00:00,4.051325798034668,4.15520715713501,4.051325798034668,1.4690594673156738,71236,0.0,
1994-04-19 00:00:00+00:00,4.051325798034668,4.051325798034668,4.051325798034668,1.4690594673156738,0,0.0,
1994-04-20 00:00:00+00:00,4.103265762329102,4.103265762329102,4.103265762329102,1.487894058227539,2407,0.0,
1994-04-21 00:00:00+00:00,4.207147121429443,4.207147121429443,4.103265762329102,1.487894058227539,6017,0.0,
1994-04-22 00:00:00+00:00,4.103265762329102,4.103265762329102,4.103265762329102,1.487894058227539,0,0.0,
1994-04-25 00:00:00+00:00,4.15520715713501,4.259087085723877,4.15520715713501,1.5067284107208252,19494,0.0,
1994-04-26 00:00:00+00:00,4.051325798034668,4.259087085723877,4.051325798034668,1.5255625247955322,8423,0.0,
1994-04-28 00:00:00+00:00,4.103265762329102,4.207147121429443,4.103265762329102,1.5255625247955322,4813,0.0,
1994-04-29 00:00:00+00:00,4.207147121429443,4.207147121429443,4.051325798034668,1.487894058227539,42838,0.0,
1994-05-02 00:00:00+00:00,4.15520715713501,4.15520715713501,4.051325798034668,1.5067284107208252,23826,0.0,
1994-05-03 00:00:00+00:00,4.15520715713501,4.15520715713501,4.103265762329102,1.5067284107208252,130198,0.0,
1994-05-04 00:00:00+00:00,4.15520715713501,4.207147121429443,4.051325798034668,1.5067284107208252,44763,0.0,
1994-05-05 00:00:00+00:00,4.207147121429443,4.207147121429443,4.207147121429443,1.5255625247955322,5776,0.0,
1994-05-06 00:00:00+00:00,4.15520715713501,4.259087085723877,4.15520715713501,1.5255625247955322,70514,0.0,
1994-05-09 00:00:00+00:00,4.15520715713501,4.207147121429443,4.15520715713501,1.5067284107208252,45244,0.0,
1994-05-10 00:00:00+00:00,4.103265762329102,4.207147121429443,4.103265762329102,1.5067284107208252,41875,0.0,
1994-05-11 00:00:00+00:00,4.259087085723877,4.259087085723877,4.051325798034668,1.4690594673156738,8664,0.0,
1994-05-12 00:00:00+00:00,4.259087085723877,4.259087085723877,4.15520715713501,1.5067284107208252,196139,0.0,
1994-05-13 00:00:00+00:00,4.207147121429443,4.259087085723877,4.15520715713501,1.5443968772888184,184106,0.0,
1994-05-16 00:00:00+00:00,4.207147121429443,4.259087085723877,4.15520715713501,1.5443968772888184,226463,0.0,
1994-05-17 00:00:00+00:00,4.259087085723877,4.362967014312744,4.207147121429443,1.5726473331451416,86638,0.0,
1994-05-18 00:00:00+00:00,4.259087085723877,4.311027050018311,4.259087085723877,1.5443968772888184,195177,0.0,
1994-05-19 00:00:00+00:00,4.336997032165527,4.362967014312744,4.311027050018311,1.563231110572815,35859,0.0,
1994-05-20 00:00:00+00:00,4.362967014312744,4.362967014312744,4.259087085723877,1.5820646286010742,193733,0.0,
1994-05-23 00:00:00+00:00,4.311027050018311,4.466846942901611,4.311027050018311,1.5914812088012695,161484,0.0,
1994-05-24 00:00:00+00:00,4.466846942901611,4.466846942901611,4.362967014312744,1.5914812088012695,86879,0.0,
1994-05-25 00:00:00+00:00,4.336997032165527,4.362967014312744,4.311027050018311,1.563231110572815,44763,0.0,
1994-05-26 00:00:00+00:00,4.388936996459961,4.570726871490479,4.311027050018311,1.657401204109192,243069,0.0,
1994-05-27 00:00:00+00:00,4.570726871490479,4.570726871490479,4.466846942901611,1.657401204109192,260156,0.0,
1994-05-31 00:00:00+00:00,4.674606800079346,4.674606800079346,4.466846942901611,1.6950687170028689,68348,0.0,
1994-06-01 00:00:00+00:00,4.674606800079346,4.674606800079346,4.518786907196045,1.6762348413467407,236089,0.0,
1994-06-02 00:00:00+00:00,4.674606800079346,4.674606800079346,4.570726871490479,1.6950687170028689,215152,0.0,
1994-06-03 00:00:00+00:00,4.674606800079346,4.882368087768555,4.570726871490479,1.7327373027801514,441374,0.0,
1994-06-06 00:00:00+00:00,4.882368087768555,4.882368087768555,4.674606800079346,1.7515711784362793,155227,0.0,
1994-06-07 00:00:00+00:00,4.986248016357422,4.986248016357422,4.778488159179688,1.7892391681671145,80381,0.0,
1994-06-08 00:00:00+00:00,4.934308052062988,4.986248016357422,4.882368087768555,1.808073878288269,168945,0.0,
1994-06-09 00:00:00+00:00,4.986248016357422,4.986248016357422,4.882368087768555,1.7704057693481443,149210,0.0,
1994-06-10 00:00:00+00:00,4.986248016357422,4.986248016357422,4.882368087768555,1.7704057693481443,119609,0.0,
1994-06-13 00:00:00+00:00,4.934308052062988,4.986248016357422,4.778488159179688,1.7515711784362793,136937,0.0,
1994-06-14 00:00:00+00:00,4.778488159179688,4.882368087768555,4.778488159179688,1.7327373027801514,12033,0.0,
1994-06-15 00:00:00+00:00,4.830428123474121,4.882368087768555,4.674606800079346,1.7704057693481443,380727,0.0,
1994-06-16 00:00:00+00:00,4.830428123474121,4.830428123474121,4.674606800079346,1.6950687170028689,36099,0.0,
1994-06-17 00:00:00+00:00,4.778488159179688,4.882368087768555,4.778488159179688,1.7704057693481443,1444,0.0,
1994-06-20 00:00:00+00:00,4.882368087768555,4.882368087768555,4.882368087768555,1.7704057693481443,0,0.0,
1994-06-21 00:00:00+00:00,4.674606800079346,4.778488159179688,4.674606800079346,1.7139028310775757,85435,0.0,
1994-06-22 00:00:00+00:00,4.570726871490479,4.778488159179688,4.570726871490479,1.7327373027801514,21660,0.0,
