date,IJR_Open,IJR_High,IJR_Low,IJR_Close,IJR_Volume,IJR_Dividends,IJR_Stock Splits
2000-05-26 00:00:00+00:00,16.015625,16.041667938232422,15.859375,11.942368507385254,838200,0.0,
2000-05-30 00:00:00+00:00,16.171875,16.265625,16.171875,12.180274963378906,1800,0.0,
2000-05-31 00:00:00+00:00,16.458332061767578,16.645832061767578,16.458332061767578,12.418185234069824,14400,0.0,
2000-06-01 00:00:00+00:00,16.703125,16.96875,16.703125,12.706798553466797,905400,0.0,
2000-06-02 00:00:00+00:00,17.244792938232422,17.453125,17.244792938232422,13.069518089294434,1552200,0.0,
2000-06-05 00:00:00+00:00,17.46875,17.51302146911621,17.458332061767578,13.114361763000488,348000,0.0,
2000-06-06 00:00:00+00:00,17.505207061767578,17.6015625,17.3515625,12.993457794189451,87600,0.0,
2000-06-07 00:00:00+00:00,17.432292938232422,17.432292938232422,17.348957061767578,12.991509437561035,88200,0.0,
2000-06-08 00:00:00+00:00,17.479167938232422,17.479167938232422,17.34375,12.987605094909668,1222200,0.0,
2000-06-09 00:00:00+00:00,17.484375,17.484375,17.4375,13.057816505432127,4200,0.0,
2000-06-12 00:00:00+00:00,17.598957061767578,17.598957061767578,17.28125,12.94080638885498,3600,0.0,
2000-06-13 00:00:00+00:00,17.20052146911621,17.270832061767578,17.03385353088379,12.93300724029541,336000,0.0,
2000-06-14 00:00:00+00:00,17.458332061767578,17.458332061767578,17.380207061767578,13.044169425964355,6600,0.0,
2000-06-15 00:00:00+00:00,17.333332061767578,17.333332061767578,17.166667938232422,12.97980499267578,58200,0.0,
2000-06-16 00:00:00+00:00,17.447917938232422,17.447917938232422,17.291667938232422,12.94860553741455,72000,0.0,
2000-06-19 00:00:00+00:00,17.557292938232422,17.557292938232422,17.510417938232422,13.112420082092283,27000,0.0,
2000-06-20 00:00:00+00:00,17.609375,17.625,17.4375,13.116314888000488,448800,0.0,
2000-06-21 00:00:00+00:00,17.5,17.567707061767578,17.5,13.125587463378906,6000,0.007167,
2000-06-22 00:00:00+00:00,17.5625,17.5625,17.432292938232422,13.05926513671875,2400,0.0,
2000-06-23 00:00:00+00:00,17.1640625,17.1640625,17.151042938232422,12.84856128692627,6000,0.0,
2000-06-26 00:00:00+00:00,17.15625,17.192707061767578,17.125,12.834901809692385,74400,0.0,
2000-06-27 00:00:00+00:00,17.359375,17.380207061767578,17.28125,12.9461030960083,724800,0.0,
2000-06-28 00:00:00+00:00,17.302082061767578,17.760417938232422,17.302082061767578,13.305079460144045,456000,0.0,
2000-06-29 00:00:00+00:00,17.625,17.708332061767578,17.53125,13.172411918640137,112200,0.0,
2000-06-30 00:00:00+00:00,17.578125,17.609375,17.484375,13.14900016784668,460800,0.0,
2000-07-03 00:00:00+00:00,17.604167938232422,17.73177146911621,17.5625,13.283611297607422,356400,0.0,
2000-07-05 00:00:00+00:00,17.682292938232422,17.682292938232422,17.6015625,13.21142292022705,3600,0.0,
2000-07-06 00:00:00+00:00,17.5390625,17.71875,17.375,13.273853302001951,416400,0.0,
2000-07-07 00:00:00+00:00,17.79947853088379,18.0,17.79947853088379,13.466992378234863,54000,0.0,
2000-07-10 00:00:00+00:00,18.0,18.15625,17.96875,13.56649398803711,67200,0.0,
2000-07-11 00:00:00+00:00,18.109375,18.197917938232425,18.052082061767575,13.546977996826172,374400,0.0,
2000-07-12 00:00:00+00:00,18.239582061767575,18.3203125,18.239582061767575,13.705002784729004,18600,0.0,
2000-07-13 00:00:00+00:00,18.401042938232425,18.401042938232425,18.276042938232425,13.72450828552246,205200,0.0,
2000-07-14 00:00:00+00:00,18.390625,18.390625,18.28385353088379,13.726460456848145,12600,0.0,
2000-07-17 00:00:00+00:00,18.28125,18.442707061767575,18.28125,13.81619930267334,12600,0.0,
2000-07-18 00:00:00+00:00,18.338542938232425,18.37760353088379,18.2109375,13.710856437683104,33600,0.0,
2000-07-19 00:00:00+00:00,18.197917938232425,18.197917938232425,17.92447853088379,13.427978515625,316200,0.0,
2000-07-20 00:00:00+00:00,18.0,18.130207061767575,18.0,13.484553337097168,72000,0.0,
2000-07-21 00:00:00+00:00,18.078125,18.078125,17.666667938232422,13.234845161437988,21000,0.0,
2000-07-24 00:00:00+00:00,17.677082061767578,17.723957061767578,17.46875,13.094377517700195,645600,0.0,
2000-07-25 00:00:00+00:00,17.598957061767578,17.609375,17.4375,13.109975814819336,124800,0.0,
2000-07-26 00:00:00+00:00,17.411457061767578,17.411457061767578,17.255207061767578,13.02609920501709,117000,0.0,
2000-07-27 00:00:00+00:00,17.45572853088379,17.45572853088379,17.166667938232422,12.920750617980955,42000,0.0,
2000-07-28 00:00:00+00:00,17.135417938232422,17.135417938232422,16.77864646911621,12.604701042175291,14400,0.0,
2000-07-31 00:00:00+00:00,16.78125,17.057292938232422,16.677082061767578,12.778327941894531,29400,0.0,
2000-08-01 00:00:00+00:00,17.109375,17.140625,17.083332061767578,12.809541702270508,6600,0.0,
2000-08-02 00:00:00+00:00,17.2734375,17.29427146911621,17.270832061767578,12.938302993774414,12600,0.0,
2000-08-03 00:00:00+00:00,16.8125,17.145832061767578,16.8125,12.844654083251951,17400,0.0,
