date,BKYI_Open,BKYI_High,BKYI_Low,BKYI_Close,BKYI_Volume,BKYI_Dividends,BKYI_Stock Splits
1997-04-04 00:00:00+00:00,7992.0,8316.0,7236.0,7560.0,10,,
1997-04-07 00:00:00+00:00,7560.0,8424.0,7560.0,8100.0,10,,
1997-04-08 00:00:00+00:00,8208.0,8370.0,7344.0,7344.0,10,,
1997-04-09 00:00:00+00:00,8532.0,8532.0,7452.0,8208.0,14,,
1997-04-10 00:00:00+00:00,8532.0,8964.0,7884.0,8640.0,7,,
1997-04-11 00:00:00+00:00,8208.0,8964.0,7884.0,8640.0,23,,
1997-04-14 00:00:00+00:00,8964.0,9018.0,7992.0,9018.0,16,,
1997-04-15 00:00:00+00:00,8208.0,9504.0,8019.0,9072.0,30,,
1997-04-16 00:00:00+00:00,9072.0,9504.0,7992.0,8208.0,11,,
1997-04-17 00:00:00+00:00,9450.0,9828.0,8208.0,8424.0,18,,
1997-04-18 00:00:00+00:00,9072.0,9936.0,8208.0,9828.0,22,,
1997-04-21 00:00:00+00:00,8856.0,10152.0,8424.0,9504.0,19,,
1997-04-22 00:00:00+00:00,10152.0,10152.0,9072.0,9720.0,11,,
1997-04-23 00:00:00+00:00,10152.0,10152.0,9072.0,9288.0,14,,
1997-04-24 00:00:00+00:00,10152.0,10152.0,9072.0,10152.0,29,,
1997-04-25 00:00:00+00:00,9396.0,10152.0,9072.0,9072.0,25,,
1997-04-28 00:00:00+00:00,9180.0,9936.0,9072.0,9180.0,12,,
1997-04-29 00:00:00+00:00,9396.0,10152.0,9072.0,9720.0,10,,
1997-04-30 00:00:00+00:00,10044.0,10152.0,9288.0,9720.0,25,,
1997-05-01 00:00:00+00:00,10152.0,10152.0,9072.0,9355.5,7,,
1997-05-02 00:00:00+00:00,9072.0,9868.5,9072.0,9828.0,4,,
1997-05-05 00:00:00+00:00,9828.0,9936.0,9072.0,9720.0,7,,
1997-05-06 00:00:00+00:00,9612.0,9612.0,9180.0,9612.0,13,,
1997-05-07 00:00:00+00:00,9936.0,9936.0,9180.0,9828.0,5,,
1997-05-08 00:00:00+00:00,9288.0,9828.0,9288.0,9288.0,4,,
1997-05-09 00:00:00+00:00,9504.0,9936.0,9288.0,9288.0,12,,
1997-05-12 00:00:00+00:00,9720.0,9828.0,9396.0,9396.0,3,,
1997-05-13 00:00:00+00:00,9720.0,9828.0,9072.0,9072.0,16,,
1997-05-14 00:00:00+00:00,9072.0,9396.0,9072.0,9220.5,18,,
1997-05-15 00:00:00+00:00,9072.0,9612.0,9072.0,9328.5,9,,
1997-05-16 00:00:00+00:00,9720.0,9720.0,9180.0,9180.0,7,,
1997-05-19 00:00:00+00:00,9180.0,9612.0,9180.0,9180.0,2,,
1997-05-20 00:00:00+00:00,9180.0,9504.0,9180.0,9180.0,4,,
1997-05-21 00:00:00+00:00,9180.0,9396.0,9180.0,9180.0,7,,
1997-05-22 00:00:00+00:00,9612.0,9720.0,9612.0,9720.0,1,,
1997-05-23 00:00:00+00:00,9504.0,9612.0,9180.0,9180.0,6,,
1997-05-27 00:00:00+00:00,10800.0,10800.0,9180.0,9612.0,19,,
1997-05-28 00:00:00+00:00,9720.0,9720.0,9396.0,9720.0,10,,
1997-05-29 00:00:00+00:00,9180.0,9936.0,9180.0,9936.0,23,,
1997-05-30 00:00:00+00:00,9288.0,9720.0,9288.0,9288.0,13,,
1997-06-02 00:00:00+00:00,9288.0,9720.0,9072.0,9288.0,5,,
1997-06-03 00:00:00+00:00,9288.0,9288.0,9072.0,9072.0,8,,
1997-06-04 00:00:00+00:00,9072.0,9504.0,8856.0,9504.0,14,,
1997-06-05 00:00:00+00:00,8856.0,8856.0,8856.0,8856.0,1,,
1997-06-06 00:00:00+00:00,9288.0,9288.0,9072.0,9288.0,2,,
1997-06-09 00:00:00+00:00,9288.0,9288.0,9288.0,9288.0,1,,
1997-06-10 00:00:00+00:00,8856.0,9288.0,8856.0,9288.0,13,,
1997-06-11 00:00:00+00:00,9504.0,9504.0,8856.0,9288.0,9,,
1997-06-12 00:00:00+00:00,8856.0,8856.0,8856.0,8856.0,4,,
1997-06-13 00:00:00+00:00,8856.0,9504.0,8856.0,9288.0,3,,
1997-06-16 00:00:00+00:00,9450.0,9450.0,8856.0,8856.0,2,,
1997-06-17 00:00:00+00:00,8856.0,9504.0,8856.0,8856.0,11,,
1997-06-18 00:00:00+00:00,9288.0,9288.0,8856.0,9072.0,7,,
1997-06-19 00:00:00+00:00,8856.0,8856.0,8856.0,8856.0,2,,
1997-06-20 00:00:00+00:00,8856.0,9288.0,8856.0,9288.0,15,,
1997-06-23 00:00:00+00:00,8856.0,9288.0,8640.0,8640.0,11,,
1997-06-24 00:00:00+00:00,9072.0,9072.0,8424.0,9072.0,6,,
1997-06-25 00:00:00+00:00,8424.0,9072.0,8424.0,9072.0,15,,
1997-06-26 00:00:00+00:00,9072.0,10368.0,8640.0,9936.0,52,,
1997-06-27 00:00:00+00:00,9936.0,10584.0,9072.0,9504.0,42,,
1997-06-30 00:00:00+00:00,10152.0,10152.0,9072.0,9504.0,19,,
1997-07-01 00:00:00+00:00,10152.0,10152.0,9072.0,9936.0,15,,
1997-07-02 00:00:00+00:00,9828.0,10152.0,9504.0,10152.0,13,,
1997-07-03 00:00:00+00:00,10152.0,10152.0,9504.0,10152.0,6,,
1997-07-07 00:00:00+00:00,10152.0,10800.0,9504.0,10368.0,19,,
1997-07-08 00:00:00+00:00,10584.0,10908.0,9828.0,10152.0,17,,
1997-07-09 00:00:00+00:00,10368.0,10908.0,9828.0,10800.0,14,,
1997-07-10 00:00:00+00:00,11232.0,11988.0,10584.0,11988.0,35,,
1997-07-11 00:00:00+00:00,11988.0,12312.0,10800.0,12312.0,10,,
1997-07-14 00:00:00+00:00,12312.0,12312.0,11016.0,11340.0,7,,
1997-07-15 00:00:00+00:00,11232.0,12312.0,11232.0,12312.0,20,,
1997-07-16 00:00:00+00:00,11232.0,12312.0,11232.0,12312.0,8,,
1997-07-17 00:00:00+00:00,11232.0,13392.0,11232.0,13392.0,23,,
1997-07-18 00:00:00+00:00,12528.0,13392.0,12312.0,13392.0,22,,
1997-07-21 00:00:00+00:00,13392.0,14688.0,12312.0,14688.0,49,,
1997-07-22 00:00:00+00:00,14688.0,15660.0,13824.0,15660.0,32,,
1997-07-23 00:00:00+00:00,16200.0,16632.0,15336.0,16132.5,26,,
1997-07-24 00:00:00+00:00,16632.0,17928.0,15768.0,17928.0,35,,
1997-07-25 00:00:00+00:00,17928.0,21600.0,17010.0,21600.0,92,,
1997-07-28 00:00:00+00:00,22464.0,23328.0,15552.0,21600.0,34,,
1997-07-29 00:00:00+00:00,17280.0,22464.0,17280.0,19008.0,15,,
1997-07-30 00:00:00+00:00,17280.0,21600.0,17280.0,20736.0,12,,
1997-07-31 00:00:00+00:00,21600.0,21600.0,17712.0,20304.0,14,,
1997-08-01 00:00:00+00:00,17712.0,21600.0,17712.0,19008.0,16,,
1997-08-04 00:00:00+00:00,19008.0,22032.0,17712.0,21600.0,6,,
1997-08-05 00:00:00+00:00,21600.0,21600.0,18576.0,21600.0,9,,
1997-08-06 00:00:00+00:00,21600.0,21600.0,18144.0,21600.0,8,,
1997-08-07 00:00:00+00:00,21600.0,21600.0,18144.0,21600.0,5,,
1997-08-08 00:00:00+00:00,21600.0,21600.0,18576.0,19008.0,5,,
1997-08-11 00:00:00+00:00,19008.0,21600.0,18576.0,21168.0,9,,
1997-08-12 00:00:00+00:00,22248.0,22248.0,18576.0,20736.0,13,,
1997-08-13 00:00:00+00:00,19008.0,22032.0,18576.0,21168.0,18,,
1997-08-14 00:00:00+00:00,20736.0,22032.0,18576.0,20142.0,12,,
1997-08-15 00:00:00+00:00,19440.0,19872.0,18576.0,19440.0,34,,
1997-08-18 00:00:00+00:00,18576.0,19872.0,18144.0,19440.0,8,,
1997-08-19 00:00:00+00:00,19872.0,19872.0,18144.0,18144.0,4,,
1997-08-20 00:00:00+00:00,18144.0,19008.0,18144.0,19008.0,13,,
1997-08-21 00:00:00+00:00,19008.0,19008.0,18144.0,18144.0,6,,
1997-08-22 00:00:00+00:00,18144.0,19008.0,18144.0,19008.0,10,,
1997-08-25 00:00:00+00:00,18144.0,19008.0,18144.0,18144.0,8,,
1997-08-26 00:00:00+00:00,18144.0,19008.0,17712.0,19008.0,11,,
1997-08-27 00:00:00+00:00,19008.0,19008.0,17712.0,17712.0,8,,
1997-08-28 00:00:00+00:00,19008.0,19440.0,17712.0,19440.0,23,,
1997-08-29 00:00:00+00:00,17712.0,19440.0,17712.0,19440.0,1,,
1997-09-02 00:00:00+00:00,19440.0,20304.0,17712.0,18144.0,7,,
1997-09-03 00:00:00+00:00,18576.0,18576.0,17712.0,17712.0,7,,
1997-09-04 00:00:00+00:00,18360.0,19440.0,17712.0,18144.0,8,,
1997-09-05 00:00:00+00:00,18144.0,19224.0,17712.0,19008.0,4,,
1997-09-08 00:00:00+00:00,19008.0,19008.0,17712.0,18576.0,4,,
1997-09-09 00:00:00+00:00,17712.0,19008.0,17712.0,18576.0,5,,
1997-09-10 00:00:00+00:00,18144.0,18576.0,17712.0,17712.0,1,,
1997-09-11 00:00:00+00:00,17712.0,18576.0,17712.0,18576.0,7,,
1997-09-12 00:00:00+00:00,18576.0,18576.0,17712.0,18360.0,5,,
1997-09-15 00:00:00+00:00,17712.0,18576.0,17712.0,17712.0,8,,
1997-09-16 00:00:00+00:00,18576.0,18576.0,17712.0,18576.0,9,,
1997-09-17 00:00:00+00:00,17712.0,18576.0,17712.0,17712.0,2,,
1997-09-18 00:00:00+00:00,17712.0,18576.0,17712.0,18576.0,1,,
1997-09-19 00:00:00+00:00,18576.0,18576.0,17712.0,18576.0,12,,
1997-09-22 00:00:00+00:00,18576.0,18576.0,17712.0,18144.0,4,,
1997-09-23 00:00:00+00:00,18576.0,18576.0,17712.0,18576.0,14,,
1997-09-24 00:00:00+00:00,18576.0,18576.0,17712.0,18576.0,7,,
1997-09-25 00:00:00+00:00,17712.0,18792.0,17712.0,17712.0,6,,
1997-09-26 00:00:00+00:00,18144.0,18792.0,18144.0,18144.0,3,,
1997-09-29 00:00:00+00:00,18792.0,18792.0,17928.0,18576.0,9,,
1997-09-30 00:00:00+00:00,18144.0,19008.0,18144.0,19008.0,13,,
1997-10-01 00:00:00+00:00,19008.0,19008.0,18144.0,19008.0,7,,
1997-10-02 00:00:00+00:00,18576.0,19440.0,18576.0,18792.0,4,,
1997-10-03 00:00:00+00:00,18792.0,19872.0,18792.0,19872.0,11,,
1997-10-06 00:00:00+00:00,19008.0,20304.0,19008.0,20304.0,4,,
1997-10-07 00:00:00+00:00,20304.0,20304.0,19008.0,20304.0,9,,
1997-10-08 00:00:00+00:00,19008.0,20304.0,19008.0,19872.0,6,,
1997-10-09 00:00:00+00:00,19440.0,20088.0,19008.0,19008.0,13,,
1997-10-10 00:00:00+00:00,19440.0,19440.0,17928.0,18360.0,33,,
1997-10-13 00:00:00+00:00,18360.0,19224.0,18144.0,19008.0,17,,
1997-10-14 00:00:00+00:00,18144.0,19224.0,18144.0,19224.0,5,,
1997-10-15 00:00:00+00:00,18144.0,19224.0,18144.0,19008.0,4,,
1997-10-16 00:00:00+00:00,18576.0,19008.0,18144.0,18576.0,5,,
1997-10-17 00:00:00+00:00,18576.0,19008.0,18144.0,19008.0,6,,
1997-10-20 00:00:00+00:00,19008.0,19008.0,17928.0,17928.0,7,,
1997-10-21 00:00:00+00:00,18360.0,18576.0,17928.0,18144.0,12,,
1997-10-22 00:00:00+00:00,18144.0,18576.0,17928.0,18576.0,12,,
1997-10-23 00:00:00+00:00,18576.0,18576.0,17928.0,18576.0,11,,
1997-10-24 00:00:00+00:00,18576.0,18576.0,17928.0,18576.0,20,,
1997-10-27 00:00:00+00:00,17928.0,18576.0,17928.0,17928.0,3,,
1997-10-28 00:00:00+00:00,17928.0,18576.0,17496.0,17712.0,21,,
1997-10-29 00:00:00+00:00,17712.0,19440.0,17712.0,19008.0,40,,
1997-10-30 00:00:00+00:00,18576.0,20628.0,18144.0,19440.0,27,,
1997-10-31 00:00:00+00:00,20412.0,23544.0,19224.0,23544.0,39,,
1997-11-03 00:00:00+00:00,23544.0,23976.0,22464.0,23760.0,45,,
1997-11-04 00:00:00+00:00,23760.0,23976.0,22896.0,23976.0,15,,
1997-11-05 00:00:00+00:00,23112.0,23976.0,23112.0,23760.0,5,,
1997-11-06 00:00:00+00:00,23976.0,23976.0,20736.0,22032.0,25,,
1997-11-07 00:00:00+00:00,21600.0,22464.0,21168.0,21600.0,19,,
1997-11-10 00:00:00+00:00,21816.0,22464.0,21600.0,22464.0,5,,
1997-11-11 00:00:00+00:00,22032.0,22032.0,21168.0,21168.0,6,,
1997-11-12 00:00:00+00:00,21168.0,21600.0,20736.0,21600.0,1,,
1997-11-13 00:00:00+00:00,20736.0,21384.0,20736.0,21384.0,6,,
1997-11-14 00:00:00+00:00,21384.0,21384.0,20304.0,21168.0,10,,
1997-11-17 00:00:00+00:00,21168.0,21168.0,20736.0,21168.0,3,,
1997-11-18 00:00:00+00:00,21168.0,21168.0,20304.0,20304.0,4,,
1997-11-19 00:00:00+00:00,20304.0,21168.0,20304.0,20304.0,5,,
1997-11-20 00:00:00+00:00,20304.0,20304.0,20304.0,20304.0,2,,
1997-11-21 00:00:00+00:00,20736.0,20736.0,19872.0,20304.0,16,,
1997-11-24 00:00:00+00:00,20304.0,20304.0,19872.0,19872.0,5,,
1997-11-25 00:00:00+00:00,19872.0,20304.0,19008.0,19872.0,7,,
1997-11-26 00:00:00+00:00,19872.0,19872.0,18144.0,19440.0,11,,
1997-11-28 00:00:00+00:00,19116.0,19440.0,19008.0,19008.0,2,,
1997-12-01 00:00:00+00:00,19008.0,19440.0,18144.0,19440.0,4,,
1997-12-02 00:00:00+00:00,19440.0,19440.0,18144.0,19008.0,2,,
1997-12-03 00:00:00+00:00,18144.0,18576.0,17712.0,18576.0,9,,
1997-12-04 00:00:00+00:00,17712.0,18576.0,17280.0,17712.0,8,,
1997-12-05 00:00:00+00:00,17280.0,17280.0,16200.0,16200.0,12,,
1997-12-08 00:00:00+00:00,16200.0,16632.0,16200.0,16416.0,4,,
1997-12-09 00:00:00+00:00,16848.0,16848.0,16200.0,16848.0,12,,
1997-12-10 00:00:00+00:00,16848.0,16848.0,15120.0,15228.0,18,,
1997-12-11 00:00:00+00:00,15120.0,15228.0,14796.0,14823.0,6,,
1997-12-12 00:00:00+00:00,15174.0,15336.0,14796.0,15228.0,14,,
1997-12-15 00:00:00+00:00,14904.0,15336.0,14904.0,15120.0,5,,
1997-12-16 00:00:00+00:00,15120.0,15336.0,14904.0,15336.0,2,,
1997-12-17 00:00:00+00:00,15336.0,15768.0,15120.0,15120.0,5,,
1997-12-18 00:00:00+00:00,15120.0,15984.0,15120.0,15984.0,12,,
1997-12-19 00:00:00+00:00,15984.0,16200.0,15336.0,16200.0,7,,
1997-12-22 00:00:00+00:00,16200.0,16200.0,15768.0,15768.0,3,,
1997-12-23 00:00:00+00:00,16200.0,16416.0,15768.0,16416.0,14,,
1997-12-24 00:00:00+00:00,16200.0,16848.0,16200.0,16848.0,1,,
1997-12-26 00:00:00+00:00,16848.0,16848.0,16416.0,16416.0,1,,
1997-12-29 00:00:00+00:00,16848.0,16848.0,16416.0,16848.0,2,,
1997-12-30 00:00:00+00:00,16416.0,16848.0,16416.0,16848.0,1,,
1997-12-31 00:00:00+00:00,16416.0,16848.0,16416.0,16416.0,3,,
1998-01-02 00:00:00+00:00,17064.0,17280.0,16632.0,17280.0,2,,
1998-01-05 00:00:00+00:00,16416.0,16848.0,15336.0,15552.0,8,,
1998-01-06 00:00:00+00:00,15984.0,16416.0,15552.0,15660.0,9,,
1998-01-07 00:00:00+00:00,15768.0,15768.0,15336.0,15660.0,2,,
1998-01-08 00:00:00+00:00,15444.0,15660.0,15336.0,15336.0,7,,
1998-01-09 00:00:00+00:00,15336.0,15768.0,15120.0,15660.0,2,,
1998-01-12 00:00:00+00:00,15120.0,15660.0,15120.0,15660.0,1,,
1998-01-13 00:00:00+00:00,15660.0,15660.0,15228.0,15228.0,1,,
1998-01-14 00:00:00+00:00,15120.0,15336.0,14688.0,15120.0,12,,
1998-01-15 00:00:00+00:00,15120.0,15660.0,15120.0,15660.0,2,,
1998-01-16 00:00:00+00:00,15660.0,15660.0,15120.0,15660.0,7,,
1998-01-20 00:00:00+00:00,15660.0,15660.0,14580.0,15336.0,5,,
1998-01-21 00:00:00+00:00,14472.0,15552.0,14472.0,15552.0,13,,
1998-01-22 00:00:00+00:00,14904.0,15660.0,14904.0,14904.0,8,,
1998-01-23 00:00:00+00:00,14904.0,15552.0,14904.0,14904.0,2,,
1998-01-26 00:00:00+00:00,14904.0,15552.0,14904.0,14904.0,2,,
1998-01-27 00:00:00+00:00,14472.0,15120.0,14256.0,15120.0,6,,
1998-01-28 00:00:00+00:00,15120.0,15120.0,13824.0,14688.0,4,,
1998-01-29 00:00:00+00:00,14256.0,15120.0,13824.0,15120.0,11,,
1998-01-30 00:00:00+00:00,14688.0,15336.0,14256.0,15012.0,5,,
1998-02-02 00:00:00+00:00,14256.0,14472.0,13824.0,13932.0,7,,
1998-02-03 00:00:00+00:00,14472.0,14472.0,13824.0,14472.0,3,,
1998-02-04 00:00:00+00:00,13824.0,14256.0,13824.0,13824.0,9,,
1998-02-05 00:00:00+00:00,13392.0,14040.0,9936.0,10368.0,15,,
1998-02-06 00:00:00+00:00,11664.0,11880.0,11448.0,11880.0,27,,
1998-02-09 00:00:00+00:00,11880.0,12096.0,11772.0,11772.0,4,,
1998-02-10 00:00:00+00:00,11880.0,12528.0,11880.0,12312.0,9,,
1998-02-11 00:00:00+00:00,12096.0,12960.0,11880.0,12960.0,6,,
1998-02-12 00:00:00+00:00,12528.0,13824.0,12528.0,13824.0,5,,
1998-02-13 00:00:00+00:00,13824.0,15552.0,13824.0,15120.0,4,,
1998-02-17 00:00:00+00:00,14688.0,15984.0,14688.0,15984.0,4,,
1998-02-18 00:00:00+00:00,15120.0,15984.0,15120.0,15552.0,3,,
1998-02-19 00:00:00+00:00,14688.0,15552.0,13824.0,13824.0,5,,
1998-02-20 00:00:00+00:00,14040.0,15120.0,13824.0,14688.0,7,,
1998-02-23 00:00:00+00:00,14688.0,15984.0,14688.0,15984.0,11,,
1998-02-24 00:00:00+00:00,15768.0,16416.0,15552.0,16416.0,8,,
1998-02-25 00:00:00+00:00,16416.0,17712.0,15552.0,17280.0,17,,
1998-02-26 00:00:00+00:00,16848.0,16956.0,15984.0,16956.0,11,,
1998-02-27 00:00:00+00:00,17280.0,17280.0,16416.0,16956.0,10,,
1998-03-02 00:00:00+00:00,16632.0,17064.0,16632.0,16632.0,2,,
1998-03-03 00:00:00+00:00,16416.0,17064.0,16200.0,16200.0,3,,
1998-03-04 00:00:00+00:00,16200.0,16200.0,16200.0,16200.0,0,,
1998-03-05 00:00:00+00:00,15120.0,15120.0,15120.0,15120.0,2,,
1998-03-06 00:00:00+00:00,14688.0,15120.0,13824.0,14445.0,9,,
1998-03-09 00:00:00+00:00,14688.0,14688.0,13392.0,13824.0,3,,
1998-03-10 00:00:00+00:00,14256.0,14256.0,13824.0,13824.0,4,,
1998-03-11 00:00:00+00:00,13824.0,14688.0,13824.0,14688.0,8,,
1998-03-12 00:00:00+00:00,14256.0,14688.0,14256.0,14688.0,1,,
1998-03-13 00:00:00+00:00,14256.0,14256.0,13824.0,13824.0,3,,
1998-03-16 00:00:00+00:00,13932.0,13932.0,13176.0,13176.0,2,,
1998-03-17 00:00:00+00:00,13716.0,13716.0,12096.0,12312.0,6,,
1998-03-18 00:00:00+00:00,12096.0,12528.0,11448.0,12528.0,8,,
1998-03-19 00:00:00+00:00,11664.0,12744.0,11664.0,12744.0,10,,
1998-03-20 00:00:00+00:00,12528.0,12528.0,11016.0,11880.0,19,,
1998-03-23 00:00:00+00:00,11880.0,12096.0,11016.0,11232.0,22,,
1998-03-24 00:00:00+00:00,12528.0,13176.0,11448.0,12960.0,11,,
1998-03-25 00:00:00+00:00,12096.0,13824.0,12096.0,13446.0,13,,
1998-03-26 00:00:00+00:00,13824.0,14688.0,13608.0,14688.0,15,,
1998-03-27 00:00:00+00:00,14688.0,14688.0,12096.0,13824.0,7,,
1998-03-30 00:00:00+00:00,13824.0,14040.0,13392.0,13392.0,3,,
1998-03-31 00:00:00+00:00,13824.0,14256.0,13824.0,14256.0,3,,
1998-04-01 00:00:00+00:00,12960.0,12960.0,12096.0,12960.0,10,,
1998-04-02 00:00:00+00:00,12636.0,12744.0,12096.0,12096.0,30,,
1998-04-03 00:00:00+00:00,12096.0,12312.0,11664.0,12096.0,12,,
1998-04-06 00:00:00+00:00,12096.0,12096.0,11880.0,12096.0,16,,
1998-04-07 00:00:00+00:00,11988.0,12096.0,11772.0,11880.0,15,,
1998-04-08 00:00:00+00:00,11772.0,12096.0,11664.0,12096.0,6,,
1998-04-09 00:00:00+00:00,11772.0,12960.0,11772.0,12312.0,10,,
1998-04-13 00:00:00+00:00,12096.0,12096.0,11664.0,11664.0,7,,
1998-04-14 00:00:00+00:00,12096.0,12096.0,12096.0,12096.0,2,,
1998-04-15 00:00:00+00:00,11772.0,12096.0,11772.0,11880.0,4,,
1998-04-16 00:00:00+00:00,12096.0,12096.0,11880.0,11880.0,14,,
1998-04-17 00:00:00+00:00,11772.0,11772.0,10908.0,11664.0,16,,
1998-04-20 00:00:00+00:00,11664.0,12528.0,11664.0,12096.0,32,,
1998-04-21 00:00:00+00:00,12312.0,12528.0,12096.0,12312.0,5,,
1998-04-22 00:00:00+00:00,12312.0,13392.0,12096.0,13176.0,17,,
1998-04-23 00:00:00+00:00,13176.0,14256.0,12798.0,14040.0,14,,
1998-04-24 00:00:00+00:00,13392.0,16848.0,13392.0,16848.0,37,,
1998-04-27 00:00:00+00:00,17928.0,21600.0,16416.0,17712.0,84,,
1998-04-28 00:00:00+00:00,17712.0,18576.0,15336.0,15336.0,22,,
1998-04-29 00:00:00+00:00,15120.0,15336.0,14256.0,14472.0,17,,
1998-04-30 00:00:00+00:00,14472.0,15768.0,14472.0,15768.0,9,,
1998-05-01 00:00:00+00:00,15768.0,15768.0,14904.0,14904.0,3,,
1998-05-04 00:00:00+00:00,14904.0,15120.0,14904.0,14904.0,5,,
1998-05-05 00:00:00+00:00,14904.0,15228.0,14472.0,14472.0,2,,
1998-05-06 00:00:00+00:00,14688.0,14688.0,14256.0,14256.0,1,,
1998-05-07 00:00:00+00:00,15120.0,15120.0,14472.0,14688.0,1,,
1998-05-08 00:00:00+00:00,15336.0,15336.0,14688.0,15120.0,10,,
1998-05-11 00:00:00+00:00,15120.0,15552.0,13932.0,15552.0,10,,
1998-05-12 00:00:00+00:00,15120.0,16416.0,15120.0,15552.0,2,,
1998-05-13 00:00:00+00:00,15120.0,15552.0,14256.0,14904.0,9,,
1998-05-14 00:00:00+00:00,14904.0,14904.0,14256.0,14364.0,1,,
1998-05-15 00:00:00+00:00,14688.0,15552.0,14256.0,14256.0,5,,
1998-05-18 00:00:00+00:00,14256.0,15120.0,12960.0,13392.0,7,,
1998-05-19 00:00:00+00:00,14688.0,14688.0,12960.0,13824.0,3,,
1998-05-20 00:00:00+00:00,13824.0,14688.0,12960.0,13716.0,1,,
1998-05-21 00:00:00+00:00,13392.0,14256.0,12312.0,12312.0,18,,
1998-05-22 00:00:00+00:00,12312.0,14580.0,11664.0,12744.0,6,,
1998-05-26 00:00:00+00:00,15120.0,15120.0,12096.0,14040.0,5,,
1998-05-27 00:00:00+00:00,12096.0,14904.0,12096.0,14904.0,2,,
1998-05-28 00:00:00+00:00,12636.0,14688.0,12636.0,14256.0,9,,
1998-05-29 00:00:00+00:00,13824.0,14688.0,12312.0,14688.0,13,,
1998-06-01 00:00:00+00:00,14472.0,14472.0,14256.0,14256.0,2,,
1998-06-02 00:00:00+00:00,13824.0,13824.0,12960.0,12960.0,1,,
1998-06-03 00:00:00+00:00,12960.0,13392.0,12528.0,13392.0,4,,
1998-06-04 00:00:00+00:00,13392.0,13392.0,13392.0,13392.0,0,,
1998-06-05 00:00:00+00:00,13824.0,13824.0,12528.0,12744.0,3,,
1998-06-08 00:00:00+00:00,12960.0,12960.0,12528.0,12960.0,1,,
1998-06-09 00:00:00+00:00,12528.0,14472.0,10584.0,13743.0,26,,
1998-06-10 00:00:00+00:00,12960.0,13392.0,11880.0,11880.0,9,,
1998-06-11 00:00:00+00:00,12528.0,13176.0,11880.0,11880.0,12,,
1998-06-12 00:00:00+00:00,12096.0,12960.0,12096.0,12096.0,7,,
1998-06-15 00:00:00+00:00,12960.0,12960.0,11664.0,11664.0,10,,
1998-06-16 00:00:00+00:00,11772.0,12204.0,11772.0,12096.0,5,,
1998-06-17 00:00:00+00:00,12096.0,12528.0,12096.0,12528.0,5,,
1998-06-18 00:00:00+00:00,12204.0,12204.0,11340.0,11880.0,4,,
1998-06-19 00:00:00+00:00,11016.0,11664.0,11016.0,11664.0,7,,
1998-06-22 00:00:00+00:00,12096.0,12096.0,11448.0,11448.0,7,,
1998-06-23 00:00:00+00:00,12312.0,12528.0,12096.0,12096.0,5,,
1998-06-24 00:00:00+00:00,11880.0,12312.0,11664.0,12312.0,3,,
