date,GBCI_Open,GBCI_High,GBCI_Low,GBCI_Close,GBCI_Volume,GBCI_Dividends,GBCI_Stock Splits
1984-06-25 00:00:00+00:00,0.0,0.3216859996318817,0.2948789894580841,0.1089731305837631,8393,0.0,
1984-06-26 00:00:00+00:00,0.0,0.3127500116825104,0.2859430015087127,0.1056708022952079,22382,0.0,
1984-06-27 00:00:00+00:00,0.0,0.3127500116825104,0.2859430015087127,0.1056708022952079,25180,0.0,
1984-06-28 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,25180,0.0,
1984-06-29 00:00:00+00:00,0.2859430015087127,0.2859430015087127,0.2859430015087127,0.1056708022952079,0,0.0,
1984-07-02 00:00:00+00:00,0.2859430015087127,0.2859430015087127,0.2859430015087127,0.1056708022952079,0,0.0,
1984-07-03 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,78337,0.0,
1984-07-05 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,13989,0.0,
1984-07-06 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-07-09 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,5596,0.0,
1984-07-10 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,2798,0.0,
1984-07-11 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-07-12 00:00:00+00:00,0.0,0.2948789894580841,0.2770070135593414,0.1023685038089752,41966,0.0,
1984-07-13 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-07-16 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-07-17 00:00:00+00:00,0.0,0.2904109954833984,0.2680720090866089,0.0990665256977081,0,0.0,
1984-07-18 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-07-19 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-07-20 00:00:00+00:00,0.0,0.2904109954833984,0.2680720090866089,0.0990665256977081,2798,0.0,
1984-07-23 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-07-24 00:00:00+00:00,0.0,0.2859430015087127,0.2680720090866089,0.0990665256977081,8393,0.0,
1984-07-25 00:00:00+00:00,0.0,0.2770070135593414,0.2591359913349151,0.09576416015625,5596,0.0,
1984-07-26 00:00:00+00:00,0.0,0.2770070135593414,0.2591359913349151,0.09576416015625,13989,0.0,
1984-07-27 00:00:00+00:00,0.0,0.2770070135593414,0.2591359913349151,0.09576416015625,13989,0.0,
1984-07-30 00:00:00+00:00,0.2591359913349151,0.2591359913349151,0.2591359913349151,0.09576416015625,0,0.0,
1984-07-31 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,53157,0.0,
1984-08-01 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-02 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-03 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,2798,0.0,
1984-08-06 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,2798,0.0,
1984-08-07 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-08 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-09 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,5596,0.0,
1984-08-10 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,8393,0.0,
1984-08-13 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-14 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-15 00:00:00+00:00,0.0,0.2725389897823334,0.2502000033855438,0.0924619287252426,13989,0.0,
1984-08-16 00:00:00+00:00,0.0,0.2725389897823334,0.2502000033855438,0.0924619287252426,13989,0.0,
1984-08-17 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-20 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-21 00:00:00+00:00,0.0,0.2725389897823334,0.2502000033855438,0.0924619287252426,5596,0.0,
1984-08-22 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-23 00:00:00+00:00,0.0,0.2725389897823334,0.2502000033855438,0.0924619287252426,27978,0.0,
1984-08-24 00:00:00+00:00,0.0,0.2680720090866089,0.2502000033855438,0.0924619287252426,33573,0.0,
1984-08-27 00:00:00+00:00,0.0,0.2680720090866089,0.2502000033855438,0.0924619287252426,2798,0.0,
1984-08-28 00:00:00+00:00,0.0,0.2680720090866089,0.2502000033855438,0.0924619287252426,13989,0.0,
1984-08-29 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,159472,0.0,
1984-08-30 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-08-31 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,2798,0.0,
1984-09-04 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,5596,0.0,
1984-09-05 00:00:00+00:00,0.0,0.2770070135593414,0.2502000033855438,0.0924619287252426,72742,0.0,
1984-09-06 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-09-07 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-09-10 00:00:00+00:00,0.2502000033855438,0.2502000033855438,0.2502000033855438,0.0924619287252426,0,0.0,
1984-09-11 00:00:00+00:00,0.0,0.2948789894580841,0.2680720090866089,0.0990665256977081,111910,0.0,
1984-09-12 00:00:00+00:00,0.0,0.2948789894580841,0.2680720090866089,0.0990665256977081,2798,0.0,
1984-09-13 00:00:00+00:00,0.0,0.2948789894580841,0.2680720090866089,0.0990665256977081,2798,0.0,
1984-09-14 00:00:00+00:00,0.0,0.2948789894580841,0.2680720090866089,0.0990665256977081,2798,0.0,
1984-09-17 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-09-18 00:00:00+00:00,0.0,0.2948789894580841,0.2680720090866089,0.0990665256977081,13989,0.0,
1984-09-19 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-09-20 00:00:00+00:00,0.2680720090866089,0.2680720090866089,0.2680720090866089,0.0990665256977081,0,0.0,
1984-09-21 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,19584,0.0,
1984-09-24 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-09-25 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-09-26 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,16787,0.0,
1984-09-27 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,8393,0.0,
1984-09-28 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-10-01 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,13989,0.0,
1984-10-02 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,2798,0.0,
1984-10-03 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,11191,0.0,
1984-10-04 00:00:00+00:00,0.2770070135593414,0.2770070135593414,0.2770070135593414,0.1023685038089752,0,0.0,
1984-10-05 00:00:00+00:00,0.0,0.3038139939308166,0.2770070135593414,0.1023685038089752,2798,0.0,
1984-10-08 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,27978,0.0,
1984-10-09 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,13989,0.0,
1984-10-10 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,16787,0.0,
1984-10-11 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,30775,0.0,
1984-10-12 00:00:00+00:00,0.2859430015087127,0.2859430015087127,0.2859430015087127,0.1056708022952079,0,0.0,
1984-10-15 00:00:00+00:00,0.2859430015087127,0.2859430015087127,0.2859430015087127,0.1056708022952079,0,0.0,
1984-10-16 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,2798,0.0,
1984-10-17 00:00:00+00:00,0.0,0.3038139939308166,0.2859430015087127,0.1056708022952079,13989,0.0,
1984-10-18 00:00:00+00:00,0.0,0.3216859996318817,0.2948789894580841,0.1089731305837631,492406,0.0,
1984-10-19 00:00:00+00:00,0.0,0.3216859996318817,0.2948789894580841,0.1089731305837631,89528,0.0,
1984-10-22 00:00:00+00:00,0.0,0.3216859996318817,0.2948789894580841,0.1089731305837631,2798,0.0,
1984-10-23 00:00:00+00:00,0.2948789894580841,0.2948789894580841,0.2948789894580841,0.1089731305837631,0,0.0,
1984-10-24 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,64348,0.0,
1984-10-25 00:00:00+00:00,0.3038139939308166,0.3038139939308166,0.3038139939308166,0.112275056540966,0,0.0,
1984-10-26 00:00:00+00:00,0.3038139939308166,0.3038139939308166,0.3038139939308166,0.112275056540966,0,0.0,
1984-10-29 00:00:00+00:00,0.3038139939308166,0.3038139939308166,0.3038139939308166,0.112275056540966,0,0.0,
1984-10-30 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,2798,0.0,
1984-10-31 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,11191,0.0,
1984-11-01 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,705036,0.0,
1984-11-02 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,55955,0.0,
1984-11-05 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,5596,0.0,
1984-11-06 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,2798,0.0,
1984-11-07 00:00:00+00:00,0.3038139939308166,0.3038139939308166,0.3038139939308166,0.112275056540966,0,0.0,
1984-11-08 00:00:00+00:00,0.0,0.330621987581253,0.3038139939308166,0.112275056540966,142686,0.0,
1984-11-09 00:00:00+00:00,0.0,0.3395569920539856,0.3127500116825104,0.1155774071812629,285372,0.0,
1984-11-12 00:00:00+00:00,0.0,0.3395569920539856,0.3127500116825104,0.1155774071812629,39169,0.0,
1984-11-13 00:00:00+00:00,0.3127500116825104,0.3127500116825104,0.3127500116825104,0.1155774071812629,0,0.0,
1984-11-14 00:00:00+00:00,0.0,0.3395569920539856,0.3216859996318817,0.1188796535134315,36371,0.0,
1984-11-15 00:00:00+00:00,0.0,0.3484930098056793,0.3216859996318817,0.1188796535134315,61551,0.0,
1984-11-16 00:00:00+00:00,0.0,0.3484930098056793,0.3216859996318817,0.1188796535134315,86731,0.0,
1984-11-19 00:00:00+00:00,0.0,0.3484930098056793,0.3216859996318817,0.1188796535134315,41966,0.0,
1984-11-20 00:00:00+00:00,0.0,0.3484930098056793,0.3216859996318817,0.1188796535134315,55955,0.0,
1984-11-21 00:00:00+00:00,0.0,0.3574289977550506,0.330621987581253,0.1221819296479225,55955,0.0,
1984-11-23 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,55955,0.0,
1984-11-26 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,33573,0.0,
1984-11-27 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,55955,0.0,
1984-11-28 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,100719,0.0,
1984-11-29 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,5596,0.0,
1984-11-30 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,16787,0.0,
1984-12-03 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,170663,0.0,
1984-12-04 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,22382,0.0,
1984-12-05 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,8393,0.0,
1984-12-06 00:00:00+00:00,0.3395569920539856,0.3395569920539856,0.3395569920539856,0.1254839301109314,0,0.0,
1984-12-07 00:00:00+00:00,0.3395569920539856,0.3395569920539856,0.3395569920539856,0.1254839301109314,0,0.0,
1984-12-10 00:00:00+00:00,0.3395569920539856,0.3395569920539856,0.3395569920539856,0.1254839301109314,0,0.0,
1984-12-11 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,39169,0.0,
1984-12-12 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,27978,0.0,
1984-12-13 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,64348,0.0,
1984-12-14 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,69944,0.0,
1984-12-17 00:00:00+00:00,0.0,0.3574289977550506,0.3395569920539856,0.1254839301109314,310551,0.0,
1984-12-18 00:00:00+00:00,0.0,0.3663640022277832,0.3395569920539856,0.1254839301109314,36371,0.0,
1984-12-19 00:00:00+00:00,0.0,0.3752999901771545,0.3484930098056793,0.1287862211465835,64348,0.0,
1984-12-20 00:00:00+00:00,0.0,0.3752999901771545,0.3484930098056793,0.1287862211465835,86731,0.0,
1984-12-21 00:00:00+00:00,0.3484930098056793,0.3484930098056793,0.3484930098056793,0.1287862211465835,0,0.0,
1984-12-24 00:00:00+00:00,0.0,0.3752999901771545,0.3574289977550506,0.1320885419845581,2798,0.0,
1984-12-26 00:00:00+00:00,0.0,0.3752999901771545,0.3574289977550506,0.1320885419845581,5596,0.0,
1984-12-27 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1984-12-28 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,27978,0.0,
1984-12-31 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1985-01-02 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1985-01-03 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,39169,0.0,
1985-01-04 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,2798,0.0,
1985-01-07 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,13989,0.0,
1985-01-08 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1985-01-09 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,8393,0.0,
1985-01-10 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1985-01-11 00:00:00+00:00,0.3574289977550506,0.3574289977550506,0.3574289977550506,0.1320885419845581,0,0.0,
1985-01-14 00:00:00+00:00,0.0,0.3842360079288482,0.3574289977550506,0.1320885419845581,61551,0.0,
1985-01-15 00:00:00+00:00,0.0,0.3842360079288482,0.3663640022277832,0.1353905349969864,8393,0.0,
1985-01-16 00:00:00+00:00,0.0,0.3931719958782196,0.3663640022277832,0.1353905349969864,39169,0.0,
1985-01-17 00:00:00+00:00,0.0,0.4021070003509521,0.3842360079288482,0.1419951766729354,39169,0.0,
1985-01-18 00:00:00+00:00,0.0,0.4065749943256378,0.3842360079288482,0.1419951766729354,181854,0.0,
1985-01-21 00:00:00+00:00,0.3842360079288482,0.3842360079288482,0.3842360079288482,0.1419951766729354,0,0.0,
1985-01-22 00:00:00+00:00,0.0,0.4065749943256378,0.3842360079288482,0.1419951766729354,16787,0.0,
1985-01-23 00:00:00+00:00,0.0,0.4110429883003235,0.3842360079288482,0.1419951766729354,95124,0.0,
1985-01-24 00:00:00+00:00,0.0,0.4110429883003235,0.3842360079288482,0.1419951766729354,13989,0.0,
1985-01-25 00:00:00+00:00,0.0,0.4110429883003235,0.3842360079288482,0.1419951766729354,5596,0.0,
1985-01-28 00:00:00+00:00,0.0,0.4110429883003235,0.3931719958782196,0.1452974826097488,30775,0.0,
1985-01-29 00:00:00+00:00,0.0,0.4110429883003235,0.3931719958782196,0.1452974826097488,41966,0.0,
1985-01-30 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,125899,0.0,
1985-01-31 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,11191,0.0,
1985-02-01 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,2798,0.0,
1985-02-04 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,11191,0.0,
1985-02-05 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,8393,0.0,
1985-02-06 00:00:00+00:00,0.0,0.4199790060520172,0.3931719958782196,0.1452974826097488,27978,0.0,
1985-02-07 00:00:00+00:00,0.0,0.4289149940013885,0.4021070003509521,0.1485993713140487,27978,0.0,
1985-02-08 00:00:00+00:00,0.0,0.4289149940013885,0.4021070003509521,0.1485993713140487,25180,0.0,
1985-02-11 00:00:00+00:00,0.0,0.4289149940013885,0.4021070003509521,0.1485993713140487,92326,0.0,
1985-02-12 00:00:00+00:00,0.0,0.4289149940013885,0.4021070003509521,0.1485993713140487,55955,0.0,
1985-02-13 00:00:00+00:00,0.0,0.4378499984741211,0.4110429883003235,0.1519016772508621,72742,0.0,
1985-02-14 00:00:00+00:00,0.4110429883003235,0.4110429883003235,0.4110429883003235,0.1519016772508621,0,0.0,
1985-02-15 00:00:00+00:00,0.0,0.4378499984741211,0.4110429883003235,0.1519016772508621,5596,0.0,
1985-02-19 00:00:00+00:00,0.0,0.4467859864234924,0.4199790060520172,0.1552040874958038,33573,0.0,
1985-02-20 00:00:00+00:00,0.0,0.4467859864234924,0.4199790060520172,0.1552040874958038,5596,0.0,
1985-02-21 00:00:00+00:00,0.0,0.4557220041751861,0.4289149940013885,0.1585063487291336,36371,0.0,
1985-02-22 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,39169,0.0,
1985-02-25 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,5596,0.0,
1985-02-26 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,2798,0.0,
1985-02-27 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,47562,0.0,
1985-02-28 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,13989,0.0,
1985-03-01 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,36371,0.0,
1985-03-04 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,16787,0.0,
1985-03-05 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,8393,0.0,
1985-03-06 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,27978,0.0,
1985-03-07 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,25180,0.0,
1985-03-08 00:00:00+00:00,0.0,0.47359299659729,0.4378499984741211,0.1618082672357559,2798,0.0,
