date,ANDE_Open,ANDE_High,ANDE_Low,ANDE_Close,ANDE_Volume,ANDE_Dividends,ANDE_Stock Splits
1996-02-20 00:00:00+00:00,5.0,5.875,4.9791669845581055,3.219013214111328,704100,0.0,
1996-02-21 00:00:00+00:00,5.25,5.25,4.75,3.270932197570801,299700,0.0,
1996-02-22 00:00:00+00:00,5.25,5.25,4.5,3.0113325119018555,194700,0.0,
1996-02-23 00:00:00+00:00,4.9166669845581055,4.9166669845581055,3.75,2.595978260040283,131100,0.0,
1996-02-26 00:00:00+00:00,4.0,4.1666669845581055,3.3333330154418945,2.180621385574341,290100,0.0,
1996-02-27 00:00:00+00:00,3.3333330154418945,3.75,3.25,2.2844603061676025,224700,0.0,
1996-02-28 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.5,2.388299465179444,111600,0.0,
1996-02-29 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.6666669845581055,2.388299465179444,113700,0.0,
1996-03-01 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.6666669845581055,2.3104209899902344,55200,0.0,
1996-03-04 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.6666669845581055,2.388299465179444,53100,0.0,
1996-03-05 00:00:00+00:00,3.8333330154418954,3.8333330154418954,3.6666669845581055,2.388299465179444,42900,0.0,
1996-03-06 00:00:00+00:00,3.8333330154418954,3.9166669845581055,3.6666669845581055,2.44021987915039,32400,0.0,
1996-03-07 00:00:00+00:00,3.9166669845581055,3.9166669845581055,3.6666669845581055,2.2844603061676025,22800,0.0,
1996-03-08 00:00:00+00:00,3.9166669845581055,3.9166669845581055,3.6666669845581055,2.44021987915039,30000,0.0,
1996-03-11 00:00:00+00:00,3.9166669845581055,3.9166669845581055,3.75,2.44021987915039,85200,0.0,
1996-03-12 00:00:00+00:00,3.9166669845581055,3.9166669845581055,3.75,2.44021987915039,5100,0.0,
1996-03-13 00:00:00+00:00,3.9166669845581055,4.0,3.75,2.4921391010284424,11400,0.0,
1996-03-14 00:00:00+00:00,4.0,4.0,4.0,2.4921391010284424,3000,0.0,
1996-03-15 00:00:00+00:00,3.75,4.0,3.75,2.4921391010284424,18600,0.0,
1996-03-18 00:00:00+00:00,3.75,4.0,3.75,2.4921391010284424,42600,0.0,
1996-03-19 00:00:00+00:00,4.0,4.0,3.8333330154418954,2.388299465179444,30600,0.0,
1996-03-20 00:00:00+00:00,4.0,4.0,3.9583330154418954,2.466179609298706,3300,0.0,
1996-03-21 00:00:00+00:00,3.9583330154418954,3.9583330154418954,3.8333330154418954,2.466179609298706,10200,0.0,
1996-03-22 00:00:00+00:00,3.875,3.9583330154418954,3.8333330154418954,2.466179609298706,9000,0.0,
1996-03-25 00:00:00+00:00,3.8333330154418954,3.9583330154418954,3.8333330154418954,2.4142606258392334,19500,0.0,
1996-03-26 00:00:00+00:00,3.875,3.875,3.6666669845581055,2.3623392581939697,4500,0.0,
1996-03-27 00:00:00+00:00,3.7916669845581055,3.7916669845581055,3.6666669845581055,2.3104209899902344,15900,0.0,
1996-03-28 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.6666669845581055,2.2844603061676025,22500,0.0,
1996-03-29 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.6666669845581055,2.2844603061676025,7200,0.0,
1996-04-01 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.5833330154418945,2.245521068572998,7200,0.0,
1996-04-02 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.6666669845581055,2.2844603061676025,3600,0.0,
1996-04-03 00:00:00+00:00,3.6666669845581055,3.6666669845581055,3.5833330154418945,2.232541084289551,4200,0.0,
1996-04-04 00:00:00+00:00,3.5833330154418945,3.6666669845581055,3.5833330154418945,2.2844603061676025,3300,0.0,
1996-04-08 00:00:00+00:00,3.5,3.5833330154418945,3.416666984558105,2.232541084289551,41400,0.0,
1996-04-09 00:00:00+00:00,3.416666984558105,3.5833330154418945,3.416666984558105,2.232541084289551,12000,0.0,
1996-04-10 00:00:00+00:00,3.5833330154418945,3.5833330154418945,3.416666984558105,2.128701448440552,31500,0.0,
1996-04-11 00:00:00+00:00,3.5,3.5,3.416666984558105,2.128701448440552,5700,0.0,
