date,DRI_Open,DRI_High,DRI_Low,DRI_Close,DRI_Volume,DRI_Dividends,DRI_Stock Splits
1995-05-09 00:00:00+00:00,5.437891960144043,5.959332942962647,5.437891960144043,3.2109575271606445,2629321,0.0,
1995-05-10 00:00:00+00:00,5.959332942962647,6.331791877746582,5.959332942962647,3.416789531707764,4705896,0.0,
1995-05-11 00:00:00+00:00,6.182807922363281,6.406282901763916,6.182807922363281,3.4991204738616943,3039098,0.0,
1995-05-12 00:00:00+00:00,6.331791877746582,6.406282901763916,6.257299900054932,3.457953453063965,1584909,0.0,
1995-05-15 00:00:00+00:00,6.257299900054932,6.331791877746582,6.257299900054932,3.457953453063965,1119421,0.0,
1995-05-16 00:00:00+00:00,6.257299900054932,6.331791877746582,6.182807922363281,3.457953453063965,1203826,0.0,
1995-05-17 00:00:00+00:00,6.257299900054932,6.257299900054932,6.033824920654297,3.375622034072876,1458888,0.0,
1995-05-18 00:00:00+00:00,6.108316898345947,6.257299900054932,6.108316898345947,3.416789531707764,420349,0.0,
1995-05-19 00:00:00+00:00,6.257299900054932,6.257299900054932,6.108316898345947,3.416789531707764,414476,0.0,
1995-05-22 00:00:00+00:00,6.480774879455566,6.778741836547852,6.406282901763916,3.663784265518189,1283868,0.0,
1995-05-23 00:00:00+00:00,6.555266857147217,6.778741836547852,6.480774879455566,3.7049520015716553,1303502,0.0,
1995-05-24 00:00:00+00:00,6.704249858856201,6.704249858856201,6.555266857147217,3.6226189136505127,989708,0.0,
1995-05-25 00:00:00+00:00,6.555266857147217,6.555266857147217,6.331791877746582,3.5402865409851074,510628,0.0,
1995-05-26 00:00:00+00:00,6.480774879455566,6.480774879455566,6.406282901763916,3.5814526081085205,613659,0.0,
1995-05-30 00:00:00+00:00,6.406282901763916,6.778741836547852,6.257299900054932,3.663784265518189,1501510,0.0,
1995-05-31 00:00:00+00:00,6.480774879455566,6.704249858856201,6.406282901763916,3.6226189136505127,2194037,0.0,
1995-06-01 00:00:00+00:00,6.480774879455566,6.555266857147217,6.331791877746582,3.5814526081085205,1504531,0.0,
1995-06-02 00:00:00+00:00,6.406282901763916,6.480774879455566,6.331791877746582,3.5402865409851074,834657,0.0,
1995-06-05 00:00:00+00:00,6.406282901763916,6.629757881164551,6.331791877746582,3.6226189136505127,3204050,0.0,
1995-06-06 00:00:00+00:00,6.480774879455566,6.629757881164551,6.480774879455566,3.6226189136505127,2015158,0.0,
1995-06-07 00:00:00+00:00,6.555266857147217,6.704249858856201,6.480774879455566,3.6226189136505127,1190066,0.0,
1995-06-08 00:00:00+00:00,6.555266857147217,6.778741836547852,6.555266857147217,3.663784265518189,1448149,0.0,
1995-06-09 00:00:00+00:00,6.555266857147217,6.704249858856201,6.555266857147217,3.6226189136505127,1782918,0.0,
1995-06-12 00:00:00+00:00,6.629757881164551,6.629757881164551,6.555266857147217,3.6226189136505127,2554648,0.0,
1995-06-13 00:00:00+00:00,6.480774879455566,6.629757881164551,6.480774879455566,3.663784265518189,1734422,0.0,
1995-06-14 00:00:00+00:00,6.555266857147217,6.704249858856201,6.555266857147217,3.663784265518189,1136201,0.0,
1995-06-15 00:00:00+00:00,6.629757881164551,6.8532328605651855,6.629757881164551,3.7049520015716553,1744826,0.0,
1995-06-16 00:00:00+00:00,6.704249858856201,6.778741836547852,6.629757881164551,3.663784265518189,1245609,0.0,
1995-06-19 00:00:00+00:00,6.629757881164551,6.778741836547852,6.555266857147217,3.746118068695069,1539098,0.0,
1995-06-20 00:00:00+00:00,6.704249858856201,6.8532328605651855,6.629757881164551,3.7049520015716553,2288343,0.0,
1995-06-21 00:00:00+00:00,6.704249858856201,6.704249858856201,6.480774879455566,3.5814526081085205,1784260,0.0,
1995-06-22 00:00:00+00:00,6.480774879455566,6.555266857147217,6.331791877746582,3.5402865409851074,2418056,0.0,
1995-06-23 00:00:00+00:00,6.480774879455566,6.704249858856201,6.480774879455566,3.5814526081085205,1266417,0.0,
1995-06-26 00:00:00+00:00,6.480774879455566,6.629757881164551,6.406282901763916,3.5402865409851074,1429858,0.0,
1995-06-27 00:00:00+00:00,6.406282901763916,6.704249858856201,6.406282901763916,3.663784265518189,1263900,0.0,
1995-06-28 00:00:00+00:00,6.480774879455566,6.704249858856201,6.480774879455566,3.7049520015716553,1961125,0.0,
1995-06-29 00:00:00+00:00,6.555266857147217,6.778741836547852,6.555266857147217,3.663784265518189,1098109,0.0,
1995-06-30 00:00:00+00:00,6.704249858856201,6.704249858856201,6.480774879455566,3.5814526081085205,1102137,0.0,
1995-07-03 00:00:00+00:00,6.406282901763916,6.555266857147217,6.406282901763916,3.6226189136505127,299866,0.0,
1995-07-05 00:00:00+00:00,6.480774879455566,6.704249858856201,6.480774879455566,3.663784265518189,938528,0.0,
1995-07-06 00:00:00+00:00,6.629757881164551,6.704249858856201,6.480774879455566,3.5814526081085205,1517116,0.0,
1995-07-07 00:00:00+00:00,6.480774879455566,6.704249858856201,6.331791877746582,3.663784265518189,1615785,0.0,
1995-07-10 00:00:00+00:00,6.555266857147217,6.629757881164551,6.406282901763916,3.5402865409851074,627251,0.0,
1995-07-11 00:00:00+00:00,6.331791877746582,6.555266857147217,6.331791877746582,3.5402865409851074,1358877,0.0,
1995-07-12 00:00:00+00:00,6.406282901763916,6.406282901763916,6.257299900054932,3.457953453063965,1030317,0.0,
1995-07-13 00:00:00+00:00,6.182807922363281,6.257299900054932,6.033824920654297,3.457953453063965,2453798,0.0,
1995-07-14 00:00:00+00:00,6.108316898345947,6.257299900054932,6.033824920654297,3.457953453063965,1149961,0.0,
1995-07-17 00:00:00+00:00,6.257299900054932,6.331791877746582,6.182807922363281,3.416789531707764,947421,0.0,
1995-07-18 00:00:00+00:00,6.182807922363281,6.331791877746582,6.182807922363281,3.457953453063965,4018067,0.0,
1995-07-19 00:00:00+00:00,6.257299900054932,6.257299900054932,6.108316898345947,3.416789531707764,1287728,0.0,
1995-07-20 00:00:00+00:00,6.182807922363281,6.257299900054932,6.108316898345947,3.416789531707764,1097103,0.0,
1995-07-21 00:00:00+00:00,6.182807922363281,6.257299900054932,6.108316898345947,3.416789531707764,960007,0.0,
1995-07-24 00:00:00+00:00,6.108316898345947,6.406282901763916,6.108316898345947,3.4991204738616943,1604374,0.0,
1995-07-25 00:00:00+00:00,6.257299900054932,6.480774879455566,6.257299900054932,3.4991204738616943,898087,0.0,
1995-07-26 00:00:00+00:00,6.331791877746582,6.406282901763916,6.257299900054932,3.5402865409851074,1296286,0.0,
1995-07-27 00:00:00+00:00,6.331791877746582,6.555266857147217,6.331791877746582,3.5814526081085205,1643976,0.0,
1995-07-28 00:00:00+00:00,6.406282901763916,6.480774879455566,6.331791877746582,3.4991204738616943,651751,0.0,
1995-07-31 00:00:00+00:00,6.331791877746582,6.480774879455566,6.331791877746582,3.5814526081085205,731793,0.0,
1995-08-01 00:00:00+00:00,6.406282901763916,6.406282901763916,6.257299900054932,3.457953453063965,1008502,0.0,
1995-08-02 00:00:00+00:00,6.257299900054932,6.406282901763916,6.257299900054932,3.457953453063965,1249469,0.0,
1995-08-03 00:00:00+00:00,6.257299900054932,6.331791877746582,6.257299900054932,3.457953453063965,979975,0.0,
1995-08-04 00:00:00+00:00,6.257299900054932,6.331791877746582,6.108316898345947,3.375622034072876,1071093,0.0,
1995-08-07 00:00:00+00:00,6.108316898345947,6.257299900054932,6.108316898345947,3.457953453063965,1070086,0.0,
1995-08-08 00:00:00+00:00,6.257299900054932,6.406282901763916,6.182807922363281,3.457953453063965,1603535,0.0,
1995-08-09 00:00:00+00:00,6.257299900054932,6.331791877746582,6.108316898345947,3.375622034072876,1522486,0.0,
1995-08-10 00:00:00+00:00,6.108316898345947,6.182807922363281,5.8848419189453125,3.293288230895996,1727207,0.0,
1995-08-11 00:00:00+00:00,5.959332942962647,6.108316898345947,5.810349941253662,3.2521235942840576,1148618,0.0,
1995-08-14 00:00:00+00:00,5.8848419189453125,5.959332942962647,5.810349941253662,3.2521235942840576,991218,0.0,
1995-08-15 00:00:00+00:00,5.8848419189453125,5.959332942962647,5.810349941253662,3.2521235942840576,1258194,0.0,
1995-08-16 00:00:00+00:00,5.8848419189453125,6.033824920654297,5.810349941253662,3.293288230895996,1688108,0.0,
1995-08-17 00:00:00+00:00,5.959332942962647,6.108316898345947,5.959332942962647,3.375622034072876,1783253,0.0,
1995-08-18 00:00:00+00:00,6.182807922363281,6.406282901763916,6.182807922363281,3.4991204738616943,1335216,0.0,
1995-08-21 00:00:00+00:00,6.331791877746582,6.480774879455566,6.108316898345947,3.375622034072876,1349815,0.0,
1995-08-22 00:00:00+00:00,6.331791877746582,6.704249858856201,6.331791877746582,3.6226189136505127,2717250,0.0,
1995-08-23 00:00:00+00:00,6.480774879455566,6.629757881164551,6.331791877746582,3.4991204738616943,1014040,0.0,
1995-08-24 00:00:00+00:00,6.331791877746582,6.406282901763916,6.257299900054932,3.457953453063965,822743,0.0,
1995-08-25 00:00:00+00:00,6.257299900054932,6.331791877746582,6.182807922363281,3.416789531707764,1359716,0.0,
