date,VALU_Open,VALU_High,VALU_Low,VALU_Close,VALU_Volume,VALU_Dividends,VALU_Stock Splits
1983-05-10 00:00:00+00:00,0.0,22.75,22.5,4.163181304931641,702800,0.0,
1983-05-11 00:00:00+00:00,0.0,24.25,24.0,4.440723896026611,331900,0.0,
1983-05-12 00:00:00+00:00,0.0,23.75,23.5,4.348207473754883,142300,0.0,
1983-05-13 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,86100,0.0,
1983-05-16 00:00:00+00:00,0.0,22.75,22.5,4.163181304931641,84600,0.0,
1983-05-17 00:00:00+00:00,0.0,23.25,22.75,4.209436893463135,48500,0.0,
1983-05-18 00:00:00+00:00,0.0,24.25,24.0,4.440723896026611,90300,0.0,
1983-05-19 00:00:00+00:00,0.0,25.0,24.5,4.533239841461182,62100,0.0,
1983-05-20 00:00:00+00:00,0.0,25.0,24.5,4.533239841461182,18100,0.0,
1983-05-23 00:00:00+00:00,0.0,24.75,24.25,4.4869818687438965,37000,0.0,
1983-05-24 00:00:00+00:00,0.0,24.75,24.5,4.533239841461182,39500,0.0,
1983-05-25 00:00:00+00:00,0.0,23.5,23.25,4.301952362060547,36800,0.0,
1983-05-26 00:00:00+00:00,0.0,24.0,23.5,4.348207473754883,12600,0.0,
1983-05-27 00:00:00+00:00,0.0,24.0,23.75,4.394471168518066,14800,0.0,
1983-05-31 00:00:00+00:00,0.0,23.75,23.5,4.348207473754883,27900,0.0,
1983-06-01 00:00:00+00:00,0.0,23.75,23.0,4.255695819854736,44400,0.0,
1983-06-02 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,33200,0.0,
1983-06-03 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,11300,0.0,
1983-06-06 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,25400,0.0,
1983-06-07 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,19700,0.0,
1983-06-08 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,12700,0.0,
1983-06-09 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,50400,0.0,
1983-06-10 00:00:00+00:00,0.0,23.25,23.0,4.255695819854736,12100,0.0,
1983-06-13 00:00:00+00:00,0.0,24.25,23.75,4.394471168518066,26100,0.0,
1983-06-14 00:00:00+00:00,0.0,26.0,25.5,4.718271255493164,27100,0.0,
1983-06-15 00:00:00+00:00,0.0,26.25,26.0,4.810786247253418,13800,0.0,
1983-06-16 00:00:00+00:00,0.0,27.25,27.0,4.9958176612854,44500,0.0,
1983-06-17 00:00:00+00:00,0.0,27.25,26.75,4.949559211730957,28300,0.0,
1983-06-20 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,36800,0.0,
1983-06-21 00:00:00+00:00,0.0,26.25,25.75,4.764530181884766,37900,0.0,
1983-06-22 00:00:00+00:00,0.0,26.0,25.75,4.764530181884766,18800,0.0,
1983-06-23 00:00:00+00:00,0.0,26.0,25.75,4.764530181884766,11300,0.0,
1983-06-24 00:00:00+00:00,0.0,26.25,25.75,4.764530181884766,4000,0.0,
1983-06-27 00:00:00+00:00,0.0,26.5,26.0,4.810786247253418,21600,0.0,
1983-06-28 00:00:00+00:00,0.0,26.0,25.5,4.718271255493164,15100,0.0,
1983-06-29 00:00:00+00:00,0.0,25.5,25.25,4.672013759613037,11500,0.0,
1983-06-30 00:00:00+00:00,0.0,25.5,25.25,4.672013759613037,6400,0.0,
1983-07-01 00:00:00+00:00,0.0,25.25,25.0,4.625755786895752,3400,0.0,
1983-07-05 00:00:00+00:00,0.0,24.25,24.0,4.440723896026611,4900,0.0,
1983-07-06 00:00:00+00:00,0.0,25.0,24.75,4.579498767852783,6500,0.0,
1983-07-07 00:00:00+00:00,0.0,25.0,24.5,4.533239841461182,6700,0.0,
1983-07-08 00:00:00+00:00,0.0,24.75,24.5,4.533239841461182,9300,0.0,
1983-07-11 00:00:00+00:00,0.0,24.75,24.5,4.533239841461182,4800,0.0,
1983-07-12 00:00:00+00:00,0.0,24.5,24.0,4.440723896026611,12600,0.0,
1983-07-13 00:00:00+00:00,0.0,24.0,23.75,4.394471168518066,12600,0.0,
1983-07-14 00:00:00+00:00,0.0,24.25,23.75,4.394471168518066,6300,0.0,
1983-07-15 00:00:00+00:00,0.0,24.25,23.75,4.394471168518066,2400,0.0,
1983-07-18 00:00:00+00:00,0.0,23.75,23.5,4.348207473754883,5200,0.0,
1983-07-19 00:00:00+00:00,0.0,23.75,23.5,4.348207473754883,3200,0.0,
1983-07-20 00:00:00+00:00,0.0,24.75,24.25,4.4869818687438965,5100,0.0,
1983-07-21 00:00:00+00:00,0.0,25.25,25.0,4.625755786895752,37100,0.0,
1983-07-22 00:00:00+00:00,0.0,25.25,25.0,4.625755786895752,69500,0.0,
1983-07-25 00:00:00+00:00,0.0,25.25,24.75,4.579498767852783,8700,0.0,
1983-07-26 00:00:00+00:00,0.0,26.0,25.25,4.672013759613037,54400,0.0,
1983-07-27 00:00:00+00:00,0.0,25.75,25.25,4.672013759613037,16300,0.0,
1983-07-28 00:00:00+00:00,25.25,25.25,25.25,4.672013759613037,0,0.0,
1983-07-29 00:00:00+00:00,0.0,25.75,25.25,4.672013759613037,46800,0.0,
1983-08-01 00:00:00+00:00,0.0,26.0,25.5,4.718271255493164,40700,0.0,
1983-08-02 00:00:00+00:00,0.0,26.0,25.5,4.718271255493164,8100,0.0,
1983-08-03 00:00:00+00:00,0.0,26.0,25.5,4.718271255493164,4800,0.0,
1983-08-04 00:00:00+00:00,0.0,26.25,25.75,4.764530181884766,16500,0.0,
1983-08-05 00:00:00+00:00,0.0,26.25,25.75,4.764530181884766,900,0.0,
1983-08-08 00:00:00+00:00,0.0,26.5,26.0,4.810786247253418,10200,0.0,
1983-08-09 00:00:00+00:00,0.0,26.75,26.0,4.810786247253418,15200,0.0,
1983-08-10 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,13200,0.0,
1983-08-11 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,9500,0.0,
1983-08-12 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,1000,0.0,
1983-08-15 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,8400,0.0,
1983-08-16 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,3500,0.0,
1983-08-17 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,6300,0.0,
1983-08-18 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,600,0.0,
1983-08-19 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,3400,0.0,
1983-08-22 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,4800,0.0,
1983-08-23 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,3600,0.0,
1983-08-24 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,9400,0.0,
1983-08-25 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,7200,0.0,
1983-08-26 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,10500,0.0,
1983-08-29 00:00:00+00:00,0.0,26.75,26.25,4.857045650482178,28000,0.0,
1983-08-30 00:00:00+00:00,0.0,26.75,26.5,4.903301239013672,1500,0.0,
1983-08-31 00:00:00+00:00,0.0,27.25,27.0,4.9958176612854,13200,0.0,
1983-09-01 00:00:00+00:00,0.0,27.5,27.25,5.042072772979736,1700,0.0,
1983-09-02 00:00:00+00:00,0.0,28.5,28.0,5.180850028991699,5100,0.0,
1983-09-06 00:00:00+00:00,0.0,29.25,29.0,5.365876197814941,28500,0.0,
1983-09-07 00:00:00+00:00,0.0,29.5,29.25,5.412135601043701,5500,0.0,
1983-09-08 00:00:00+00:00,0.0,30.5,30.0,5.550905704498291,8700,0.0,
1983-09-09 00:00:00+00:00,0.0,32.25,31.75,5.874709129333496,10200,0.0,
1983-09-12 00:00:00+00:00,0.0,32.0,31.5,5.828454494476318,22200,0.0,
1983-09-13 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,21100,0.0,
1983-09-14 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,20100,0.0,
1983-09-15 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,8600,0.0,
1983-09-16 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,16700,0.0,
1983-09-19 00:00:00+00:00,0.0,33.75,33.5,6.198514938354492,45100,0.0,
1983-09-20 00:00:00+00:00,0.0,34.0,33.5,6.198514938354492,26600,0.0,
1983-09-21 00:00:00+00:00,0.0,34.0,33.75,6.244772911071777,9700,0.0,
1983-09-22 00:00:00+00:00,0.0,33.5,33.0,6.10599946975708,6700,0.0,
1983-09-23 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,32900,0.0,
1983-09-26 00:00:00+00:00,0.0,32.25,32.0,5.920967102050781,5100,0.0,
1983-09-27 00:00:00+00:00,0.0,31.0,30.5,5.64342212677002,10600,0.0,
1983-09-28 00:00:00+00:00,0.0,31.0,30.5,5.64342212677002,10500,0.0,
1983-09-29 00:00:00+00:00,0.0,30.75,30.5,5.64342212677002,1300,0.0,
1983-09-30 00:00:00+00:00,0.0,30.75,30.5,5.64342212677002,11400,0.0,
1983-10-03 00:00:00+00:00,0.0,30.75,30.5,5.64342212677002,20500,0.0,
1983-10-04 00:00:00+00:00,0.0,31.0,30.5,5.64342212677002,6300,0.0,
1983-10-05 00:00:00+00:00,0.0,31.0,30.5,5.64342212677002,11100,0.0,
1983-10-06 00:00:00+00:00,0.0,31.0,30.75,5.689682483673096,8700,0.0,
1983-10-07 00:00:00+00:00,0.0,31.25,31.0,5.735936164855957,2400,0.0,
1983-10-10 00:00:00+00:00,0.0,31.5,31.0,5.735936164855957,600,0.0,
1983-10-11 00:00:00+00:00,0.0,31.5,31.0,5.735936164855957,1700,0.0,
1983-10-12 00:00:00+00:00,0.0,31.5,31.0,5.735936164855957,2900,0.0,
1983-10-13 00:00:00+00:00,0.0,31.25,31.0,5.735936164855957,800,0.0,
1983-10-14 00:00:00+00:00,0.0,31.5,31.25,5.782196044921875,10000,0.0,
1983-10-17 00:00:00+00:00,0.0,31.75,31.25,5.782196044921875,2200,0.0,
1983-10-18 00:00:00+00:00,0.0,31.75,31.25,5.782196044921875,500,0.0,
1983-10-19 00:00:00+00:00,0.0,31.5,31.0,5.735936164855957,5100,0.0,
1983-10-20 00:00:00+00:00,0.0,31.75,31.25,5.782196044921875,8300,0.0,
1983-10-21 00:00:00+00:00,0.0,31.75,31.25,5.782196044921875,1600,0.0,
1983-10-24 00:00:00+00:00,0.0,31.5,31.0,5.735936164855957,17600,0.0,
1983-10-25 00:00:00+00:00,0.0,31.0,30.75,5.689682483673096,7700,0.0,
1983-10-26 00:00:00+00:00,0.0,29.5,29.25,5.412135601043701,13800,0.0,
1983-10-27 00:00:00+00:00,0.0,29.25,29.0,5.365876197814941,5400,0.0,
1983-10-28 00:00:00+00:00,0.0,29.75,29.5,5.458393573760986,7000,0.0,
1983-10-31 00:00:00+00:00,0.0,29.75,29.25,5.412135601043701,1400,0.0,
1983-11-01 00:00:00+00:00,0.0,29.5,29.0,5.365876197814941,1500,0.0,
1983-11-02 00:00:00+00:00,0.0,29.5,29.0,5.365876197814941,3400,0.0,
1983-11-03 00:00:00+00:00,0.0,29.5,29.0,5.365876197814941,4500,0.0,
1983-11-04 00:00:00+00:00,0.0,29.5,29.0,5.365876197814941,200,0.0,
1983-11-07 00:00:00+00:00,0.0,29.25,29.0,5.365876197814941,300,0.0,
1983-11-08 00:00:00+00:00,0.0,29.5,29.25,5.412135601043701,1700,0.0,
1983-11-09 00:00:00+00:00,0.0,29.5,29.25,5.412135601043701,1600,0.0,
1983-11-10 00:00:00+00:00,0.0,29.75,29.5,5.458393573760986,300,0.0,
1983-11-11 00:00:00+00:00,0.0,29.75,29.5,5.458393573760986,400,0.0,
1983-11-14 00:00:00+00:00,0.0,30.0,29.75,5.504649639129639,3900,0.0,
1983-11-15 00:00:00+00:00,0.0,30.5,30.25,5.597164630889893,6800,0.0,
1983-11-16 00:00:00+00:00,0.0,30.75,30.25,5.597164630889893,1200,0.0,
1983-11-17 00:00:00+00:00,0.0,30.75,30.5,5.64342212677002,17700,0.0,
1983-11-18 00:00:00+00:00,0.0,32.25,31.75,5.874709129333496,9500,0.0,
1983-11-21 00:00:00+00:00,0.0,34.5,34.0,6.291028022766113,10600,0.0,
1983-11-22 00:00:00+00:00,0.0,36.25,36.0,6.661089897155762,26800,0.0,
1983-11-23 00:00:00+00:00,0.0,35.75,35.25,6.522318363189697,5700,0.0,
1983-11-25 00:00:00+00:00,0.0,35.5,35.0,6.476057529449463,4300,0.0,
1983-11-28 00:00:00+00:00,0.0,35.25,35.0,6.476057529449463,4400,0.0,
1983-11-29 00:00:00+00:00,0.0,34.75,34.5,6.383542060852051,6400,0.0,
1983-11-30 00:00:00+00:00,0.0,35.0,34.75,6.4298014640808105,1000,0.0,
1983-12-01 00:00:00+00:00,0.0,35.0,34.5,6.383542060852051,3400,0.0,
1983-12-02 00:00:00+00:00,0.0,34.75,34.25,6.337286472320557,4600,0.0,
1983-12-05 00:00:00+00:00,0.0,34.75,34.25,6.337286472320557,1000,0.0,
1983-12-06 00:00:00+00:00,0.0,34.75,34.25,6.337286472320557,300,0.0,
1983-12-07 00:00:00+00:00,0.0,34.75,34.25,6.337286472320557,300,0.0,
1983-12-08 00:00:00+00:00,0.0,34.5,34.0,6.291028022766113,1700,0.0,
1983-12-09 00:00:00+00:00,0.0,34.5,34.0,6.291028022766113,1100,0.0,
1983-12-12 00:00:00+00:00,0.0,34.25,34.0,6.291028022766113,1100,0.0,
1983-12-13 00:00:00+00:00,0.0,34.25,34.0,6.291028022766113,100,0.0,
1983-12-14 00:00:00+00:00,0.0,34.0,33.75,6.244772911071777,5300,0.0,
1983-12-15 00:00:00+00:00,0.0,34.0,33.75,6.244772911071777,2900,0.0,
1983-12-16 00:00:00+00:00,0.0,34.25,33.75,6.244772911071777,3400,0.0,
1983-12-19 00:00:00+00:00,0.0,34.75,34.5,6.383542060852051,5000,0.0,
1983-12-20 00:00:00+00:00,0.0,34.25,33.75,6.244772911071777,4800,0.0,
1983-12-21 00:00:00+00:00,0.0,33.75,33.5,6.198514938354492,10600,0.0,
1983-12-22 00:00:00+00:00,0.0,33.75,33.5,6.198514938354492,4100,0.0,
1983-12-23 00:00:00+00:00,0.0,33.75,33.5,6.198514938354492,6000,0.0,
1983-12-27 00:00:00+00:00,0.0,33.75,33.5,6.198514938354492,3500,0.0,
1983-12-28 00:00:00+00:00,0.0,34.0,33.75,6.244772911071777,1400,0.0,
