date,HROW_Open,HROW_High,HROW_Low,HROW_Close,HROW_Volume,HROW_Dividends,HROW_Stock Splits
2008-01-11 00:00:00+00:00,104.0,104.0,100.4000015258789,103.1999969482422,520,,
2008-01-14 00:00:00+00:00,104.0,105.5999984741211,100.0,105.5999984741211,1455,,
2008-01-15 00:00:00+00:00,105.5999984741211,105.5999984741211,100.0,100.0,313,,
2008-01-16 00:00:00+00:00,96.4000015258789,96.4000015258789,88.0,96.0,143,,
2008-01-17 00:00:00+00:00,88.0,92.0,88.0,92.0,58,,
2008-01-18 00:00:00+00:00,92.0,92.0,88.0,90.0,173,,
2008-01-22 00:00:00+00:00,90.0,90.0,84.0,86.4000015258789,170,,
2008-01-23 00:00:00+00:00,84.0,84.0,50.0,81.5999984741211,355,,
2008-01-24 00:00:00+00:00,78.0,82.0,70.4000015258789,82.0,145,,
2008-01-25 00:00:00+00:00,66.80000305175781,80.0,66.4000015258789,66.4000015258789,150,,
2008-01-28 00:00:00+00:00,66.0,78.0,66.0,78.0,340,,
2008-01-29 00:00:00+00:00,76.0,76.0,67.19999694824219,67.19999694824219,63,,
2008-01-30 00:00:00+00:00,66.4000015258789,68.0,66.0,68.0,100,,
2008-01-31 00:00:00+00:00,60.400001525878906,64.0,60.0,64.0,115,,
2008-02-01 00:00:00+00:00,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,20,,
2008-02-04 00:00:00+00:00,60.0,60.0,58.400001525878906,58.400001525878906,73,,
2008-02-05 00:00:00+00:00,57.59999847412109,64.0,57.59999847412109,64.0,25,,
2008-02-06 00:00:00+00:00,58.0,60.0,58.0,58.0,50,,
2008-02-07 00:00:00+00:00,58.0,58.0,58.0,58.0,65,,
2008-02-08 00:00:00+00:00,56.79999923706055,58.0,56.79999923706055,58.0,50,,
2008-02-11 00:00:00+00:00,58.400001525878906,58.400001525878906,58.0,58.0,100,,
2008-02-12 00:00:00+00:00,62.0,66.0,58.0,58.0,130,,
2008-02-13 00:00:00+00:00,58.0,58.0,58.0,58.0,0,,
2008-02-14 00:00:00+00:00,58.0,58.0,46.0,54.0,145,,
2008-02-15 00:00:00+00:00,52.0,52.0,46.0,48.0,155,,
2008-02-19 00:00:00+00:00,48.0,56.0,46.0,50.79999923706055,370,,
2008-02-20 00:00:00+00:00,48.400001525878906,54.0,48.400001525878906,54.0,100,,
2008-02-21 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-02-22 00:00:00+00:00,46.0,46.0,46.0,46.0,25,,
2008-02-25 00:00:00+00:00,46.0,46.0,46.0,46.0,0,,
2008-02-26 00:00:00+00:00,60.0,60.0,52.0,52.0,18,,
2008-02-27 00:00:00+00:00,48.0,48.0,48.0,48.0,13,,
2008-02-28 00:00:00+00:00,64.0,64.80000305175781,60.0,60.0,70,,
2008-02-29 00:00:00+00:00,60.0,74.0,60.0,74.0,815,,
2008-03-03 00:00:00+00:00,74.0,74.0,74.0,74.0,63,,
2008-03-04 00:00:00+00:00,74.0,74.0,66.0,66.0,63,,
2008-03-05 00:00:00+00:00,64.0,64.0,64.0,64.0,13,,
2008-03-06 00:00:00+00:00,61.59999847412109,61.59999847412109,61.59999847412109,61.59999847412109,13,,
2008-03-07 00:00:00+00:00,61.59999847412109,61.59999847412109,61.59999847412109,61.59999847412109,0,,
2008-03-10 00:00:00+00:00,74.0,74.0,74.0,74.0,10,,
2008-03-11 00:00:00+00:00,74.0,74.0,74.0,74.0,0,,
2008-03-12 00:00:00+00:00,74.0,74.0,74.0,74.0,0,,
2008-03-13 00:00:00+00:00,64.4000015258789,64.4000015258789,54.400001525878906,54.400001525878906,190,,
2008-03-14 00:00:00+00:00,72.0,72.0,54.0,54.0,25,,
2008-03-17 00:00:00+00:00,52.0,54.0,51.20000076293945,51.20000076293945,48,,
2008-03-18 00:00:00+00:00,50.0,50.0,50.0,50.0,8,,
2008-03-19 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2008-03-20 00:00:00+00:00,50.0,50.0,46.0,50.0,73,,
2008-03-24 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2008-03-25 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2008-03-26 00:00:00+00:00,48.0,48.0,48.0,48.0,3,,
2008-03-27 00:00:00+00:00,50.0,50.0,50.0,50.0,13,,
2008-03-28 00:00:00+00:00,54.0,59.59999847412109,42.0,59.59999847412109,638,,
2008-03-31 00:00:00+00:00,70.0,70.0,52.0,70.0,265,,
2008-04-01 00:00:00+00:00,58.0,60.0,54.0,58.400001525878906,350,,
2008-04-02 00:00:00+00:00,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,0,,
2008-04-03 00:00:00+00:00,58.400001525878906,58.400001525878906,58.400001525878906,58.400001525878906,0,,
2008-04-04 00:00:00+00:00,50.0,50.0,44.0,44.0,400,,
2008-04-07 00:00:00+00:00,60.0,68.0,58.0,68.0,1283,,
2008-04-08 00:00:00+00:00,56.0,56.0,50.400001525878906,50.400001525878906,50,,
2008-04-09 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,50.400001525878906,0,,
2008-04-10 00:00:00+00:00,50.400001525878906,51.59999847412109,50.400001525878906,51.59999847412109,25,,
2008-04-11 00:00:00+00:00,55.59999847412109,56.0,55.59999847412109,56.0,58,,
2008-04-14 00:00:00+00:00,50.0,50.0,50.0,50.0,13,,
2008-04-15 00:00:00+00:00,48.0,49.20000076293945,48.0,49.20000076293945,25,,
2008-04-16 00:00:00+00:00,48.0,49.20000076293945,48.0,49.20000076293945,163,,
2008-04-17 00:00:00+00:00,49.20000076293945,49.20000076293945,49.20000076293945,49.20000076293945,0,,
2008-04-18 00:00:00+00:00,49.20000076293945,49.20000076293945,49.20000076293945,49.20000076293945,0,,
2008-04-21 00:00:00+00:00,49.20000076293945,49.20000076293945,49.20000076293945,49.20000076293945,0,,
2008-04-22 00:00:00+00:00,49.20000076293945,49.20000076293945,49.20000076293945,49.20000076293945,0,,
2008-04-23 00:00:00+00:00,46.0,46.0,46.0,46.0,250,,
2008-04-24 00:00:00+00:00,44.400001525878906,44.400001525878906,44.0,44.0,50,,
2008-04-25 00:00:00+00:00,46.79999923706055,48.0,46.79999923706055,48.0,100,,
2008-04-28 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-04-29 00:00:00+00:00,47.20000076293945,54.0,47.20000076293945,52.0,585,,
2008-04-30 00:00:00+00:00,55.59999847412109,56.0,55.59999847412109,56.0,100,,
2008-05-01 00:00:00+00:00,54.0,54.0,52.79999923706055,52.79999923706055,50,,
2008-05-02 00:00:00+00:00,56.0,62.0,52.0,53.20000076293945,3510,,
2008-05-05 00:00:00+00:00,58.0,58.0,54.0,54.0,2235,,
2008-05-06 00:00:00+00:00,54.0,60.0,53.59999847412109,58.79999923706055,593,,
2008-05-07 00:00:00+00:00,60.0,62.0,58.0,58.0,1143,,
2008-05-08 00:00:00+00:00,62.0,62.0,56.0,56.0,330,,
2008-05-09 00:00:00+00:00,56.0,56.0,56.0,56.0,0,,
2008-05-12 00:00:00+00:00,62.0,62.0,56.0,56.0,395,,
2008-05-13 00:00:00+00:00,56.0,56.0,56.0,56.0,375,,
2008-05-14 00:00:00+00:00,56.0,62.0,54.0,60.0,715,,
2008-05-15 00:00:00+00:00,62.0,65.5999984741211,60.0,65.5999984741211,1100,,
2008-05-16 00:00:00+00:00,66.0,74.0,66.0,70.0,703,,
2008-05-19 00:00:00+00:00,76.80000305175781,79.19999694824219,75.19999694824219,76.0,2593,,
2008-05-20 00:00:00+00:00,74.0,74.0,56.0,62.79999923706055,435,,
2008-05-21 00:00:00+00:00,60.0,60.0,56.79999923706055,60.0,1358,,
2008-05-22 00:00:00+00:00,59.20000076293945,62.0,59.20000076293945,62.0,195,,
2008-05-23 00:00:00+00:00,62.0,62.0,62.0,62.0,13,,
2008-05-27 00:00:00+00:00,64.0,64.0,64.0,64.0,40,,
2008-05-28 00:00:00+00:00,64.0,64.0,64.0,64.0,75,,
2008-05-29 00:00:00+00:00,64.0,68.0,64.0,68.0,368,,
2008-05-30 00:00:00+00:00,68.0,68.0,66.0,66.0,180,,
2008-06-02 00:00:00+00:00,66.0,68.0,58.0,64.0,423,,
2008-06-03 00:00:00+00:00,63.59999847412109,66.0,63.59999847412109,66.0,175,,
2008-06-04 00:00:00+00:00,68.0,78.4000015258789,68.0,72.0,420,,
2008-06-05 00:00:00+00:00,70.0,70.0,68.0,68.0,50,,
2008-06-06 00:00:00+00:00,68.0,68.0,68.0,68.0,0,,
2008-06-09 00:00:00+00:00,66.0,66.0,62.0,62.0,120,,
2008-06-10 00:00:00+00:00,66.0,66.0,65.5999984741211,65.5999984741211,990,,
2008-06-11 00:00:00+00:00,64.0,64.0,62.0,63.59999847412109,260,,
2008-06-12 00:00:00+00:00,64.0,64.0,63.59999847412109,63.59999847412109,788,,
2008-06-13 00:00:00+00:00,62.0,62.0,61.59999847412109,61.59999847412109,325,,
2008-06-16 00:00:00+00:00,62.0,62.0,62.0,62.0,10,,
2008-06-17 00:00:00+00:00,60.79999923706055,64.80000305175781,60.400001525878906,64.80000305175781,3135,,
2008-06-18 00:00:00+00:00,60.79999923706055,60.79999923706055,60.79999923706055,60.79999923706055,3,,
2008-06-19 00:00:00+00:00,64.0,64.80000305175781,64.0,64.80000305175781,193,,
2008-06-20 00:00:00+00:00,64.80000305175781,64.80000305175781,64.80000305175781,64.80000305175781,0,,
2008-06-23 00:00:00+00:00,60.79999923706055,60.79999923706055,60.0,60.0,98,,
2008-06-24 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-06-25 00:00:00+00:00,60.79999923706055,60.79999923706055,60.0,60.0,50,,
2008-06-26 00:00:00+00:00,59.20000076293945,60.0,59.20000076293945,60.0,100,,
2008-06-27 00:00:00+00:00,69.19999694824219,70.0,69.19999694824219,70.0,155,,
2008-06-30 00:00:00+00:00,70.0,74.0,70.0,74.0,113,,
2008-07-01 00:00:00+00:00,68.0,68.0,62.0,62.0,63,,
2008-07-02 00:00:00+00:00,62.0,68.0,62.0,68.0,288,,
2008-07-03 00:00:00+00:00,64.0,64.0,64.0,64.0,13,,
2008-07-07 00:00:00+00:00,64.0,70.0,63.20000076293945,64.0,285,,
2008-07-08 00:00:00+00:00,64.0,64.0,64.0,64.0,70,,
2008-07-09 00:00:00+00:00,68.0,68.0,68.0,68.0,155,,
2008-07-10 00:00:00+00:00,68.0,68.0,68.0,68.0,0,,
2008-07-11 00:00:00+00:00,68.0,68.0,68.0,68.0,0,,
2008-07-14 00:00:00+00:00,68.0,68.0,68.0,68.0,0,,
2008-07-15 00:00:00+00:00,68.0,68.0,68.0,68.0,0,,
2008-07-16 00:00:00+00:00,62.79999923706055,62.79999923706055,60.0,60.0,275,,
2008-07-17 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-18 00:00:00+00:00,60.0,60.0,60.0,60.0,13,,
2008-07-21 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-22 00:00:00+00:00,60.0,60.0,60.0,60.0,250,,
2008-07-23 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-24 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-25 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-28 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-29 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-07-30 00:00:00+00:00,62.0,68.0,62.0,68.0,50,,
2008-07-31 00:00:00+00:00,68.0,70.0,68.0,70.0,740,,
2008-08-01 00:00:00+00:00,66.0,66.0,66.0,66.0,13,,
2008-08-04 00:00:00+00:00,66.0,66.0,66.0,66.0,0,,
2008-08-05 00:00:00+00:00,66.0,66.0,66.0,66.0,0,,
2008-08-06 00:00:00+00:00,64.0,64.0,64.0,64.0,10,,
2008-08-07 00:00:00+00:00,65.5999984741211,65.5999984741211,65.19999694824219,65.19999694824219,50,,
2008-08-08 00:00:00+00:00,65.5999984741211,65.5999984741211,64.0,64.0,38,,
2008-08-11 00:00:00+00:00,66.0,66.0,66.0,66.0,13,,
2008-08-12 00:00:00+00:00,66.0,66.0,64.0,64.0,108,,
2008-08-13 00:00:00+00:00,60.0,60.0,60.0,60.0,70,,
2008-08-14 00:00:00+00:00,60.0,60.0,60.0,60.0,5,,
2008-08-15 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-08-18 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-08-19 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-08-20 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-08-21 00:00:00+00:00,64.0,64.0,64.0,64.0,50,,
2008-08-22 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-08-25 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-08-26 00:00:00+00:00,64.0,64.0,64.0,64.0,0,,
2008-08-27 00:00:00+00:00,66.0,66.0,66.0,66.0,3,,
2008-08-28 00:00:00+00:00,66.0,66.0,66.0,66.0,0,,
2008-08-29 00:00:00+00:00,64.0,64.0,64.0,64.0,100,,
2008-09-02 00:00:00+00:00,60.0,60.0,60.0,60.0,475,,
2008-09-03 00:00:00+00:00,60.0,60.0,60.0,60.0,0,,
2008-09-04 00:00:00+00:00,66.0,66.0,58.0,58.0,5,,
2008-09-05 00:00:00+00:00,58.0,58.0,58.0,58.0,0,,
2008-09-08 00:00:00+00:00,58.0,58.0,58.0,58.0,35,,
2008-09-09 00:00:00+00:00,58.0,58.0,58.0,58.0,10,,
2008-09-10 00:00:00+00:00,56.0,56.79999923706055,54.0,54.0,550,,
2008-09-11 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-09-12 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-09-15 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-09-16 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-09-17 00:00:00+00:00,54.0,54.0,54.0,54.0,0,,
2008-09-18 00:00:00+00:00,52.0,52.0,52.0,52.0,10,,
2008-09-19 00:00:00+00:00,52.0,52.0,52.0,52.0,0,,
2008-09-22 00:00:00+00:00,52.0,52.0,52.0,52.0,0,,
2008-09-23 00:00:00+00:00,52.400001525878906,52.400001525878906,50.0,50.0,1285,,
2008-09-24 00:00:00+00:00,48.0,48.0,48.0,48.0,13,,
2008-09-25 00:00:00+00:00,48.0,48.0,40.0,48.0,543,,
2008-09-26 00:00:00+00:00,56.0,56.0,56.0,56.0,13,,
2008-09-29 00:00:00+00:00,56.0,56.0,56.0,56.0,13,,
2008-09-30 00:00:00+00:00,56.0,56.0,56.0,56.0,0,,
2008-10-01 00:00:00+00:00,48.0,51.59999847412109,40.400001525878906,51.59999847412109,153,,
2008-10-02 00:00:00+00:00,51.59999847412109,55.59999847412109,51.59999847412109,55.59999847412109,18,,
2008-10-03 00:00:00+00:00,55.59999847412109,55.59999847412109,55.59999847412109,55.59999847412109,0,,
2008-10-06 00:00:00+00:00,55.59999847412109,55.59999847412109,55.59999847412109,55.59999847412109,0,,
2008-10-07 00:00:00+00:00,55.59999847412109,55.59999847412109,55.59999847412109,55.59999847412109,0,,
2008-10-08 00:00:00+00:00,55.59999847412109,55.59999847412109,55.59999847412109,55.59999847412109,0,,
2008-10-09 00:00:00+00:00,44.0,54.0,28.0,54.0,113,,
2008-10-10 00:00:00+00:00,50.0,50.0,50.0,50.0,25,,
2008-10-13 00:00:00+00:00,50.0,50.0,50.0,50.0,0,,
2008-10-14 00:00:00+00:00,54.0,54.79999923706055,48.0,48.0,75,,
2008-10-15 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-16 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-17 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-20 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-21 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-22 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-23 00:00:00+00:00,48.0,48.0,48.0,48.0,0,,
2008-10-24 00:00:00+00:00,24.0,48.0,24.0,48.0,40,,
2008-10-27 00:00:00+00:00,40.400001525878906,50.0,40.400001525878906,50.0,193,,
2008-10-28 00:00:00+00:00,40.400001525878906,50.0,40.400001525878906,49.59999847412109,40,,
2008-10-29 00:00:00+00:00,28.0,49.59999847412109,28.0,49.59999847412109,63,,
2008-10-30 00:00:00+00:00,44.0,49.59999847412109,44.0,49.59999847412109,128,,
2008-10-31 00:00:00+00:00,49.59999847412109,49.59999847412109,49.59999847412109,49.59999847412109,13,,
2008-11-03 00:00:00+00:00,49.59999847412109,49.59999847412109,49.59999847412109,49.59999847412109,0,,
2008-11-04 00:00:00+00:00,49.59999847412109,49.59999847412109,49.59999847412109,49.59999847412109,0,,
2008-11-05 00:00:00+00:00,44.0,44.0,44.0,44.0,25,,
2008-11-06 00:00:00+00:00,44.0,44.0,44.0,44.0,0,,
2008-11-07 00:00:00+00:00,40.0,40.0,40.0,40.0,13,,
2008-11-10 00:00:00+00:00,28.0,28.0,28.0,28.0,318,,
2008-11-11 00:00:00+00:00,37.59999847412109,37.59999847412109,37.59999847412109,37.59999847412109,3,,
2008-11-12 00:00:00+00:00,28.0,36.0,28.0,36.0,175,,
2008-11-13 00:00:00+00:00,36.0,36.0,36.0,36.0,0,,
2008-11-14 00:00:00+00:00,32.0,32.0,32.0,32.0,75,,
2008-11-17 00:00:00+00:00,32.0,32.0,32.0,32.0,8,,
2008-11-18 00:00:00+00:00,32.0,32.0,32.0,32.0,0,,
2008-11-19 00:00:00+00:00,28.0,28.0,28.0,28.0,200,,
2008-11-20 00:00:00+00:00,28.0,28.0,28.0,28.0,13,,
2008-11-21 00:00:00+00:00,28.0,28.0,28.0,28.0,13,,
2008-11-24 00:00:00+00:00,30.0,30.0,30.0,30.0,313,,
2008-11-25 00:00:00+00:00,32.0,32.0,32.0,32.0,170,,
2008-11-26 00:00:00+00:00,32.0,32.0,32.0,32.0,0,,
2008-11-28 00:00:00+00:00,32.0,32.0,32.0,32.0,0,,
2008-12-01 00:00:00+00:00,32.0,32.0,32.0,32.0,8,,
2008-12-02 00:00:00+00:00,32.0,32.0,32.0,32.0,0,,
2008-12-03 00:00:00+00:00,32.0,32.0,32.0,32.0,150,,
2008-12-04 00:00:00+00:00,22.0,22.0,22.0,22.0,50,,
2008-12-05 00:00:00+00:00,32.0,32.0,32.0,32.0,13,,
2008-12-08 00:00:00+00:00,32.0,40.0,32.0,40.0,78,,
2008-12-09 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2008-12-10 00:00:00+00:00,40.0,40.0,40.0,40.0,40,,
2008-12-11 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2008-12-12 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2008-12-15 00:00:00+00:00,22.399999618530277,40.0,22.399999618530277,40.0,28,,
2008-12-16 00:00:00+00:00,22.0,40.0,22.0,39.59999847412109,118,,
2008-12-17 00:00:00+00:00,40.0,40.0,40.0,40.0,120,,
2008-12-18 00:00:00+00:00,22.0,22.0,22.0,22.0,175,,
2008-12-19 00:00:00+00:00,39.59999847412109,39.59999847412109,39.59999847412109,39.59999847412109,50,,
2008-12-22 00:00:00+00:00,24.0,40.0,24.0,40.0,278,,
2008-12-23 00:00:00+00:00,24.0,40.0,24.0,40.0,158,,
2008-12-24 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2008-12-26 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2008-12-29 00:00:00+00:00,26.0,40.0,26.0,40.0,18,,
2008-12-30 00:00:00+00:00,24.0,40.0,24.0,40.0,138,,
2008-12-31 00:00:00+00:00,24.0,40.0,24.0,40.0,168,,
2009-01-02 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-05 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-06 00:00:00+00:00,40.0,40.0,40.0,40.0,125,,
2009-01-07 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-08 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-09 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-12 00:00:00+00:00,28.0,28.399999618530277,28.0,28.0,740,,
2009-01-13 00:00:00+00:00,24.0,40.0,24.0,40.0,113,,
2009-01-14 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-15 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-16 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-20 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-21 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-22 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-23 00:00:00+00:00,39.59999847412109,40.0,39.59999847412109,40.0,78,,
2009-01-26 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-27 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-28 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-29 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-01-30 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-02 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-03 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-04 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-05 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-06 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
2009-02-09 00:00:00+00:00,40.0,40.0,40.0,40.0,0,,
