date,PWR_Open,PWR_High,PWR_Low,PWR_Close,PWR_Volume,PWR_Dividends,PWR_Stock Splits
1998-02-12 00:00:00+00:00,7.3333330154418945,7.8333330154418945,7.3333330154418945,7.369671821594238,3903750,0.0,
1998-02-13 00:00:00+00:00,7.5833330154418945,7.6666669845581055,7.4166669845581055,7.369671821594238,504000,0.0,
1998-02-17 00:00:00+00:00,7.75,7.9166669845581055,7.75,7.697213172912598,132600,0.0,
1998-02-18 00:00:00+00:00,7.9166669845581055,8.333333015441895,7.875,8.188523292541504,140700,0.0,
1998-02-19 00:00:00+00:00,8.416666984558105,8.666666984558105,8.166666984558105,8.02475357055664,235050,0.0,
1998-02-20 00:00:00+00:00,8.083333015441895,8.166666984558105,7.5833330154418945,7.656270980834961,204750,0.0,
1998-02-23 00:00:00+00:00,7.8333330154418945,7.9166669845581055,7.625,7.779098987579346,60600,0.0,
1998-02-24 00:00:00+00:00,7.875,7.9166669845581055,7.5416669845581055,7.533443927764893,261300,0.0,
1998-02-25 00:00:00+00:00,7.75,7.75,7.5,7.533443927764893,129000,0.0,
1998-02-26 00:00:00+00:00,7.5833330154418945,8.083333015441895,7.5833330154418945,7.820041179656982,87000,0.0,
1998-02-27 00:00:00+00:00,7.9583330154418945,8.0,7.8333330154418945,7.820041179656982,29100,0.0,
1998-03-02 00:00:00+00:00,7.9166669845581055,8.0,7.9166669845581055,7.820041179656982,151050,0.0,
1998-03-03 00:00:00+00:00,8.0,8.333333015441895,7.9166669845581055,8.188523292541504,71850,0.0,
1998-03-04 00:00:00+00:00,8.25,8.333333015441895,7.9166669845581055,8.02475357055664,31050,0.0,
1998-03-05 00:00:00+00:00,8.083333015441895,8.083333015441895,7.8333330154418945,7.901927947998047,51600,0.0,
1998-03-06 00:00:00+00:00,8.041666984558105,8.083333015441895,7.9166669845581055,7.942867279052734,15000,0.0,
1998-03-09 00:00:00+00:00,8.083333015441895,8.25,7.9166669845581055,7.779098987579346,30600,0.0,
1998-03-10 00:00:00+00:00,7.9166669845581055,8.083333015441895,7.6666669845581055,7.779098987579346,208050,0.0,
1998-03-11 00:00:00+00:00,7.9166669845581055,8.25,7.9166669845581055,7.820041179656982,77400,0.0,
1998-03-12 00:00:00+00:00,8.0,8.333333015441895,7.9166669845581055,8.147582054138184,100950,0.0,
1998-03-13 00:00:00+00:00,8.416666984558105,8.833333015441895,8.416666984558105,8.516066551208496,163950,0.0,
1998-03-16 00:00:00+00:00,8.666666984558105,8.666666984558105,8.416666984558105,8.352296829223633,191700,0.0,
1998-03-17 00:00:00+00:00,8.416666984558105,8.416666984558105,8.166666984558105,8.02475357055664,31950,0.0,
1998-03-18 00:00:00+00:00,8.166666984558105,8.416666984558105,8.166666984558105,8.10663890838623,26250,0.0,
1998-03-19 00:00:00+00:00,8.416666984558105,8.416666984558105,8.25,8.27041244506836,112200,0.0,
1998-03-20 00:00:00+00:00,8.333333015441895,8.666666984558105,8.333333015441895,8.47512149810791,29100,0.0,
1998-03-23 00:00:00+00:00,9.166666984558104,10.166666984558104,9.0,9.826229095458984,497850,0.0,
1998-03-24 00:00:00+00:00,10.166666984558104,10.333333015441896,9.583333015441896,9.498689651489258,100050,0.0,
1998-03-25 00:00:00+00:00,9.75,10.583333015441896,9.666666984558104,10.399426460266112,198750,0.0,
1998-03-26 00:00:00+00:00,10.666666984558104,10.666666984558104,10.166666984558104,10.481311798095703,104850,0.0,
1998-03-27 00:00:00+00:00,10.708333015441896,10.791666984558104,10.333333015441896,10.481311798095703,72600,0.0,
1998-03-30 00:00:00+00:00,10.5,10.625,10.416666984558104,10.358485221862791,62700,0.0,
1998-03-31 00:00:00+00:00,10.625,11.166666984558104,10.625,10.972622871398926,124200,0.0,
1998-04-01 00:00:00+00:00,11.083333015441896,11.333333015441896,11.083333015441896,11.136392593383787,226350,0.0,
1998-04-02 00:00:00+00:00,11.5,11.75,11.333333015441896,11.382050514221191,54900,0.0,
1998-04-03 00:00:00+00:00,11.666666984558104,11.75,11.333333015441896,11.341107368469238,58950,0.0,
1998-04-06 00:00:00+00:00,11.666666984558104,11.833333015441896,11.25,11.095451354980469,30300,0.0,
1998-04-07 00:00:00+00:00,11.125,11.166666984558104,10.75,10.56319808959961,35250,0.0,
1998-04-08 00:00:00+00:00,10.666666984558104,11.166666984558104,10.416666984558104,10.972622871398926,27750,0.0,
1998-04-09 00:00:00+00:00,11.083333015441896,11.125,10.958333015441896,10.80885410308838,20250,0.0,
1998-04-13 00:00:00+00:00,10.916666984558104,10.916666984558104,10.833333015441896,10.726966857910156,7050,0.0,
1998-04-14 00:00:00+00:00,10.916666984558104,11.083333015441896,10.833333015441896,10.890739440917969,13800,0.0,
1998-04-15 00:00:00+00:00,11.166666984558104,11.25,11.125,10.931678771972656,27750,0.0,
1998-04-16 00:00:00+00:00,11.166666984558104,11.166666984558104,11.0,10.80885410308838,21900,0.0,
1998-04-17 00:00:00+00:00,10.916666984558104,11.083333015441896,10.916666984558104,10.767911911010742,27000,0.0,
1998-04-20 00:00:00+00:00,10.875,11.25,10.875,11.054511070251465,45750,0.0,
1998-04-21 00:00:00+00:00,11.333333015441896,11.333333015441896,11.166666984558104,11.054511070251465,124500,0.0,
1998-04-22 00:00:00+00:00,11.25,11.291666984558104,11.0,10.80885410308838,15150,0.0,
1998-04-23 00:00:00+00:00,10.916666984558104,10.916666984558104,10.583333015441896,10.399426460266112,33150,0.0,
1998-04-24 00:00:00+00:00,10.5,10.666666984558104,10.25,10.071887016296388,18000,0.0,
1998-04-27 00:00:00+00:00,10.083333015441896,10.083333015441896,9.666666984558104,9.580573081970217,53850,0.0,
1998-04-28 00:00:00+00:00,9.666666984558104,9.833333015441896,9.666666984558104,9.580573081970217,14400,0.0,
1998-04-29 00:00:00+00:00,9.75,9.75,9.25,9.21208953857422,28200,0.0,
1998-04-30 00:00:00+00:00,9.416666984558104,9.791666984558104,9.333333015441896,9.621516227722168,40500,0.0,
1998-05-01 00:00:00+00:00,9.916666984558104,9.916666984558104,9.833333015441896,9.662458419799805,4200,0.0,
1998-05-04 00:00:00+00:00,9.75,9.791666984558104,9.416666984558104,9.334917068481444,15150,0.0,
1998-05-05 00:00:00+00:00,9.416666984558104,9.458333015441896,9.166666984558104,9.089262008666992,17400,0.0,
1998-05-06 00:00:00+00:00,9.208333015441896,9.25,8.916666984558105,8.843605995178223,78450,0.0,
1998-05-07 00:00:00+00:00,9.0,9.666666984558104,9.0,9.089262008666992,110100,0.0,
1998-05-08 00:00:00+00:00,9.25,9.25,8.916666984558105,9.04831886291504,22800,0.0,
1998-05-11 00:00:00+00:00,9.125,9.416666984558104,9.0,8.925491333007812,74850,0.0,
1998-05-12 00:00:00+00:00,9.25,9.25,9.125,8.966435432434082,86550,0.0,
1998-05-13 00:00:00+00:00,9.166666984558104,9.291666984558104,9.166666984558104,9.089262008666992,88200,0.0,
1998-05-14 00:00:00+00:00,9.25,9.25,9.208333015441896,9.089262008666992,31050,0.0,
1998-05-15 00:00:00+00:00,9.166666984558104,9.208333015441896,9.083333015441896,9.00737762451172,13200,0.0,
1998-05-18 00:00:00+00:00,9.083333015441896,9.083333015441896,8.833333015441895,8.720780372619629,6000,0.0,
1998-05-19 00:00:00+00:00,8.666666984558105,8.666666984558105,8.375,8.516066551208496,192150,0.0,
1998-05-20 00:00:00+00:00,8.666666984558105,8.666666984558105,8.583333015441895,8.47512149810791,148650,0.0,
1998-05-21 00:00:00+00:00,8.583333015441895,8.583333015441895,8.166666984558105,8.27041244506836,160950,0.0,
1998-05-22 00:00:00+00:00,8.375,8.833333015441895,8.375,8.55700969696045,9900,0.0,
1998-05-26 00:00:00+00:00,8.666666984558105,9.083333015441896,8.666666984558105,8.884551048278809,34050,0.0,
1998-05-27 00:00:00+00:00,9.083333015441896,9.25,8.75,8.761722564697266,228900,0.0,
1998-05-28 00:00:00+00:00,8.958333015441895,9.0,8.666666984558105,8.55700969696045,623550,0.0,
1998-05-29 00:00:00+00:00,8.75,8.791666984558105,8.458333015441895,8.352296829223633,111150,0.0,
1998-06-01 00:00:00+00:00,8.583333015441895,8.666666984558105,8.416666984558105,8.352296829223633,67350,0.0,
1998-06-02 00:00:00+00:00,8.416666984558105,8.666666984558105,8.375,8.516066551208496,17100,0.0,
1998-06-03 00:00:00+00:00,8.583333015441895,8.791666984558105,8.583333015441895,8.63889217376709,10050,0.0,
1998-06-04 00:00:00+00:00,8.75,9.166666984558104,8.708333015441895,8.925491333007812,28950,0.0,
1998-06-05 00:00:00+00:00,9.125,9.125,8.958333015441895,8.843605995178223,76500,0.0,
1998-06-08 00:00:00+00:00,9.041666984558104,9.25,9.041666984558104,9.089262008666992,74250,0.0,
1998-06-09 00:00:00+00:00,9.333333015441896,10.25,9.333333015441896,10.071887016296388,36150,0.0,
1998-06-10 00:00:00+00:00,10.416666984558104,10.416666984558104,10.0,9.826229095458984,150450,0.0,
1998-06-11 00:00:00+00:00,9.916666984558104,10.083333015441896,9.833333015441896,9.744346618652344,4200,0.0,
1998-06-12 00:00:00+00:00,9.833333015441896,9.833333015441896,9.541666984558104,9.498689651489258,11100,0.0,
1998-06-15 00:00:00+00:00,9.5,9.541666984558104,9.5,9.334917068481444,4350,0.0,
1998-06-16 00:00:00+00:00,9.583333015441896,10.25,9.583333015441896,9.949055671691896,55500,0.0,
1998-06-17 00:00:00+00:00,10.25,10.666666984558104,10.25,10.31754207611084,29700,0.0,
1998-06-18 00:00:00+00:00,10.5,10.5,10.333333015441896,10.153770446777344,9300,0.0,
1998-06-19 00:00:00+00:00,10.166666984558104,10.166666984558104,9.916666984558104,9.744346618652344,20700,0.0,
1998-06-22 00:00:00+00:00,9.916666984558104,9.916666984558104,9.833333015441896,9.703402519226074,11400,0.0,
1998-06-23 00:00:00+00:00,9.791666984558104,9.916666984558104,9.791666984558104,9.703402519226074,11550,0.0,
1998-06-24 00:00:00+00:00,9.916666984558104,10.0,9.833333015441896,9.703402519226074,3900,0.0,
1998-06-25 00:00:00+00:00,9.958333015441896,9.958333015441896,9.875,9.744346618652344,4500,0.0,
1998-06-26 00:00:00+00:00,9.958333015441896,9.958333015441896,9.875,9.703402519226074,31350,0.0,
1998-06-29 00:00:00+00:00,9.916666984558104,9.916666984558104,9.833333015441896,9.662458419799805,19950,0.0,
1998-06-30 00:00:00+00:00,9.833333015441896,9.833333015441896,9.75,9.621516227722168,8250,0.0,
1998-07-01 00:00:00+00:00,9.708333015441896,9.708333015441896,9.25,9.089262008666992,35700,0.0,
1998-07-02 00:00:00+00:00,9.333333015441896,9.583333015441896,9.333333015441896,9.416802406311035,9000,0.0,
1998-07-06 00:00:00+00:00,9.625,10.0,9.625,9.580573081970217,48600,0.0,
1998-07-07 00:00:00+00:00,9.833333015441896,9.833333015441896,9.416666984558104,9.45774745941162,15450,0.0,
1998-07-08 00:00:00+00:00,9.708333015441896,9.708333015441896,9.666666984558104,9.498689651489258,21900,0.0,
1998-07-09 00:00:00+00:00,9.666666984558104,9.666666984558104,9.416666984558104,9.293975830078123,16200,0.0,
1998-07-10 00:00:00+00:00,9.5,9.541666984558104,9.375,9.293975830078123,18600,0.0,
1998-07-13 00:00:00+00:00,9.375,9.416666984558104,9.291666984558104,9.253034591674805,4650,0.0,
1998-07-14 00:00:00+00:00,9.416666984558104,9.541666984558104,9.333333015441896,9.253034591674805,13500,0.0,
1998-07-15 00:00:00+00:00,9.333333015441896,9.333333015441896,9.166666984558104,9.00737762451172,20400,0.0,
1998-07-16 00:00:00+00:00,9.083333015441896,9.25,9.0,9.00737762451172,11250,0.0,
1998-07-17 00:00:00+00:00,9.25,9.458333015441896,9.25,9.293975830078123,14100,0.0,
1998-07-20 00:00:00+00:00,9.458333015441896,9.458333015441896,9.333333015441896,9.293975830078123,7500,0.0,
1998-07-21 00:00:00+00:00,9.375,9.416666984558104,9.333333015441896,9.253034591674805,7350,0.0,
1998-07-22 00:00:00+00:00,9.375,9.458333015441896,9.375,9.253034591674805,5550,0.0,
1998-07-23 00:00:00+00:00,9.375,9.375,9.333333015441896,9.21208953857422,26250,0.0,
