date,SIG_Open,SIG_High,SIG_Low,SIG_Close,SIG_Volume,SIG_Dividends,SIG_Stock Splits
1988-07-14 00:00:00+00:00,0.0,90.83333587646484,90.83333587646484,56.042579650878906,195,0.0,
1988-07-15 00:00:00+00:00,0.0,88.33333587646484,88.33333587646484,54.50012969970703,345,0.0,
1988-07-18 00:00:00+00:00,0.0,85.83333587646484,85.83333587646484,52.95767211914063,405,0.0,
1988-07-19 00:00:00+00:00,0.0,86.66666412353516,86.66666412353516,53.471824645996094,435,0.0,
1988-07-20 00:00:00+00:00,0.0,86.66666412353516,85.83333587646484,53.471824645996094,330,0.0,
1988-07-21 00:00:00+00:00,0.0,86.66666412353516,86.66666412353516,53.471824645996094,600,0.0,
1988-07-22 00:00:00+00:00,0.0,85.83333587646484,85.83333587646484,52.95767211914063,675,0.0,
1988-07-25 00:00:00+00:00,0.0,85.83333587646484,85.83333587646484,52.95767211914063,30,0.0,
1988-07-26 00:00:00+00:00,0.0,85.83333587646484,85.83333587646484,52.95767211914063,60,0.0,
1988-07-27 00:00:00+00:00,0.0,85.83333587646484,85.83333587646484,52.95767211914063,45,0.0,
1988-07-28 00:00:00+00:00,85.83333587646484,85.83333587646484,85.83333587646484,52.95767211914063,0,0.0,
1988-07-29 00:00:00+00:00,0.0,85.83333587646484,85.0,52.95767211914063,405,0.0,
1988-08-01 00:00:00+00:00,0.0,86.66666412353516,86.66666412353516,53.471824645996094,15,0.0,
1988-08-02 00:00:00+00:00,0.0,85.0,85.0,52.44351196289063,450,0.0,
1988-08-03 00:00:00+00:00,85.0,85.0,85.0,52.44351196289063,0,0.0,
1988-08-04 00:00:00+00:00,0.0,86.66666412353516,86.66666412353516,53.471824645996094,15,0.0,
1988-08-05 00:00:00+00:00,86.66666412353516,86.66666412353516,86.66666412353516,53.471824645996094,0,0.0,
1988-08-08 00:00:00+00:00,86.66666412353516,86.66666412353516,86.66666412353516,53.471824645996094,0,0.0,
1988-08-09 00:00:00+00:00,0.0,84.16666412353516,83.33333587646484,51.415225982666016,1725,0.0,
1988-08-10 00:00:00+00:00,0.0,81.66666412353516,80.83333587646484,49.87275695800781,300,0.0,
1988-08-11 00:00:00+00:00,0.0,81.66666412353516,81.66666412353516,50.38689804077149,330,0.0,
1988-08-12 00:00:00+00:00,0.0,81.66666412353516,81.66666412353516,50.38689804077149,150,0.0,
1988-08-15 00:00:00+00:00,0.0,80.0,80.0,49.35860443115234,300,0.0,
1988-08-16 00:00:00+00:00,80.0,80.0,80.0,49.35860443115234,0,0.0,
1988-08-17 00:00:00+00:00,0.0,80.83333587646484,80.0,49.35860443115234,975,0.0,
1988-08-18 00:00:00+00:00,80.0,80.0,80.0,49.35860443115234,0,0.0,
1988-08-19 00:00:00+00:00,0.0,80.0,80.0,49.35860443115234,15,0.0,
1988-08-22 00:00:00+00:00,80.0,80.0,80.0,49.35860443115234,0,0.0,
1988-08-23 00:00:00+00:00,0.0,80.83333587646484,80.83333587646484,49.87275695800781,30,0.0,
1988-08-24 00:00:00+00:00,80.83333587646484,80.83333587646484,80.83333587646484,49.87275695800781,0,0.0,
1988-08-25 00:00:00+00:00,80.83333587646484,80.83333587646484,80.83333587646484,49.87275695800781,0,0.0,
1988-08-26 00:00:00+00:00,80.83333587646484,80.83333587646484,80.83333587646484,49.87275695800781,0,0.0,
1988-08-29 00:00:00+00:00,80.83333587646484,80.83333587646484,80.83333587646484,49.87275695800781,0,0.0,
1988-08-30 00:00:00+00:00,0.0,73.33333587646484,73.33333587646484,45.24538803100586,15,0.0,
1988-08-31 00:00:00+00:00,0.0,73.33333587646484,73.33333587646484,45.24538803100586,15,0.0,
1988-09-01 00:00:00+00:00,73.33333587646484,73.33333587646484,73.33333587646484,45.24538803100586,0,0.0,
1988-09-02 00:00:00+00:00,73.33333587646484,73.33333587646484,73.33333587646484,45.24538803100586,0,0.0,
1988-09-06 00:00:00+00:00,73.33333587646484,73.33333587646484,73.33333587646484,45.24538803100586,0,0.0,
1988-09-07 00:00:00+00:00,73.33333587646484,73.33333587646484,73.33333587646484,45.24538803100586,0,0.0,
1988-09-08 00:00:00+00:00,73.33333587646484,73.33333587646484,73.33333587646484,45.24538803100586,0,0.0,
