date,REZ_Open,REZ_High,REZ_Low,REZ_Close,REZ_Volume,REZ_Dividends,REZ_Stock Splits
2007-06-13 00:00:00+00:00,52.16999816894531,52.16999816894531,50.619998931884766,26.744783401489254,6100,0.0,
2007-06-14 00:00:00+00:00,50.90999984741211,50.90999984741211,50.90999984741211,26.744783401489254,0,0.0,
2007-06-15 00:00:00+00:00,50.90999984741211,50.90999984741211,50.90999984741211,26.744783401489254,0,0.0,
2007-06-18 00:00:00+00:00,50.90999984741211,50.90999984741211,50.90999984741211,26.744783401489254,0,0.0,
2007-06-19 00:00:00+00:00,50.90999984741211,50.90999984741211,50.90999984741211,26.744783401489254,100,0.0,
2007-06-20 00:00:00+00:00,50.90999984741211,50.90999984741211,50.90999984741211,26.744783401489254,0,0.0,
2007-06-21 00:00:00+00:00,49.61000061035156,49.61000061035156,49.61000061035156,26.06185340881348,2000,0.0,
2007-06-22 00:00:00+00:00,49.61000061035156,49.61000061035156,49.61000061035156,26.06185340881348,0,0.0,
2007-06-25 00:00:00+00:00,49.9900016784668,50.08000183105469,49.470001220703125,25.988306045532227,44000,0.0,
2007-06-26 00:00:00+00:00,49.470001220703125,49.470001220703125,49.470001220703125,25.988306045532227,0,0.0,
2007-06-27 00:00:00+00:00,49.470001220703125,49.470001220703125,49.470001220703125,25.988306045532227,0,0.0,
2007-06-28 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.47687339782715,2000,0.0,
2007-06-29 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.313,
2007-07-02 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.0,
2007-07-03 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.0,
2007-07-05 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.0,
2007-07-06 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.0,
2007-07-09 00:00:00+00:00,50.400001525878906,50.400001525878906,50.400001525878906,26.64233016967773,0,0.0,
2007-07-10 00:00:00+00:00,50.27000045776367,50.27000045776367,50.27000045776367,26.573604583740234,1000,0.0,
2007-07-11 00:00:00+00:00,49.369998931884766,49.369998931884766,49.369998931884766,26.097856521606445,400,0.0,
2007-07-12 00:00:00+00:00,49.75,50.0,49.650001525878906,26.43087387084961,2800,0.0,
2007-07-13 00:00:00+00:00,50.0,50.0,50.0,26.43087387084961,0,0.0,
2007-07-16 00:00:00+00:00,50.0,50.0,50.0,26.43087387084961,0,0.0,
2007-07-17 00:00:00+00:00,50.0,50.0,50.0,26.43087387084961,0,0.0,
2007-07-18 00:00:00+00:00,50.0,50.0,50.0,26.43087387084961,0,0.0,
2007-07-19 00:00:00+00:00,50.11000061035156,50.11000061035156,50.11000061035156,26.48903083801269,100,0.0,
2007-07-20 00:00:00+00:00,49.65999984741211,49.65999984741211,49.0,25.986841201782227,800,0.0,
2007-07-23 00:00:00+00:00,49.18000030517578,49.18000030517578,48.38999938964844,25.579809188842773,2900,0.0,
2007-07-24 00:00:00+00:00,48.150001525878906,49.09999847412109,48.150001525878906,25.955121994018555,600,0.0,
2007-07-25 00:00:00+00:00,46.84000015258789,47.22999954223633,46.84000015258789,24.85031509399414,1300,0.0,
2007-07-26 00:00:00+00:00,45.97999954223633,46.22999954223633,45.95000076293945,24.33226585388184,8300,0.0,
2007-07-27 00:00:00+00:00,45.09000015258789,45.22999954223633,44.7400016784668,23.65035057067871,400,0.0,
2007-07-30 00:00:00+00:00,44.290000915527344,44.91999816894531,44.290000915527344,23.74549865722656,6000,0.0,
2007-07-31 00:00:00+00:00,45.33000183105469,45.470001220703125,44.52000045776367,23.534048080444336,4700,0.0,
2007-08-01 00:00:00+00:00,44.060001373291016,45.2599983215332,43.65999984741211,23.92523193359375,16500,0.0,
2007-08-02 00:00:00+00:00,45.2599983215332,45.869998931884766,45.2599983215332,24.22126007080078,2500,0.0,
2007-08-03 00:00:00+00:00,44.880001068115234,45.06999969482422,44.130001068115234,23.32789802551269,7100,0.0,
2007-08-06 00:00:00+00:00,43.58000183105469,44.5099983215332,43.43000030517578,23.52876853942871,63600,0.0,
2007-08-07 00:00:00+00:00,44.83000183105469,44.83000183105469,44.83000183105469,23.697927474975582,2300,0.0,
2007-08-08 00:00:00+00:00,44.83000183105469,44.83000183105469,44.83000183105469,23.697927474975582,0,0.0,
2007-08-09 00:00:00+00:00,46.79999923706055,46.970001220703125,46.209999084472656,24.42742156982422,4700,0.0,
2007-08-10 00:00:00+00:00,45.540000915527344,45.66999816894531,45.540000915527344,24.078540802001957,7000,0.0,
2007-08-13 00:00:00+00:00,45.54999923706055,45.54999923706055,45.54999923706055,24.078540802001957,0,0.0,
2007-08-14 00:00:00+00:00,44.2400016784668,44.2400016784668,43.880001068115234,23.19573783874512,300,0.0,
2007-08-15 00:00:00+00:00,43.31999969482422,43.40999984741211,43.31999969482422,22.94729804992676,1200,0.0,
2007-08-16 00:00:00+00:00,43.45000076293945,43.77999877929688,43.06999969482422,23.142871856689453,2700,0.0,
2007-08-17 00:00:00+00:00,45.40999984741211,46.25,45.40999984741211,24.448570251464844,1000,0.0,
2007-08-20 00:00:00+00:00,46.25,46.25,46.25,24.448570251464844,0,0.0,
2007-08-21 00:00:00+00:00,47.09999847412109,47.11000061035156,46.88999938964844,24.79744911193848,29300,0.0,
2007-08-22 00:00:00+00:00,47.150001525878906,47.150001525878906,46.970001220703125,24.839744567871094,6000,0.0,
2007-08-23 00:00:00+00:00,46.790000915527344,46.81999969482422,46.790000915527344,24.74988555908203,2300,0.0,
2007-08-24 00:00:00+00:00,46.81999969482422,46.81999969482422,46.81999969482422,24.74988555908203,0,0.0,
2007-08-27 00:00:00+00:00,46.20000076293945,46.20000076293945,46.20000076293945,24.42214584350586,1000,0.0,
2007-08-28 00:00:00+00:00,45.5,45.5,45.5,24.052099227905277,2300,0.0,
2007-08-29 00:00:00+00:00,45.5,45.5,45.5,24.052099227905277,200,0.0,
2007-08-30 00:00:00+00:00,45.5,45.5,45.5,24.052099227905277,0,0.0,
2007-08-31 00:00:00+00:00,45.5,45.5,45.5,24.052099227905277,0,0.0,
2007-09-04 00:00:00+00:00,46.7599983215332,46.7599983215332,46.7400016784668,24.70758819580078,6000,0.0,
2007-09-05 00:00:00+00:00,46.54999923706055,46.54999923706055,46.29999923706055,24.474998474121094,2100,0.0,
2007-09-06 00:00:00+00:00,46.29999923706055,46.29999923706055,46.29999923706055,24.474998474121094,0,0.0,
2007-09-07 00:00:00+00:00,46.29999923706055,46.29999923706055,46.29999923706055,24.474998474121094,0,0.0,
2007-09-10 00:00:00+00:00,45.060001373291016,45.060001373291016,45.060001373291016,23.81950569152832,200,0.0,
2007-09-11 00:00:00+00:00,45.060001373291016,45.060001373291016,45.060001373291016,23.81950569152832,0,0.0,
2007-09-12 00:00:00+00:00,45.060001373291016,45.060001373291016,45.060001373291016,23.81950569152832,0,0.0,
2007-09-13 00:00:00+00:00,46.59999847412109,46.59999847412109,46.59999847412109,24.63357353210449,300,0.0,
2007-09-14 00:00:00+00:00,46.59999847412109,46.59999847412109,46.59999847412109,24.63357353210449,0,0.0,
2007-09-17 00:00:00+00:00,46.59999847412109,46.59999847412109,46.59999847412109,24.63357353210449,0,0.0,
2007-09-18 00:00:00+00:00,46.59999847412109,46.59999847412109,46.59999847412109,24.63357353210449,0,0.0,
2007-09-19 00:00:00+00:00,48.22999954223633,48.22999954223633,48.22999954223633,25.49522590637207,2000,0.0,
2007-09-20 00:00:00+00:00,48.22999954223633,48.22999954223633,48.22999954223633,25.49522590637207,0,0.0,
2007-09-21 00:00:00+00:00,47.790000915527344,47.790000915527344,47.68999862670898,25.209766387939453,6000,0.0,
2007-09-24 00:00:00+00:00,47.68999862670898,47.68999862670898,47.68999862670898,25.209766387939453,0,0.0,
2007-09-25 00:00:00+00:00,47.68999862670898,47.68999862670898,47.68999862670898,25.209766387939453,0,0.0,
2007-09-26 00:00:00+00:00,47.68999862670898,47.68999862670898,47.68999862670898,25.445602416992188,0,0.442,
2007-09-27 00:00:00+00:00,48.06999969482422,48.16999816894531,47.959999084472656,25.58966636657715,7000,0.0,
2007-09-28 00:00:00+00:00,47.7400016784668,47.7400016784668,47.7400016784668,25.4722843170166,4500,0.0,
2007-10-01 00:00:00+00:00,47.90999984741211,47.90999984741211,47.90999984741211,25.56299591064453,4000,0.0,
2007-10-02 00:00:00+00:00,47.90999984741211,47.90999984741211,47.90999984741211,25.56299591064453,0,0.0,
2007-10-03 00:00:00+00:00,48.52999877929688,48.810001373291016,48.47999954223633,25.984498977661133,9700,0.0,
2007-10-04 00:00:00+00:00,48.91999816894531,49.02000045776367,48.720001220703125,26.144575119018555,18000,0.0,
2007-10-05 00:00:00+00:00,49.31999969482422,50.02000045776367,49.27000045776367,26.68880271911621,9700,0.0,
2007-10-08 00:00:00+00:00,49.84000015258789,49.84000015258789,49.18999862670898,26.299304962158203,16500,0.0,
2007-10-09 00:00:00+00:00,49.0,49.0,49.0,26.144575119018555,200,0.0,
2007-10-10 00:00:00+00:00,49.380001068115234,49.380001068115234,49.380001068115234,26.347335815429688,200,0.0,
2007-10-11 00:00:00+00:00,49.54999923706055,49.54999923706055,49.400001525878906,26.35800170898437,1800,0.0,
2007-10-12 00:00:00+00:00,48.79999923706055,48.79999923706055,48.79999923706055,26.03785896301269,200,0.0,
2007-10-15 00:00:00+00:00,47.88999938964844,47.88999938964844,47.47999954223633,25.33356094360352,2200,0.0,
2007-10-16 00:00:00+00:00,47.0,47.18999862670898,46.459999084472656,24.78932762145996,10400,0.0,
2007-10-17 00:00:00+00:00,46.61000061035156,46.61000061035156,45.220001220703125,24.22909164428711,1100,0.0,
2007-10-18 00:00:00+00:00,46.02000045776367,46.040000915527344,46.02000045776367,24.559894561767575,400,0.0,
2007-10-19 00:00:00+00:00,45.91999816894531,45.91999816894531,45.31999969482422,24.18106842041016,2500,0.0,
2007-10-22 00:00:00+00:00,44.40999984741211,44.68000030517578,44.40999984741211,23.82890892028809,6100,0.0,
2007-10-23 00:00:00+00:00,45.540000915527344,45.560001373291016,45.540000915527344,24.30912399291992,2800,0.0,
2007-10-24 00:00:00+00:00,47.400001525878906,47.45000076293945,44.900001525878906,24.07435417175293,3400,0.0,
2007-10-25 00:00:00+00:00,45.400001525878906,45.400001525878906,44.97999954223633,24.143712997436523,4200,0.0,
2007-10-26 00:00:00+00:00,44.290000915527344,46.04999923706055,44.290000915527344,24.570560455322266,300,0.0,
2007-10-29 00:00:00+00:00,46.04999923706055,46.04999923706055,46.04999923706055,24.570560455322266,0,0.0,
2007-10-30 00:00:00+00:00,46.93000030517578,46.93000030517578,45.77999877929688,24.42650032043457,300,0.0,
2007-10-31 00:00:00+00:00,46.900001525878906,47.06999969482422,46.22999954223633,25.109474182128903,10900,0.0,
2007-11-01 00:00:00+00:00,46.20000076293945,46.380001068115234,45.18000030517578,24.106372833251957,8800,0.0,
2007-11-02 00:00:00+00:00,44.75,44.75,43.5,23.209980010986328,6600,0.0,
2007-11-05 00:00:00+00:00,43.27000045776367,43.27000045776367,43.27000045776367,23.08726119995117,100,0.0,
2007-11-06 00:00:00+00:00,42.470001220703125,42.97999954223633,42.470001220703125,22.93252182006836,600,0.0,
2007-11-07 00:00:00+00:00,42.68999862670898,42.68999862670898,42.470001220703125,22.66040802001953,1100,0.0,
2007-11-08 00:00:00+00:00,41.72999954223633,41.810001373291016,41.22999954223633,22.04680633544922,2700,0.0,
2007-11-09 00:00:00+00:00,41.09999847412109,42.130001068115234,41.09999847412109,22.479001998901367,400,0.0,
2007-11-12 00:00:00+00:00,41.81999969482422,42.11000061035156,41.81999969482422,22.46832847595215,300,0.0,
2007-11-13 00:00:00+00:00,42.11000061035156,42.11000061035156,42.11000061035156,22.46832847595215,0,0.0,
2007-11-14 00:00:00+00:00,43.45000076293945,43.45000076293945,43.29999923706055,23.103273391723636,5100,0.0,
2007-11-15 00:00:00+00:00,43.29999923706055,43.29999923706055,43.29999923706055,23.103273391723636,0,0.0,
2007-11-16 00:00:00+00:00,43.29999923706055,43.29999923706055,43.29999923706055,23.103273391723636,0,0.0,
2007-11-19 00:00:00+00:00,41.20000076293945,41.20000076293945,40.9900016784668,21.87073135375977,4200,0.0,
2007-11-20 00:00:00+00:00,40.0099983215332,40.0099983215332,40.0099983215332,21.347850799560547,2000,0.0,
2007-11-21 00:00:00+00:00,39.7400016784668,39.77999877929688,39.540000915527344,21.225120544433597,2400,0.0,
2007-11-23 00:00:00+00:00,40.150001525878906,41.040000915527344,40.150001525878906,21.89741897583008,2200,0.0,
2007-11-26 00:00:00+00:00,39.5,39.5,39.5,21.075727462768555,100,0.0,
2007-11-27 00:00:00+00:00,38.630001068115234,39.310001373291016,38.630001068115234,20.97435760498047,8500,0.0,
2007-11-28 00:00:00+00:00,40.09999847412109,40.369998931884766,39.95000076293945,21.53993034362793,7900,0.0,
2007-11-29 00:00:00+00:00,39.91999816894531,39.91999816894531,39.91999816894531,21.29981803894043,100,0.0,
2007-11-30 00:00:00+00:00,41.59000015258789,41.59000015258789,41.15999984741211,22.04680633544922,4900,0.0,
2007-12-03 00:00:00+00:00,40.709999084472656,40.900001525878906,40.70000076293945,21.82272720336914,1000,0.0,
2007-12-04 00:00:00+00:00,39.97999954223633,39.97999954223633,39.77999877929688,21.225120544433597,500,0.0,
2007-12-05 00:00:00+00:00,40.630001068115234,40.95000076293945,40.630001068115234,21.84939193725586,7200,0.0,
2007-12-06 00:00:00+00:00,41.650001525878906,42.540000915527344,41.650001525878906,22.6977653503418,2700,0.0,
2007-12-07 00:00:00+00:00,42.75,43.209999084472656,42.56999969482422,22.80981063842773,13300,0.0,
2007-12-10 00:00:00+00:00,42.77000045776367,43.33000183105469,42.77000045776367,23.03923797607422,10300,0.0,
2007-12-11 00:00:00+00:00,43.15999984741211,43.18999862670898,42.209999084472656,22.52168273925781,15100,0.0,
2007-12-12 00:00:00+00:00,41.61000061035156,41.61000061035156,41.220001220703125,21.99346160888672,400,0.0,
2007-12-13 00:00:00+00:00,39.959999084472656,39.959999084472656,39.2599983215332,20.94767189025879,14200,0.0,
2007-12-14 00:00:00+00:00,39.2599983215332,39.2599983215332,38.900001525878906,20.755590438842773,2200,0.0,
2007-12-17 00:00:00+00:00,38.09999847412109,38.56999969482422,38.040000915527344,20.579519271850582,1400,0.0,
2007-12-18 00:00:00+00:00,38.11000061035156,38.47999954223633,38.11000061035156,20.43545150756836,2600,0.0,
2007-12-19 00:00:00+00:00,38.91999816894531,38.91999816894531,38.77999877929688,20.691560745239254,2200,0.0,
2007-12-20 00:00:00+00:00,39.43999862670898,39.560001373291016,38.630001068115234,20.84629821777344,2400,0.0,
2007-12-21 00:00:00+00:00,39.43999862670898,39.77999877929688,39.43999862670898,21.059724807739254,8800,0.0,
2007-12-24 00:00:00+00:00,40.4900016784668,40.4900016784668,40.4900016784668,21.603960037231445,100,0.0,
2007-12-26 00:00:00+00:00,40.4900016784668,40.4900016784668,40.4900016784668,21.603960037231445,0,0.0,
2007-12-27 00:00:00+00:00,39.33000183105469,39.33000183105469,39.33000183105469,21.51642227172852,2000,1.0,
2007-12-28 00:00:00+00:00,38.59999847412109,38.91999816894531,38.59999847412109,21.264766693115234,3600,0.0,
2007-12-31 00:00:00+00:00,37.880001068115234,38.34000015258789,37.86000061035156,20.974817276000977,15200,0.0,
2008-01-02 00:00:00+00:00,38.02999877929688,38.060001373291016,37.84999847412109,20.706758499145508,2200,0.0,
2008-01-03 00:00:00+00:00,38.06999969482422,38.06999969482422,36.34999847412109,19.886137008666992,9900,0.0,
2008-01-04 00:00:00+00:00,35.630001068115234,35.630001068115234,35.47999954223633,19.41018867492676,4100,0.0,
2008-01-07 00:00:00+00:00,35.79999923706055,35.79999923706055,35.79999923706055,19.58525276184082,100,0.0,
2008-01-08 00:00:00+00:00,37.0,37.0,34.7599983215332,19.016292572021484,6800,0.0,
2008-01-09 00:00:00+00:00,34.29999923706055,35.599998474121094,34.29999923706055,19.47583770751953,2500,0.0,
2008-01-10 00:00:00+00:00,35.09000015258789,36.619998931884766,35.09000015258789,20.03385162353516,4900,0.0,
2008-01-11 00:00:00+00:00,35.34000015258789,36.4900016784668,35.34000015258789,19.962739944458008,4000,0.0,
2008-01-14 00:00:00+00:00,35.779998779296875,35.779998779296875,35.18000030517578,19.246065139770508,2800,0.0,
2008-01-15 00:00:00+00:00,35.34000015258789,35.34000015258789,35.2599983215332,19.328125,700,0.0,
2008-01-16 00:00:00+00:00,35.75,35.7599983215332,35.65999984741211,19.54696083068848,2400,0.0,
2008-01-17 00:00:00+00:00,36.060001373291016,36.16999816894531,35.83000183105469,19.787670135498047,700,0.0,
2008-01-18 00:00:00+00:00,35.86000061035156,36.27000045776367,35.65999984741211,19.5086612701416,15300,0.0,
2008-01-22 00:00:00+00:00,35.36000061035156,36.66999816894531,35.36000061035156,20.061206817626957,700,0.0,
2008-01-23 00:00:00+00:00,36.66999816894531,40.220001220703125,36.310001373291016,21.937671661376957,24400,0.0,
2008-01-24 00:00:00+00:00,40.36000061035156,40.36000061035156,39.220001220703125,21.625837326049805,3100,0.0,
2008-01-25 00:00:00+00:00,40.4900016784668,40.4900016784668,40.4900016784668,22.151031494140625,500,0.0,
2008-01-28 00:00:00+00:00,40.16999816894531,40.16999816894531,40.16999816894531,21.97596740722656,1900,0.0,
2008-01-29 00:00:00+00:00,40.91999816894531,40.91999816894531,40.75,22.3643856048584,700,0.0,
2008-01-30 00:00:00+00:00,40.54999923706055,40.91999816894531,39.47999954223633,21.598485946655277,8100,0.0,
2008-01-31 00:00:00+00:00,40.18000030517578,40.20000076293945,40.15999984741211,21.9814395904541,6000,0.0,
2008-02-01 00:00:00+00:00,40.25,41.459999084472656,40.25,22.68169593811035,8700,0.0,
2008-02-04 00:00:00+00:00,41.25,41.25,40.93000030517578,22.544925689697266,6000,0.0,
2008-02-05 00:00:00+00:00,40.560001373291016,41.2400016784668,40.27000045776367,22.036136627197266,12800,0.0,
2008-02-06 00:00:00+00:00,40.09999847412109,40.36000061035156,39.970001220703125,21.943134307861328,16100,0.0,
2008-02-07 00:00:00+00:00,40.18000030517578,40.18000030517578,39.619998931884766,21.91579246520996,3800,0.0,
2008-02-08 00:00:00+00:00,40.11000061035156,40.11000061035156,40.0,21.882965087890625,6700,0.0,
2008-02-11 00:00:00+00:00,39.66999816894531,39.66999816894531,38.72999954223633,21.374181747436523,28300,0.0,
2008-02-12 00:00:00+00:00,39.45000076293945,40.43000030517578,39.43000030517578,22.05802154541016,15300,0.0,
2008-02-13 00:00:00+00:00,40.84000015258789,40.84000015258789,40.66999816894531,22.24950408935547,200,0.0,
2008-02-14 00:00:00+00:00,41.150001525878906,41.150001525878906,40.58000183105469,22.200267791748047,10000,0.0,
2008-02-15 00:00:00+00:00,40.0099983215332,40.45000076293945,40.0099983215332,22.12914657592773,400,0.0,
2008-02-19 00:00:00+00:00,40.25,40.5,40.25,22.151031494140625,20400,0.0,
2008-02-20 00:00:00+00:00,40.20000076293945,41.04999923706055,40.060001373291016,22.391746520996094,43000,0.0,
2008-02-21 00:00:00+00:00,41.59000015258789,41.84000015258789,41.45000076293945,22.68715476989746,12600,0.0,
2008-02-22 00:00:00+00:00,40.59999847412109,41.310001373291016,40.540000915527344,22.599634170532227,15000,0.0,
2008-02-25 00:00:00+00:00,40.900001525878906,42.4900016784668,40.900001525878906,23.234228134155277,39500,0.0,
2008-02-26 00:00:00+00:00,42.34999847412109,42.68999862670898,41.869998931884766,23.12482452392578,81600,0.0,
2008-02-27 00:00:00+00:00,42.20000076293945,42.43999862670898,41.68000030517578,22.933338165283203,44600,0.0,
2008-02-28 00:00:00+00:00,41.81999969482422,41.81999969482422,41.02000045776367,22.46832656860352,81300,0.0,
2008-02-29 00:00:00+00:00,40.47999954223633,41.02000045776367,40.15999984741211,22.030672073364254,44600,0.0,
2008-03-03 00:00:00+00:00,40.119998931884766,40.29999923706055,40.0,22.04708671569824,400,0.0,
2008-03-04 00:00:00+00:00,40.150001525878906,41.0099983215332,39.970001220703125,22.287803649902344,26800,0.0,
2008-03-05 00:00:00+00:00,41.06999969482422,41.2400016784668,40.400001525878906,22.271387100219727,47100,0.0,
2008-03-06 00:00:00+00:00,39.09999847412109,39.130001068115234,39.09999847412109,21.407007217407227,3500,0.0,
2008-03-07 00:00:00+00:00,38.75,39.77999877929688,36.0,21.66961097717285,16400,0.0,
2008-03-10 00:00:00+00:00,39.27999877929688,39.27999877929688,38.880001068115234,21.270246505737305,5800,0.0,
2008-03-11 00:00:00+00:00,40.380001068115234,41.400001525878906,39.790000915527344,22.64886474609375,18300,0.0,
2008-03-12 00:00:00+00:00,41.5099983215332,42.400001525878906,41.5099983215332,22.884111404418945,1000,0.0,
2008-03-13 00:00:00+00:00,40.400001525878906,41.470001220703125,39.959999084472656,22.68715476989746,7200,0.0,
2008-03-14 00:00:00+00:00,41.68999862670898,41.88999938964844,39.97999954223633,22.544925689697266,11500,0.0,
2008-03-17 00:00:00+00:00,41.0099983215332,41.11000061035156,41.0,22.490219116210938,1600,0.0,
2008-03-18 00:00:00+00:00,42.209999084472656,42.31999969482422,41.9900016784668,23.152172088623047,10800,0.0,
2008-03-19 00:00:00+00:00,43.0,43.61000061035156,42.93999862670898,23.611717224121094,22600,0.0,
2008-03-20 00:00:00+00:00,42.91999816894531,44.040000915527344,42.91999816894531,24.093141555786133,4800,0.0,
2008-03-24 00:00:00+00:00,44.16999816894531,45.0,44.16999816894531,24.53626823425293,9000,0.0,
2008-03-25 00:00:00+00:00,44.27999877929688,44.33000183105469,43.77000045776367,24.552902221679688,15500,0.55,
2008-03-26 00:00:00+00:00,44.18999862670898,44.18999862670898,43.08000183105469,23.938093185424805,3200,0.0,
2008-03-27 00:00:00+00:00,42.93999862670898,43.11000061035156,42.7400016784668,23.816246032714844,800,0.0,
2008-03-28 00:00:00+00:00,42.650001525878906,42.650001525878906,41.59000015258789,23.04637336730957,20700,0.0,
2008-03-31 00:00:00+00:00,41.34000015258789,42.33000183105469,41.34000015258789,23.41747093200684,8800,0.0,
2008-04-01 00:00:00+00:00,42.77999877929688,43.81999969482422,42.77999877929688,24.27041244506836,9100,0.0,
2008-04-02 00:00:00+00:00,44.630001068115234,44.630001068115234,43.86000061035156,24.347959518432617,4500,0.0,
2008-04-03 00:00:00+00:00,43.86000061035156,44.77999877929688,43.86000061035156,24.802133560180664,1400,0.0,
2008-04-04 00:00:00+00:00,44.47999954223633,44.869998931884766,44.2400016784668,24.58057975769043,8800,0.0,
2008-04-07 00:00:00+00:00,44.56999969482422,44.56999969482422,44.130001068115234,24.46980857849121,2400,0.0,
2008-04-08 00:00:00+00:00,44.08000183105469,44.209999084472656,43.59999847412109,24.148561477661133,3800,0.0,
2008-04-09 00:00:00+00:00,42.56999969482422,42.56999969482422,42.540000915527344,23.561464309692383,600,0.0,
2008-04-10 00:00:00+00:00,42.400001525878906,42.45000076293945,42.04999923706055,23.445158004760746,3600,0.0,
2008-04-11 00:00:00+00:00,41.86000061035156,42.27000045776367,41.84999847412109,23.251310348510746,3200,0.0,
2008-04-14 00:00:00+00:00,42.040000915527344,42.15999984741211,41.7599983215332,23.12945938110352,400,0.0,
2008-04-15 00:00:00+00:00,41.75,41.75,41.650001525878906,23.068532943725582,1200,0.0,
2008-04-16 00:00:00+00:00,42.619998931884766,43.0,42.45000076293945,23.733173370361328,5300,0.0,
2008-04-17 00:00:00+00:00,43.310001373291016,43.7599983215332,43.29999923706055,24.2371883392334,4200,0.0,
2008-04-18 00:00:00+00:00,44.09999847412109,44.09999847412109,43.7599983215332,24.2371883392334,2300,0.0,
2008-04-21 00:00:00+00:00,43.41999816894531,43.41999816894531,43.31999969482422,23.993480682373047,1000,0.0,
2008-04-22 00:00:00+00:00,43.2400016784668,43.2400016784668,42.68000030517578,23.672250747680664,1800,0.0,
2008-04-23 00:00:00+00:00,42.959999084472656,43.59999847412109,42.959999084472656,24.148561477661133,1300,0.0,
2008-04-24 00:00:00+00:00,43.650001525878906,44.060001373291016,43.650001525878906,24.403350830078125,600,0.0,
2008-04-25 00:00:00+00:00,44.65999984741211,44.75,44.27000045776367,24.724586486816406,4300,0.0,
2008-04-28 00:00:00+00:00,44.630001068115234,44.630001068115234,44.36000061035156,24.62489128112793,7900,0.0,
2008-04-29 00:00:00+00:00,44.33000183105469,44.33000183105469,43.77000045776367,24.242734909057617,1800,0.0,
