date,MKC_Open,MKC_High,MKC_Low,MKC_Close,MKC_Volume,MKC_Dividends,MKC_Stock Splits
1973-02-21 00:00:00+00:00,0.859375,0.859375,0.859375,0.3949368000030517,236800,0.0,
1973-02-22 00:00:00+00:00,0.8671879768371582,0.8671879768371582,0.8671879768371582,0.3985273241996765,70400,0.0,
1973-02-23 00:00:00+00:00,0.875,0.875,0.875,0.4021173417568207,70400,0.0,
1973-02-26 00:00:00+00:00,0.859375,0.859375,0.859375,0.3949368000030517,179200,0.0,
1973-02-27 00:00:00+00:00,0.8515629768371582,0.8515629768371582,0.8515629768371582,0.3913467228412628,25600,0.0,
1973-02-28 00:00:00+00:00,0.8359379768371582,0.8359379768371582,0.8359379768371582,0.3841662108898163,166400,0.0,
1973-03-01 00:00:00+00:00,0.8007810115814209,0.8007810115814209,0.8007810115814209,0.3680091798305511,358400,0.0,
1973-03-02 00:00:00+00:00,0.78125,0.78125,0.78125,0.3590333759784698,288000,0.0,
1973-03-05 00:00:00+00:00,0.78125,0.78125,0.78125,0.3590333759784698,70400,0.0,
1973-03-06 00:00:00+00:00,0.8046879768371582,0.8046879768371582,0.8046879768371582,0.3698045611381531,377600,0.0,
1973-03-07 00:00:00+00:00,0.8125,0.8125,0.8125,0.373394638299942,70400,0.0,
1973-03-08 00:00:00+00:00,0.8242189884185791,0.8242189884185791,0.8242189884185791,0.3787802457809448,256000,0.0,
1973-03-09 00:00:00+00:00,0.7890629768371582,0.7890629768371582,0.7890629768371582,0.362623780965805,140800,0.0,
1973-03-12 00:00:00+00:00,0.78125,0.78125,0.78125,0.3590333759784698,89600,0.0,
1973-03-13 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,288000,0.0,
1973-03-14 00:00:00+00:00,0.7421879768371582,0.7421879768371582,0.7421879768371582,0.3410820364952087,281600,0.0,
1973-03-15 00:00:00+00:00,0.7109379768371582,0.7109379768371582,0.7109379768371582,0.326720654964447,262400,0.0,
1973-03-16 00:00:00+00:00,0.65625,0.65625,0.65625,0.3015879094600677,172800,0.0,
1973-03-19 00:00:00+00:00,0.6640629768371582,0.6640629768371582,0.6640629768371582,0.305178552865982,224000,0.0,
1973-03-20 00:00:00+00:00,0.6953129768371582,0.6953129768371582,0.6953129768371582,0.3195399343967438,204800,0.0,
1973-03-21 00:00:00+00:00,0.7109379768371582,0.7109379768371582,0.7109379768371582,0.326720654964447,230400,0.0,
1973-03-22 00:00:00+00:00,0.734375,0.734375,0.734375,0.337491363286972,198400,0.0,
1973-03-23 00:00:00+00:00,0.765625,0.765625,0.765625,0.3518525660037994,313600,0.0,
1973-03-26 00:00:00+00:00,0.765625,0.765625,0.765625,0.3518525660037994,217600,0.0,
1973-03-27 00:00:00+00:00,0.78125,0.78125,0.78125,0.3590333759784698,51200,0.0,
1973-03-28 00:00:00+00:00,0.78125,0.78125,0.78125,0.3590333759784698,44800,0.0,
1973-03-29 00:00:00+00:00,0.796875,0.796875,0.796875,0.3662138283252716,236800,0.0,
1973-03-30 00:00:00+00:00,0.796875,0.796875,0.796875,0.3662138283252716,83200,0.0,
1973-04-02 00:00:00+00:00,0.796875,0.796875,0.796875,0.3662138283252716,12800,0.0,
1973-04-03 00:00:00+00:00,0.796875,0.796875,0.796875,0.3662138283252716,83200,0.0,
1973-04-04 00:00:00+00:00,0.7890629768371582,0.7890629768371582,0.7890629768371582,0.362623780965805,153600,0.0,
1973-04-05 00:00:00+00:00,0.765625,0.765625,0.765625,0.3518525660037994,89600,0.0,
1973-04-06 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,115200,0.0,
1973-04-09 00:00:00+00:00,0.7695310115814209,0.7695310115814209,0.7695310115814209,0.353647768497467,64000,0.0,
1973-04-10 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,230400,0.0,
1973-04-11 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,102400,0.0,
1973-04-12 00:00:00+00:00,0.765625,0.765625,0.765625,0.3518525660037994,537600,0.0,
1973-04-13 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,38400,0.0,
1973-04-16 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,44800,0.0,
1973-04-17 00:00:00+00:00,0.7773439884185791,0.7773439884185791,0.7773439884185791,0.3572383522987366,230400,0.0,
1973-04-18 00:00:00+00:00,0.7734379768371582,0.7734379768371582,0.7734379768371582,0.3554434478282928,115200,0.0,
1973-04-19 00:00:00+00:00,0.7695310115814209,0.7695310115814209,0.7695310115814209,0.353647768497467,134400,0.0,
1973-04-23 00:00:00+00:00,0.765625,0.765625,0.765625,0.3518525660037994,326400,0.0,
1973-04-24 00:00:00+00:00,0.75,0.75,0.75,0.3446720242500305,281600,0.0,
1973-04-25 00:00:00+00:00,0.734375,0.734375,0.734375,0.337491363286972,179200,0.0,
1973-04-26 00:00:00+00:00,0.734375,0.734375,0.734375,0.337491363286972,51200,0.0,
1973-04-27 00:00:00+00:00,0.734375,0.734375,0.734375,0.337491363286972,57600,0.0,
1973-04-30 00:00:00+00:00,0.734375,0.734375,0.734375,0.337491363286972,121600,0.0,
1973-05-01 00:00:00+00:00,0.7265629768371582,0.7265629768371582,0.7265629768371582,0.3339013755321502,128000,0.0,
1973-05-02 00:00:00+00:00,0.71875,0.71875,0.71875,0.3303108215332031,96000,0.0,
1973-05-03 00:00:00+00:00,0.0,0.7109379768371582,0.6796879768371582,0.3123593628406524,230400,0.0,
1973-05-04 00:00:00+00:00,0.0,0.7109379768371582,0.6796879768371582,0.3123593628406524,243200,0.0,
