date,SMG_Open,SMG_High,SMG_Low,SMG_Close,SMG_Volume,SMG_Dividends,SMG_Stock Splits
1992-03-13 00:00:00+00:00,9.25,9.375,9.25,4.813360214233398,761000,0.0,
1992-03-16 00:00:00+00:00,9.25,9.375,9.1875,4.845883369445801,390600,0.0,
1992-03-17 00:00:00+00:00,9.125,9.375,9.125,4.878406047821045,163200,0.0,
1992-03-18 00:00:00+00:00,9.125,9.25,9.0,4.748313426971436,357200,0.0,
1992-03-19 00:00:00+00:00,9.25,9.25,9.0,4.813360214233398,167800,0.0,
1992-03-20 00:00:00+00:00,9.25,9.25,9.0,4.813360214233398,109600,0.0,
1992-03-23 00:00:00+00:00,9.375,9.375,9.125,4.813360214233398,159400,0.0,
1992-03-24 00:00:00+00:00,9.25,9.375,9.125,4.748313426971436,257000,0.0,
1992-03-25 00:00:00+00:00,9.25,9.25,8.875,4.813360214233398,861000,0.0,
1992-03-26 00:00:00+00:00,9.375,9.75,9.125,5.041019439697266,529400,0.0,
1992-03-27 00:00:00+00:00,9.75,9.75,9.375,4.943451881408691,368600,0.0,
1992-03-30 00:00:00+00:00,9.625,9.625,9.375,4.878406047821045,127800,0.0,
1992-03-31 00:00:00+00:00,9.375,9.5,9.25,4.813360214233398,229200,0.0,
1992-04-01 00:00:00+00:00,9.125,9.375,9.125,4.878406047821045,63400,0.0,
1992-04-02 00:00:00+00:00,9.125,9.375,8.875,4.748313426971436,227400,0.0,
1992-04-03 00:00:00+00:00,8.875,9.125,8.875,4.683269500732422,396000,0.0,
1992-04-06 00:00:00+00:00,8.875,9.0,8.75,4.618223667144775,115800,0.0,
1992-04-07 00:00:00+00:00,8.75,8.8125,8.5,4.423088073730469,346800,0.0,
1992-04-08 00:00:00+00:00,8.375,8.5,7.75,4.292996406555176,1018600,0.0,
1992-04-09 00:00:00+00:00,8.5,9.0,8.25,4.553180694580078,692200,0.0,
1992-04-10 00:00:00+00:00,9.125,9.125,8.75,4.683269500732422,106400,0.0,
1992-04-13 00:00:00+00:00,8.75,8.875,8.625,4.488133907318115,521000,0.0,
1992-04-14 00:00:00+00:00,8.75,9.125,8.625,4.748313426971436,428600,0.0,
1992-04-15 00:00:00+00:00,9.125,9.125,8.875,4.748313426971436,540600,0.0,
1992-04-16 00:00:00+00:00,9.125,9.125,8.875,4.683269500732422,99800,0.0,
1992-04-20 00:00:00+00:00,8.875,9.125,8.75,4.585701942443848,167400,0.0,
1992-04-21 00:00:00+00:00,8.75,9.0,8.625,4.488133907318115,181000,0.0,
1992-04-22 00:00:00+00:00,8.625,8.75,8.5,4.488133907318115,78200,0.0,
1992-04-23 00:00:00+00:00,8.5,8.75,8.5,4.553180694580078,252600,0.0,
1992-04-24 00:00:00+00:00,8.5,8.75,8.1875,4.260475158691406,372800,0.0,
1992-04-27 00:00:00+00:00,8.25,8.25,8.0,4.162906646728516,344200,0.0,
1992-04-28 00:00:00+00:00,8.0,8.25,7.9375,4.292996406555176,182400,0.0,
1992-04-29 00:00:00+00:00,8.25,8.75,8.125,4.488133907318115,337400,0.0,
1992-04-30 00:00:00+00:00,8.5,8.75,8.375,4.358044147491455,818200,0.0,
1992-05-01 00:00:00+00:00,8.5,8.625,8.5,4.423088073730469,1881600,0.0,
1992-05-04 00:00:00+00:00,8.625,8.625,8.5,4.423088073730469,631400,0.0,
1992-05-05 00:00:00+00:00,8.5625,8.75,8.5,4.423088073730469,276400,0.0,
1992-05-06 00:00:00+00:00,8.625,8.75,8.5,4.423088073730469,706200,0.0,
1992-05-07 00:00:00+00:00,8.5,8.625,8.25,4.423088073730469,578600,0.0,
1992-05-08 00:00:00+00:00,8.25,8.5,8.25,4.390566825866699,59400,0.0,
1992-05-11 00:00:00+00:00,8.5,8.625,8.375,4.45560884475708,689800,0.0,
1992-05-12 00:00:00+00:00,8.5,8.625,8.375,4.423088073730469,483000,0.0,
1992-05-13 00:00:00+00:00,8.5,8.5,8.375,4.358044147491455,14800,0.0,
1992-05-14 00:00:00+00:00,8.5,8.5,8.25,4.292996406555176,449200,0.0,
1992-05-15 00:00:00+00:00,8.25,8.5,8.25,4.292996406555176,327200,0.0,
1992-05-18 00:00:00+00:00,8.5,8.5,8.25,4.292996406555176,170600,0.0,
1992-05-19 00:00:00+00:00,8.25,8.5,8.125,4.227951526641846,202200,0.0,
1992-05-20 00:00:00+00:00,8.125,8.375,8.125,4.227951526641846,271600,0.0,
1992-05-21 00:00:00+00:00,8.375,8.375,8.125,4.358044147491455,127400,0.0,
1992-05-22 00:00:00+00:00,8.125,8.375,8.125,4.227951526641846,97200,0.0,
1992-05-26 00:00:00+00:00,8.25,8.25,7.875,4.227951526641846,188200,0.0,
1992-05-27 00:00:00+00:00,8.125,8.125,7.875,4.097861289978027,117600,0.0,
1992-05-28 00:00:00+00:00,8.125,8.125,7.875,4.097861289978027,330200,0.0,
1992-05-29 00:00:00+00:00,8.0,8.125,7.75,4.162906646728516,162600,0.0,
1992-06-01 00:00:00+00:00,7.75,8.0,7.625,4.162906646728516,69400,0.0,
1992-06-02 00:00:00+00:00,7.75,8.0,7.625,4.032815933227539,49200,0.0,
1992-06-03 00:00:00+00:00,7.875,8.0,7.75,4.162906646728516,124800,0.0,
1992-06-04 00:00:00+00:00,8.0,8.125,7.75,4.162906646728516,129800,0.0,
1992-06-05 00:00:00+00:00,8.0,8.125,7.875,4.162906646728516,176200,0.0,
1992-06-08 00:00:00+00:00,8.0,8.125,7.75,4.097861289978027,112200,0.0,
1992-06-09 00:00:00+00:00,7.875,7.875,7.5,3.9027233123779297,325800,0.0,
1992-06-10 00:00:00+00:00,7.75,7.75,7.5,3.9027233123779297,207800,0.0,
1992-06-11 00:00:00+00:00,7.625,7.625,7.5,3.935247182846069,111000,0.0,
1992-06-12 00:00:00+00:00,7.75,7.75,7.5,3.9027233123779297,43800,0.0,
1992-06-15 00:00:00+00:00,7.75,7.75,7.125,3.8376784324646,534200,0.0,
1992-06-16 00:00:00+00:00,7.375,7.5,7.125,3.707588911056519,194800,0.0,
1992-06-17 00:00:00+00:00,7.125,7.25,7.0,3.707588911056519,544600,0.0,
1992-06-18 00:00:00+00:00,7.125,7.125,6.75,3.5774972438812256,656000,0.0,
1992-06-19 00:00:00+00:00,6.75,7.0,6.75,3.642542839050293,3014400,0.0,
1992-06-22 00:00:00+00:00,6.9375,7.0,6.875,3.642542839050293,424600,0.0,
1992-06-23 00:00:00+00:00,7.0,7.0,6.875,3.642542839050293,247200,0.0,
1992-06-24 00:00:00+00:00,6.9375,7.25,6.875,3.707588911056519,395200,0.0,
1992-06-25 00:00:00+00:00,7.125,7.25,7.0,3.642542839050293,320000,0.0,
1992-06-26 00:00:00+00:00,6.875,7.125,6.875,3.642542839050293,577000,0.0,
1992-06-29 00:00:00+00:00,7.125,7.125,7.0,3.6750662326812735,197600,0.0,
1992-06-30 00:00:00+00:00,7.125,7.25,7.0,3.7726335525512695,464800,0.0,
1992-07-01 00:00:00+00:00,7.25,8.0,7.25,4.032815933227539,611000,0.0,
1992-07-02 00:00:00+00:00,8.0,8.0,7.875,4.162906646728516,330400,0.0,
1992-07-06 00:00:00+00:00,8.0,8.0,7.875,4.13038444519043,212000,0.0,
1992-07-07 00:00:00+00:00,8.0,8.0,7.875,4.097861289978027,119200,0.0,
1992-07-08 00:00:00+00:00,7.75,7.875,7.25,3.7726335525512695,380800,0.0,
1992-07-09 00:00:00+00:00,7.25,7.75,7.25,3.935247182846069,133200,0.0,
1992-07-10 00:00:00+00:00,7.625,7.625,7.375,3.8376784324646,100000,0.0,
1992-07-13 00:00:00+00:00,7.5,7.625,7.25,3.9677698612213135,81600,0.0,
1992-07-14 00:00:00+00:00,7.5,7.5,7.25,3.9027233123779297,200400,0.0,
1992-07-15 00:00:00+00:00,7.5,7.5,7.25,3.8051583766937256,86600,0.0,
1992-07-16 00:00:00+00:00,7.5,7.5,7.25,3.8376784324646,87800,0.0,
1992-07-17 00:00:00+00:00,7.5,7.5,7.25,3.8376784324646,43200,0.0,
1992-07-20 00:00:00+00:00,7.5,7.5,7.125,3.7726335525512695,316200,0.0,
1992-07-21 00:00:00+00:00,7.125,7.5,7.125,3.9027233123779297,138800,0.0,
1992-07-22 00:00:00+00:00,7.25,7.5,7.25,3.8376784324646,122600,0.0,
1992-07-23 00:00:00+00:00,7.375,7.375,7.25,3.7726335525512695,128800,0.0,
1992-07-24 00:00:00+00:00,7.25,7.3125,7.25,3.7726335525512695,48800,0.0,
1992-07-27 00:00:00+00:00,7.375,7.5,7.25,3.9027233123779297,82400,0.0,
1992-07-28 00:00:00+00:00,7.5,7.625,7.25,3.9677698612213135,169800,0.0,
1992-07-29 00:00:00+00:00,7.625,7.875,7.5,4.097861289978027,125000,0.0,
1992-07-30 00:00:00+00:00,7.875,7.875,7.375,3.9027233123779297,168200,0.0,
1992-07-31 00:00:00+00:00,7.625,7.625,7.375,3.9677698612213135,145400,0.0,
1992-08-03 00:00:00+00:00,7.5,7.75,7.375,3.9027233123779297,67800,0.0,
1992-08-04 00:00:00+00:00,7.5,7.75,7.5,4.032815933227539,103200,0.0,
1992-08-05 00:00:00+00:00,7.75,7.75,7.5,4.032815933227539,36200,0.0,
1992-08-06 00:00:00+00:00,7.75,7.75,7.5,3.9677698612213135,79600,0.0,
1992-08-07 00:00:00+00:00,7.75,8.375,7.5,4.227951526641846,501200,0.0,
1992-08-10 00:00:00+00:00,8.125,8.125,7.625,4.097861289978027,292000,0.0,
1992-08-11 00:00:00+00:00,7.875,8.0,7.625,4.13038444519043,836200,0.0,
1992-08-12 00:00:00+00:00,8.0,8.0,7.75,4.162906646728516,177200,0.0,
1992-08-13 00:00:00+00:00,7.875,8.125,7.875,4.097861289978027,312600,0.0,
1992-08-14 00:00:00+00:00,7.875,8.0,7.75,4.162906646728516,125600,0.0,
1992-08-17 00:00:00+00:00,7.875,8.0,7.75,4.097861289978027,30800,0.0,
1992-08-18 00:00:00+00:00,7.75,7.875,7.5,4.032815933227539,139400,0.0,
1992-08-19 00:00:00+00:00,7.5625,7.6875,7.375,3.8702025413513184,115400,0.0,
1992-08-20 00:00:00+00:00,7.5625,7.5625,7.25,3.8376784324646,121000,0.0,
1992-08-21 00:00:00+00:00,7.25,7.5,7.25,3.8376784324646,132800,0.0,
1992-08-24 00:00:00+00:00,7.25,7.5,7.125,3.9027233123779297,175800,0.0,
1992-08-25 00:00:00+00:00,7.375,7.375,7.25,3.7726335525512695,270000,0.0,
1992-08-26 00:00:00+00:00,7.25,7.4375,7.25,3.8376784324646,296600,0.0,
1992-08-27 00:00:00+00:00,7.375,7.625,7.375,3.8376784324646,265600,0.0,
1992-08-28 00:00:00+00:00,7.375,7.5,7.25,3.7726335525512695,123400,0.0,
1992-08-31 00:00:00+00:00,7.375,7.375,7.25,3.8376784324646,151200,0.0,
1992-09-01 00:00:00+00:00,7.375,7.625,7.25,3.9677698612213135,276600,0.0,
1992-09-02 00:00:00+00:00,7.625,7.625,7.5,3.9677698612213135,244800,0.0,
1992-09-03 00:00:00+00:00,7.5,7.75,7.5,4.000292778015137,270600,0.0,
1992-09-04 00:00:00+00:00,7.625,7.75,7.5,4.032815933227539,58200,0.0,
1992-09-08 00:00:00+00:00,7.625,7.875,7.625,4.032815933227539,136400,0.0,
1992-09-09 00:00:00+00:00,7.75,7.875,7.625,4.097861289978027,456600,0.0,
1992-09-10 00:00:00+00:00,7.75,8.0625,7.75,4.162906646728516,193800,0.0,
1992-09-11 00:00:00+00:00,8.0,8.0625,7.875,4.162906646728516,155400,0.0,
1992-09-14 00:00:00+00:00,8.125,8.25,7.75,4.097861289978027,228200,0.0,
1992-09-15 00:00:00+00:00,7.875,7.875,7.625,4.032815933227539,93600,0.0,
1992-09-16 00:00:00+00:00,7.5,7.875,7.5,4.032815933227539,381800,0.0,
1992-09-17 00:00:00+00:00,7.625,7.875,7.625,4.097861289978027,125800,0.0,
1992-09-18 00:00:00+00:00,7.875,7.875,7.625,4.032815933227539,180000,0.0,
1992-09-21 00:00:00+00:00,7.875,8.0,7.75,4.097861289978027,62800,0.0,
1992-09-22 00:00:00+00:00,7.875,7.9375,7.75,4.032815933227539,23600,0.0,
1992-09-23 00:00:00+00:00,7.75,7.875,7.625,3.9677698612213135,36600,0.0,
1992-09-24 00:00:00+00:00,7.875,7.875,7.625,4.065338611602783,151000,0.0,
1992-09-25 00:00:00+00:00,7.625,7.875,7.625,4.032815933227539,12600,0.0,
1992-09-28 00:00:00+00:00,7.625,8.0,7.625,4.032815933227539,23800,0.0,
1992-09-29 00:00:00+00:00,7.875,7.875,7.625,4.097861289978027,38000,0.0,
1992-09-30 00:00:00+00:00,7.625,7.875,7.625,4.097861289978027,22400,0.0,
1992-10-01 00:00:00+00:00,7.875,7.875,7.125,3.7726335525512695,442400,0.0,
1992-10-02 00:00:00+00:00,7.5,7.625,7.25,3.9027233123779297,160200,0.0,
1992-10-05 00:00:00+00:00,7.5,7.625,7.125,3.7726335525512695,295800,0.0,
1992-10-06 00:00:00+00:00,7.375,7.5,7.25,3.9027233123779297,132600,0.0,
1992-10-07 00:00:00+00:00,7.5,7.625,7.375,3.8376784324646,23200,0.0,
1992-10-08 00:00:00+00:00,7.375,7.5,7.1875,3.8376784324646,161800,0.0,
1992-10-09 00:00:00+00:00,7.375,7.375,7.125,3.8376784324646,17400,0.0,
1992-10-12 00:00:00+00:00,7.125,7.375,7.125,3.8051583766937256,25400,0.0,
1992-10-13 00:00:00+00:00,7.125,7.375,7.125,3.8376784324646,123400,0.0,
1992-10-14 00:00:00+00:00,7.375,7.375,7.25,3.8376784324646,70400,0.0,
1992-10-15 00:00:00+00:00,7.375,7.375,7.25,3.8376784324646,142600,0.0,
1992-10-16 00:00:00+00:00,7.25,7.375,7.125,3.7726335525512695,147200,0.0,
1992-10-19 00:00:00+00:00,7.25,7.75,7.25,4.032815933227539,222200,0.0,
1992-10-20 00:00:00+00:00,7.75,7.75,7.5,3.9027233123779297,531600,0.0,
1992-10-21 00:00:00+00:00,7.75,7.75,7.5,4.032815933227539,379800,0.0,
1992-10-22 00:00:00+00:00,7.75,7.75,7.5,3.9677698612213135,230000,0.0,
1992-10-23 00:00:00+00:00,7.75,7.75,7.5,4.032815933227539,312600,0.0,
1992-10-26 00:00:00+00:00,7.75,7.75,7.5,4.032815933227539,226800,0.0,
1992-10-27 00:00:00+00:00,7.875,8.1875,7.75,4.162906646728516,433000,0.0,
1992-10-28 00:00:00+00:00,8.125,8.125,8.0,4.227951526641846,330200,0.0,
1992-10-29 00:00:00+00:00,8.125,8.125,7.875,4.162906646728516,420800,0.0,
1992-10-30 00:00:00+00:00,8.125,8.125,7.875,4.162906646728516,644200,0.0,
1992-11-02 00:00:00+00:00,7.875,8.25,7.875,4.260475158691406,179600,0.0,
1992-11-03 00:00:00+00:00,8.25,8.25,7.875,4.227951526641846,193200,0.0,
1992-11-04 00:00:00+00:00,8.125,8.125,7.875,4.227951526641846,270800,0.0,
1992-11-05 00:00:00+00:00,8.125,8.125,8.0,4.227951526641846,39600,0.0,
1992-11-06 00:00:00+00:00,8.125,8.125,8.0,4.227951526641846,146400,0.0,
1992-11-09 00:00:00+00:00,8.125,8.125,8.0,4.227951526641846,294800,0.0,
1992-11-10 00:00:00+00:00,8.125,8.25,8.0,4.292996406555176,234000,0.0,
1992-11-11 00:00:00+00:00,8.25,8.625,8.125,4.488133907318115,657400,0.0,
1992-11-12 00:00:00+00:00,8.625,8.875,8.5,4.585701942443848,368600,0.0,
1992-11-13 00:00:00+00:00,8.875,9.0,8.75,4.683269500732422,559200,0.0,
1992-11-16 00:00:00+00:00,8.75,9.125,8.75,4.748313426971436,67600,0.0,
1992-11-17 00:00:00+00:00,9.0,9.125,8.75,4.553180694580078,236400,0.0,
1992-11-18 00:00:00+00:00,8.75,9.0,8.75,4.618223667144775,382400,0.0,
1992-11-19 00:00:00+00:00,8.8125,8.875,8.75,4.553180694580078,520200,0.0,
1992-11-20 00:00:00+00:00,8.8125,9.0,8.75,4.618223667144775,283400,0.0,
1992-11-23 00:00:00+00:00,8.75,9.0,8.75,4.553180694580078,229800,0.0,
1992-11-24 00:00:00+00:00,9.0,9.0,8.75,4.650749206542969,514600,0.0,
1992-11-25 00:00:00+00:00,8.875,9.0,8.75,4.585701942443848,240000,0.0,
1992-11-27 00:00:00+00:00,8.75,8.875,8.625,4.488133907318115,92800,0.0,
1992-11-30 00:00:00+00:00,8.625,8.875,8.375,4.423088073730469,298800,0.0,
1992-12-01 00:00:00+00:00,8.625,8.875,8.5,4.553180694580078,829600,0.0,
1992-12-02 00:00:00+00:00,8.875,8.875,8.625,4.618223667144775,279600,0.0,
1992-12-03 00:00:00+00:00,8.875,8.875,8.625,4.585701942443848,406800,0.0,
1992-12-04 00:00:00+00:00,8.875,8.875,8.75,4.618223667144775,431200,0.0,
1992-12-07 00:00:00+00:00,8.875,9.25,8.75,4.813360214233398,225400,0.0,
1992-12-08 00:00:00+00:00,9.25,9.375,9.125,4.780839443206787,248800,0.0,
1992-12-09 00:00:00+00:00,9.125,9.375,9.125,4.780839443206787,168200,0.0,
1992-12-10 00:00:00+00:00,9.25,9.375,8.875,4.618223667144775,387200,0.0,
1992-12-11 00:00:00+00:00,9.0,9.125,8.75,4.748313426971436,136800,0.0,
1992-12-14 00:00:00+00:00,9.0,9.125,8.75,4.683269500732422,142000,0.0,
1992-12-15 00:00:00+00:00,9.0,9.0,8.75,4.553180694580078,370400,0.0,
1992-12-16 00:00:00+00:00,8.75,9.0,8.75,4.683269500732422,201600,0.0,
1992-12-17 00:00:00+00:00,9.0,9.0,8.75,4.683269500732422,87600,0.0,
1992-12-18 00:00:00+00:00,8.875,9.0,8.75,4.585701942443848,353400,0.0,
1992-12-21 00:00:00+00:00,9.0,9.0,8.625,4.488133907318115,397600,0.0,
1992-12-22 00:00:00+00:00,8.625,8.875,8.625,4.488133907318115,404600,0.0,
1992-12-23 00:00:00+00:00,8.625,8.875,8.625,4.618223667144775,599800,0.0,
1992-12-24 00:00:00+00:00,8.875,9.0,8.625,4.585701942443848,322400,0.0,
1992-12-28 00:00:00+00:00,8.9375,9.0,8.75,4.683269500732422,99400,0.0,
1992-12-29 00:00:00+00:00,9.0,9.125,8.75,4.650749206542969,179800,0.0,
1992-12-30 00:00:00+00:00,8.875,9.125,8.75,4.553180694580078,385200,0.0,
1992-12-31 00:00:00+00:00,9.0,9.0,8.75,4.618223667144775,134000,0.0,
1993-01-04 00:00:00+00:00,9.0,9.125,8.875,4.683269500732422,210400,0.0,
1993-01-05 00:00:00+00:00,8.875,9.125,8.875,4.683269500732422,112800,0.0,
1993-01-06 00:00:00+00:00,8.875,9.0,8.875,4.683269500732422,160600,0.0,
1993-01-07 00:00:00+00:00,8.9375,9.0,8.875,4.650749206542969,56800,0.0,
1993-01-08 00:00:00+00:00,8.875,9.25,8.875,4.780839443206787,455600,0.0,
1993-01-11 00:00:00+00:00,9.25,9.375,9.125,4.878406047821045,283000,0.0,
1993-01-12 00:00:00+00:00,9.5,9.875,9.375,5.138587951660156,425800,0.0,
1993-01-13 00:00:00+00:00,9.625,10.0,9.625,5.138587951660156,696800,0.0,
1993-01-14 00:00:00+00:00,10.0,10.0,9.875,5.138587951660156,115600,0.0,
1993-01-15 00:00:00+00:00,9.75,10.0,9.75,5.073541641235352,134800,0.0,
1993-01-18 00:00:00+00:00,10.0,10.0,9.75,5.106064796447754,327400,0.0,
1993-01-19 00:00:00+00:00,9.75,9.75,9.0,4.748313426971436,525800,0.0,
1993-01-20 00:00:00+00:00,9.125,9.25,8.875,4.683269500732422,572800,0.0,
1993-01-21 00:00:00+00:00,9.25,9.625,9.0,4.878406047821045,350200,0.0,
1993-01-22 00:00:00+00:00,9.625,9.75,9.375,5.008497714996338,298600,0.0,
1993-01-25 00:00:00+00:00,9.625,9.75,9.5,5.008497714996338,906200,0.0,
1993-01-26 00:00:00+00:00,9.75,9.75,9.5,5.008497714996338,492400,0.0,
1993-01-27 00:00:00+00:00,9.5,9.75,9.5,5.008497714996338,321000,0.0,
1993-01-28 00:00:00+00:00,9.5,9.625,9.4375,5.008497714996338,148800,0.0,
1993-01-29 00:00:00+00:00,9.625,9.625,9.5,4.943451881408691,196800,0.0,
1993-02-01 00:00:00+00:00,9.625,9.625,9.5,5.008497714996338,314600,0.0,
1993-02-02 00:00:00+00:00,9.625,9.875,9.5,5.106064796447754,348800,0.0,
1993-02-03 00:00:00+00:00,10.0,10.125,9.75,5.268677711486816,350000,0.0,
1993-02-04 00:00:00+00:00,9.875,10.125,9.875,5.268677711486816,273200,0.0,
1993-02-05 00:00:00+00:00,10.0,10.125,9.625,5.138587951660156,166800,0.0,
1993-02-08 00:00:00+00:00,9.875,10.0,9.625,5.203635215759277,125400,0.0,
1993-02-09 00:00:00+00:00,10.0,10.0,9.5,4.975972652435303,333600,0.0,
1993-02-10 00:00:00+00:00,9.625,9.625,9.0,4.813360214233398,1104000,0.0,
1993-02-11 00:00:00+00:00,9.5,9.5,9.125,4.748313426971436,207600,0.0,
1993-02-12 00:00:00+00:00,9.25,9.25,8.8125,4.748313426971436,299800,0.0,
1993-02-16 00:00:00+00:00,8.875,9.25,8.625,4.488133907318115,296400,0.0,
1993-02-17 00:00:00+00:00,9.0,9.0,8.375,4.553180694580078,401800,0.0,
1993-02-18 00:00:00+00:00,8.625,8.875,8.625,4.553180694580078,342400,0.0,
1993-02-19 00:00:00+00:00,8.875,8.875,8.625,4.520655155181885,349000,0.0,
1993-02-22 00:00:00+00:00,8.875,8.875,8.5,4.45560884475708,901800,0.0,
1993-02-23 00:00:00+00:00,9.0,9.5,9.0,4.813360214233398,899200,0.0,
1993-02-24 00:00:00+00:00,9.375,9.375,9.125,4.878406047821045,71000,0.0,
1993-02-25 00:00:00+00:00,9.375,9.375,9.125,4.878406047821045,167600,0.0,
1993-02-26 00:00:00+00:00,9.375,9.375,9.125,4.748313426971436,212200,0.0,
1993-03-01 00:00:00+00:00,9.375,9.375,9.125,4.813360214233398,188200,0.0,
1993-03-02 00:00:00+00:00,9.375,9.375,9.125,4.748313426971436,164000,0.0,
1993-03-03 00:00:00+00:00,9.125,9.375,9.125,4.845883369445801,258400,0.0,
1993-03-04 00:00:00+00:00,9.375,9.375,9.25,4.878406047821045,114000,0.0,
1993-03-05 00:00:00+00:00,9.5,9.625,9.25,5.008497714996338,550200,0.0,
1993-03-08 00:00:00+00:00,9.625,10.0,9.5625,5.138587951660156,445600,0.0,
1993-03-09 00:00:00+00:00,10.0,10.125,9.875,5.138587951660156,251600,0.0,
1993-03-10 00:00:00+00:00,9.875,10.125,9.875,5.203635215759277,259800,0.0,
1993-03-11 00:00:00+00:00,10.125,10.25,9.875,5.268677711486816,225000,0.0,
1993-03-12 00:00:00+00:00,10.25,10.25,9.875,5.333723545074463,108600,0.0,
1993-03-15 00:00:00+00:00,10.25,10.25,9.875,5.268677711486816,75800,0.0,
1993-03-16 00:00:00+00:00,10.25,10.25,10.0,5.268677711486816,237800,0.0,
1993-03-17 00:00:00+00:00,10.25,10.25,9.875,5.138587951660156,39600,0.0,
1993-03-18 00:00:00+00:00,9.875,10.125,9.875,5.203635215759277,266000,0.0,
1993-03-19 00:00:00+00:00,10.0,10.125,9.75,5.073541641235352,178600,0.0,
1993-03-22 00:00:00+00:00,9.75,9.875,9.25,4.975972652435303,626400,0.0,
1993-03-23 00:00:00+00:00,9.375,9.625,9.375,4.943451881408691,291200,0.0,
1993-03-24 00:00:00+00:00,9.5,9.625,9.375,4.943451881408691,217400,0.0,
1993-03-25 00:00:00+00:00,9.5,9.75,9.375,4.943451881408691,319800,0.0,
1993-03-26 00:00:00+00:00,9.75,9.875,9.625,5.138587951660156,20000,0.0,
1993-03-29 00:00:00+00:00,10.0,10.0,9.625,5.041019439697266,43600,0.0,
1993-03-30 00:00:00+00:00,9.75,9.875,9.625,5.138587951660156,85400,0.0,
1993-03-31 00:00:00+00:00,9.625,10.0,9.625,5.138587951660156,427000,0.0,
1993-04-01 00:00:00+00:00,10.0,10.0,9.5,4.943451881408691,207600,0.0,
1993-04-02 00:00:00+00:00,9.375,9.375,9.125,4.813360214233398,338200,0.0,
1993-04-05 00:00:00+00:00,9.375,9.375,9.125,4.878406047821045,19600,0.0,
1993-04-06 00:00:00+00:00,9.375,9.375,9.0,4.683269500732422,180200,0.0,
1993-04-07 00:00:00+00:00,8.875,9.125,8.625,4.553180694580078,500600,0.0,
1993-04-08 00:00:00+00:00,8.625,8.75,8.375,4.488133907318115,285000,0.0,
1993-04-12 00:00:00+00:00,8.5,8.75,8.5,4.553180694580078,260400,0.0,
1993-04-13 00:00:00+00:00,8.75,8.875,8.5,4.488133907318115,329400,0.0,
1993-04-14 00:00:00+00:00,8.625,9.0,8.5,4.553180694580078,161200,0.0,
1993-04-15 00:00:00+00:00,8.75,8.75,8.375,4.488133907318115,478000,0.0,
1993-04-16 00:00:00+00:00,8.375,8.625,8.375,4.488133907318115,68000,0.0,
