date,NGL_Open,NGL_High,NGL_Low,NGL_Close,NGL_Volume,NGL_Dividends,NGL_Stock Splits
2011-05-16 00:00:00+00:00,20.76000022888184,21.049999237060547,20.75,7.813603401184082,57000,0.0,
2011-05-17 00:00:00+00:00,20.8799991607666,21.0,20.600000381469727,7.854749202728271,56500,0.0,
2011-05-18 00:00:00+00:00,21.049999237060547,21.290000915527344,20.90999984741211,7.963222503662109,96300,0.0,
2011-05-19 00:00:00+00:00,21.200000762939453,21.850000381469727,21.170000076293945,8.13527774810791,137700,0.0,
2011-05-20 00:00:00+00:00,22.0,22.0,21.299999237060547,8.109094619750977,67200,0.0,
2011-05-23 00:00:00+00:00,21.280000686645508,21.59000015258789,21.1299991607666,8.026805877685547,50100,0.0,
2011-05-24 00:00:00+00:00,21.600000381469727,21.68000030517578,21.0,7.929556846618652,56400,0.0,
2011-05-25 00:00:00+00:00,21.100000381469727,21.36000061035156,20.399999618530277,7.75750207901001,60100,0.0,
2011-05-26 00:00:00+00:00,20.8799991607666,20.88999938964844,20.520000457763672,7.738801002502441,38300,0.0,
2011-05-27 00:00:00+00:00,20.5,20.600000381469727,20.299999237060547,7.667732238769531,20200,0.0,
2011-05-31 00:00:00+00:00,20.5,20.979999542236328,20.5,7.832308769226074,32900,0.0,
2011-06-01 00:00:00+00:00,20.75,21.049999237060547,20.600000381469727,7.716357707977295,33500,0.0,
2011-06-02 00:00:00+00:00,20.899999618530277,20.899999618530277,20.6299991607666,7.764983177185059,16800,0.0,
2011-06-03 00:00:00+00:00,20.86000061035156,20.86000061035156,20.270000457763672,7.589184761047363,44300,0.0,
2011-06-06 00:00:00+00:00,20.270000457763672,20.270000457763672,19.34000015258789,7.245072841644287,56600,0.0,
2011-06-07 00:00:00+00:00,19.399999618530277,19.43000030517578,18.34000015258789,7.013169765472412,116000,0.0,
2011-06-08 00:00:00+00:00,18.690000534057617,19.489999771118164,18.399999618530277,7.289957046508789,29200,0.0,
2011-06-09 00:00:00+00:00,19.36000061035156,20.350000381469727,19.36000061035156,7.521858215332031,16600,0.0,
2011-06-10 00:00:00+00:00,19.899999618530277,20.479999542236328,19.5,7.536820411682129,25000,0.0,
2011-06-13 00:00:00+00:00,20.200000762939453,20.399999618530277,19.13999938964844,7.439571380615234,23600,0.0,
2011-06-14 00:00:00+00:00,19.75,20.200000762939453,19.700000762939453,7.525599479675293,29400,0.0,
2011-06-15 00:00:00+00:00,20.100000381469727,20.11000061035156,19.07999992370605,7.1814866065979,13900,0.0,
2011-06-16 00:00:00+00:00,19.399999618530277,19.399999618530277,18.600000381469727,6.964545726776123,17700,0.0,
2011-06-17 00:00:00+00:00,18.75,18.790000915527344,18.600000381469727,6.975766658782959,18000,0.0,
2011-06-20 00:00:00+00:00,18.75,18.96999931335449,18.600000381469727,7.069274425506592,27200,0.0,
2011-06-21 00:00:00+00:00,19.200000762939453,19.989999771118164,19.200000762939453,7.476973533630371,54600,0.0,
2011-06-22 00:00:00+00:00,19.850000381469727,20.25,19.420000076293945,7.476973533630371,55200,0.0,
2011-06-23 00:00:00+00:00,20.0,20.0,19.270000457763672,7.323619365692139,35300,0.0,
2011-06-24 00:00:00+00:00,19.700000762939453,20.0,19.559999465942383,7.375983715057373,11400,0.0,
2011-06-27 00:00:00+00:00,19.700000762939453,20.239999771118164,19.700000762939453,7.46201229095459,18400,0.0,
2011-06-28 00:00:00+00:00,19.899999618530277,20.489999771118164,19.51000022888184,7.480714321136475,39600,0.0,
2011-06-29 00:00:00+00:00,20.149999618530277,20.489999771118164,19.8700008392334,7.6639933586120605,26500,0.0,
2011-06-30 00:00:00+00:00,20.25,20.489999771118164,19.68000030517578,7.458273410797119,41500,0.0,
2011-07-01 00:00:00+00:00,19.850000381469727,20.149999618530277,19.75,7.480714321136475,11300,0.0,
2011-07-05 00:00:00+00:00,20.0,20.34000015258789,20.0,7.607887268066406,8300,0.0,
2011-07-06 00:00:00+00:00,20.479999542236328,20.489999771118164,20.049999237060547,7.499416828155518,7300,0.0,
2011-07-07 00:00:00+00:00,20.170000076293945,20.700000762939453,20.170000076293945,7.742538928985596,22700,0.0,
2011-07-08 00:00:00+00:00,20.200000762939453,20.700000762939453,20.200000762939453,7.686433792114258,15400,0.0,
2011-07-11 00:00:00+00:00,20.549999237060547,20.549999237060547,20.13999938964844,7.574226379394531,11100,0.0,
2011-07-12 00:00:00+00:00,20.38999938964844,20.38999938964844,19.51000022888184,7.387206554412842,24500,0.0,
