date,MSN_Open,MSN_High,MSN_Low,MSN_Close,MSN_Volume,MSN_Dividends,MSN_Stock Splits
1994-12-07 00:00:00+00:00,1.9375,2.0625,1.8125,0.6143125295639038,45800,0.0,
1994-12-08 00:00:00+00:00,1.9375,2.0625,1.8125,0.5770815014839172,22200,0.0,
1994-12-09 00:00:00+00:00,1.8125,1.9375,1.75,0.5770815014839172,18600,0.0,
1994-12-12 00:00:00+00:00,1.8125,1.9375,1.75,0.5398504734039307,56700,0.0,
1994-12-13 00:00:00+00:00,1.8125,1.9375,1.75,0.5770815014839172,29600,0.0,
1994-12-14 00:00:00+00:00,1.9375,2.0625,1.875,0.6143125295639038,6800,0.0,
1994-12-15 00:00:00+00:00,2.0625,2.125,2.0,0.6329280734062195,60400,0.0,
1994-12-16 00:00:00+00:00,2.125,2.1875,2.125,0.6515436172485352,35100,0.0,
1994-12-19 00:00:00+00:00,2.25,2.25,2.125,0.6329280734062195,12800,0.0,
1994-12-20 00:00:00+00:00,2.125,2.25,2.125,0.6701591610908508,4300,0.0,
1994-12-21 00:00:00+00:00,2.3125,2.375,2.1875,0.6887747049331665,16300,0.0,
1994-12-22 00:00:00+00:00,2.25,2.375,2.25,0.6887747049331665,9700,0.0,
1994-12-23 00:00:00+00:00,2.3125,2.5625,2.3125,0.7632368206977844,32200,0.0,
1994-12-27 00:00:00+00:00,2.625,2.875,2.625,0.8004679083824158,65900,0.0,
1994-12-28 00:00:00+00:00,2.6875,2.6875,2.5,0.7632368206977844,37300,0.0,
1994-12-29 00:00:00+00:00,2.5625,2.625,2.5,0.7818523049354553,6200,0.0,
1994-12-30 00:00:00+00:00,2.5,2.5625,2.4375,0.7632368206977844,19300,0.0,
1995-01-03 00:00:00+00:00,2.5625,2.5625,2.25,0.6701591610908508,21600,0.0,
1995-01-04 00:00:00+00:00,2.375,2.375,2.3125,0.6887747049331665,29300,0.0,
1995-01-05 00:00:00+00:00,2.3125,2.3125,2.25,0.6887747049331665,29100,0.0,
1995-01-06 00:00:00+00:00,2.25,2.25,2.125,0.6329280734062195,30300,0.0,
1995-01-09 00:00:00+00:00,2.125,2.25,2.125,0.6515436172485352,8400,0.0,
1995-01-10 00:00:00+00:00,2.25,2.375,2.1875,0.7073902487754822,45000,0.0,
1995-01-11 00:00:00+00:00,2.375,2.375,2.25,0.6701591610908508,8800,0.0,
1995-01-12 00:00:00+00:00,2.1875,2.25,2.1875,0.6701591610908508,30900,0.0,
1995-01-13 00:00:00+00:00,2.25,2.25,2.1875,0.6701591610908508,17000,0.0,
1995-01-16 00:00:00+00:00,2.25,2.3125,2.25,0.6701591610908508,2400,0.0,
1995-01-17 00:00:00+00:00,2.25,2.25,2.25,0.6701591610908508,42500,0.0,
1995-01-18 00:00:00+00:00,2.25,2.25,2.25,0.6701591610908508,17300,0.0,
1995-01-19 00:00:00+00:00,2.25,2.25,2.1875,0.6515436172485352,18700,0.0,
1995-01-20 00:00:00+00:00,2.125,2.1875,2.125,0.6329280734062195,22100,0.0,
1995-01-23 00:00:00+00:00,2.125,2.125,2.125,0.6329280734062195,3300,0.0,
1995-01-24 00:00:00+00:00,2.125,2.125,2.0625,0.6143125295639038,3900,0.0,
1995-01-25 00:00:00+00:00,2.0,2.0625,2.0,0.6143125295639038,15300,0.0,
1995-01-26 00:00:00+00:00,2.0625,2.125,2.0625,0.6329280734062195,20000,0.0,
1995-01-27 00:00:00+00:00,2.0,2.3125,2.0,0.6887747049331665,43300,0.0,
1995-01-30 00:00:00+00:00,2.3125,2.375,2.3125,0.7073902487754822,11500,0.0,
1995-01-31 00:00:00+00:00,2.3125,2.8125,2.3125,0.8376989364624023,171200,0.0,
1995-02-01 00:00:00+00:00,2.8125,2.8125,2.5,0.8190833926200867,107600,0.0,
1995-02-02 00:00:00+00:00,2.625,2.875,2.625,0.7818523049354553,102800,0.0,
1995-02-03 00:00:00+00:00,2.625,2.8125,2.625,0.8376989364624023,36300,0.0,
1995-02-06 00:00:00+00:00,2.8125,2.8125,2.6875,0.8004679083824158,13100,0.0,
1995-02-07 00:00:00+00:00,2.75,2.75,2.625,0.8004679083824158,11300,0.0,
1995-02-08 00:00:00+00:00,2.6875,2.8125,2.6875,0.8190833926200867,31100,0.0,
1995-02-09 00:00:00+00:00,2.75,2.8125,2.75,0.8190833926200867,55800,0.0,
1995-02-10 00:00:00+00:00,2.8125,3.25,2.75,0.9493921995162964,238000,0.0,
1995-02-13 00:00:00+00:00,3.3125,3.375,3.0625,0.9121610522270204,108100,0.0,
1995-02-14 00:00:00+00:00,3.0625,3.1875,3.0,0.930776596069336,46500,0.0,
1995-02-15 00:00:00+00:00,3.1875,3.1875,2.875,0.9493921995162964,443600,0.0,
1995-02-16 00:00:00+00:00,3.1875,3.3125,3.125,0.9866231679916382,33100,0.0,
1995-02-17 00:00:00+00:00,3.3125,3.3125,3.25,0.9866231679916382,30400,0.0,
1995-02-21 00:00:00+00:00,3.25,3.25,3.125,0.9680076241493224,34300,0.0,
1995-02-22 00:00:00+00:00,3.3125,3.375,3.25,0.9680076241493224,141800,0.0,
1995-02-23 00:00:00+00:00,3.25,3.25,3.125,0.930776596069336,66600,0.0,
1995-02-24 00:00:00+00:00,3.0,3.1875,2.9375,0.9493921995162964,172500,0.0,
1995-02-27 00:00:00+00:00,3.125,3.125,3.0,0.9121610522270204,11700,0.0,
1995-02-28 00:00:00+00:00,3.0625,3.0625,3.0,0.8935455679893494,10200,0.0,
1995-03-01 00:00:00+00:00,2.9375,2.9375,2.875,0.8749300241470337,24300,0.0,
1995-03-02 00:00:00+00:00,2.9375,2.9375,2.8125,0.8749300241470337,9200,0.0,
1995-03-03 00:00:00+00:00,2.875,3.0,2.75,0.8935455679893494,14300,0.0,
1995-03-06 00:00:00+00:00,2.875,2.875,2.8125,0.856314480304718,4800,0.0,
1995-03-07 00:00:00+00:00,2.875,2.9375,2.875,0.856314480304718,15600,0.0,
1995-03-08 00:00:00+00:00,2.875,2.875,2.8125,0.8376989364624023,6300,0.0,
1995-03-09 00:00:00+00:00,2.875,2.875,2.6875,0.8190833926200867,13200,0.0,
1995-03-10 00:00:00+00:00,2.75,2.8125,2.6875,0.8004679083824158,11300,0.0,
1995-03-13 00:00:00+00:00,2.75,2.75,2.6875,0.8004679083824158,4500,0.0,
1995-03-14 00:00:00+00:00,2.75,2.8125,2.6875,0.8004679083824158,6200,0.0,
1995-03-15 00:00:00+00:00,2.875,2.875,2.625,0.7818523049354553,24300,0.0,
1995-03-16 00:00:00+00:00,2.5625,2.625,2.5,0.7632368206977844,23400,0.0,
1995-03-17 00:00:00+00:00,2.625,2.625,2.5,0.7446213364601135,7200,0.0,
1995-03-20 00:00:00+00:00,2.5,2.5,2.1875,0.7073902487754822,125500,0.0,
1995-03-21 00:00:00+00:00,2.3125,2.375,2.25,0.6887747049331665,36800,0.0,
1995-03-22 00:00:00+00:00,2.25,2.375,2.25,0.7073902487754822,10700,0.0,
1995-03-23 00:00:00+00:00,2.25,2.375,2.25,0.7073902487754822,46200,0.0,
1995-03-24 00:00:00+00:00,2.375,2.5625,2.375,0.7632368206977844,33300,0.0,
1995-03-27 00:00:00+00:00,2.5625,2.6875,2.5,0.7818523049354553,34800,0.0,
1995-03-28 00:00:00+00:00,2.6875,2.75,2.625,0.7818523049354553,19500,0.0,
1995-03-29 00:00:00+00:00,2.5625,2.75,2.5,0.8190833926200867,24200,0.0,
1995-03-30 00:00:00+00:00,2.75,2.8125,2.625,0.8004679083824158,17000,0.0,
1995-03-31 00:00:00+00:00,2.625,3.125,2.625,0.930776596069336,81100,0.0,
1995-04-03 00:00:00+00:00,3.0625,3.0625,2.8125,0.8376989364624023,23100,0.0,
1995-04-04 00:00:00+00:00,2.9375,2.9375,2.875,0.856314480304718,22800,0.0,
1995-04-05 00:00:00+00:00,2.8125,2.9375,2.8125,0.856314480304718,6700,0.0,
1995-04-06 00:00:00+00:00,2.8125,2.875,2.75,0.8376989364624023,14200,0.0,
1995-04-07 00:00:00+00:00,2.875,2.875,2.875,0.856314480304718,15000,0.0,
1995-04-10 00:00:00+00:00,2.8125,2.875,2.8125,0.856314480304718,16100,0.0,
1995-04-11 00:00:00+00:00,2.875,2.875,2.8125,0.8376989364624023,4600,0.0,
1995-04-12 00:00:00+00:00,2.8125,2.9375,2.8125,0.8749300241470337,76400,0.0,
1995-04-13 00:00:00+00:00,2.9375,2.9375,2.875,0.856314480304718,10400,0.0,
1995-04-17 00:00:00+00:00,2.8125,2.9375,2.75,0.856314480304718,32500,0.0,
1995-04-18 00:00:00+00:00,2.8125,2.875,2.6875,0.8004679083824158,13200,0.0,
1995-04-19 00:00:00+00:00,2.6875,2.6875,2.625,0.7818523049354553,3300,0.0,
1995-04-20 00:00:00+00:00,2.625,2.6875,2.5625,0.7818523049354553,16400,0.0,
1995-04-21 00:00:00+00:00,2.75,2.75,2.625,0.7818523049354553,4500,0.0,
1995-04-24 00:00:00+00:00,2.625,2.6875,2.625,0.8004679083824158,2600,0.0,
1995-04-25 00:00:00+00:00,2.625,2.6875,2.625,0.7818523049354553,4500,0.0,
1995-04-26 00:00:00+00:00,2.6875,2.75,2.625,0.7818523049354553,11900,0.0,
1995-04-27 00:00:00+00:00,2.5625,2.5625,2.5,0.7446213364601135,6900,0.0,
1995-04-28 00:00:00+00:00,2.5625,2.6875,2.5,0.8004679083824158,8900,0.0,
1995-05-01 00:00:00+00:00,2.625,2.625,2.5,0.7818523049354553,18000,0.0,
1995-05-02 00:00:00+00:00,2.5,2.6875,2.5,0.8004679083824158,24200,0.0,
1995-05-03 00:00:00+00:00,2.6875,2.6875,2.625,0.8004679083824158,7800,0.0,
1995-05-04 00:00:00+00:00,2.75,2.75,2.75,0.8190833926200867,1500,0.0,
1995-05-05 00:00:00+00:00,2.625,2.6875,2.625,0.7818523049354553,2700,0.0,
1995-05-08 00:00:00+00:00,2.625,2.75,2.625,0.7818523049354553,21200,0.0,
1995-05-09 00:00:00+00:00,2.6875,2.75,2.625,0.8190833926200867,8100,0.0,
1995-05-10 00:00:00+00:00,2.6875,2.6875,2.625,0.8004679083824158,19300,0.0,
1995-05-11 00:00:00+00:00,2.6875,2.75,2.5,0.7446213364601135,28300,0.0,
1995-05-12 00:00:00+00:00,2.5625,2.75,2.5625,0.7632368206977844,8200,0.0,
1995-05-15 00:00:00+00:00,2.5625,2.625,2.5625,0.7818523049354553,6200,0.0,
1995-05-16 00:00:00+00:00,2.5625,2.6875,2.5,0.7632368206977844,13000,0.0,
1995-05-17 00:00:00+00:00,2.5625,2.5625,2.4375,0.7446213364601135,12500,0.0,
1995-05-18 00:00:00+00:00,2.5625,2.6875,2.5,0.7632368206977844,13500,0.0,
1995-05-19 00:00:00+00:00,2.5625,2.875,2.5625,0.8190833926200867,25100,0.0,
1995-05-22 00:00:00+00:00,2.75,2.75,2.6875,0.8004679083824158,1600,0.0,
1995-05-23 00:00:00+00:00,2.75,2.75,2.5625,0.8004679083824158,18000,0.0,
1995-05-24 00:00:00+00:00,2.6875,2.75,2.5625,0.7632368206977844,12600,0.0,
1995-05-25 00:00:00+00:00,2.625,2.625,2.5625,0.7632368206977844,3800,0.0,
1995-05-26 00:00:00+00:00,2.5625,2.5625,2.5,0.7446213364601135,7300,0.0,
1995-05-30 00:00:00+00:00,2.5,2.5625,2.4375,0.7260057330131531,18700,0.0,
1995-05-31 00:00:00+00:00,2.5,2.6875,2.5,0.7818523049354553,18200,0.0,
1995-06-01 00:00:00+00:00,2.625,2.6875,2.5625,0.7632368206977844,6900,0.0,
1995-06-02 00:00:00+00:00,2.5625,2.75,2.5,0.7818523049354553,14700,0.0,
1995-06-05 00:00:00+00:00,2.5625,2.75,2.5625,0.7818523049354553,10000,0.0,
1995-06-06 00:00:00+00:00,2.75,2.75,2.625,0.7818523049354553,3300,0.0,
1995-06-07 00:00:00+00:00,2.6875,2.75,2.625,0.8190833926200867,9000,0.0,
1995-06-08 00:00:00+00:00,2.6875,2.875,2.625,0.856314480304718,14400,0.0,
1995-06-09 00:00:00+00:00,2.875,3.0,2.8125,0.8749300241470337,57600,0.0,
1995-06-12 00:00:00+00:00,2.875,2.875,2.625,0.7818523049354553,10900,0.0,
1995-06-13 00:00:00+00:00,2.6875,2.75,2.625,0.7818523049354553,14200,0.0,
1995-06-14 00:00:00+00:00,2.6875,2.6875,2.5625,0.7632368206977844,13200,0.0,
1995-06-15 00:00:00+00:00,2.625,2.6875,2.5625,0.7632368206977844,15300,0.0,
1995-06-16 00:00:00+00:00,2.625,2.625,2.5,0.7446213364601135,17400,0.0,
1995-06-19 00:00:00+00:00,2.5625,2.625,2.5,0.7818523049354553,13200,0.0,
1995-06-20 00:00:00+00:00,2.625,2.625,2.5,0.7446213364601135,10100,0.0,
1995-06-21 00:00:00+00:00,2.5,2.5,2.375,0.7260057330131531,8100,0.0,
1995-06-22 00:00:00+00:00,2.4375,2.5,2.375,0.7446213364601135,9000,0.0,
1995-06-23 00:00:00+00:00,2.5,2.5,2.4375,0.7446213364601135,5200,0.0,
1995-06-26 00:00:00+00:00,2.5,2.5,2.375,0.7073902487754822,7700,0.0,
1995-06-27 00:00:00+00:00,2.3125,2.375,2.25,0.6701591610908508,19900,0.0,
1995-06-28 00:00:00+00:00,2.25,2.25,2.25,0.6701591610908508,13400,0.0,
1995-06-29 00:00:00+00:00,2.25,2.3125,2.25,0.6701591610908508,4700,0.0,
1995-06-30 00:00:00+00:00,2.375,2.6875,2.3125,0.8004679083824158,64800,0.0,
1995-07-03 00:00:00+00:00,2.75,2.8125,2.6875,0.8376989364624023,29300,0.0,
1995-07-05 00:00:00+00:00,2.8125,2.8125,2.6875,0.8004679083824158,34700,0.0,
1995-07-06 00:00:00+00:00,2.625,2.625,2.5,0.7446213364601135,35000,0.0,
1995-07-07 00:00:00+00:00,2.5,2.5,2.4375,0.7260057330131531,25300,0.0,
1995-07-10 00:00:00+00:00,2.4375,2.4375,2.375,0.7260057330131531,11100,0.0,
1995-07-11 00:00:00+00:00,2.375,2.4375,2.25,0.7260057330131531,59100,0.0,
1995-07-12 00:00:00+00:00,2.4375,2.875,2.4375,0.8376989364624023,91300,0.0,
1995-07-13 00:00:00+00:00,2.8125,2.875,2.75,0.8190833926200867,59700,0.0,
1995-07-14 00:00:00+00:00,2.75,2.875,2.75,0.856314480304718,31300,0.0,
1995-07-17 00:00:00+00:00,2.875,2.9375,2.75,0.856314480304718,78600,0.0,
1995-07-18 00:00:00+00:00,2.8125,2.9375,2.8125,0.8749300241470337,23200,0.0,
1995-07-19 00:00:00+00:00,2.875,2.9375,2.875,0.856314480304718,26500,0.0,
1995-07-20 00:00:00+00:00,2.875,2.875,2.875,0.856314480304718,6400,0.0,
1995-07-21 00:00:00+00:00,2.9375,3.1875,2.8125,0.9493921995162964,63800,0.0,
1995-07-24 00:00:00+00:00,3.1875,3.1875,3.0625,0.9493921995162964,28600,0.0,
1995-07-25 00:00:00+00:00,3.125,3.375,3.125,1.0052387714385986,191900,0.0,
1995-07-26 00:00:00+00:00,3.25,3.375,3.25,0.9680076241493224,13600,0.0,
1995-07-27 00:00:00+00:00,3.25,3.4375,3.25,1.0238542556762695,51100,0.0,
1995-07-28 00:00:00+00:00,3.375,3.5,3.375,1.0424697399139404,68000,0.0,
1995-07-31 00:00:00+00:00,3.5,3.5,3.375,1.0238542556762695,47100,0.0,
1995-08-01 00:00:00+00:00,3.4375,3.5,3.375,1.0052387714385986,110500,0.0,
1995-08-02 00:00:00+00:00,3.4375,3.4375,3.375,1.0052387714385986,18800,0.0,
1995-08-03 00:00:00+00:00,3.375,3.375,3.25,0.9680076241493224,56400,0.0,
1995-08-04 00:00:00+00:00,3.25,3.375,3.25,1.0052387714385986,11600,0.0,
1995-08-07 00:00:00+00:00,3.3125,3.625,3.3125,1.0610853433609009,31200,0.0,
1995-08-08 00:00:00+00:00,3.5625,3.6875,3.5625,1.098316311836243,36600,0.0,
1995-08-09 00:00:00+00:00,3.6875,3.6875,3.5625,1.098316311836243,30200,0.0,
1995-08-10 00:00:00+00:00,3.5625,3.625,3.5,1.079700946807861,6500,0.0,
1995-08-11 00:00:00+00:00,3.625,3.75,3.5,1.0424697399139404,29000,0.0,
1995-08-14 00:00:00+00:00,3.5,3.6875,3.5,1.079700946807861,5800,0.0,
1995-08-15 00:00:00+00:00,3.75,3.75,3.625,1.1169319152832031,7900,0.0,
1995-08-16 00:00:00+00:00,3.6875,3.6875,3.5625,1.079700946807861,37500,0.0,
1995-08-17 00:00:00+00:00,3.625,3.75,3.625,1.1169319152832031,53700,0.0,
1995-08-18 00:00:00+00:00,3.6875,3.6875,3.125,1.0052387714385986,54800,0.0,
1995-08-21 00:00:00+00:00,3.25,3.375,3.25,0.9680076241493224,8600,0.0,
1995-08-22 00:00:00+00:00,3.3125,3.5,3.3125,1.0424697399139404,29500,0.0,
1995-08-23 00:00:00+00:00,3.4375,3.5,3.375,1.0052387714385986,15600,0.0,
1995-08-24 00:00:00+00:00,3.5,3.5,3.4375,1.0424697399139404,34700,0.0,
1995-08-25 00:00:00+00:00,3.5,3.5625,3.5,1.0424697399139404,15600,0.0,
1995-08-28 00:00:00+00:00,3.5,3.5,3.375,1.0052387714385986,15000,0.0,
1995-08-29 00:00:00+00:00,3.375,3.375,3.375,1.0052387714385986,58000,0.0,
1995-08-30 00:00:00+00:00,3.375,3.375,3.25,1.0052387714385986,175300,0.0,
1995-08-31 00:00:00+00:00,3.25,3.375,3.25,1.0052387714385986,29900,0.0,
1995-09-01 00:00:00+00:00,3.375,3.375,3.375,1.0052387714385986,1300,0.0,
1995-09-05 00:00:00+00:00,3.25,3.3125,3.25,0.9680076241493224,3000,0.0,
1995-09-06 00:00:00+00:00,3.125,3.25,3.125,0.9680076241493224,11200,0.0,
1995-09-07 00:00:00+00:00,3.25,3.375,3.25,1.0052387714385986,9400,0.0,
1995-09-08 00:00:00+00:00,3.3125,3.3125,3.125,0.930776596069336,7700,0.0,
1995-09-11 00:00:00+00:00,3.25,3.3125,3.25,0.9680076241493224,7400,0.0,
1995-09-12 00:00:00+00:00,3.3125,3.3125,3.3125,0.9866231679916382,5200,0.0,
1995-09-13 00:00:00+00:00,3.25,3.375,3.25,0.9866231679916382,2100,0.0,
1995-09-14 00:00:00+00:00,3.3125,3.375,3.3125,0.9866231679916382,6000,0.0,
1995-09-15 00:00:00+00:00,3.3125,3.3125,3.3125,0.9866231679916382,3000,0.0,
1995-09-18 00:00:00+00:00,3.375,3.375,3.25,0.9680076241493224,10400,0.0,
1995-09-19 00:00:00+00:00,3.1875,3.25,3.1875,0.9680076241493224,3000,0.0,
1995-09-20 00:00:00+00:00,3.1875,3.3125,3.1875,0.9866231679916382,8000,0.0,
1995-09-21 00:00:00+00:00,3.25,3.25,3.1875,0.9493921995162964,2000,0.0,
1995-09-22 00:00:00+00:00,3.1875,3.1875,3.0625,0.9121610522270204,4900,0.0,
1995-09-25 00:00:00+00:00,3.0625,3.0625,3.0625,0.9121610522270204,0,0.0,
1995-09-26 00:00:00+00:00,3.125,3.125,3.0625,0.9121610522270204,2300,0.0,
1995-09-27 00:00:00+00:00,3.0,3.0,2.75,0.856314480304718,16200,0.0,
1995-09-28 00:00:00+00:00,2.9375,3.0,2.875,0.8935455679893494,9900,0.0,
1995-09-29 00:00:00+00:00,3.0,3.0,3.0,0.8935455679893494,109100,0.0,
1995-10-02 00:00:00+00:00,3.0,3.0,2.875,0.856314480304718,16800,0.0,
1995-10-03 00:00:00+00:00,3.0,3.0,3.0,0.8935455679893494,13400,0.0,
1995-10-04 00:00:00+00:00,3.0,3.0,2.9375,0.8749300241470337,1000,0.0,
1995-10-05 00:00:00+00:00,2.875,2.9375,2.875,0.856314480304718,3000,0.0,
1995-10-06 00:00:00+00:00,2.875,2.875,2.875,0.856314480304718,0,0.0,
1995-10-09 00:00:00+00:00,2.9375,2.9375,2.75,0.8190833926200867,7900,0.0,
1995-10-10 00:00:00+00:00,2.625,2.625,2.625,0.7818523049354553,500,0.0,
1995-10-11 00:00:00+00:00,2.625,2.75,2.625,0.8190833926200867,8500,0.0,
1995-10-12 00:00:00+00:00,2.625,2.75,2.625,0.8190833926200867,1300,0.0,
1995-10-13 00:00:00+00:00,2.625,2.75,2.625,0.7818523049354553,4600,0.0,
1995-10-16 00:00:00+00:00,2.75,2.75,2.75,0.8190833926200867,4000,0.0,
1995-10-17 00:00:00+00:00,2.75,2.75,2.625,0.7818523049354553,2300,0.0,
1995-10-18 00:00:00+00:00,2.6875,2.6875,2.625,0.7818523049354553,8900,0.0,
1995-10-19 00:00:00+00:00,2.75,2.75,2.75,0.8190833926200867,5000,0.0,
1995-10-20 00:00:00+00:00,2.6875,2.6875,2.6875,0.8004679083824158,20000,0.0,
1995-10-23 00:00:00+00:00,2.625,2.625,2.625,0.7818523049354553,5000,0.0,
1995-10-24 00:00:00+00:00,2.5625,2.625,2.5,0.7818523049354553,16600,0.0,
1995-10-25 00:00:00+00:00,2.5,2.5,2.375,0.7446213364601135,10000,0.0,
1995-10-26 00:00:00+00:00,2.375,2.375,2.25,0.7073902487754822,17700,0.0,
1995-10-27 00:00:00+00:00,2.25,2.25,2.25,0.6701591610908508,10100,0.0,
1995-10-30 00:00:00+00:00,2.125,2.125,2.0,0.6329280734062195,9100,0.0,
