date,ALB_Open,ALB_High,ALB_Low,ALB_Close,ALB_Volume,ALB_Dividends,ALB_Stock Splits
1994-05-16 00:00:00+00:00,7.375,7.5625,7.375,4.504148006439209,206800,0.0,
1994-05-17 00:00:00+00:00,7.5,7.5625,7.4375,4.541994094848633,422600,0.0,
1994-05-18 00:00:00+00:00,7.5,7.5,7.4375,4.541994094848633,130800,0.0,
1994-05-19 00:00:00+00:00,7.4375,7.625,7.375,4.579846382141113,199400,0.0,
1994-05-20 00:00:00+00:00,7.5,7.5625,7.375,4.4662957191467285,119600,0.0,
1994-05-23 00:00:00+00:00,7.3125,7.375,7.25,4.390595436096191,195600,0.0,
1994-05-24 00:00:00+00:00,7.4375,7.5625,7.375,4.579846382141113,158200,0.0,
1994-05-25 00:00:00+00:00,7.5,7.75,7.5,4.655547618865967,104800,0.0,
1994-05-26 00:00:00+00:00,7.75,7.75,7.5625,4.693397045135498,345800,0.0,
1994-05-27 00:00:00+00:00,7.6875,7.8125,7.625,4.731245040893555,298000,0.0,
1994-05-31 00:00:00+00:00,7.9375,8.25,7.875,4.882645606994629,456400,0.0,
1994-06-01 00:00:00+00:00,8.0625,8.0625,7.875,4.769094944000244,268200,0.0,
1994-06-02 00:00:00+00:00,8.0,8.0625,7.8125,4.769094944000244,81000,0.0,
1994-06-03 00:00:00+00:00,7.8125,7.9375,7.625,4.693397045135498,397400,0.0,
1994-06-06 00:00:00+00:00,7.875,7.9375,7.8125,4.769094944000244,75600,0.0,
1994-06-07 00:00:00+00:00,7.75,7.9375,7.75,4.806945323944092,92800,0.0,
1994-06-08 00:00:00+00:00,7.9375,7.9375,7.875,4.769094944000244,107600,0.0,
1994-06-09 00:00:00+00:00,7.8125,7.90625,7.8125,4.784281253814697,187800,0.025,
1994-06-10 00:00:00+00:00,7.875,7.875,7.6875,4.67037296295166,280600,0.0,
1994-06-13 00:00:00+00:00,7.75,7.875,7.5625,4.784281253814697,97600,0.0,
1994-06-14 00:00:00+00:00,7.875,8.0625,7.8125,4.898196220397949,339800,0.0,
1994-06-15 00:00:00+00:00,8.0,8.1875,8.0,4.974135875701904,305200,0.0,
1994-06-16 00:00:00+00:00,8.125,8.5,8.0625,5.163989067077637,393800,0.0,
1994-06-17 00:00:00+00:00,8.5,8.5,8.25,5.0121049880981445,407200,0.0,
1994-06-20 00:00:00+00:00,8.125,8.25,8.0625,4.936164855957031,47800,0.0,
1994-06-21 00:00:00+00:00,8.125,8.5,8.125,5.163989067077637,556200,0.0,
1994-06-22 00:00:00+00:00,8.375,8.625,8.375,5.163989067077637,759200,0.0,
1994-06-23 00:00:00+00:00,8.4375,8.5,8.4375,5.163989067077637,553200,0.0,
1994-06-24 00:00:00+00:00,8.4375,8.5,8.375,5.088048934936523,1003800,0.0,
1994-06-27 00:00:00+00:00,8.375,8.375,8.125,5.0121049880981445,295200,0.0,
1994-06-28 00:00:00+00:00,8.1875,8.25,8.125,4.936164855957031,165800,0.0,
1994-06-29 00:00:00+00:00,8.125,8.125,8.0,4.86022424697876,396200,0.0,
1994-06-30 00:00:00+00:00,8.0,8.1875,8.0,4.974135875701904,453200,0.0,
1994-07-01 00:00:00+00:00,8.1875,8.25,8.0625,4.936164855957031,870200,0.0,
1994-07-05 00:00:00+00:00,8.0625,8.25,8.0625,4.974135875701904,685600,0.0,
1994-07-06 00:00:00+00:00,8.1875,8.25,8.125,4.936164855957031,163800,0.0,
1994-07-07 00:00:00+00:00,8.125,8.25,8.125,4.974135875701904,290600,0.0,
1994-07-08 00:00:00+00:00,8.125,8.3125,8.125,5.0121049880981445,165000,0.0,
1994-07-11 00:00:00+00:00,8.1875,8.3125,8.1875,5.0121049880981445,86800,0.0,
1994-07-12 00:00:00+00:00,8.25,8.25,8.0625,4.898196220397949,390800,0.0,
1994-07-13 00:00:00+00:00,8.0625,8.125,8.0,4.898196220397949,287000,0.0,
1994-07-14 00:00:00+00:00,7.9375,8.125,7.9375,4.898196220397949,167600,0.0,
1994-07-15 00:00:00+00:00,7.9375,8.0625,7.9375,4.898196220397949,78800,0.0,
1994-07-18 00:00:00+00:00,8.0625,8.25,8.0,4.974135875701904,150600,0.0,
1994-07-19 00:00:00+00:00,8.3125,8.5,8.3125,5.088048934936523,743800,0.0,
1994-07-20 00:00:00+00:00,8.375,8.5625,8.3125,5.201960563659668,1206000,0.0,
1994-07-21 00:00:00+00:00,8.4375,8.5625,8.4375,5.201960563659668,544800,0.0,
1994-07-22 00:00:00+00:00,8.5625,8.625,8.5,5.201960563659668,201400,0.0,
1994-07-25 00:00:00+00:00,8.625,8.625,8.5,5.23992919921875,71600,0.0,
1994-07-26 00:00:00+00:00,8.75,8.8125,8.625,5.277900695800781,205400,0.0,
1994-07-27 00:00:00+00:00,8.625,8.8125,8.625,5.277900695800781,244000,0.0,
1994-07-28 00:00:00+00:00,8.625,8.625,8.5625,5.23992919921875,122400,0.0,
1994-07-29 00:00:00+00:00,8.625,8.6875,8.5625,5.277900695800781,102400,0.0,
1994-08-01 00:00:00+00:00,8.625,8.6875,8.625,5.277900695800781,136800,0.0,
1994-08-02 00:00:00+00:00,8.75,8.8125,8.6875,5.353840827941895,513400,0.0,
1994-08-03 00:00:00+00:00,8.8125,8.8125,8.6875,5.353840827941895,709800,0.0,
1994-08-04 00:00:00+00:00,8.25,8.25,7.625,4.8222527503967285,1680600,0.0,
1994-08-05 00:00:00+00:00,7.9375,7.9375,7.75,4.708343982696533,373600,0.0,
1994-08-08 00:00:00+00:00,7.8125,7.875,7.75,4.746312141418457,501400,0.0,
1994-08-09 00:00:00+00:00,7.875,7.875,7.6875,4.708343982696533,1031000,0.0,
1994-08-10 00:00:00+00:00,7.75,7.75,7.625,4.67037296295166,1103200,0.0,
1994-08-11 00:00:00+00:00,7.625,7.65625,7.5625,4.594432353973389,703800,0.0,
1994-08-12 00:00:00+00:00,7.5625,7.6875,7.375,4.67037296295166,422800,0.0,
1994-08-15 00:00:00+00:00,7.625,7.8125,7.625,4.746312141418457,173800,0.0,
1994-08-16 00:00:00+00:00,7.8125,8.0625,7.75,4.898196220397949,280000,0.0,
1994-08-17 00:00:00+00:00,8.0625,8.25,8.0,4.898196220397949,131800,0.0,
1994-08-18 00:00:00+00:00,8.0,8.0625,8.0,4.86022424697876,225800,0.0,
1994-08-19 00:00:00+00:00,8.0625,8.375,8.0625,5.0121049880981445,166600,0.0,
1994-08-22 00:00:00+00:00,8.125,8.1875,8.0625,4.936164855957031,41000,0.0,
1994-08-23 00:00:00+00:00,8.1875,8.1875,8.125,4.936164855957031,186800,0.0,
1994-08-24 00:00:00+00:00,8.125,8.125,7.9375,4.8222527503967285,183200,0.0,
1994-08-25 00:00:00+00:00,7.8125,7.8125,7.5625,4.67037296295166,178000,0.0,
1994-08-26 00:00:00+00:00,7.625,7.6875,7.4375,4.632402420043945,515200,0.0,
1994-08-29 00:00:00+00:00,7.5625,7.6875,7.5625,4.67037296295166,45800,0.0,
1994-08-30 00:00:00+00:00,7.5625,7.625,7.3125,4.556460380554199,420800,0.0,
1994-08-31 00:00:00+00:00,7.625,7.625,7.4375,4.556460380554199,277200,0.0,
1994-09-01 00:00:00+00:00,7.625,7.625,7.4375,4.518492221832275,142400,0.0,
1994-09-02 00:00:00+00:00,7.4375,7.5,7.4375,4.518492221832275,117000,0.0,
1994-09-06 00:00:00+00:00,7.4375,7.5,7.375,4.556460380554199,226800,0.0,
1994-09-07 00:00:00+00:00,7.5625,7.5625,7.375,4.480521202087402,192600,0.0,
1994-09-08 00:00:00+00:00,7.375,7.4375,7.375,4.480521202087402,105600,0.0,
1994-09-09 00:00:00+00:00,7.3125,7.4375,7.3125,4.457658767700195,1000800,0.025,
1994-09-12 00:00:00+00:00,7.4375,7.4375,7.1875,4.457658767700195,419400,0.0,
1994-09-13 00:00:00+00:00,7.4375,7.4375,7.375,4.533860683441162,97800,0.0,
1994-09-14 00:00:00+00:00,7.375,7.4375,7.3125,4.495759010314941,62600,0.0,
1994-09-15 00:00:00+00:00,7.375,7.375,7.1875,4.381460189819336,956600,0.0,
1994-09-16 00:00:00+00:00,7.25,7.25,7.1875,4.41956090927124,245000,0.0,
1994-09-19 00:00:00+00:00,7.25,7.25,7.1875,4.41956090927124,134400,0.0,
1994-09-20 00:00:00+00:00,7.4375,7.5625,7.4375,4.610057830810547,1914200,0.0,
1994-09-21 00:00:00+00:00,7.5,7.5,7.375,4.533860683441162,471400,0.0,
1994-09-22 00:00:00+00:00,7.375,7.5,7.25,4.41956090927124,1111000,0.0,
1994-09-23 00:00:00+00:00,7.3125,7.3125,7.1875,4.381460189819336,85200,0.0,
1994-09-26 00:00:00+00:00,7.25,7.25,7.1875,4.41956090927124,652400,0.0,
1994-09-27 00:00:00+00:00,7.1875,7.3125,7.1875,4.457658767700195,158600,0.0,
1994-09-28 00:00:00+00:00,7.3125,7.3125,7.25,4.41956090927124,220200,0.0,
1994-09-29 00:00:00+00:00,7.25,7.25,7.125,4.343363285064697,242200,0.0,
1994-09-30 00:00:00+00:00,7.1875,7.25,7.1875,4.381460189819336,36600,0.0,
1994-10-03 00:00:00+00:00,7.25,7.3125,7.1875,4.381460189819336,319000,0.0,
1994-10-04 00:00:00+00:00,7.1875,7.25,7.125,4.343363285064697,307400,0.0,
1994-10-05 00:00:00+00:00,7.1875,7.25,7.125,4.343363285064697,162200,0.0,
1994-10-06 00:00:00+00:00,7.1875,7.1875,7.125,4.381460189819336,35200,0.0,
1994-10-07 00:00:00+00:00,7.125,7.125,7.0,4.343363285064697,450600,0.0,
1994-10-10 00:00:00+00:00,7.0625,7.1875,7.0625,4.381460189819336,42800,0.0,
1994-10-11 00:00:00+00:00,7.1875,7.1875,7.125,4.343363285064697,75200,0.0,
1994-10-12 00:00:00+00:00,7.1875,7.1875,7.125,4.343363285064697,113600,0.0,
1994-10-13 00:00:00+00:00,7.125,7.375,7.125,4.457658767700195,2396400,0.0,
1994-10-14 00:00:00+00:00,7.3125,7.6875,7.3125,4.686258316040039,275200,0.0,
1994-10-17 00:00:00+00:00,7.6875,7.6875,7.5625,4.610057830810547,61400,0.0,
1994-10-18 00:00:00+00:00,7.5625,7.625,7.5625,4.610057830810547,25200,0.0,
1994-10-19 00:00:00+00:00,7.625,7.8125,7.625,4.686258316040039,167200,0.0,
1994-10-20 00:00:00+00:00,7.625,7.625,7.5,4.571958541870117,109400,0.0,
1994-10-21 00:00:00+00:00,7.5,7.625,7.4375,4.610057830810547,195000,0.0,
1994-10-24 00:00:00+00:00,7.5,7.9375,7.5,4.838658332824707,51200,0.0,
1994-10-25 00:00:00+00:00,7.9375,8.0,7.375,4.6481614112854,169000,0.0,
1994-10-26 00:00:00+00:00,7.625,7.6875,7.5,4.686258316040039,62000,0.0,
1994-10-27 00:00:00+00:00,7.75,7.75,7.4375,4.571958541870117,134600,0.0,
1994-10-28 00:00:00+00:00,7.5625,7.625,7.5,4.6481614112854,91800,0.0,
1994-10-31 00:00:00+00:00,7.625,7.6875,7.5625,4.6481614112854,163000,0.0,
1994-11-01 00:00:00+00:00,7.75,7.8125,7.625,4.686258316040039,358000,0.0,
1994-11-02 00:00:00+00:00,7.6875,7.6875,7.4375,4.533860683441162,39600,0.0,
1994-11-03 00:00:00+00:00,7.5,7.625,7.4375,4.571958541870117,258800,0.0,
1994-11-04 00:00:00+00:00,7.5,7.5625,7.4375,4.533860683441162,116000,0.0,
1994-11-07 00:00:00+00:00,7.4375,7.4375,7.375,4.533860683441162,76600,0.0,
1994-11-08 00:00:00+00:00,7.375,7.4375,7.25,4.495759010314941,146200,0.0,
1994-11-09 00:00:00+00:00,7.4375,7.4375,7.25,4.41956090927124,236800,0.0,
1994-11-10 00:00:00+00:00,7.3125,7.375,7.25,4.457658767700195,215400,0.0,
1994-11-11 00:00:00+00:00,7.3125,7.3125,7.1875,4.41956090927124,138000,0.0,
1994-11-14 00:00:00+00:00,7.25,7.25,7.1875,4.41956090927124,156000,0.0,
1994-11-15 00:00:00+00:00,7.25,7.25,7.125,4.381460189819336,456000,0.0,
1994-11-16 00:00:00+00:00,7.1875,7.25,7.125,4.381460189819336,70400,0.0,
1994-11-17 00:00:00+00:00,7.1875,7.25,7.0625,4.41956090927124,230800,0.0,
1994-11-18 00:00:00+00:00,7.125,7.1875,7.125,4.381460189819336,240400,0.0,
1994-11-21 00:00:00+00:00,7.25,7.25,7.0,4.267163276672363,356200,0.0,
1994-11-22 00:00:00+00:00,7.0,7.125,6.75,4.152863502502441,433400,0.0,
1994-11-23 00:00:00+00:00,6.8125,6.875,6.75,4.152863502502441,275800,0.0,
1994-11-25 00:00:00+00:00,6.75,6.8125,6.6875,4.114762783050537,20000,0.0,
1994-11-28 00:00:00+00:00,6.75,6.9375,6.75,4.114762783050537,173800,0.0,
1994-11-29 00:00:00+00:00,6.75,6.875,6.5625,4.190962791442871,315000,0.0,
1994-11-30 00:00:00+00:00,6.8125,6.875,6.6875,4.114762783050537,76400,0.0,
1994-12-01 00:00:00+00:00,6.8125,6.8125,6.625,4.038565635681152,179400,0.0,
1994-12-02 00:00:00+00:00,6.625,6.75,6.625,4.114762783050537,143800,0.0,
1994-12-05 00:00:00+00:00,6.8125,6.9375,6.75,4.114762783050537,37000,0.0,
1994-12-06 00:00:00+00:00,6.8125,6.875,6.6875,4.076661586761475,169400,0.0,
1994-12-07 00:00:00+00:00,6.6875,6.8125,6.6875,4.114762783050537,105200,0.0,
1994-12-08 00:00:00+00:00,6.6875,6.75,6.5,3.96236515045166,141400,0.0,
1994-12-09 00:00:00+00:00,6.5,6.75,6.5,4.092400550842285,65600,0.025,
1994-12-12 00:00:00+00:00,6.625,6.6875,6.4375,4.015909671783447,85800,0.0,
1994-12-13 00:00:00+00:00,6.5625,7.0,6.5625,4.015909671783447,113400,0.0,
1994-12-14 00:00:00+00:00,6.5625,6.6875,6.5625,4.0541582107543945,84400,0.0,
1994-12-15 00:00:00+00:00,6.5625,6.75,6.5625,4.092400550842285,92600,0.0,
1994-12-16 00:00:00+00:00,6.8125,6.8125,6.6875,4.092400550842285,136400,0.0,
1994-12-19 00:00:00+00:00,6.8125,6.8125,6.6875,4.130652904510498,56200,0.0,
1994-12-20 00:00:00+00:00,6.6875,6.8125,6.6875,4.130652904510498,50400,0.0,
1994-12-21 00:00:00+00:00,6.6875,6.8125,6.5625,4.015909671783447,158800,0.0,
1994-12-22 00:00:00+00:00,6.625,6.75,6.625,4.092400550842285,194600,0.0,
1994-12-23 00:00:00+00:00,6.75,6.75,6.6875,4.130652904510498,39600,0.0,
1994-12-27 00:00:00+00:00,6.6875,6.75,6.6875,4.130652904510498,32000,0.0,
1994-12-28 00:00:00+00:00,6.6875,6.75,6.5625,4.015909671783447,84600,0.0,
1994-12-29 00:00:00+00:00,6.625,6.875,6.625,4.1688995361328125,318400,0.0,
1994-12-30 00:00:00+00:00,6.8125,7.0,6.75,4.245390892028809,185400,0.0,
1995-01-03 00:00:00+00:00,6.875,6.9375,6.6875,4.245390892028809,161600,0.0,
1995-01-04 00:00:00+00:00,7.0,7.125,6.875,4.360130786895752,152000,0.0,
1995-01-05 00:00:00+00:00,7.125,7.125,6.875,4.207143783569336,22800,0.0,
1995-01-06 00:00:00+00:00,6.9375,7.0,6.9375,4.283638000488281,70800,0.0,
1995-01-09 00:00:00+00:00,7.0,7.0625,6.875,4.207143783569336,125600,0.0,
1995-01-10 00:00:00+00:00,6.8125,6.875,6.75,4.1688995361328125,43200,0.0,
1995-01-11 00:00:00+00:00,6.8125,7.0,6.75,4.283638000488281,84600,0.0,
1995-01-12 00:00:00+00:00,7.0625,7.0625,6.8125,4.1688995361328125,73200,0.0,
1995-01-13 00:00:00+00:00,6.9375,7.125,6.9375,4.321883678436279,77200,0.0,
1995-01-16 00:00:00+00:00,7.0625,7.25,7.0625,4.398379325866699,69200,0.0,
1995-01-17 00:00:00+00:00,7.1875,7.25,7.125,4.360130786895752,138400,0.0,
1995-01-18 00:00:00+00:00,7.125,7.1875,6.75,4.245390892028809,97000,0.0,
1995-01-19 00:00:00+00:00,7.0,7.0,6.8125,4.245390892028809,54000,0.0,
1995-01-20 00:00:00+00:00,7.0,7.125,6.9375,4.360130786895752,82400,0.0,
1995-01-23 00:00:00+00:00,7.0625,7.125,6.9375,4.321883678436279,53000,0.0,
1995-01-24 00:00:00+00:00,7.0625,7.0625,6.875,4.245390892028809,64800,0.0,
1995-01-25 00:00:00+00:00,6.9375,6.9375,6.375,3.977663516998291,1619600,0.0,
1995-01-26 00:00:00+00:00,6.5625,6.625,6.5625,4.0541582107543945,193600,0.0,
1995-01-27 00:00:00+00:00,6.625,6.6875,6.5625,4.092400550842285,128600,0.0,
1995-01-30 00:00:00+00:00,6.625,6.6875,6.5,3.977663516998291,59200,0.0,
1995-01-31 00:00:00+00:00,6.5,6.625,6.5,4.015909671783447,184200,0.0,
1995-02-01 00:00:00+00:00,6.5625,6.625,6.5625,4.015909671783447,215200,0.0,
1995-02-02 00:00:00+00:00,6.5625,6.625,6.5,4.015909671783447,413600,0.0,
1995-02-03 00:00:00+00:00,6.5625,6.8125,6.5,4.092400550842285,95200,0.0,
1995-02-06 00:00:00+00:00,6.6875,6.75,6.5625,4.0541582107543945,89600,0.0,
1995-02-07 00:00:00+00:00,6.6875,6.6875,6.5625,4.0541582107543945,107400,0.0,
1995-02-08 00:00:00+00:00,6.625,6.625,6.5625,4.015909671783447,79200,0.0,
1995-02-09 00:00:00+00:00,6.625,6.625,6.5,3.977663516998291,281800,0.0,
1995-02-10 00:00:00+00:00,6.5625,6.5625,6.5,4.015909671783447,91400,0.0,
1995-02-13 00:00:00+00:00,6.5625,6.625,6.4375,3.977663516998291,107400,0.0,
1995-02-14 00:00:00+00:00,6.5625,6.5625,6.25,3.862925529479981,226800,0.0,
1995-02-15 00:00:00+00:00,6.3125,6.4375,6.25,3.862925529479981,161800,0.0,
1995-02-16 00:00:00+00:00,6.3125,6.5625,6.3125,3.977663516998291,313800,0.0,
1995-02-17 00:00:00+00:00,6.6875,6.875,6.6875,4.207143783569336,1020200,0.0,
1995-02-21 00:00:00+00:00,6.8125,6.9375,6.8125,4.207143783569336,266400,0.0,
1995-02-22 00:00:00+00:00,6.875,7.0,6.875,4.283638000488281,754400,0.0,
1995-02-23 00:00:00+00:00,7.0625,7.25,6.9375,4.245390892028809,829800,0.0,
1995-02-24 00:00:00+00:00,6.9375,7.0,6.875,4.245390892028809,43000,0.0,
1995-02-27 00:00:00+00:00,6.9375,7.125,6.9375,4.360130786895752,127600,0.0,
1995-02-28 00:00:00+00:00,7.125,7.125,7.0,4.360130786895752,159800,0.0,
1995-03-01 00:00:00+00:00,7.0625,7.0625,6.875,4.207143783569336,589200,0.0,
1995-03-02 00:00:00+00:00,6.875,7.0,6.875,4.283638000488281,203200,0.0,
1995-03-03 00:00:00+00:00,7.0,7.0,6.9375,4.245390892028809,71800,0.0,
1995-03-06 00:00:00+00:00,6.9375,6.9375,6.875,4.245390892028809,76400,0.0,
1995-03-07 00:00:00+00:00,6.9375,6.9375,6.8125,4.245390892028809,52600,0.0,
1995-03-08 00:00:00+00:00,6.9375,6.9375,6.75,4.130652904510498,80600,0.0,
1995-03-09 00:00:00+00:00,6.8125,6.875,6.8125,4.222784042358398,93800,0.025,
1995-03-10 00:00:00+00:00,6.8125,6.875,6.75,4.146007537841797,169800,0.0,
1995-03-13 00:00:00+00:00,6.8125,6.875,6.6875,4.222784042358398,163200,0.0,
1995-03-14 00:00:00+00:00,6.75,6.875,6.75,4.184396266937256,127400,0.0,
1995-03-15 00:00:00+00:00,6.75,6.75,6.5,3.9924511909484863,225000,0.0,
1995-03-16 00:00:00+00:00,6.5,6.625,6.5,4.030837059020996,224000,0.0,
1995-03-17 00:00:00+00:00,6.5,6.5625,6.3125,3.9540629386901855,121000,0.0,
1995-03-20 00:00:00+00:00,6.5,6.5,6.375,3.915673017501831,67600,0.0,
1995-03-21 00:00:00+00:00,6.3125,6.4375,6.3125,3.877286195755005,157600,0.0,
1995-03-22 00:00:00+00:00,6.3125,6.375,6.25,3.83889365196228,729400,0.0,
1995-03-23 00:00:00+00:00,6.25,6.25,6.125,3.83889365196228,174600,0.0,
1995-03-24 00:00:00+00:00,6.25,6.3125,6.1875,3.83889365196228,89000,0.0,
1995-03-27 00:00:00+00:00,6.3125,6.3125,6.1875,3.800506114959717,577000,0.0,
1995-03-28 00:00:00+00:00,6.1875,6.1875,6.1875,3.800506114959717,404600,0.0,
1995-03-29 00:00:00+00:00,6.125,6.25,6.125,3.800506114959717,296600,0.0,
1995-03-30 00:00:00+00:00,6.25,6.3125,6.1875,3.877286195755005,525000,0.0,
1995-03-31 00:00:00+00:00,6.25,6.5,6.125,3.915673017501831,898600,0.0,
1995-04-03 00:00:00+00:00,6.375,6.5625,6.3125,3.9924511909484863,388600,0.0,
1995-04-04 00:00:00+00:00,6.5,6.5625,6.375,3.915673017501831,378200,0.0,
1995-04-05 00:00:00+00:00,6.3125,6.4375,6.3125,3.9540629386901855,144800,0.0,
1995-04-06 00:00:00+00:00,6.4375,6.5625,6.4375,3.9924511909484863,114000,0.0,
1995-04-07 00:00:00+00:00,6.5,6.625,6.4375,4.030837059020996,280800,0.0,
1995-04-10 00:00:00+00:00,6.5625,6.75,6.5625,4.107614517211914,887800,0.0,
1995-04-11 00:00:00+00:00,6.625,6.6875,6.625,4.069228649139404,175400,0.0,
1995-04-12 00:00:00+00:00,6.625,6.75,6.625,4.146007537841797,300600,0.0,
1995-04-13 00:00:00+00:00,6.75,6.75,6.6875,4.107614517211914,256400,0.0,
1995-04-17 00:00:00+00:00,6.75,6.8125,6.625,4.184396266937256,405200,0.0,
1995-04-18 00:00:00+00:00,6.8125,6.8125,6.75,4.146007537841797,300400,0.0,
1995-04-19 00:00:00+00:00,6.8125,6.875,6.75,4.184396266937256,229000,0.0,
1995-04-20 00:00:00+00:00,6.75,6.8125,6.75,4.184396266937256,227200,0.0,
1995-04-21 00:00:00+00:00,6.75,6.9375,6.75,4.222784042358398,178600,0.0,
1995-04-24 00:00:00+00:00,6.9375,7.0,6.875,4.299562931060791,144800,0.0,
1995-04-25 00:00:00+00:00,7.0,7.0,6.8125,4.222784042358398,358400,0.0,
1995-04-26 00:00:00+00:00,6.875,6.875,6.8125,4.222784042358398,397200,0.0,
