date,MPU_Open,MPU_High,MPU_Low,MPU_Close,MPU_Volume,MPU_Dividends,MPU_Stock Splits
1998-03-04 00:00:00+00:00,1.274999976158142,1.274999976158142,1.25,1.2357009649276731,10000,0.0,
1998-03-05 00:00:00+00:00,1.25,1.25,1.1749999523162842,1.1615588665008545,18000,0.0,
1998-03-06 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,4000,0.0,
1998-03-09 00:00:00+00:00,1.2000000476837158,1.25,1.2000000476837158,1.2233439683914185,30000,0.0,
1998-03-10 00:00:00+00:00,1.274999976158142,1.337499976158142,1.274999976158142,1.2974860668182373,12000,0.0,
1998-03-11 00:00:00+00:00,1.287500023841858,1.3250000476837158,1.25,1.3098430633544922,24500,0.0,
1998-03-12 00:00:00+00:00,1.3125,1.3125,1.274999976158142,1.260414958000183,8500,0.0,
1998-03-13 00:00:00+00:00,1.25,1.25,1.2000000476837158,1.1862729787826538,11500,0.0,
1998-03-16 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,4000,0.0,
1998-03-17 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,0,0.0,
1998-03-18 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,1500,0.0,
1998-03-19 00:00:00+00:00,1.149999976158142,1.225000023841858,1.125,1.1986299753189087,27500,0.0,
1998-03-20 00:00:00+00:00,1.212499976158142,1.212499976158142,1.2000000476837158,1.1862729787826538,4000,0.0,
1998-03-23 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1615588665008545,1000,0.0,
1998-03-24 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,7500,0.0,
1998-03-25 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,33000,0.0,
1998-03-26 00:00:00+00:00,1.2000000476837158,1.225000023841858,1.2000000476837158,1.1862729787826538,3500,0.0,
1998-03-27 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,1500,0.0,
1998-03-30 00:00:00+00:00,1.125,1.2000000476837158,1.125,1.1862729787826538,27000,0.0,
1998-03-31 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,0,0.0,
1998-04-01 00:00:00+00:00,1.2000000476837158,1.274999976158142,1.2000000476837158,1.260414958000183,6500,0.0,
1998-04-02 00:00:00+00:00,1.25,1.25,1.225000023841858,1.2109869718551636,6000,0.0,
1998-04-03 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1862729787826538,29000,0.0,
1998-04-06 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,0,0.0,
1998-04-07 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1875,1.173915982246399,3500,0.0,
1998-04-08 00:00:00+00:00,1.1875,1.1875,1.1875,1.173915982246399,5000,0.0,
1998-04-09 00:00:00+00:00,1.1875,1.1875,1.1875,1.173915982246399,7000,0.0,
1998-04-13 00:00:00+00:00,1.225000023841858,1.225000023841858,1.2000000476837158,1.1862729787826538,9500,0.0,
1998-04-14 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,1000,0.0,
1998-04-15 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,1000,0.0,
1998-04-16 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,500,0.0,
1998-04-17 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.149999976158142,1.1368448734283447,6500,0.0,
1998-04-20 00:00:00+00:00,1.149999976158142,1.2000000476837158,1.149999976158142,1.1862729787826538,3000,0.0,
1998-04-21 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,0,0.0,
1998-04-22 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,4500,0.0,
1998-04-23 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,0,0.0,
1998-04-24 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.162500023841858,1.1492019891738892,2500,0.0,
1998-04-27 00:00:00+00:00,1.1749999523162842,1.212499976158142,1.1749999523162842,1.1986299753189087,15000,0.0,
1998-04-28 00:00:00+00:00,1.225000023841858,1.225000023841858,1.212499976158142,1.1986299753189087,37000,0.0,
1998-04-29 00:00:00+00:00,1.212499976158142,1.274999976158142,1.212499976158142,1.2357009649276731,79500,0.0,
1998-04-30 00:00:00+00:00,1.2374999523162842,1.2999999523162842,1.2374999523162842,1.260414958000183,12000,0.0,
1998-05-01 00:00:00+00:00,1.274999976158142,1.274999976158142,1.225000023841858,1.2109869718551636,15000,0.0,
1998-05-04 00:00:00+00:00,1.225000023841858,1.225000023841858,1.149999976158142,1.2109869718551636,11500,0.0,
1998-05-05 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1862729787826538,15500,0.0,
1998-05-06 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,4500,0.0,
1998-05-07 00:00:00+00:00,1.1749999523162842,1.2374999523162842,1.1749999523162842,1.1862729787826538,18500,0.0,
1998-05-08 00:00:00+00:00,1.1749999523162842,1.2999999523162842,1.1749999523162842,1.2480580806732178,123500,0.0,
1998-05-11 00:00:00+00:00,1.3125,1.3125,1.1749999523162842,1.1862729787826538,73500,0.0,
1998-05-12 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,11000,0.0,
1998-05-13 00:00:00+00:00,1.149999976158142,1.149999976158142,1.149999976158142,1.1368448734283447,3500,0.0,
1998-05-14 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,8500,0.0,
1998-05-15 00:00:00+00:00,1.149999976158142,1.2000000476837158,1.149999976158142,1.1862729787826538,5000,0.0,
1998-05-18 00:00:00+00:00,1.1749999523162842,1.1875,1.1749999523162842,1.173915982246399,4500,0.0,
1998-05-19 00:00:00+00:00,1.225000023841858,1.2625000476837158,1.2000000476837158,1.1862729787826538,20000,0.0,
1998-05-20 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1615588665008545,8500,0.0,
1998-05-21 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,1500,0.0,
1998-05-22 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,4000,0.0,
1998-05-26 00:00:00+00:00,1.149999976158142,1.149999976158142,1.125,1.112130880355835,20500,0.0,
1998-05-27 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,2500,0.0,
1998-05-28 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1615588665008545,11000,0.0,
1998-05-29 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.1749999523162842,1.1615588665008545,1000,0.0,
1998-06-01 00:00:00+00:00,1.1749999523162842,1.1749999523162842,1.149999976158142,1.1368448734283447,1000,0.0,
1998-06-02 00:00:00+00:00,1.125,1.125,1.100000023841858,1.0874168872833252,19500,0.0,
1998-06-03 00:00:00+00:00,1.125,1.125,1.125,1.112130880355835,2000,0.0,
1998-06-04 00:00:00+00:00,1.100000023841858,1.100000023841858,1.100000023841858,1.0874168872833252,3000,0.0,
1998-06-05 00:00:00+00:00,1.0499999523162842,1.100000023841858,1.0499999523162842,1.0750598907470703,22000,0.0,
1998-06-08 00:00:00+00:00,1.087499976158142,1.087499976158142,1.087499976158142,1.0750598907470703,0,0.0,
1998-06-09 00:00:00+00:00,1.0625,1.0625,1.0625,1.0503458976745603,7500,0.0,
1998-06-10 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.0,0.9885607957839966,28500,0.0,
1998-06-11 00:00:00+00:00,1.0,1.0,0.949999988079071,0.9885607957839966,42500,0.0,
1998-06-12 00:00:00+00:00,0.975000023841858,0.975000023841858,0.8999999761581421,0.9638468027114868,37500,0.0,
1998-06-15 00:00:00+00:00,0.925000011920929,0.925000011920929,0.8500000238418579,0.8402767181396484,16000,0.0,
1998-06-16 00:00:00+00:00,0.875,1.0,0.875,0.9885607957839966,92500,0.0,
1998-06-17 00:00:00+00:00,1.0750000476837158,1.149999976158142,1.0750000476837158,1.1368448734283447,20500,0.0,
1998-06-18 00:00:00+00:00,1.125,1.125,1.125,1.112130880355835,18500,0.0,
1998-06-19 00:00:00+00:00,1.149999976158142,1.1749999523162842,1.125,1.1244879961013794,12500,0.0,
1998-06-22 00:00:00+00:00,1.1375000476837158,1.1375000476837158,1.1375000476837158,1.1244879961013794,0,0.0,
1998-06-23 00:00:00+00:00,1.1375000476837158,1.1375000476837158,1.125,1.112130880355835,9000,0.0,
1998-06-24 00:00:00+00:00,1.125,1.125,1.100000023841858,1.0874168872833252,11500,0.0,
1998-06-25 00:00:00+00:00,1.100000023841858,1.125,1.0499999523162842,1.0874168872833252,27500,0.0,
1998-06-26 00:00:00+00:00,1.125,1.125,1.125,1.112130880355835,10000,0.0,
1998-06-29 00:00:00+00:00,1.125,1.125,1.125,1.112130880355835,0,0.0,
1998-06-30 00:00:00+00:00,1.1124999523162842,1.149999976158142,1.1124999523162842,1.1368448734283447,7500,0.0,
1998-07-01 00:00:00+00:00,1.125,1.125,1.125,1.112130880355835,5000,0.0,
1998-07-02 00:00:00+00:00,1.1749999523162842,1.2000000476837158,1.1749999523162842,1.1862729787826538,20000,0.0,
1998-07-06 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,6000,0.0,
1998-07-07 00:00:00+00:00,1.1749999523162842,1.25,1.1749999523162842,1.2357009649276731,35500,0.0,
1998-07-08 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,0,0.0,
1998-07-09 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,8500,0.0,
1998-07-10 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,5000,0.0,
1998-07-13 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,12500,0.0,
1998-07-14 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2851289510726929,7500,0.0,
1998-07-15 00:00:00+00:00,1.3250000476837158,1.3250000476837158,1.3125,1.2974860668182373,5000,0.0,
1998-07-16 00:00:00+00:00,1.3125,1.3125,1.287500023841858,1.2727720737457275,5500,0.0,
1998-07-17 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2851289510726929,7500,0.0,
1998-07-20 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2851289510726929,500,0.0,
1998-07-21 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2851289510726929,2000,0.0,
1998-07-22 00:00:00+00:00,1.350000023841858,1.350000023841858,1.350000023841858,1.334557056427002,5000,0.0,
1998-07-23 00:00:00+00:00,1.3250000476837158,1.3250000476837158,1.3250000476837158,1.3098430633544922,2500,0.0,
1998-07-24 00:00:00+00:00,1.3250000476837158,1.3250000476837158,1.2999999523162842,1.2851289510726929,60000,0.0,
1998-07-27 00:00:00+00:00,1.2999999523162842,1.2999999523162842,1.274999976158142,1.260414958000183,15000,0.0,
1998-07-28 00:00:00+00:00,1.274999976158142,1.274999976158142,1.274999976158142,1.260414958000183,0,0.0,
1998-07-29 00:00:00+00:00,1.274999976158142,1.274999976158142,1.274999976158142,1.260414958000183,0,0.0,
1998-07-30 00:00:00+00:00,1.3250000476837158,1.3250000476837158,1.274999976158142,1.260414958000183,6500,0.0,
1998-07-31 00:00:00+00:00,1.274999976158142,1.3250000476837158,1.274999976158142,1.3098430633544922,15000,0.0,
1998-08-03 00:00:00+00:00,1.350000023841858,1.350000023841858,1.2999999523162842,1.2851289510726929,8000,0.0,
1998-08-04 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,18000,0.0,
1998-08-05 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,0,0.0,
1998-08-06 00:00:00+00:00,1.225000023841858,1.225000023841858,1.2000000476837158,1.1862729787826538,3500,0.0,
1998-08-07 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,0,0.0,
1998-08-10 00:00:00+00:00,1.1749999523162842,1.25,1.1749999523162842,1.2357009649276731,10000,0.0,
1998-08-11 00:00:00+00:00,1.2374999523162842,1.25,1.2374999523162842,1.2357009649276731,10500,0.0,
1998-08-12 00:00:00+00:00,1.225000023841858,1.225000023841858,1.225000023841858,1.2109869718551636,11500,0.0,
1998-08-13 00:00:00+00:00,1.225000023841858,1.225000023841858,1.1749999523162842,1.173915982246399,22500,0.0,
1998-08-14 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.1862729787826538,1000,0.0,
1998-08-17 00:00:00+00:00,1.1875,1.1875,1.149999976158142,1.1368448734283447,10000,0.0,
1998-08-18 00:00:00+00:00,1.2000000476837158,1.225000023841858,1.2000000476837158,1.2109869718551636,1500,0.0,
1998-08-19 00:00:00+00:00,1.225000023841858,1.225000023841858,1.225000023841858,1.2109869718551636,0,0.0,
1998-08-20 00:00:00+00:00,1.225000023841858,1.225000023841858,1.225000023841858,1.2109869718551636,0,0.0,
1998-08-21 00:00:00+00:00,1.225000023841858,1.274999976158142,1.225000023841858,1.260414958000183,4500,0.0,
1998-08-24 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,500,0.0,
1998-08-25 00:00:00+00:00,1.25,1.25,1.25,1.2357009649276731,0,0.0,
1998-08-26 00:00:00+00:00,1.2000000476837158,1.2000000476837158,1.1749999523162842,1.1862729787826538,3500,0.0,
1998-08-27 00:00:00+00:00,1.1749999523162842,1.2000000476837158,1.1749999523162842,1.1862729787826538,2000,0.0,
1998-08-28 00:00:00+00:00,1.149999976158142,1.149999976158142,1.125,1.112130880355835,9500,0.0,
1998-08-31 00:00:00+00:00,1.100000023841858,1.100000023841858,1.100000023841858,1.0874168872833252,10000,0.0,
1998-09-01 00:00:00+00:00,1.0750000476837158,1.0750000476837158,1.0,1.037988781929016,27500,0.0,
1998-09-02 00:00:00+00:00,1.024999976158142,1.024999976158142,1.0,0.9885607957839966,11000,0.0,
1998-09-03 00:00:00+00:00,1.0,1.0,0.949999988079071,0.9391327500343324,14000,0.0,
1998-09-04 00:00:00+00:00,0.925000011920929,0.975000023841858,0.925000011920929,0.9638468027114868,9000,0.0,
1998-09-08 00:00:00+00:00,0.949999988079071,0.949999988079071,0.949999988079071,0.9391327500343324,2000,0.0,
1998-09-09 00:00:00+00:00,0.949999988079071,0.949999988079071,0.949999988079071,0.9391327500343324,0,0.0,
1998-09-10 00:00:00+00:00,0.925000011920929,0.962499976158142,0.8999999761581421,0.9514897465705872,15500,0.0,
1998-09-11 00:00:00+00:00,0.962499976158142,0.962499976158142,0.962499976158142,0.9514897465705872,0,0.0,
1998-09-14 00:00:00+00:00,0.962499976158142,0.962499976158142,0.962499976158142,0.9514897465705872,0,0.0,
1998-09-15 00:00:00+00:00,0.962499976158142,0.962499976158142,0.962499976158142,0.9514897465705872,0,0.0,
1998-09-16 00:00:00+00:00,0.962499976158142,0.962499976158142,0.962499976158142,0.9514897465705872,0,0.0,
1998-09-17 00:00:00+00:00,0.949999988079071,0.975000023841858,0.925000011920929,0.9638468027114868,24500,0.0,
1998-09-18 00:00:00+00:00,0.925000011920929,0.975000023841858,0.925000011920929,0.9638468027114868,6500,0.0,
1998-09-21 00:00:00+00:00,0.9375,0.962499976158142,0.9375,0.9514897465705872,1500,0.0,
1998-09-22 00:00:00+00:00,0.975000023841858,0.975000023841858,0.9375,0.9267757534980774,58000,0.0,
1998-09-23 00:00:00+00:00,0.9375,0.9375,0.9375,0.9267757534980774,0,0.0,
1998-09-24 00:00:00+00:00,0.9375,0.9375,0.9375,0.9267757534980774,0,0.0,
1998-09-25 00:00:00+00:00,0.912500023841858,0.9375,0.912500023841858,0.9267757534980774,1000,0.0,
1998-09-28 00:00:00+00:00,0.912500023841858,0.912500023841858,0.8999999761581421,0.889704704284668,13000,0.0,
1998-09-29 00:00:00+00:00,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.889704704284668,0,0.0,
1998-09-30 00:00:00+00:00,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.889704704284668,0,0.0,
1998-10-01 00:00:00+00:00,0.875,0.875,0.875,0.8649907112121582,1500,0.0,
1998-10-02 00:00:00+00:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8402767181396484,2500,0.0,
1998-10-05 00:00:00+00:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8402767181396484,0,0.0,
1998-10-06 00:00:00+00:00,0.8500000238418579,0.8999999761581421,0.8500000238418579,0.889704704284668,3500,0.0,
1998-10-07 00:00:00+00:00,0.875,0.875,0.875,0.8649907112121582,2000,0.0,
1998-10-08 00:00:00+00:00,0.875,0.925000011920929,0.875,0.8649907112121582,8000,0.0,
1998-10-09 00:00:00+00:00,0.875,0.875,0.8500000238418579,0.8402767181396484,2500,0.0,
1998-10-12 00:00:00+00:00,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8402767181396484,500,0.0,
1998-10-13 00:00:00+00:00,0.824999988079071,0.824999988079071,0.824999988079071,0.8155626654624939,5000,0.0,
1998-10-14 00:00:00+00:00,0.824999988079071,0.824999988079071,0.824999988079071,0.8155626654624939,1500,0.0,
1998-10-15 00:00:00+00:00,0.824999988079071,0.8500000238418579,0.824999988079071,0.8155626654624939,36000,0.0,
1998-10-16 00:00:00+00:00,0.800000011920929,0.875,0.800000011920929,0.8649907112121582,56500,0.0,
1998-10-19 00:00:00+00:00,0.875,0.925000011920929,0.875,0.889704704284668,19000,0.0,
1998-10-20 00:00:00+00:00,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.889704704284668,0,0.0,
1998-10-21 00:00:00+00:00,0.975000023841858,0.975000023841858,0.975000023841858,0.9638468027114868,5000,0.0,
1998-10-22 00:00:00+00:00,1.024999976158142,1.037500023841858,1.024999976158142,1.0256319046020508,3000,0.0,
1998-10-23 00:00:00+00:00,1.0750000476837158,1.0750000476837158,1.0750000476837158,1.0627028942108154,2000,0.0,
1998-10-26 00:00:00+00:00,1.0499999523162842,1.0499999523162842,1.0,0.9885607957839966,5000,0.0,
1998-10-27 00:00:00+00:00,1.0,1.0750000476837158,0.975000023841858,1.0627028942108154,11500,0.0,
1998-10-28 00:00:00+00:00,1.0499999523162842,1.125,1.0499999523162842,1.112130880355835,10500,0.0,
1998-10-29 00:00:00+00:00,1.0750000476837158,1.100000023841858,1.0499999523162842,1.0874168872833252,8500,0.0,
1998-10-30 00:00:00+00:00,1.125,1.125,1.0750000476837158,1.0627028942108154,5500,0.0,
1998-11-02 00:00:00+00:00,1.024999976158142,1.100000023841858,0.949999988079071,1.0874168872833252,27500,0.0,
1998-11-03 00:00:00+00:00,1.125,1.2374999523162842,1.125,1.2109869718551636,256000,0.0,
1998-11-04 00:00:00+00:00,1.25,1.25,1.2000000476837158,1.2357009649276731,62500,0.0,
1998-11-05 00:00:00+00:00,1.225000023841858,1.274999976158142,1.225000023841858,1.260414958000183,3000,0.0,
1998-11-06 00:00:00+00:00,1.2999999523162842,1.399999976158142,1.2999999523162842,1.3839850425720217,297000,0.0,
1998-11-09 00:00:00+00:00,1.4500000476837158,1.4500000476837158,1.399999976158142,1.4334131479263306,82000,0.0,
1998-11-10 00:00:00+00:00,1.5,1.5,1.4500000476837158,1.4334131479263306,7500,0.0,
1998-11-11 00:00:00+00:00,1.4500000476837158,1.4500000476837158,1.4500000476837158,1.4334131479263306,0,0.0,
1998-11-12 00:00:00+00:00,1.5,1.600000023841858,1.5,1.5816973447799685,35000,0.0,
1998-11-13 00:00:00+00:00,1.5750000476837158,1.625,1.5750000476837158,1.606411337852478,6000,0.0,
1998-11-16 00:00:00+00:00,1.6749999523162842,1.6749999523162842,1.6749999523162842,1.6558393239974976,10000,0.0,
1998-11-17 00:00:00+00:00,1.7000000476837158,1.75,1.649999976158142,1.7299814224243164,29500,0.0,
1998-11-18 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,0,0.0,
1998-11-19 00:00:00+00:00,1.7000000476837158,1.774999976158142,1.7000000476837158,1.7546954154968262,41500,0.0,
1998-11-20 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,10000,0.0,
1998-11-23 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,16000,0.0,
1998-11-24 00:00:00+00:00,1.7000000476837158,1.725000023841858,1.649999976158142,1.7052674293518066,18500,0.0,
1998-11-25 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,1000,0.0,
1998-11-27 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,0,0.0,
1998-11-30 00:00:00+00:00,1.7000000476837158,1.774999976158142,1.7000000476837158,1.7546954154968262,39500,0.0,
1998-12-01 00:00:00+00:00,1.725000023841858,1.725000023841858,1.625,1.6805534362792969,40000,0.0,
1998-12-02 00:00:00+00:00,1.6749999523162842,1.75,1.600000023841858,1.7299814224243164,70000,0.0,
1998-12-03 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,2500,0.0,
1998-12-04 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,12500,0.0,
1998-12-07 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,0,0.0,
1998-12-08 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,10500,0.0,
1998-12-09 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,22000,0.0,
1998-12-10 00:00:00+00:00,1.75,1.75,1.6749999523162842,1.6558393239974976,14000,0.0,
1998-12-11 00:00:00+00:00,1.725000023841858,1.850000023841858,1.7000000476837158,1.828837513923645,86000,0.0,
1998-12-14 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.774999976158142,1.7546954154968262,9500,0.0,
1998-12-15 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,16000,0.0,
1998-12-16 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,3500,0.0,
1998-12-17 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,10000,0.0,
1998-12-18 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,1000,0.0,
1998-12-21 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,500,0.0,
1998-12-22 00:00:00+00:00,1.7374999523162842,1.7374999523162842,1.7374999523162842,1.717624306678772,8000,0.0,
1998-12-23 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,1000,0.0,
1998-12-24 00:00:00+00:00,1.725000023841858,1.725000023841858,1.725000023841858,1.7052674293518066,0,0.0,
1998-12-28 00:00:00+00:00,1.75,1.75,1.75,1.7299814224243164,8000,0.0,
1998-12-29 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.5499999523162842,1.5322692394256592,30000,0.0,
1998-12-30 00:00:00+00:00,1.5,1.725000023841858,1.4500000476837158,1.7052674293518066,85000,0.0,
1998-12-31 00:00:00+00:00,1.7000000476837158,1.7000000476837158,1.6749999523162842,1.6681963205337524,11500,0.0,
1999-01-04 00:00:00+00:00,1.649999976158142,1.7000000476837158,1.649999976158142,1.6805534362792969,4500,0.0,
1999-01-05 00:00:00+00:00,1.6875,1.6875,1.6875,1.6681963205337524,500,0.0,
1999-01-06 00:00:00+00:00,1.6875,1.850000023841858,1.6875,1.828837513923645,13000,0.0,
1999-01-07 00:00:00+00:00,1.850000023841858,1.875,1.850000023841858,1.8535515069961548,11000,0.0,
1999-01-08 00:00:00+00:00,1.850000023841858,1.850000023841858,1.825000047683716,1.8041235208511357,5500,0.0,
1999-01-11 00:00:00+00:00,1.825000047683716,1.825000047683716,1.825000047683716,1.8041235208511357,3500,0.0,
1999-01-12 00:00:00+00:00,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.779409408569336,10000,0.0,
