date,TPL_Open,TPL_High,TPL_Low,TPL_Close,TPL_Volume,TPL_Dividends,TPL_Stock Splits
1980-03-17 00:00:00+00:00,0.0,2.4666669368743896,2.316667079925537,1.5065686702728271,103500,0.0,
1980-03-18 00:00:00+00:00,0.0,2.3333330154418945,2.166666984558105,1.4312403202056885,72000,0.0,
1980-03-19 00:00:00+00:00,0.0,2.299999952316284,2.25,1.463524341583252,22500,0.0,
1980-03-20 00:00:00+00:00,0.0,2.299999952316284,2.233333110809326,1.468904733657837,27000,0.0,
1980-03-21 00:00:00+00:00,0.0,2.299999952316284,2.2166669368743896,1.4742857217788696,75000,0.0,
1980-03-24 00:00:00+00:00,0.0,2.2166669368743896,2.1333329677581787,1.377434492111206,33000,0.0,
1980-03-25 00:00:00+00:00,0.0,2.0833330154418945,1.9666670560836792,1.269822597503662,81000,0.0,
1980-03-26 00:00:00+00:00,0.0,1.9833329916000368,1.9333330392837524,1.2482999563217163,46500,0.0,
1980-03-27 00:00:00+00:00,0.0,1.899999976158142,1.6666669845581057,1.0761207342147827,90000,0.0,
1980-03-28 00:00:00+00:00,0.0,1.850000023841858,1.7000000476837158,1.1406883001327517,85500,0.0,
1980-03-31 00:00:00+00:00,0.0,2.0,1.850000023841858,1.2913448810577393,49500,0.0,
1980-04-01 00:00:00+00:00,0.0,2.0999999046325684,2.0333330631256104,1.3343896865844729,34500,0.0,
1980-04-02 00:00:00+00:00,0.0,2.0833330154418945,2.066667079925537,1.3343896865844729,10500,0.0,
1980-04-03 00:00:00+00:00,0.0,2.0333330631256104,2.0333330631256104,1.3128669261932373,3000,0.0,
1980-04-07 00:00:00+00:00,0.0,2.0,1.941666960716248,1.2536804676055908,37500,0.0,
1980-04-08 00:00:00+00:00,0.0,1.899999976158142,1.8666670322418213,1.2052555084228516,36000,0.0,
1980-04-09 00:00:00+00:00,0.0,1.9333330392837524,1.8666670322418213,1.2482999563217163,33000,0.0,
1980-04-10 00:00:00+00:00,0.0,2.0,1.9666670560836792,1.2913448810577393,21000,0.0,
1980-04-11 00:00:00+00:00,0.0,2.066667079925537,2.016666889190674,1.3343896865844729,21000,0.0,
1980-04-14 00:00:00+00:00,0.0,2.066667079925537,2.016666889190674,1.3343896865844729,6000,0.0,
1980-04-15 00:00:00+00:00,0.0,2.0333330631256104,1.950000047683716,1.2590612173080444,19500,0.0,
1980-04-16 00:00:00+00:00,0.0,2.0,1.941666960716248,1.2913448810577393,21000,0.0,
1980-04-17 00:00:00+00:00,0.0,2.0333330631256104,1.899999976158142,1.2913448810577393,61500,0.0,
1980-04-18 00:00:00+00:00,0.0,2.0,2.0,1.2913448810577393,15000,0.0,
1980-04-21 00:00:00+00:00,0.0,2.0333330631256104,1.950000047683716,1.2590612173080444,12000,0.0,
1980-04-22 00:00:00+00:00,0.0,1.9833329916000368,1.950000047683716,1.2590612173080444,15000,0.0,
1980-04-23 00:00:00+00:00,0.0,2.0,1.941666960716248,1.2859642505645752,33000,0.0,
1980-04-24 00:00:00+00:00,0.0,2.025000095367432,2.0,1.3021060228347778,12000,0.0,
1980-04-25 00:00:00+00:00,0.0,2.049999952316284,2.0333330631256104,1.3128669261932373,6000,0.0,
1980-04-28 00:00:00+00:00,0.0,2.150000095367432,2.066667079925537,1.3666733503341677,27000,0.0,
1980-04-29 00:00:00+00:00,0.0,2.299999952316284,2.166666984558105,1.485046625137329,58500,0.0,
1980-04-30 00:00:00+00:00,0.0,2.3333330154418945,2.2833330631256104,1.5065686702728271,37500,0.0,
1980-05-01 00:00:00+00:00,0.0,2.3333330154418945,2.316667079925537,1.4958078861236572,19500,0.0,
1980-05-02 00:00:00+00:00,0.0,2.2833330631256104,2.233333110809326,1.463524341583252,16500,0.0,
1980-05-05 00:00:00+00:00,0.0,2.233333110809326,2.183332920074463,1.4420015811920166,19500,0.0,
1980-05-06 00:00:00+00:00,0.0,2.200000047683716,2.0999999046325684,1.4204790592193604,43500,0.0,
1980-05-07 00:00:00+00:00,0.0,2.233333110809326,2.200000047683716,1.4420015811920166,24000,0.0,
1980-05-08 00:00:00+00:00,0.0,2.2833330631256104,2.2416670322418213,1.4473822116851809,30000,0.0,
1980-05-09 00:00:00+00:00,0.0,2.233333110809326,2.2249999046325684,1.436621069908142,39000,0.0,
1980-05-12 00:00:00+00:00,0.0,2.200000047683716,2.166666984558105,1.3989567756652832,117000,0.0,
1980-05-13 00:00:00+00:00,0.0,2.233333110809326,2.166666984558105,1.4420015811920166,16500,0.0,
1980-05-14 00:00:00+00:00,0.0,2.316667079925537,2.233333110809326,1.4958078861236572,24000,0.0,
1980-05-15 00:00:00+00:00,0.0,2.666666984558105,2.433332920074463,1.6679869890213013,163500,0.0,
1980-05-16 00:00:00+00:00,0.0,2.5833330154418945,2.5333330631256104,1.6410839557647705,55500,0.0,
1980-05-19 00:00:00+00:00,0.0,2.5333330631256104,2.4749999046325684,1.635703682899475,43500,0.0,
1980-05-20 00:00:00+00:00,0.0,2.5333330631256104,2.5083329677581787,1.635703682899475,33000,0.0,
1980-05-21 00:00:00+00:00,0.0,2.5333330631256104,2.5,1.635703682899475,28500,0.0,
1980-05-22 00:00:00+00:00,0.0,2.5333330631256104,2.516666889190674,1.635703682899475,25500,0.0,
1980-05-23 00:00:00+00:00,0.0,2.5333330631256104,2.525000095367432,1.635703682899475,111000,0.0,
1980-05-27 00:00:00+00:00,0.0,2.549999952316284,2.5333330631256104,1.635703682899475,43500,0.0,
1980-05-28 00:00:00+00:00,0.0,2.525000095367432,2.5,1.6303229331970217,31500,0.0,
1980-05-29 00:00:00+00:00,0.0,2.525000095367432,2.516666889190674,1.6249419450759888,7500,0.0,
1980-05-30 00:00:00+00:00,0.0,2.5083329677581787,2.5,1.6141810417175293,6000,0.0,
1980-06-02 00:00:00+00:00,0.0,2.5,2.4916670322418213,1.6141810417175293,30000,0.0,
1980-06-03 00:00:00+00:00,0.0,2.5,2.433332920074463,1.5818973779678345,73500,0.0,
1980-06-04 00:00:00+00:00,0.0,2.450000047683716,2.433332920074463,1.5765166282653809,25500,0.0,
1980-06-05 00:00:00+00:00,0.0,2.450000047683716,2.433332920074463,1.5711359977722168,34500,0.0,
1980-06-06 00:00:00+00:00,0.0,2.433332920074463,2.400000095367432,1.5496140718460083,70500,0.0,
1980-06-09 00:00:00+00:00,0.0,2.400000095367432,2.400000095367432,1.5496140718460083,7500,0.0,
1980-06-10 00:00:00+00:00,0.0,2.416666984558105,2.3833329677581787,1.5388522148132324,21000,0.0,
1980-06-11 00:00:00+00:00,0.0,2.3833329677581787,2.3833329677581787,1.5388522148132324,1500,0.0,
1980-06-12 00:00:00+00:00,0.0,2.424999952316284,2.3666670322418213,1.5496140718460083,37500,0.0,
1980-06-13 00:00:00+00:00,0.0,2.424999952316284,2.416666984558105,1.5657556056976318,22500,0.0,
1980-06-16 00:00:00+00:00,0.0,2.433332920074463,2.416666984558105,1.5711359977722168,19500,0.0,
1980-06-17 00:00:00+00:00,0.0,2.433332920074463,2.400000095367432,1.5496140718460083,19500,0.0,
1980-06-18 00:00:00+00:00,0.0,2.416666984558105,2.391666889190674,1.5496140718460083,43500,0.0,
1980-06-19 00:00:00+00:00,0.0,2.416666984558105,2.3833329677581787,1.5496140718460083,49500,0.0,
1980-06-20 00:00:00+00:00,0.0,2.3833329677581787,2.3416669368743896,1.5280917882919312,79500,0.0,
1980-06-23 00:00:00+00:00,0.0,2.400000095367432,2.3666670322418213,1.5280917882919312,10500,0.0,
1980-06-24 00:00:00+00:00,0.0,2.424999952316284,2.3499999046325684,1.5173300504684448,93000,0.0,
1980-06-25 00:00:00+00:00,0.0,2.3499999046325684,2.3499999046325684,1.5173300504684448,7500,0.0,
1980-06-26 00:00:00+00:00,0.0,2.5,2.400000095367432,1.5818973779678345,57000,0.0,
1980-06-27 00:00:00+00:00,0.0,2.5333330631256104,2.483333110809326,1.6141810417175293,78000,0.0,
1980-06-30 00:00:00+00:00,0.0,2.483333110809326,2.4666669368743896,1.603419542312622,30000,0.0,
1980-07-01 00:00:00+00:00,0.0,2.483333110809326,2.450000047683716,1.603419542312622,27000,0.0,
1980-07-02 00:00:00+00:00,0.0,2.5999999046325684,2.4666669368743896,1.678748369216919,21000,0.0,
1980-07-03 00:00:00+00:00,0.0,2.5999999046325684,2.5333330631256104,1.6464641094207764,33000,0.0,
1980-07-07 00:00:00+00:00,0.0,2.6166670322418213,2.5833330154418945,1.6679869890213013,36000,0.0,
1980-07-08 00:00:00+00:00,0.0,2.6166670322418213,2.5833330154418945,1.6679869890213013,45000,0.0,
1980-07-09 00:00:00+00:00,0.0,2.666666984558105,2.6333329677581787,1.711031436920166,118500,0.0,
1980-07-10 00:00:00+00:00,0.0,2.666666984558105,2.6333329677581787,1.7002700567245483,42000,0.0,
1980-07-11 00:00:00+00:00,0.0,2.6583330631256104,2.6333329677581787,1.7002700567245483,15000,0.0,
1980-07-14 00:00:00+00:00,0.0,2.799999952316284,2.6333329677581787,1.8078821897506716,102000,0.0,
1980-07-15 00:00:00+00:00,0.0,2.8666670322418213,2.799999952316284,1.8078821897506716,171000,0.0,
1980-07-16 00:00:00+00:00,0.0,2.858333110809326,2.766666889190674,1.8455461263656616,58500,0.0,
1980-07-17 00:00:00+00:00,0.0,2.933332920074463,2.8666670322418213,1.8939721584320068,84000,0.0,
1980-07-18 00:00:00+00:00,0.0,3.0333330631256104,2.9666669368743896,1.958539962768555,154500,0.0,
1980-07-21 00:00:00+00:00,0.0,3.066667079925537,3.016666889190674,1.969300985336304,52500,0.0,
1980-07-22 00:00:00+00:00,0.0,3.0916669368743896,3.041666984558105,1.9962036609649656,87000,0.0,
1980-07-23 00:00:00+00:00,0.0,3.0999999046325684,3.058332920074463,1.985442042350769,49500,0.0,
1980-07-24 00:00:00+00:00,0.0,3.1166670322418213,3.066667079925537,1.9800620079040527,37500,0.0,
1980-07-25 00:00:00+00:00,0.0,3.0833330154418945,3.066667079925537,1.9908233880996704,12000,0.0,
1980-07-28 00:00:00+00:00,0.0,3.0833330154418945,3.049999952316284,1.9800620079040527,61500,0.0,
1980-07-29 00:00:00+00:00,0.0,3.0916669368743896,3.0,1.9477782249450684,105000,0.0,
1980-07-30 00:00:00+00:00,0.0,3.0333330631256104,2.9666669368743896,1.937016725540161,148500,0.0,
1980-07-31 00:00:00+00:00,0.0,3.0,2.950000047683716,1.9262551069259644,45000,0.0,
1980-08-01 00:00:00+00:00,0.0,2.950000047683716,2.941667079925537,1.8993529081344604,10500,0.0,
1980-08-04 00:00:00+00:00,0.0,2.9666669368743896,2.916666984558105,1.9154952764511108,40500,0.0,
1980-08-05 00:00:00+00:00,0.0,3.0,2.933332920074463,1.9154952764511108,12000,0.0,
1980-08-06 00:00:00+00:00,0.0,3.0,2.950000047683716,1.904733657836914,15000,0.0,
