date,SMLV_Open,SMLV_High,SMLV_Low,SMLV_Close,SMLV_Volume,SMLV_Dividends,SMLV_Stock Splits
2013-02-21 00:00:00+00:00,59.84999847412109,59.84999847412109,59.56999969482422,41.05941390991211,5500,0.0,
2013-02-22 00:00:00+00:00,59.97999954223633,60.04999923706055,59.869998931884766,41.390262603759766,700,0.0,
2013-02-25 00:00:00+00:00,60.150001525878906,60.18000030517578,59.52000045776367,41.02494430541992,900,0.0,
2013-02-26 00:00:00+00:00,59.22999954223633,59.22999954223633,59.22999954223633,40.8250732421875,200,0.0,
2013-02-27 00:00:00+00:00,59.5,59.5,59.5,41.01116943359375,200,0.0,
2013-02-28 00:00:00+00:00,59.95000076293945,60.0099983215332,59.95000076293945,41.36268997192383,300,0.0,
2013-03-01 00:00:00+00:00,59.59999847412109,59.59999847412109,59.59999847412109,41.0800895690918,100,0.0,
2013-03-04 00:00:00+00:00,59.59999847412109,59.59999847412109,59.59999847412109,41.0800895690918,0,0.0,
2013-03-05 00:00:00+00:00,60.59000015258789,60.59000015258789,60.59000015258789,41.76245880126953,200,0.0,
2013-03-06 00:00:00+00:00,60.79999923706055,60.810001373291016,60.79999923706055,41.91409683227539,400,0.0,
2013-03-07 00:00:00+00:00,61.34000015258789,61.34000015258789,60.75,41.87273788452149,200,0.0,
2013-03-08 00:00:00+00:00,60.75,60.75,60.75,41.87273788452149,0,0.0,
2013-03-11 00:00:00+00:00,61.2599983215332,61.2599983215332,61.2599983215332,42.22426223754883,100,0.0,
2013-03-12 00:00:00+00:00,61.2599983215332,61.2599983215332,61.2599983215332,42.22426223754883,0,0.0,
2013-03-13 00:00:00+00:00,61.459999084472656,61.459999084472656,61.459999084472656,42.36211013793945,100,0.0,
2013-03-14 00:00:00+00:00,61.70000076293945,61.70000076293945,61.70000076293945,42.52755737304688,200,0.0,
2013-03-15 00:00:00+00:00,61.70000076293945,61.70000076293945,61.70000076293945,42.62980270385742,0,0.148,
2013-03-18 00:00:00+00:00,61.70000076293945,61.70000076293945,61.70000076293945,42.62980270385742,0,0.0,
2013-03-19 00:00:00+00:00,61.70000076293945,61.70000076293945,61.70000076293945,42.62980270385742,0,0.0,
2013-03-20 00:00:00+00:00,61.77999877929688,61.77999877929688,61.77000045776367,42.67816162109375,1200,0.0,
2013-03-21 00:00:00+00:00,61.630001068115234,61.68000030517578,61.59000015258789,42.61597442626953,400,0.0,
2013-03-22 00:00:00+00:00,61.56999969482422,61.68999862670898,61.560001373291016,42.58144760131836,900,0.0,
2013-03-25 00:00:00+00:00,62.11000061035156,62.11000061035156,61.63999938964844,42.61597442626953,600,0.0,
2013-03-26 00:00:00+00:00,62.040000915527344,62.040000915527344,62.02000045776367,42.850887298583984,3800,0.0,
2013-03-27 00:00:00+00:00,61.90999984741211,62.11000061035156,61.90999984741211,42.89925384521485,1300,0.0,
2013-03-28 00:00:00+00:00,62.33000183105469,62.41999816894531,62.33000183105469,43.10652542114258,3000,0.0,
2013-04-01 00:00:00+00:00,62.0,62.0,61.68999862670898,42.62288665771485,14600,0.0,
2013-04-02 00:00:00+00:00,62.25,62.290000915527344,61.84000015258789,42.72652816772461,7100,0.0,
2013-04-03 00:00:00+00:00,61.5,61.5,61.0,42.14615631103516,400,0.0,
2013-04-04 00:00:00+00:00,61.0,61.25,61.0,42.31890106201172,2200,0.0,
2013-04-05 00:00:00+00:00,60.66999816894531,61.18000030517578,60.59999847412109,42.27052307128906,3200,0.0,
2013-04-08 00:00:00+00:00,61.16999816894531,61.880001068115234,61.16999816894531,42.7541618347168,3600,0.0,
2013-04-09 00:00:00+00:00,61.66999816894531,61.70000076293945,61.66999816894531,42.62980270385742,1600,0.0,
2013-04-10 00:00:00+00:00,61.70000076293945,61.70000076293945,61.70000076293945,42.62980270385742,0,0.0,
2013-04-11 00:00:00+00:00,62.58000183105469,62.7599983215332,62.5,43.210182189941406,3400,0.0,
2013-04-12 00:00:00+00:00,62.31999969482422,62.34000015258789,62.06999969482422,43.07198715209961,2800,0.0,
2013-04-15 00:00:00+00:00,61.59999847412109,61.66999816894531,60.369998931884766,41.7177848815918,6300,0.0,
2013-04-16 00:00:00+00:00,61.02999877929688,61.11000061035156,61.02999877929688,42.22216033935547,2200,0.0,
2013-04-17 00:00:00+00:00,60.56999969482422,60.56999969482422,60.0099983215332,41.67633056640625,2700,0.0,
2013-04-18 00:00:00+00:00,60.470001220703125,60.5,59.90999984741211,41.51741027832031,5900,0.0,
2013-04-19 00:00:00+00:00,60.369998931884766,60.84999847412109,60.18000030517578,42.035606384277344,18500,0.0,
2013-04-22 00:00:00+00:00,60.7599983215332,61.11000061035156,60.29999923706055,42.15306091308594,7000,0.0,
2013-04-23 00:00:00+00:00,61.619998931884766,61.84000015258789,61.47999954223633,42.72652816772461,3100,0.0,
2013-04-24 00:00:00+00:00,61.880001068115234,62.2400016784668,61.65999984741211,42.96834945678711,3000,0.0,
2013-04-25 00:00:00+00:00,62.22999954223633,62.52000045776367,62.22999954223633,43.03053283691406,4800,0.0,
2013-04-26 00:00:00+00:00,62.04999923706055,62.150001525878906,62.04999923706055,42.89235305786133,1500,0.0,
2013-04-29 00:00:00+00:00,62.08000183105469,62.08000183105469,62.08000183105469,42.89235305786133,0,0.0,
2013-04-30 00:00:00+00:00,62.70000076293945,62.720001220703125,62.70000076293945,43.33454895019531,400,0.0,
2013-05-01 00:00:00+00:00,62.970001220703125,62.970001220703125,61.97999954223633,42.82325744628906,4500,0.0,
2013-05-02 00:00:00+00:00,61.709999084472656,62.22999954223633,61.709999084472656,42.91998291015625,3100,0.0,
2013-05-03 00:00:00+00:00,62.709999084472656,63.290000915527344,62.709999084472656,43.55563735961914,8800,0.0,
2013-05-06 00:00:00+00:00,63.13999938964844,63.150001525878906,62.970001220703125,43.52799606323242,14900,0.0,
2013-05-07 00:00:00+00:00,63.15999984741211,63.709999084472656,63.09999847412109,44.0185432434082,19600,0.0,
2013-05-08 00:00:00+00:00,63.869998931884766,63.900001525878906,63.65999984741211,43.9840087890625,5100,0.0,
2013-05-09 00:00:00+00:00,63.709999084472656,63.709999084472656,63.43000030517578,43.82509994506836,2200,0.0,
2013-05-10 00:00:00+00:00,63.58000183105469,63.68000030517578,63.540000915527344,43.99781799316406,13300,0.0,
2013-05-13 00:00:00+00:00,63.65999984741211,63.68999862670898,63.59999847412109,43.94253921508789,3100,0.0,
2013-05-14 00:00:00+00:00,63.54999923706055,64.0999984741211,63.54999923706055,44.20509719848633,2300,0.0,
2013-05-15 00:00:00+00:00,64.01000213623047,64.56999969482422,64.01000213623047,44.61275100708008,2300,0.0,
2013-05-16 00:00:00+00:00,64.63999938964844,64.63999938964844,64.30000305175781,44.42620086669922,1100,0.0,
2013-05-17 00:00:00+00:00,64.83000183105469,64.86000061035156,64.52999877929688,44.81310272216797,1900,0.0,
2013-05-20 00:00:00+00:00,64.75,64.93000030517578,64.75,44.83383560180664,9400,0.0,
2013-05-21 00:00:00+00:00,64.91000366210938,65.0199966430664,64.91000366210938,44.92365646362305,900,0.0,
2013-05-22 00:00:00+00:00,65.22000122070312,65.51000213623047,63.93000030517578,44.19126892089844,5300,0.0,
2013-05-23 00:00:00+00:00,63.220001220703125,63.72999954223633,63.220001220703125,43.93563461303711,2800,0.0,
2013-05-24 00:00:00+00:00,63.4900016784668,63.68000030517578,63.130001068115234,43.99781799316406,83800,0.0,
2013-05-28 00:00:00+00:00,64.77999877929688,64.81999969482422,63.86000061035156,44.19126892089844,11100,0.0,
2013-05-29 00:00:00+00:00,63.29999923706055,63.29999923706055,62.70000076293945,43.64544677734375,10500,0.0,
2013-05-30 00:00:00+00:00,63.63999938964844,63.72999954223633,63.369998931884766,43.845829010009766,17700,0.0,
2013-05-31 00:00:00+00:00,63.2400016784668,63.380001068115234,62.95000076293945,43.59709548950195,9600,0.0,
2013-06-03 00:00:00+00:00,63.41999816894531,63.43999862670898,62.7599983215332,43.68689727783203,4300,0.0,
2013-06-04 00:00:00+00:00,63.09000015258789,63.09000015258789,62.45000076293945,43.38980865478516,11500,0.0,
2013-06-05 00:00:00+00:00,62.54999923706055,62.54999923706055,62.09999847412109,42.90616607666016,3800,0.0,
2013-06-06 00:00:00+00:00,61.79999923706055,62.16999816894531,61.79999923706055,42.77489471435547,800,0.0,
2013-06-07 00:00:00+00:00,63.04999923706055,63.04999923706055,62.630001068115234,43.53489685058594,9900,0.0,
2013-06-10 00:00:00+00:00,62.93000030517578,63.130001068115234,62.93000030517578,43.61781692504883,9200,0.0,
2013-06-11 00:00:00+00:00,62.290000915527344,62.650001525878906,62.2400016784668,43.28617858886719,4100,0.0,
2013-06-12 00:00:00+00:00,62.47999954223633,62.47999954223633,61.72999954223633,42.65744400024414,6000,0.0,
2013-06-13 00:00:00+00:00,61.9900016784668,62.95000076293945,61.9900016784668,43.49345016479492,1800,0.0,
2013-06-14 00:00:00+00:00,63.08000183105469,63.18999862670898,62.880001068115234,43.44508361816406,2600,0.0,
2013-06-17 00:00:00+00:00,63.43000030517578,63.43000030517578,62.91999816894531,43.52799606323242,8600,0.0,
2013-06-18 00:00:00+00:00,63.27000045776367,63.9900016784668,63.16999816894531,44.0876350402832,13900,0.0,
2013-06-19 00:00:00+00:00,63.650001525878906,63.650001525878906,62.810001373291016,43.39672088623047,3800,0.0,
2013-06-20 00:00:00+00:00,61.540000915527344,61.619998931884766,61.0,42.27052307128906,2900,0.0,
2013-06-21 00:00:00+00:00,60.880001068115234,61.150001525878906,60.5,42.5411491394043,5700,0.419,
2013-06-24 00:00:00+00:00,60.38999938964844,60.7400016784668,60.0,42.13764572143555,6700,0.0,
2013-06-25 00:00:00+00:00,60.77000045776367,60.900001525878906,60.68000030517578,42.29070281982422,1400,0.0,
2013-06-26 00:00:00+00:00,61.7400016784668,61.7400016784668,61.220001220703125,42.71507263183594,1000,0.0,
2013-06-27 00:00:00+00:00,62.13999938964844,62.290000915527344,62.130001068115234,43.334232330322266,900,0.0,
2013-06-28 00:00:00+00:00,62.13999938964844,62.560001373291016,62.13999938964844,43.3968391418457,4100,0.0,
2013-07-01 00:00:00+00:00,62.72999954223633,62.86000061035156,62.59000015258789,43.54292297363281,700,0.0,
2013-07-02 00:00:00+00:00,63.04999923706055,63.060001373291016,62.4900016784668,43.47336196899414,800,0.0,
2013-07-03 00:00:00+00:00,62.4900016784668,62.81999969482422,62.4900016784668,43.70293426513672,300,0.0,
2013-07-05 00:00:00+00:00,63.04999923706055,63.2599983215332,62.72999954223633,44.00904083251953,1300,0.0,
2013-07-08 00:00:00+00:00,63.88999938964844,63.88999938964844,63.88999938964844,44.44732284545898,600,0.0,
2013-07-09 00:00:00+00:00,64.22000122070312,64.5199966430664,64.22000122070312,44.88560104370117,1600,0.0,
2013-07-10 00:00:00+00:00,64.5199966430664,64.5199966430664,64.5199966430664,44.88560104370117,0,0.0,
2013-07-11 00:00:00+00:00,64.5199966430664,64.5199966430664,64.5199966430664,44.88560104370117,0,0.0,
2013-07-12 00:00:00+00:00,65.55000305175781,65.58000183105469,65.55000305175781,45.62302780151367,500,0.0,
2013-07-15 00:00:00+00:00,65.70999908447266,66.0,65.70999908447266,45.91522216796875,200,0.0,
2013-07-16 00:00:00+00:00,65.77999877929688,65.81999969482422,65.77999877929688,45.789981842041016,200,0.0,
2013-07-17 00:00:00+00:00,66.20999908447266,66.20999908447266,65.94000244140625,45.901309967041016,1000,0.0,
2013-07-18 00:00:00+00:00,66.45999908447266,66.62000274658203,66.45999908447266,46.3465461730957,600,0.0,
2013-07-19 00:00:00+00:00,66.66000366210938,66.69000244140625,66.66000366210938,46.39523315429688,800,0.0,
2013-07-22 00:00:00+00:00,66.83000183105469,66.86000061035156,66.83000183105469,46.50654983520508,2900,0.0,
2013-07-23 00:00:00+00:00,66.86000061035156,66.95999908447266,66.86000061035156,46.56916809082031,500,0.0,
2013-07-24 00:00:00+00:00,67.0,67.0,66.30000305175781,46.12391662597656,22600,0.0,
2013-07-25 00:00:00+00:00,66.72000122070312,66.81999969482422,66.72000122070312,46.48567581176758,700,0.0,
2013-07-26 00:00:00+00:00,66.72000122070312,66.72000122070312,66.72000122070312,46.41611099243164,200,0.0,
2013-07-29 00:00:00+00:00,66.37999725341797,66.37999725341797,66.37999725341797,46.1795768737793,500,0.0,
2013-07-30 00:00:00+00:00,67.12000274658203,67.12000274658203,66.26000213623047,46.15174102783203,6200,0.0,
2013-07-31 00:00:00+00:00,66.41000366210938,66.41000366210938,66.41000366210938,46.200443267822266,100,0.0,
2013-08-01 00:00:00+00:00,67.0,67.0199966430664,66.94999694824219,46.57611846923828,700,0.0,
2013-08-02 00:00:00+00:00,66.97000122070312,66.97000122070312,66.97000122070312,46.59001159667969,200,0.0,
2013-08-05 00:00:00+00:00,66.9800033569336,66.9800033569336,66.9800033569336,46.59700012207031,100,0.0,
2013-08-06 00:00:00+00:00,66.69000244140625,66.69000244140625,66.69000244140625,46.39523315429688,400,0.0,
2013-08-07 00:00:00+00:00,66.37999725341797,66.37999725341797,66.27999877929688,46.137821197509766,1200,0.0,
2013-08-08 00:00:00+00:00,66.73999786376953,66.73999786376953,66.33999633789062,46.283935546875,2300,0.0,
2013-08-09 00:00:00+00:00,66.55999755859375,66.6500015258789,66.43000030517578,46.21435546875,2000,0.0,
2013-08-12 00:00:00+00:00,66.26000213623047,66.41999816894531,66.26000213623047,46.2073974609375,10100,0.0,
2013-08-13 00:00:00+00:00,66.69000244140625,66.69000244140625,66.08999633789062,46.21435546875,1400,0.0,
2013-08-14 00:00:00+00:00,66.51000213623047,66.51000213623047,66.12999725341797,46.005653381347656,1100,0.0,
