date,BEI_Open,BEI_High,BEI_Low,BEI_Close,BEI_Volume,BEI_Dividends,BEI_Stock Splits
2000-01-03 00:00:00+00:00,21.83329963684082,22.66670036315918,21.66670036315918,22.66670036315918,90.0,,
2000-01-04 00:00:00+00:00,22.83329963684082,22.83329963684082,22.0,22.0,0.0,,
2000-01-05 00:00:00+00:00,21.66670036315918,21.66670036315918,21.16670036315918,21.16670036315918,210.0,,
2000-01-06 00:00:00+00:00,21.16670036315918,21.66670036315918,21.16670036315918,21.66670036315918,0.0,,
2000-01-07 00:00:00+00:00,22.0,22.33329963684082,21.66670036315918,22.0,600.0,,
2000-01-10 00:00:00+00:00,22.33329963684082,22.66670036315918,22.33329963684082,22.5,213.0,,
2000-01-11 00:00:00+00:00,22.33329963684082,22.33329963684082,21.66670036315918,21.66670036315918,0.0,,
2000-01-12 00:00:00+00:00,21.66670036315918,21.66670036315918,21.5,21.5,0.0,,
2000-01-13 00:00:00+00:00,21.66670036315918,21.66670036315918,21.66670036315918,21.66670036315918,0.0,,
2000-01-14 00:00:00+00:00,22.0,22.33329963684082,22.0,22.33329963684082,0.0,,
2000-01-18 00:00:00+00:00,22.66670036315918,23.16670036315918,22.5,22.66670036315918,4500.0,,
2000-01-19 00:00:00+00:00,22.66670036315918,23.16670036315918,22.66670036315918,23.16670036315918,132.0,,
2000-01-20 00:00:00+00:00,22.91670036315918,22.91670036315918,22.0,22.0,120.0,,
2000-01-21 00:00:00+00:00,21.66670036315918,21.66670036315918,21.66670036315918,21.66670036315918,0.0,,
2000-01-24 00:00:00+00:00,21.66670036315918,21.66670036315918,21.5,21.5,0.0,,
2000-01-25 00:00:00+00:00,21.5,21.5,21.33329963684082,21.33329963684082,0.0,,
2000-01-26 00:00:00+00:00,21.5,22.66670036315918,21.5,22.66670036315918,0.0,,
2000-01-27 00:00:00+00:00,22.5,22.66670036315918,22.5,22.66670036315918,0.0,,
2000-01-28 00:00:00+00:00,22.33329963684082,22.66670036315918,22.33329963684082,22.66670036315918,0.0,,
2000-01-31 00:00:00+00:00,22.33329963684082,22.33329963684082,21.33329963684082,21.33329963684082,0.0,,
2000-02-01 00:00:00+00:00,21.66670036315918,22.33329963684082,21.66670036315918,22.16670036315918,30.0,,
2000-02-02 00:00:00+00:00,22.0,22.33329963684082,22.0,22.33329963684082,0.0,,
2000-02-03 00:00:00+00:00,22.33329963684082,23.16670036315918,22.33329963684082,22.66670036315918,210.0,,
2000-02-04 00:00:00+00:00,22.66670036315918,22.66670036315918,22.33329963684082,22.33329963684082,60.0,,
2000-02-07 00:00:00+00:00,22.5,22.5,22.16670036315918,22.16670036315918,1200.0,,
2000-02-08 00:00:00+00:00,22.399999618530277,23.33329963684082,22.399999618530277,22.5,1200.0,,
2000-02-09 00:00:00+00:00,22.33329963684082,22.549999237060547,22.233299255371094,22.549999237060547,300.0,,
2000-02-10 00:00:00+00:00,22.33329963684082,23.33329963684082,22.33329963684082,23.33329963684082,2400.0,,
2000-02-11 00:00:00+00:00,22.733299255371094,23.33329963684082,22.733299255371094,23.33329963684082,0.0,,
2000-02-14 00:00:00+00:00,22.66670036315918,23.66670036315918,22.66670036315918,23.36669921875,108.0,,
2000-02-15 00:00:00+00:00,23.33329963684082,24.033300399780277,23.33329963684082,23.33329963684082,240.0,,
2000-02-16 00:00:00+00:00,23.66670036315918,23.66670036315918,23.66670036315918,23.66670036315918,300.0,,
2000-02-17 00:00:00+00:00,23.83329963684082,23.83329963684082,22.66670036315918,22.66670036315918,0.0,,
2000-02-18 00:00:00+00:00,22.66670036315918,22.66670036315918,22.33329963684082,22.33329963684082,0.0,,
2000-02-22 00:00:00+00:00,22.33329963684082,22.66670036315918,22.33329963684082,22.66670036315918,0.0,,
2000-02-23 00:00:00+00:00,22.5,22.66670036315918,22.16670036315918,22.16670036315918,228.0,,
2000-02-24 00:00:00+00:00,22.33329963684082,22.33329963684082,21.66670036315918,21.66670036315918,0.0,,
2000-02-25 00:00:00+00:00,21.66670036315918,22.0,21.66670036315918,21.66670036315918,174.0,,
2000-02-28 00:00:00+00:00,21.66670036315918,21.66670036315918,20.83329963684082,21.16670036315918,4800.0,,
2000-02-29 00:00:00+00:00,20.66670036315918,21.0,20.66670036315918,20.83329963684082,300.0,,
2000-03-01 00:00:00+00:00,21.0,21.0,20.5,20.5,150.0,,
