date,MEIP_Open,MEIP_High,MEIP_Low,MEIP_Close,MEIP_Volume,MEIP_Dividends,MEIP_Stock Splits
2004-04-30 00:00:00+00:00,12000.0,12240.0,11880.0,9451.9287109375,14,0.0,
2004-05-03 00:00:00+00:00,12372.0,13188.0,11640.0,10244.25,11,0.0,
2004-05-04 00:00:00+00:00,12876.0,13368.0,12852.0,10244.25,9,0.0,
2004-05-05 00:00:00+00:00,11352.0,13068.0,10800.0,10151.0361328125,7,0.0,
2004-05-06 00:00:00+00:00,12132.0,13200.0,11880.0,10113.75,4,0.0,
2004-05-07 00:00:00+00:00,12060.0,12120.0,12060.0,9405.3212890625,0,0.0,
2004-05-10 00:00:00+00:00,11988.0,13128.0,9720.0,10123.0712890625,14,0.0,
2004-05-11 00:00:00+00:00,12396.0,12948.0,12108.0,9927.3212890625,11,0.0,
2004-05-12 00:00:00+00:00,14040.0,14040.0,12744.0,10020.5361328125,3,0.0,
2004-05-13 00:00:00+00:00,12912.0,12912.0,12420.0,9722.25,5,0.0,
2004-05-14 00:00:00+00:00,12288.0,12588.0,11712.0,9768.857421875,5,0.0,
2004-05-17 00:00:00+00:00,12012.0,12276.0,11916.0,9396.0,23,0.0,
2004-05-18 00:00:00+00:00,11640.0,12480.0,11304.0,9694.2861328125,25,0.0,
2004-05-19 00:00:00+00:00,12540.0,12540.0,11844.0,9675.6435546875,2,0.0,
2004-05-20 00:00:00+00:00,12312.0,12336.0,12108.0,9405.3212890625,2,0.0,
2004-05-21 00:00:00+00:00,11772.0,13008.0,11760.0,9507.857421875,29,0.0,
2004-05-24 00:00:00+00:00,12012.0,12828.0,12012.0,9787.5,11,0.0,
2004-05-25 00:00:00+00:00,12516.0,12720.0,12024.0,9684.96484375,12,0.0,
2004-05-26 00:00:00+00:00,12624.0,13116.0,12576.0,9815.46484375,5,0.0,
2004-05-27 00:00:00+00:00,12420.0,13140.0,12420.0,9731.5712890625,32,0.0,
2004-05-28 00:00:00+00:00,12840.0,12840.0,12480.0,9862.0712890625,33,0.0,
2004-06-01 00:00:00+00:00,12696.0,12720.0,12036.0,9498.5361328125,22,0.0,
2004-06-02 00:00:00+00:00,12036.0,12444.0,11808.0,9666.3212890625,11,0.0,
2004-06-03 00:00:00+00:00,12444.0,12600.0,12180.0,9470.5712890625,30,0.0,
2004-06-04 00:00:00+00:00,12600.0,12840.0,12000.0,9563.7861328125,19,0.0,
2004-06-07 00:00:00+00:00,12720.0,13080.0,12336.0,10011.21484375,14,0.0,
2004-06-08 00:00:00+00:00,12612.0,12840.0,12180.0,9461.25,6,0.0,
2004-06-09 00:00:00+00:00,12300.0,12348.0,12180.0,9554.46484375,5,0.0,
2004-06-10 00:00:00+00:00,12180.0,12360.0,12000.0,9535.8212890625,23,0.0,
2004-06-14 00:00:00+00:00,12000.0,13440.0,11940.0,9312.107421875,29,0.0,
2004-06-15 00:00:00+00:00,12420.0,12660.0,12000.0,9396.0,24,0.0,
2004-06-16 00:00:00+00:00,12036.0,12096.0,11460.0,9004.5,22,0.0,
2004-06-17 00:00:00+00:00,11700.0,11940.0,11592.0,9125.6787109375,23,0.0,
2004-06-18 00:00:00+00:00,11760.0,11820.0,11412.0,9135.0,21,0.0,
2004-06-21 00:00:00+00:00,11916.0,11964.0,11004.0,8799.4287109375,9,0.0,
2004-06-22 00:00:00+00:00,11712.0,11976.0,11388.0,9181.607421875,9,0.0,
2004-06-23 00:00:00+00:00,11532.0,12000.0,10884.0,9200.25,25,0.0,
2004-06-24 00:00:00+00:00,11568.0,11904.0,10812.0,8874.0,18,0.0,
2004-06-25 00:00:00+00:00,11052.0,11724.0,10068.0,8118.96435546875,493,0.0,
2004-06-28 00:00:00+00:00,10920.0,10920.0,9132.0,7224.107421875,85,0.0,
2004-06-29 00:00:00+00:00,9132.0,9876.0,9132.0,7410.53564453125,43,0.0,
2004-06-30 00:00:00+00:00,9396.0,9564.0,8772.0,6925.82177734375,42,0.0,
2004-07-01 00:00:00+00:00,9204.0,9348.0,8844.0,7009.71435546875,60,0.0,
2004-07-02 00:00:00+00:00,9180.0,9396.0,8568.0,6991.07177734375,31,0.0,
2004-07-06 00:00:00+00:00,9132.0,9552.0,9132.0,7158.857421875,10,0.0,
2004-07-07 00:00:00+00:00,9204.0,9336.0,9108.0,7224.107421875,8,0.0,
2004-07-08 00:00:00+00:00,9348.0,9348.0,9108.0,7074.96435546875,12,0.0,
2004-07-09 00:00:00+00:00,9108.0,9384.0,9036.0,7186.82177734375,10,0.0,
2004-07-12 00:00:00+00:00,9252.0,9300.0,9000.0,7186.82177734375,14,0.0,
2004-07-13 00:00:00+00:00,9252.0,9360.0,8844.0,6981.75,15,0.0,
2004-07-14 00:00:00+00:00,8988.0,9132.0,8400.0,6832.607421875,24,0.0,
2004-07-15 00:00:00+00:00,9012.0,9144.0,8916.0,6963.107421875,12,0.0,
2004-07-16 00:00:00+00:00,8952.0,9000.0,8340.0,6860.57177734375,16,0.0,
2004-07-19 00:00:00+00:00,8796.0,9300.0,8556.0,6907.1787109375,14,0.0,
2004-07-20 00:00:00+00:00,8700.0,9180.0,8688.0,6944.46435546875,10,0.0,
2004-07-21 00:00:00+00:00,8724.0,9072.0,8532.0,6683.46435546875,10,0.0,
2004-07-22 00:00:00+00:00,9024.0,9024.0,8064.0,6291.96435546875,20,0.0,
2004-07-23 00:00:00+00:00,8424.0,8748.0,8268.0,6664.82177734375,7,0.0,
2004-07-26 00:00:00+00:00,8208.0,8928.0,8208.0,6925.82177734375,10,0.0,
2004-07-27 00:00:00+00:00,9000.0,9192.0,8580.0,6944.46435546875,2,0.0,
2004-07-28 00:00:00+00:00,8604.0,8604.0,8016.0,6338.57177734375,5,0.0,
2004-07-29 00:00:00+00:00,8508.0,8508.0,8028.0,6375.857421875,10,0.0,
2004-07-30 00:00:00+00:00,8208.0,8472.0,8208.0,6431.78564453125,8,0.0,
2004-08-02 00:00:00+00:00,8340.0,9408.0,8340.0,7252.07177734375,26,0.0,
2004-08-03 00:00:00+00:00,9684.0,9684.0,8880.0,6897.857421875,15,0.0,
2004-08-04 00:00:00+00:00,8880.0,8940.0,8316.0,6758.03564453125,13,0.0,
2004-08-05 00:00:00+00:00,8664.0,8988.0,8256.0,6739.39306640625,6,0.0,
2004-08-06 00:00:00+00:00,8172.0,8676.0,7836.0,6319.9287109375,16,0.0,
2004-08-09 00:00:00+00:00,8112.0,8328.0,7824.0,6198.75,5,0.0,
2004-08-10 00:00:00+00:00,8100.0,8376.0,7596.0,6506.357421875,5,0.0,
2004-08-11 00:00:00+00:00,7548.0,7680.0,7308.0,5965.71435546875,14,0.0,
2004-08-12 00:00:00+00:00,7596.0,8064.0,7044.0,6133.5,12,0.0,
2004-08-13 00:00:00+00:00,6960.0,7848.0,6960.0,5704.71435546875,3,0.0,
2004-08-16 00:00:00+00:00,8244.0,8244.0,7464.0,6030.96435546875,9,0.0,
2004-08-17 00:00:00+00:00,7584.0,8052.0,7440.0,5891.14306640625,14,0.0,
2004-08-18 00:00:00+00:00,7764.0,8208.0,7560.0,6338.57177734375,9,0.0,
2004-08-19 00:00:00+00:00,8112.0,8196.0,7800.0,6236.03564453125,5,0.0,
2004-08-20 00:00:00+00:00,8112.0,8148.0,7620.0,6198.75,15,0.0,
2004-08-23 00:00:00+00:00,7572.0,8028.0,7536.0,6236.03564453125,2,0.0,
2004-08-24 00:00:00+00:00,8220.0,8220.0,7104.0,5742.0,14,0.0,
2004-08-25 00:00:00+00:00,7764.0,7788.0,7296.0,5667.4287109375,4,0.0,
2004-08-26 00:00:00+00:00,7716.0,7800.0,7296.0,5714.03564453125,1,0.0,
2004-08-27 00:00:00+00:00,7740.0,7764.0,6888.0,5574.21435546875,4,0.0,
2004-08-30 00:00:00+00:00,7368.0,7632.0,7080.0,5695.39306640625,4,0.0,
2004-08-31 00:00:00+00:00,7536.0,7560.0,7200.0,5816.57177734375,9,0.0,
2004-09-01 00:00:00+00:00,7560.0,8364.0,7308.0,6114.857421875,14,0.0,
2004-09-02 00:00:00+00:00,8172.0,8724.0,8160.0,6767.357421875,33,0.0,
2004-09-03 00:00:00+00:00,9000.0,9000.0,8460.0,6580.9287109375,4,0.0,
2004-09-07 00:00:00+00:00,8604.0,8736.0,8508.0,6786.0,3,0.0,
2004-09-08 00:00:00+00:00,8508.0,9132.0,8508.0,7065.64306640625,4,0.0,
2004-09-09 00:00:00+00:00,8796.0,9228.0,8664.0,6963.107421875,3,0.0,
2004-09-10 00:00:00+00:00,8964.0,9168.0,8628.0,6916.5,6,0.0,
2004-09-13 00:00:00+00:00,9000.0,9228.0,8964.0,7102.9287109375,3,0.0,
2004-09-14 00:00:00+00:00,8916.0,10116.0,8904.0,7671.53564453125,31,0.0,
2004-09-15 00:00:00+00:00,9792.0,9864.0,9768.0,7662.21435546875,8,0.0,
2004-09-16 00:00:00+00:00,9612.0,10068.0,8580.0,7783.39306640625,15,0.0,
2004-09-17 00:00:00+00:00,10500.0,10500.0,9636.0,7708.82177734375,18,0.0,
2004-09-20 00:00:00+00:00,10488.0,10680.0,9720.0,7867.28564453125,9,0.0,
2004-09-21 00:00:00+00:00,11124.0,11124.0,10560.0,8379.96484375,7,0.0,
2004-09-22 00:00:00+00:00,10224.0,11112.0,9720.0,8333.357421875,12,0.0,
2004-09-23 00:00:00+00:00,9900.0,11040.0,9900.0,8277.4287109375,8,0.0,
2004-09-24 00:00:00+00:00,10884.0,10884.0,10800.0,8445.21484375,3,0.0,
2004-09-27 00:00:00+00:00,10344.0,10884.0,9984.0,8174.89306640625,6,0.0,
2004-09-28 00:00:00+00:00,10248.0,10932.0,10248.0,8389.2861328125,5,0.0,
2004-09-29 00:00:00+00:00,10320.0,11004.0,10320.0,8426.5712890625,2,0.0,
2004-09-30 00:00:00+00:00,10740.0,10776.0,10200.0,8277.4287109375,6,0.0,
2004-10-01 00:00:00+00:00,10740.0,10800.0,10020.0,7783.39306640625,6,0.0,
2004-10-04 00:00:00+00:00,10740.0,10740.0,10248.0,7969.82177734375,1,0.0,
2004-10-05 00:00:00+00:00,10572.0,10656.0,10356.0,8044.39306640625,8,0.0,
2004-10-06 00:00:00+00:00,10164.0,10680.0,10140.0,8174.89306640625,6,0.0,
2004-10-07 00:00:00+00:00,10536.0,10872.0,10200.0,7932.53564453125,6,0.0,
2004-10-08 00:00:00+00:00,10008.0,10356.0,10008.0,7876.607421875,3,0.0,
2004-10-11 00:00:00+00:00,10272.0,10380.0,10272.0,8016.4287109375,1,0.0,
2004-10-12 00:00:00+00:00,10416.0,10416.0,10068.0,7820.6787109375,0,0.0,
2004-10-13 00:00:00+00:00,10476.0,10476.0,9324.0,7280.03564453125,8,0.0,
2004-10-14 00:00:00+00:00,9384.0,9396.0,9084.0,7084.28564453125,3,0.0,
2004-10-15 00:00:00+00:00,9168.0,9372.0,9168.0,7242.75,2,0.0,
2004-10-18 00:00:00+00:00,9444.0,9744.0,9324.0,7298.6787109375,2,0.0,
2004-10-19 00:00:00+00:00,9480.0,9528.0,9120.0,7084.28564453125,2,0.0,
2004-10-20 00:00:00+00:00,9324.0,10008.0,9048.0,7457.14306640625,17,0.0,
2004-10-21 00:00:00+00:00,9348.0,9744.0,9216.0,7177.5,4,0.0,
2004-10-22 00:00:00+00:00,9036.0,9228.0,8052.0,6618.21435546875,19,0.0,
2004-10-25 00:00:00+00:00,8424.0,9588.0,8424.0,7447.82177734375,4,0.0,
2004-10-26 00:00:00+00:00,9372.0,9576.0,8412.0,6897.857421875,6,0.0,
2004-10-27 00:00:00+00:00,9012.0,10620.0,9012.0,7690.1787109375,9,0.0,
2004-10-28 00:00:00+00:00,10188.0,10560.0,9708.0,7541.03564453125,12,0.0,
2004-10-29 00:00:00+00:00,9780.0,9780.0,8724.0,7074.96435546875,7,0.0,
2004-11-01 00:00:00+00:00,8700.0,9492.0,8700.0,7373.25,3,0.0,
2004-11-02 00:00:00+00:00,9564.0,9864.0,9492.0,7457.14306640625,7,0.0,
2004-11-03 00:00:00+00:00,9624.0,9948.0,9480.0,7708.82177734375,4,0.0,
2004-11-04 00:00:00+00:00,11412.0,12180.0,11160.0,9172.2861328125,190,0.0,
2004-11-05 00:00:00+00:00,12480.0,12588.0,11316.0,8874.0,62,0.0,
2004-11-08 00:00:00+00:00,11112.0,11988.0,10368.0,8585.0361328125,30,0.0,
2004-11-09 00:00:00+00:00,10200.0,11028.0,10200.0,8379.96484375,33,0.0,
2004-11-10 00:00:00+00:00,10800.0,11136.0,10560.0,8463.857421875,13,0.0,
2004-11-11 00:00:00+00:00,10824.0,11388.0,10800.0,8818.0712890625,12,0.0,
2004-11-12 00:00:00+00:00,12000.0,12000.0,10752.0,8426.5712890625,25,0.0,
2004-11-15 00:00:00+00:00,10800.0,10800.0,10620.0,8389.2861328125,9,0.0,
2004-11-16 00:00:00+00:00,11028.0,11412.0,10680.0,8389.2861328125,10,0.0,
2004-11-17 00:00:00+00:00,10800.0,11040.0,10800.0,8398.607421875,33,0.0,
2004-11-18 00:00:00+00:00,10800.0,10800.0,10224.0,8268.107421875,20,0.0,
2004-11-19 00:00:00+00:00,10428.0,10836.0,10272.0,8417.25,29,0.0,
2004-11-22 00:00:00+00:00,10800.0,11112.0,10116.0,7960.5,32,0.0,
2004-11-23 00:00:00+00:00,11148.0,11148.0,10044.0,8016.4287109375,22,0.0,
2004-11-24 00:00:00+00:00,10404.0,10500.0,10152.0,8053.71435546875,19,0.0,
2004-11-26 00:00:00+00:00,10728.0,10740.0,10692.0,8342.6787109375,4,0.0,
2004-11-29 00:00:00+00:00,10908.0,10980.0,10572.0,8519.7861328125,2,0.0,
2004-11-30 00:00:00+00:00,11028.0,11028.0,10536.0,8510.46484375,5,0.0,
2004-12-01 00:00:00+00:00,10800.0,11328.0,10548.0,8193.5361328125,8,0.0,
2004-12-02 00:00:00+00:00,11196.0,11196.0,10668.0,8510.46484375,8,0.0,
2004-12-03 00:00:00+00:00,10788.0,11208.0,10788.0,8640.96484375,4,0.0,
2004-12-06 00:00:00+00:00,10812.0,11220.0,10812.0,8435.892578125,7,0.0,
2004-12-07 00:00:00+00:00,11220.0,11220.0,10572.0,8314.71484375,5,0.0,
2004-12-08 00:00:00+00:00,10584.0,11436.0,10272.0,8808.75,5,0.0,
2004-12-09 00:00:00+00:00,10872.0,11340.0,10812.0,8696.892578125,6,0.0,
2004-12-10 00:00:00+00:00,11280.0,11280.0,10548.0,8529.107421875,13,0.0,
2004-12-13 00:00:00+00:00,11040.0,11160.0,10836.0,8575.71484375,8,0.0,
2004-12-14 00:00:00+00:00,11016.0,11040.0,10764.0,8389.2861328125,28,0.0,
2004-12-15 00:00:00+00:00,10812.0,11004.0,10320.0,8202.857421875,29,0.0,
2004-12-16 00:00:00+00:00,11028.0,11160.0,10200.0,8081.6787109375,28,0.0,
2004-12-17 00:00:00+00:00,10920.0,10920.0,10392.0,8407.9287109375,21,0.0,
2004-12-20 00:00:00+00:00,10392.0,11076.0,10368.0,8091.0,35,0.0,
2004-12-21 00:00:00+00:00,10992.0,10992.0,9684.0,8016.4287109375,14,0.0,
2004-12-22 00:00:00+00:00,10440.0,11112.0,10104.0,8016.4287109375,31,0.0,
2004-12-23 00:00:00+00:00,10104.0,10932.0,10104.0,8491.8212890625,4,0.0,
2004-12-27 00:00:00+00:00,11100.0,11100.0,10572.0,8435.892578125,5,0.0,
2004-12-28 00:00:00+00:00,11088.0,11088.0,10644.0,8389.2861328125,9,0.0,
2004-12-29 00:00:00+00:00,11016.0,11016.0,10572.0,8314.71484375,3,0.0,
2004-12-30 00:00:00+00:00,10536.0,11112.0,10536.0,8305.392578125,24,0.0,
2004-12-31 00:00:00+00:00,10692.0,11004.0,10692.0,8342.6787109375,17,0.0,
2005-01-03 00:00:00+00:00,11160.0,11448.0,10212.0,8389.2861328125,5,0.0,
2005-01-04 00:00:00+00:00,10968.0,10968.0,9624.0,8072.357421875,17,0.0,
2005-01-05 00:00:00+00:00,10224.0,10368.0,9840.0,7671.53564453125,7,0.0,
2005-01-06 00:00:00+00:00,9972.0,10068.0,9672.0,7652.89306640625,3,0.0,
2005-01-07 00:00:00+00:00,9756.0,9984.0,9612.0,7643.57177734375,12,0.0,
2005-01-10 00:00:00+00:00,9960.0,10344.0,9816.0,7624.9287109375,13,0.0,
2005-01-11 00:00:00+00:00,10008.0,10308.0,9600.0,7718.14306640625,11,0.0,
2005-01-12 00:00:00+00:00,9696.0,10200.0,9696.0,7615.607421875,16,0.0,
2005-01-13 00:00:00+00:00,9708.0,9900.0,9660.0,7522.39306640625,9,0.0,
2005-01-14 00:00:00+00:00,10044.0,10044.0,8904.0,7037.6787109375,23,0.0,
2005-01-18 00:00:00+00:00,9516.0,9516.0,9168.0,7252.07177734375,9,0.0,
2005-01-19 00:00:00+00:00,9132.0,9300.0,9024.0,7019.03564453125,9,0.0,
2005-01-20 00:00:00+00:00,9012.0,9084.0,8916.0,7056.32177734375,12,0.0,
2005-01-21 00:00:00+00:00,9108.0,9192.0,8832.0,6897.857421875,7,0.0,
2005-01-24 00:00:00+00:00,9540.0,9540.0,8880.0,6907.1787109375,13,0.0,
2005-01-25 00:00:00+00:00,8880.0,9504.0,8424.0,6692.78564453125,9,0.0,
2005-01-26 00:00:00+00:00,10200.0,10776.0,8784.0,7270.71435546875,232,0.0,
2005-01-27 00:00:00+00:00,9828.0,9828.0,8928.0,7205.46435546875,59,0.0,
2005-01-28 00:00:00+00:00,8904.0,9276.0,8904.0,7065.64306640625,90,0.0,
2005-01-31 00:00:00+00:00,9456.0,9456.0,8148.0,6599.57177734375,95,0.0,
2005-02-01 00:00:00+00:00,8280.0,8688.0,8280.0,6748.71435546875,9,0.0,
2005-02-02 00:00:00+00:00,8640.0,8796.0,8436.0,6674.14306640625,13,0.0,
2005-02-03 00:00:00+00:00,8448.0,8724.0,8448.0,6730.07177734375,9,0.0,
2005-02-04 00:00:00+00:00,8820.0,9444.0,8796.0,7335.96435546875,13,0.0,
2005-02-07 00:00:00+00:00,9684.0,9828.0,9480.0,7494.4287109375,19,0.0,
2005-02-08 00:00:00+00:00,9888.0,9888.0,9444.0,7419.857421875,11,0.0,
2005-02-09 00:00:00+00:00,9660.0,9924.0,9048.0,7102.9287109375,21,0.0,
2005-02-10 00:00:00+00:00,9468.0,10224.0,9444.0,7913.89306640625,25,0.0,
2005-02-11 00:00:00+00:00,9624.0,10176.0,9624.0,7792.71435546875,7,0.0,
2005-02-14 00:00:00+00:00,9708.0,10068.0,9624.0,7475.78564453125,4,0.0,
2005-02-15 00:00:00+00:00,9960.0,10200.0,9636.0,7485.107421875,9,0.0,
2005-02-16 00:00:00+00:00,9888.0,10128.0,9708.0,7848.64306640625,8,0.0,
2005-02-17 00:00:00+00:00,10188.0,10704.0,10032.0,8314.71484375,56,0.0,
2005-02-18 00:00:00+00:00,10704.0,10704.0,9864.0,7867.28564453125,16,0.0,
2005-02-22 00:00:00+00:00,9936.0,10020.0,9708.0,7541.03564453125,20,0.0,
2005-02-23 00:00:00+00:00,9780.0,9816.0,9696.0,7531.71435546875,7,0.0,
2005-02-24 00:00:00+00:00,10656.0,10752.0,9624.0,7541.03564453125,11,0.0,
2005-02-25 00:00:00+00:00,10272.0,10272.0,9624.0,7503.75,3,0.0,
