date,REW_Open,REW_High,REW_Low,REW_Close,REW_Volume,REW_Dividends,REW_Stock Splits
2007-03-12 00:00:00+00:00,37611.51953125,37739.51953125,37611.51953125,24698.466796875,1,0.0,
2007-03-13 00:00:00+00:00,37872.640625,39121.921875,37872.640625,25552.91796875,10,0.0,
2007-03-14 00:00:00+00:00,39500.80078125,39567.359375,38379.51953125,25117.3125,9,0.0,
2007-03-15 00:00:00+00:00,38190.078125,38410.23828125,38190.078125,25137.416015625,5,0.0,
2007-03-16 00:00:00+00:00,38379.51953125,38676.48046875,38379.51953125,25160.873046875,2,0.0,
2007-03-19 00:00:00+00:00,38097.921875,38179.83984375,37785.6015625,24798.994140625,4,0.0,
2007-03-20 00:00:00+00:00,37893.12109375,37893.12109375,37345.28125,24551.03125,19,0.0,
2007-03-21 00:00:00+00:00,37457.921875,37457.921875,35266.55859375,23777.00390625,8,0.0,
2007-03-22 00:00:00+00:00,36408.3203125,36853.76171875,36408.3203125,23917.744140625,6,0.0,
2007-03-23 00:00:00+00:00,36577.28125,36684.80078125,36439.0390625,24008.212890625,5,0.0,
2007-03-26 00:00:00+00:00,36403.19921875,36403.19921875,36403.19921875,23823.9140625,0,0.0,
2007-03-27 00:00:00+00:00,36684.80078125,36869.12109375,36684.80078125,24125.494140625,3,0.0,
2007-03-28 00:00:00+00:00,37186.55859375,37591.0390625,37012.48046875,24594.599609375,9,0.0,
2007-03-29 00:00:00+00:00,37964.80078125,38400.0,37831.6796875,24765.4921875,10,0.0,
2007-03-30 00:00:00+00:00,37724.16015625,38133.76171875,37488.640625,24705.17578125,16,0.0,
2007-04-02 00:00:00+00:00,38092.80078125,38092.80078125,37847.0390625,24768.837890625,3,0.0,
2007-04-03 00:00:00+00:00,36935.6796875,36956.16015625,36899.83984375,24162.3515625,2,0.0,
2007-04-04 00:00:00+00:00,36654.078125,36654.078125,36654.078125,23988.111328125,0,0.0,
2007-04-05 00:00:00+00:00,36316.16015625,36316.16015625,36275.19921875,23740.154296875,2,0.0,
2007-04-09 00:00:00+00:00,36275.19921875,36275.19921875,36275.19921875,23740.154296875,0,0.0,
2007-04-10 00:00:00+00:00,36377.6015625,36423.6796875,36377.6015625,23830.623046875,1,0.0,
2007-04-11 00:00:00+00:00,36618.23828125,36966.3984375,36618.23828125,24192.5078125,1,0.0,
2007-04-12 00:00:00+00:00,37094.3984375,37094.3984375,36275.19921875,23810.515625,7,0.0,
2007-04-13 00:00:00+00:00,36382.71875,36382.71875,36382.71875,23810.515625,0,0.0,
2007-04-16 00:00:00+00:00,35840.0,35840.0,35655.6796875,23428.529296875,2,0.0,
2007-04-17 00:00:00+00:00,35568.640625,35584.0,35466.23828125,23210.740234375,4,0.0,
2007-04-18 00:00:00+00:00,35829.76171875,36075.51953125,35584.0,23311.2578125,2,0.0,
2007-04-19 00:00:00+00:00,36234.23828125,36234.23828125,35456.0,23351.466796875,14,0.0,
2007-04-20 00:00:00+00:00,35046.3984375,35276.80078125,34892.80078125,23029.79296875,3,0.0,
2007-04-23 00:00:00+00:00,35328.0,35399.6796875,35328.0,23140.3671875,3,0.0,
2007-04-24 00:00:00+00:00,34867.19921875,34867.19921875,34549.76171875,22748.330078125,3,0.0,
2007-04-25 00:00:00+00:00,34524.16015625,34693.12109375,34088.9609375,22349.5859375,14,0.0,
2007-04-26 00:00:00+00:00,33925.12109375,33960.9609375,33771.51953125,22101.625,5,0.0,
2007-04-27 00:00:00+00:00,33858.55859375,33858.55859375,33858.55859375,22158.58984375,0,0.0,
2007-04-30 00:00:00+00:00,34058.23828125,34396.16015625,33797.12109375,22510.4296875,6,0.0,
2007-05-01 00:00:00+00:00,34862.078125,34862.078125,34411.51953125,22520.4765625,6,0.0,
2007-05-02 00:00:00+00:00,34411.51953125,34411.51953125,34411.51953125,22520.4765625,0,0.0,
2007-05-03 00:00:00+00:00,33792.0,33792.0,33382.3984375,22007.80859375,3,0.0,
2007-05-04 00:00:00+00:00,33320.9609375,33320.9609375,33152.0,21806.763671875,6,0.0,
2007-05-07 00:00:00+00:00,33320.9609375,33320.9609375,33320.9609375,21806.763671875,0,0.0,
2007-05-08 00:00:00+00:00,33397.76171875,33397.76171875,33070.078125,21642.57421875,2,0.0,
2007-05-09 00:00:00+00:00,33443.83984375,33443.83984375,32947.19921875,21562.162109375,1,0.0,
2007-05-10 00:00:00+00:00,33213.44140625,33684.48046875,33213.44140625,22031.265625,4,0.0,
2007-05-11 00:00:00+00:00,33684.48046875,33684.48046875,32988.16015625,21666.03515625,6,0.0,
2007-05-14 00:00:00+00:00,33105.921875,33105.921875,33105.921875,21666.03515625,0,0.0,
2007-05-15 00:00:00+00:00,32952.3203125,33745.921875,32952.3203125,21957.548828125,2,0.0,
2007-05-16 00:00:00+00:00,33515.51953125,33822.71875,33095.6796875,21659.330078125,3,0.0,
2007-05-17 00:00:00+00:00,33208.3203125,33356.80078125,33208.3203125,21769.90234375,1,0.0,
2007-05-18 00:00:00+00:00,33239.0390625,33280.0,32988.16015625,21588.962890625,3,0.0,
2007-05-21 00:00:00+00:00,32716.80078125,32716.80078125,32348.16015625,21361.11328125,3,0.0,
2007-05-22 00:00:00+00:00,32501.759765625,32501.759765625,31672.3203125,21203.625,4,0.0,
2007-05-23 00:00:00+00:00,32424.9609375,32936.9609375,32419.83984375,21555.45703125,2,0.0,
2007-05-24 00:00:00+00:00,33341.44140625,34391.0390625,33162.23828125,22433.353515625,9,0.0,
2007-05-25 00:00:00+00:00,34037.76171875,34037.76171875,33510.3984375,22014.509765625,7,0.0,
2007-05-29 00:00:00+00:00,33392.640625,33392.640625,32993.28125,21615.76953125,3,0.0,
2007-05-30 00:00:00+00:00,33356.80078125,33356.80078125,32593.919921875,21351.05859375,5,0.0,
2007-05-31 00:00:00+00:00,32358.400390625,32547.83984375,32158.720703125,21176.822265625,3,0.0,
2007-06-01 00:00:00+00:00,31749.119140625,32102.400390625,31749.119140625,21009.283203125,1,0.0,
2007-06-04 00:00:00+00:00,32138.240234375,32138.240234375,32138.240234375,21032.73828125,0,0.0,
2007-06-05 00:00:00+00:00,32138.240234375,32527.359375,32138.240234375,21186.869140625,3,0.0,
2007-06-06 00:00:00+00:00,32389.119140625,32742.400390625,32389.119140625,21290.748046875,9,0.0,
2007-06-07 00:00:00+00:00,32849.921875,33935.359375,32849.921875,22208.849609375,6,0.0,
2007-06-08 00:00:00+00:00,33781.76171875,33781.76171875,32870.3984375,21592.3125,4,0.0,
2007-06-11 00:00:00+00:00,32926.71875,32926.71875,32819.19921875,21481.740234375,1,0.0,
2007-06-12 00:00:00+00:00,33341.44140625,33576.9609375,33285.12109375,21927.388671875,12,0.0,
2007-06-13 00:00:00+00:00,33218.55859375,33484.80078125,32865.28125,21508.55078125,3,0.0,
2007-06-14 00:00:00+00:00,32409.599609375,32409.599609375,32163.83984375,21049.490234375,2,0.0,
2007-06-15 00:00:00+00:00,31744.0,31790.080078125,31610.880859375,20778.080078125,3,0.0,
2007-06-18 00:00:00+00:00,31447.0390625,31544.3203125,31447.0390625,20583.734375,1,0.0,
2007-06-19 00:00:00+00:00,31605.759765625,31810.560546875,31477.759765625,20600.486328125,3,0.0,
2007-06-20 00:00:00+00:00,31344.640625,31897.599609375,31344.640625,20865.201171875,14,0.0,
2007-06-21 00:00:00+00:00,32256.0,32256.0,31477.759765625,20644.048828125,3,0.0,
2007-06-22 00:00:00+00:00,31544.3203125,31544.3203125,31544.3203125,20644.048828125,0,0.0,
2007-06-25 00:00:00+00:00,32378.880859375,32532.48046875,31718.400390625,21206.974609375,3,0.0,
2007-06-26 00:00:00+00:00,31667.19921875,31979.51953125,31590.400390625,21283.09765625,10,595.456,
2007-06-27 00:00:00+00:00,31928.3203125,31928.3203125,31221.759765625,20815.453125,2,0.0,
2007-06-28 00:00:00+00:00,31001.599609375,31052.80078125,30950.400390625,20634.537109375,3,0.0,
2007-06-29 00:00:00+00:00,30878.720703125,31616.0,30853.119140625,20921.26953125,15,0.0,
2007-07-02 00:00:00+00:00,31006.720703125,31006.720703125,31006.720703125,20672.083984375,0,0.0,
2007-07-03 00:00:00+00:00,30668.80078125,30668.80078125,30520.3203125,20347.80078125,2,0.0,
2007-07-05 00:00:00+00:00,30438.400390625,30438.400390625,30120.9609375,20081.55078125,2,0.0,
2007-07-06 00:00:00+00:00,30182.400390625,30182.400390625,29824.0,19904.046875,1,0.0,
2007-07-09 00:00:00+00:00,29864.9609375,29864.9609375,29864.9609375,19910.873046875,0,0.0,
2007-07-10 00:00:00+00:00,29864.9609375,29864.9609375,29864.9609375,19910.873046875,0,0.0,
2007-07-11 00:00:00+00:00,30300.16015625,30300.16015625,30156.80078125,20105.4453125,1,0.0,
2007-07-12 00:00:00+00:00,29721.599609375,29757.439453125,28794.880859375,19241.830078125,21,0.0,
2007-07-13 00:00:00+00:00,28871.6796875,28974.080078125,28707.83984375,19139.42578125,6,0.0,
2007-07-16 00:00:00+00:00,28753.919921875,28753.919921875,28600.3203125,19163.32421875,1,0.0,
2007-07-17 00:00:00+00:00,28482.560546875,28559.359375,28303.359375,18869.76171875,1,0.0,
2007-07-18 00:00:00+00:00,28892.16015625,29240.3203125,28851.19921875,19235.009765625,6,0.0,
2007-07-19 00:00:00+00:00,28236.80078125,28236.80078125,27857.919921875,18572.7890625,7,0.0,
2007-07-20 00:00:00+00:00,28272.640625,28805.119140625,28272.640625,19091.638671875,12,0.0,
2007-07-23 00:00:00+00:00,28349.439453125,28482.560546875,28134.400390625,18989.236328125,1,0.0,
2007-07-24 00:00:00+00:00,28887.0390625,29409.279296875,28446.720703125,19583.1796875,6,0.0,
2007-07-25 00:00:00+00:00,29260.80078125,29644.80078125,29260.80078125,19610.490234375,8,0.0,
2007-07-26 00:00:00+00:00,29762.560546875,30935.0390625,29465.599609375,20040.587890625,21,0.0,
2007-07-27 00:00:00+00:00,30310.400390625,31134.720703125,30049.279296875,20757.419921875,7,0.0,
2007-07-30 00:00:00+00:00,31426.560546875,31436.80078125,30807.0390625,20538.955078125,14,0.0,
2007-07-31 00:00:00+00:00,30464.0,31866.880859375,30351.359375,21245.548828125,12,0.0,
2007-08-01 00:00:00+00:00,32066.560546875,32435.19921875,31472.640625,21436.705078125,13,0.0,
2007-08-02 00:00:00+00:00,31196.16015625,31196.16015625,30858.240234375,20573.091796875,16,0.0,
2007-08-03 00:00:00+00:00,30976.0,31928.3203125,30976.0,21221.65625,14,0.0,
2007-08-06 00:00:00+00:00,32256.0,32727.0390625,31754.240234375,21170.45703125,15,0.0,
2007-08-07 00:00:00+00:00,31744.0,32163.83984375,31682.560546875,21122.6640625,5,0.0,
2007-08-08 00:00:00+00:00,30965.759765625,31027.19921875,30233.599609375,20634.537109375,10,0.0,
2007-08-09 00:00:00+00:00,30986.240234375,31902.720703125,30617.599609375,21078.287109375,10,0.0,
2007-08-10 00:00:00+00:00,32972.80078125,33126.3984375,31795.19921875,21337.71484375,13,0.0,
2007-08-13 00:00:00+00:00,31354.880859375,31610.880859375,31334.400390625,21074.875,2,0.0,
2007-08-14 00:00:00+00:00,32399.359375,32732.16015625,32204.80078125,21788.294921875,4,0.0,
2007-08-15 00:00:00+00:00,32706.560546875,33848.3203125,32471.0390625,22525.609375,10,0.0,
2007-08-16 00:00:00+00:00,34380.80078125,36162.55859375,34048.0,23030.802734375,64,0.0,
2007-08-17 00:00:00+00:00,32768.0,33868.80078125,32768.0,22013.583984375,61,0.0,
2007-08-20 00:00:00+00:00,33331.19921875,33469.44140625,32988.16015625,22184.259765625,9,0.0,
2007-08-21 00:00:00+00:00,33136.640625,33182.71875,33136.640625,22122.814453125,1,0.0,
2007-08-22 00:00:00+00:00,32358.400390625,32419.83984375,31872.0,21453.77734375,13,0.0,
2007-08-23 00:00:00+00:00,32000.0,32409.599609375,31831.0390625,21494.732421875,5,0.0,
2007-08-24 00:00:00+00:00,32271.359375,32271.359375,31016.9609375,20822.27734375,6,0.0,
2007-08-27 00:00:00+00:00,31221.759765625,31319.0390625,31221.759765625,20880.30859375,1,0.0,
2007-08-28 00:00:00+00:00,31923.19921875,32865.28125,31902.720703125,21911.185546875,7,0.0,
2007-08-29 00:00:00+00:00,32307.19921875,32343.0390625,31257.599609375,20962.23046875,17,0.0,
2007-08-30 00:00:00+00:00,31052.80078125,31078.400390625,30279.6796875,20610.64453125,11,0.0,
2007-08-31 00:00:00+00:00,30428.16015625,30510.080078125,29972.48046875,20030.34765625,4,0.0,
2007-09-04 00:00:00+00:00,30054.400390625,30054.400390625,28902.400390625,19374.958984375,18,0.0,
2007-09-05 00:00:00+00:00,29644.80078125,30080.0,29429.759765625,19849.435546875,13,0.0,
2007-09-06 00:00:00+00:00,29849.599609375,30044.16015625,29429.759765625,19702.654296875,9,0.0,
2007-09-07 00:00:00+00:00,30663.6796875,31196.16015625,30643.19921875,20504.8203125,19,0.0,
2007-09-10 00:00:00+00:00,30402.560546875,31380.48046875,30402.560546875,20480.9296875,24,0.0,
2007-09-11 00:00:00+00:00,30525.439453125,30525.439453125,29829.119140625,19965.4921875,9,0.0,
2007-09-12 00:00:00+00:00,30156.80078125,30310.400390625,29767.6796875,19965.4921875,6,0.0,
2007-09-13 00:00:00+00:00,30264.3203125,30295.0390625,30264.3203125,20197.609375,0,0.0,
2007-09-14 00:00:00+00:00,30796.80078125,30796.80078125,30643.19921875,20433.138671875,6,0.0,
2007-09-17 00:00:00+00:00,30796.80078125,30955.51953125,30796.80078125,20637.94921875,3,0.0,
2007-09-18 00:00:00+00:00,30571.51953125,31180.80078125,29721.599609375,19815.296875,8,0.0,
2007-09-19 00:00:00+00:00,29281.279296875,29537.279296875,29158.400390625,19590.01171875,5,0.0,
2007-09-20 00:00:00+00:00,29281.279296875,29527.0390625,29153.279296875,19685.5859375,8,0.0,
2007-09-21 00:00:00+00:00,29527.0390625,29527.0390625,29527.0390625,19685.5859375,0,0.0,
2007-09-24 00:00:00+00:00,28902.400390625,29086.720703125,28482.560546875,19340.822265625,11,0.0,
2007-09-25 00:00:00+00:00,28416.0,28416.0,27837.439453125,18961.390625,6,589.312,
2007-09-26 00:00:00+00:00,27325.439453125,27678.720703125,27325.439453125,18835.955078125,5,0.0,
2007-09-27 00:00:00+00:00,27386.880859375,27540.48046875,27330.560546875,18741.880859375,1,0.0,
2007-09-28 00:00:00+00:00,27448.3203125,27648.0,27448.3203125,18811.564453125,4,0.0,
2007-10-01 00:00:00+00:00,27248.640625,27248.640625,26746.880859375,18261.046875,12,0.0,
2007-10-02 00:00:00+00:00,26844.16015625,26910.720703125,26844.16015625,18278.47265625,1,0.0,
2007-10-03 00:00:00+00:00,27264.0,27545.599609375,27115.51953125,18696.583984375,6,0.0,
2007-10-04 00:00:00+00:00,27520.0,27714.560546875,27494.400390625,18710.51953125,13,0.0,
2007-10-05 00:00:00+00:00,26997.759765625,27100.16015625,26664.9609375,18177.427734375,6,0.0,
2007-10-08 00:00:00+00:00,26700.80078125,26700.80078125,26388.48046875,17957.91796875,6,0.0,
2007-10-09 00:00:00+00:00,26214.400390625,26388.48046875,25984.0,17787.1875,10,0.0,
2007-10-10 00:00:00+00:00,26045.439453125,26183.6796875,25922.560546875,17640.849609375,5,0.0,
2007-10-11 00:00:00+00:00,25728.0,26920.9609375,25410.560546875,18069.416015625,19,0.0,
2007-10-12 00:00:00+00:00,26521.599609375,26521.599609375,26091.51953125,17829.0,32,0.0,
2007-10-15 00:00:00+00:00,26316.80078125,26695.6796875,26316.80078125,18065.927734375,4,0.0,
2007-10-16 00:00:00+00:00,26531.83984375,26644.48046875,26245.119140625,18065.927734375,13,0.0,
2007-10-17 00:00:00+00:00,25978.880859375,26506.240234375,25646.080078125,17696.599609375,13,0.0,
2007-10-18 00:00:00+00:00,25809.919921875,26188.80078125,25559.0390625,17414.369140625,13,0.0,
2007-10-19 00:00:00+00:00,26112.0,27110.400390625,26112.0,18396.93359375,19,0.0,
2007-10-22 00:00:00+00:00,27187.19921875,27187.19921875,26501.119140625,18038.05078125,19,0.0,
2007-10-23 00:00:00+00:00,26055.6796875,26383.359375,25712.640625,17564.19921875,17,0.0,
2007-10-24 00:00:00+00:00,26188.80078125,27248.640625,26188.80078125,17947.462890625,30,0.0,
2007-10-25 00:00:00+00:00,26383.359375,26931.19921875,26035.19921875,18163.4921875,46,0.0,
2007-10-26 00:00:00+00:00,25594.880859375,25712.640625,25374.720703125,17334.236328125,62,0.0,
2007-10-29 00:00:00+00:00,25134.080078125,25344.0,24980.48046875,17097.306640625,20,0.0,
2007-10-30 00:00:00+00:00,25333.759765625,25333.759765625,24791.0390625,17072.9140625,33,0.0,
2007-10-31 00:00:00+00:00,24888.3203125,24898.560546875,24064.0,16463.166015625,17,0.0,
2007-11-01 00:00:00+00:00,24570.880859375,24965.119140625,24294.400390625,16940.509765625,31,0.0,
2007-11-02 00:00:00+00:00,24652.80078125,25149.439453125,24514.560546875,16710.552734375,15,0.0,
2007-11-05 00:00:00+00:00,25011.19921875,25011.19921875,24473.599609375,16731.453125,65,0.0,
2007-11-06 00:00:00+00:00,24473.599609375,24852.48046875,24151.0390625,16435.2890625,19,0.0,
2007-11-07 00:00:00+00:00,24678.400390625,25425.919921875,24565.759765625,17299.392578125,42,0.0,
2007-11-08 00:00:00+00:00,25856.0,28318.720703125,25610.240234375,18640.833984375,249,0.0,
2007-11-09 00:00:00+00:00,29854.720703125,29854.720703125,28160.0,19734.89453125,225,0.0,
2007-11-12 00:00:00+00:00,29696.0,30126.080078125,28774.400390625,20480.52734375,173,0.0,
2007-11-13 00:00:00+00:00,29245.439453125,29296.640625,27724.80078125,18867.310546875,107,0.0,
2007-11-14 00:00:00+00:00,27724.80078125,29009.919921875,25963.51953125,19741.8671875,80,0.0,
2007-11-15 00:00:00+00:00,29880.3203125,29880.3203125,28257.279296875,19720.958984375,90,0.0,
2007-11-16 00:00:00+00:00,29562.880859375,29562.880859375,28262.400390625,19306.328125,153,0.0,
2007-11-19 00:00:00+00:00,29184.0,29230.080078125,28216.3203125,19769.73828125,128,0.0,
2007-11-20 00:00:00+00:00,28907.51953125,29864.9609375,28072.9609375,19766.25390625,84,0.0,
2007-11-21 00:00:00+00:00,29916.16015625,30044.16015625,28774.400390625,20076.349609375,71,0.0,
2007-11-23 00:00:00+00:00,30202.880859375,30202.880859375,28994.560546875,19815.033203125,41,0.0,
2007-11-26 00:00:00+00:00,29184.0,30612.48046875,28590.080078125,20832.439453125,117,0.0,
2007-11-27 00:00:00+00:00,32271.359375,32271.359375,29419.51953125,20166.94140625,83,0.0,
2007-11-28 00:00:00+00:00,30464.0,30464.0,27555.83984375,19107.724609375,111,0.0,
2007-11-29 00:00:00+00:00,27392.0,27965.439453125,27310.080078125,18720.974609375,64,0.0,
2007-11-30 00:00:00+00:00,26685.439453125,28554.240234375,26685.439453125,19177.412109375,117,0.0,
2007-12-03 00:00:00+00:00,28057.599609375,28718.080078125,27955.19921875,19497.9609375,32,0.0,
2007-12-04 00:00:00+00:00,28825.599609375,28979.19921875,28462.080078125,19700.052734375,63,0.0,
2007-12-05 00:00:00+00:00,29030.400390625,29030.400390625,27279.359375,18651.2890625,57,0.0,
2007-12-06 00:00:00+00:00,27340.80078125,27340.80078125,26618.880859375,18114.7109375,34,0.0,
2007-12-07 00:00:00+00:00,26613.759765625,26931.19921875,26588.16015625,18177.427734375,20,0.0,
2007-12-10 00:00:00+00:00,27310.080078125,27310.080078125,26260.48046875,17943.978515625,45,0.0,
2007-12-11 00:00:00+00:00,26900.48046875,27504.640625,25871.359375,18717.4921875,43,0.0,
2007-12-12 00:00:00+00:00,27648.0,27648.0,26204.16015625,18281.955078125,55,0.0,
2007-12-13 00:00:00+00:00,26931.19921875,27320.3203125,26854.400390625,18302.861328125,55,0.0,
2007-12-14 00:00:00+00:00,26711.0390625,27499.51953125,26711.0390625,18672.193359375,21,0.0,
2007-12-17 00:00:00+00:00,27642.880859375,28646.400390625,27642.880859375,19480.54296875,49,0.0,
2007-12-18 00:00:00+00:00,28738.560546875,29025.279296875,27796.48046875,19299.359375,36,0.0,
2007-12-19 00:00:00+00:00,28078.080078125,28564.48046875,27991.0390625,19128.634765625,13,0.0,
2007-12-20 00:00:00+00:00,27386.880859375,27704.3203125,27136.0,18643.173828125,23,187.392,
2007-12-21 00:00:00+00:00,26511.359375,26639.359375,26301.439453125,18018.810546875,64,0.0,
2007-12-24 00:00:00+00:00,25896.9609375,26004.48046875,25809.919921875,17682.07421875,29,0.0,
2007-12-26 00:00:00+00:00,25973.759765625,26204.16015625,25676.80078125,17615.43359375,26,0.0,
2007-12-27 00:00:00+00:00,26065.919921875,26654.720703125,25907.19921875,18260.841796875,12,0.0,
2007-12-28 00:00:00+00:00,26378.240234375,26926.080078125,26327.0390625,18197.701171875,13,0.0,
2007-12-31 00:00:00+00:00,26813.439453125,27540.48046875,26813.439453125,18867.662109375,17,0.0,
2008-01-02 00:00:00+00:00,27269.119140625,28620.80078125,27146.240234375,19372.763671875,111,0.0,
2008-01-03 00:00:00+00:00,28308.48046875,28825.599609375,28108.80078125,19572.701171875,33,0.0,
2008-01-04 00:00:00+00:00,29573.119140625,31129.599609375,29445.119140625,21119.57421875,109,0.0,
2008-01-07 00:00:00+00:00,30914.560546875,32496.640625,30914.560546875,21666.765625,282,0.0,
2008-01-08 00:00:00+00:00,31866.880859375,33725.44140625,30991.359375,23104.90625,156,0.0,
2008-01-09 00:00:00+00:00,34544.640625,34544.640625,32148.48046875,22059.625,388,0.0,
2008-01-10 00:00:00+00:00,32650.240234375,32834.55859375,31267.83984375,21894.765625,112,0.0,
2008-01-11 00:00:00+00:00,32880.640625,33802.23828125,31621.119140625,22694.5078125,369,0.0,
2008-01-14 00:00:00+00:00,33146.87890625,33146.87890625,31232.0,21898.275390625,213,0.0,
2008-01-15 00:00:00+00:00,32051.19921875,33013.76171875,31764.48046875,22505.1015625,202,0.0,
2008-01-16 00:00:00+00:00,34048.0,35205.12109375,33280.0,23494.25390625,438,0.0,
2008-01-17 00:00:00+00:00,33305.6015625,35696.640625,33280.0,24272.953125,210,0.0,
2008-01-18 00:00:00+00:00,34816.0,35645.44140625,33382.3984375,24132.65234375,366,0.0,
2008-01-22 00:00:00+00:00,39086.078125,39936.0,36357.12109375,25777.73046875,670,0.0,
2008-01-23 00:00:00+00:00,40017.921875,41472.0,37196.80078125,25483.09375,693,0.0,
2008-01-24 00:00:00+00:00,36341.76171875,36843.51953125,34391.0390625,23852.04296875,294,0.0,
2008-01-25 00:00:00+00:00,33807.359375,36300.80078125,33049.6015625,24757.013671875,318,0.0,
2008-01-28 00:00:00+00:00,36874.23828125,37365.76171875,35793.921875,24683.349609375,116,0.0,
2008-01-29 00:00:00+00:00,35143.6796875,36776.9609375,34375.6796875,24581.630859375,88,0.0,
2008-01-30 00:00:00+00:00,35681.28125,36418.55859375,34677.76171875,24939.41015625,244,0.0,
2008-01-31 00:00:00+00:00,36874.23828125,38251.51953125,34677.76171875,24448.3359375,287,0.0,
2008-02-01 00:00:00+00:00,35148.80078125,35594.23828125,34304.0,23501.267578125,100,0.0,
2008-02-04 00:00:00+00:00,34078.71875,35609.6015625,34078.71875,24395.720703125,70,0.0,
2008-02-05 00:00:00+00:00,36608.0,37749.76171875,36352.0,25861.921875,214,0.0,
2008-02-06 00:00:00+00:00,37621.76171875,38912.0,36771.83984375,26658.158203125,212,0.0,
2008-02-07 00:00:00+00:00,40376.3203125,41984.0,37821.44140625,26686.21875,462,0.0,
2008-02-08 00:00:00+00:00,39521.28125,39905.28125,37580.80078125,25921.548828125,197,0.0,
2008-02-11 00:00:00+00:00,37381.12109375,37872.640625,36807.6796875,25318.234375,127,0.0,
2008-02-12 00:00:00+00:00,36157.44140625,37596.16015625,35840.0,25514.6640625,186,0.0,
2008-02-13 00:00:00+00:00,37509.12109375,37509.12109375,35072.0,24027.419921875,158,0.0,
2008-02-14 00:00:00+00:00,34565.12109375,36705.28125,34560.0,25128.8203125,175,0.0,
2008-02-15 00:00:00+00:00,37114.87890625,37483.51953125,36736.0,25437.4921875,104,0.0,
2008-02-19 00:00:00+00:00,36986.87890625,38092.80078125,36321.28125,25988.1953125,142,0.0,
2008-02-20 00:00:00+00:00,38696.9609375,39372.80078125,36352.0,25581.3046875,175,0.0,
2008-02-21 00:00:00+00:00,36264.9609375,37514.23828125,35496.9609375,25528.6953125,210,0.0,
2008-02-22 00:00:00+00:00,37166.078125,38471.6796875,37048.3203125,25465.556640625,161,0.0,
2008-02-25 00:00:00+00:00,37273.6015625,37504.0,36352.0,25072.701171875,114,0.0,
2008-02-26 00:00:00+00:00,37468.16015625,37468.16015625,35200.0,24529.009765625,213,0.0,
2008-02-27 00:00:00+00:00,35973.12109375,36633.6015625,34877.44140625,24129.142578125,113,0.0,
2008-02-28 00:00:00+00:00,36198.3984375,36198.3984375,34897.921875,24760.517578125,94,0.0,
2008-02-29 00:00:00+00:00,37084.16015625,37785.6015625,36352.0,25255.099609375,98,0.0,
2008-03-03 00:00:00+00:00,37555.19921875,38630.3984375,37555.19921875,26096.9375,164,0.0,
2008-03-04 00:00:00+00:00,38906.87890625,39357.44140625,37739.51953125,25949.611328125,190,0.0,
