date,IVOV_Open,IVOV_High,IVOV_Low,IVOV_Close,IVOV_Volume,IVOV_Dividends,IVOV_Stock Splits
2010-09-09 00:00:00+00:00,25.309999465942383,25.309999465942383,25.309999465942383,20.391090393066406,2400,0.0,
2010-09-10 00:00:00+00:00,25.274999618530277,25.295000076293945,25.155000686645508,20.37900924682617,138200,0.0,
2010-09-13 00:00:00+00:00,25.68000030517578,25.69499969482422,25.614999771118164,20.648900985717773,15800,0.0,
2010-09-14 00:00:00+00:00,25.674999237060547,25.73500061035156,25.655000686645508,20.697246551513672,7000,0.0,
2010-09-15 00:00:00+00:00,25.479999542236328,25.76499938964844,25.479999542236328,20.75766372680664,4400,0.0,
2010-09-16 00:00:00+00:00,25.6200008392334,25.63500022888184,25.545000076293945,20.65293312072754,23600,0.0,
2010-09-17 00:00:00+00:00,25.700000762939453,25.700000762939453,25.614999771118164,20.660987854003903,14800,0.0,
2010-09-20 00:00:00+00:00,25.739999771118164,25.8799991607666,25.739999771118164,20.850318908691406,2600,0.0,
2010-09-21 00:00:00+00:00,26.020000457763672,26.020000457763672,25.93000030517578,20.89059829711914,1400,0.0,
2010-09-22 00:00:00+00:00,25.674999237060547,25.7450008392334,25.674999237060547,20.741554260253903,2000,0.0,
2010-09-23 00:00:00+00:00,25.75,25.75,25.75,20.745582580566406,400,0.0,
2010-09-24 00:00:00+00:00,25.875,26.049999237060547,25.875,20.987276077270508,7200,0.0,
2010-09-27 00:00:00+00:00,26.03499984741211,26.03499984741211,26.01000022888184,20.955049514770508,5800,0.0,
2010-09-28 00:00:00+00:00,25.875,26.200000762939453,25.76499938964844,21.108125686645508,13600,0.0,
2010-09-29 00:00:00+00:00,26.315000534057617,26.31999969482422,26.315000534057617,21.20480155944824,2400,0.0,
2010-09-30 00:00:00+00:00,26.520000457763672,26.520000457763672,26.520000457763672,21.36593246459961,2000,0.0,
2010-10-01 00:00:00+00:00,26.43000030517578,26.459999084472656,26.43000030517578,21.317598342895508,2200,0.0,
2010-10-04 00:00:00+00:00,26.350000381469727,26.38500022888184,26.20499992370605,21.112150192260746,4200,0.0,
2010-10-05 00:00:00+00:00,26.424999237060547,26.725000381469727,26.424999237060547,21.53109169006348,4200,0.0,
2010-10-06 00:00:00+00:00,26.6200008392334,26.6200008392334,26.57999992370605,21.414276123046875,800,0.0,
2010-10-07 00:00:00+00:00,26.540000915527344,26.540000915527344,26.424999237060547,21.349822998046875,1400,0.0,
2010-10-08 00:00:00+00:00,26.69499969482422,26.76000022888184,26.69499969482422,21.559289932250977,8000,0.0,
2010-10-11 00:00:00+00:00,26.790000915527344,26.790000915527344,26.78499984741211,21.579429626464844,4000,0.0,
2010-10-12 00:00:00+00:00,26.6200008392334,26.8700008392334,26.479999542236328,21.647911071777344,16800,0.0,
2010-10-13 00:00:00+00:00,27.01499938964844,27.23500061035156,27.01499938964844,21.885581970214844,6600,0.0,
2010-10-14 00:00:00+00:00,27.165000915527344,27.165000915527344,27.165000915527344,21.885581970214844,0,0.0,
2010-10-15 00:00:00+00:00,27.165000915527344,27.165000915527344,27.165000915527344,21.885581970214844,0,0.0,
2010-10-18 00:00:00+00:00,27.165000915527344,27.165000915527344,27.165000915527344,21.885581970214844,0,0.0,
2010-10-19 00:00:00+00:00,27.040000915527344,27.104999542236328,27.040000915527344,21.837242126464844,1200,0.0,
2010-10-20 00:00:00+00:00,27.104999542236328,27.104999542236328,27.104999542236328,21.837242126464844,0,0.0,
2010-10-21 00:00:00+00:00,27.084999084472656,27.1299991607666,26.8700008392334,21.664026260375977,4200,0.0,
2010-10-22 00:00:00+00:00,27.104999542236328,27.13999938964844,27.09499931335449,21.86543846130371,3200,0.0,
2010-10-25 00:00:00+00:00,27.13999938964844,27.13999938964844,27.13999938964844,21.86543846130371,0,0.0,
2010-10-26 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,3000,0.0,
2010-10-27 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,0,0.0,
2010-10-28 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,0,0.0,
2010-10-29 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,0,0.0,
2010-11-01 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,0,0.0,
2010-11-02 00:00:00+00:00,27.209999084472656,27.209999084472656,27.209999084472656,21.92183494567871,0,0.0,
2010-11-03 00:00:00+00:00,27.354999542236328,27.354999542236328,27.354999542236328,22.038654327392575,800,0.0,
2010-11-04 00:00:00+00:00,27.920000076293945,27.920000076293945,27.920000076293945,22.493846893310547,800,0.0,
2010-11-05 00:00:00+00:00,28.19499969482422,28.2549991607666,28.190000534057617,22.76374244689941,2200,0.0,
2010-11-08 00:00:00+00:00,28.155000686645508,28.184999465942383,28.149999618530277,22.695262908935547,57200,0.0,
2010-11-09 00:00:00+00:00,28.149999618530277,28.149999618530277,28.13999938964844,22.671092987060547,3600,0.0,
2010-11-10 00:00:00+00:00,28.0,28.01499938964844,27.9950008392334,22.570384979248047,1400,0.0,
2010-11-11 00:00:00+00:00,28.01499938964844,28.01499938964844,28.01499938964844,22.570384979248047,0,0.0,
2010-11-12 00:00:00+00:00,27.584999084472656,27.584999084472656,27.584999084472656,22.223955154418945,1000,0.0,
2010-11-15 00:00:00+00:00,27.725000381469727,27.864999771118164,27.725000381469727,22.44953727722168,800,0.0,
2010-11-16 00:00:00+00:00,27.024999618530277,27.024999618530277,27.024999618530277,21.772789001464844,1200,0.0,
2010-11-17 00:00:00+00:00,27.15999984741211,27.26000022888184,27.15999984741211,21.962120056152344,1400,0.0,
