date,FERG_Open,FERG_High,FERG_Low,FERG_Close,FERG_Volume,FERG_Dividends,FERG_Stock Splits
2010-01-05 00:00:00+00:00,22.17528915405273,22.17528915405273,22.17528915405273,16.357824325561523,0,0.0,
2010-01-06 00:00:00+00:00,22.17528915405273,22.17528915405273,22.17528915405273,16.357824325561523,0,0.0,
2010-01-07 00:00:00+00:00,22.17528915405273,22.17528915405273,22.17528915405273,16.357824325561523,0,0.0,
2010-01-08 00:00:00+00:00,24.49841690063477,24.49841690063477,24.39281845092773,17.993610382080078,379,0.0,
2010-01-11 00:00:00+00:00,24.12882804870605,24.12882804870605,24.12882804870605,17.798871994018555,284,0.0,
2010-01-12 00:00:00+00:00,24.12882804870605,24.12882804870605,24.12882804870605,17.798871994018555,0,0.0,
2010-01-13 00:00:00+00:00,25.18479347229004,25.18479347229004,25.18479347229004,18.57781219482422,189,0.0,
2010-01-14 00:00:00+00:00,25.18479347229004,25.18479347229004,25.18479347229004,18.57781219482422,0,0.0,
2010-01-15 00:00:00+00:00,25.18479347229004,25.18479347229004,25.18479347229004,18.57781219482422,0,0.0,
2010-01-19 00:00:00+00:00,25.18479347229004,25.18479347229004,25.18479347229004,18.57781219482422,0,0.0,
2010-01-20 00:00:00+00:00,25.18479347229004,25.18479347229004,25.18479347229004,18.57781219482422,0,0.0,
2010-01-21 00:00:00+00:00,24.868003845214844,24.868003845214844,24.868003845214844,18.344133377075195,568,0.0,
2010-01-22 00:00:00+00:00,24.868003845214844,24.868003845214844,24.868003845214844,18.344133377075195,0,0.0,
2010-01-25 00:00:00+00:00,24.868003845214844,24.868003845214844,24.868003845214844,18.344133377075195,0,0.0,
2010-01-26 00:00:00+00:00,24.762407302856445,24.762407302856445,24.762407302856445,18.2662353515625,284,0.0,
2010-01-27 00:00:00+00:00,24.762407302856445,24.762407302856445,24.762407302856445,18.2662353515625,0,0.0,
2010-01-28 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,189,0.0,
2010-01-29 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,947,0.0,
2010-02-01 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,0,0.0,
2010-02-02 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,0,0.0,
2010-02-03 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,0,0.0,
2010-02-04 00:00:00+00:00,23.44244956970215,23.44244956970215,23.44244956970215,17.29255485534668,0,0.0,
2010-02-05 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,189,0.0,
2010-02-08 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-09 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-10 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-11 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-12 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-16 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-17 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-18 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-19 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-22 00:00:00+00:00,22.96726417541504,22.96726417541504,22.96726417541504,16.942031860351562,0,0.0,
2010-02-23 00:00:00+00:00,26.34635734558105,26.34635734558105,26.34635734558105,19.43465614318848,284,0.0,
2010-02-24 00:00:00+00:00,26.34635734558105,26.34635734558105,26.34635734558105,19.43465614318848,0,0.0,
2010-02-25 00:00:00+00:00,26.34635734558105,26.34635734558105,26.34635734558105,19.43465614318848,0,0.0,
2010-02-26 00:00:00+00:00,26.34635734558105,26.34635734558105,26.34635734558105,19.43465614318848,0,0.0,
2010-03-01 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,1136,0.0,
2010-03-02 00:00:00+00:00,25.343189239501957,25.343189239501957,25.343189239501957,18.694656372070312,379,0.0,
2010-03-03 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,189,0.0,
2010-03-04 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-05 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-08 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-09 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-10 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-11 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-12 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-15 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-16 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-17 00:00:00+00:00,25.07919692993164,25.07919692993164,25.07919692993164,18.49992179870605,0,0.0,
2010-03-18 00:00:00+00:00,26.29355812072754,26.29355812072754,26.29355812072754,19.39571189880371,1326,0.0,
2010-03-19 00:00:00+00:00,26.29355812072754,26.29355812072754,26.29355812072754,19.39571189880371,0,0.0,
2010-03-22 00:00:00+00:00,26.29355812072754,26.29355812072754,26.29355812072754,19.39571189880371,0,0.0,
2010-03-23 00:00:00+00:00,26.29355812072754,26.29355812072754,26.29355812072754,19.39571189880371,0,0.0,
