date,RVTY_Open,RVTY_High,RVTY_Low,RVTY_Close,RVTY_Volume,RVTY_Dividends,RVTY_Stock Splits
1973-02-21 00:00:00+00:00,0.921875,0.921875,0.921875,0.5044158101081848,59200,0.0,
1973-02-22 00:00:00+00:00,0.9296879768371582,0.9296879768371582,0.9296879768371582,0.508690595626831,49600,0.0,
1973-02-23 00:00:00+00:00,0.890625,0.890625,0.890625,0.4873165786266327,92800,0.0,
1973-02-26 00:00:00+00:00,0.921875,0.921875,0.921875,0.5044158101081848,73600,0.0,
1973-02-27 00:00:00+00:00,0.875,0.875,0.875,0.4787677824497223,131200,0.0,
1973-02-28 00:00:00+00:00,0.9140629768371582,0.9140629768371582,0.9140629768371582,0.5001411437988281,57600,0.0,
1973-03-01 00:00:00+00:00,0.875,0.875,0.875,0.4787677824497223,68800,0.0,
1973-03-02 00:00:00+00:00,0.8828129768371582,0.8828129768371582,0.8828129768371582,0.4830424189567566,182400,0.0,
1973-03-05 00:00:00+00:00,0.875,0.875,0.875,0.4787677824497223,44800,0.0,
1973-03-06 00:00:00+00:00,0.890625,0.890625,0.890625,0.4873165786266327,41600,0.0,
1973-03-07 00:00:00+00:00,0.984375,0.984375,0.984375,0.5386137962341309,148800,0.0,
1973-03-08 00:00:00+00:00,0.9765629768371582,0.9765629768371582,0.9765629768371582,0.534339189529419,35200,0.0,
1973-03-09 00:00:00+00:00,0.9609379768371582,0.9609379768371582,0.9609379768371582,0.5257896184921265,59200,0.0,
1973-03-12 00:00:00+00:00,0.9375,0.9375,0.9375,0.5129650831222534,38400,0.0,
1973-03-13 00:00:00+00:00,0.96875,0.96875,0.96875,0.530063807964325,134400,0.0,
1973-03-14 00:00:00+00:00,0.953125,0.953125,0.953125,0.521514892578125,51200,0.0,
1973-03-15 00:00:00+00:00,0.9296879768371582,0.9296879768371582,0.9296879768371582,0.508690595626831,41600,0.0,
1973-03-16 00:00:00+00:00,0.9375,0.9375,0.9375,0.5129650831222534,54400,0.0,
1973-03-19 00:00:00+00:00,0.9296879768371582,0.9296879768371582,0.9296879768371582,0.508690595626831,46400,0.0,
1973-03-20 00:00:00+00:00,0.921875,0.921875,0.921875,0.5044158101081848,14400,0.0,
1973-03-21 00:00:00+00:00,0.8984379768371582,0.8984379768371582,0.8984379768371582,0.4915919303894043,62400,0.0,
1973-03-22 00:00:00+00:00,0.8828129768371582,0.8828129768371582,0.8828129768371582,0.4830424189567566,112000,0.0,
1973-03-23 00:00:00+00:00,0.9375,0.9375,0.9375,0.5129650831222534,97600,0.0,
1973-03-26 00:00:00+00:00,0.953125,0.953125,0.953125,0.521514892578125,139200,0.0,
1973-03-27 00:00:00+00:00,0.96875,0.96875,0.96875,0.530063807964325,67200,0.0,
1973-03-28 00:00:00+00:00,0.96875,0.96875,0.96875,0.530063807964325,91200,0.0,
1973-03-29 00:00:00+00:00,0.96875,0.96875,0.96875,0.530063807964325,51200,0.0,
1973-03-30 00:00:00+00:00,0.9609379768371582,0.9609379768371582,0.9609379768371582,0.5257896184921265,48000,0.0,
1973-04-02 00:00:00+00:00,0.9453129768371582,0.9453129768371582,0.9453129768371582,0.5172404050827026,40000,0.0,
1973-04-03 00:00:00+00:00,0.921875,0.921875,0.921875,0.5044158101081848,67200,0.0,
1973-04-04 00:00:00+00:00,0.9140629768371582,0.9140629768371582,0.9140629768371582,0.5001411437988281,46400,0.0,
