date,MTUM_Open,MTUM_High,MTUM_Low,MTUM_Close,MTUM_Volume,MTUM_Dividends,MTUM_Stock Splits
2013-04-18 00:00:00+00:00,50.91999816894531,50.91999816894531,50.91999816894531,44.35680389404297,400,0.0,
2013-04-19 00:00:00+00:00,50.91999816894531,50.91999816894531,50.91999816894531,44.35680389404297,0,0.0,
2013-04-22 00:00:00+00:00,50.91999816894531,50.91999816894531,50.91999816894531,44.35680389404297,0,0.0,
2013-04-23 00:00:00+00:00,52.220001220703125,52.220001220703125,52.220001220703125,45.48923110961914,600,0.0,
2013-04-24 00:00:00+00:00,51.70000076293945,51.70000076293945,51.560001373291016,44.914306640625,1100,0.0,
2013-04-25 00:00:00+00:00,51.810001373291016,51.810001373291016,51.810001373291016,45.132083892822266,400,0.0,
2013-04-26 00:00:00+00:00,51.77000045776367,51.77000045776367,51.77000045776367,45.09724426269531,100,0.0,
2013-04-29 00:00:00+00:00,51.84999847412109,52.20000076293945,51.84999847412109,45.35856246948242,4800,0.0,
2013-04-30 00:00:00+00:00,51.619998931884766,51.93000030517578,51.619998931884766,45.1582145690918,1400,0.0,
2013-05-01 00:00:00+00:00,51.79999923706055,51.79999923706055,51.79999923706055,45.12336349487305,100,0.0,
2013-05-02 00:00:00+00:00,51.81999969482422,52.040000915527344,51.81999969482422,45.323726654052734,2500,0.0,
2013-05-03 00:00:00+00:00,52.650001525878906,52.72999954223633,52.59999847412109,45.83769226074219,1000,0.0,
2013-05-06 00:00:00+00:00,53.060001373291016,53.060001373291016,52.5,45.76799774169922,19500,0.0,
2013-05-07 00:00:00+00:00,52.59000015258789,52.59000015258789,52.54999923706055,45.78541946411133,1500,0.0,
2013-05-08 00:00:00+00:00,52.7400016784668,52.81999969482422,52.7400016784668,46.01191329956055,1600,0.0,
2013-05-09 00:00:00+00:00,52.86000061035156,52.90999984741211,52.77000045776367,46.020606994628906,4700,0.0,
2013-05-10 00:00:00+00:00,53.4900016784668,53.4900016784668,52.95000076293945,46.12516021728516,700,0.0,
2013-05-13 00:00:00+00:00,53.18999862670898,53.20000076293945,53.09000015258789,46.24711227416992,4200,0.0,
2013-05-14 00:00:00+00:00,53.31999969482422,53.560001373291016,53.31999969482422,46.64780426025391,2200,0.0,
2013-05-15 00:00:00+00:00,53.7400016784668,54.02999877929688,53.709999084472656,46.80461502075195,3400,0.0,
2013-05-16 00:00:00+00:00,53.58000183105469,53.619998931884766,53.5,46.60426712036133,5700,0.0,
2013-05-17 00:00:00+00:00,53.59999847412109,53.59999847412109,53.369998931884766,46.50844955444336,2800,0.0,
2013-05-20 00:00:00+00:00,53.400001525878906,53.400001525878906,53.29999923706055,46.447452545166016,4300,0.0,
2013-05-21 00:00:00+00:00,53.540000915527344,53.54999923706055,53.540000915527344,46.64780426025391,600,0.0,
2013-05-22 00:00:00+00:00,53.880001068115234,53.880001068115234,53.2599983215332,46.39517974853516,1900,0.0,
2013-05-23 00:00:00+00:00,52.66999816894531,53.13999938964844,52.66999816894531,46.2906608581543,700,0.0,
2013-05-24 00:00:00+00:00,53.18000030517578,53.18000030517578,53.130001068115234,46.3167839050293,1200,0.0,
2013-05-28 00:00:00+00:00,53.810001373291016,53.86000061035156,53.2599983215332,46.52586364746094,4000,0.0,
2013-05-29 00:00:00+00:00,53.0,53.0,52.619998931884766,45.898658752441406,2500,0.0,
2013-05-30 00:00:00+00:00,52.88999938964844,52.91999816894531,52.72999954223633,45.93349838256836,13000,0.0,
2013-05-31 00:00:00+00:00,52.52999877929688,52.540000915527344,52.0,45.29759216308594,2400,0.0,
2013-06-03 00:00:00+00:00,51.5,51.709999084472656,51.43999862670898,45.04495620727539,2100,0.0,
2013-06-04 00:00:00+00:00,51.63999938964844,51.68000030517578,51.27999877929688,45.01884078979492,8400,0.0,
2013-06-05 00:00:00+00:00,51.2599983215332,51.27000045776367,50.810001373291016,44.40035629272461,5400,0.0,
2013-06-06 00:00:00+00:00,50.65999984741211,51.34999847412109,50.65999984741211,44.73136520385742,9900,0.0,
2013-06-07 00:00:00+00:00,52.0099983215332,52.209999084472656,51.90999984741211,45.48052215576172,1300,0.0,
2013-06-10 00:00:00+00:00,53.0,53.0,52.0,45.39342498779297,8500,0.0,
2013-06-11 00:00:00+00:00,51.59000015258789,52.130001068115234,51.59000015258789,45.18435287475586,14500,0.0,
2013-06-12 00:00:00+00:00,52.13999938964844,52.13999938964844,51.29999923706055,44.71396255493164,3400,0.0,
2013-06-13 00:00:00+00:00,51.02000045776367,51.97999954223633,51.02000045776367,45.2801628112793,2100,0.0,
2013-06-14 00:00:00+00:00,52.130001068115234,52.130001068115234,52.02999877929688,45.323726654052734,700,0.0,
2013-06-17 00:00:00+00:00,52.5,52.5,52.150001525878906,45.42826843261719,600,0.0,
2013-06-18 00:00:00+00:00,52.41999816894531,52.41999816894531,52.369998931884766,45.619903564453125,1000,0.0,
2013-06-19 00:00:00+00:00,52.5,52.5,51.869998931884766,45.18435287475586,1100,0.0,
2013-06-20 00:00:00+00:00,51.09999847412109,51.09999847412109,50.18999862670898,43.720890045166016,2300,0.0,
2013-06-21 00:00:00+00:00,50.619998931884766,50.619998931884766,50.04999923706055,43.938663482666016,1600,0.0,
2013-06-24 00:00:00+00:00,50.06999969482422,50.119998931884766,49.709999084472656,43.65990829467773,600,0.0,
2013-06-25 00:00:00+00:00,50.52000045776367,50.56999969482422,50.5099983215332,44.05189895629883,14600,0.0,
2013-06-26 00:00:00+00:00,51.4900016784668,51.4900016784668,50.97999954223633,44.44390869140625,1400,0.0,
2013-06-27 00:00:00+00:00,51.45000076293945,51.5,51.369998931884766,44.92226028442383,2500,0.197,
2013-06-28 00:00:00+00:00,51.13999938964844,51.470001220703125,51.13999938964844,44.92226028442383,2500,0.0,
2013-07-01 00:00:00+00:00,51.52000045776367,51.52000045776367,51.470001220703125,45.00971984863281,900,0.0,
2013-07-02 00:00:00+00:00,51.59999847412109,51.59999847412109,51.369998931884766,44.92226028442383,1300,0.0,
2013-07-03 00:00:00+00:00,51.209999084472656,51.43000030517578,51.209999084472656,44.9747314453125,700,0.0,
