date,CPHC_Open,CPHC_High,CPHC_Low,CPHC_Close,CPHC_Volume,CPHC_Dividends,CPHC_Stock Splits
2008-09-08 00:00:00+00:00,9.0,9.0,9.0,7.394896984100342,800,0.0,
2008-09-09 00:00:00+00:00,8.970000267028809,9.130000114440918,8.949999809265137,7.501709938049316,1500,0.0,
2008-09-10 00:00:00+00:00,8.960000038146973,8.960000038146973,8.960000038146973,7.362030029296875,100,0.0,
2008-09-11 00:00:00+00:00,8.960000038146973,8.960000038146973,8.960000038146973,7.362030029296875,0,0.0,
2008-09-12 00:00:00+00:00,8.899999618530273,8.899999618530273,8.899999618530273,7.312729358673096,1000,0.0,
2008-09-15 00:00:00+00:00,8.899999618530273,8.899999618530273,8.899999618530273,7.312729358673096,0,0.0,
2008-09-16 00:00:00+00:00,8.989999771118164,8.989999771118164,8.989999771118164,7.386681079864502,100,0.0,
2008-09-17 00:00:00+00:00,8.989999771118164,8.989999771118164,8.989999771118164,7.386681079864502,0,0.0,
2008-09-18 00:00:00+00:00,8.699999809265137,8.699999809265137,8.600000381469727,7.148399829864502,1100,0.0,
2008-09-19 00:00:00+00:00,8.850000381469727,8.859999656677246,8.800000190734863,7.246997833251953,3500,0.0,
2008-09-22 00:00:00+00:00,8.800000190734863,8.800000190734863,8.800000190734863,7.230564594268799,900,0.0,
2008-09-23 00:00:00+00:00,8.739999771118164,8.800000190734863,8.739999771118164,7.230564594268799,15100,0.0,
2008-09-24 00:00:00+00:00,8.699999809265137,8.800000190734863,8.600000381469727,7.066232681274414,7200,0.0,
2008-09-25 00:00:00+00:00,8.600000381469727,8.600000381469727,8.600000381469727,7.066232681274414,0,0.0,
2008-09-26 00:00:00+00:00,8.739999771118164,8.739999771118164,8.5,6.984067916870117,7400,0.0,
2008-09-29 00:00:00+00:00,8.5,8.899999618530273,8.25,7.271648406982422,8200,0.0,
2008-09-30 00:00:00+00:00,8.5,8.75,8.5,7.1730499267578125,14900,0.0,
2008-10-01 00:00:00+00:00,8.989999771118164,8.989999771118164,7.5,6.162414073944092,3100,0.0,
2008-10-02 00:00:00+00:00,7.96999979019165,7.980000019073486,7.5,6.236362457275391,7800,0.0,
2008-10-03 00:00:00+00:00,7.519999980926514,8.5600004196167,7.519999980926514,6.7950873374938965,2900,0.0,
2008-10-06 00:00:00+00:00,7.53000020980835,7.570000171661377,7.5,6.162414073944092,2800,0.0,
2008-10-07 00:00:00+00:00,7.5,7.980000019073486,7.5,6.540374279022217,72400,0.0,
2008-10-08 00:00:00+00:00,7.510000228881836,7.510000228881836,7.0,6.162414073944092,9900,0.0,
2008-10-09 00:00:00+00:00,7.690000057220459,7.690000057220459,7.400000095367432,6.08024787902832,6100,0.0,
2008-10-10 00:00:00+00:00,7.010000228881836,7.800000190734863,7.0,5.751585960388184,2100,0.0,
2008-10-13 00:00:00+00:00,7.989999771118164,7.989999771118164,7.119999885559082,6.49107551574707,1100,0.0,
2008-10-14 00:00:00+00:00,7.260000228881836,7.880000114440918,7.25,5.957001209259033,400,0.0,
2008-10-15 00:00:00+00:00,7.690000057220459,7.699999809265137,7.119999885559082,6.072031497955322,1200,0.0,
2008-10-16 00:00:00+00:00,7.159999847412109,7.159999847412109,7.0,5.751585960388184,4300,0.0,
2008-10-17 00:00:00+00:00,7.139999866485596,7.139999866485596,6.900000095367432,5.751585960388184,4100,0.0,
2008-10-20 00:00:00+00:00,7.0,7.130000114440918,7.0,5.751585960388184,3100,0.0,
2008-10-21 00:00:00+00:00,7.260000228881836,7.260000228881836,6.599999904632568,5.4311394691467285,4500,0.0,
2008-10-22 00:00:00+00:00,7.0,7.0,7.0,5.751585960388184,300,0.0,
2008-10-23 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,5.422923564910889,800,0.0,
2008-10-24 00:00:00+00:00,6.599999904632568,6.599999904632568,6.599999904632568,5.422923564910889,100,0.0,
2008-10-27 00:00:00+00:00,6.349999904632568,6.71999979019165,6.349999904632568,5.340757846832275,2000,0.0,
2008-10-28 00:00:00+00:00,6.75,6.75,6.75,5.546172618865967,100,0.0,
2008-10-29 00:00:00+00:00,6.75,7.0,6.75,5.751585960388184,2000,0.0,
2008-10-30 00:00:00+00:00,7.0,7.0,7.0,5.751585960388184,0,0.0,
2008-10-31 00:00:00+00:00,7.0,7.0,7.0,5.751585960388184,0,0.0,
2008-11-03 00:00:00+00:00,7.0,7.190000057220459,7.0,5.907700538635254,1800,0.0,
2008-11-04 00:00:00+00:00,7.0,7.03000020980835,6.889999866485596,5.751585960388184,5500,0.0,
2008-11-05 00:00:00+00:00,7.0,7.25,7.0,5.874835014343262,3000,0.0,
2008-11-06 00:00:00+00:00,7.019999980926514,7.03000020980835,6.550000190734863,5.7433695793151855,4100,0.0,
2008-11-07 00:00:00+00:00,7.0,7.0,6.800000190734863,5.751585960388184,1000,0.0,
2008-11-10 00:00:00+00:00,6.900000095367432,6.900000095367432,6.900000095367432,5.66942024230957,2000,0.0,
2008-11-11 00:00:00+00:00,6.300000190734863,6.690000057220459,6.300000190734863,5.340757846832275,900,0.0,
2008-11-12 00:00:00+00:00,6.5,6.5,6.5,5.340757846832275,0,0.0,
2008-11-13 00:00:00+00:00,6.539999961853027,7.0,6.539999961853027,5.751585960388184,1200,0.0,
2008-11-14 00:00:00+00:00,7.0,7.099999904632568,7.0,5.833751201629639,4100,0.0,
2008-11-17 00:00:00+00:00,7.099999904632568,7.099999904632568,7.099999904632568,5.833751201629639,0,0.0,
2008-11-18 00:00:00+00:00,7.110000133514404,7.579999923706055,7.110000133514404,6.228145122528076,700,0.0,
2008-11-19 00:00:00+00:00,7.03000020980835,7.460000038146973,7.0,5.751585960388184,4200,0.0,
2008-11-20 00:00:00+00:00,7.0,7.0,7.0,5.751585960388184,6100,0.0,
2008-11-21 00:00:00+00:00,7.25,7.25,6.900000095367432,5.66942024230957,10800,0.0,
2008-11-24 00:00:00+00:00,6.699999809265137,6.699999809265137,6.699999809265137,5.505087375640869,1000,0.0,
2008-11-25 00:00:00+00:00,6.699999809265137,6.699999809265137,6.699999809265137,5.505087375640869,0,0.0,
2008-11-26 00:00:00+00:00,6.5,6.5,6.5,5.340757846832275,1000,0.0,
2008-11-28 00:00:00+00:00,6.300000190734863,6.300000190734863,6.050000190734863,4.979228019714356,300,0.0,
2008-12-01 00:00:00+00:00,6.440000057220459,6.440000057220459,6.440000057220459,5.291459083557129,400,0.0,
2008-12-02 00:00:00+00:00,6.260000228881836,6.949999809265137,6.25,5.710503101348877,1000,0.0,
2008-12-03 00:00:00+00:00,6.070000171661377,6.070000171661377,6.070000171661377,4.987447738647461,200,0.0,
2008-12-04 00:00:00+00:00,6.550000190734863,6.550000190734863,6.239999771118164,5.135344505310059,9000,0.0,
2008-12-05 00:00:00+00:00,6.199999809265137,6.199999809265137,6.099999904632568,5.012095928192139,1900,0.0,
