date,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Volume,ABBV_Dividends,ABBV_Stock Splits
2013-01-02 00:00:00+00:00,34.91999816894531,35.400001525878906,34.099998474121094,21.801902770996094,13767900,0.0,
2013-01-03 00:00:00+00:00,35.0,35.0,34.15999984741211,21.621871948242188,16739300,0.0,
2013-01-04 00:00:00+00:00,34.619998931884766,34.88999938964844,34.25,21.348726272583008,21372100,0.0,
2013-01-07 00:00:00+00:00,34.150001525878906,35.45000076293945,34.150001525878906,21.39218139648437,17897100,0.0,
2013-01-08 00:00:00+00:00,34.290000915527344,34.63999938964844,33.36000061035156,20.92658805847168,17863300,0.0,
2013-01-09 00:00:00+00:00,33.61000061035156,33.95000076293945,33.61000061035156,21.0445499420166,18800400,0.0,
2013-01-10 00:00:00+00:00,33.65999984741211,34.0,33.33000183105469,21.10662078857422,15658100,0.0,
2013-01-11 00:00:00+00:00,33.59000015258789,33.900001525878906,33.349998474121094,21.26366233825684,11191500,0.4,
2013-01-14 00:00:00+00:00,34.0099983215332,34.25,33.79999923706055,21.414424896240234,11584900,0.0,
2013-01-15 00:00:00+00:00,33.709999084472656,34.720001220703125,33.709999084472656,21.734792709350582,13040200,0.0,
2013-01-16 00:00:00+00:00,34.470001220703125,35.540000915527344,34.45000076293945,22.325279235839844,16512700,0.0,
2013-01-17 00:00:00+00:00,35.75,36.70000076293945,35.75,22.87806701660156,14424800,0.0,
2013-01-18 00:00:00+00:00,36.43000030517578,37.31999969482422,36.040000915527344,23.443422317504883,17842200,0.0,
2013-01-22 00:00:00+00:00,36.97999954223633,37.25,35.93000030517578,22.87806701660156,15809700,0.0,
2013-01-23 00:00:00+00:00,36.90999984741211,37.84000015258789,36.5,23.744951248168945,10981600,0.0,
2013-01-24 00:00:00+00:00,37.790000915527344,38.52000045776367,37.22999954223633,23.53137588500977,11327100,0.0,
2013-01-25 00:00:00+00:00,37.52000045776367,37.84000015258789,36.63999938964844,23.61931800842285,8934600,0.0,
2013-01-28 00:00:00+00:00,37.650001525878906,37.869998931884766,36.709999084472656,23.17331314086914,7140100,0.0,
2013-01-29 00:00:00+00:00,36.709999084472656,37.459999084472656,36.25,23.437145233154297,8838500,0.0,
2013-01-30 00:00:00+00:00,36.810001373291016,37.52999877929688,36.810001373291016,23.198442459106445,10841800,0.0,
2013-01-31 00:00:00+00:00,36.84000015258789,36.93000030517578,36.27000045776367,23.04767227172852,10720700,0.0,
2013-02-01 00:00:00+00:00,36.84000015258789,37.20000076293945,36.52000045776367,23.3554744720459,9527500,0.0,
2013-02-04 00:00:00+00:00,36.63999938964844,37.29999923706055,36.54999923706055,23.418296813964844,6348000,0.0,
2013-02-05 00:00:00+00:00,37.41999816894531,37.72999954223633,37.18000030517578,23.36804580688477,7284400,0.0,
2013-02-06 00:00:00+00:00,36.959999084472656,37.27999877929688,36.86000061035156,23.33034324645996,5738900,0.0,
2013-02-07 00:00:00+00:00,37.56999969482422,37.56999969482422,35.79999923706055,22.87806701660156,9872500,0.0,
2013-02-08 00:00:00+00:00,36.369998931884766,36.41999816894531,35.83000183105469,22.77128219604492,13858700,0.0,
2013-02-11 00:00:00+00:00,36.130001068115234,36.18000030517578,35.75,22.52000617980957,6032100,0.0,
2013-02-12 00:00:00+00:00,35.77000045776367,35.900001525878906,35.20000076293945,22.24989128112793,7473800,0.0,
2013-02-13 00:00:00+00:00,35.41999816894531,35.56999969482422,35.150001525878906,22.155672073364254,4859800,0.0,
2013-02-14 00:00:00+00:00,35.04999923706055,36.72999954223633,35.0099983215332,22.972288131713867,7570100,0.0,
2013-02-15 00:00:00+00:00,36.93000030517578,37.810001373291016,36.93000030517578,23.606752395629883,13296300,0.0,
2013-02-19 00:00:00+00:00,37.540000915527344,38.33000183105469,37.11000061035156,23.98994255065918,8292700,0.0,
2013-02-20 00:00:00+00:00,38.15999984741211,39.130001068115234,37.61000061035156,24.25376892089844,8096400,0.0,
2013-02-21 00:00:00+00:00,38.4900016784668,39.02999877929688,38.18999862670898,24.36056137084961,7260900,0.0,
2013-02-22 00:00:00+00:00,38.790000915527344,38.84999847412109,38.13999938964844,24.159542083740234,4490400,0.0,
2013-02-25 00:00:00+00:00,38.540000915527344,38.61000061035156,37.369998931884766,23.474836349487305,4665600,0.0,
2013-02-26 00:00:00+00:00,37.59999847412109,37.59999847412109,36.959999084472656,23.2989501953125,4463000,0.0,
2013-02-27 00:00:00+00:00,36.970001220703125,36.97999954223633,36.400001525878906,23.07280731201172,12238400,0.0,
2013-02-28 00:00:00+00:00,36.65999984741211,37.13999938964844,36.5,23.19215202331543,10321000,0.0,
2013-03-01 00:00:00+00:00,36.79999923706055,38.06999969482422,36.54999923706055,23.7512321472168,8929400,0.0,
2013-03-04 00:00:00+00:00,37.52999877929688,38.25,37.52999877929688,24.02134323120117,5420800,0.0,
2013-03-05 00:00:00+00:00,38.45000076293945,38.56999969482422,37.290000915527344,23.562780380249023,6650400,0.0,
2013-03-06 00:00:00+00:00,37.560001373291016,37.86000061035156,37.369998931884766,23.707263946533203,5489500,0.0,
2013-03-07 00:00:00+00:00,37.650001525878906,38.0099983215332,37.43999862670898,23.55021858215332,4442500,0.0,
2013-03-08 00:00:00+00:00,37.63999938964844,37.650001525878906,37.15999984741211,23.455989837646484,4114500,0.0,
2013-03-11 00:00:00+00:00,37.25,38.150001525878906,37.08000183105469,23.66328430175781,4614400,0.0,
2013-03-12 00:00:00+00:00,37.70000076293945,38.29999923706055,37.04999923706055,23.349197387695312,6523900,0.0,
2013-03-13 00:00:00+00:00,37.20000076293945,37.59000015258789,37.040000915527344,23.349197387695312,3710600,0.0,
2013-03-14 00:00:00+00:00,37.43000030517578,37.59000015258789,36.86000061035156,23.59419059753418,9859700,0.0,
2013-03-15 00:00:00+00:00,37.43999862670898,38.540000915527344,37.27999877929688,24.18467330932617,12208300,0.0,
2013-03-18 00:00:00+00:00,38.04999923706055,38.4900016784668,37.9900016784668,23.97109031677246,5178700,0.0,
2013-03-19 00:00:00+00:00,38.25,38.400001525878906,37.84000015258789,24.096725463867188,5108400,0.0,
2013-03-20 00:00:00+00:00,38.5,39.18999862670898,38.40999984741211,24.53644180297852,7072900,0.0,
2013-03-21 00:00:00+00:00,38.81999969482422,38.970001220703125,38.47999954223633,24.17838287353516,4736100,0.0,
2013-03-22 00:00:00+00:00,38.56999969482422,38.970001220703125,38.29999923706055,24.479909896850582,3323400,0.0,
2013-03-25 00:00:00+00:00,39.119998931884766,39.52000045776367,38.93000030517578,24.699769973754883,6065000,0.0,
2013-03-26 00:00:00+00:00,39.56999969482422,40.52000045776367,39.56999969482422,25.258846282958984,7249500,0.0,
2013-03-27 00:00:00+00:00,40.220001220703125,40.290000915527344,39.65999984741211,25.22116470336914,4274800,0.0,
2013-03-28 00:00:00+00:00,40.2599983215332,40.79999923706055,39.77999877929688,25.61690902709961,7263400,0.0,
2013-04-01 00:00:00+00:00,39.959999084472656,41.13999938964844,39.959999084472656,25.83048439025879,5740000,0.0,
2013-04-02 00:00:00+00:00,41.220001220703125,41.220001220703125,40.52000045776367,25.572925567626957,5510700,0.0,
2013-04-03 00:00:00+00:00,40.75,41.45000076293945,40.34999847412109,25.4849853515625,4122100,0.0,
2013-04-04 00:00:00+00:00,40.77000045776367,41.77999877929688,40.619998931884766,26.13200187683105,20687600,0.0,
2013-04-05 00:00:00+00:00,41.310001373291016,41.5,41.09000015258789,25.949840545654297,14089800,0.0,
2013-04-08 00:00:00+00:00,41.27000045776367,41.869998931884766,41.06999969482422,26.23879623413086,16449200,0.0,
2013-04-09 00:00:00+00:00,41.959999084472656,43.560001373291016,41.79999923706055,26.7287654876709,8673900,0.0,
2013-04-10 00:00:00+00:00,42.650001525878906,43.77000045776367,42.5,27.400917053222656,7809200,0.0,
2013-04-11 00:00:00+00:00,43.41999816894531,43.709999084472656,43.11000061035156,27.388229370117188,6494100,0.4,
2013-04-12 00:00:00+00:00,42.970001220703125,43.290000915527344,42.619998931884766,27.31849479675293,4199800,0.0,
2013-04-15 00:00:00+00:00,42.869998931884766,43.02999877929688,41.40999984741211,26.27241516113281,7152500,0.0,
2013-04-16 00:00:00+00:00,41.66999816894531,42.52999877929688,41.130001068115234,26.912744522094727,6998000,0.0,
2013-04-17 00:00:00+00:00,42.13999938964844,42.43000030517578,41.41999816894531,26.77960968017578,5046200,0.0,
2013-04-18 00:00:00+00:00,42.369998931884766,42.63999938964844,41.88999938964844,26.830324172973636,5009000,0.0,
2013-04-19 00:00:00+00:00,42.5099983215332,42.58000183105469,42.20000076293945,26.87470817565918,6493200,0.0,
2013-04-22 00:00:00+00:00,43.0,44.83000183105469,42.880001068115234,28.022214889526367,8531300,0.0,
2013-04-23 00:00:00+00:00,44.61000061035156,46.31999969482422,44.400001525878906,28.6181755065918,9378100,0.0,
