date,IRS_Open,IRS_High,IRS_Low,IRS_Close,IRS_Volume,IRS_Dividends,IRS_Stock Splits
1994-12-20 00:00:00+00:00,25.58128929138184,25.697568893432617,25.465011596679688,12.873883247375488,302721,0.0,
1994-12-21 00:00:00+00:00,25.58128929138184,25.58128929138184,25.348731994628903,12.815367698669434,96428,0.0,
1994-12-22 00:00:00+00:00,25.23245429992676,25.348731994628903,23.4882755279541,12.581295013427734,59448,0.0,
1994-12-23 00:00:00+00:00,25.116174697875977,25.58128929138184,25.116174697875977,12.873883247375488,31820,0.0,
1994-12-27 00:00:00+00:00,25.348731994628903,25.348731994628903,24.883617401123047,12.639813423156738,3225,0.0,
1994-12-28 00:00:00+00:00,25.116174697875977,25.116174697875977,24.185945510864254,12.171672821044922,20533,0.0,
1994-12-29 00:00:00+00:00,24.06966781616211,25.116174697875977,24.06966781616211,12.522777557373049,52245,0.0,
1994-12-30 00:00:00+00:00,24.65106010437012,24.65106010437012,24.65106010437012,12.405741691589355,4300,0.0,
1995-01-03 00:00:00+00:00,25.348731994628903,25.348731994628903,25.116174697875977,12.639813423156738,4838,0.0,
1995-01-04 00:00:00+00:00,24.65106010437012,24.65106010437012,24.185945510864254,12.405741691589355,37625,0.0,
1995-01-05 00:00:00+00:00,25.116174697875977,25.348731994628903,25.116174697875977,12.639813423156738,2365,0.0,
1995-01-06 00:00:00+00:00,24.883617401123047,24.883617401123047,24.185945510864254,12.171672821044922,21285,0.0,
1995-01-09 00:00:00+00:00,24.06966781616211,24.06966781616211,23.37199592590332,11.762046813964844,17738,0.0,
1995-01-10 00:00:00+00:00,23.25571823120117,23.25571823120117,20.46503257751465,10.416143417358398,30315,0.0,
1995-01-11 00:00:00+00:00,19.99991607666016,20.23247337341309,19.30224609375,10.182072639465332,32250,0.0,
1995-01-12 00:00:00+00:00,21.39525985717773,22.325489044189453,21.162702560424805,11.235391616821287,22790,0.0,
1995-01-13 00:00:00+00:00,22.790603637695312,22.790603637695312,21.39525985717773,11.118353843688965,13438,0.0,
1995-01-16 00:00:00+00:00,21.860374450683597,21.860374450683597,21.860374450683597,11.001319885253906,215,0.0,
1995-01-17 00:00:00+00:00,22.092931747436523,22.558046340942383,22.092931747436523,11.352424621582031,3440,0.0,
1995-01-18 00:00:00+00:00,22.325489044189453,22.325489044189453,21.744096755981445,10.942801475524902,19028,0.0,
1995-01-19 00:00:00+00:00,21.39525985717773,21.39525985717773,20.930145263671875,10.533175468444824,4193,0.0,
1995-01-20 00:00:00+00:00,19.30224609375,19.99991607666016,19.06968879699707,9.889485359191896,62028,0.0,
1995-01-23 00:00:00+00:00,19.99991607666016,19.99991607666016,19.99991607666016,10.065035820007324,215,0.0,
1995-01-24 00:00:00+00:00,20.23247337341309,20.23247337341309,20.23247337341309,10.182072639465332,538,0.0,
1995-01-25 00:00:00+00:00,19.99991607666016,19.99991607666016,19.53480339050293,10.006519317626951,1935,0.0,
1995-01-26 00:00:00+00:00,20.116195678710938,20.116195678710938,19.53480339050293,10.006519317626951,3118,0.0,
