date,MMT_Open,MMT_High,MMT_Low,MMT_Close,MMT_Volume,MMT_Dividends,MMT_Stock Splits
1987-05-27 00:00:00+00:00,9.875,10.0,9.875,0.3599604368209839,85000,0.0,
1987-05-28 00:00:00+00:00,10.0,10.0,9.875,0.3554605543613434,104900,0.0,
1987-05-29 00:00:00+00:00,10.0,10.0,9.875,0.3599604368209839,142400,0.0,
1987-06-01 00:00:00+00:00,9.875,10.125,9.875,0.3599604368209839,369900,0.0,
1987-06-02 00:00:00+00:00,10.0,10.125,10.0,0.3644596934318542,236200,0.0,
1987-06-03 00:00:00+00:00,10.125,10.125,10.0,0.3599604368209839,178900,0.0,
1987-06-04 00:00:00+00:00,10.0,10.125,10.0,0.3644596934318542,173500,0.0,
1987-06-05 00:00:00+00:00,10.125,10.125,10.0,0.3599604368209839,177800,0.0,
1987-06-08 00:00:00+00:00,10.125,10.125,10.0,0.3682156801223755,342400,0.102,
1987-06-09 00:00:00+00:00,10.0,10.125,9.875,0.3591238260269165,403800,0.0,
1987-06-10 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,134500,0.0,
1987-06-11 00:00:00+00:00,10.0,10.0,9.875,0.3591238260269165,101200,0.0,
1987-06-12 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,172100,0.0,
1987-06-15 00:00:00+00:00,9.875,10.0,9.875,0.3636700212955475,98700,0.0,
1987-06-16 00:00:00+00:00,10.0,10.0,9.875,0.3591238260269165,168100,0.0,
1987-06-17 00:00:00+00:00,9.875,10.0,9.75,0.3591238260269165,109700,0.0,
1987-06-18 00:00:00+00:00,9.875,10.0,9.75,0.3591238260269165,113800,0.0,
1987-06-19 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,84900,0.0,
1987-06-22 00:00:00+00:00,9.875,10.0,9.875,0.3636700212955475,120300,0.0,
1987-06-23 00:00:00+00:00,10.0,10.0,9.75,0.3591238260269165,178500,0.0,
1987-06-24 00:00:00+00:00,9.875,10.0,9.75,0.3591238260269165,100600,0.0,
1987-06-25 00:00:00+00:00,9.875,10.0,9.75,0.3591238260269165,108300,0.0,
1987-06-26 00:00:00+00:00,9.875,10.0,9.875,0.3636700212955475,84400,0.0,
1987-06-29 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,90400,0.0,
1987-06-30 00:00:00+00:00,9.875,10.0,9.875,0.3591238260269165,128900,0.0,
1987-07-01 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,132700,0.0,
1987-07-02 00:00:00+00:00,10.0,10.0,9.875,0.3636700212955475,135700,0.0,
1987-07-06 00:00:00+00:00,10.0,10.125,9.875,0.3636700212955475,108700,0.0,
1987-07-07 00:00:00+00:00,10.0,10.125,10.0,0.3682156801223755,179600,0.0,
1987-07-08 00:00:00+00:00,10.0,10.125,9.875,0.3682156801223755,144700,0.0,
1987-07-09 00:00:00+00:00,10.0,10.125,9.875,0.3673710227012634,102400,0.102,
1987-07-10 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,112300,0.0,
1987-07-13 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,118900,0.0,
1987-07-14 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,127400,0.0,
1987-07-15 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,124500,0.0,
1987-07-16 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,121400,0.0,
1987-07-17 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,126200,0.0,
1987-07-20 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,144700,0.0,
1987-07-21 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,97000,0.0,
1987-07-22 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,114300,0.0,
1987-07-23 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,95700,0.0,
1987-07-24 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,119600,0.0,
1987-07-27 00:00:00+00:00,9.875,10.0,9.875,0.3627786040306091,85400,0.0,
1987-07-28 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,118700,0.0,
1987-07-29 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,101800,0.0,
1987-07-30 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,129600,0.0,
1987-07-31 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,123200,0.0,
1987-08-03 00:00:00+00:00,10.0,10.0,9.875,0.3627786040306091,144600,0.0,
1987-08-04 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,107200,0.0,
1987-08-05 00:00:00+00:00,9.875,10.0,9.875,0.3673710227012634,138500,0.0,
1987-08-06 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,130900,0.0,
1987-08-07 00:00:00+00:00,10.0,10.0,9.875,0.3673710227012634,165900,0.0,
1987-08-10 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,112700,0.102,
1987-08-11 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,117300,0.0,
1987-08-12 00:00:00+00:00,9.875,10.0,9.875,0.3665170967578888,139300,0.0,
1987-08-13 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,142600,0.0,
1987-08-14 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,122700,0.0,
1987-08-17 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,141700,0.0,
1987-08-18 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,120000,0.0,
1987-08-19 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,123200,0.0,
1987-08-20 00:00:00+00:00,9.875,10.0,9.875,0.3711568117141723,204400,0.0,
1987-08-21 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,195200,0.0,
1987-08-24 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,164600,0.0,
1987-08-25 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,132900,0.0,
1987-08-26 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,99900,0.0,
1987-08-27 00:00:00+00:00,9.875,10.0,9.875,0.3665170967578888,94100,0.0,
1987-08-28 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,144800,0.0,
1987-08-31 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,163100,0.0,
1987-09-01 00:00:00+00:00,10.0,10.0,9.875,0.3665170967578888,152100,0.0,
1987-09-02 00:00:00+00:00,9.875,10.0,9.875,0.3665170967578888,183900,0.0,
1987-09-03 00:00:00+00:00,9.875,10.0,9.875,0.3711568117141723,224900,0.0,
1987-09-04 00:00:00+00:00,10.0,10.0,9.875,0.3711568117141723,222400,0.0,
1987-09-08 00:00:00+00:00,9.75,9.875,9.625,0.3665170967578888,228600,0.0,
1987-09-09 00:00:00+00:00,9.75,9.75,9.5,0.3656546771526336,172400,0.102,
1987-09-10 00:00:00+00:00,9.75,9.75,9.5,0.3562787473201751,150100,0.0,
1987-09-11 00:00:00+00:00,9.625,9.75,9.5,0.3656546771526336,137900,0.0,
1987-09-14 00:00:00+00:00,9.75,9.875,9.625,0.3609663546085357,117100,0.0,
1987-09-15 00:00:00+00:00,9.75,9.75,9.625,0.3609663546085357,177000,0.0,
1987-09-16 00:00:00+00:00,9.75,9.75,9.5,0.3562787473201751,195800,0.0,
1987-09-17 00:00:00+00:00,9.625,9.75,9.5,0.3562787473201751,146700,0.0,
1987-09-18 00:00:00+00:00,9.625,9.75,9.5,0.3562787473201751,203000,0.0,
1987-09-21 00:00:00+00:00,9.5,9.75,9.5,0.3609663546085357,138300,0.0,
1987-09-22 00:00:00+00:00,9.625,9.75,9.5,0.3562787473201751,151600,0.0,
1987-09-23 00:00:00+00:00,9.75,9.75,9.5,0.3609663546085357,179500,0.0,
1987-09-24 00:00:00+00:00,9.625,9.75,9.5,0.3609663546085357,95700,0.0,
1987-09-25 00:00:00+00:00,9.5,9.75,9.5,0.3609663546085357,117000,0.0,
1987-09-28 00:00:00+00:00,9.75,9.75,9.5,0.3609663546085357,112700,0.0,
1987-09-29 00:00:00+00:00,9.625,9.75,9.625,0.3656546771526336,100700,0.0,
1987-09-30 00:00:00+00:00,9.75,9.75,9.625,0.3656546771526336,130900,0.0,
1987-10-01 00:00:00+00:00,9.75,9.75,9.625,0.3609663546085357,128100,0.0,
1987-10-02 00:00:00+00:00,9.75,9.75,9.625,0.3609663546085357,136500,0.0,
1987-10-05 00:00:00+00:00,9.625,9.75,9.5,0.3609663546085357,136800,0.0,
1987-10-06 00:00:00+00:00,9.625,9.625,9.5,0.3609663546085357,116800,0.0,
1987-10-07 00:00:00+00:00,9.625,9.625,9.5,0.3648327887058258,117800,0.102,
1987-10-08 00:00:00+00:00,9.5,9.625,9.375,0.3553568124771118,165600,0.0,
1987-10-09 00:00:00+00:00,9.375,9.5,9.375,0.3553568124771118,175700,0.0,
1987-10-12 00:00:00+00:00,9.25,9.5,9.25,0.3553568124771118,210300,0.0,
1987-10-13 00:00:00+00:00,9.5,9.5,9.375,0.3600946962833404,172900,0.0,
1987-10-14 00:00:00+00:00,9.5,9.5,9.25,0.3553568124771118,194000,0.0,
1987-10-15 00:00:00+00:00,9.25,9.375,8.875,0.350618839263916,244400,0.0,
1987-10-16 00:00:00+00:00,9.125,9.25,8.875,0.3364044725894928,210900,0.0,
1987-10-19 00:00:00+00:00,8.5,9.0,7.5,0.3079758882522583,441900,0.0,
1987-10-20 00:00:00+00:00,8.625,9.0,8.0,0.317451924085617,460600,0.0,
1987-10-21 00:00:00+00:00,9.0,9.25,8.875,0.3458809852600097,444500,0.0,
1987-10-22 00:00:00+00:00,9.25,9.25,9.0,0.350618839263916,301200,0.0,
1987-10-23 00:00:00+00:00,9.25,9.5,9.125,0.3600946962833404,260500,0.0,
1987-10-26 00:00:00+00:00,9.375,9.375,8.875,0.3364044725894928,273800,0.0,
1987-10-27 00:00:00+00:00,9.0,9.0,8.75,0.3411422967910766,148000,0.0,
1987-10-28 00:00:00+00:00,9.0,9.0,8.875,0.3364044725894928,142600,0.0,
1987-10-29 00:00:00+00:00,8.875,9.0,8.75,0.3411422967910766,187800,0.0,
1987-10-30 00:00:00+00:00,9.0,9.25,8.875,0.3458809852600097,275000,0.0,
1987-11-02 00:00:00+00:00,9.25,9.5,9.125,0.350618839263916,135600,0.0,
1987-11-03 00:00:00+00:00,9.25,9.75,9.25,0.350618839263916,171800,0.0,
1987-11-04 00:00:00+00:00,9.5,9.5,9.375,0.3600946962833404,147200,0.0,
1987-11-05 00:00:00+00:00,9.625,9.75,9.375,0.3648327887058258,288600,0.0,
1987-11-06 00:00:00+00:00,9.5,9.75,9.375,0.363951563835144,196100,0.102,
1987-11-09 00:00:00+00:00,9.375,9.625,9.25,0.3687402606010437,154400,0.0,
1987-11-10 00:00:00+00:00,9.625,9.625,9.375,0.3687402606010437,189900,0.0,
1987-11-11 00:00:00+00:00,9.625,9.75,9.5,0.363951563835144,149000,0.0,
1987-11-12 00:00:00+00:00,9.5,9.75,9.5,0.3735291063785553,169300,0.0,
1987-11-13 00:00:00+00:00,9.75,9.75,9.625,0.3735291063785553,212500,0.0,
1987-11-16 00:00:00+00:00,9.75,9.75,9.625,0.3687402606010437,176100,0.0,
1987-11-17 00:00:00+00:00,9.75,9.75,9.625,0.3687402606010437,212700,0.0,
1987-11-18 00:00:00+00:00,9.625,9.75,9.625,0.3735291063785553,186600,0.0,
1987-11-19 00:00:00+00:00,9.75,9.875,9.625,0.3735291063785553,262700,0.0,
1987-11-20 00:00:00+00:00,9.875,10.0,9.75,0.3831072747707367,230000,0.0,
1987-11-23 00:00:00+00:00,9.875,10.0,9.875,0.3783181607723236,143500,0.0,
1987-11-24 00:00:00+00:00,9.875,10.0,9.75,0.3783181607723236,205400,0.0,
1987-11-25 00:00:00+00:00,9.875,9.875,9.75,0.3783181607723236,108300,0.0,
1987-11-27 00:00:00+00:00,9.75,9.875,9.75,0.3783181607723236,70700,0.0,
1987-11-30 00:00:00+00:00,9.75,9.875,9.625,0.3687402606010437,168200,0.0,
1987-12-01 00:00:00+00:00,9.875,9.875,9.625,0.3735291063785553,164500,0.0,
1987-12-02 00:00:00+00:00,9.75,10.0,9.75,0.3783181607723236,131600,0.0,
1987-12-03 00:00:00+00:00,10.0,10.0,9.75,0.3783181607723236,184600,0.0,
1987-12-04 00:00:00+00:00,9.875,9.875,9.375,0.3735291063785553,172400,0.0,
1987-12-07 00:00:00+00:00,9.75,10.0,9.75,0.3735291063785553,126200,0.0,
1987-12-08 00:00:00+00:00,9.625,9.875,9.625,0.3774784207344055,144100,0.102,
1987-12-09 00:00:00+00:00,9.75,9.875,9.625,0.3774784207344055,94000,0.0,
1987-12-10 00:00:00+00:00,9.75,9.875,9.625,0.3823179602622986,136600,0.0,
1987-12-11 00:00:00+00:00,9.75,9.875,9.625,0.3774784207344055,141800,0.0,
1987-12-14 00:00:00+00:00,9.875,9.875,9.75,0.3823179602622986,146200,0.0,
1987-12-15 00:00:00+00:00,9.875,9.875,9.75,0.3823179602622986,137300,0.0,
1987-12-16 00:00:00+00:00,9.875,9.875,9.75,0.3823179602622986,141300,0.0,
1987-12-17 00:00:00+00:00,9.875,9.875,9.75,0.3774784207344055,162000,0.0,
1987-12-18 00:00:00+00:00,9.875,10.0,9.75,0.3774784207344055,146600,0.0,
1987-12-21 00:00:00+00:00,9.75,10.0,9.75,0.3823179602622986,173800,0.0,
1987-12-22 00:00:00+00:00,9.875,10.0,9.75,0.3823179602622986,160700,0.0,
1987-12-23 00:00:00+00:00,10.0,10.0,9.75,0.3823179602622986,230300,0.0,
1987-12-24 00:00:00+00:00,9.75,10.0,9.75,0.3911983370780945,57100,0.102,
1987-12-28 00:00:00+00:00,9.875,10.0,9.75,0.3911983370780945,99600,0.0,
1987-12-29 00:00:00+00:00,10.0,10.0,9.875,0.3911983370780945,118700,0.0,
1987-12-30 00:00:00+00:00,10.0,10.0,9.875,0.3863079845905304,149300,0.0,
1987-12-31 00:00:00+00:00,10.0,10.0,9.875,0.3911983370780945,86100,0.0,
1988-01-04 00:00:00+00:00,10.0,10.0,9.875,0.3911983370780945,152500,0.0,
1988-01-05 00:00:00+00:00,10.0,10.0,9.875,0.3911983370780945,192800,0.0,
1988-01-06 00:00:00+00:00,10.0,10.125,9.875,0.3911983370780945,224200,0.0,
1988-01-07 00:00:00+00:00,10.0,10.125,10.0,0.3960881531238556,152000,0.0,
1988-01-08 00:00:00+00:00,10.125,10.125,10.0,0.3911983370780945,142500,0.0,
1988-01-11 00:00:00+00:00,10.0,10.125,9.875,0.3960881531238556,287200,0.0,
1988-01-12 00:00:00+00:00,10.0,10.125,10.0,0.3960881531238556,197900,0.0,
1988-01-13 00:00:00+00:00,10.125,10.125,10.0,0.3960881531238556,187400,0.0,
1988-01-14 00:00:00+00:00,10.125,10.125,10.0,0.3911983370780945,160700,0.0,
1988-01-15 00:00:00+00:00,10.0,10.125,10.0,0.3960881531238556,221300,0.0,
1988-01-18 00:00:00+00:00,10.125,10.125,10.0,0.3960881531238556,184800,0.0,
1988-01-19 00:00:00+00:00,10.25,10.25,10.0,0.4009782075881958,270100,0.0,
1988-01-20 00:00:00+00:00,10.25,10.25,10.0,0.3960881531238556,226700,0.0,
1988-01-21 00:00:00+00:00,10.25,10.375,10.125,0.4009782075881958,285500,0.0,
1988-01-22 00:00:00+00:00,10.25,10.5,10.125,0.4058679044246673,374400,0.0,
1988-01-25 00:00:00+00:00,10.375,10.5,10.25,0.4009782075881958,183500,0.0,
1988-01-26 00:00:00+00:00,10.25,10.375,10.25,0.4009782075881958,209000,0.0,
1988-01-27 00:00:00+00:00,10.375,10.375,10.25,0.4058679044246673,273200,0.0,
1988-01-28 00:00:00+00:00,10.25,10.375,10.25,0.4058679044246673,223100,0.0,
1988-01-29 00:00:00+00:00,10.375,10.5,10.25,0.4009782075881958,146900,0.0,
1988-02-01 00:00:00+00:00,10.25,10.5,10.25,0.4058679044246673,136900,0.0,
1988-02-02 00:00:00+00:00,10.375,10.5,10.25,0.4058679044246673,167300,0.0,
1988-02-03 00:00:00+00:00,10.375,10.375,10.25,0.4009782075881958,211900,0.0,
1988-02-04 00:00:00+00:00,10.25,10.5,10.25,0.4107582867145538,267800,0.0,
1988-02-05 00:00:00+00:00,10.375,10.5,10.25,0.4009782075881958,160500,0.0,
1988-02-08 00:00:00+00:00,10.125,10.375,10.125,0.4050085842609405,195900,0.102,
1988-02-09 00:00:00+00:00,10.25,10.25,10.125,0.4050085842609405,176500,0.0,
1988-02-10 00:00:00+00:00,10.25,10.25,10.125,0.4000687599182129,181400,0.0,
1988-02-11 00:00:00+00:00,10.25,10.25,10.125,0.4000687599182129,134300,0.0,
1988-02-12 00:00:00+00:00,10.25,10.25,10.125,0.4000687599182129,124800,0.0,
1988-02-16 00:00:00+00:00,10.25,10.25,10.125,0.4050085842609405,138200,0.0,
1988-02-17 00:00:00+00:00,10.25,10.25,10.0,0.4000687599182129,181700,0.0,
1988-02-18 00:00:00+00:00,10.125,10.25,10.0,0.4050085842609405,172900,0.0,
1988-02-19 00:00:00+00:00,10.25,10.25,10.0,0.4000687599182129,160000,0.0,
1988-02-22 00:00:00+00:00,10.125,10.25,10.0,0.4050085842609405,156100,0.0,
1988-02-23 00:00:00+00:00,10.125,10.25,10.0,0.4000687599182129,118700,0.0,
1988-02-24 00:00:00+00:00,10.125,10.25,10.0,0.4050085842609405,118500,0.0,
1988-02-25 00:00:00+00:00,10.125,10.25,10.0,0.4000687599182129,149500,0.0,
1988-02-26 00:00:00+00:00,10.125,10.25,10.0,0.3951302468776703,164900,0.0,
1988-02-29 00:00:00+00:00,10.0,10.25,10.0,0.4000687599182129,126200,0.0,
1988-03-01 00:00:00+00:00,10.125,10.25,10.0,0.4000687599182129,108800,0.0,
1988-03-02 00:00:00+00:00,10.125,10.25,10.0,0.4000687599182129,118700,0.0,
1988-03-03 00:00:00+00:00,10.125,10.25,10.0,0.3951302468776703,138900,0.0,
1988-03-04 00:00:00+00:00,10.125,10.25,10.125,0.4050085842609405,175000,0.0,
1988-03-07 00:00:00+00:00,10.125,10.125,10.0,0.3951302468776703,128900,0.0,
1988-03-08 00:00:00+00:00,10.0,10.125,10.0,0.4041920900344848,194800,0.102,
1988-03-09 00:00:00+00:00,10.0,10.125,9.875,0.3942122161388397,195300,0.0,
1988-03-10 00:00:00+00:00,10.0,10.0,9.875,0.3992020487785339,166100,0.0,
1988-03-11 00:00:00+00:00,10.0,10.125,10.0,0.4041920900344848,123000,0.0,
1988-03-14 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,115900,0.0,
1988-03-15 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,123500,0.0,
1988-03-16 00:00:00+00:00,10.0,10.125,9.875,0.4041920900344848,170900,0.0,
1988-03-17 00:00:00+00:00,10.0,10.125,10.0,0.3992020487785339,118000,0.0,
1988-03-18 00:00:00+00:00,10.0,10.125,10.0,0.4041920900344848,143300,0.0,
1988-03-21 00:00:00+00:00,10.0,10.125,10.0,0.3992020487785339,156000,0.0,
1988-03-22 00:00:00+00:00,10.0,10.125,10.0,0.3992020487785339,173500,0.0,
1988-03-23 00:00:00+00:00,10.0,10.25,10.0,0.4091820120811462,181300,0.0,
1988-03-24 00:00:00+00:00,10.125,10.25,10.0,0.4091820120811462,160000,0.0,
1988-03-25 00:00:00+00:00,10.125,10.25,10.0,0.3992020487785339,104400,0.0,
1988-03-28 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,127100,0.0,
1988-03-29 00:00:00+00:00,10.0,10.125,10.0,0.4041920900344848,147400,0.0,
1988-03-30 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,151300,0.0,
1988-03-31 00:00:00+00:00,10.0,10.125,10.0,0.4041920900344848,144000,0.0,
1988-04-04 00:00:00+00:00,10.125,10.125,10.0,0.3992020487785339,139200,0.0,
1988-04-05 00:00:00+00:00,10.0,10.125,10.0,0.3992020487785339,203400,0.0,
1988-04-06 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,239000,0.0,
1988-04-07 00:00:00+00:00,10.125,10.125,10.0,0.4041920900344848,183200,0.0,
1988-04-08 00:00:00+00:00,10.125,10.25,10.0,0.4091820120811462,157700,0.0,
1988-04-11 00:00:00+00:00,10.125,10.125,10.0,0.4032145142555237,142800,0.102,
1988-04-12 00:00:00+00:00,10.125,10.125,10.0,0.4032145142555237,143500,0.0,
1988-04-13 00:00:00+00:00,10.0,10.125,10.0,0.4082542061805725,252700,0.0,
1988-04-14 00:00:00+00:00,10.125,10.125,10.0,0.4082542061805725,184300,0.0,
1988-04-15 00:00:00+00:00,10.0,10.125,10.0,0.4032145142555237,201600,0.0,
1988-04-18 00:00:00+00:00,10.0,10.5,10.0,0.4032145142555237,129500,0.0,
1988-04-19 00:00:00+00:00,10.125,10.125,10.0,0.4032145142555237,212800,0.0,
1988-04-20 00:00:00+00:00,10.0,10.125,10.0,0.4082542061805725,244700,0.0,
1988-04-21 00:00:00+00:00,10.125,10.125,10.0,0.4082542061805725,178600,0.0,
1988-04-22 00:00:00+00:00,10.125,10.5,10.0,0.4032145142555237,180000,0.0,
1988-04-25 00:00:00+00:00,10.125,10.125,10.0,0.4082542061805725,181700,0.0,
1988-04-26 00:00:00+00:00,10.125,10.125,10.0,0.4082542061805725,181200,0.0,
1988-04-27 00:00:00+00:00,10.0,10.125,10.0,0.4082542061805725,180200,0.0,
1988-04-28 00:00:00+00:00,10.125,10.25,10.0,0.413295030593872,104500,0.0,
1988-04-29 00:00:00+00:00,10.125,10.25,10.125,0.413295030593872,119600,0.0,
1988-05-02 00:00:00+00:00,10.25,10.25,10.125,0.413295030593872,139600,0.0,
1988-05-03 00:00:00+00:00,10.125,10.25,10.125,0.4082542061805725,197700,0.0,
1988-05-04 00:00:00+00:00,10.125,10.25,10.125,0.413295030593872,169700,0.0,
1988-05-05 00:00:00+00:00,10.25,10.25,10.125,0.413295030593872,250800,0.0,
1988-05-06 00:00:00+00:00,10.25,10.25,10.125,0.413295030593872,210000,0.0,
1988-05-09 00:00:00+00:00,10.125,10.25,10.125,0.4123578667640686,180800,0.102,
1988-05-10 00:00:00+00:00,10.125,10.25,10.125,0.4123578667640686,165900,0.0,
1988-05-11 00:00:00+00:00,10.25,10.25,10.125,0.4174492061138153,142300,0.0,
1988-05-12 00:00:00+00:00,10.125,10.25,10.125,0.4123578667640686,203600,0.0,
