date,GRP-UN_Open,GRP-UN_High,GRP-UN_Low,GRP-UN_Close,GRP-UN_Volume,GRP-UN_Dividends,GRP-UN_Stock Splits
2013-01-04 00:00:00+00:00,39.16999816894531,39.5,38.720001220703125,19.30830383300781,2175,0.0,
2013-01-07 00:00:00+00:00,39.11000061035156,39.869998931884766,39.11000061035156,19.58094596862793,22726,0.0,
2013-01-08 00:00:00+00:00,39.5,39.66999816894531,39.220001220703125,19.660266876220703,19154,0.0,
2013-01-09 00:00:00+00:00,39.59000015258789,40.0,39.45000076293945,19.65035057067871,19600,0.0,
2013-01-10 00:00:00+00:00,39.84999847412109,39.989891052246094,39.41999816894531,19.724708557128903,13244,0.0,
2013-01-11 00:00:00+00:00,39.709999084472656,39.75,39.45000076293945,19.660266876220703,7500,0.0,
2013-01-14 00:00:00+00:00,39.4900016784668,39.68000030517578,38.91999816894531,19.293439865112305,34493,0.0,
2013-01-15 00:00:00+00:00,38.90999984741211,39.20000076293945,38.85010147094727,19.38762092590332,39930,0.0,
2013-01-16 00:00:00+00:00,39.06999969482422,39.380001068115234,38.959999084472656,19.51650619506836,18600,0.0,
2013-01-17 00:00:00+00:00,39.54999923706055,39.959999084472656,39.2599983215332,19.461986541748047,56557,0.0,
2013-01-18 00:00:00+00:00,39.11000061035156,39.27999877929688,38.880001068115234,19.288480758666992,17140,0.0,
2013-01-22 00:00:00+00:00,39.34000015258789,39.40999984741211,39.0,19.4570255279541,21400,0.0,
2013-01-23 00:00:00+00:00,39.52000045776367,39.52000045776367,38.9900016784668,19.38762092590332,22275,0.0,
2013-01-24 00:00:00+00:00,39.0519905090332,39.16999816894531,39.0,19.40249252319336,22225,0.0,
2013-01-25 00:00:00+00:00,38.90999984741211,38.959999084472656,38.7599983215332,19.3033504486084,8455,0.0,
2013-01-28 00:00:00+00:00,38.9900016784668,38.9900016784668,38.70000076293945,19.258739471435547,11479,0.0,
2013-01-29 00:00:00+00:00,39.119998931884766,39.369998931884766,39.09000015258789,19.480323791503903,21320,0.175,
2013-01-30 00:00:00+00:00,39.470001220703125,39.47999954223633,39.0099983215332,19.43551254272461,10585,0.0,
2013-01-31 00:00:00+00:00,38.95000076293945,39.380001068115234,38.95000076293945,19.39567375183105,16663,0.0,
2013-02-01 00:00:00+00:00,39.11000061035156,39.34999847412109,38.84000015258789,19.340904235839844,19291,0.0,
2013-02-04 00:00:00+00:00,38.880001068115234,39.06999969482422,38.61000061035156,19.39567375183105,39065,0.0,
2013-02-05 00:00:00+00:00,39.52000045776367,39.61000061035156,38.880001068115234,19.71934127807617,116123,0.0,
2013-02-06 00:00:00+00:00,39.27000045776367,39.790000915527344,39.27000045776367,19.779109954833984,37515,0.0,
2013-02-07 00:00:00+00:00,39.43999862670898,39.720001220703125,39.34000015258789,19.61477470397949,27707,0.0,
2013-02-08 00:00:00+00:00,39.2400016784668,39.435001373291016,39.150001525878906,19.56996154785156,49484,0.0,
2013-02-11 00:00:00+00:00,39.18000030517578,39.18999862670898,38.54999923706055,19.246286392211918,28972,0.0,
2013-02-12 00:00:00+00:00,38.709999084472656,39.220001220703125,38.59999847412109,19.450458526611328,26527,0.0,
2013-02-13 00:00:00+00:00,39.20000076293945,39.290000915527344,39.02000045776367,19.55503463745117,80578,0.0,
2013-02-14 00:00:00+00:00,39.20000076293945,39.54999923706055,39.20000076293945,19.624738693237305,13850,0.0,
2013-02-15 00:00:00+00:00,39.27999877929688,39.415000915527344,39.09000015258789,19.525156021118164,27179,0.0,
2013-02-19 00:00:00+00:00,38.88999938964844,39.16999816894531,38.869998931884766,19.370779037475582,14372,0.0,
2013-02-20 00:00:00+00:00,39.09999847412109,39.09999847412109,38.45000076293945,19.14668083190918,14428,0.0,
2013-02-21 00:00:00+00:00,38.54999923706055,38.630001068115234,37.81999969482422,19.032161712646484,9412,0.0,
2013-02-22 00:00:00+00:00,38.15999984741211,38.79999923706055,38.08000183105469,19.18154525756836,12084,0.0,
2013-02-25 00:00:00+00:00,38.650001525878906,38.720001220703125,38.290000915527344,19.221384048461918,10531,0.0,
2013-02-26 00:00:00+00:00,38.61000061035156,38.61000061035156,38.22999954223633,19.203882217407227,24600,0.175,
2013-02-27 00:00:00+00:00,38.540000915527344,38.72999954223633,38.505001068115234,19.358943939208984,55132,0.0,
2013-02-28 00:00:00+00:00,38.5099983215332,38.70000076293945,38.41999816894531,19.25390625,11352,0.0,
2013-03-01 00:00:00+00:00,38.52000045776367,38.84999847412109,38.34000015258789,19.288928985595703,26555,0.0,
2013-03-04 00:00:00+00:00,38.75,38.84999847412109,37.66999816894531,19.358943939208984,17386,0.0,
2013-03-05 00:00:00+00:00,38.560001373291016,38.90499877929688,38.43000030517578,19.388965606689453,15355,0.0,
2013-03-06 00:00:00+00:00,38.47999954223633,38.7599983215332,38.47999954223633,19.32393455505371,15718,0.0,
2013-03-07 00:00:00+00:00,38.41999816894531,38.560001373291016,37.72999954223633,18.948760986328125,17982,0.0,
2013-03-08 00:00:00+00:00,38.09000015258789,38.400001525878906,37.84000015258789,19.083824157714844,19817,0.0,
2013-03-11 00:00:00+00:00,38.25,38.29999923706055,37.93000030517578,19.00078773498535,15332,0.0,
2013-03-12 00:00:00+00:00,37.93999862670898,38.36000061035156,37.72999954223633,19.153858184814453,29195,0.0,
2013-03-13 00:00:00+00:00,38.150001525878906,38.25,37.970001220703125,19.038801193237305,10651,0.0,
2013-03-14 00:00:00+00:00,38.27000045776367,38.66999816894531,38.18000030517578,19.238903045654297,35105,0.0,
2013-03-15 00:00:00+00:00,38.84999847412109,38.84999847412109,38.5099983215332,19.383960723876957,54753,0.0,
2013-03-18 00:00:00+00:00,38.540000915527344,38.84999847412109,38.459999084472656,19.358943939208984,16000,0.0,
2013-03-19 00:00:00+00:00,38.52000045776367,38.52000045776367,38.06999969482422,19.10384178161621,13400,0.0,
2013-03-20 00:00:00+00:00,38.13999938964844,38.27000045776367,38.04999923706055,19.108837127685547,8689,0.0,
2013-03-21 00:00:00+00:00,38.16999816894531,38.400001525878906,37.9900016784668,19.05880546569824,27800,0.0,
2013-03-22 00:00:00+00:00,38.11000061035156,38.43999862670898,37.650001525878906,18.858722686767575,27088,0.0,
2013-03-25 00:00:00+00:00,38.16999816894531,38.310001373291016,37.7599983215332,18.88872718811035,16299,0.0,
2013-03-26 00:00:00+00:00,37.90999984741211,38.20000076293945,37.84999847412109,19.026945114135746,15422,0.175,
2013-03-27 00:00:00+00:00,37.900001525878906,38.08000183105469,37.650001525878906,19.092266082763672,24903,0.0,
2013-03-28 00:00:00+00:00,38.08000183105469,38.18999862670898,37.84000015258789,19.19279289245605,31300,0.0,
2013-04-01 00:00:00+00:00,37.72999954223633,38.11000061035156,37.72999954223633,19.14754676818848,12300,0.0,
2013-04-02 00:00:00+00:00,38.09999847412109,38.18999862670898,37.93000030517578,19.172685623168945,14200,0.0,
2013-04-03 00:00:00+00:00,38.380001068115234,38.560001373291016,38.25,19.293296813964844,108717,0.0,
2013-04-04 00:00:00+00:00,38.310001373291016,38.38499069213867,37.900001525878906,19.062124252319336,23935,0.0,
2013-04-05 00:00:00+00:00,37.720001220703125,37.78499984741211,37.084999084472656,18.83595848083496,27625,0.0,
2013-04-08 00:00:00+00:00,37.52000045776367,38.43999862670898,37.36000061035156,19.3033504486084,36412,0.0,
2013-04-09 00:00:00+00:00,38.380001068115234,38.970001220703125,38.33000183105469,19.423961639404297,50710,0.0,
2013-04-10 00:00:00+00:00,38.70000076293945,38.77999877929688,38.470001220703125,19.46919250488281,31948,0.0,
2013-04-11 00:00:00+00:00,39.09999847412109,39.119998931884766,38.91999816894531,19.61995887756348,27879,0.0,
2013-04-12 00:00:00+00:00,39.11000061035156,39.38999938964844,38.970001220703125,19.63503646850586,61733,0.0,
2013-04-15 00:00:00+00:00,38.65999984741211,38.9900016784668,38.18999862670898,19.19279289245605,12600,0.0,
2013-04-16 00:00:00+00:00,38.70000076293945,38.810001373291016,38.38999938964844,19.358625411987305,16708,0.0,
2013-04-17 00:00:00+00:00,38.43000030517578,38.470001220703125,38.119998931884766,19.157604217529297,18499,0.0,
2013-04-18 00:00:00+00:00,38.119998931884766,38.119998931884766,38.119998931884766,19.157604217529297,0,0.0,
2013-04-19 00:00:00+00:00,38.02000045776367,38.150001525878906,37.83000183105469,19.042007446289062,16674,0.0,
2013-04-22 00:00:00+00:00,37.790000915527344,38.130001068115234,37.5099983215332,19.03196907043457,21245,0.0,
2013-04-23 00:00:00+00:00,37.83000183105469,38.41999816894531,37.83000183105469,19.11236953735352,15675,0.0,
2013-04-24 00:00:00+00:00,38.34999847412109,38.43999862670898,38.119998931884766,19.2430419921875,17050,0.0,
2013-04-25 00:00:00+00:00,38.22999954223633,39.0099983215332,38.22999954223633,19.348573684692383,12100,0.0,
2013-04-26 00:00:00+00:00,38.65999984741211,38.65999984741211,38.34999847412109,19.40159034729004,15000,0.175,
2013-04-29 00:00:00+00:00,38.560001373291016,38.869998931884766,38.38999938964844,19.593433380126957,11300,0.0,
2013-04-30 00:00:00+00:00,39.0,39.720001220703125,38.91999816894531,19.95187759399414,71136,0.0,
2013-05-01 00:00:00+00:00,39.34999847412109,39.810001373291016,39.06010055541992,20.09829330444336,12456,0.0,
2013-05-02 00:00:00+00:00,39.68999862670898,39.77999877929688,39.2599983215332,19.850914001464844,34256,0.0,
2013-05-03 00:00:00+00:00,39.2599983215332,39.88999938964844,39.2599983215332,20.0831356048584,33917,0.0,
