date,LYTS_Open,LYTS_High,LYTS_Low,LYTS_Close,LYTS_Volume,LYTS_Dividends,LYTS_Stock Splits
1985-03-12 00:00:00+00:00,0.0,2.607407093048096,2.5876541137695312,1.181149959564209,4779000,0.0,
1985-03-13 00:00:00+00:00,0.0,2.469135999679565,2.449383020401001,1.1180365085601809,998578,0.0,
1985-03-14 00:00:00+00:00,0.0,2.567900896072388,2.528394937515259,1.1541019678115845,684070,0.0,
1985-03-15 00:00:00+00:00,0.0,2.725925922393799,2.68641996383667,1.226232886314392,484102,0.0,
1985-03-18 00:00:00+00:00,0.0,2.5876541137695312,2.5481479167938232,1.1631181240081787,361969,0.0,
1985-03-19 00:00:00+00:00,0.0,2.666666984558105,2.607407093048096,1.1901673078536987,615727,0.0,
1985-03-20 00:00:00+00:00,0.0,2.5876541137695312,2.567900896072388,1.1721339225769043,337289,0.0,
1985-03-21 00:00:00+00:00,0.0,2.567900896072388,2.528394937515259,1.1541019678115845,210727,0.0,
1985-03-22 00:00:00+00:00,0.0,2.5481479167938232,2.528394937515259,1.1541019678115845,252492,0.0,
1985-03-25 00:00:00+00:00,0.0,2.5086419582366943,2.469135999679565,1.1270524263381958,283500,0.0,
1985-03-26 00:00:00+00:00,0.0,2.5086419582366943,2.48888897895813,1.1360688209533691,123398,0.0,
1985-03-27 00:00:00+00:00,0.0,2.5876541137695312,2.5481479167938232,1.1631181240081787,286664,0.0,
1985-03-28 00:00:00+00:00,0.0,2.5876541137695312,2.567900896072388,1.1721339225769043,211359,0.0,
1985-03-29 00:00:00+00:00,0.0,2.62716007232666,2.5876541137695312,1.181149959564209,86063,0.0,
1985-04-01 00:00:00+00:00,0.0,2.666666984558105,2.646914005279541,1.208199977874756,115805,0.0,
1985-04-02 00:00:00+00:00,0.0,2.68641996383667,2.666666984558105,1.2172170877456665,206297,0.0,
1985-04-03 00:00:00+00:00,0.0,2.62716007232666,2.607407093048096,1.1901673078536987,175922,0.0,
1985-04-04 00:00:00+00:00,0.0,2.607407093048096,2.5876541137695312,1.181149959564209,77836,0.0,
1985-04-08 00:00:00+00:00,2.5876541137695312,2.5876541137695312,2.5876541137695312,1.181149959564209,0,0.0,
1985-04-09 00:00:00+00:00,0.0,2.5086419582366943,2.48888897895813,1.1360688209533691,121500,0.0,
1985-04-10 00:00:00+00:00,0.0,2.5876541137695312,2.5481479167938232,1.1631181240081787,200602,0.0,
1985-04-11 00:00:00+00:00,0.0,2.646914005279541,2.62716007232666,1.1991829872131348,162000,0.0,
1985-04-12 00:00:00+00:00,0.0,2.666666984558105,2.62716007232666,1.1991829872131348,168961,0.0,
1985-04-15 00:00:00+00:00,0.0,2.725925922393799,2.666666984558105,1.2172170877456665,155672,0.0,
1985-04-16 00:00:00+00:00,0.0,2.864197969436645,2.8246910572052,1.2893471717834473,265148,0.0,
1985-04-17 00:00:00+00:00,0.0,2.9037039279937744,2.88395094871521,1.3163976669311523,213258,0.0,
1985-04-18 00:00:00+00:00,0.0,2.962963104248047,2.9432098865509038,1.3434456586837769,161367,0.0,
1985-04-19 00:00:00+00:00,0.0,3.02222204208374,2.9827160835266118,1.3614799976348877,236672,0.0,
1985-04-22 00:00:00+00:00,0.0,3.02222204208374,2.9827160835266118,1.3614799976348877,68344,0.0,
1985-04-23 00:00:00+00:00,0.0,3.1407411098480225,3.120987892150879,1.4245939254760742,199969,0.0,
1985-04-24 00:00:00+00:00,0.0,3.1012349128723145,3.061728000640869,1.397544503211975,167695,0.0,
1985-04-25 00:00:00+00:00,0.0,3.0814809799194336,3.061728000640869,1.397544503211975,151875,0.0,
1985-04-26 00:00:00+00:00,0.0,3.002469062805176,2.962963104248047,1.352462887763977,842906,0.0,
1985-04-29 00:00:00+00:00,0.0,2.923456907272339,2.88395094871521,1.3163976669311523,149344,0.0,
1985-04-30 00:00:00+00:00,0.0,2.864197969436645,2.8444440364837646,1.2983636856079102,284766,0.0,
1985-05-01 00:00:00+00:00,0.0,2.8444440364837646,2.804938077926636,1.28033185005188,113906,0.0,
1985-05-02 00:00:00+00:00,0.0,2.8246910572052,2.7851850986480717,1.271315574645996,48727,0.0,
1985-05-03 00:00:00+00:00,0.0,2.8246910572052,2.7851850986480717,1.271315574645996,47461,0.0,
1985-05-06 00:00:00+00:00,0.0,2.8444440364837646,2.8246910572052,1.2893471717834473,258820,0.0,
1985-05-07 00:00:00+00:00,0.0,2.765431880950928,2.725925922393799,1.2442657947540283,163898,0.0,
1985-05-08 00:00:00+00:00,0.0,2.7851850986480717,2.7456789016723637,1.253281831741333,96188,0.0,
1985-05-09 00:00:00+00:00,0.0,2.804938077926636,2.765431880950928,1.2622984647750854,95555,0.0,
1985-05-10 00:00:00+00:00,0.0,2.88395094871521,2.864197969436645,1.3073807954788208,233508,0.0,
1985-05-13 00:00:00+00:00,0.0,2.88395094871521,2.864197969436645,1.3073807954788208,70242,0.0,
