date,BFC_Open,BFC_High,BFC_Low,BFC_Close,BFC_Volume,BFC_Dividends,BFC_Stock Splits
2003-10-15 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1300,0.0,
2003-10-16 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-17 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-20 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-21 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-22 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-23 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1500,0.0,
2003-10-24 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-27 00:00:00+00:00,16.0,16.0,15.0,11.851491928100586,3400,0.0,
2003-10-28 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-10-29 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,200,0.0,
2003-10-30 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-10-31 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-03 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-04 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-05 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-06 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-07 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-10 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-11 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-12 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-13 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-14 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-17 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-18 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-19 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-20 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-21 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-24 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2003-11-25 00:00:00+00:00,14.5,14.5,14.5,11.26863956451416,100,0.0,
2003-11-26 00:00:00+00:00,15.0,15.0,14.0,10.880059242248535,2000,0.0,
2003-11-28 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-01 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-02 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-03 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-04 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,100,0.0,
2003-12-05 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-08 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-09 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-10 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-11 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,2200,0.0,
2003-12-12 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-15 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-16 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-17 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-18 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-19 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,1100,0.0,
2003-12-22 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2003-12-23 00:00:00+00:00,15.0,15.0,14.0,10.880059242248535,700,0.0,
2003-12-24 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-26 00:00:00+00:00,14.0,14.0,14.0,10.880059242248535,0,0.0,
2003-12-29 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,400,0.0,
2003-12-30 00:00:00+00:00,14.5,14.5,14.5,11.26863956451416,500,0.0,
2003-12-31 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,300,0.0,
2004-01-02 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-01-05 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-01-06 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-01-07 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-01-08 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,1800,0.0,
2004-01-09 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-01-12 00:00:00+00:00,14.5,15.5,14.0,12.045780181884766,2500,0.0,
2004-01-13 00:00:00+00:00,15.0,15.25,14.5,11.346351623535156,13400,0.0,
2004-01-14 00:00:00+00:00,14.699999809265137,14.699999809265137,14.600000381469728,11.385205268859863,6000,0.0,
2004-01-15 00:00:00+00:00,14.399999618530272,14.600000381469728,14.399999618530272,11.346351623535156,1200,0.0,
2004-01-16 00:00:00+00:00,14.550000190734863,14.75,14.449999809265137,11.307494163513184,3500,0.0,
2004-01-20 00:00:00+00:00,14.550000190734863,14.550000190734863,14.550000190734863,11.307494163513184,0,0.0,
2004-01-21 00:00:00+00:00,14.25,14.25,14.100000381469728,10.957775115966797,1200,0.0,
2004-01-22 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-01-23 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-01-26 00:00:00+00:00,14.050000190734863,14.5,14.050000190734863,11.26863956451416,2300,0.0,
2004-01-27 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,300,0.0,
2004-01-28 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-01-29 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-01-30 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-02-02 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-02-03 00:00:00+00:00,14.100000381469728,14.100000381469728,14.100000381469728,10.957775115966797,0,0.0,
2004-02-04 00:00:00+00:00,14.25,14.25,14.25,11.074342727661133,2000,0.0,
2004-02-05 00:00:00+00:00,14.25,14.25,14.25,11.074342727661133,0,0.0,
2004-02-06 00:00:00+00:00,14.25,14.25,14.25,11.074342727661133,0,0.0,
2004-02-09 00:00:00+00:00,14.25,14.25,14.25,11.074342727661133,0,0.0,
2004-02-10 00:00:00+00:00,14.5,14.5,14.5,11.26863956451416,2000,0.0,
2004-02-11 00:00:00+00:00,14.5,14.5,14.5,11.26863956451416,0,0.0,
2004-02-12 00:00:00+00:00,14.5,14.5,14.5,11.26863956451416,100,0.0,
2004-02-13 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,3500,0.0,
2004-02-17 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-02-18 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-02-19 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,700,0.0,
2004-02-20 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-02-23 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,200,0.0,
2004-02-24 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-02-25 00:00:00+00:00,15.449999809265137,15.449999809265137,15.0,11.851491928100586,12200,0.0,
2004-02-26 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-02-27 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-03-01 00:00:00+00:00,14.300000190734863,14.300000190734863,14.300000190734863,11.113202095031738,1000,0.0,
2004-03-02 00:00:00+00:00,14.300000190734863,14.300000190734863,14.300000190734863,11.113202095031738,0,0.0,
2004-03-03 00:00:00+00:00,14.300000190734863,14.300000190734863,14.300000190734863,11.113202095031738,0,0.0,
2004-03-04 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,200,0.0,
2004-03-05 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-08 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-09 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-10 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-11 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-12 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-03-15 00:00:00+00:00,15.25,15.25,14.899999618530272,11.579490661621094,40800,0.0,
2004-03-16 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-03-17 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-03-18 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,200,0.0,
2004-03-19 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-03-22 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-03-23 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-03-24 00:00:00+00:00,15.0,15.5,15.0,12.045780181884766,1400,0.0,
2004-03-25 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-03-26 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-03-29 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,200,0.0,
2004-03-30 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-03-31 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-04-01 00:00:00+00:00,15.5,15.5,15.25,11.851491928100586,1400,0.0,
2004-04-02 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-04-05 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1100,0.0,
2004-04-06 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-04-07 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,100,0.0,
2004-04-08 00:00:00+00:00,14.899999618530272,14.90999984741211,14.899999618530272,11.587267875671388,900,0.0,
2004-04-12 00:00:00+00:00,14.90999984741211,14.90999984741211,14.90999984741211,11.587267875671388,0,0.0,
2004-04-13 00:00:00+00:00,14.90999984741211,14.90999984741211,14.90999984741211,11.587267875671388,0,0.0,
2004-04-14 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,300,0.0,
2004-04-15 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-04-16 00:00:00+00:00,14.899999618530272,14.899999618530272,14.899999618530272,11.579490661621094,0,0.0,
2004-04-19 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,200,0.0,
2004-04-20 00:00:00+00:00,15.5,15.600000381469728,15.25,11.851491928100586,900,0.0,
2004-04-21 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-04-22 00:00:00+00:00,15.5,16.25,15.5,12.045780181884766,7000,0.0,
2004-04-23 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,500,0.0,
2004-04-26 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,400,0.0,
2004-04-27 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-04-28 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,800,0.0,
2004-04-29 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-04-30 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-05-03 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,1000,0.0,
2004-05-04 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-05-05 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,100,0.0,
2004-05-06 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-05-07 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,200,0.0,
2004-05-10 00:00:00+00:00,15.350000381469728,15.5,15.350000381469728,12.045780181884766,1100,0.0,
2004-05-11 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-05-12 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-05-13 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-05-14 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-05-17 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,400,0.0,
2004-05-18 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-19 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-20 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-21 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-24 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-25 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-26 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-27 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-05-28 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-06-01 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-06-02 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,500,0.0,
2004-06-03 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-06-04 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-06-07 00:00:00+00:00,15.25,16.0,15.25,12.43435287475586,1300,0.0,
2004-06-08 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-09 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,1000,0.0,
2004-06-10 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-14 00:00:00+00:00,16.0,16.100000381469727,15.0,12.512067794799805,33500,0.0,
2004-06-15 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,300,0.0,
2004-06-16 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-17 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-18 00:00:00+00:00,15.149999618530272,15.5,15.149999618530272,12.045780181884766,600,0.0,
2004-06-21 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,800,0.0,
2004-06-22 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,3300,0.0,
2004-06-23 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-24 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-25 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-28 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-06-29 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,500,0.0,
2004-06-30 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-01 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,1700,0.0,
2004-07-02 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-07-06 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-07-07 00:00:00+00:00,15.25,15.25,15.25,11.851491928100586,0,0.0,
2004-07-08 00:00:00+00:00,16.0,16.0,15.5,12.045780181884766,13600,0.0,
2004-07-09 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,4900,0.0,
2004-07-12 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,2000,0.0,
2004-07-13 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-07-14 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-07-15 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-07-16 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-07-19 00:00:00+00:00,15.0,15.0,15.0,11.657208442687988,0,0.0,
2004-07-20 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,100,0.0,
2004-07-21 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1100,0.0,
2004-07-22 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,400,0.0,
2004-07-23 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-26 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-27 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-28 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-29 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-07-30 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-02 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1100,0.0,
2004-08-03 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-04 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,2600,0.0,
2004-08-05 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-06 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-09 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-10 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-11 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,200,0.0,
2004-08-12 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-13 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-16 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,1700,0.0,
2004-08-17 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-18 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-19 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-20 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,4500,0.0,
2004-08-23 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,300,0.0,
2004-08-24 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-25 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-26 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-27 00:00:00+00:00,15.5,15.5,15.5,12.045780181884766,0,0.0,
2004-08-30 00:00:00+00:00,15.5,16.0,15.5,12.43435287475586,5500,0.0,
2004-08-31 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
2004-09-01 00:00:00+00:00,16.0,16.0,16.0,12.43435287475586,0,0.0,
