date,COFS_Open,COFS_High,COFS_Low,COFS_Close,COFS_Volume,COFS_Dividends,COFS_Stock Splits
2001-06-21 00:00:00+00:00,11.44584846496582,11.44584846496582,11.44584846496582,4.938085079193115,0,0.0,
2001-06-22 00:00:00+00:00,11.44584846496582,11.44584846496582,11.44584846496582,4.938085079193115,0,0.0,
2001-06-25 00:00:00+00:00,11.44584846496582,11.44584846496582,11.44584846496582,4.938085079193115,0,0.0,
2001-06-26 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-06-27 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-06-28 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-06-29 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-02 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-03 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-05 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-06 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-09 00:00:00+00:00,12.09372615814209,12.09372615814209,12.09372615814209,5.217599868774414,0,0.0,
2001-07-10 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
2001-07-11 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
2001-07-12 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
2001-07-13 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
2001-07-16 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
2001-07-17 00:00:00+00:00,12.309685707092283,12.309685707092283,12.309685707092283,5.31077241897583,0,0.0,
